화자ID,연령대,NP_너,NNG_남자,NNG_친구,VV_만나,ECE_고,VXV_있,EFN_잖아,ECD_게,VV_되,ETD_ㄴ,NNG_이야기,JKO_를,VV_들려주,ETD_ㄹ,NNB_수,VV_있,ECD_어,JKS_가,NNG_얼굴,JKS_이,VV_다치,ETD_을,NNG_때,NNG_누,NNG_군,NNG_지도,VV_모르,ECD_는데,VA_어떻,VV_물어보,NNB_거,JX_야,VV_아,ECS_아,NNG_진짜,NNG_이유,JX_는,NNG_지금,JX_은,NNG_상처,VV_낫,EFN_어,EFN_다,NP_나,NNG_키,NR_180,JKO_을,VV_넘,ECD_어야,VV_하,JKO_한테,NNG_다정,NNG_사람,ECE_면,VA_좋,NNG_원래,VA_작,ECD_아도,VV_좋아하,ECS_어,NNG_주면,EFN_다고,VV_사귀,VA_쓸모없,ETD_는,VA_같,ECD_아,VA_크,NNG_최고,VA_어리,JX_부터,NNB_편,ECD_어서,NNG_안정감,VV_느끼,NNG_호감,VXV_가지,NNG_구체적,EFN_네,VV_그러,NNG_목,NNG_소리,NNG_전화,JX_도,NNB_것,NNG_연락,NNG_위주,ETD_은,NNG_경우,NNG_약간,NNG_상황,NNG_제한,VA_많,EFN_라고,NNG_주변,VV_듣,NNG_생각,NNG_만약,NNG_공공,NNG_장소,NNB_데,ETN_기,VA_힘들,ECD_니까,NNG_장점,NNG_전,NNG_남친,VXA_싶,ECD_은데,ECD_어도,EFQ_ㄹ까,VV_헤어지,NNG_수도,VV_나,VV_오,NNG_내가,VV_받,VXV_주,NNG_예전,NNG_연애,NNG_운,NNG_타로,VV_보,EFN_거든,NNG_그때,VV_봐주,NNB_분,NP_우리,NNG_대학,VV_가,ECD_아서,NNG_결혼,JX_라고,VV_말하,VA_그,ECE_ㄴ데,VV_끝내,ECD_아야,ECE_나,VV_어,NNG_재미,JX_만,VV_믿,EFN_야,VA_그렇,EFI_구나,NNG_사주,ECD_거든,NP_거기,NNG_올해,NNG_말,NNG_운명,JKG_의,ECE_ㄴ다고,ETD_단,VV_다가오,VV_그리하,ECD_여,NNG_첫사랑,NNG_처음,NNG_진심,ECD_라고,NP_뭐,VA_안타깝,NNG_요즘,VXV_지,VV_대하,NNG_부모님,NNG_반대,ECD_던데,VV_이르,ECD_지,VXV_않,VA_늦,VV_않,NR_30,NNM_대,NNG_초반,NNG_정도,NNG_그쯤,NNG_돈,EFN_지,NNG_실내,NNG_야외,NNG_변수,NNG_날씨,NNG_영향,NNB_때문,NNG_안전,EFQ_을까,VV_싶,NNG_결혼식,VV_알,NNG_간,NNG_지,VV_오래되,NNG_마지막,EFQ_던,NNG_친척집,NNG_외국인,NNG_분,NNG_국제,NNG_곳,NNG_구경,NNG_기억,VV_남,NNG_선생님,NNG_남편,VXV_나,NNG_소식,VV_쫄,VV_접하,NNG_얘기,NNG_신기,VV_널,NNG_환,NNG_승,ECD_니,NNG_잠수,NNG_이별,VA_낫,NNG_욕,ECD_라도,NNG_내,NNG_자존,NNG_감,VV_무너지,VV_당하,NNB_적,VA_없,NNG_여자,NP_그거,NNG_다라,VV_다르,NNM_건,ECE_자,NNG_면,NNG_성별,NNG_비중,VV_나오,NNG_역할,VV_달라지,ETD_다는,VV_말,ECE_고는,NNG_엄마,NNG_아빠,NNG_여동생,NNG_나이,NNG_차이,VV_낳,NR_5,NNM_살,NNG_차,NNG_동생,VV_달라,VV_조르,NNG_언니,NNG_한,VV_걸,ECD_여도,NNG_외동딸,VV_살,NNG_경험,NNG_시간,VV_긷,VV_닿,NNG_장난감,VV_사,EFN_대,NNG_사실,NNG_어른,NNG_사랑,VV_자라,ECD_서,NNG_외로움,VV_겪,VV_맞,NNG_둘,NNG_이상은,NR_2,ECS_다,VXV_보,VV_싸우,NNG_갈등,NNG_해결,VA_착하,NNG_외할아버지,VV_돌아가시,NNG_제사,VV_지내,NNG_음식,VV_나르,NNG_절,VV_드리,NNB_식,NNG_일,NNG_옆,VV_따르,NNG_이성,NNG_보수적,NNG_사,NNG_아무것,NNG_사이,NNG_날,NNG_모습,NNG_충격,VA_친하,VXA_않,NNG_라,NR_17,NR_1,NP_이,VA_이렇,NNG_이상,NNG_애,NNG_다음날,NNG_지구,NNG_과학,NNG_수업,NNG_학기,JKS_라서,VV_없었,JX_밖에,VV_앉,EFQ_냐,ECD_다가,ECD_길래,NNG_자전거,VV_타,NNG_빗길,VV_미끄러지,NNG_흉터,NR_하나,VV_아물,NNG_이상형,NNG_특징,NNG_중요시,VV_그리,NR_178,NNG_손,VA_예쁘,NNG_무,NNG_쌍,VV_아니,NNG_은,NNG_카,JX_이나,NNG_인,NNG_스타,NNG_디엠,VA_다르,NNG_타자,VV_치,NNG_대화,NNG_점,NNG_텍스트,VV_보내,NNG_의도,NNG_이해,VV_그,ECE_건,NP_자기,EFQ_자고,ECD_으니까,NNB_치,VV_자,NNG_설명,NNG_잘못,NNG_행동,ECD_라,ECD_으면,NNM_번,NNG_무례,VV_끊,VXV_내,VA_나쁘,NNG_거란,NNG_보장,JX_나,NNG_궁합,NP_그분,JX_대로,NP_너희,NNG_기준,ECE_다면,VV_이루,NNG_지진,NR_3,NNM_년,NNG_동안,VV_따라다니,VA_대차,NNG_거절,VV_이루어지,NP_내,NNG_코,VA_낮,VV_다니,JKS_은,NNG_나도,VV_생기,VV_즐기,VV_말씀하,ECE_ㄴ다면,NNG_결혼식장,NNG_고등학교,NNG_학년,NNG_담임,NNG_반,NNG_구들,NNG_축가,NNG_준비,VV_잘하,NNG_국어,NNG_수학,NNG_이과,NNG_문과,NNG_프로그램,VV_좋아지,NNG_한번,NNG_문화,NNG_비교,NNG_변,NNG_가족,NNG_구성,VA_귀엽,NNG_시절,NNG_나중,NNG_자녀,NNM_명,VA_괜찮,VV_주,NNG_보통,NNG_화,VV_내,VV_참,NNG_불,NNB_둥,NNG_결국,NNG_사과,NNG_얼마,NNG_마스크,NNG_팩,VV_쓰,NNG_미안,NNG_걸,EFN_ㄹ게,NNG_할머니,NNG_댁,NNG_차례,VV_지내보,VV_도와주,NNG_부분,NNG_외가,NNG_친가,NR_둘,NNG_가면,VV_돕,VXV_드리,VV_거들,NNG_별,NNG_신경,NNG_니더,NNG_남자애,ECE_면서,VV_부르,NP_그것,NNG_스킨십,NNG_일지,VV_몰르,NNG_주라,VV_먹,EFO_으라,NNG_고,NNG_젤리,NNG_여,NNG_사친,NNG_화가,VV_싸
SD2401163,10대,0.014383043149129448,0.002271006813020439,0.012112036336109008,0.001514004542013626,0.024224072672218017,0.002271006813020439,0.001514004542013626,0.01514004542013626,0.008327024981074944,0.029523088569265707,0.000757002271006813,0.018168054504163512,0.0,0.006813020439061317,0.003028009084027252,0.01514004542013626,0.014383043149129448,0.01968205904617714,0.002271006813020439,0.022710068130204392,0.001514004542013626,0.002271006813020439,0.003785011355034065,0.0,0.0,0.0,0.000757002271006813,0.011355034065102196,0.000757002271006813,0.002271006813020439,0.0174110522331567,0.003028009084027252,0.000757002271006813,0.00757002271006813,0.0,0.000757002271006813,0.031037093111279335,0.0,0.006056018168054504,0.0,0.0,0.005299015897047691,0.000757002271006813,0.015897047691143074,0.002271006813020439,0.000757002271006813,0.016654049962149888,0.001514004542013626,0.0,0.018925056775170326,0.005299015897047691,0.000757002271006813,0.003785011355034065,0.006056018168054504,0.010598031794095382,0.0,0.0,0.003028009084027252,0.003028009084027252,0.021196063588190765,0.0,0.009084027252081756,0.002271006813020439,0.0,0.02195306585919758,0.018925056775170326,0.025738077214231644,0.000757002271006813,0.0,0.0,0.000757002271006813,0.006813020439061317,0.011355034065102196,0.000757002271006813,0.000757002271006813,0.0,0.001514004542013626,0.0,0.000757002271006813,0.003785011355034065,0.003028009084027252,0.003028009084027252,0.003028009084027252,0.009084027252081756,0.011355034065102196,0.000757002271006813,0.000757002271006813,0.00757002271006813,0.0,0.0,0.0,0.0,0.000757002271006813,0.003785011355034065,0.000757002271006813,0.002271006813020439,0.011355034065102196,0.000757002271006813,0.0,0.0,0.000757002271006813,0.001514004542013626,0.001514004542013626,0.001514004542013626,0.0,0.001514004542013626,0.000757002271006813,0.004542013626040878,0.000757002271006813,0.001514004542013626,0.0,0.001514004542013626,0.0,0.003028009084027252,0.000757002271006813,0.006813020439061317,0.001514004542013626,0.003785011355034065,0.000757002271006813,0.001514004542013626,0.0,0.000757002271006813,0.003028009084027252,0.001514004542013626,0.003028009084027252,0.0,0.0,0.004542013626040878,0.000757002271006813,0.006813020439061317,0.005299015897047691,0.009084027252081756,0.002271006813020439,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.0,0.000757002271006813,0.0,0.009084027252081756,0.0,0.001514004542013626,0.001514004542013626,0.003028009084027252,0.008327024981074944,0.004542013626040878,0.000757002271006813,0.0,0.0,0.0,0.001514004542013626,0.0,0.004542013626040878,0.001514004542013626,0.0,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.003028009084027252,0.000757002271006813,0.0,0.000757002271006813,0.001514004542013626,0.0,0.0,0.0,0.0,0.000757002271006813,0.0,0.0,0.0,0.011355034065102196,0.010598031794095382,0.001514004542013626,0.000757002271006813,0.0,0.000757002271006813,0.0,0.0,0.0,0.0,0.000757002271006813,0.001514004542013626,0.001514004542013626,0.000757002271006813,0.0,0.0,0.000757002271006813,0.0,0.000757002271006813,0.0,0.002271006813020439,0.002271006813020439,0.0,0.0,0.0,0.0,0.000757002271006813,0.0,0.0,0.000757002271006813,0.0,0.0,0.0,0.001514004542013626,0.002271006813020439,0.003785011355034065,0.000757002271006813,0.0,0.0,0.0,0.0,0.000757002271006813,0.0,0.003028009084027252,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.001514004542013626,0.0,0.0,0.001514004542013626,0.0,0.000757002271006813,0.0,0.0,0.000757002271006813,0.003785011355034065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001514004542013626,0.001514004542013626,0.0,0.001514004542013626,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.0,0.003785011355034065,0.0,0.001514004542013626,0.000757002271006813,0.003785011355034065,0.002271006813020439,0.000757002271006813,0.000757002271006813,0.0,0.0,0.0,0.001514004542013626,0.000757002271006813,0.0,0.0,0.0,0.0,0.0,0.000757002271006813,0.0,0.0,0.0,0.000757002271006813,0.0,0.0,0.0,0.0,0.003028009084027252,0.0,0.0,0.000757002271006813,0.001514004542013626,0.0,0.001514004542013626,0.0,0.0,0.001514004542013626,0.0,0.0,0.001514004542013626,0.002271006813020439,0.001514004542013626,0.0,0.0,0.0,0.0,0.0,0.001514004542013626,0.000757002271006813,0.0,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.002271006813020439,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.00757002271006813,0.000757002271006813,0.001514004542013626,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.002271006813020439,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.001514004542013626,0.000757002271006813,0.000757002271006813,0.003028009084027252,0.000757002271006813,0.000757002271006813,0.003028009084027252,0.003785011355034065,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.001514004542013626,0.000757002271006813,0.002271006813020439,0.000757002271006813,0.001514004542013626,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.001514004542013626,0.001514004542013626,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.001514004542013626,0.003028009084027252,0.002271006813020439,0.003028009084027252,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.002271006813020439,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.001514004542013626,0.000757002271006813,0.002271006813020439,0.002271006813020439,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.002271006813020439,0.000757002271006813,0.001514004542013626,0.000757002271006813,0.001514004542013626,0.001514004542013626,0.000757002271006813,0.000757002271006813,0.001514004542013626,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.001514004542013626,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.002271006813020439,0.001514004542013626,0.001514004542013626,0.002271006813020439,0.003028009084027252,0.003028009084027252,0.000757002271006813,0.001514004542013626,0.001514004542013626,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.001514004542013626,0.001514004542013626,0.001514004542013626,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.001514004542013626,0.000757002271006813,0.001514004542013626,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.001514004542013626,0.001514004542013626,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.001514004542013626,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.002271006813020439,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.001514004542013626,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813
SD2401164,10대,0.013184584178498986,0.005070993914807302,0.012170385395537525,0.006085192697768763,0.030425963488843813,0.0030425963488843813,0.0030425963488843813,0.014198782961460446,0.009127789046653144,0.032454361054766734,0.0010141987829614604,0.008113590263691683,0.0010141987829614604,0.007099391480730223,0.002028397565922921,0.009127789046653144,0.011156186612576065,0.02028397565922921,0.002028397565922921,0.018255578093306288,0.002028397565922921,0.0030425963488843813,0.006085192697768763,0.0010141987829614604,0.0010141987829614604,0.0010141987829614604,0.0010141987829614604,0.005070993914807302,0.007099391480730223,0.0010141987829614604,0.014198782961460446,0.002028397565922921,0.009127789046653144,0.012170385395537525,0.002028397565922921,0.0030425963488843813,0.037525354969574036,0.002028397565922921,0.012170385395537525,0.0010141987829614604,0.0010141987829614604,0.005070993914807302,0.004056795131845842,0.02636916835699797,0.005070993914807302,0.0010141987829614604,0.011156186612576065,0.0010141987829614604,0.002028397565922921,0.014198782961460446,0.007099391480730223,0.0010141987829614604,0.012170385395537525,0.008113590263691683,0.005070993914807302,0.0010141987829614604,0.0010141987829614604,0.004056795131845842,0.0030425963488843813,0.019269776876267748,0.002028397565922921,0.004056795131845842,0.0010141987829614604,0.0010141987829614604,0.02028397565922921,0.017241379310344827,0.02028397565922921,0.007099391480730223,0.0010141987829614604,0.0030425963488843813,0.0010141987829614604,0.0030425963488843813,0.005070993914807302,0.0010141987829614604,0.0030425963488843813,0.0010141987829614604,0.0030425963488843813,0.0010141987829614604,0.002028397565922921,0.008113590263691683,0.0010141987829614604,0.0010141987829614604,0.006085192697768763,0.016227180527383367,0.007099391480730223,0.002028397565922921,0.0010141987829614604,0.006085192697768763,0.0010141987829614604,0.0010141987829614604,0.0010141987829614604,0.0010141987829614604,0.008113590263691683,0.002028397565922921,0.002028397565922921,0.0030425963488843813,0.010141987829614604,0.0010141987829614604,0.0010141987829614604,0.0010141987829614604,0.0010141987829614604,0.002028397565922921,0.002028397565922921,0.004056795131845842,0.0010141987829614604,0.002028397565922921,0.0010141987829614604,0.004056795131845842,0.002028397565922921,0.0010141987829614604,0.004056795131845842,0.002028397565922921,0.0010141987829614604,0.0030425963488843813,0.0010141987829614604,0.002028397565922921,0.0030425963488843813,0.002028397565922921,0.002028397565922921,0.007099391480730223,0.0010141987829614604,0.002028397565922921,0.005070993914807302,0.005070993914807302,0.002028397565922921,0.0010141987829614604,0.0010141987829614604,0.002028397565922921,0.0010141987829614604,0.002028397565922921,0.0030425963488843813,0.005070993914807302,0.0010141987829614604,0.0010141987829614604,0.0030425963488843813,0.004056795131845842,0.0010141987829614604,0.0010141987829614604,0.0010141987829614604,0.005070993914807302,0.0010141987829614604,0.002028397565922921,0.0010141987829614604,0.004056795131845842,0.0010141987829614604,0.002028397565922921,0.002028397565922921,0.0010141987829614604,0.002028397565922921,0.0010141987829614604,0.004056795131845842,0.002028397565922921,0.006085192697768763,0.0010141987829614604,0.0010141987829614604,0.0010141987829614604,0.004056795131845842,0.0010141987829614604,0.0010141987829614604,0.0030425963488843813,0.0010141987829614604,0.002028397565922921,0.0010141987829614604,0.0010141987829614604,0.0010141987829614604,0.0010141987829614604,0.0010141987829614604,0.0030425963488843813,0.0010141987829614604,0.0010141987829614604,0.0010141987829614604,0.004056795131845842,0.0030425963488843813,0.0010141987829614604,0.0010141987829614604,0.0010141987829614604,0.0010141987829614604,0.0010141987829614604,0.002028397565922921,0.0010141987829614604,0.0010141987829614604,0.002028397565922921,0.002028397565922921,0.0010141987829614604,0.0010141987829614604,0.0010141987829614604,0.0010141987829614604,0.0010141987829614604,0.0010141987829614604,0.0010141987829614604,0.0010141987829614604,0.005070993914807302,0.002028397565922921,0.0010141987829614604,0.0010141987829614604,0.0010141987829614604,0.0010141987829614604,0.002028397565922921,0.0010141987829614604,0.002028397565922921,0.0010141987829614604,0.0010141987829614604,0.0010141987829614604,0.0010141987829614604,0.0010141987829614604,0.0010141987829614604,0.0010141987829614604,0.0010141987829614604,0.002028397565922921,0.0010141987829614604,0.0010141987829614604,0.0010141987829614604,0.004056795131845842,0.0010141987829614604,0.002028397565922921,0.006085192697768763,0.006085192697768763,0.002028397565922921,0.002028397565922921,0.002028397565922921,0.002028397565922921,0.0010141987829614604,0.0010141987829614604,0.0010141987829614604,0.0010141987829614604,0.0010141987829614604,0.0010141987829614604,0.0010141987829614604,0.002028397565922921,0.005070993914807302,0.002028397565922921,0.002028397565922921,0.0010141987829614604,0.0010141987829614604,0.002028397565922921,0.0010141987829614604,0.0010141987829614604,0.002028397565922921,0.002028397565922921,0.0010141987829614604,0.0010141987829614604,0.002028397565922921,0.0010141987829614604,0.0010141987829614604,0.0010141987829614604,0.002028397565922921,0.0010141987829614604,0.002028397565922921,0.0010141987829614604,0.0010141987829614604,0.006085192697768763,0.0010141987829614604,0.002028397565922921,0.002028397565922921,0.006085192697768763,0.0030425963488843813,0.002028397565922921,0.002028397565922921,0.0010141987829614604,0.0010141987829614604,0.0030425963488843813,0.0010141987829614604,0.0010141987829614604,0.0010141987829614604,0.0010141987829614604,0.0010141987829614604,0.0010141987829614604,0.0010141987829614604,0.0010141987829614604,0.0010141987829614604,0.0010141987829614604,0.0010141987829614604,0.0010141987829614604,0.0010141987829614604,0.0010141987829614604,0.002028397565922921,0.0010141987829614604,0.0010141987829614604,0.0010141987829614604,0.0010141987829614604,0.0010141987829614604,0.0010141987829614604,0.0010141987829614604,0.0010141987829614604,0.0010141987829614604,0.0010141987829614604,0.0010141987829614604,0.002028397565922921,0.0010141987829614604,0.0030425963488843813,0.0030425963488843813,0.0010141987829614604,0.0010141987829614604,0.002028397565922921,0.0010141987829614604,0.0010141987829614604,0.0010141987829614604,0.0010141987829614604,0.0010141987829614604,0.0010141987829614604,0.0010141987829614604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
