화자ID,연령대,NNG_이번,NNG_여름,JX_는,NP_어디,VV_놀,ECD_러,VV_갈,EFQ_ㄹ까,NNG_계곡,JX_도,VA_나쁘,ECD_지,VXV_않,ECS_다,NNG_생각,ECS_어,JX_이야,VA_많,VV_아니,ECE_면,NNG_대천,VV_가,ECD_아도,VV_되,ECE_고,JX_까지,NNG_버스,JKS_가,VV_있,ECD_는데,VV_내리,ECD_어서,ETD_는,NNB_데,NR_1,NNG_시간,VV_걸리,EFN_ㄴ대,VV_어,NNG_고속버스,VV_타,NNM_시간,NNG_정도,NNG_가면,JX_은,ECS_ㄴ다,VV_하,NNG_터미널,NNG_시내,VV_그리하,ECD_여도,NNG_그만큼,JKG_의,NNG_추억,JKS_이,EFQ_을까,VXA_싶,ECD_은데,NP_너,VA_어떻,ECD_게,VV_글,ETD_ㄹ,NNG_램,VV_읃,VV_오,NNG_고기,VV_굽,VV_먹,NP_거기,VV_자,NNG_거지,NNG_한번,NNB_것,NNG_원래,VV_내,NNB_거,JX_라고,NNB_수,ETD_을,JX_야,NNG_수시,VV_끝나,NNG_겨울,NNG_일본,ECD_아야,VV_알,ECD_ㄹ지,JKO_을,NNG_달,VV_살,NNG_은,NP_우리,NNG_일본인,VA_그렇,EFN_지,NNG_확정,VV_짓,NNG_근처,VV_보,NNG_고,VV_듣,VA_비싸,EFN_대,NNG_오사카,JKO_를,NNM_번,ETD_ㄴ,JKS_은,VA_같,ECD_아서,NNG_오기,VA_좋,NNG_한국인,ECD_아,NNM_우리,NNG_때,NNG_도,NNG_톤,NNG_보리,NNG_앞,EFN_잖아,VA_그,ECE_ㄴ데,VA_비슷하,VV_맞,EFQ_나,NNG_온천,JX_밖에,VA_없,ECD_어,NNG_교,NNG_토,NNG_동남아,NNG_대화,VA_어렵,NNG_내가,NNG_중학교,NNG_학년,NNG_베트남,VV_불,ECE_ㄴ들데,NNG_영어,NNG_어려움,EFN_어,NNG_보디,NNG_랭귀지,VV_느,NNG_러시아,EFN_다고,VV_때,VV_그리,VV_달,NNG_살기,VA_춥,VV_그러,ECE_자,NNG_저번,VV_말하,NNG_피치,NNG_계획,NNG_한국,NNG_비행기,ECS_ㄴ가,EFQ_ㄴ가,NNG_돈,VXV_주,NNG_위탁,NNG_수하물,VV_받,NR_5,VV_키,NNG_로,NNG_제한,NNG_짐,VA_무겁,NNG_빨래,NNG_안,NNG_숙소,NNG_냄새,JX_나,NNG_엔화,VV_남,VXV_있,NP_나,NNG_그때,NR_3000,NNM_엔,NNG_지폐,VV_바뀌,VV_쓰,VV_늙,NNG_때쯤,VA_귀하,NR_1000,NNG_면,EFN_다,VV_바꾸,ECD_어야,NR_100,NR_만,NNM_원,NR_10,NNG_음식,NNG_기억,NNG_산,NNG_나도,NNG_라멘,VV_아,ECS_아,VA_맛있,VV_들어가,VV_잡,NNG_누,EFN_더라,ECD_여,VV_나,NNG_예약,NNG_여행,NNG_비만,VA_괜찮,NNG_지진,VV_일어나,ETD_은,NNG_부족,NNG_알바,NR_3,NNM_박,NR_4,NNM_일,VA_알차,NNM_주일,NNG_위치,NNG_비,VV_스,VV_젖,NNG_연착,NNG_덕분,NNG_공항,VA_재밌,NNG_마지막,VV_끼이,NNG_간사이,VV_팔,NNG_인천,VV_넘어오,NP_뭐,NNG_부대,NNG_찌개,EFN_네,NNG_이하,NR_2,NP_이,VV_깨우,ETD_다는,ECD_으면,NNG_대전,NNG_복합,NNG_제일,VA_값싸,VV_다녀오,ECD_으니까,ECD_기에,VV_챙기,VV_돌아다니,NNG_교통비,VV_들,ECD_니까,NR_130,NNG_에이,NNG_티,NNG_엠,NNG_기가,ETN_기,JKS_는,NNG_일단,NNG_최대한,VV_위하,JX_만,VV_뽑,VXV_두,VA_낫,NNG_방학,NNG_국제,NNG_면허,VV_가져가,NNG_차,NNG_퀄리티,VV_달라지,NNG_운전,ECD_어도,VV_따,NNG_렌트카,NNG_우리나라,VA_다르,NNG_거리,VV_따르,NNG_요금,NNG_자전거,VV_빌리,NNG_지하철,NNG_영향,VV_가지,NNG_서울,NNG_노선도,NNG_길이,NP_그,VV_나가,NNG_와이,NNG_파이,NNG_도시락,NNG_가능,NNG_전화,NNG_유심,VV_끼,NNG_가격,VV_나오,VV_벌,EFN_어야지,VV_시작하,NNG_가,NNG_정시,NNG_공부,NR_11,NNM_월,NNG_중순,NNG_바다,NNB_쪽,NNG_무엇,NNG_고속,VA_힘들,NNG_고생,ECE_거나,NNM_건,NNG_글,ECE_으면서,NNG_내신,NNG_수능,NNG_준비,NNG_허락,VXV_보,ECD_도록,NNG_노력,EFN_ㄹ게,VV_놓,NNG_일본어,VXV_가,VV_낫,VV_아끼,NNG_방향,VV_말,NNG_지역,VXA_만하,NP_그것,VV_즐기,VV_서,NNG_조사,NNG_동안,NNG_순,VV_알아보,NNG_나라,ECE_려면,NNG_번역기,NNG_사용,NNG_소통,NNG_불편,VV_다니,NNG_자세,VV_히,VV_모르,VV_비싸,VV_없었,VV_냄새나,NR_5000,NP_그거,NNG_환전,NNG_구,NNG_화폐,NNG_옛날,VV_놓아두,NNG_코,NNG_키,NNG_벌칙,NNG_당첨,VV_사,NNG_패키지,VXV_오,ECD_고서,VV_그,ECE_건,NNG_환경,NNG_이동,VV_짜,NNG_다음,JX_ㄴ,NNG_눈,NNG_기간,VV_늘어나,NNG_언어,VV_까먹,NNG_아쉬움,NNG_신발,NNG_바지,NNG_점심,NNG_부실,VA_아쉽,NNG_부분,NNG_개선,NNG_순두부,NNG_오랜만,NNG_한식,ECD_라,NNG_프리미엄,VA_편하,VV_벗,NNG_도착,NNG_끈,VV_묶,VV_고맙,VV_모자라,NNG_얼마,NNG_선택,NNG_설,NNG_레,NNG_좌측,NNG_통행,ECD_라서,NNG_생일,VA_빠르,NNG_술,VV_마시,NNG_마,NNG_대중교통,NNG_이용,NNG_특별,NNG_날,VV_정하,NNG_전,VV_익히,VA_쉽,VV_매,ECE_나,NNG_부모님,JKS_께서,NNG_끝,NNG_결과,VA_길
SD2400637,10대,0.0011668611435239206,0.0011668611435239206,0.01633605600933489,0.0011668611435239206,0.0,0.0,0.0,0.004667444574095682,0.0011668611435239206,0.01750291715285881,0.003500583430571762,0.039673278879813305,0.025670945157526253,0.003500583430571762,0.002333722287047841,0.024504084014002333,0.0,0.0011668611435239206,0.003500583430571762,0.015169194865810968,0.0011668611435239206,0.004667444574095682,0.0011668611435239206,0.007001166861143524,0.023337222870478413,0.0011668611435239206,0.002333722287047841,0.009334889148191364,0.010501750291715286,0.003500583430571762,0.002333722287047841,0.008168028004667444,0.01633605600933489,0.0011668611435239206,0.002333722287047841,0.0,0.002333722287047841,0.0,0.007001166861143524,0.0,0.002333722287047841,0.0,0.004667444574095682,0.002333722287047841,0.007001166861143524,0.0,0.019836639439906652,0.0,0.0,0.0,0.0,0.0,0.003500583430571762,0.0011668611435239206,0.019836639439906652,0.025670945157526253,0.0011668611435239206,0.0,0.003500583430571762,0.002333722287047841,0.009334889148191364,0.0,0.010501750291715286,0.0011668611435239206,0.0,0.0,0.0011668611435239206,0.0011668611435239206,0.005834305717619603,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.009334889148191364,0.0,0.0,0.022170361726954493,0.0,0.004667444574095682,0.005834305717619603,0.004667444574095682,0.0,0.0011668611435239206,0.002333722287047841,0.007001166861143524,0.0011668611435239206,0.0,0.0,0.014002333722287048,0.002333722287047841,0.0,0.0011668611435239206,0.003500583430571762,0.0011668611435239206,0.01633605600933489,0.003500583430571762,0.0,0.0,0.0,0.0011668611435239206,0.0011668611435239206,0.0,0.0011668611435239206,0.0,0.0011668611435239206,0.003500583430571762,0.0,0.019836639439906652,0.0011668611435239206,0.021003500583430573,0.002333722287047841,0.0,0.003500583430571762,0.0,0.021003500583430573,0.0,0.007001166861143524,0.0,0.0,0.0,0.0,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0,0.002333722287047841,0.0,0.0011668611435239206,0.0,0.0011668611435239206,0.002333722287047841,0.0,0.0,0.002333722287047841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011668611435239206,0.0,0.014002333722287048,0.0,0.0,0.0,0.0011668611435239206,0.002333722287047841,0.0011668611435239206,0.0011668611435239206,0.0,0.0,0.0011668611435239206,0.007001166861143524,0.003500583430571762,0.0011668611435239206,0.0011668611435239206,0.0,0.0011668611435239206,0.0011668611435239206,0.0,0.0,0.0,0.005834305717619603,0.003500583430571762,0.0011668611435239206,0.0,0.002333722287047841,0.0,0.0,0.0,0.0,0.0,0.0,0.0011668611435239206,0.0,0.0,0.0,0.0,0.0,0.004667444574095682,0.002333722287047841,0.005834305717619603,0.003500583430571762,0.0,0.003500583430571762,0.0,0.0,0.004667444574095682,0.0,0.0,0.0,0.0011668611435239206,0.0,0.0,0.0,0.004667444574095682,0.0011668611435239206,0.002333722287047841,0.0011668611435239206,0.0011668611435239206,0.0,0.002333722287047841,0.0,0.0011668611435239206,0.002333722287047841,0.0,0.003500583430571762,0.002333722287047841,0.0011668611435239206,0.0,0.0,0.0,0.0,0.005834305717619603,0.0011668611435239206,0.005834305717619603,0.0,0.011668611435239206,0.0011668611435239206,0.0011668611435239206,0.008168028004667444,0.0,0.0,0.002333722287047841,0.0,0.0,0.0,0.0,0.0,0.0011668611435239206,0.0011668611435239206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011668611435239206,0.0,0.0011668611435239206,0.0011668611435239206,0.0,0.0,0.0,0.0011668611435239206,0.0,0.0,0.0,0.0,0.0,0.0,0.005834305717619603,0.003500583430571762,0.0011668611435239206,0.0011668611435239206,0.0,0.0,0.0,0.009334889148191364,0.0011668611435239206,0.0,0.0,0.0,0.0,0.009334889148191364,0.003500583430571762,0.0,0.0011668611435239206,0.0011668611435239206,0.005834305717619603,0.0,0.0,0.002333722287047841,0.0011668611435239206,0.0,0.002333722287047841,0.0,0.0,0.0,0.0,0.0011668611435239206,0.002333722287047841,0.002333722287047841,0.0,0.0,0.003500583430571762,0.0,0.0,0.0,0.0,0.0011668611435239206,0.0,0.0,0.0,0.0,0.0011668611435239206,0.0,0.0,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0,0.0,0.0,0.0,0.0011668611435239206,0.002333722287047841,0.0,0.002333722287047841,0.0,0.0011668611435239206,0.0,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.003500583430571762,0.0011668611435239206,0.002333722287047841,0.002333722287047841,0.0011668611435239206,0.0011668611435239206,0.003500583430571762,0.002333722287047841,0.0011668611435239206,0.0011668611435239206,0.003500583430571762,0.0011668611435239206,0.002333722287047841,0.003500583430571762,0.0011668611435239206,0.0011668611435239206,0.002333722287047841,0.002333722287047841,0.002333722287047841,0.0011668611435239206,0.002333722287047841,0.0011668611435239206,0.0011668611435239206,0.004667444574095682,0.008168028004667444,0.0011668611435239206,0.003500583430571762,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.002333722287047841,0.0011668611435239206,0.0011668611435239206,0.002333722287047841,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.002333722287047841,0.002333722287047841,0.002333722287047841,0.002333722287047841,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.002333722287047841,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.002333722287047841,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.003500583430571762,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.002333722287047841,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.002333722287047841,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.002333722287047841,0.0011668611435239206
SD2400638,10대,0.007168458781362007,0.0008960573476702509,0.023297491039426525,0.002688172043010753,0.0035842293906810036,0.002688172043010753,0.008064516129032258,0.0062724014336917565,0.0017921146953405018,0.010752688172043012,0.005376344086021506,0.015232974910394265,0.011648745519713262,0.017025089605734768,0.005376344086021506,0.014336917562724014,0.0008960573476702509,0.004480286738351254,0.0062724014336917565,0.01881720430107527,0.0035842293906810036,0.02867383512544803,0.0017921146953405018,0.011648745519713262,0.01971326164874552,0.0062724014336917565,0.0035842293906810036,0.015232974910394265,0.0062724014336917565,0.017921146953405017,0.002688172043010753,0.0035842293906810036,0.017921146953405017,0.0035842293906810036,0.012544802867383513,0.0017921146953405018,0.0017921146953405018,0.0017921146953405018,0.0017921146953405018,0.0008960573476702509,0.002688172043010753,0.0017921146953405018,0.004480286738351254,0.0017921146953405018,0.00985663082437276,0.0008960573476702509,0.017025089605734768,0.0017921146953405018,0.0008960573476702509,0.0062724014336917565,0.004480286738351254,0.0008960573476702509,0.002688172043010753,0.0017921146953405018,0.01971326164874552,0.0062724014336917565,0.0035842293906810036,0.002688172043010753,0.002688172043010753,0.002688172043010753,0.0062724014336917565,0.0017921146953405018,0.011648745519713262,0.0017921146953405018,0.0017921146953405018,0.013440860215053764,0.0008960573476702509,0.0008960573476702509,0.002688172043010753,0.004480286738351254,0.0008960573476702509,0.002688172043010753,0.0008960573476702509,0.010752688172043012,0.0008960573476702509,0.0008960573476702509,0.01881720430107527,0.0008960573476702509,0.002688172043010753,0.008064516129032258,0.002688172043010753,0.0017921146953405018,0.002688172043010753,0.0017921146953405018,0.01881720430107527,0.004480286738351254,0.0008960573476702509,0.0008960573476702509,0.017025089605734768,0.0035842293906810036,0.0017921146953405018,0.0035842293906810036,0.00985663082437276,0.0008960573476702509,0.0017921146953405018,0.00985663082437276,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.002688172043010753,0.0008960573476702509,0.0035842293906810036,0.0035842293906810036,0.002688172043010753,0.005376344086021506,0.010752688172043012,0.0008960573476702509,0.015232974910394265,0.0008960573476702509,0.013440860215053764,0.0062724014336917565,0.0008960573476702509,0.002688172043010753,0.0017921146953405018,0.017025089605734768,0.0017921146953405018,0.007168458781362007,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.008064516129032258,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0017921146953405018,0.0017921146953405018,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.004480286738351254,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0035842293906810036,0.002688172043010753,0.0008960573476702509,0.0008960573476702509,0.0017921146953405018,0.0008960573476702509,0.0008960573476702509,0.002688172043010753,0.0008960573476702509,0.005376344086021506,0.0008960573476702509,0.0008960573476702509,0.002688172043010753,0.002688172043010753,0.002688172043010753,0.0008960573476702509,0.0008960573476702509,0.0017921146953405018,0.0017921146953405018,0.0008960573476702509,0.004480286738351254,0.002688172043010753,0.0017921146953405018,0.002688172043010753,0.0017921146953405018,0.0008960573476702509,0.002688172043010753,0.0017921146953405018,0.0017921146953405018,0.0035842293906810036,0.007168458781362007,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0035842293906810036,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.005376344086021506,0.0035842293906810036,0.004480286738351254,0.0017921146953405018,0.0008960573476702509,0.002688172043010753,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0017921146953405018,0.0008960573476702509,0.005376344086021506,0.0017921146953405018,0.002688172043010753,0.0017921146953405018,0.0008960573476702509,0.0017921146953405018,0.002688172043010753,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.002688172043010753,0.0008960573476702509,0.0008960573476702509,0.0017921146953405018,0.0008960573476702509,0.0017921146953405018,0.0008960573476702509,0.002688172043010753,0.0008960573476702509,0.0035842293906810036,0.0008960573476702509,0.0017921146953405018,0.0008960573476702509,0.0017921146953405018,0.0008960573476702509,0.0017921146953405018,0.0017921146953405018,0.0017921146953405018,0.0017921146953405018,0.0017921146953405018,0.0017921146953405018,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.002688172043010753,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0017921146953405018,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0017921146953405018,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0017921146953405018,0.0008960573476702509,0.0008960573476702509,0.0017921146953405018,0.0017921146953405018,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0017921146953405018,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0017921146953405018,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0017921146953405018,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0017921146953405018,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0017921146953405018,0.0017921146953405018,0.0035842293906810036,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0017921146953405018,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0017921146953405018,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
