화자ID,연령대,NP_나,JKS_가,NNG_연애,JKO_를,VV_하,ECE_고,VXV_있,EFN_잖아,NP_이것,JKS_이,NNG_학기,VV_알,ECD_니,NNG_학교,NNG_시작,JKO_한테,NNG_연락,VV_오,EFN_거든,NNG_자연,ECD_게,VV_만나,ECD_는데,NNG_소개팅,ECS_어,VV_보,ETD_ㄴ,NNB_적,VV_있,ECD_어,JX_는,JKO_을,NNG_한번,JX_도,VV_받,ECD_아,VA_없,NNG_앞,ETD_을,NNG_생각,EFN_야,ECD_으면,NNG_자리,VV_그리하,ECD_여서,NNG_자만,NNG_추,NNG_추야,VV_아,ECS_아,VV_그,ECE_건,VA_나쁘,NNB_거,VA_같,VV_그러,ECD_지,VV_말,VXV_주,VA_좋,EFN_어,NP_뭐,NNG_사주,JX_나,NNG_궁합,ETD_은,EFN_네,ECE_면,NNG_얘기,VV_나오,NR_둘,VA_비싸,NNG_돈,VV_주,ETD_는,NNB_것,JKS_은,NNG_오,NNG_바,EFN_다,VV_가지,JX_은,NNG_나중,VV_되,NNB_번,NNG_쯤,VV_해보,ETD_ㄹ,VV_넣,NNG_이상형,NNG_사람,NR_3,ECD_라고,VV_맞,VV_어,NNG_내가,VA_어리,NNG_때,NNG_아빠,NNG_결혼식,VV_가,VXV_보,NP_누구,ECD_ㄴ지,NNG_기억,NNG_안,VV_나,NNG_회사,NNG_동료,NR_분,NNM_일,ECD_어야,VA_그,ECE_ㄴ데,NNG_히,JKS_라서,NNG_뷔페,VA_맛있,JX_밖에,VV_나가,VV_골,NR_1,NNM_번,NNG_재미,VV_보이,VXV_가지,NP_너,NNG_요즘,VA_외롭,ECE_거나,VXA_싶,NNG_마음,VV_듣,EFN_니라,NNG_가족,NNG_구성원,VA_어떻,ECD_니까,NNG_집,NNG_엄마,NNG_동생,VA_이렇,VV_살,ECD_여,NNG_남동생,JX_이야,NNG_여동생,NNG_나도,NP_우리,NNG_할아버지,VA_그렇,VV_챙기,ECE_ㄴ다고,ECD_아서,NNG_명절,NNG_댁,NNG_차례,NNG_제사,ECD_아도,NNG_결혼,NNM_살,NR_30,NNG_초반,VV_아니,NNG_중반,NNG_게,EFN_다고,NNG_부모님,ECD_기로,NNM_대,NR_20,NNG_후반,NP_너희,NNG_차이나,NNG_사실,NNG_별,VV_들,NNG_부모,ETN_ㅁ,NNG_어머니,JKS_께서,NNG_지역,NNG_사시,JX_야,EFI_구나,NP_그,NNG_외가,NNG_밑,NNG_전라,NNG_광주,NNG_장,NNG_흥,NP_거기,VV_갈,NNB_데,VV_걸리,ETD_ㄴ단,NNG_말,NNG_보통,NNM_년,NR_2,NNG_정도,NNB_편,VV_잘하,NNG_주고,NNG_얼굴,NNG_키,VA_크,NNG_상관,VV_없,NNG_호감,ECD_어서,NNG_지금,NNG_여자,VV_치,NNM_군데,NNG_고백,ECS_다,NNG_환,NNG_승,NNG_자체,NNG_좀,NNG_예의,VXV_않,EFQ_나,NNG_친구,NNG_성격,VV_싸우,VV_헤어지,ECD_은데,NNG_이번,NNG_처음,ECD_라서,VV_모르,NNG_대화,NNG_감정,VV_앞서,VV_그리,NNG_다인,NNG_평소,NNG_표현,NP_내,ETD_ㄴ다는,NNG_거절,NNM_도,VA_싫,NNG_나한,NNG_테,ECS_ㄴ다,ETD_단,NNG_최근,NNG_기말,NNG_고사,NNG_시험,NNG_기간,JX_만,ECD_라,NNG_애,NNG_인,NNG_스타,NNG_아이디,NNG_거,NNG_마지막,NNG_인위적,VV_좋아하,NNG_어색,ECD_려,VV_끊기,NNG_잠수,VV_타,VV_끝나,VV_끝내,NNG_하루,VV_지나,ECD_길래,ECE_나,ECD_거든,VXV_나,NNG_소개,NP_자기,NNG_차인,VV_걸,EFQ_냐,VV_물어보,VV_달라,EFN_라고,VV_말하,NNG_작고,VA_귀엽,VV_생기,VA_예쁘,NNG_기,VV_웃,NNG_작,VA_비슷하,NNG_친척,JX_이나,NNG_그때,NNG_인상적,NNB_식,VV_있었,NNG_프로그램,NNG_티브이,VV_그렇,VV_찾,EFN_지,NNG_은,NNG_솔로,NNG_출연자,NNG_인터뷰,NNG_내용,EFN_더라,NNG_고,NNG_원래,NNG_혼자,JX_거나,NNM_건,EFN_ㄴ데,ETD_다는,NNG_느낌,NNG_애초,VV_따,NNG_아버지,NNG_할머니,NR_4,NNM_명,NNG_이상,VV_넘어가,VA_많,NNG_여,NNG_옷,VV_입,NNG_남자,JX_이,NNG_차이점,VV_느끼,VV_널,VV_돌아가,NNG_조상님,NNG_분,VV_대하,VV_지내,ECD_여도,NNG_묘,VV_찾아가,NNG_잡초,VV_뽑,NNG_중학교,NNG_학년,JX_부터,JX_ㄴ,NNG_비,NNG_필요,VA_없다,NNG_사이버,NNG_의미,NNB_수,ECE_지만,VV_낳,VV_같,NNG_차,NNG_고등학교,NNG_입학,NNG_여고,VV_어떡하,NNG_이혼,NNG_용인,NNG_이면,NNG_수원,NNG_조금,NNG_달,NNG_사이,VV_사,NNG_곳,NNG_한,ECD_어도,NR_6,NR_10,NNG_가면,NNG_아까,NNB_내,NNG_중요,VV_사귀,NNG_누,ECD_다가,VV_갈아타,NNG_주변,VA_친하,NNB_중,ECS_ㄴ가,NNG_내,NNG_뜸,VV_해지,ECD_더니,NNG_절,NNB_만큼,NNG_친군,NNG_데,VXV_버리,NNG_이후,NNG_복도,NNG_취급,NNG_어깨,VV_지나가,NNG_이유,NNG_극복,NNG_방법,EFN_라,VA_가깝,NNG_친인척,NNB_분
SD2401169,10대,0.020289855072463767,0.01884057971014493,0.005797101449275362,0.004347826086956522,0.021739130434782608,0.03333333333333333,0.005797101449275362,0.0014492753623188406,0.002898550724637681,0.021739130434782608,0.004347826086956522,0.008695652173913044,0.002898550724637681,0.0014492753623188406,0.0014492753623188406,0.004347826086956522,0.002898550724637681,0.0014492753623188406,0.010144927536231883,0.0014492753623188406,0.007246376811594203,0.0014492753623188406,0.008695652173913044,0.004347826086956522,0.020289855072463767,0.011594202898550725,0.030434782608695653,0.005797101449275362,0.011594202898550725,0.015942028985507246,0.03333333333333333,0.007246376811594203,0.004347826086956522,0.008695652173913044,0.005797101449275362,0.021739130434782608,0.008695652173913044,0.002898550724637681,0.004347826086956522,0.013043478260869565,0.005797101449275362,0.002898550724637681,0.0014492753623188406,0.002898550724637681,0.0014492753623188406,0.002898550724637681,0.0014492753623188406,0.0014492753623188406,0.007246376811594203,0.013043478260869565,0.005797101449275362,0.0014492753623188406,0.002898550724637681,0.03333333333333333,0.028985507246376812,0.008695652173913044,0.004347826086956522,0.0014492753623188406,0.002898550724637681,0.004347826086956522,0.002898550724637681,0.011594202898550725,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.010144927536231883,0.0014492753623188406,0.011594202898550725,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.01884057971014493,0.005797101449275362,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.002898550724637681,0.014492753623188406,0.0014492753623188406,0.010144927536231883,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.004347826086956522,0.0014492753623188406,0.004347826086956522,0.005797101449275362,0.005797101449275362,0.002898550724637681,0.0014492753623188406,0.004347826086956522,0.004347826086956522,0.002898550724637681,0.007246376811594203,0.005797101449275362,0.002898550724637681,0.002898550724637681,0.002898550724637681,0.0014492753623188406,0.0014492753623188406,0.004347826086956522,0.0014492753623188406,0.007246376811594203,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.002898550724637681,0.004347826086956522,0.004347826086956522,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.002898550724637681,0.004347826086956522,0.0014492753623188406,0.0014492753623188406,0.004347826086956522,0.008695652173913044,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.004347826086956522,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.002898550724637681,0.002898550724637681,0.002898550724637681,0.0014492753623188406,0.002898550724637681,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.005797101449275362,0.004347826086956522,0.002898550724637681,0.002898550724637681,0.005797101449275362,0.0014492753623188406,0.002898550724637681,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.002898550724637681,0.004347826086956522,0.002898550724637681,0.0014492753623188406,0.005797101449275362,0.0014492753623188406,0.0014492753623188406,0.004347826086956522,0.002898550724637681,0.0014492753623188406,0.002898550724637681,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.002898550724637681,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.002898550724637681,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.002898550724637681,0.0014492753623188406,0.002898550724637681,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.002898550724637681,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.002898550724637681,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.002898550724637681,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.002898550724637681,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.002898550724637681,0.0014492753623188406,0.002898550724637681,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.002898550724637681,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401170,10대,0.013182674199623353,0.014124293785310734,0.007532956685499058,0.009416195856873822,0.030131826741996232,0.03954802259887006,0.005649717514124294,0.005649717514124294,0.0,0.013182674199623353,0.0009416195856873823,0.0009416195856873823,0.0,0.0018832391713747645,0.0,0.002824858757062147,0.006591337099811676,0.0,0.007532956685499058,0.0,0.007532956685499058,0.0009416195856873823,0.014124293785310734,0.002824858757062147,0.013182674199623353,0.006591337099811676,0.04143126177024482,0.002824858757062147,0.015065913370998116,0.005649717514124294,0.01694915254237288,0.007532956685499058,0.0,0.010357815442561206,0.0009416195856873823,0.0160075329566855,0.002824858757062147,0.0,0.0018832391713747645,0.006591337099811676,0.00847457627118644,0.0009416195856873823,0.0,0.003766478342749529,0.0,0.0,0.0,0.0,0.0009416195856873823,0.00847457627118644,0.0009416195856873823,0.0,0.0009416195856873823,0.03766478342749529,0.01977401129943503,0.01224105461393597,0.0009416195856873823,0.0,0.003766478342749529,0.002824858757062147,0.005649717514124294,0.0018832391713747645,0.0,0.0009416195856873823,0.0,0.006591337099811676,0.0009416195856873823,0.009416195856873822,0.0018832391713747645,0.002824858757062147,0.0,0.0,0.0009416195856873823,0.0018832391713747645,0.026365348399246705,0.005649717514124294,0.0,0.0,0.0,0.0018832391713747645,0.0,0.013182674199623353,0.0009416195856873823,0.005649717514124294,0.0,0.0009416195856873823,0.0,0.006591337099811676,0.0,0.0018832391713747645,0.006591337099811676,0.0009416195856873823,0.0,0.0,0.0009416195856873823,0.0009416195856873823,0.0018832391713747645,0.005649717514124294,0.0,0.0018832391713747645,0.00847457627118644,0.0009416195856873823,0.0,0.0,0.0009416195856873823,0.0009416195856873823,0.002824858757062147,0.0,0.0,0.0,0.0,0.002824858757062147,0.0,0.0018832391713747645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009416195856873822,0.005649717514124294,0.0009416195856873823,0.0009416195856873823,0.007532956685499058,0.003766478342749529,0.0018832391713747645,0.0009416195856873823,0.0009416195856873823,0.0018832391713747645,0.0018832391713747645,0.0009416195856873823,0.0,0.002824858757062147,0.0009416195856873823,0.002824858757062147,0.002824858757062147,0.0018832391713747645,0.0,0.007532956685499058,0.0018832391713747645,0.004708097928436911,0.0009416195856873823,0.0018832391713747645,0.0,0.0018832391713747645,0.0018832391713747645,0.0018832391713747645,0.0009416195856873823,0.004708097928436911,0.0018832391713747645,0.0018832391713747645,0.0018832391713747645,0.0,0.0018832391713747645,0.0018832391713747645,0.002824858757062147,0.0018832391713747645,0.003766478342749529,0.003766478342749529,0.002824858757062147,0.0009416195856873823,0.0018832391713747645,0.0009416195856873823,0.0,0.002824858757062147,0.0018832391713747645,0.0,0.0018832391713747645,0.0,0.0009416195856873823,0.002824858757062147,0.0009416195856873823,0.0,0.0,0.002824858757062147,0.0,0.0,0.0018832391713747645,0.0,0.0009416195856873823,0.0,0.003766478342749529,0.0,0.0009416195856873823,0.0018832391713747645,0.0,0.0,0.0,0.0,0.0,0.0,0.0018832391713747645,0.0,0.0,0.0,0.003766478342749529,0.002824858757062147,0.0009416195856873823,0.004708097928436911,0.002824858757062147,0.004708097928436911,0.0,0.0,0.0009416195856873823,0.0018832391713747645,0.0,0.0,0.0,0.0,0.002824858757062147,0.0018832391713747645,0.004708097928436911,0.0018832391713747645,0.0,0.0009416195856873823,0.003766478342749529,0.0018832391713747645,0.0018832391713747645,0.0,0.0,0.0,0.003766478342749529,0.0,0.0160075329566855,0.0009416195856873823,0.0,0.003766478342749529,0.0009416195856873823,0.0,0.0018832391713747645,0.0009416195856873823,0.0009416195856873823,0.002824858757062147,0.0,0.0,0.0,0.0,0.0,0.0,0.003766478342749529,0.0009416195856873823,0.0009416195856873823,0.0018832391713747645,0.002824858757062147,0.0009416195856873823,0.0009416195856873823,0.002824858757062147,0.003766478342749529,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.004708097928436911,0.002824858757062147,0.0018832391713747645,0.0018832391713747645,0.0018832391713747645,0.0018832391713747645,0.0018832391713747645,0.0009416195856873823,0.0009416195856873823,0.002824858757062147,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0018832391713747645,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0018832391713747645,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0018832391713747645,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.002824858757062147,0.0018832391713747645,0.0009416195856873823,0.0018832391713747645,0.0018832391713747645,0.0018832391713747645,0.0009416195856873823,0.0018832391713747645,0.002824858757062147,0.002824858757062147,0.003766478342749529,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.002824858757062147,0.003766478342749529,0.0009416195856873823,0.0018832391713747645,0.0018832391713747645,0.0009416195856873823,0.0009416195856873823,0.0018832391713747645,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0018832391713747645,0.0009416195856873823,0.0018832391713747645,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0018832391713747645,0.002824858757062147,0.0009416195856873823,0.0018832391713747645,0.002824858757062147,0.0018832391713747645,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0018832391713747645,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0018832391713747645,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0018832391713747645,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0018832391713747645,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0018832391713747645,0.0018832391713747645,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.003766478342749529,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0018832391713747645,0.003766478342749529,0.0018832391713747645,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823,0.0009416195856873823
