화자ID,연령대,NP_너,NNG_엠,NNG_비,NNG_티,NNG_아이,JKS_가,NP_뭐,EFN_지,NP_나,JX_는,NNG_하나,VA_달르,ECD_아서,VV_피,EFN_거든,NNG_성격,ECE_고,NNG_유사,NNG_생각,ECS_어,NNG_부합,ETD_는,NNB_거,VA_같,EFN_다고,JX_은,VV_맞,NNG_유형,NNG_안,NNG_표,VV_있,EFN_잖아,VV_그러,ECE_면,NNG_가,NNG_에스,ECD_니까,NNG_이,NNG_엔,NNG_에프,NNG_핀,VV_가,ECS_아,NNG_인가,ETD_ㄴ,EFQ_는다고,VA_뜨,NNG_실제,JX_도,EFN_어,NNG_나도,NNG_내가,NNG_이상,ECD_게,VV_싸우,NNG_친구,JKS_이,NNB_쪽,EFN_더라,NNG_고,VA_비슷하,ECD_어서,VV_뜨,NNG_말,NNG_다툼,ECE_거나,VV_보,ECD_지,VXV_않,VV_되,ECD_아,NNG_너와,NNG_점,VA_다르,ECD_라면,ECD_라고,VV_나,ECD_아도,VA_그렇,NP_내,JKO_을,NNG_은,NP_이것,NNG_의도,EFQ_냐,VV_물어보,EFN_라고,NNG_과,NNG_몰입,JKO_를,VV_싫어하,NNG_작년,NP_자기,NNG_데,VA_싫,VV_하,NNG_발언,VV_가지,VV_그,NNG_정,VV_떨어지,VV_오글거리,VV_알,ECD_니,VA_저렇,VV_까,ECE_나,VXA_싶,EFQ_나,NNG_사람,VV_잣대질하,NNB_것,NNG_부정적,NNB_편,ECD_는데,NNG_요즘,NNG_내,NNG_주변,NR_만,VV_모이,NNG_정도,ECS_ㄴ가,ETN_기,NNG_인기,NNG_이유,NNG_자신,JKG_의,VV_들이,VXV_보,VV_거르,ETD_ㄹ,VV_좋아하,VXV_가지,VA_이렇,NNG_테스트,NNG_유행,ECE_ㄴ다고,NNG_과자,NNG_자기,NNG_아이스티,NNG_별,VV_나오,NNG_전,NNG_과제,NNB_번,VV_만들,ECD_어,NNG_질문,NNG_지도,NR_12,NNM_개,JX_밖에,VA_없,NNG_대충,NNG_사이트,VV_짜,NNG_집기,VV_오,NNG_질문지,VA_그,ECE_ㄴ데,NNG_결과,NNG_폭,VA_넓,VV_싶,NR_16,NP_우리,NNG_인구,NNG_담기,VV_적,VV_들,NR_36,NNM_가지,JX_야,NNG_마찬가지,EFN_야,ETD_은,NNG_건,NNG_만약,NR_1,NNM_도,VA_똑같,VV_늘,EFI_구나,VV_듣,NNG_주관적,NNG_평가,VV_객관화되,VA_많,JKO_한테,VV_느,VV_널,ECS_다,NNG_소리,NNB_터,ECD_은데,NNG_배제,ETD_을,NNG_때,VA_어떻,VV_일,NP_그대,NNG_라,JX_마다,NNG_보,NNG_다양,VV_보이,NNB_수,VA_있,VV_들어서,VV_갈,VV_말,VV_스,VV_대하,NNG_예,VA_편하,NNG_관계,VV_보여주,ECE_지만,NNG_선생님,JX_이나,NNG_곳,VXV_주,NNG_음,NNB_데,NNG_피,NNG_제이,VV_나르,NNG_추측,NNG_처음,NNG_행동,NNG_거랑,VV_친하,VXV_지,VV_아니,ECD_ㄹ까,NNG_오해,VV_받,NNG_기분,VV_어,VA_재밌,NNG_카멜레온,NNG_장점,VV_모르,NNG_집,NNG_밖,VV_나가,ECD_아야,VA_힘들,ECE_려면,VV_씻,NNG_옷,VV_입,VV_갈아입,VV_그리,NNG_준비,VXV_나가,NNG_과정,VV_싫,NNG_방학,VV_박히,VXV_있,NNG_경우,JX_만,NNG_문제,ECD_ㄴ지,NNG_침대,VV_일어나,NNG_특징,ETD_다는,NP_이거,VV_고치,EFN_어야지,NNG_발휘,EFQ_을까,NP_그것,EFQ_ㄹ까,NNG_부지런,NNG_편인,NNG_거지,NNB_중,VA_게으르,VV_나뉘,VV_속하,NNG_게,JKS_라서,NNG_얘기,NNG_애,JKS_는,NNG_근본적,NNG_이기적,NNG_연민,VV_빠지,ECD_으면,VV_상처받,NNG_하면서,NNG_정작,NNG_심,VA_아무렇,VV_내뱉,VV_틀어지,NNG_경험,NNG_우정,JX_라고,VA_친하,ECD_ㄹ수록,VV_건지,NNG_의문,NNG_편,VA_좋,VV_잘하,NR_10,NNM_년,NNG_한순간,VV_끝나,EFN_다,VV_이러,NNG_오랫동안,NNG_유지,VV_위하,VV_서,ECD_어야,VA_가깝,VV_생기,ECE_면서,VV_느끼,EFQ_던,NNG_중요,NNG_선,NNG_거리,VV_두,NNG_필요,VV_가깝,NNG_일상,NNG_침투,NNB_버리,NNG_면,NNG_가족,ECD_려고,EFN_ㄴ데,EFN_든가,NNG_신체적,NNG_연락,VV_줄이,ECD_듯이,NNG_방법,JX_라도,VV_넘,NNG_인신공격,VA_심하,EFN_네,NNG_패드,NNG_립,ECS_ㄴ다,VA_들,VV_욕하,NNB_식,NNG_과도,NNG_장난,NNG_관심도,NNG_급증,JKS_은,NNG_정보,VV_캐,EFQ_ㄴ가,NNG_디테일,NNG_개인적,ECD_기에,VV_어쩌,NNG_기록,VV_걸,NNB_때,EFQ_니,VV_겪,VV_만나,JX_부터,NNG_열,JX_까지,NNB_바,VV_의하,NNG_유형인,VA_길,VA_부럽,VV_날,NNG_외향성,NNG_내향성,NNG_차이,NNG_기가,VV_빨,ECD_려,NNG_직장,NNG_회사,NNG_그전,NR_하나,VV_가르,VV_아,NNG_인간,NNG_지표,NNG_느낌,NNG_난,NNG_인터넷,VV_올라오,NNG_검사,NP_그거,VV_끼우,VV_넣,ECD_으려고,VA_안쓰럽,NNG_입장,VV_나누,NNB_만큼,NNG_단순,NNG_존재,NNB_내,VV_늘어나,VV_놀라,NNG_피라니,NNB_줄,VV_기억나,NNG_남,NNB_지,NNG_기준,NNG_측정,ECD_라,VV_바라보,NNG_지에,VV_아이,NNM_엔,VV_티,NNG_볼,VV_때,NNG_어,NNG_얼마,NNG_원래,NNG_앞,NNG_오버,ETN_ㅁ,VV_풀,VA_밝,NNG_척도,NNG_당혹,ECD_어도,ECD_으니까,NNG_주위,NNG_기론,NNG_대외적,NNG_단점,NNG_팔방,NNG_미,NNG_인의,NNG_대답,NNG_미안,ECD_느라,ECE_건,NNG_개인차,VV_들어보,JX_이,NNG_여행,NNG_계획,VV_잡,ECD_다가,NNG_큰일,NNG_자동적,NNG_총무,NNG_돈,NNG_계산,NNG_시간,NNG_단위,NNG_계획도,NNG_기억,NNG_미술사,NNG_연구,NNG_발표,NNG_대회,ECD_기로,NNG_조,NNG_이인,NNM_명,NNG_아무것,NNG_평소,NNG_게으름,VV_부리,NNG_둘,VV_일하,VV_세우,NNG_체크,NNG_리스트,VV_말하,NNM_건,NNG_고민,NR_3,ECD_라서,NNG_진,VV_울,NNG_정신적,VV_힘들,VV_기대,ECD_ㄴ데,NNG_사이,NNG_일,NNG_수록,NNG_짜증,VV_내,NNG_스트레스,NNG_견제,NNG_학교,VA_어렵,VA_어리,NNG_마음,VV_떠나,NNG_믿음,NNG_사실,NNG_사춘기,NNG_부모님,VV_못되,NNG_과도기,NNG_공감,NNG_서로,NNG_관심,VA_귀찮,NNG_내고,NNG_주고,NNG_노력,NNG_진짜,NP_누군가,VA_크,NNG_참사,NNG_조절,NNG_하단,NNG_동의,NNG_히,NNG_구체적,NNG_상황,VV_짚,NNG_주기
SD2401239,10대,0.016506189821182942,0.017881705639614855,0.017881705639614855,0.021320495185694635,0.019944979367262722,0.026822558459422285,0.0034387895460797797,0.000687757909215956,0.013067400275103164,0.02269601100412655,0.000687757909215956,0.001375515818431912,0.002751031636863824,0.0020632737276478678,0.0041265474552957355,0.005502063273727648,0.02269601100412655,0.000687757909215956,0.021320495185694635,0.029573590096286108,0.000687757909215956,0.027510316368638238,0.011691884456671253,0.0068775790921595595,0.005502063273727648,0.008253094910591471,0.011004126547455296,0.0041265474552957355,0.001375515818431912,0.001375515818431912,0.008940852819807428,0.006189821182943604,0.004814305364511692,0.013067400275103164,0.000687757909215956,0.001375515818431912,0.002751031636863824,0.0034387895460797797,0.002751031636863824,0.004814305364511692,0.000687757909215956,0.001375515818431912,0.0020632737276478678,0.000687757909215956,0.037138927097661624,0.001375515818431912,0.000687757909215956,0.000687757909215956,0.01031636863823934,0.0034387895460797797,0.0068775790921595595,0.0020632737276478678,0.001375515818431912,0.011691884456671253,0.000687757909215956,0.012379642365887207,0.03370013755158184,0.0034387895460797797,0.002751031636863824,0.000687757909215956,0.001375515818431912,0.0020632737276478678,0.000687757909215956,0.0041265474552957355,0.000687757909215956,0.000687757909215956,0.0068775790921595595,0.004814305364511692,0.0041265474552957355,0.0068775790921595595,0.006189821182943604,0.000687757909215956,0.000687757909215956,0.0020632737276478678,0.000687757909215956,0.000687757909215956,0.0034387895460797797,0.001375515818431912,0.0034387895460797797,0.002751031636863824,0.018569463548830812,0.006189821182943604,0.0068775790921595595,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.008253094910591471,0.001375515818431912,0.001375515818431912,0.013755158184319119,0.000687757909215956,0.000687757909215956,0.004814305364511692,0.000687757909215956,0.000687757909215956,0.01581843191196699,0.000687757909215956,0.0020632737276478678,0.001375515818431912,0.000687757909215956,0.001375515818431912,0.000687757909215956,0.0020632737276478678,0.000687757909215956,0.000687757909215956,0.001375515818431912,0.000687757909215956,0.001375515818431912,0.0020632737276478678,0.0068775790921595595,0.000687757909215956,0.009628610729023384,0.000687757909215956,0.000687757909215956,0.0041265474552957355,0.000687757909215956,0.001375515818431912,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.001375515818431912,0.001375515818431912,0.0041265474552957355,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.0034387895460797797,0.000687757909215956,0.001375515818431912,0.000687757909215956,0.005502063273727648,0.000687757909215956,0.000687757909215956,0.002751031636863824,0.0041265474552957355,0.000687757909215956,0.0034387895460797797,0.001375515818431912,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.001375515818431912,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.001375515818431912,0.0041265474552957355,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.002751031636863824,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.0020632737276478678,0.0034387895460797797,0.000687757909215956,0.001375515818431912,0.001375515818431912,0.000687757909215956,0.001375515818431912,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.001375515818431912,0.0034387895460797797,0.001375515818431912,0.000687757909215956,0.001375515818431912,0.000687757909215956,0.000687757909215956,0.002751031636863824,0.000687757909215956,0.0020632737276478678,0.001375515818431912,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.0020632737276478678,0.0041265474552957355,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.0041265474552957355,0.001375515818431912,0.001375515818431912,0.0020632737276478678,0.001375515818431912,0.001375515818431912,0.000687757909215956,0.001375515818431912,0.000687757909215956,0.002751031636863824,0.006189821182943604,0.0034387895460797797,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.001375515818431912,0.000687757909215956,0.001375515818431912,0.001375515818431912,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.0041265474552957355,0.000687757909215956,0.001375515818431912,0.001375515818431912,0.000687757909215956,0.0020632737276478678,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.001375515818431912,0.000687757909215956,0.001375515818431912,0.002751031636863824,0.0034387895460797797,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.001375515818431912,0.000687757909215956,0.0020632737276478678,0.006189821182943604,0.0034387895460797797,0.001375515818431912,0.000687757909215956,0.000687757909215956,0.001375515818431912,0.002751031636863824,0.000687757909215956,0.000687757909215956,0.001375515818431912,0.001375515818431912,0.002751031636863824,0.000687757909215956,0.0020632737276478678,0.001375515818431912,0.001375515818431912,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.001375515818431912,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.001375515818431912,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.001375515818431912,0.000687757909215956,0.0020632737276478678,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.001375515818431912,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.002751031636863824,0.000687757909215956,0.000687757909215956,0.001375515818431912,0.0020632737276478678,0.000687757909215956,0.001375515818431912,0.001375515818431912,0.001375515818431912,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.001375515818431912,0.000687757909215956,0.000687757909215956,0.0020632737276478678,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.001375515818431912,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.0020632737276478678,0.000687757909215956,0.002751031636863824,0.001375515818431912,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.001375515818431912,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.001375515818431912,0.001375515818431912,0.000687757909215956,0.000687757909215956,0.001375515818431912,0.001375515818431912,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.005502063273727648,0.0020632737276478678,0.001375515818431912,0.001375515818431912,0.001375515818431912,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.001375515818431912,0.002751031636863824,0.000687757909215956,0.001375515818431912,0.000687757909215956,0.000687757909215956,0.001375515818431912,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.0041265474552957355,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.001375515818431912,0.001375515818431912,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401240,10대,0.009250693802035153,0.012025901942645698,0.012025901942645698,0.02127659574468085,0.02127659574468085,0.01757631822386679,0.0037002775208140612,0.0,0.014801110083256245,0.025901942645698426,0.0009250693802035153,0.0,0.0009250693802035153,0.0018501387604070306,0.0064754856614246065,0.0009250693802035153,0.030527289546716005,0.0,0.010175763182238668,0.01757631822386679,0.0009250693802035153,0.02497687326549491,0.012025901942645698,0.011100832562442183,0.0018501387604070306,0.0064754856614246065,0.0064754856614246065,0.0009250693802035153,0.0009250693802035153,0.0,0.02127659574468085,0.0037002775208140612,0.008325624421831638,0.005550416281221091,0.0018501387604070306,0.0037002775208140612,0.0064754856614246065,0.0027752081406105457,0.0018501387604070306,0.0037002775208140612,0.0,0.0027752081406105457,0.0037002775208140612,0.0,0.030527289546716005,0.0,0.0,0.0,0.016651248843663275,0.004625346901017576,0.0009250693802035153,0.0074005550416281225,0.0009250693802035153,0.011100832562442183,0.0009250693802035153,0.010175763182238668,0.024051803885291396,0.0,0.0009250693802035153,0.0009250693802035153,0.0,0.008325624421831638,0.0,0.004625346901017576,0.0,0.0,0.0064754856614246065,0.011100832562442183,0.0037002775208140612,0.009250693802035153,0.011100832562442183,0.0,0.0,0.0,0.0,0.0,0.0018501387604070306,0.0,0.0064754856614246065,0.004625346901017576,0.008325624421831638,0.0,0.0009250693802035153,0.0,0.0,0.0,0.0027752081406105457,0.0009250693802035153,0.0009250693802035153,0.008325624421831638,0.0009250693802035153,0.0009250693802035153,0.0018501387604070306,0.0,0.0,0.01572617946345976,0.0,0.0,0.0018501387604070306,0.0,0.0,0.0,0.0037002775208140612,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0,0.0018501387604070306,0.0009250693802035153,0.0064754856614246065,0.0,0.008325624421831638,0.0,0.0,0.0064754856614246065,0.0064754856614246065,0.0,0.0018501387604070306,0.0,0.0,0.0018501387604070306,0.0009250693802035153,0.0037002775208140612,0.0,0.0,0.0009250693802035153,0.004625346901017576,0.0,0.0018501387604070306,0.0,0.010175763182238668,0.0009250693802035153,0.0,0.0,0.0,0.0,0.0009250693802035153,0.0,0.0,0.0,0.0,0.0018501387604070306,0.0018501387604070306,0.0,0.0,0.0009250693802035153,0.009250693802035153,0.0037002775208140612,0.0,0.0,0.0018501387604070306,0.0,0.0009250693802035153,0.0,0.0,0.0,0.0,0.0,0.0,0.0018501387604070306,0.0018501387604070306,0.0,0.0,0.0,0.0018501387604070306,0.0009250693802035153,0.0037002775208140612,0.0,0.0,0.0,0.0,0.0009250693802035153,0.0009250693802035153,0.0,0.0,0.0009250693802035153,0.008325624421831638,0.0,0.0,0.0027752081406105457,0.0,0.0,0.0,0.0009250693802035153,0.005550416281221091,0.0,0.0,0.0,0.0074005550416281225,0.0027752081406105457,0.0018501387604070306,0.0009250693802035153,0.0018501387604070306,0.0,0.0,0.0,0.0,0.0018501387604070306,0.0064754856614246065,0.0027752081406105457,0.0,0.0,0.0009250693802035153,0.0,0.0,0.0,0.0,0.0027752081406105457,0.0,0.0,0.0,0.0,0.0,0.0037002775208140612,0.0,0.0009250693802035153,0.0018501387604070306,0.0,0.0,0.0,0.0,0.0,0.0037002775208140612,0.0037002775208140612,0.0009250693802035153,0.0074005550416281225,0.0027752081406105457,0.0018501387604070306,0.0,0.0,0.0009250693802035153,0.0,0.0,0.0,0.0027752081406105457,0.0,0.0009250693802035153,0.0009250693802035153,0.0,0.008325624421831638,0.0,0.0,0.0027752081406105457,0.0018501387604070306,0.0,0.0,0.0,0.0018501387604070306,0.0027752081406105457,0.0,0.0,0.0,0.0,0.0,0.0009250693802035153,0.0009250693802035153,0.0,0.0,0.0009250693802035153,0.0,0.0,0.004625346901017576,0.0009250693802035153,0.0,0.0027752081406105457,0.0,0.0,0.0,0.0,0.0018501387604070306,0.0009250693802035153,0.0,0.0009250693802035153,0.0,0.0009250693802035153,0.0,0.0,0.0027752081406105457,0.0,0.0009250693802035153,0.0,0.0009250693802035153,0.0,0.0009250693802035153,0.0,0.0,0.0037002775208140612,0.0027752081406105457,0.0,0.0,0.0,0.0,0.0,0.0027752081406105457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037002775208140612,0.0,0.0009250693802035153,0.0018501387604070306,0.0,0.0,0.0,0.0,0.0037002775208140612,0.0,0.0,0.0,0.0,0.0,0.005550416281221091,0.0,0.0,0.0,0.0009250693802035153,0.0,0.0018501387604070306,0.0009250693802035153,0.0018501387604070306,0.0,0.0018501387604070306,0.0,0.0,0.0009250693802035153,0.0009250693802035153,0.0,0.0009250693802035153,0.0,0.0,0.0,0.0,0.0,0.0009250693802035153,0.0,0.0,0.0,0.0,0.0,0.0,0.0009250693802035153,0.0,0.0,0.0009250693802035153,0.0,0.0,0.0037002775208140612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018501387604070306,0.0018501387604070306,0.0009250693802035153,0.0009250693802035153,0.0018501387604070306,0.0009250693802035153,0.0018501387604070306,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0027752081406105457,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0018501387604070306,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0027752081406105457,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0018501387604070306,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0018501387604070306,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0018501387604070306,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0018501387604070306,0.0018501387604070306,0.0018501387604070306,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0027752081406105457,0.0037002775208140612,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0018501387604070306,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0018501387604070306,0.0018501387604070306,0.0018501387604070306,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0018501387604070306,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0018501387604070306,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0018501387604070306,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0018501387604070306,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0018501387604070306,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153
