화자ID,연령대,NNG_야,NP_우리,NR_둘,NNG_고등,NNG_학교,JKO_를,VV_다니,EFN_잖아,NP_너,JX_는,NNG_고등학교,NNG_이,NP_나,NNG_졸업,ECE_고,NNG_자퇴,ECD_는데,VA_크,ETD_ㄴ,NNG_의미,JKS_가,VA_그렇,ECD_ㄴ지,NNG_이유,VV_있,ECD_어,ECD_어야,VV_되,ETD_ㄴ다는,NNG_생각,JKO_을,VV_하,ECS_어,VV_보,VA_없,NNG_중학교,NNG_초등학교,NNG_시간,NNG_동안,NNG_행복,VV_갈,ETD_는,NNB_것,JKS_이,VA_즐겁,EFN_거든,NNG_시험,NNB_거,VA_싫,ECE_지만,ECD_어서,NNG_친구,VV_만나,JKO_과,NNG_교류,VA_좋,EFN_어,NNG_생활,NNG_만족,EFQ_던,VV_그,NNG_나도,JKG_의,NNG_규율,NNG_규칙,VV_맞추,VV_살,VA_불만족스럽,ECE_면서,VV_잊,VA_같,ECD_아,NNG_학장,NNG_시절,NNG_의,NNB_내,NNG_기억,JX_은,VV_치,NNG_구들,JX_만,VV_채우,NNG_학창,VV_견디,ETD_을,NNB_수,VV_즐기,EFN_지,NNB_치,NNG_과의,ETD_은,ETD_란,NNG_말,EFN_야,NNG_제일,NR_하나,NNG_내가,NNG_마지막,NR_2,NNG_학년,NNG_때,NNG_체육,NNG_대회,VA_재밌,NNG_그때,NNG_그전,JX_까지,NNG_코로나,NNB_때문,NNG_마스크,VV_벗,NNB_때,VV_가,ECS_아,VV_놀,VV_그리,NR_3,NNG_수능,VV_끝나,NNG_게임,NNG_수학여행,VXV_보,VV_대하,NNG_아쉬움,ECD_아서,NNG_앞,NNG_반,NNG_애,VV_모이,VXV_가지,NNG_춤,VV_웃,NNG_하면서,JX_도,VV_덩달,NNG_해지,NNG_즐거움,VV_느끼,ECD_게,ECE_을지언정,NNG_현장,NNG_체험,NNG_학습,VV_나,NNG_놀이,NNG_동산,NNB_적,NNG_밥,VV_먹,NNG_재,VV_었,ECE_으면서,NNG_하루,NNG_얘기,VV_그러,NNG_우정,VV_깊어지,NNG_이색,VV_있었,NNG_선생님,VA_친하,VV_지내,ECD_서,VV_좋아하,NNG_중학생,NNG_영어,NNG_고등학생,NR_1,JX_부터,NNG_발표,VV_잘하,NNG_참여도,ECD_니까,VA_이쁘,NNG_주시,JKO_한테,VV_걷,VXV_주,NP_그것,ETD_ㄹ,NNG_부장,VV_친하,VXV_지,NNG_체대,NNG_입시,NNB_분,VV_계시,NNG_아까,VV_말하,ECD_듯이,ETD_단,NNG_과목,NNG_만큼,NNG_스트레스,VV_그리하,ECD_여,VV_내,VV_싫어하,EFN_ㄹ게,NNG_수학,VV_모르,JX_야,ECD_어도,NNG_이해,VV_느,ECD_지,VXV_않,NNG_종,NNG_포기,VV_버리,NNG_보강,ECD_려고,NNG_지금,NNG_사교육,VXV_있,ECD_아도,NNG_요즘,VV_델,VA_나쁘,EFN_다고,NNG_보,VV_배우,NNG_부분,NNG_주고,NNG_부가,NNG_적인,ETN_ㅁ,NNG_성적,ECE_면,JX_을,VV_넣,VV_맞,NNG_학원,NNG_몰두,JX_ㄴ,VV_섞,NP_그,NNG_학교생활,NNG_자랑,VXA_만하,NNG_일,NNG_학,NNG_팝송,NNG_부르기,NNG_상,VV_타,NNG_경험,NNG_얼마,NNG_안,VV_주,NNM_명,JX_밖에,ECE_ㄴ데,VV_듣,ECD_으니,NNB_야,NNG_잔,NNG_야자,VA_어떻,VV_아,NNG_방해,VV_받,NNG_적응,NNG_공부,ECE_구,NNG_나라,NNG_거부감,NNG_호감,NNG_자할,NNG_감시,NNG_걸,NNG_학생,NNG_분위기,NNG_개선,VV_위하,VV_알,NNG_길,VV_새,VV_잡,NNG_길잡이,NNG_역할,VV_힘들,VA_많,NNG_노력,VV_비하,VV_나오,NNG_절반,NNG_마음,VA_아프,VV_어,NNG_점,NP_그거,NNG_보완,VV_통하,VV_올리,ECD_려,NNG_도움,VXA_싶,VA_없다,NNG_다음,NNG_허용,ECD_으니까,ETD_라는,VV_생기,NNG_오빠,VV_들,VV_없었,NNG_나의,VA_이렇,NNG_별,VV_쓰,NNG_그다음,VV_나가,ETD_다는,VV_남,NNG_압박감,NNG_과도,NNG_사이,ETN_기,ECD_은데,JX_나,NNG_축제,NNB_데,NNG_여행,NNG_저학년,NNG_도시락,NNG_이후,NNG_고학년,NNG_이제,NNG_공원,NNG_기,NNG_구도,NNB_번,ECD_으면,NNG_곳,NNG_한번,JKS_는,NNG_자식,VV_다가가,NNG_가,VV_다그,EFQ_을까,NP_뭐,NNG_한국어,VV_아니,NNG_단어,NP_이것,VV_외우,NNG_지지,VV_읽히,NNG_공식,NNG_문제,VV_푸,NNG_흥미,ETD_려는,VA_괜찮,ECS_다,NNG_한계,NNG_밖,NNG_배우,VV_걸,VV_늫,JX_라고,NNG_여,NNG_역사,NP_거기,NNG_상장,NNG_집,VA_시끄럽,NNG_무효,ECD_라서,VV_풀어지,VV_오,NNM_번,NNG_자신,NNG_역량,NNG_확인,ECS_는지,VV_틀리,JX_를,ECE_ㄴ다고,JX_이나,VA_낮,VA_속상하,VV_화나,EFQ_나,VA_줄,NNG_대비,NNG_그날,JX_마다,NNG_복,NNG_습
SD2401613,10대,0.0016877637130801688,0.005063291139240506,0.0008438818565400844,0.0016877637130801688,0.010970464135021098,0.017721518987341773,0.002531645569620253,0.007594936708860759,0.01350210970464135,0.0379746835443038,0.006751054852320675,0.0008438818565400844,0.018565400843881856,0.0008438818565400844,0.0270042194092827,0.0016877637130801688,0.0033755274261603376,0.002531645569620253,0.04050632911392405,0.0008438818565400844,0.010126582278481013,0.004219409282700422,0.0008438818565400844,0.0016877637130801688,0.015189873417721518,0.01181434599156118,0.0033755274261603376,0.00590717299578059,0.0008438818565400844,0.01181434599156118,0.031223628691983123,0.027848101265822784,0.021940928270042195,0.010126582278481013,0.0033755274261603376,0.002531645569620253,0.0008438818565400844,0.002531645569620253,0.0016877637130801688,0.0016877637130801688,0.0008438818565400844,0.01350210970464135,0.009282700421940928,0.02109704641350211,0.0008438818565400844,0.00590717299578059,0.0033755274261603376,0.015189873417721518,0.0008438818565400844,0.0016877637130801688,0.012658227848101266,0.010126582278481013,0.0016877637130801688,0.0008438818565400844,0.0016877637130801688,0.009282700421940928,0.010126582278481013,0.0008438818565400844,0.0008438818565400844,0.0016877637130801688,0.0033755274261603376,0.0016877637130801688,0.005063291139240506,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.008438818565400843,0.0016877637130801688,0.01181434599156118,0.01350210970464135,0.0008438818565400844,0.005063291139240506,0.0008438818565400844,0.0008438818565400844,0.0033755274261603376,0.010126582278481013,0.002531645569620253,0.0016877637130801688,0.002531645569620253,0.0016877637130801688,0.004219409282700422,0.0008438818565400844,0.002531645569620253,0.008438818565400843,0.0016877637130801688,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.004219409282700422,0.0008438818565400844,0.0033755274261603376,0.002531645569620253,0.0016877637130801688,0.0008438818565400844,0.008438818565400843,0.0008438818565400844,0.0008438818565400844,0.005063291139240506,0.01181434599156118,0.008438818565400843,0.002531645569620253,0.0033755274261603376,0.004219409282700422,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.002531645569620253,0.0016877637130801688,0.0016877637130801688,0.0008438818565400844,0.006751054852320675,0.00590717299578059,0.0008438818565400844,0.0033755274261603376,0.002531645569620253,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.004219409282700422,0.002531645569620253,0.007594936708860759,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.002531645569620253,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.002531645569620253,0.007594936708860759,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.01350210970464135,0.0008438818565400844,0.002531645569620253,0.002531645569620253,0.002531645569620253,0.002531645569620253,0.0008438818565400844,0.0008438818565400844,0.0016877637130801688,0.0016877637130801688,0.0016877637130801688,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0016877637130801688,0.00590717299578059,0.0008438818565400844,0.0008438818565400844,0.0016877637130801688,0.002531645569620253,0.016033755274261603,0.00590717299578059,0.0033755274261603376,0.0008438818565400844,0.005063291139240506,0.0016877637130801688,0.006751054852320675,0.0008438818565400844,0.002531645569620253,0.002531645569620253,0.0008438818565400844,0.0016877637130801688,0.0008438818565400844,0.0016877637130801688,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.002531645569620253,0.0008438818565400844,0.010126582278481013,0.0008438818565400844,0.0008438818565400844,0.0016877637130801688,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.002531645569620253,0.0016877637130801688,0.0016877637130801688,0.004219409282700422,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0016877637130801688,0.002531645569620253,0.0008438818565400844,0.0033755274261603376,0.0008438818565400844,0.0008438818565400844,0.002531645569620253,0.0008438818565400844,0.002531645569620253,0.0016877637130801688,0.0016877637130801688,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.002531645569620253,0.0016877637130801688,0.00590717299578059,0.0008438818565400844,0.0016877637130801688,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.00590717299578059,0.0008438818565400844,0.0016877637130801688,0.002531645569620253,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.004219409282700422,0.0033755274261603376,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0016877637130801688,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.002531645569620253,0.002531645569620253,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.002531645569620253,0.0008438818565400844,0.0033755274261603376,0.0008438818565400844,0.0016877637130801688,0.0016877637130801688,0.0008438818565400844,0.0008438818565400844,0.0016877637130801688,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0033755274261603376,0.0016877637130801688,0.0008438818565400844,0.0008438818565400844,0.002531645569620253,0.0008438818565400844,0.0016877637130801688,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0033755274261603376,0.0008438818565400844,0.0016877637130801688,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0016877637130801688,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0016877637130801688,0.0016877637130801688,0.0008438818565400844,0.0016877637130801688,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0016877637130801688,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401614,10대,0.0,0.0031023784901758012,0.0,0.0,0.012409513960703205,0.01344364012409514,0.002068252326783868,0.0,0.0,0.03412616339193381,0.001034126163391934,0.0,0.009307135470527405,0.0,0.02688728024819028,0.0,0.007238883143743537,0.001034126163391934,0.047569803516028956,0.0,0.010341261633919338,0.005170630816959669,0.0,0.0,0.020682523267838676,0.014477766287487074,0.0062047569803516025,0.002068252326783868,0.002068252326783868,0.01861427094105481,0.028955532574974147,0.04136504653567735,0.016546018614270942,0.0031023784901758012,0.005170630816959669,0.002068252326783868,0.002068252326783868,0.008273009307135471,0.0,0.0,0.002068252326783868,0.02481902792140641,0.01344364012409514,0.02171664943123061,0.004136504653567736,0.0,0.0062047569803516025,0.023784901758014478,0.002068252326783868,0.002068252326783868,0.012409513960703205,0.002068252326783868,0.0,0.0,0.0,0.014477766287487074,0.0,0.0,0.001034126163391934,0.001034126163391934,0.002068252326783868,0.0031023784901758012,0.0031023784901758012,0.0,0.0,0.0,0.0,0.0,0.002068252326783868,0.0,0.015511892450879007,0.011375387797311272,0.0,0.001034126163391934,0.0,0.0,0.0031023784901758012,0.016546018614270942,0.0062047569803516025,0.0031023784901758012,0.0,0.0,0.001034126163391934,0.0,0.004136504653567736,0.005170630816959669,0.001034126163391934,0.002068252326783868,0.0,0.0,0.0031023784901758012,0.0,0.0,0.0,0.002068252326783868,0.001034126163391934,0.007238883143743537,0.0,0.001034126163391934,0.002068252326783868,0.009307135470527405,0.002068252326783868,0.0031023784901758012,0.0,0.002068252326783868,0.0,0.001034126163391934,0.0,0.0031023784901758012,0.0,0.0,0.0,0.0062047569803516025,0.004136504653567736,0.0,0.0,0.002068252326783868,0.001034126163391934,0.0,0.0,0.001034126163391934,0.0,0.010341261633919338,0.001034126163391934,0.004136504653567736,0.0,0.001034126163391934,0.002068252326783868,0.001034126163391934,0.0,0.0,0.0,0.001034126163391934,0.016546018614270942,0.0,0.0,0.0,0.0,0.007238883143743537,0.0,0.004136504653567736,0.004136504653567736,0.0031023784901758012,0.001034126163391934,0.001034126163391934,0.0,0.005170630816959669,0.0,0.001034126163391934,0.0,0.0,0.0,0.0,0.0,0.004136504653567736,0.0,0.0,0.002068252326783868,0.0031023784901758012,0.009307135470527405,0.001034126163391934,0.0,0.0,0.002068252326783868,0.0,0.0031023784901758012,0.0,0.001034126163391934,0.0,0.0,0.0,0.0,0.007238883143743537,0.0,0.0,0.001034126163391934,0.0,0.0031023784901758012,0.0,0.009307135470527405,0.0,0.0,0.0,0.0,0.0,0.001034126163391934,0.001034126163391934,0.0,0.0,0.0,0.0,0.002068252326783868,0.0,0.0,0.0,0.0,0.0,0.005170630816959669,0.0,0.002068252326783868,0.002068252326783868,0.0,0.0,0.0,0.0,0.008273009307135471,0.011375387797311272,0.0,0.0,0.0,0.001034126163391934,0.001034126163391934,0.0,0.0031023784901758012,0.001034126163391934,0.002068252326783868,0.0,0.0,0.004136504653567736,0.009307135470527405,0.0,0.0031023784901758012,0.008273009307135471,0.0,0.0,0.0,0.0,0.001034126163391934,0.007238883143743537,0.0,0.001034126163391934,0.0,0.002068252326783868,0.0,0.0,0.0,0.0,0.001034126163391934,0.001034126163391934,0.001034126163391934,0.001034126163391934,0.0,0.0,0.0,0.001034126163391934,0.001034126163391934,0.004136504653567736,0.0,0.0,0.001034126163391934,0.001034126163391934,0.001034126163391934,0.001034126163391934,0.0,0.0,0.0,0.0,0.0031023784901758012,0.0,0.001034126163391934,0.0,0.0031023784901758012,0.0,0.004136504653567736,0.0,0.0,0.0,0.0,0.0,0.001034126163391934,0.0,0.002068252326783868,0.0,0.0,0.0,0.001034126163391934,0.0,0.0,0.0,0.0,0.0,0.001034126163391934,0.001034126163391934,0.0,0.0,0.0031023784901758012,0.0,0.0031023784901758012,0.0,0.001034126163391934,0.0,0.001034126163391934,0.001034126163391934,0.001034126163391934,0.0,0.0,0.001034126163391934,0.0031023784901758012,0.001034126163391934,0.0031023784901758012,0.001034126163391934,0.0062047569803516025,0.001034126163391934,0.001034126163391934,0.015511892450879007,0.001034126163391934,0.0031023784901758012,0.002068252326783868,0.001034126163391934,0.001034126163391934,0.001034126163391934,0.001034126163391934,0.001034126163391934,0.001034126163391934,0.001034126163391934,0.001034126163391934,0.001034126163391934,0.001034126163391934,0.005170630816959669,0.0031023784901758012,0.001034126163391934,0.002068252326783868,0.001034126163391934,0.001034126163391934,0.001034126163391934,0.001034126163391934,0.002068252326783868,0.001034126163391934,0.001034126163391934,0.001034126163391934,0.001034126163391934,0.001034126163391934,0.001034126163391934,0.001034126163391934,0.002068252326783868,0.002068252326783868,0.002068252326783868,0.001034126163391934,0.001034126163391934,0.002068252326783868,0.001034126163391934,0.002068252326783868,0.004136504653567736,0.001034126163391934,0.002068252326783868,0.001034126163391934,0.001034126163391934,0.0031023784901758012,0.001034126163391934,0.001034126163391934,0.001034126163391934,0.001034126163391934,0.001034126163391934,0.001034126163391934,0.001034126163391934,0.002068252326783868,0.002068252326783868,0.002068252326783868,0.002068252326783868,0.001034126163391934,0.0031023784901758012,0.001034126163391934,0.001034126163391934,0.001034126163391934,0.001034126163391934,0.001034126163391934,0.001034126163391934,0.002068252326783868,0.001034126163391934,0.001034126163391934,0.001034126163391934,0.001034126163391934,0.001034126163391934,0.001034126163391934,0.002068252326783868,0.001034126163391934,0.002068252326783868,0.002068252326783868,0.001034126163391934,0.001034126163391934,0.001034126163391934,0.002068252326783868,0.0031023784901758012,0.001034126163391934,0.001034126163391934,0.001034126163391934,0.001034126163391934,0.001034126163391934,0.002068252326783868,0.001034126163391934,0.001034126163391934,0.001034126163391934
