화자ID,연령대,VV_어,ECS_어,NP_이거,JX_는,NP_우리,JKS_가,NP_저,JKG_의,NP_뭐,VV_하,ETD_ㄹ,NNG_말,JKS_이,VA_많,ETD_은,NNG_주제,ETD_ㄴ,NNB_거,VA_같,ECD_은데,NNG_고,NR_3,EFN_잖아,NNG_학교,VV_있,ETD_는,NNG_시간,JX_도,ECE_고,NNG_지금,NNG_야자,JX_나,NNG_시험,NNB_데,NP_나,NNG_조끔,NNG_마음,VV_들,EFN_거든,NNG_저번,NNB_야,VV_자르,NNG_강제,VV_시키,ECD_려고,NNG_적도,VV_있었,VA_없,NR_8,NNM_교시,ETD_라는,JKO_을,VV_만들,ECD_어,NNG_내서,NNG_학생,VV_남,ECD_게,NNB_쪽,JX_이나,NNG_복,NNG_시설,VV_그러,NNG_복지,NNB_등,VA_좋,EFN_다고,NNG_생각,NP_너,VA_어떻,NNG_음,NNG_나도,JKO_를,NR_1,NNM_번,VV_마,ECD_지,NNG_그때,NNG_선생님,ECD_어서,NNG_한,NNB_번,VV_보,VV_치,NNG_구들,NNG_공부,NNG_분위기,ECD_으니까,VV_나,ECD_아도,ECS_다,ECE_면서,NP_그거,NNG_장점,VA_길,EFN_라고,NP_그것,NNG_원,VXV_않,NNM_명,NNB_것,JKS_은,VV_아니,ECD_아,VV_맞,VA_그렇,NNG_형,NNG_형평,ECD_는데,JX_은,NNG_여름,NNG_방학,VV_끝나,ECE_면,NR_2,NNG_학기,NNG_시작,NNG_이제,NNG_수시,NNG_지원,NNG_학년,JX_까지,NNG_성적,VV_들어가,ECD_니까,VV_스,NNG_상관,VV_알,NNG_정시,VXV_놓,NNG_대학교,JX_라든지,ECD_ㄹ수록,NNG_스트레스,VV_받,NNB_하,VXA_싶,NNG_선택,ECD_어야,ECD_아서,NNG_압박,NNG_감이,NNG_친구,NNG_진로,VV_정하,VV_갈,JX_만,NNG_진료,NNG_불안,ECE_지만,VV_그리하,ECD_여도,NNG_반,NNB_편,ECD_여,NNG_안심,VV_되,ETN_기,JKS_는,VV_오,NNG_애,NNG_예체능,VV_넣,NNG_널,NNG_편이,ECD_어도,NNG_꼴찌,ECS_ㄴ다,VV_덜,ECS_ㄴ가,NNB_식,ECD_라서,NNG_덕분,NNG_생활,VA_괜찮,NNG_수능,JKO_한테,VV_느,NNG_선택지,NNG_고등,VV_들어오,NNG_모,NNG_고사,NNG_처음,NNG_마,NNG_킹,VA_서툴,NNG_시험지,VA_크,VV_넘기,VV_이러,VXV_보,NNG_신기,NNG_전,NNG_한번,NNG_시도,ECS_아,NNG_모의고사,ECD_아야,NNG_실전,NNG_때,NNG_실수,NNG_당황,NNG_횟수,VV_만,VV_줄이,EFQ_ㄹ까,EFN_어,NNG_지,NNM_년,NNG_정도,NNG_매달,NNG_하,NNG_충,NNG_분화,NNB_수,EFN_다,VV_나누,VV_주,VA_들,EFQ_ㄴ가,JKO_과,NNG_공평,ECE_ㄴ다고,VA_늦,VXV_주,VXV_버리,VV_뺏기,NNG_일,VV_생기,NNG_불공평,VV_어긋나,ETD_을,NNG_경우,NNG_실제,NNG_모의,ECD_니,NNG_중간,NNG_기말,EFQ_라고,NNG_학창,NNG_시절,NNG_수학여행,NNG_하지,NNG_중학교,NNG_코로나,NNG_시즌,VV_가,NNB_터,ECE_ㄴ데,NNG_고등학교,NNB_초,NNG_초등,NNG_이후,NNG_자체,NNG_오랜만,JKS_라서,NNG_박,NNG_며칠,NNG_동안,VV_붙,VV_다니,VA_재밌,NP_그,NNG_담임,VV_우리,NNG_남자,NNB_분,VV_이시,NNG_불편,NNG_성격,NNG_전제,NNG_하가,NNG_내가,NNG_기억,NP_거기,VV_낳,VV_먹,NNG_과자,NNG_딱새,NNG_우회,NNG_교,NNG_촌,NNG_치킨,NP_내,NNG_생일,VV_겹치,NNG_의미,EFN_야,NNG_서,NNG_프라이,NNG_축하,VV_놀라,NNG_그날,NNG_밤,NNG_전교생,VV_모이,NNG_장기,NNG_자랑,EFN_지,VV_말,NNG_체육,NNG_대회,NNG_올해,NNM_개월,NNG_종목,NNG_줄다리기,VV_공굴리,NNG_인,NNM_각,NNG_내,NNG_참여,VA_아쉽,NNG_등,NNG_단합,VV_늘,NNG_과정,NNG_재미,NNG_인상,VA_깊,VV_그,ECE_건,NNG_가을,NNG_화장,NNG_날,VV_없,NNG_한마음,NNG_한뜻,VV_꾸미,VV_말하,NNG_손재주,NNG_머리,NNG_해,NNG_주고,NNB_중,NNG_아이,NNG_돌,VV_닮,VV_아,NNG_이브,NNG_성인,NP_이것,NNG_유지,ECD_으면,EFN_라,VA_슬프,NNG_나중,NNG_미래,ECS_을지,NP_어디,NNG_회사,NNG_취직,NNG_상상,NNG_한편,VXV_있,VV_듣,NNG_교시,NNG_제도,VV_보내,NNG_활용,NNG_필요,NNG_가,NNG_낭비,JX_라고,VV_들어서,VA_싫,NNG_집,ECD_라,NNG_공간,NNG_집중,VV_같,NNB_나름,JX_대로,VA_그,VV_지나,VA_힘들,VV_그만두,NNG_예전,NNG_다,NNG_인권,VA_낮,VA_이렇,ETD_다는,NNG_우리,VV_빼,NNG_사정,VA_있,ECE_다든지,NNG_예정,NNG_경험,NNG_지망,NNG_학과,NNG_보건,NNG_현,NNG_실적,NNG_부분,VV_돌아가,NNG_자유,VV_대하,VV_없었,NNG_시기,VV_놀,JX_밖에,VV_지치,VA_무섭,VA_그립,NNG_이어도,VV_생각나,NNG_하나,ETD_란,VV_올라오,VV_풀,VA_아깝,NNG_낙서,ECE_거나,NNG_만화,VV_그리,JX_거나,NNG_선택적,NNB_켠,NNG_중간고사,NNG_은,EFQ_냐,NNG_면,NNM_분,NNG_종,NNG_항의,NNM_건,NNG_체계적,NNG_해결,NNG_방안,EFQ_나,NNG_혼자,ECD_기에,NNG_사건,VV_일어나,NNG_대책,VV_위하,NNG_내신,ECD_ㄴ데,NNG_체계,VV_뜨,NNG_도,NNG_추억,VV_쌓,NNG_이랑,NNG_해진,NNG_숙소,NNG_밤새,NNG_얘기,NNB_줄,VV_모르,VA_즐겁,NNG_파티,NNG_주면,VA_기쁘,NNG_선생,ECE_자면,NNG_숙박,NNG_상황,NNG_성별,VV_다르,NNG_점,ETN_ㅁ,VA_맛있,NNG_춤,VV_추,NNG_잠깐,NNG_이지만,NNB_때문,NNG_티,VV_맞추,VV_설레,NNG_순간,VV_땋,NNG_체,NNG_육,VA_덥,NNG_활동,JX_이,NNG_함,NNG_협동,NNG_심도,NNG_나름,VV_늘리,VXV_가지,VV_가지,NNG_실내,VV_도와주,NNG_연극,ECD_러,VV_디,VV_돌아다니,ECD_거든,VA_궁금하,NNG_사실,NNG_계획,NNG_아무것,NNG_불확실,NNG_상,VV_태,NNG_커서,NNG_긍정적,VV_갖추
SD2401303,10대,0.005628517823639775,0.021575984990619138,0.0009380863039399625,0.019699812382739212,0.0075046904315197,0.01594746716697936,0.0009380863039399625,0.0028142589118198874,0.017823639774859287,0.03095684803001876,0.010318949343339587,0.001876172607879925,0.029080675422138838,0.00375234521575985,0.008442776735459663,0.0009380863039399625,0.01876172607879925,0.0150093808630394,0.01125703564727955,0.00375234521575985,0.001876172607879925,0.0075046904315197,0.004690431519699813,0.009380863039399626,0.014071294559099437,0.017823639774859287,0.0028142589118198874,0.024390243902439025,0.0300187617260788,0.00375234521575985,0.001876172607879925,0.0009380863039399625,0.00375234521575985,0.0009380863039399625,0.010318949343339587,0.0009380863039399625,0.0009380863039399625,0.006566604127579738,0.004690431519699813,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0028142589118198874,0.001876172607879925,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.006566604127579738,0.0009380863039399625,0.0009380863039399625,0.001876172607879925,0.01125703564727955,0.0009380863039399625,0.004690431519699813,0.0009380863039399625,0.008442776735459663,0.0028142589118198874,0.01125703564727955,0.0009380863039399625,0.001876172607879925,0.0009380863039399625,0.0009380863039399625,0.004690431519699813,0.0009380863039399625,0.001876172607879925,0.0075046904315197,0.0028142589118198874,0.013133208255159476,0.001876172607879925,0.0028142589118198874,0.00375234521575985,0.004690431519699813,0.013133208255159476,0.006566604127579738,0.0028142589118198874,0.0009380863039399625,0.005628517823639775,0.0009380863039399625,0.001876172607879925,0.010318949343339587,0.0009380863039399625,0.0009380863039399625,0.004690431519699813,0.005628517823639775,0.0009380863039399625,0.0028142589118198874,0.001876172607879925,0.0028142589118198874,0.001876172607879925,0.001876172607879925,0.001876172607879925,0.0009380863039399625,0.0028142589118198874,0.0009380863039399625,0.001876172607879925,0.001876172607879925,0.0009380863039399625,0.0009380863039399625,0.004690431519699813,0.0009380863039399625,0.005628517823639775,0.0028142589118198874,0.001876172607879925,0.009380863039399626,0.005628517823639775,0.005628517823639775,0.0009380863039399625,0.001876172607879925,0.020637898686679174,0.006566604127579738,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.006566604127579738,0.00375234521575985,0.0028142589118198874,0.0009380863039399625,0.001876172607879925,0.001876172607879925,0.0009380863039399625,0.0028142589118198874,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.005628517823639775,0.0009380863039399625,0.001876172607879925,0.001876172607879925,0.0009380863039399625,0.0009380863039399625,0.001876172607879925,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.001876172607879925,0.005628517823639775,0.0009380863039399625,0.0009380863039399625,0.009380863039399626,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.001876172607879925,0.0009380863039399625,0.0009380863039399625,0.0028142589118198874,0.004690431519699813,0.00375234521575985,0.0075046904315197,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.00375234521575985,0.00375234521575985,0.001876172607879925,0.00375234521575985,0.004690431519699813,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.001876172607879925,0.0009380863039399625,0.001876172607879925,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0028142589118198874,0.001876172607879925,0.0028142589118198874,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.001876172607879925,0.0009380863039399625,0.0009380863039399625,0.00375234521575985,0.0028142589118198874,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.00375234521575985,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.001876172607879925,0.001876172607879925,0.0028142589118198874,0.0009380863039399625,0.0009380863039399625,0.0028142589118198874,0.001876172607879925,0.0009380863039399625,0.0009380863039399625,0.00375234521575985,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.001876172607879925,0.001876172607879925,0.0009380863039399625,0.001876172607879925,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.001876172607879925,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.001876172607879925,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0028142589118198874,0.0009380863039399625,0.0009380863039399625,0.001876172607879925,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0028142589118198874,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0028142589118198874,0.0028142589118198874,0.004690431519699813,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.00375234521575985,0.0009380863039399625,0.001876172607879925,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.001876172607879925,0.001876172607879925,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.001876172607879925,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.001876172607879925,0.0028142589118198874,0.0009380863039399625,0.0009380863039399625,0.00375234521575985,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.001876172607879925,0.00375234521575985,0.0009380863039399625,0.001876172607879925,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.001876172607879925,0.001876172607879925,0.0009380863039399625,0.001876172607879925,0.001876172607879925,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.001876172607879925,0.001876172607879925,0.001876172607879925,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.001876172607879925,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0028142589118198874,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0028142589118198874,0.001876172607879925,0.001876172607879925,0.0009380863039399625,0.0009380863039399625,0.001876172607879925,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.001876172607879925,0.0009380863039399625,0.00375234521575985,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0009380863039399625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401304,10대,0.0067243035542747355,0.022094140249759846,0.0,0.024975984630163303,0.0038424591738712775,0.010566762728146013,0.0,0.002881844380403458,0.002881844380403458,0.021133525456292025,0.010566762728146013,0.0009606147934678194,0.027857829010566763,0.0009606147934678194,0.004803073967339097,0.0,0.029779058597502402,0.027857829010566763,0.01921229586935639,0.0,0.0009606147934678194,0.0009606147934678194,0.004803073967339097,0.0067243035542747355,0.011527377521613832,0.020172910662824207,0.004803073967339097,0.026897214217098942,0.0345821325648415,0.004803073967339097,0.002881844380403458,0.0,0.0019212295869356388,0.0009606147934678194,0.011527377521613832,0.0009606147934678194,0.002881844380403458,0.0019212295869356388,0.0067243035542747355,0.0,0.0,0.0,0.0019212295869356388,0.0,0.0,0.0,0.0,0.0067243035542747355,0.0019212295869356388,0.0009606147934678194,0.0019212295869356388,0.009606147934678195,0.0,0.0067243035542747355,0.0,0.0019212295869356388,0.0019212295869356388,0.01633045148895293,0.0009606147934678194,0.0009606147934678194,0.0,0.0,0.005763688760806916,0.0,0.0,0.010566762728146013,0.0038424591738712775,0.01825168107588857,0.0,0.0,0.004803073967339097,0.002881844380403458,0.01633045148895293,0.0067243035542747355,0.0,0.0,0.0019212295869356388,0.0,0.0038424591738712775,0.010566762728146013,0.0,0.0,0.002881844380403458,0.0067243035542747355,0.0009606147934678194,0.0019212295869356388,0.0019212295869356388,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0019212295869356388,0.002881844380403458,0.0009606147934678194,0.0009606147934678194,0.0,0.002881844380403458,0.004803073967339097,0.0,0.0019212295869356388,0.0,0.007684918347742555,0.0,0.0,0.012487992315081652,0.0,0.004803073967339097,0.0,0.0,0.007684918347742555,0.008645533141210375,0.0019212295869356388,0.0,0.0,0.005763688760806916,0.0009606147934678194,0.0,0.0,0.0,0.0009606147934678194,0.0,0.004803073967339097,0.0,0.0,0.0009606147934678194,0.0038424591738712775,0.0,0.0,0.0009606147934678194,0.0,0.0,0.0,0.0,0.0,0.0019212295869356388,0.0019212295869356388,0.0,0.0019212295869356388,0.0,0.0,0.0067243035542747355,0.0009606147934678194,0.0,0.0038424591738712775,0.0,0.0,0.0019212295869356388,0.002881844380403458,0.0,0.0,0.0038424591738712775,0.0009606147934678194,0.0,0.002881844380403458,0.0009606147934678194,0.0,0.0,0.005763688760806916,0.0038424591738712775,0.0,0.0,0.010566762728146013,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0,0.0009606147934678194,0.0,0.0019212295869356388,0.0,0.0,0.0,0.0009606147934678194,0.0,0.0,0.0,0.0009606147934678194,0.0,0.0,0.0,0.0,0.0,0.0019212295869356388,0.004803073967339097,0.002881844380403458,0.0,0.0,0.0,0.0019212295869356388,0.0009606147934678194,0.0,0.002881844380403458,0.002881844380403458,0.0,0.0009606147934678194,0.0009606147934678194,0.0,0.002881844380403458,0.0009606147934678194,0.0009606147934678194,0.0,0.0067243035542747355,0.0,0.0,0.0,0.0,0.0,0.0,0.0067243035542747355,0.0009606147934678194,0.0,0.0,0.0,0.0,0.0,0.0,0.0019212295869356388,0.0009606147934678194,0.0019212295869356388,0.0,0.0,0.0,0.0,0.0009606147934678194,0.0,0.0019212295869356388,0.002881844380403458,0.0,0.0,0.0009606147934678194,0.0,0.0009606147934678194,0.0,0.005763688760806916,0.0019212295869356388,0.0,0.0,0.0,0.0009606147934678194,0.0019212295869356388,0.0,0.0019212295869356388,0.004803073967339097,0.0038424591738712775,0.0,0.0009606147934678194,0.0,0.0,0.0067243035542747355,0.0009606147934678194,0.0019212295869356388,0.0009606147934678194,0.0,0.0,0.0009606147934678194,0.0,0.0,0.0019212295869356388,0.0009606147934678194,0.0,0.0,0.0,0.0,0.009606147934678195,0.0,0.0019212295869356388,0.0,0.0,0.0,0.0,0.0009606147934678194,0.0,0.0,0.0,0.0009606147934678194,0.0019212295869356388,0.0,0.0019212295869356388,0.0019212295869356388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019212295869356388,0.002881844380403458,0.0009606147934678194,0.0009606147934678194,0.0,0.0,0.0,0.0,0.0,0.0009606147934678194,0.0019212295869356388,0.0019212295869356388,0.0,0.0009606147934678194,0.002881844380403458,0.0038424591738712775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002881844380403458,0.0,0.0,0.0,0.0,0.0009606147934678194,0.0,0.0,0.0009606147934678194,0.0009606147934678194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009606147934678194,0.0,0.0,0.0009606147934678194,0.0,0.0,0.0,0.0009606147934678194,0.0,0.0009606147934678194,0.0,0.0,0.004803073967339097,0.0,0.0,0.0,0.0009606147934678194,0.0009606147934678194,0.0,0.0,0.0,0.0,0.0,0.004803073967339097,0.004803073967339097,0.0019212295869356388,0.0009606147934678194,0.0019212295869356388,0.0019212295869356388,0.002881844380403458,0.0067243035542747355,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.002881844380403458,0.0009606147934678194,0.0009606147934678194,0.0019212295869356388,0.0009606147934678194,0.0019212295869356388,0.0009606147934678194,0.0009606147934678194,0.0038424591738712775,0.0009606147934678194,0.0019212295869356388,0.0019212295869356388,0.0009606147934678194,0.0009606147934678194,0.0038424591738712775,0.002881844380403458,0.0009606147934678194,0.0019212295869356388,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0019212295869356388,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.002881844380403458,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.004803073967339097,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.002881844380403458,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0019212295869356388,0.0009606147934678194,0.0009606147934678194,0.002881844380403458,0.0009606147934678194,0.0019212295869356388,0.0019212295869356388,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0019212295869356388,0.0009606147934678194,0.0019212295869356388,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0019212295869356388,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.002881844380403458,0.0009606147934678194,0.0019212295869356388,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.002881844380403458,0.0009606147934678194,0.0009606147934678194,0.0038424591738712775,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0019212295869356388,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0019212295869356388,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194
