화자ID,연령대,VV_널,ETD_는,NNG_층,NNG_간,NNG_소음,JKO_을,VV_겪,ETD_은,VV_있,ECD_어,VV_나,NNG_피해,JKO_를,VV_받,NNG_적도,ECE_고,VXV_주,ETD_ㄴ,ECD_는데,VV_어,ECS_어,NNG_요즘,JX_는,NNG_옆집,NNG_애,JKS_이,NNG_이사,VV_오,NNG_아기,JKS_가,NR_4,NNM_명,JX_이나,VV_되,VA_어리,NNG_유치원,ETD_란,NNG_말,EFN_야,NNG_계속,NNG_밤,JX_마다,VV_울,VA_시끄럽,ECD_게,VV_떠들,VV_그러,NNG_잠,VV_자,ECS_아,VV_피곤하,VXV_가지,VV_맞,ECD_아,NP_나,JX_도,NNG_화장실,NNG_노래,VV_부르,ECE_면,NNB_거,VV_느껴지,ETD_ㄹ,NNG_때,VA_그,ECE_ㄴ데,NNG_윗집,NNG_아랫집,VV_주,EFN_라고,NR_1,NNM_번,VV_하,VV_보,NNB_적,NNG_막,VV_아,NNG_가구,VV_팔,NNB_데,VV_가,VV_가지,VV_원하,NNG_침구,JX_나,NNG_선반,NNG_책상,NNG_의자,NP_뭐,NNG_조명,VA_이렇,NNB_것,NNG_내가,NNB_내,NNG_힘,VV_고르,NNG_인테리어,ETD_단,NNG_그때,VA_좋,EFN_어,NNG_나중,NNG_지금,JX_은,NNG_방,NNB_수,NNG_공간,NNG_밖,VA_크,NNG_돈,VV_벌,NNG_집,NNG_단독,NNG_주택,NNG_스타일,JKG_의,VXA_싶,VV_얼,NNB_간,VA_없,NP_내,NNG_친구,NNB_중,NNG_전원주택,VV_살,NNG_겨울,VA_춥,NNG_여름,VA_덥,NNG_비,NNG_추천,ECD_지,VXV_않,VV_날,NNG_나도,VV_듣,NNG_그전,NNG_마당,VV_이러,EFN_다,NNG_생각,NNG_후,NNG_터,VV_말,NNG_하,NR_하나,VV_사,NNG_전세,NNB_식,VA_그렇,VV_꾸미,ECD_어서,NNG_약간,NNG_내,NNG_로망,NNG_바다,VA_파랗,VA_이쁘,ECD_니까,VV_보이,NR_2,NNG_강아지,VV_키우,ECE_면서,NNG_아,NNG_고양이,VV_아니,ECE_다면,NNG_게스트,NNG_하우스,VA_멋있,NNG_하우,ECD_아서,NNG_스태프,VV_일하,VV_놀,ETN_기,JX_이,NNG_친분,VV_쌓,NP_우리,NNG_엄마,NP_그거,VV_갖,NNG_야,NNG_기계,ECD_아야,VV_알,ECD_기로,NP_저기,NNG_타워,NNG_시,VV_그,ECD_니,NNG_엘,NNB_시,NNG_자체,EFN_라,ECD_어야,VV_말하,NNG_음식물,VV_말리,VV_보내,NNG_게,NNG_안,ETD_다는,JX_야,NP_거기,NNG_쓰레기,NNG_구멍,VV_넣,ECD_으면,NP_자기,NNG_곳,VV_모으,NNG_음,VV_이루,ECS_을지,VV_모르,NNG_최종적,VV_그리하,ECD_여,NNG_설거지,NNG_지도,NNG_얼마,NP_그,NNG_아빠,NNG_일,EFN_지,VV_먹,VV_싸,JX_밖에,NNB_줄,NNG_가,NNG_마,NNG_혼자,NNG_빨래,NNG_청소,NNG_진,NNG_고등,NNG_학교,VV_올라오,NNG_제대,VA_같,VV_낳,NNG_자취,NNG_재벌,NNG_중산층,NNB_때문,NNG_평생,ECE_으면서,NR_20,NNM_살,ECE_자마자,NP_너,NNG_경제적,NNG_지원,VV_끝나,ECS_ㄴ다,ETD_을,ECD_ㄹ지,VV_그리,NNG_원룸,EFQ_냐,NNG_물가,VV_올르,VA_비싸,ECS_지,JX_를,NNB_터,NP_이것,NNG_감당,NNG_진짜,NNG_재력,NNB_하,VV_들,NNG_작년,NNG_수다,VV_떨,EFN_거든,NNG_양가,NNG_욕조,NNG_목욕,VV_좋아하,NNG_파이,NNG_초등학교,NNG_중학교,NNG_고등학교,VXV_보,VXV_있,VV_뛰어다니,NNG_소리,NNG_스트레스,NNG_한번,NNG_공사,NNG_아침,VV_가리,NNG_망치,VV_두드리,NNG_드릴,VV_뚫,VV_나서,NNG_경험,NNG_이슈,EFN_잖아,NNG_가면,VV_씻,NNG_부모님,VV_소리치,VV_들리,ETD_ㄴ단,ECD_아도,VV_튿,VXV_놓,NNG_샤워,EFN_네,NNG_흥,VV_돋,ECD_은데,NNB_지,NNG_가족,VV_울리,NNG_창,NNG_처음,NNG_짐,VV_트,NNG_취향,VV_바뀌,NNG_예전,NNG_파스텔,NNG_톤,NNG_자연,NNG_적인,NNG_우드,NNG_빈티지,VV_끌리,VV_바꾸,NNG_고민,NNG_이불,NNG_빈방,VV_다그,NNG_싹,VV_치우,VXV_버리,NNG_소파,VV_놓,EFQ_을까,NNG_스타,NNG_일로,NNG_전원,NNG_듣기,NNG_난쟁이,NNG_할머니,ECD_라,NNG_앞,NNG_연못,NNG_현,NNG_실적,NNG_벌레,VA_많,NNG_관리,VA_어렵,VV_싫어하,NNG_근처,NNG_자갈,JX_라도,VV_스,EFN_다고,NNG_주거,NNG_환경,NNG_빌라,VA_재밌,JKS_는,NNG_처리기,NNG_은,NP_그것,VV_갈,NNG_냄새,NNG_가루,VV_만들,VV_버리,VA_쉽,NNG_무엇,ECD_ㄴ지,VXV_나,NNG_유,NNG_튜브,ECE_지만,NNG_보통,NNG_해결,NNG_탐,EFN_더라,NNG_고,NNG_가격,NNG_만큼,NNG_아파트,NNG_연예인,VV_대하,NNG_세대,NNG_간섭,NNG_만약,NNG_통창,NNG_통,NNG_건물,NNG_사생활,NNG_침해,NNG_발생,NNG_버튼,VV_누르,NNG_불투명,NNG_변,VV_변하,NNG_통유,NNG_유리,NNG_사세구,NNG_흠,VA_힘들,NNG_초대,NNG_가사,NNG_활동,VA_길,NNG_해,NNG_걱정,NNG_집안일,NNG_정도,JX_만,NNG_생활,NNG_바퀴벌레,VV_들어오,NNG_공포,NNG_영화,NNG_절대,NNG_며칠,VV_묵,EFN_아야지,ECD_여도,NNG_등골,NNG_브레이커,VV_그렇,NNG_시간,JX_을,NNG_구애,VV_새우,ECE_든,VXV_말,NNG_사람,ECD_으니까,NR_6,NNM_개월,NNG_반,NNB_년,VV_나가,VV_끊,EFQ_는다고,VV_써,NNG_취업,VV_모이,NNG_안정,ECD_려고,NR_30,NNM_대,NNG_쯤,NNG_필요,NNG_대학생,NNG_알바,ECD_어도,NNG_한계,NNG_학비,JX_까지,NNG_부담,ECE_건,NNG_불가능,NNG_언니,VV_뺏,ECD_으려고,NNG_영화관,ECD_ㄹ까,NNG_옷
SD2401024,10대,0.0008873114463176575,0.013309671694764862,0.0026619343389529724,0.0026619343389529724,0.0026619343389529724,0.011535048802129548,0.0008873114463176575,0.009760425909494233,0.019520851818988466,0.015084294587400177,0.006211180124223602,0.0008873114463176575,0.013309671694764862,0.0026619343389529724,0.0,0.043478260869565216,0.00354924578527063,0.019520851818988466,0.0044365572315882874,0.011535048802129548,0.031055900621118012,0.001774622892635315,0.01419698314108252,0.0,0.0,0.01774622892635315,0.0008873114463176575,0.0026619343389529724,0.0026619343389529724,0.013309671694764862,0.0,0.0,0.0008873114463176575,0.005323868677905945,0.0,0.0,0.0,0.0026619343389529724,0.005323868677905945,0.0,0.001774622892635315,0.0,0.0,0.0,0.00709849157054126,0.0,0.00354924578527063,0.0,0.0008873114463176575,0.013309671694764862,0.0,0.0008873114463176575,0.0,0.006211180124223602,0.008873114463176575,0.01685891748003549,0.00354924578527063,0.0026619343389529724,0.0026619343389529724,0.015971606033717833,0.018633540372670808,0.0,0.011535048802129548,0.001774622892635315,0.0044365572315882874,0.0044365572315882874,0.0026619343389529724,0.0,0.0,0.001774622892635315,0.0,0.0,0.01774622892635315,0.015084294587400177,0.00354924578527063,0.0026619343389529724,0.007985803016858917,0.0008873114463176575,0.0,0.00354924578527063,0.001774622892635315,0.009760425909494233,0.0008873114463176575,0.0,0.0044365572315882874,0.0,0.0008873114463176575,0.0,0.0044365572315882874,0.0,0.00354924578527063,0.006211180124223602,0.007985803016858917,0.0026619343389529724,0.0008873114463176575,0.0,0.00354924578527063,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0044365572315882874,0.0026619343389529724,0.0008873114463176575,0.005323868677905945,0.00354924578527063,0.005323868677905945,0.0,0.001774622892635315,0.0008873114463176575,0.0026619343389529724,0.001774622892635315,0.011535048802129548,0.0,0.0008873114463176575,0.0,0.0,0.012422360248447204,0.0,0.0008873114463176575,0.0044365572315882874,0.001774622892635315,0.0008873114463176575,0.0026619343389529724,0.0026619343389529724,0.009760425909494233,0.0,0.0,0.0,0.0,0.0,0.0,0.001774622892635315,0.0026619343389529724,0.0,0.00354924578527063,0.0,0.0,0.001774622892635315,0.0008873114463176575,0.001774622892635315,0.00354924578527063,0.0,0.0,0.0,0.0,0.0008873114463176575,0.0008873114463176575,0.0,0.0,0.00354924578527063,0.0008873114463176575,0.0026619343389529724,0.0,0.001774622892635315,0.00354924578527063,0.0008873114463176575,0.0,0.0,0.0008873114463176575,0.0,0.0,0.0,0.0,0.001774622892635315,0.0,0.0,0.0026619343389529724,0.0,0.0008873114463176575,0.0008873114463176575,0.0,0.0,0.0026619343389529724,0.0,0.0,0.0,0.007985803016858917,0.0,0.0,0.0,0.006211180124223602,0.0008873114463176575,0.0044365572315882874,0.001774622892635315,0.00354924578527063,0.0,0.0,0.0026619343389529724,0.0,0.0,0.0,0.0,0.00354924578527063,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0,0.0008873114463176575,0.001774622892635315,0.001774622892635315,0.0044365572315882874,0.0008873114463176575,0.0,0.0,0.0026619343389529724,0.0,0.0026619343389529724,0.0026619343389529724,0.0044365572315882874,0.0,0.001774622892635315,0.001774622892635315,0.0,0.0,0.0,0.0044365572315882874,0.0,0.0,0.0,0.0,0.0008873114463176575,0.0,0.0,0.0,0.0,0.0,0.0008873114463176575,0.0,0.001774622892635315,0.0,0.0,0.0008873114463176575,0.0,0.001774622892635315,0.0,0.0008873114463176575,0.0,0.0008873114463176575,0.0,0.0,0.0,0.0,0.0,0.012422360248447204,0.0008873114463176575,0.009760425909494233,0.0,0.0,0.001774622892635315,0.0,0.0,0.0,0.0,0.0,0.006211180124223602,0.0,0.0008873114463176575,0.0,0.0008873114463176575,0.00354924578527063,0.0,0.001774622892635315,0.001774622892635315,0.0,0.0,0.0,0.001774622892635315,0.0,0.0,0.0,0.0008873114463176575,0.0,0.0008873114463176575,0.0,0.0,0.0,0.0,0.0,0.0,0.005323868677905945,0.0,0.0008873114463176575,0.0,0.0008873114463176575,0.0,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.001774622892635315,0.0026619343389529724,0.0008873114463176575,0.0044365572315882874,0.001774622892635315,0.00354924578527063,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.00709849157054126,0.0008873114463176575,0.0008873114463176575,0.001774622892635315,0.0008873114463176575,0.001774622892635315,0.0008873114463176575,0.005323868677905945,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.001774622892635315,0.0008873114463176575,0.0008873114463176575,0.0044365572315882874,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.001774622892635315,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0026619343389529724,0.0008873114463176575,0.0008873114463176575,0.001774622892635315,0.0008873114463176575,0.0008873114463176575,0.001774622892635315,0.00354924578527063,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.001774622892635315,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.001774622892635315,0.001774622892635315,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0026619343389529724,0.001774622892635315,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.001774622892635315,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0044365572315882874,0.0026619343389529724,0.0044365572315882874,0.001774622892635315,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.00354924578527063,0.001774622892635315,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.001774622892635315,0.0008873114463176575,0.001774622892635315,0.0026619343389529724,0.001774622892635315,0.0008873114463176575,0.001774622892635315,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.001774622892635315,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0026619343389529724,0.0026619343389529724,0.001774622892635315,0.0008873114463176575,0.001774622892635315,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.001774622892635315,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.001774622892635315,0.001774622892635315,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.001774622892635315,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.001774622892635315,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.005323868677905945,0.0008873114463176575,0.0008873114463176575,0.0008873114463176575,0.001774622892635315,0.0008873114463176575
SD2401025,10대,0.0011904761904761906,0.025,0.0035714285714285713,0.002380952380952381,0.002380952380952381,0.015476190476190477,0.0011904761904761906,0.008333333333333333,0.02142857142857143,0.014285714285714285,0.0011904761904761906,0.002380952380952381,0.008333333333333333,0.0035714285714285713,0.002380952380952381,0.05476190476190476,0.0011904761904761906,0.02619047619047619,0.011904761904761904,0.007142857142857143,0.02023809523809524,0.0035714285714285713,0.02619047619047619,0.002380952380952381,0.002380952380952381,0.015476190476190477,0.0011904761904761906,0.0011904761904761906,0.002380952380952381,0.016666666666666666,0.0011904761904761906,0.0011904761904761906,0.0035714285714285713,0.013095238095238096,0.0011904761904761906,0.0011904761904761906,0.0011904761904761906,0.008333333333333333,0.004761904761904762,0.0011904761904761906,0.0011904761904761906,0.002380952380952381,0.0011904761904761906,0.0011904761904761906,0.011904761904761904,0.0011904761904761906,0.008333333333333333,0.0011904761904761906,0.002380952380952381,0.01904761904761905,0.0011904761904761906,0.007142857142857143,0.004761904761904762,0.007142857142857143,0.023809523809523808,0.013095238095238096,0.0011904761904761906,0.0011904761904761906,0.002380952380952381,0.011904761904761904,0.010714285714285714,0.0011904761904761906,0.007142857142857143,0.002380952380952381,0.002380952380952381,0.004761904761904762,0.0011904761904761906,0.0011904761904761906,0.0011904761904761906,0.0011904761904761906,0.002380952380952381,0.0011904761904761906,0.02261904761904762,0.0035714285714285713,0.0035714285714285713,0.002380952380952381,0.005952380952380952,0.0011904761904761906,0.0011904761904761906,0.004761904761904762,0.010714285714285714,0.007142857142857143,0.005952380952380952,0.0011904761904761906,0.0035714285714285713,0.0011904761904761906,0.0011904761904761906,0.0011904761904761906,0.007142857142857143,0.0011904761904761906,0.007142857142857143,0.004761904761904762,0.005952380952380952,0.002380952380952381,0.0011904761904761906,0.0011904761904761906,0.004761904761904762,0.002380952380952381,0.0011904761904761906,0.002380952380952381,0.004761904761904762,0.002380952380952381,0.0011904761904761906,0.002380952380952381,0.002380952380952381,0.002380952380952381,0.0011904761904761906,0.0011904761904761906,0.0011904761904761906,0.007142857142857143,0.0011904761904761906,0.013095238095238096,0.002380952380952381,0.002380952380952381,0.002380952380952381,0.0035714285714285713,0.014285714285714285,0.0011904761904761906,0.0011904761904761906,0.0035714285714285713,0.0011904761904761906,0.0035714285714285713,0.0011904761904761906,0.0011904761904761906,0.011904761904761904,0.0011904761904761906,0.0011904761904761906,0.0011904761904761906,0.0011904761904761906,0.0011904761904761906,0.0011904761904761906,0.0035714285714285713,0.002380952380952381,0.0011904761904761906,0.0035714285714285713,0.0035714285714285713,0.0011904761904761906,0.002380952380952381,0.0011904761904761906,0.002380952380952381,0.002380952380952381,0.0011904761904761906,0.0011904761904761906,0.0011904761904761906,0.0011904761904761906,0.0011904761904761906,0.002380952380952381,0.0011904761904761906,0.0011904761904761906,0.002380952380952381,0.002380952380952381,0.0011904761904761906,0.0011904761904761906,0.0011904761904761906,0.002380952380952381,0.002380952380952381,0.0011904761904761906,0.0011904761904761906,0.0011904761904761906,0.0011904761904761906,0.0011904761904761906,0.0011904761904761906,0.002380952380952381,0.004761904761904762,0.0011904761904761906,0.0011904761904761906,0.002380952380952381,0.0011904761904761906,0.002380952380952381,0.0011904761904761906,0.0011904761904761906,0.0011904761904761906,0.004761904761904762,0.002380952380952381,0.0011904761904761906,0.0011904761904761906,0.0035714285714285713,0.0011904761904761906,0.0011904761904761906,0.0011904761904761906,0.002380952380952381,0.005952380952380952,0.002380952380952381,0.0011904761904761906,0.0011904761904761906,0.0011904761904761906,0.002380952380952381,0.0035714285714285713,0.0011904761904761906,0.0011904761904761906,0.0011904761904761906,0.002380952380952381,0.004761904761904762,0.004761904761904762,0.004761904761904762,0.002380952380952381,0.0011904761904761906,0.002380952380952381,0.0035714285714285713,0.0035714285714285713,0.0035714285714285713,0.002380952380952381,0.0011904761904761906,0.0011904761904761906,0.0011904761904761906,0.0011904761904761906,0.0035714285714285713,0.0035714285714285713,0.0035714285714285713,0.002380952380952381,0.0011904761904761906,0.0011904761904761906,0.002380952380952381,0.0011904761904761906,0.0011904761904761906,0.0011904761904761906,0.0011904761904761906,0.0011904761904761906,0.002380952380952381,0.0011904761904761906,0.002380952380952381,0.002380952380952381,0.0035714285714285713,0.0011904761904761906,0.0011904761904761906,0.002380952380952381,0.0035714285714285713,0.0011904761904761906,0.0011904761904761906,0.002380952380952381,0.0011904761904761906,0.0011904761904761906,0.0011904761904761906,0.002380952380952381,0.002380952380952381,0.0011904761904761906,0.0011904761904761906,0.0011904761904761906,0.0011904761904761906,0.0011904761904761906,0.0011904761904761906,0.0011904761904761906,0.0011904761904761906,0.002380952380952381,0.0011904761904761906,0.0011904761904761906,0.0011904761904761906,0.0011904761904761906,0.002380952380952381,0.0011904761904761906,0.0011904761904761906,0.002380952380952381,0.002380952380952381,0.0011904761904761906,0.0011904761904761906,0.0011904761904761906,0.0011904761904761906,0.0011904761904761906,0.0011904761904761906,0.002380952380952381,0.0011904761904761906,0.0011904761904761906,0.0011904761904761906,0.0011904761904761906,0.0011904761904761906,0.0011904761904761906,0.0011904761904761906,0.0011904761904761906,0.0011904761904761906,0.0011904761904761906,0.0011904761904761906,0.002380952380952381,0.0011904761904761906,0.0011904761904761906,0.0011904761904761906,0.0011904761904761906,0.0011904761904761906,0.0011904761904761906,0.0011904761904761906,0.0011904761904761906,0.0011904761904761906,0.002380952380952381,0.0011904761904761906,0.0011904761904761906,0.0011904761904761906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
