화자ID,연령대,NNG_누나,NNG_엠,NNG_비,NNG_티,NNG_아이,NNG_검사,VV_하,ECS_어,VXV_보,EFN_어,NNG_음,NNG_나도,VV_보,ECD_는데,NNG_상황,VV_따르,ECD_아서,VA_다르,ETD_ㄴ,NNB_거,VA_같,ECD_아,VA_어떻,ETD_ㄹ,NNG_때,JX_는,NP_이,JX_도,VV_나오,ECS_아,ECE_고,VV_바뀌,ETD_는,NP_나,NNG_영어,JKO_를,VV_가지,VV_들어보,EFN_지,NP_내,NNG_생각,NNG_에프,JKS_가,JKO_한테,NNG_공감,EFQ_냐,VV_놀리,JKO_을,VV_알,VA_그렇,ECD_게,VV_걸,ECD_니깐,NP_그것,ECD_라고,JKG_의,NNG_마음,JX_은,NP_자기,VXA_싶,ECD_은데,JX_만,VV_짜,NNG_말,NNG_표현,JKS_이,VV_되,NNG_거지,VV_그리하,ECD_여,VXV_가지,VV_모르,NNG_이,NNG_엔,NNG_피,NNG_마,NNG_제일,VA_많,ETD_은,VV_그러,VV_믿,NNB_것,NNG_옛날,NNG_에이형,ECS_다,EFN_잖아,VV_믿기,NNG_해,NNG_아이엔에프,NNG_요새,NNG_유행,NNG_연애,NNG_사고,NNB_수,VV_있,EFN_다,NNG_만남,ECE_ㄴ데,VV_까,NNG_성격,ECD_으니깐,NNG_제이,NNG_계획성,NNG_사실,NNG_계획,VA_없다,NNG_친구,VV_널,VA_없,EFI_구나,VV_세우,NNG_돌발,VV_나타나,ECE_면,NNG_경우,EFN_라고,NNG_일단,VV_놀,ECD_러,VV_갈,NNG_약속,VV_잡,NNG_학교,VV_어,NNG_피시,NNG_방,NNG_고,NNG_당구,VA_이렇,ECD_어서,EFN_라,VA_착하,VA_이쁘,NNG_사람,VA_좋,NNG_나한,NNG_테,VV_잘하,VXV_주,NNG_주고,VV_맞,ETN_기,JKS_는,VV_밀,NNG_당,NNG_짬,VV_넘어가,NP_그거,VV_나,ECD_아도,NNG_줏대,EFN_거든,NNG_내가,NNG_하고자,JKS_은,NNB_때문,NNG_자존,NNG_감이,NNG_발표,VV_자,NNB_하,VV_싸우,NNB_적,ECD_어,ECD_여도,VV_치,NNM_군데,NNG_오랫동안,NNG_정,VV_손절하,ECD_어도,VA_괜찮,NP_너,ETD_을,NNG_사과,NNG_계속,VV_대,VA_귀찮,NNG_여자,VV_그,NNG_짜증,VA_길,NNG_하,VA_재밌,VV_웃,VA_잘생기,NNG_주변,VA_비슷하,NNG_밥,VV_먹,NP_뭐,EFN_을래,VA_상관없,JX_마다,NNG_메뉴,NNG_추천,NNG_편의점,NNG_라면,VV_고르,NR_10,NNG_분,VV_걸리,VA_그,NNG_애,NNG_주면,ECE_건,VA_싫,VXV_지,VV_다투,NNG_기억,EFN_네,VA_크,NNG_화,NNG_화장실,VV_가,ECE_자,NNG_거울,NNG_보고,NNG_막,NNG_배,VV_낳,ECD_니,NNG_몸,NNB_줄,VV_쉬,NNG_시간,NNG_포즈,VV_취하,NNG_장점,ECD_지,VXV_않,EFQ_을까,NNG_정확도,EFQ_나,NNG_이제,NNG_직업,NNG_선택,ECS_는지,NNG_이상,NNG_요리,NNG_사가,NNG_해외,VV_나가,ECD_서,ECD_어야,ECE_ㄴ다고,NNG_결과,NNG_문제,VV_따,VV_날,VV_챙기,NNB_편,NNG_의리,NNG_처음,VV_말,NNG_치,NNG_볼링,NNG_가자,NR_둘,NNG_여,NNG_하루,NNG_전,NNG_내일,NNG_야구장,EFQ_ㄹ래,NNG_예매,NNG_현장,VV_만나,NNG_직장,NNG_동료,NNG_작,NNG_입사,NNG_못,EFN_야,VV_혼내,NNG_혼,NNG_내도,VV_알리,ECE_면서,NNG_선생님,VXV_나,VV_혼나,NNG_은,NNG_에스,ECD_으면,VV_잇,NNG_망상,NNG_면,NNG_지향,NNG_이유,NR_5,NNM_번,NR_6,NP_그,NNG_한국판,VXV_있,NNG_번역,VV_돌리,JKS_라서,ECD_아야,NNG_진짜,VV_느,NNG_요즘,NNB_대,VV_대하,NNG_논란,VA_나쁘,VV_몰아가,VV_향하,VV_아,NNG_가,ETD_란,EFN_ㄴ다,NP_이거,VV_아니,NNG_게,VA_줄,NNG_이성적,NNB_뿐,VV_나쁘,VXV_나가,VV_일,NNG_구들,NNG_유형,NNG_별명,NNG_사회,NNG_부적응,VV_자라,NNG_이름,NNG_약간,NNG_날,NR_하나,NNG_정의,VV_내리,NNG_이미지,NNG_순,NNB_둥,ECD_려,NNG_캐릭터,VV_정하,NNG_애니메이션,NNG_분류,JX_야,NNG_판단,NNG_첫인상,JX_부터,VV_물어보,NNG_걸,VV_싫어하,NNG_감정,VV_느끼,NNG_계획적,VV_좋아하,NNG_즉흥적,NNG_장담,NNG_점,VV_따지,NNG_체계적,ECD_니까,VV_지키,NP_거기,NNG_스트레스,VV_받,NNM_명,NNG_돈,VV_피,ECD_라,EFN_다고,NNM_건,JX_뿐,NNG_건,NNG_구체적,VV_좋,VV_때,VV_휘둘리,VXV_말,ECD_ㄴ지,JX_까지,ECD_고자,NNG_누,NNG_방해,NNG_자신,NNG_주관,NNG_집,NNG_고집,NNG_별,VV_그리,NNG_자신감,VV_넘치,ECE_려면,VA_높,NNG_화해,VV_그렇,VV_지나,NNG_반성,VV_그리워지,NNG_상대방,NNG_잘못,NNG_상처,NNG_손,NNG_절,VV_때리,NNG_자체,VA_똑같,VV_나르,NNG_필요,VA_멀,VV_다가가,NNG_지속,NNG_주기,VA_힘들,NNG_친,ECD_길래,NNG_외향,NNB_데,NNG_의견,VV_말하,VV_추켜세우,JX_ㄴ,NNG_남,NNG_얘기,VV_듣,NNG_배려,EFN_더라,NNG_장애,NNG_하나,EFQ_니,NNG_무엇,NNG_로,NNG_장난기,EFQ_ㄴ가,JX_라고,NNG_감정적,NNG_대책,NNG_주거,NNM_테,NNG_도움,NNG_알맹이,NNG_다음,NNG_엠티비,NNG_특징,NNG_추체,VV_드,NNM_도,NNG_관심,VV_뜨,NNB_중,NNG_여행,JX_이나,NNG_생활,ECD_다가,NNG_불편,NR_1,NR_2,NNG_개,NNG_만약,VV_다니,VV_피하,NP_이것,VV_쫄,VV_메,NNG_털이,NNG_피의,NNG_소리야,NNG_처,NNB_외,NNG_내향,VA_새롭,NNG_결의,NNG_기분,VV_상하,NNG_의문,VV_들,NNG_무계획
SD2401393,10대,0.0009285051067780873,0.0064995357474466105,0.0064995357474466105,0.012070566388115135,0.008356545961002786,0.0009285051067780873,0.036211699164345405,0.022284122562674095,0.003714020427112349,0.005571030640668524,0.007428040854224698,0.007428040854224698,0.008356545961002786,0.01021355617455896,0.0018570102135561746,0.0009285051067780873,0.0018570102135561746,0.0009285051067780873,0.03064066852367688,0.02692664809656453,0.018570102135561744,0.017641597028783658,0.0018570102135561746,0.015784586815227482,0.011142061281337047,0.028783658310120707,0.0009285051067780873,0.019498607242339833,0.005571030640668524,0.007428040854224698,0.04549675023212628,0.0009285051067780873,0.02321262766945218,0.017641597028783658,0.0009285051067780873,0.003714020427112349,0.003714020427112349,0.0009285051067780873,0.0009285051067780873,0.004642525533890436,0.0064995357474466105,0.005571030640668524,0.02135561745589601,0.0009285051067780873,0.008356545961002786,0.0009285051067780873,0.002785515320334262,0.012999071494893221,0.005571030640668524,0.005571030640668524,0.01021355617455896,0.0018570102135561746,0.004642525533890436,0.002785515320334262,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.016713091922005572,0.003714020427112349,0.003714020427112349,0.002785515320334262,0.003714020427112349,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.014856081708449397,0.0018570102135561746,0.0009285051067780873,0.01021355617455896,0.005571030640668524,0.01021355617455896,0.0018570102135561746,0.0009285051067780873,0.0018570102135561746,0.005571030640668524,0.0009285051067780873,0.0009285051067780873,0.005571030640668524,0.0064995357474466105,0.012999071494893221,0.0009285051067780873,0.009285051067780872,0.002785515320334262,0.0009285051067780873,0.0009285051067780873,0.003714020427112349,0.0009285051067780873,0.0018570102135561746,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.004642525533890436,0.012070566388115135,0.003714020427112349,0.0009285051067780873,0.003714020427112349,0.002785515320334262,0.0018570102135561746,0.0009285051067780873,0.0018570102135561746,0.0009285051067780873,0.0009285051067780873,0.004642525533890436,0.0009285051067780873,0.008356545961002786,0.002785515320334262,0.0018570102135561746,0.0009285051067780873,0.002785515320334262,0.0009285051067780873,0.0009285051067780873,0.002785515320334262,0.003714020427112349,0.0009285051067780873,0.007428040854224698,0.004642525533890436,0.003714020427112349,0.0064995357474466105,0.0009285051067780873,0.0009285051067780873,0.0018570102135561746,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.002785515320334262,0.002785515320334262,0.0018570102135561746,0.0009285051067780873,0.0018570102135561746,0.0009285051067780873,0.0018570102135561746,0.004642525533890436,0.0009285051067780873,0.0009285051067780873,0.004642525533890436,0.002785515320334262,0.0018570102135561746,0.0018570102135561746,0.0064995357474466105,0.003714020427112349,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0018570102135561746,0.003714020427112349,0.0018570102135561746,0.0009285051067780873,0.004642525533890436,0.002785515320334262,0.0009285051067780873,0.0009285051067780873,0.0018570102135561746,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0018570102135561746,0.004642525533890436,0.0018570102135561746,0.0064995357474466105,0.002785515320334262,0.002785515320334262,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0018570102135561746,0.0009285051067780873,0.002785515320334262,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0018570102135561746,0.0018570102135561746,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0018570102135561746,0.003714020427112349,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.004642525533890436,0.0009285051067780873,0.002785515320334262,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.002785515320334262,0.003714020427112349,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0018570102135561746,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.004642525533890436,0.003714020427112349,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0018570102135561746,0.0018570102135561746,0.0018570102135561746,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0018570102135561746,0.0009285051067780873,0.0018570102135561746,0.0009285051067780873,0.0009285051067780873,0.0018570102135561746,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0018570102135561746,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0018570102135561746,0.002785515320334262,0.0018570102135561746,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0018570102135561746,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0018570102135561746,0.0009285051067780873,0.0009285051067780873,0.0018570102135561746,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401394,10대,0.0,0.01235370611183355,0.01235370611183355,0.020156046814044214,0.01495448634590377,0.0013003901170351106,0.02340702210663199,0.02340702210663199,0.003250975292587776,0.004551365409622887,0.0,0.0013003901170351106,0.007802340702210663,0.003250975292587776,0.0013003901170351106,0.0,0.0006501950585175553,0.0006501950585175553,0.03706111833550065,0.021456436931079324,0.011703511053315995,0.00975292587776333,0.006501950585175552,0.01235370611183355,0.002600780234070221,0.018205461638491547,0.0006501950585175553,0.00975292587776333,0.002600780234070221,0.004551365409622887,0.015604681404421327,0.0,0.032509752925877766,0.016254876462938883,0.0013003901170351106,0.00975292587776333,0.0,0.0019505851755526658,0.002600780234070221,0.002600780234070221,0.004551365409622887,0.0019505851755526658,0.014304291287386216,0.0013003901170351106,0.005851755526657998,0.0006501950585175553,0.0,0.02340702210663199,0.004551365409622887,0.0039011703511053317,0.010403120936280884,0.0,0.0,0.0006501950585175553,0.0006501950585175553,0.005201560468140442,0.0013003901170351106,0.00975292587776333,0.0013003901170351106,0.003250975292587776,0.0013003901170351106,0.0,0.0,0.003250975292587776,0.0,0.027958387516254877,0.007802340702210663,0.0013003901170351106,0.0019505851755526658,0.0006501950585175553,0.0006501950585175553,0.0,0.0019505851755526658,0.0013003901170351106,0.004551365409622887,0.0,0.0,0.006501950585175552,0.006501950585175552,0.013003901170351105,0.0,0.017555266579973992,0.0,0.0,0.002600780234070221,0.009102730819245773,0.0,0.0006501950585175553,0.002600780234070221,0.0,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.002600780234070221,0.017555266579973992,0.005201560468140442,0.0,0.007152145643693108,0.0,0.009102730819245773,0.0,0.0019505851755526658,0.0,0.0013003901170351106,0.002600780234070221,0.0,0.007802340702210663,0.0013003901170351106,0.0,0.0,0.0,0.0,0.0,0.011053315994798439,0.0,0.004551365409622887,0.0,0.0006501950585175553,0.0,0.0,0.0,0.0,0.0006501950585175553,0.003250975292587776,0.0,0.0,0.0013003901170351106,0.0,0.003250975292587776,0.0039011703511053317,0.0013003901170351106,0.002600780234070221,0.0006501950585175553,0.011703511053315995,0.00975292587776333,0.0013003901170351106,0.0006501950585175553,0.0019505851755526658,0.008452535760728219,0.0,0.002600780234070221,0.003250975292587776,0.0019505851755526658,0.0013003901170351106,0.0006501950585175553,0.0,0.0,0.002600780234070221,0.0006501950585175553,0.0,0.0006501950585175553,0.010403120936280884,0.0039011703511053317,0.0,0.0006501950585175553,0.0,0.0013003901170351106,0.0,0.0,0.0,0.0,0.005201560468140442,0.0013003901170351106,0.004551365409622887,0.0013003901170351106,0.0006501950585175553,0.0,0.0013003901170351106,0.0013003901170351106,0.0,0.0039011703511053317,0.0013003901170351106,0.007802340702210663,0.0006501950585175553,0.0,0.0,0.0,0.0,0.0,0.0039011703511053317,0.0,0.0,0.0006501950585175553,0.0,0.0,0.0,0.0,0.0006501950585175553,0.0,0.0006501950585175553,0.006501950585175552,0.0,0.0,0.0,0.0,0.0013003901170351106,0.0,0.0,0.0,0.0,0.0,0.0,0.005201560468140442,0.0019505851755526658,0.0,0.0013003901170351106,0.0013003901170351106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013003901170351106,0.0,0.0006501950585175553,0.0006501950585175553,0.0,0.0006501950585175553,0.0,0.0006501950585175553,0.0,0.0,0.0019505851755526658,0.004551365409622887,0.0013003901170351106,0.0013003901170351106,0.0006501950585175553,0.0013003901170351106,0.0,0.002600780234070221,0.0019505851755526658,0.0,0.0,0.0006501950585175553,0.0006501950585175553,0.0013003901170351106,0.0013003901170351106,0.0,0.0006501950585175553,0.0006501950585175553,0.0,0.0,0.0,0.0013003901170351106,0.0,0.0013003901170351106,0.0,0.0006501950585175553,0.0006501950585175553,0.0,0.0,0.0,0.0,0.0,0.0013003901170351106,0.0,0.0,0.0,0.0,0.0,0.0,0.0013003901170351106,0.0013003901170351106,0.0,0.0,0.0,0.0,0.0019505851755526658,0.0,0.0,0.0,0.0013003901170351106,0.0006501950585175553,0.0,0.0,0.0,0.005201560468140442,0.0013003901170351106,0.007802340702210663,0.0,0.0,0.0013003901170351106,0.0,0.0006501950585175553,0.0006501950585175553,0.0013003901170351106,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.002600780234070221,0.0013003901170351106,0.003250975292587776,0.0019505851755526658,0.0006501950585175553,0.0019505851755526658,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0039011703511053317,0.0006501950585175553,0.0006501950585175553,0.0013003901170351106,0.0013003901170351106,0.003250975292587776,0.0013003901170351106,0.0006501950585175553,0.0013003901170351106,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0013003901170351106,0.0006501950585175553,0.0006501950585175553,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.0006501950585175553,0.0019505851755526658,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0019505851755526658,0.0013003901170351106,0.0013003901170351106,0.0019505851755526658,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.002600780234070221,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0013003901170351106,0.0006501950585175553,0.0013003901170351106,0.0006501950585175553,0.0006501950585175553,0.0013003901170351106,0.007802340702210663,0.0013003901170351106,0.0006501950585175553,0.0019505851755526658,0.0006501950585175553,0.0013003901170351106,0.0039011703511053317,0.0019505851755526658,0.0006501950585175553,0.0013003901170351106,0.002600780234070221,0.0013003901170351106,0.0006501950585175553,0.0013003901170351106,0.0019505851755526658,0.002600780234070221,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0013003901170351106,0.0006501950585175553,0.0006501950585175553,0.0019505851755526658,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0013003901170351106,0.0013003901170351106,0.0006501950585175553,0.0013003901170351106,0.0019505851755526658,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0019505851755526658,0.0019505851755526658,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0019505851755526658,0.0006501950585175553,0.0006501950585175553,0.002600780234070221,0.0013003901170351106,0.0013003901170351106,0.0019505851755526658,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0013003901170351106,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0013003901170351106,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553
