화자ID,연령대,NP_나,JX_는,NNG_주택,JX_만,VV_살,EF_거든,NNG_성인,VV_되,EC_어서,JX_야,NNG_아파트,JKO_를,ETN_기,NNG_시작,ETM_던,NNB_거,VA_같,EF_어,JKS_이,VA_편하,EC_ᆫ데,VA_어리,ETM_ᆯ,NNG_때,NNG_기억,JKO_을,NNG_생각,EC_어,EC_면,NNG_개미,JKS_가,VV_나오,EC_고,JX_은,NNG_엄마,NNG_아빠,NNG_보수,VV_하,NNG_물,NNG_폭탄,VV_터지,ETM_ᆫ,NNB_적,JX_도,VA_있,NNG_수도,NNG_요금,VV_놀래,VV_있,NNG_감성,NNB_때문,EC_ᆫ지,VV_모르,EC_는데,NNG_지금,NNG_숲,NNG_주거,NNG_환경,VV_바라보,EF_다,ETM_라는,ETM_는,NNG_예전,VA_예쁘,NP_너,VA_좋,NNG_사,NNG_얘기,EC_은데,NNG_관리비,VA_비싸,NP_그것,NNG_부담,ETM_은,NNB_것,NNG_오피스텔,ETM_을,EF_야,NNG_부분,EC_게,NNG_개입,VV_정하,NNG_가격,NNG_공동,NNG_사용,NNG_비용,VV_나가,EF_잖아,NNG_불편,NP_그거,VV_말,NNG_치안,NNG_다음,NNG_커뮤니티,NNG_센터,NNG_요즘,JX_ᆫ,NP_뭐,EC_ᆫ가,NNG_느낌,NNG_하늘,VV_가리,EC_니까,VA_많,NNG_최근,NNG_이사,NNG_청소,NNG_업체,NNG_신뢰,NNG_이용,NNG_포장,EC_어야,NNB_분,VA_크,EC_다,VV_대,NNG_값,NNG_지불,JKG_의,NNG_입장,EC_려고,VV_대하,NNG_아저씨,VV_돌아가,NNG_길,VV_막히,NNG_특정,NNG_시간,NNB_내,VV_끝내,VV_위하,VA_빠르,EC_어도,EF_어요,NNG_말,VA_거칠,EC_ᆫ다고,NNG_이해,EC_나,NNG_가구,NNB_중,NNG_하나,NNG_의자,VV_부러뜨리,NNG_배상,NP_이것,NNG_돈,EC_라도,NNG_마음,EC_지만,NNG_물건,NNG_손상,EC_지,EF_구나,NNB_대로,NNG_한국인,NNG_중요,NP_자기,NNG_일,NNG_자부심,VV_가지,NNG_고객,EC_면서,VV_만나,NNG_구축,NNG_리모델링,VV_원하,NNG_집,NNG_신축,NNG_특징,NNG_베란다,VV_없애,NNG_인,VV_넣,NNG_거실,VA_작,ETM_단,NNG_옛날,VA_튼튼하,NNB_살,NNB_막,NNG_신뢰도,VA_없,NNG_개인,VV_들어가,NNG_복도,NNG_엘리베이터,NNG_노후,VA_싫,NNG_안,VA_괜찮,NNG_만약,VA_똑같,NNG_티,NNG_설치,NNG_고생,ETM_다는,EF_네,EC_으니까,VV_갖,NP_우리,NNG_전원주택,NNB_수,NNG_방안,VV_가,EC_자면,NNG_행거,NNG_로봇,NNG_청소기,NNG_나중,NNG_기분,VV_들어오,NNG_매일,JX_마다,NNG_결혼,NNG_아기,JX_까지,VV_낳,EC_으면,VA_정신없,NNG_즐거움,NP_걔,NNG_마무리,NNG_터치,NNG_정도,EF_을까,NNG_식,NNG_세기,NNG_끝,VV_사,NNG_아이템,NNG_이유,NNG_뽀득뽀득,NNG_손,NNG_마인드,NNG_가정주부,EC_다면,NNG_보람,VV_느끼,VV_맞,NNG_친척,VV_보,VV_쓰,EF_더라고,ETN_ᆷ,NNG_남자,NNG_주방,NNG_설거지,NNG_높이,NNB_데,EF_ᆫ가,NNG_집안일,NNB_편,EC_라,EC_거나,VV_이러,NNG_사람,NNG_초대,NNG_필요,VV_어울리,JKO_ᆯ,VV_좋아하,NNG_파티,VV_열,EC_라면,JX_대로,NNG_필수,NNG_그릇,VV_내놓,EF_으니까,NNG_냉장고,NNG_문형,NNG_오른쪽,VV_찾,NNG_왼쪽,NNG_문,NNB_번,NNG_냉동실,NNG_중간,NNG_칸막이,NNG_용량,NNG_디자인,NNB_쪽,NNG_실생활,VV_들,NNG_김치냉장고,NNG_음식,NNG_보관,NNG_결국,NNG_김치,NNG_필수템,EC_면은,NNG_칸,NNB_개,JX_나,VV_만들,NP_지,VV_알,NNG_일반,NNG_티브이,ETM_란,VV_비,EF_ᆷ,VV_두,NNG_차지,JX_이나,NNG_화질,NNG_무시,VV_올라오,NNG_대체,EC_다고,NNG_동경,NNG_삶,NNB_년,NNG_생활,NNG_만족,NNG_층,NNG_소음,JX_이라든가,NNG_자체,NNG_문제,NNG_윗집,NNG_옆집,NNG_아랫집,NNG_관리,NNG_사무소,NNG_과,NNG_공간,NNG_발생,NNG_민원,NNG_간,ETN_라기,NNG_단독,NNG_시골,NNG_한옥,NNG_마을,NNG_곳,JX_부터,VV_통하,NNG_전,NNG_그때,NNG_만족도,NNG_과정,VA_나쁘,NNG_처음,NNG_담당,VV_오,NNG_견적,NP_거기,NNG_계약,NNB_명,NNG_당일,EC_더니,NNG_나라,NNG_외국,NNG_노동,NNG_당황,NNB_줄,NNG_대화,EF_지,NP_여기,EF_세요,NNG_소통,NNG_걱정,NNG_한국말,NNG_힘,NNG_전자,NNG_제품,NNG_무리,NNG_배치,NNG_스팀,NNG_얼굴,VV_붉히,NNG_경험,NNG_부정,NNG_부동산,NNG_관심,VV_생기,EC_고서,NNG_모델,NNG_하우스,VV_다니,NNG_최신,NNG_추억,NNG_냄새,VA_시,NNG_신식,NNG_멋,VV_보이,NNG_불만,NNG_선택,NNG_동료,NP_그분,NNG_와이프,NNG_안전,NNG_고려,NNG_보안,NNG_장비,NNG_무선,NNG_초임,NNG_벨,NNG_차,NNG_차밍,NNG_앞,NP_누구,EC_는지,VV_녹,NNG_녹화,EC_도록,NNG_작업,NNG_재미,EC_라고,NNG_유지,NNG_시스템,NNG_경우,NNG_서버,VV_죽,EC_다가,VV_살아나,JX_든가,NNG_스트레스,VV_그러,NNB_바,NNG_정원,NNG_점,NNG_감내,NNG_시,NNG_이모,NNG_고용,NNG_자동,NNG_원,NNG_기능,NNG_구현,VV_기다리,NNB_원,NNG_육박,NNG_쪼끔,NNG_구매,VA_기름지,VV_먹,NNG_후라이팬,VV_나,NNG_시도,NNG_뽀득커뽀득함이,VA_뿌듯하,NNG_자존감,VV_올리,NNG_답,VV_찌들,NNG_탄산,NNG_산,NNG_소다,VV_벗기,NNG_쾌감,JX_뿐,NNG_창문,VV_닦,NNG_밖,VV_비하,VV_높아지,VA_낮,VA_높,NNG_싱크대,VV_닿,NNG_허리,VV_펴,NNG_다리,VV_벌리,NNG_키,VV_낮추,NNG_상태,VA_아프,NNG_주변,NNB_차,NNG_회식,VV_끝나,NNG_그다음,NNG_준비,NNG_접시,NNG_씻궈,VV_씻기,NNG_한번,NNG_공감,NNG_내용,NNG_부모,NNG_고장,NNG_큰일,NNG_갖가지,NNG_반찬,NNB_등,NNG_해결,VV_내,NNG_사이즈,VV_구하,NNG_단종,NNG_중,NNG_고,NNB_지,NNG_독,NNG_동작,EF_는데,NNG_다양,VA_맛있,EC_더라고,NNG_특성,NNG_화면,NNG_기기,NNG_밑,EC_든,NNG_위,JX_든,NNG_정면,NNG_면적,NNG_미,VV_서,VV_뒹굴,VV_구르,NNG_행위,NNG_소파,NNG_뒤,VV_놓,EF_는다,NNG_특유,NNG_쿨리,VV_돌,NNG_소리,EC_거든,NNG_여름철,NNG_발열,NNG_수단
SD2401871,30대,0.025067144136078783,0.03760071620411817,0.005371530886302597,0.0026857654431512983,0.008057296329453895,0.008057296329453895,0.0008952551477170994,0.012533572068039392,0.017905102954341987,0.0008952551477170994,0.01611459265890779,0.010743061772605193,0.011638316920322292,0.0008952551477170994,0.004476275738585497,0.03222918531781558,0.018800358102059087,0.024171888988361683,0.03043867502238138,0.0017905102954341987,0.0035810205908683975,0.0017905102954341987,0.01342882721575649,0.009847806624888093,0.0017905102954341987,0.01432408236347359,0.011638316920322292,0.017009847806624886,0.008057296329453895,0.0008952551477170994,0.02685765443151298,0.0026857654431512983,0.03222918531781558,0.01432408236347359,0.0026857654431512983,0.0008952551477170994,0.0008952551477170994,0.021486123545210387,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.018800358102059087,0.0017905102954341987,0.01521933751119069,0.006266786034019696,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.006266786034019696,0.0017905102954341987,0.0008952551477170994,0.0017905102954341987,0.0008952551477170994,0.004476275738585497,0.0008952551477170994,0.0017905102954341987,0.0017905102954341987,0.0017905102954341987,0.0017905102954341987,0.004476275738585497,0.0035810205908683975,0.023276633840644583,0.0008952551477170994,0.0017905102954341987,0.009847806624888093,0.008057296329453895,0.0008952551477170994,0.0017905102954341987,0.0035810205908683975,0.0017905102954341987,0.0035810205908683975,0.0035810205908683975,0.0008952551477170994,0.006266786034019696,0.008952551477170993,0.0017905102954341987,0.005371530886302597,0.005371530886302597,0.0008952551477170994,0.008057296329453895,0.0008952551477170994,0.0008952551477170994,0.0026857654431512983,0.0008952551477170994,0.0026857654431512983,0.0008952551477170994,0.0008952551477170994,0.005371530886302597,0.0035810205908683975,0.0017905102954341987,0.0008952551477170994,0.0008952551477170994,0.0017905102954341987,0.0008952551477170994,0.0008952551477170994,0.004476275738585497,0.008057296329453895,0.0035810205908683975,0.0026857654431512983,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0026857654431512983,0.0008952551477170994,0.0008952551477170994,0.004476275738585497,0.005371530886302597,0.0035810205908683975,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.007162041181736795,0.0026857654431512983,0.005371530886302597,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0017905102954341987,0.008952551477170993,0.0008952551477170994,0.0008952551477170994,0.0026857654431512983,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0017905102954341987,0.0008952551477170994,0.0017905102954341987,0.0008952551477170994,0.0008952551477170994,0.0017905102954341987,0.0008952551477170994,0.0035810205908683975,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0017905102954341987,0.0008952551477170994,0.0017905102954341987,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0026857654431512983,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0026857654431512983,0.0017905102954341987,0.0008952551477170994,0.0035810205908683975,0.0008952551477170994,0.0008952551477170994,0.0017905102954341987,0.0008952551477170994,0.0008952551477170994,0.0026857654431512983,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0017905102954341987,0.0008952551477170994,0.006266786034019696,0.0026857654431512983,0.0008952551477170994,0.005371530886302597,0.0026857654431512983,0.0008952551477170994,0.0026857654431512983,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0026857654431512983,0.0017905102954341987,0.0008952551477170994,0.0017905102954341987,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0026857654431512983,0.0017905102954341987,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0035810205908683975,0.0008952551477170994,0.0008952551477170994,0.0017905102954341987,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0017905102954341987,0.0008952551477170994,0.0017905102954341987,0.0008952551477170994,0.0035810205908683975,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0026857654431512983,0.0017905102954341987,0.0017905102954341987,0.0017905102954341987,0.0008952551477170994,0.0017905102954341987,0.0017905102954341987,0.0008952551477170994,0.0008952551477170994,0.0035810205908683975,0.0008952551477170994,0.0017905102954341987,0.0008952551477170994,0.0017905102954341987,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.004476275738585497,0.004476275738585497,0.0017905102954341987,0.0017905102954341987,0.0008952551477170994,0.0017905102954341987,0.0008952551477170994,0.0017905102954341987,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0026857654431512983,0.0008952551477170994,0.0017905102954341987,0.0026857654431512983,0.0026857654431512983,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0017905102954341987,0.0017905102954341987,0.0008952551477170994,0.0035810205908683975,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0026857654431512983,0.0017905102954341987,0.0017905102954341987,0.0008952551477170994,0.0017905102954341987,0.0017905102954341987,0.0008952551477170994,0.0026857654431512983,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.005371530886302597,0.0017905102954341987,0.0008952551477170994,0.0008952551477170994,0.0017905102954341987,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0026857654431512983,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0035810205908683975,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0017905102954341987,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401872,30대,0.015725518227305217,0.01929949964260186,0.0028591851322373124,0.0035739814152966403,0.005003573981415297,0.002144388849177984,0.0,0.016440314510364547,0.017155110793423873,0.0,0.009292351679771264,0.0228734810578985,0.004288777698355968,0.0,0.004288777698355968,0.017869907076483203,0.015725518227305217,0.017869907076483203,0.04431736954967834,0.0,0.0028591851322373124,0.0,0.013581129378127233,0.007147962830593281,0.0,0.024303073624017155,0.010721944245889922,0.024303073624017155,0.004288777698355968,0.0,0.02501786990707648,0.0035739814152966403,0.02644746247319514,0.007862759113652609,0.0014295925661186562,0.0,0.0007147962830593281,0.03002144388849178,0.0,0.0,0.0,0.01501072194424589,0.0014295925661186562,0.009292351679771264,0.007147962830593281,0.0,0.0,0.0,0.005003573981415297,0.0007147962830593281,0.0014295925661186562,0.0014295925661186562,0.0,0.010007147962830594,0.0007147962830593281,0.0,0.0007147962830593281,0.0007147962830593281,0.0,0.0028591851322373124,0.0014295925661186562,0.030736240171551108,0.0007147962830593281,0.0,0.0007147962830593281,0.005003573981415297,0.0,0.0007147962830593281,0.002144388849177984,0.0,0.0007147962830593281,0.007147962830593281,0.0,0.012866333095067906,0.008577555396711936,0.0,0.0035739814152966403,0.0,0.004288777698355968,0.01143674052894925,0.0,0.0,0.002144388849177984,0.0,0.002144388849177984,0.0,0.0,0.0035739814152966403,0.0007147962830593281,0.0035739814152966403,0.0,0.0,0.0014295925661186562,0.0,0.0,0.0014295925661186562,0.005003573981415297,0.006433166547533953,0.005003573981415297,0.0007147962830593281,0.0,0.0,0.004288777698355968,0.0028591851322373124,0.0028591851322373124,0.004288777698355968,0.0028591851322373124,0.0014295925661186562,0.0,0.0007147962830593281,0.0,0.007147962830593281,0.002144388849177984,0.0014295925661186562,0.0035739814152966403,0.0,0.0,0.0,0.010007147962830594,0.0,0.0007147962830593281,0.0028591851322373124,0.0,0.0,0.0,0.0,0.0,0.0007147962830593281,0.0,0.0,0.0007147962830593281,0.0028591851322373124,0.0,0.0,0.0028591851322373124,0.0,0.0014295925661186562,0.0,0.0,0.0014295925661186562,0.0014295925661186562,0.0,0.0,0.0,0.0,0.0035739814152966403,0.0,0.0007147962830593281,0.0,0.0035739814152966403,0.0,0.0,0.004288777698355968,0.0,0.0,0.002144388849177984,0.0,0.0,0.0007147962830593281,0.0,0.0014295925661186562,0.0,0.002144388849177984,0.0,0.005003573981415297,0.0,0.0007147962830593281,0.0035739814152966403,0.0007147962830593281,0.0,0.0,0.0,0.0007147962830593281,0.0,0.0,0.0,0.0,0.0014295925661186562,0.0,0.0,0.0,0.0,0.007862759113652609,0.0,0.0014295925661186562,0.0,0.0,0.0,0.0,0.0014295925661186562,0.0014295925661186562,0.0,0.0014295925661186562,0.0014295925661186562,0.0014295925661186562,0.0,0.0,0.0,0.0007147962830593281,0.0,0.005003573981415297,0.0,0.005003573981415297,0.0,0.002144388849177984,0.0,0.0,0.0028591851322373124,0.002144388849177984,0.0,0.0007147962830593281,0.0,0.0,0.0,0.0,0.0,0.0028591851322373124,0.0,0.0028591851322373124,0.0,0.0,0.0007147962830593281,0.0014295925661186562,0.0,0.0,0.0,0.0007147962830593281,0.0007147962830593281,0.0,0.0,0.0,0.0,0.002144388849177984,0.0014295925661186562,0.0,0.0,0.0,0.0,0.0007147962830593281,0.0028591851322373124,0.0,0.0028591851322373124,0.0,0.007862759113652609,0.0007147962830593281,0.0,0.0007147962830593281,0.0035739814152966403,0.0014295925661186562,0.0014295925661186562,0.0014295925661186562,0.0,0.0,0.0014295925661186562,0.0,0.0007147962830593281,0.0028591851322373124,0.0,0.0,0.0,0.0035739814152966403,0.0014295925661186562,0.0,0.0,0.0007147962830593281,0.0,0.0,0.0,0.0,0.0,0.0014295925661186562,0.0,0.0,0.002144388849177984,0.0,0.0,0.005003573981415297,0.0,0.0007147962830593281,0.0,0.0,0.0,0.0,0.0,0.0014295925661186562,0.0,0.002144388849177984,0.0014295925661186562,0.0014295925661186562,0.0007147962830593281,0.0,0.0,0.0,0.0014295925661186562,0.0,0.0,0.0,0.0035739814152966403,0.0,0.002144388849177984,0.0,0.0007147962830593281,0.0014295925661186562,0.0,0.0007147962830593281,0.0,0.0,0.0,0.0,0.0007147962830593281,0.002144388849177984,0.0007147962830593281,0.0007147962830593281,0.0028591851322373124,0.0014295925661186562,0.0014295925661186562,0.0014295925661186562,0.0014295925661186562,0.0014295925661186562,0.0007147962830593281,0.004288777698355968,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0014295925661186562,0.0007147962830593281,0.0007147962830593281,0.0014295925661186562,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0014295925661186562,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.002144388849177984,0.0014295925661186562,0.0007147962830593281,0.0007147962830593281,0.0028591851322373124,0.0014295925661186562,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0035739814152966403,0.0014295925661186562,0.0014295925661186562,0.0007147962830593281,0.0014295925661186562,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0014295925661186562,0.0014295925661186562,0.0014295925661186562,0.0014295925661186562,0.0014295925661186562,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0014295925661186562,0.0007147962830593281,0.0028591851322373124,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.002144388849177984,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.002144388849177984,0.0007147962830593281,0.0014295925661186562,0.0007147962830593281,0.0014295925661186562,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.002144388849177984,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0014295925661186562,0.0007147962830593281,0.0007147962830593281,0.002144388849177984,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0014295925661186562,0.0007147962830593281,0.0007147962830593281,0.002144388849177984,0.0014295925661186562,0.0007147962830593281,0.0007147962830593281,0.0014295925661186562,0.0007147962830593281,0.0007147962830593281,0.0028591851322373124,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0014295925661186562,0.0007147962830593281,0.0014295925661186562,0.0014295925661186562,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0014295925661186562,0.0014295925661186562,0.0007147962830593281,0.0007147962830593281,0.0028591851322373124,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.004288777698355968,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0014295925661186562,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0014295925661186562,0.0007147962830593281,0.0014295925661186562,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.002144388849177984,0.0035739814152966403,0.0007147962830593281,0.0007147962830593281,0.0014295925661186562,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.002144388849177984,0.0007147962830593281,0.0007147962830593281,0.0014295925661186562,0.0007147962830593281,0.0007147962830593281,0.0014295925661186562,0.0014295925661186562,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0014295925661186562,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0014295925661186562,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281
