화자ID,연령대,NNG_오빠,JX_는,NNG_학창,NNG_시절,NNG_기억,VV_남,ETM_는,JKS_이,VV_있,EF_어,NP_나,NNG_고등학교,NNG_때,VV_나,EF_는데,NNG_야자,JKS_가,EF_으니까,NNG_야간,NNG_자율,NNG_학습,JKO_을,VV_하,ETM_ᆯ,NNG_정독,NNG_실,VV_앉,EC_어서,NNG_공부,JKO_를,EC_느라,NNG_친구,JX_은,NP_뭐,VV_시키,EC_어,VV_먹,ETN_기,JX_도,EC_고,NNG_다음,VV_째,NP_어디,VV_가,ETM_던,NNB_것,VA_같,NP_그것,VA_있,EC_면,NNG_체육,NNG_대회,NNG_각종,NNG_행사,NP_우리,NNG_반,NNG_대항,NNG_준비,EF_거든,NNG_성악,ETM_은,NNG_관련,NNG_노래,NNG_합창,EC_ᆫ다,EC_든지,NNG_춤,EF_ᆫ다,JX_든지,EC_는데,NNG_그때,NNG_플래시,NNG_몹,NNG_고등,NNG_학교,NNG_학년,ETM_라는,NNG_반장,NNG_주도,NNG_자체,NNB_명,VV_나오,NNG_시작,EC_다가,NNG_인원,NNG_추가,EC_면서,NNG_대형,NNG_그룹,VV_이루,VV_추,JKG_의,NNG_지금,ETM_란,EC_으면,VV_좋아하,NNG_과목,VV_싫어하,VA_어리,JX_부터,NNG_문과,NNB_쪽,NNG_과학,NNB_중,NNG_지구,VA_좋,NNB_거,NNG_물리,VV_말,NNG_수학,NNB_나름,VV_풀,VA_재미있,JX_까지,JX_만,EC_ᆫ지,VV_모르,EC_지만,NNG_기하학,NNG_벡터,NNG_손,VV_대,VV_푸,VA_없,VV_빼,NP_무엇,NNG_예체능,NNG_미술,VV_가리,EC_지,VA_재밌,NNG_음악,NNG_가창,NNG_시험,NNG_방과,NNG_후,NNB_시,NNG_아,NNG_정규,NNG_수업,NNG_시간,VV_끝나,NNG_저녁,NNG_텀,NNG_동안,NNG_보충,JKO_ᆯ,NNG_선생,NNG_허락,VV_맡,VV_나가,NNG_연습,VV_오,EC_ᆯ게요,JKS_서,NNG_곡,NNG_전체,VV_울리,EF_야,NP_이것,NNG_소리,EC_냐,NNG_경험,NNG_이과,EF_지,NNG_부서,NNG_활동,NNG_동아리,NNG_의미,EC_게,NNG_학생,JX_마다,NNG_의무,NNG_가입,EC_어야,VV_되,NNG_구조,NNG_기악,NNG_부,NNG_경제,NP_이거,NP_너,NNG_앞,NNG_진로,NNG_도움,EF_다,NNG_관심,NNG_강제,EC_다시피,NNG_덕분,NNG_논술,NNG_고,NNG_전형,VV_쓰,NNG_기록부,VA_적,EC_ᆫ가,NNG_중학교,NNG_플루트,NNB_줄,VV_알,NNG_연극,JX_ᆫ,NNG_내신,ETM_ᆫ,NNG_밴드,VV_부르,EF_잖아,EF_ᆫ가,NNG_악기,VV_다루,NP_그거,VV_들,JX_나,NNG_기획,VA_바쁘,NNG_정도,NNG_전교,NNG_회장,NNG_선거,VV_떨어지,NNG_긴장,NNG_단상,VV_올라가,ETM_을,NNG_격앙,NNG_목소리,NNG_주체,NNG_연설문,VV_읽,EF_습니다,NNG_후보,NNG_꼴찌,NNG_득표,NNG_참담,NNG_바탕,NNG_부회장,NNG_찬사,NNG_당선,NNG_단일,VA_차분하,EC_더니,VV_잘되,NNG_부반장,NNG_성,NNG_관리,NNG_집,NNG_분위기,NNG_부모,NNG_강요,NNG_스타일,EC_ᆫ데,EC_다고,NNG_생각,VV_가져가,NNG_실망,NNG_표정,VV_보이,NNG_초등학교,VV_보,VA_싫,EC_다,NNG_이,VV_악물,NNG_초등,NNG_상향,NNG_말,EC_듯이,VV_박히,NNB_년,VV_죽,EC_어라,VV_원하,NNG_대학교,NNG_대신,VV_놀,VV_돌아가,EF_냐,VV_물어보,EC_어도,VA_힘들,EF_라,NNB_수,NNG_언제,VV_펼치,EF_자,NNG_반대,NNB_살,VA_늦,EC_으니까,VV_누르,NNG_우리나라,NNG_교육,NNG_체계,VV_손대,EC_니까,VV_그러,EC_다면,NP_여기,NNG_굴복,NNG_최상,EC_든,EC_고서,NNG_기회,VA_많,NNB_터,VV_가져오,NNG_상태,VV_만들,NNG_여름,NNG_방학,NNG_복,NNG_축,NNG_날씨,EC_은데,NNG_에어컨,VV_틀,NNG_애,VV_이러,EC_ᆷ,NNG_환경,NNG_바닷가,VV_뛰어가,NNG_수영,NNG_물놀이,NNG_레슬링,NNG_주변,NNB_데,NNG_티브이,NNG_라면,JX_이라든가,NNG_끼,NNG_선택,EC_으러,EC_ᆯ지,EC_서,NNG_노래방,NNG_보통,NNG_날,VV_뒈지,VV_혼나,NNG_배트,VV_맞,NNG_당시,NNG_체벌,EC_여,EF_고,NNG_엉덩이,NNG_화장실,NNG_청소,JKG_에,VV_생각나,NNG_추억,NNB_거리,VV_기억나,VV_따지,NNG_국어,NNG_이유,VV_어울리,NNG_책,NNG_문학,NNG_감성,NNG_소양,VV_느끼,VA_신기하,VV_알리,EC_거든,NNG_지식,NNG_암기,VA_짙,EF_구나,NNG_경우,NNG_옛날,NNG_천체,NNG_움직임,VV_밝혀내,NNB_가지,NNG_화학,NNG_생물,NNG_이해,NNG_암기식,VV_되어가,EC_는지,VV_외우,EC_라,NNG_문제,NNG_풀이,NNG_퍼즐,VV_맞추,EC_듯,NNG_공식,VV_넣,VA_빠르,NNG_흥미,EF_더라고,NNG_성적,NNG_상급반,NNG_과정,EC_은지,NNG_미적분,VV_들어가,NNG_난이도,VA_높,NNG_재미,NNG_얘기,VA_재미없,NP_이,NNG_학업,NNG_봉사,NNG_생기,JX_든,NNB_주,VV_적,ETM_으려는,NNG_사물놀이,JX_라든가,NNG_펜싱,NNB_식,NNG_나라,NNG_생,NNG_기부,NNG_기록,NNG_유,NNG_활,NNG_탐구,NNG_사회,NNG_질,VV_모이,NNG_모임,VA_낮,NNG_일반,NNG_애매,NNG_상황,NNG_작성,NNG_보고서,JX_밖에,NNG_이것저것,NNG_기타,NNB_등등,EC_야,NNB_번,VV_나서,NNG_뒤,NNG_일,NNB_편,EC_라서,EC_ᆯ지언정,EC_니,NNG_부원장,NNG_뭐,NNG_학우,NNB_때문,NNG_모범,NNG_거리,VA_멀,NNG_일진,EC_여서,VA_괜찮,NNG_급락,EC_ᆫ다고,NNG_중요,NNG_나이,NNG_세월,VV_거치,EC_니깐,NP_자기,VV_찾,NNG_신,NNG_꿈,VA_철없,NNG_커리큘럼,NNG_몰두,NP_거기,NNG_도태,NNG_쓸모,NNG_사람,NNG_등급,VV_나누,NNG_중급,NNG_하급,NNG_대우,VA_다르,NNG_성인,NNG_재능,VV_주,NNG_요즘,NNG_부분,VV_대하
SD2400773,30대,0.006650041562759767,0.029925187032418952,0.0016625103906899418,0.0016625103906899418,0.00997506234413965,0.0033250207813798837,0.023275145469659187,0.023275145469659187,0.004987531172069825,0.021612635078969242,0.01828761429758936,0.00831255195344971,0.020781379883624274,0.0033250207813798837,0.0016625103906899418,0.0008312551953449709,0.019118869492934332,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0199501246882793,0.04488778054862843,0.010806317539484621,0.0016625103906899418,0.0016625103906899418,0.0008312551953449709,0.02660016625103907,0.004987531172069825,0.01828761429758936,0.0008312551953449709,0.0016625103906899418,0.012468827930174564,0.004156275976724855,0.0008312551953449709,0.020781379883624274,0.0008312551953449709,0.004987531172069825,0.01828761429758936,0.04156275976724855,0.0033250207813798837,0.0008312551953449709,0.0008312551953449709,0.004156275976724855,0.024106400665004156,0.01828761429758936,0.021612635078969242,0.004987531172069825,0.00831255195344971,0.005818786367414797,0.0016625103906899418,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.004987531172069825,0.004987531172069825,0.0008312551953449709,0.004987531172069825,0.0033250207813798837,0.0008312551953449709,0.006650041562759767,0.0033250207813798837,0.004987531172069825,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0024937655860349127,0.0008312551953449709,0.0008312551953449709,0.00831255195344971,0.006650041562759767,0.0024937655860349127,0.0024937655860349127,0.0024937655860349127,0.004987531172069825,0.0033250207813798837,0.0033250207813798837,0.0024937655860349127,0.0008312551953449709,0.0016625103906899418,0.0033250207813798837,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.004987531172069825,0.0008312551953449709,0.0008312551953449709,0.0016625103906899418,0.0008312551953449709,0.00831255195344971,0.0008312551953449709,0.0008312551953449709,0.0016625103906899418,0.0033250207813798837,0.0033250207813798837,0.0024937655860349127,0.0008312551953449709,0.0024937655860349127,0.0024937655860349127,0.0024937655860349127,0.0024937655860349127,0.0016625103906899418,0.0008312551953449709,0.004156275976724855,0.029093931837073983,0.0016625103906899418,0.0016625103906899418,0.0024937655860349127,0.0016625103906899418,0.0008312551953449709,0.0008312551953449709,0.0033250207813798837,0.0033250207813798837,0.0008312551953449709,0.0016625103906899418,0.0033250207813798837,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.007481296758104738,0.0008312551953449709,0.0008312551953449709,0.0016625103906899418,0.0008312551953449709,0.0008312551953449709,0.004987531172069825,0.0008312551953449709,0.0024937655860349127,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0016625103906899418,0.0008312551953449709,0.0008312551953449709,0.0016625103906899418,0.0033250207813798837,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0016625103906899418,0.0008312551953449709,0.004156275976724855,0.0024937655860349127,0.0008312551953449709,0.0008312551953449709,0.0024937655860349127,0.0033250207813798837,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0016625103906899418,0.0016625103906899418,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0024937655860349127,0.0033250207813798837,0.007481296758104738,0.00914380714879468,0.0008312551953449709,0.0033250207813798837,0.0024937655860349127,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0024937655860349127,0.005818786367414797,0.0008312551953449709,0.0016625103906899418,0.0008312551953449709,0.0024937655860349127,0.0008312551953449709,0.0016625103906899418,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0016625103906899418,0.0016625103906899418,0.0008312551953449709,0.0008312551953449709,0.0016625103906899418,0.0016625103906899418,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0016625103906899418,0.0008312551953449709,0.0008312551953449709,0.005818786367414797,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0016625103906899418,0.006650041562759767,0.0008312551953449709,0.004987531172069825,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0024937655860349127,0.0008312551953449709,0.0008312551953449709,0.0016625103906899418,0.0008312551953449709,0.0016625103906899418,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0024937655860349127,0.0016625103906899418,0.0033250207813798837,0.0016625103906899418,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0016625103906899418,0.0024937655860349127,0.0016625103906899418,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0016625103906899418,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0033250207813798837,0.0008312551953449709,0.0008312551953449709,0.0016625103906899418,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0016625103906899418,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0033250207813798837,0.0008312551953449709,0.0016625103906899418,0.004987531172069825,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.004987531172069825,0.0008312551953449709,0.0016625103906899418,0.0024937655860349127,0.0008312551953449709,0.0024937655860349127,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0016625103906899418,0.0008312551953449709,0.0008312551953449709,0.0016625103906899418,0.0008312551953449709,0.0016625103906899418,0.0016625103906899418,0.0016625103906899418,0.0016625103906899418,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2400774,30대,0.0,0.02336028751123091,0.0008984725965858042,0.0008984725965858042,0.0026954177897574125,0.0017969451931716084,0.030548068283917342,0.029649595687331536,0.0026954177897574125,0.012578616352201259,0.0071877807726864335,0.005390835579514825,0.016172506738544475,0.0017969451931716084,0.0008984725965858042,0.0,0.009883198562443846,0.0,0.0,0.0008984725965858042,0.0026954177897574125,0.017070979335130278,0.022461814914645103,0.0071877807726864335,0.0,0.0,0.0,0.016172506738544475,0.008086253369272238,0.0035938903863432167,0.0,0.0,0.006289308176100629,0.0026954177897574125,0.0026954177897574125,0.026954177897574125,0.0026954177897574125,0.008086253369272238,0.020664869721473494,0.05121293800539083,0.0017969451931716084,0.0017969451931716084,0.0008984725965858042,0.008984725965858042,0.0026954177897574125,0.016172506738544475,0.009883198562443846,0.0008984725965858042,0.01078167115902965,0.011680143755615454,0.0,0.0,0.0,0.0,0.0026954177897574125,0.0008984725965858042,0.0,0.0,0.005390835579514825,0.0,0.009883198562443846,0.0008984725965858042,0.0,0.0,0.0,0.0,0.0,0.0008984725965858042,0.0,0.017070979335130278,0.0,0.0,0.0,0.0035938903863432167,0.006289308176100629,0.006289308176100629,0.0008984725965858042,0.0017969451931716084,0.0,0.0,0.0,0.0017969451931716084,0.0,0.0,0.0,0.0,0.0026954177897574125,0.0,0.0,0.0,0.0,0.004492362982929021,0.0008984725965858042,0.0,0.0,0.008086253369272238,0.005390835579514825,0.0017969451931716084,0.0008984725965858042,0.0026954177897574125,0.0,0.0026954177897574125,0.005390835579514825,0.0,0.0008984725965858042,0.004492362982929021,0.02425876010781671,0.0008984725965858042,0.0008984725965858042,0.004492362982929021,0.0,0.0026954177897574125,0.0,0.0035938903863432167,0.008086253369272238,0.0008984725965858042,0.0035938903863432167,0.008086253369272238,0.0017969451931716084,0.0017969451931716084,0.0,0.0,0.0,0.006289308176100629,0.0,0.0,0.0,0.0,0.0,0.0026954177897574125,0.004492362982929021,0.0,0.0,0.0,0.0008984725965858042,0.0008984725965858042,0.0,0.0,0.0,0.0026954177897574125,0.0008984725965858042,0.0008984725965858042,0.0,0.0,0.0,0.0008984725965858042,0.008984725965858042,0.0017969451931716084,0.0,0.0,0.0,0.0,0.0008984725965858042,0.0,0.0,0.0,0.0,0.0,0.0017969451931716084,0.0026954177897574125,0.0,0.0,0.0,0.0008984725965858042,0.0017969451931716084,0.005390835579514825,0.009883198562443846,0.0017969451931716084,0.0,0.006289308176100629,0.0008984725965858042,0.0008984725965858042,0.0,0.0,0.004492362982929021,0.011680143755615454,0.0,0.0008984725965858042,0.008984725965858042,0.0,0.0,0.0035938903863432167,0.0026954177897574125,0.0,0.0,0.0008984725965858042,0.0,0.0008984725965858042,0.0,0.0008984725965858042,0.0,0.0008984725965858042,0.0,0.0008984725965858042,0.0,0.0008984725965858042,0.0008984725965858042,0.005390835579514825,0.0,0.0,0.0,0.0,0.008984725965858042,0.0,0.009883198562443846,0.0017969451931716084,0.0,0.0,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0,0.0008984725965858042,0.0,0.0,0.0,0.0026954177897574125,0.0,0.0,0.0,0.0017969451931716084,0.0,0.0,0.0,0.0017969451931716084,0.0,0.0,0.0,0.0,0.0017969451931716084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008984725965858042,0.0008984725965858042,0.0,0.0008984725965858042,0.0,0.0,0.0,0.0,0.0008984725965858042,0.0008984725965858042,0.005390835579514825,0.0,0.0,0.0,0.0008984725965858042,0.0,0.0017969451931716084,0.0017969451931716084,0.0017969451931716084,0.0,0.0,0.0,0.0,0.0017969451931716084,0.0035938903863432167,0.0,0.0008984725965858042,0.0,0.0,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.006289308176100629,0.0008984725965858042,0.0,0.0,0.0008984725965858042,0.0008984725965858042,0.0,0.0026954177897574125,0.0,0.0,0.0,0.0035938903863432167,0.0,0.0,0.0,0.0,0.0008984725965858042,0.004492362982929021,0.0,0.0,0.0026954177897574125,0.0017969451931716084,0.0,0.0008984725965858042,0.0,0.0,0.0,0.0017969451931716084,0.0008984725965858042,0.0008984725965858042,0.0,0.0,0.0,0.0,0.0026954177897574125,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0035938903863432167,0.0008984725965858042,0.0026954177897574125,0.0017969451931716084,0.0017969451931716084,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0026954177897574125,0.0008984725965858042,0.0008984725965858042,0.0017969451931716084,0.0008984725965858042,0.0017969451931716084,0.0008984725965858042,0.0017969451931716084,0.0008984725965858042,0.0017969451931716084,0.0017969451931716084,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0026954177897574125,0.0017969451931716084,0.0008984725965858042,0.0008984725965858042,0.0017969451931716084,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0017969451931716084,0.0008984725965858042,0.0017969451931716084,0.0017969451931716084,0.0017969451931716084,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0017969451931716084,0.0008984725965858042,0.0017969451931716084,0.0008984725965858042,0.0008984725965858042,0.0017969451931716084,0.0008984725965858042,0.0026954177897574125,0.0017969451931716084,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0017969451931716084,0.0008984725965858042,0.0008984725965858042,0.0026954177897574125,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0017969451931716084,0.0008984725965858042,0.0026954177897574125,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0017969451931716084,0.0035938903863432167,0.0026954177897574125,0.0017969451931716084,0.0017969451931716084,0.0017969451931716084,0.0017969451931716084,0.0026954177897574125,0.0008984725965858042,0.0008984725965858042,0.0017969451931716084,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0026954177897574125,0.0035938903863432167,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0017969451931716084,0.0017969451931716084,0.0017969451931716084,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0017969451931716084,0.0035938903863432167,0.0017969451931716084,0.0008984725965858042,0.0017969451931716084,0.0008984725965858042,0.0008984725965858042,0.0017969451931716084,0.0008984725965858042,0.0008984725965858042,0.0026954177897574125,0.0017969451931716084,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0017969451931716084,0.0017969451931716084,0.0017969451931716084,0.0017969451931716084,0.0017969451931716084,0.0008984725965858042,0.0017969451931716084,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0017969451931716084,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0017969451931716084,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0017969451931716084,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0017969451931716084,0.0008984725965858042,0.0026954177897574125,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0017969451931716084,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042
