화자ID,연령대,NP_너,JKS_가,JX_도,NNG_엔에프,NNG_피,EC_나,NP_나,VV_피,EF_잖아,NP_우리,VA_똑같,NP_그거,JKO_ᆯ,VV_모르,ETM_ᆯ,NNB_수,VA_있,EF_어,NNG_실망,EF_야,JKG_이,NNG_티,VV_맞추,EC_어,NNG_기억,JX_은,VV_나,EC_는데,NNG_그때,NNG_애,VV_모이,EC_고,ETM_는,NNG_친구,JKS_이,EC_여,NNG_티셔츠,EC_어서,JX_는,EC_라,NNG_아이,EF_ᆫ가,VV_맞,JKG_의,EC_여서,JKO_를,ETM_은,NNB_줄,VV_알,NP_그것,EF_네,NNG_전체,VA_비슷하,NNG_성격,NNB_거,VA_같,NNG_생각,VA_신기하,EC_게,EF_지,NNG_반대,EF_거든,NNG_부분,ETM_ᆫ,VV_보,EC_면,VA_다르,EC_다고,JX_ᆫ,NNG_남편,EC_거든,EC_으면서,NNG_퍼센트,EC_지,ETN_기,NNG_나이,VV_들,EC_면서,NP_이,NNG_성향,VA_강하,EC_ᆫ지,NNG_체력,NNG_부족,VV_가,EF_더라고,VV_나가,VA_어리,NNG_때,VV_받치,EC_니까,VV_놀,NNG_요새,VA_힘들,NNG_밖,NNG_에너지,NNB_것,VA_좋,NNG_캠핑,NNB_나름,EC_러,VV_다니,NNB_달,NNB_번,NNG_정도,NNB_년,NNG_기준,NP_즈,VV_먹,VV_살,EC_느라고,VA_바쁘,VV_만나,ETM_을,EC_지마는,EC_어도,NNB_간,VV_부르,NNG_가능,EC_ᆫ데,EF_니,VA_상관없,VA_쿨하,NNG_다음,EF_자,NNG_저번,EC_ᆫ다고,VV_하,EC_다,VV_오,NNG_일,NNB_박,NNB_일,NNG_당일치기,NP_어디,NP_걔,EF_다,NNG_멤버,NNG_게네,VV_끼,NNG_디자인,NNG_알바,EF_으,NNG_소개,NNB_분,NP_그분,EC_은데,NNG_약속,VV_기억나,NNG_신혼여행,NNB_때문,NNG_사람,NNG_필요,NNG_지인,NNG_언니,NNG_마지막,NNG_지난주,VV_지나,NNG_주,NNG_주말,VA_재밌,NNG_뒤풀이,NP_뭐,NP_게,NNG_짝,VV_있,NNG_주변,NNG_남자,VA_없,EF_대,VV_시키,EC_라고,VV_서,NNG_연애,EF_어야지,NNG_우정,VV_다지,VV_그러,NNG_눈,JKO_을,VV_뜨,EC_려고,NNG_얘기,NNG_외,NNG_인성,VA_괜찮,NNG_외모,EC_으면,NNG_식,NNG_옆,NNG_밥,NNG_여자분,VV_물어보,EC_더니,EF_래,NNG_나중,EF_ᆯ게,NP_너희,JX_만,NNG_개인,NNB_적,NNG_이후,NP_누구,NNG_연락,NNG_연말,EC_니깐,NNG_파티,NNG_시간,EC_을지,NNG_임신,NNG_주최,NNG_백수,NNB_가지,VA_많,VV_꺼리,VV_되,VV_모으,EC_ᆫ다면,NNB_터,EF_ᆫ데,EC_으려고,VV_까먹,NNG_한번,EC_자고,EF_ᆯ까,NNB_개월,NNG_전,NNG_소식,NNG_이번,NNG_연도,NNG_나,NNB_월,NNG_스케줄,VV_차,NNG_쯤,EF_은데,NNG_오랜만,NNG_술,NNG_핫,NNG_지인분이,NNG_오픈,ETM_다는,NNB_바,NNB_데,NP_거기,EC_면은,VV_지나가,VA_핫하,NNG_옛날,EC_ᆫ가,NNG_이상,JX_밖에,VV_나오,NNG_결국,NNG_고기,ETM_던,NNG_정확,NP_언제,NNG_길,NNG_최근,NNG_파악,NNG_골목,NNG_연령대,VA_높,NNG_진심,NNG_말,NNB_쪽,NNG_체험,NNG_단,NNG_당첨,VV_갈,NNB_김,NNB_차,EF_ᆯ래,NNG_신청,NNG_이름,NNB_대,JX_부터,NNG_추억,EC_지만,NNB_중,VV_남,NNG_비,NNG_고생,NNG_날씨,NNG_날,NNG_스쿠터,VV_타,EC_고서,NNB_바퀴,VV_돌아보,NNG_보통,NNG_여행,VV_싸우,NNG_결혼식,NNG_엠,JX_까지,NNG_사진,VV_찍,NNG_장면,NNG_와인,NNG_음식,VA_맛있,EC_으러,EC_자,VV_꺼내,NP_이거,NNG_계속,EF_구나,NNG_바깥,VV_좋아하,NNG_오빠,NNG_안,VV_나돌,NNG_이제,NNG_집,VV_돌아다니,NNG_컴퓨터,NNG_핸드폰,VV_보내,VV_늘,EC_어야,NNG_수,VV_줄,NNG_결혼,NNG_정착,NNG_힘,NNG_드,NP_이것,NNG_예전,NNG_요즘,NNG_솔로,NNG_장점,NNG_커플,NNG_눈치,VV_보이,NNG_방법,NNG_대학교,NNG_사이,NNG_혼자,NNG_상관,VV_어쩌,VV_어떡하,NNG_가,NNG_위치,NNG_위쪽,NNG_지도,NNG_검색,NNG_장비,NNG_아무것,EC_으니까,VV_빼,NNG_밑,NNG_지역,NNG_끝,VA_슬프,NNB_명,NNG_요번,NNG_생일,NNG_자리,NNG_마련,EF_을까,NNG_능력,EF_을게,NNG_힙지로,EC_는지,VV_찾아보,NNG_물,VA_흐리,VA_빠르,NNG_시일,NNB_내,VA_어딨,VV_생기,EC_라서,JX_마다,NNG_오토바이,NNG_호우,NNG_주의보,EF_냐,NNG_질문,NNG_이야깃거리,VV_만들,NNG_행복,VV_돌아오
SD2401889,30대,0.017079419299743808,0.02049530315969257,0.029035012809564473,0.006831767719897523,0.005123825789923143,0.0034158838599487617,0.035012809564474806,0.0017079419299743809,0.007685738684884714,0.011101622544833475,0.0008539709649871904,0.0017079419299743809,0.0017079419299743809,0.0017079419299743809,0.005977796754910333,0.0008539709649871904,0.006831767719897523,0.04355251921434671,0.0008539709649871904,0.006831767719897523,0.0008539709649871904,0.0008539709649871904,0.004269854824935952,0.037574722459436376,0.006831767719897523,0.016225448334756618,0.004269854824935952,0.013663535439795047,0.005977796754910333,0.011955593509820665,0.0017079419299743809,0.027327070879590094,0.024765157984628524,0.005123825789923143,0.030742954739538857,0.0008539709649871904,0.0017079419299743809,0.011955593509820665,0.033304867634500426,0.0017079419299743809,0.0017079419299743809,0.0008539709649871904,0.012809564474807857,0.007685738684884714,0.0008539709649871904,0.005977796754910333,0.004269854824935952,0.0008539709649871904,0.0017079419299743809,0.005977796754910333,0.005977796754910333,0.0008539709649871904,0.0008539709649871904,0.0034158838599487617,0.02134927412467976,0.010247651579846286,0.005977796754910333,0.0025619128949615714,0.006831767719897523,0.0034158838599487617,0.0017079419299743809,0.0025619128949615714,0.0017079419299743809,0.016225448334756618,0.0034158838599487617,0.004269854824935952,0.0008539709649871904,0.0025619128949615714,0.0034158838599487617,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.005123825789923143,0.005977796754910333,0.0008539709649871904,0.0017079419299743809,0.0017079419299743809,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0034158838599487617,0.0017079419299743809,0.0008539709649871904,0.01964133219470538,0.007685738684884714,0.0017079419299743809,0.0008539709649871904,0.010247651579846286,0.0008539709649871904,0.0025619128949615714,0.005977796754910333,0.0017079419299743809,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.008539709649871904,0.0034158838599487617,0.0034158838599487617,0.0008539709649871904,0.0034158838599487617,0.0025619128949615714,0.0008539709649871904,0.004269854824935952,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0034158838599487617,0.0025619128949615714,0.0008539709649871904,0.0017079419299743809,0.014517506404782237,0.005977796754910333,0.0008539709649871904,0.0017079419299743809,0.0008539709649871904,0.0008539709649871904,0.0025619128949615714,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0025619128949615714,0.0025619128949615714,0.004269854824935952,0.018787361229718188,0.0025619128949615714,0.004269854824935952,0.0017079419299743809,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.004269854824935952,0.0008539709649871904,0.0025619128949615714,0.0008539709649871904,0.0008539709649871904,0.0034158838599487617,0.0025619128949615714,0.0008539709649871904,0.0008539709649871904,0.004269854824935952,0.0017079419299743809,0.0017079419299743809,0.0034158838599487617,0.0017079419299743809,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.004269854824935952,0.0008539709649871904,0.0017079419299743809,0.004269854824935952,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0025619128949615714,0.0008539709649871904,0.0017079419299743809,0.0008539709649871904,0.0008539709649871904,0.007685738684884714,0.0017079419299743809,0.0017079419299743809,0.004269854824935952,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0017079419299743809,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0034158838599487617,0.0008539709649871904,0.0017079419299743809,0.0008539709649871904,0.0008539709649871904,0.0017079419299743809,0.004269854824935952,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0017079419299743809,0.0017079419299743809,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0025619128949615714,0.0017079419299743809,0.0008539709649871904,0.0017079419299743809,0.0008539709649871904,0.0008539709649871904,0.0025619128949615714,0.0008539709649871904,0.0008539709649871904,0.0017079419299743809,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0017079419299743809,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0025619128949615714,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0025619128949615714,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0017079419299743809,0.005123825789923143,0.005977796754910333,0.0008539709649871904,0.0008539709649871904,0.0017079419299743809,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0017079419299743809,0.0008539709649871904,0.0008539709649871904,0.0034158838599487617,0.0017079419299743809,0.0008539709649871904,0.0008539709649871904,0.0017079419299743809,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0017079419299743809,0.0017079419299743809,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0025619128949615714,0.0017079419299743809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401890,30대,0.01276207839562443,0.023701002734731084,0.011850501367365542,0.0027347310847766638,0.0027347310847766638,0.0009115770282588879,0.027347310847766638,0.0,0.0009115770282588879,0.006381039197812215,0.0,0.0018231540565177757,0.0018231540565177757,0.0018231540565177757,0.015496809480401094,0.010938924339106655,0.014585232452142206,0.04740200546946217,0.0,0.0054694621695533276,0.0,0.0,0.0036463081130355514,0.027347310847766638,0.0036463081130355514,0.010027347310847767,0.0036463081130355514,0.014585232452142206,0.0036463081130355514,0.0027347310847766638,0.0009115770282588879,0.02643573381950775,0.0300820419325433,0.01731996353691887,0.027347310847766638,0.0,0.0009115770282588879,0.014585232452142206,0.022789425706472195,0.0009115770282588879,0.0,0.0018231540565177757,0.011850501367365542,0.004557885141294439,0.0,0.0018231540565177757,0.0054694621695533276,0.0,0.0018231540565177757,0.0027347310847766638,0.0036463081130355514,0.0,0.0,0.0,0.03372835004557885,0.022789425706472195,0.0,0.0,0.008204193254329991,0.008204193254329991,0.0,0.0018231540565177757,0.0,0.010938924339106655,0.0009115770282588879,0.008204193254329991,0.0009115770282588879,0.0,0.010027347310847767,0.0009115770282588879,0.0,0.0009115770282588879,0.0,0.0036463081130355514,0.011850501367365542,0.0009115770282588879,0.0009115770282588879,0.0036463081130355514,0.0,0.0,0.0,0.0,0.0,0.0009115770282588879,0.023701002734731084,0.0009115770282588879,0.0009115770282588879,0.0018231540565177757,0.010938924339106655,0.0,0.0009115770282588879,0.019143117593436645,0.0,0.0009115770282588879,0.0,0.0009115770282588879,0.010938924339106655,0.010027347310847767,0.0036463081130355514,0.0,0.010938924339106655,0.011850501367365542,0.0009115770282588879,0.006381039197812215,0.0009115770282588879,0.0009115770282588879,0.0,0.0,0.0009115770282588879,0.0018231540565177757,0.0009115770282588879,0.0,0.009115770282588878,0.0036463081130355514,0.0,0.0009115770282588879,0.0,0.0009115770282588879,0.0,0.0027347310847766638,0.0,0.0,0.0,0.0009115770282588879,0.0036463081130355514,0.0009115770282588879,0.0009115770282588879,0.015496809480401094,0.0027347310847766638,0.0018231540565177757,0.0,0.0009115770282588879,0.0009115770282588879,0.0,0.0036463081130355514,0.0,0.0054694621695533276,0.0009115770282588879,0.0,0.0009115770282588879,0.0,0.0,0.0,0.0009115770282588879,0.0009115770282588879,0.0009115770282588879,0.0054694621695533276,0.0036463081130355514,0.0018231540565177757,0.0,0.0009115770282588879,0.0027347310847766638,0.0,0.0,0.004557885141294439,0.0,0.0009115770282588879,0.0009115770282588879,0.0009115770282588879,0.0009115770282588879,0.0009115770282588879,0.0018231540565177757,0.0009115770282588879,0.0,0.0,0.004557885141294439,0.0009115770282588879,0.0,0.008204193254329991,0.0,0.0,0.0,0.0009115770282588879,0.0009115770282588879,0.0,0.0,0.0,0.0,0.0,0.004557885141294439,0.0,0.0,0.0027347310847766638,0.0,0.0,0.0,0.0,0.0018231540565177757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009115770282588879,0.0,0.0,0.0027347310847766638,0.0,0.0018231540565177757,0.0,0.0,0.0018231540565177757,0.0,0.0009115770282588879,0.0018231540565177757,0.0018231540565177757,0.0009115770282588879,0.0,0.0027347310847766638,0.0,0.0,0.0027347310847766638,0.0,0.007292616226071103,0.0018231540565177757,0.0,0.0,0.0009115770282588879,0.0,0.0,0.0,0.0009115770282588879,0.0027347310847766638,0.0009115770282588879,0.0027347310847766638,0.0009115770282588879,0.0018231540565177757,0.0009115770282588879,0.0009115770282588879,0.0027347310847766638,0.0,0.0,0.0,0.0018231540565177757,0.0,0.0,0.0036463081130355514,0.0,0.0,0.0,0.0,0.0027347310847766638,0.0009115770282588879,0.0009115770282588879,0.0,0.0,0.0,0.0,0.0009115770282588879,0.0,0.0009115770282588879,0.0,0.0,0.010027347310847767,0.0009115770282588879,0.0009115770282588879,0.0,0.0018231540565177757,0.0,0.0,0.0,0.0,0.0018231540565177757,0.0027347310847766638,0.0009115770282588879,0.0009115770282588879,0.0,0.0009115770282588879,0.0,0.0,0.0,0.0009115770282588879,0.0,0.0,0.0,0.0,0.0009115770282588879,0.0,0.0009115770282588879,0.0,0.0,0.0,0.0,0.0,0.0,0.0018231540565177757,0.0,0.0,0.0,0.0,0.004557885141294439,0.0009115770282588879,0.0027347310847766638,0.0009115770282588879,0.0018231540565177757,0.0027347310847766638,0.0027347310847766638,0.0009115770282588879,0.0009115770282588879,0.0009115770282588879,0.0009115770282588879,0.0018231540565177757,0.0018231540565177757,0.0009115770282588879,0.0027347310847766638,0.0009115770282588879,0.0009115770282588879,0.0009115770282588879,0.0018231540565177757,0.0009115770282588879,0.0009115770282588879,0.0009115770282588879,0.0009115770282588879,0.0027347310847766638,0.0009115770282588879,0.0009115770282588879,0.0009115770282588879,0.0018231540565177757,0.0009115770282588879,0.0027347310847766638,0.0009115770282588879,0.0009115770282588879,0.0027347310847766638,0.0009115770282588879,0.0009115770282588879,0.0009115770282588879,0.0009115770282588879,0.0009115770282588879,0.0027347310847766638,0.0009115770282588879,0.0009115770282588879,0.007292616226071103,0.0009115770282588879,0.0009115770282588879,0.0009115770282588879,0.0027347310847766638,0.0018231540565177757,0.0027347310847766638,0.0018231540565177757,0.0009115770282588879,0.0009115770282588879,0.0009115770282588879,0.0009115770282588879,0.0009115770282588879,0.0009115770282588879,0.0018231540565177757,0.0027347310847766638,0.0009115770282588879,0.0009115770282588879,0.0009115770282588879,0.0009115770282588879,0.0009115770282588879,0.0009115770282588879,0.0009115770282588879,0.0009115770282588879,0.0009115770282588879,0.0009115770282588879,0.0009115770282588879,0.0009115770282588879,0.0009115770282588879,0.0009115770282588879,0.0018231540565177757,0.0009115770282588879,0.0009115770282588879,0.0009115770282588879,0.0009115770282588879,0.0009115770282588879,0.0009115770282588879,0.0009115770282588879,0.0009115770282588879,0.0009115770282588879,0.0009115770282588879,0.0009115770282588879,0.0018231540565177757,0.0018231540565177757,0.0018231540565177757,0.0018231540565177757,0.0009115770282588879,0.0009115770282588879,0.0009115770282588879,0.0009115770282588879,0.0009115770282588879,0.0009115770282588879
