화자ID,연령대,NP_저,JKS_가,NNG_최근,NNG_이사,JKO_를,VV_하,EF_거든요,NNG_원룸,NNG_원래,JX_는,NNG_고시원,VV_살,EC_다가,NNG_이번,EC_는데,ETM_은,NNG_집,NNG_짐,JKS_이,VA_많,EC_은지,NNG_정리,EC_고,ETM_ᆫ,NNB_것,JKO_을,NNG_이동,NNG_일련,JKG_의,NNG_과정,NNG_경험,EC_어,NNG_보통,NNG_일,EF_더라고,JX_요,ETM_ᆯ,NNG_때,NNB_분,ETM_던,NNG_말씀,NNG_중요,NNB_거,VV_버리,ETM_는,EF_다,EC_게,NNG_만약,VA_있,EC_으면,NNG_분류,EC_어서,EF_어요,NNG_생활,NNG_용품,VA_같,JX_ᆫ,ETN_기,EC_은데,EF_잖아,NNG_추억,NNG_물건,VA_쓸데없,NNB_데,NNG_예,VV_들,NNG_대학,NNG_동아리,NNG_활동,NNG_티셔츠,JX_라든지,NNG_군대,ETM_을,NNG_이름,VV_새기,NNG_돌,EC_면서,NNG_쓸모,VA_없,JX_도,VV_알,NP_이것,VV_서리,EC_니까,NP_이거,NNG_필요,VV_의하,NNG_판단,VV_되,NNG_처리,NNG_비용,NNB_중,VV_들어가,NNG_입주,NNG_청소,EF_잖아요,VV_대하,NNG_의견,VV_갈리,NNG_전문,NNG_업체,VV_쓰,VA_좋,JX_은,NNG_처음,NP_뭐,EC_러,NNG_돈,EF_냐,NP_그거,NP_나,NNG_부지런,EC_지,VV_내,NNG_선택,VV_부르,EC_면,NNG_이틀,NNB_일,NNG_정도,VV_매달리,VV_팔,NNG_세정,NNG_사용,NNG_장점,NNG_단점,NNG_전문가,EC_다,NNG_공간,NNG_이해도,VA_높,EC_다고,EC_어야,EF_나요,NNG_화장실,NNG_경우,NP_여기,VV_끼,NNG_곳,EF_구나,NNG_수납장,JKO_ᆯ,VV_넣,NNG_예측,NNG_계산,NNB_수,NNG_크기,EC_라면,NNG_주변,NNG_지인,NNG_권유,NNG_향,NNG_균,NNG_기능,NNG_다음,NNG_정전기,NNG_포,NNG_이용,NNG_먼지,NNG_제거,NP_그것,NNG_팩,VV_사,NNG_가구,NNG_세면대,VV_있,NNB_번,VA_옅,NNG_희석,NNG_중간중간,VV_뿌리,NNG_환기,NNG_위주,VV_시키,VV_끝나,VV_들이,EC_니깐,VA_쓸모없,NNG_옛날,VV_비,NNG_인테리어,EC_ᆯ까,NNG_고민,EF_던데,NNG_오늘,ETM_라는,EC_ᆯ지,VV_모르,EC_지만,VV_보,NNG_사람,VV_꾸미,NNG_다양,NNG_모습,NNG_한번,NNG_사이트,EF_으세요,NNG_인,NNG_가사,NNG_분담,NNG_혼자,NNG_비중,VV_따지,NNG_식사,VV_먹,NNG_활,NNG_관련,NNG_우선,NNG_시간,NNG_할애,NNG_준비,VV_마치,NNG_후,NNG_설거지,NNG_뒤처리,NNG_상대,NNG_투자,EF_더라고요,JX_만,NNG_신경,EC_ᆫ가,NNG_걱정,NNG_신용,NNG_신혼,EC_라고,EF_세요,NNG_밥,EC_ᆫ다고,NNG_생각,VV_말,NNG_반찬,JX_이라든지,NNG_가게,EC_려고,NNG_기본,NNG_오징어,NNG_진미채,NNG_볶음,EC_어도,NNG_양념장,NNG_물엿,VA_싸,EC_을까,NNB_첩,NNG_반상,VV_나오,NNG_요즘,NNG_편의점,NNG_도시락,NNG_개수,NNB_개,NNG_이상,VV_놓,VA_힘들,NNG_인스턴트,NNG_찌개,NNG_하,NNG_김치,NP_거기,JX_다,NNG_감자,NNB_채,NNG_조,NNG_얘기,NNG_청결,NNG_관리,NNG_사이즈,NNG_국,NNG_룰,NNG_집안,NNG_아내,NNG_남편,NNG_분리수거,NNG_유지,JX_대로,VV_가,NNG_계세,VA_다르,NNG_청소기,NNG_로봇,EC_으니까,NNG_훠,NNG_성능,EC_ᆫ지,NNG_평가,NNG_극,EF_어,EC_ᆯ수록,NNG_확보,EF_는다,NNG_친구,NNG_손,NNG_가전제품,NNG_순위,VV_꼽히,NNB_적,EC_다면,NNB_평,NNB_대,EF_ᆫ다,NNG_자체,NNG_빨래,NNG_가전,NNG_부부,EC_ᆫ들,NNG_손가락,NNG_안,NNG_건조기,VA_비싸,NNG_후기,NNG_전기세,NNG_방,VA_습하,ETM_ᆫ다는,NNG_말,VV_겁나,NP_거,EC_ᆫ데,NNG_건조대,VV_말리,VV_그러,EC_니까는,NNG_날,VV_널리,NNB_편,NNG_대시,EC_으면은,NNG_감방,VV_마르,NNB_때문,NNG_효과,NNG_이외,NNG_곰팡이,NNG_예방,NNB_년,NNG_동안,JX_이나,NNG_다,NNG_한쪽,VV_몰,NNG_최종,NNG_전날,NNB_주일,NNG_전,VA_괜찮,EC_나,NNG_발생,NP_요거,NNG_과,NNG_가감,EF_습니다,NNG_가급적,VV_갖,VV_지나,NNG_간직,VV_위하,NNG_핸드폰,NNG_사진,VV_찍,VV_그리,NNB_군데,VV_모으,EF_ᆸ니다,VV_생기,EF_지,EC_려다가,NNG_결혼,NNB_바람,NP_누구,VA_깨끗하,NNG_상태,NNG_신혼살림,NNG_가격,NNG_전화,VV_돌리,NNG_부동산,VV_통하,NNG_안내,VA_저렴하,NP_이,NNG_소개,NNG_근처,VV_소문나,NNG_연락,EF_은데,EF_군요,NNG_예전,NNG_개인,NNG_사무실,NNG_그때,VV_가져가,VV_닦,NNG_슈퍼,JX_부터,EC_라서,NNG_흔적,NNG_느낌,EC_어요,NNG_냄새,VV_나,VA_독하,NNG_머리,VA_아프,NNG_하루,NNB_만,VV_걸리,VV_빼,VV_빠지,EC_느라고,VA_예쁘,VA_똑같,VV_찾,NNG_전세,VV_오,VV_건드리,NNG_도배,NNG_장판,NNG_배관,NNG_공사,JX_까지,NNG_집주인,VV_대,VV_떠오르,NNG_이후,NP_어디,NNG_배치,EC_는지,NNG_밖,NP_저희,JX_밖에,NNG_피곤,VV_차리,NNG_구분,NNG_내일,NNG_안방,NNG_거실,NNB_식,NNG_체력,VV_남,VV_쌓이,NNG_부분,NNG_집밥,NNG_장,NNG_종류,NNG_샐러드,NNG_드레싱,NNG_식재료,NNG_요리,NNG_나중,VV_질리,NNB_쪽,EF_자,NNG_건강,NNG_주체,NNG_조금,VV_달라지,VV_싸,NNG_냉장고,VV_쌓,VV_챙기,EC_느냐,VV_따르,NNG_인지,VV_참,VV_좋아하,EC_거나,VV_쓰이,VV_정하,VV_따,NNG_잠,VV_자,NNG_아침,VV_일어나,NNG_분리,NNG_수거,NNG_정확,VV_나누,VV_맞추,EF_에요,NNG_부모,NNG_지금,VA_작,NNG_구조물,NNG_청,NNG_효율,VA_넓,NNG_평수,VA_크,NP_우리,NNG_장소,NNG_침대,NNG_아래,JX_라든가,VV_닿,NNG_신,VV_넓히,EC_ᆫ다면,NNG_의향,NNG_물걸레,NNG_판정,NNB_초,NNB_회,NNG_진동수,VV_닦이,NNG_일체,NNG_세탁,NNG_건조,VV_붙,VV_널,NNG_방지,NNG_삶,NNG_상상,NNG_수건,NNG_장마철,NNG_오피스텔,NNG_속도,JX_다가,NNG_위,NP_너,VV_빨,EC_라,EF_대,NNG_차이,VV_크
SD2401786,30대,0.02094647013188518,0.026377036462373934,0.0007757951900698216,0.008533747090768037,0.018619084561675717,0.03491078355314197,0.003878975950349108,0.005430566330488751,0.0007757951900698216,0.02017067494181536,0.0007757951900698216,0.003878975950349108,0.0007757951900698216,0.0007757951900698216,0.013188518231186967,0.011636927851047323,0.007757951900698216,0.005430566330488751,0.02948021722265322,0.0031031807602792862,0.0007757951900698216,0.0023273855702094647,0.027152831652443754,0.01474010861132661,0.02017067494181536,0.012412723041117145,0.0007757951900698216,0.0007757951900698216,0.013964313421256789,0.0007757951900698216,0.0023273855702094647,0.013188518231186967,0.0007757951900698216,0.0007757951900698216,0.005430566330488751,0.01008533747090768,0.012412723041117145,0.010861132660977503,0.0015515903801396431,0.0031031807602792862,0.0007757951900698216,0.0031031807602792862,0.015515903801396431,0.0023273855702094647,0.027928626842513578,0.005430566330488751,0.010861132660977503,0.0031031807602792862,0.0062063615205585725,0.0015515903801396431,0.0007757951900698216,0.019394879751745538,0.005430566330488751,0.0023273855702094647,0.0007757951900698216,0.010861132660977503,0.009309542280837859,0.0062063615205585725,0.0023273855702094647,0.0007757951900698216,0.0023273855702094647,0.0023273855702094647,0.0007757951900698216,0.0023273855702094647,0.0007757951900698216,0.0031031807602792862,0.0007757951900698216,0.0015515903801396431,0.005430566330488751,0.0007757951900698216,0.0015515903801396431,0.0007757951900698216,0.003878975950349108,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0031031807602792862,0.0007757951900698216,0.0062063615205585725,0.012412723041117145,0.0015515903801396431,0.0023273855702094647,0.0015515903801396431,0.01008533747090768,0.004654771140418929,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.005430566330488751,0.0015515903801396431,0.0031031807602792862,0.003878975950349108,0.0015515903801396431,0.004654771140418929,0.011636927851047323,0.0069821567106283944,0.0015515903801396431,0.0007757951900698216,0.0015515903801396431,0.0007757951900698216,0.0015515903801396431,0.009309542280837859,0.004654771140418929,0.013964313421256789,0.0007757951900698216,0.0031031807602792862,0.0007757951900698216,0.0023273855702094647,0.0007757951900698216,0.0031031807602792862,0.004654771140418929,0.0007757951900698216,0.0031031807602792862,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.007757951900698216,0.0007757951900698216,0.0007757951900698216,0.004654771140418929,0.0007757951900698216,0.0015515903801396431,0.0007757951900698216,0.0015515903801396431,0.0015515903801396431,0.0007757951900698216,0.0015515903801396431,0.0062063615205585725,0.0031031807602792862,0.0007757951900698216,0.0007757951900698216,0.0023273855702094647,0.0023273855702094647,0.0007757951900698216,0.0007757951900698216,0.0023273855702094647,0.003878975950349108,0.0007757951900698216,0.0007757951900698216,0.0015515903801396431,0.0007757951900698216,0.004654771140418929,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0031031807602792862,0.0007757951900698216,0.0007757951900698216,0.0023273855702094647,0.0015515903801396431,0.0007757951900698216,0.0015515903801396431,0.0015515903801396431,0.0007757951900698216,0.0015515903801396431,0.0031031807602792862,0.0031031807602792862,0.0031031807602792862,0.0015515903801396431,0.0023273855702094647,0.0007757951900698216,0.0007757951900698216,0.005430566330488751,0.0031031807602792862,0.0007757951900698216,0.004654771140418929,0.0015515903801396431,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0015515903801396431,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0015515903801396431,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0015515903801396431,0.0015515903801396431,0.0007757951900698216,0.0007757951900698216,0.0015515903801396431,0.0015515903801396431,0.0007757951900698216,0.0015515903801396431,0.0007757951900698216,0.0031031807602792862,0.0023273855702094647,0.0015515903801396431,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.003878975950349108,0.0023273855702094647,0.003878975950349108,0.0015515903801396431,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.004654771140418929,0.0069821567106283944,0.0015515903801396431,0.0015515903801396431,0.0007757951900698216,0.0031031807602792862,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0015515903801396431,0.0015515903801396431,0.0015515903801396431,0.0007757951900698216,0.0015515903801396431,0.0007757951900698216,0.0007757951900698216,0.0031031807602792862,0.0015515903801396431,0.0015515903801396431,0.0023273855702094647,0.0023273855702094647,0.0023273855702094647,0.0015515903801396431,0.0069821567106283944,0.0007757951900698216,0.0031031807602792862,0.0015515903801396431,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0015515903801396431,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0015515903801396431,0.0015515903801396431,0.0031031807602792862,0.0015515903801396431,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0015515903801396431,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0023273855702094647,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0015515903801396431,0.0023273855702094647,0.0007757951900698216,0.0007757951900698216,0.0015515903801396431,0.0015515903801396431,0.0015515903801396431,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0031031807602792862,0.0015515903801396431,0.0007757951900698216,0.0062063615205585725,0.005430566330488751,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0015515903801396431,0.0007757951900698216,0.0007757951900698216,0.0015515903801396431,0.0007757951900698216,0.0015515903801396431,0.0007757951900698216,0.0015515903801396431,0.0007757951900698216,0.0015515903801396431,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0023273855702094647,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.005430566330488751,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0015515903801396431,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0015515903801396431,0.0015515903801396431,0.0015515903801396431,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0015515903801396431,0.0007757951900698216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401787,30대,0.022727272727272728,0.03409090909090909,0.0007102272727272727,0.004971590909090909,0.015625,0.04403409090909091,0.0014204545454545455,0.002130681818181818,0.0,0.026278409090909092,0.0,0.004971590909090909,0.0007102272727272727,0.0,0.014204545454545454,0.01278409090909091,0.012073863636363636,0.0007102272727272727,0.027698863636363636,0.002130681818181818,0.0,0.0,0.04971590909090909,0.01065340909090909,0.011363636363636364,0.014914772727272728,0.0,0.0,0.0035511363636363635,0.0,0.0007102272727272727,0.026278409090909092,0.0014204545454545455,0.0007102272727272727,0.002130681818181818,0.011363636363636364,0.008522727272727272,0.0035511363636363635,0.0,0.005681818181818182,0.0014204545454545455,0.0014204545454545455,0.017045454545454544,0.0035511363636363635,0.026988636363636364,0.0035511363636363635,0.014914772727272728,0.0014204545454545455,0.007102272727272727,0.002840909090909091,0.0,0.03196022727272727,0.014204545454545454,0.0014204545454545455,0.0007102272727272727,0.014204545454545454,0.004261363636363636,0.004261363636363636,0.002130681818181818,0.0,0.002130681818181818,0.0007102272727272727,0.0,0.0007102272727272727,0.0007102272727272727,0.0014204545454545455,0.0,0.0,0.002130681818181818,0.0,0.0,0.0,0.002840909090909091,0.0,0.0,0.0,0.0007102272727272727,0.0,0.004261363636363636,0.009943181818181818,0.0007102272727272727,0.002840909090909091,0.0007102272727272727,0.0035511363636363635,0.0014204545454545455,0.0007102272727272727,0.0,0.0,0.004971590909090909,0.0007102272727272727,0.002840909090909091,0.0,0.002130681818181818,0.0007102272727272727,0.008522727272727272,0.0,0.0,0.0,0.0,0.0,0.0007102272727272727,0.007102272727272727,0.005681818181818182,0.01065340909090909,0.002130681818181818,0.002840909090909091,0.0,0.0,0.0014204545454545455,0.0035511363636363635,0.002840909090909091,0.0,0.0078125,0.0007102272727272727,0.0,0.0007102272727272727,0.01278409090909091,0.0,0.0007102272727272727,0.0007102272727272727,0.0,0.0,0.0,0.0014204545454545455,0.0007102272727272727,0.0,0.0,0.002840909090909091,0.0007102272727272727,0.0,0.0007102272727272727,0.0014204545454545455,0.0014204545454545455,0.0,0.0014204545454545455,0.006392045454545455,0.0,0.0,0.0014204545454545455,0.0,0.0,0.009232954545454546,0.0,0.0,0.0,0.002840909090909091,0.0,0.0,0.0,0.0007102272727272727,0.0,0.0,0.0,0.0,0.0014204545454545455,0.0,0.0,0.0007102272727272727,0.0007102272727272727,0.0,0.0,0.0007102272727272727,0.0078125,0.0007102272727272727,0.0,0.0035511363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014204545454545455,0.0,0.0,0.0,0.0,0.002840909090909091,0.0007102272727272727,0.0,0.0,0.0014204545454545455,0.0007102272727272727,0.0,0.0,0.0007102272727272727,0.0007102272727272727,0.002130681818181818,0.0014204545454545455,0.0,0.0,0.0,0.0007102272727272727,0.0014204545454545455,0.0,0.0014204545454545455,0.0007102272727272727,0.0007102272727272727,0.0,0.0,0.0007102272727272727,0.007102272727272727,0.0,0.0,0.0,0.0014204545454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007102272727272727,0.002840909090909091,0.0007102272727272727,0.0007102272727272727,0.0,0.0,0.002840909090909091,0.002840909090909091,0.0,0.002130681818181818,0.0007102272727272727,0.004971590909090909,0.0,0.004261363636363636,0.0,0.0014204545454545455,0.0,0.0014204545454545455,0.0,0.0,0.0,0.0035511363636363635,0.0,0.0007102272727272727,0.0007102272727272727,0.0,0.0,0.0,0.002130681818181818,0.0007102272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0035511363636363635,0.0,0.0,0.0,0.0,0.002130681818181818,0.0007102272727272727,0.0,0.0,0.0,0.0007102272727272727,0.0007102272727272727,0.0,0.0,0.0,0.0,0.0,0.0035511363636363635,0.0,0.0007102272727272727,0.0,0.0,0.0035511363636363635,0.0,0.0007102272727272727,0.005681818181818182,0.005681818181818182,0.0014204545454545455,0.0,0.0007102272727272727,0.0007102272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007102272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014204545454545455,0.0,0.0,0.0,0.0,0.0,0.005681818181818182,0.0,0.0,0.0,0.0,0.0007102272727272727,0.0,0.0007102272727272727,0.0,0.0,0.0014204545454545455,0.0,0.0007102272727272727,0.0014204545454545455,0.0,0.0007102272727272727,0.0,0.005681818181818182,0.0,0.0,0.0,0.0014204545454545455,0.0007102272727272727,0.0007102272727272727,0.0,0.0,0.0,0.002840909090909091,0.0014204545454545455,0.0014204545454545455,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0014204545454545455,0.0007102272727272727,0.0014204545454545455,0.0007102272727272727,0.002130681818181818,0.0007102272727272727,0.0014204545454545455,0.0007102272727272727,0.0014204545454545455,0.002130681818181818,0.004971590909090909,0.0014204545454545455,0.0007102272727272727,0.0014204545454545455,0.0007102272727272727,0.0007102272727272727,0.0014204545454545455,0.0014204545454545455,0.0007102272727272727,0.0014204545454545455,0.0007102272727272727,0.0014204545454545455,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0014204545454545455,0.0007102272727272727,0.002130681818181818,0.002130681818181818,0.002130681818181818,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0014204545454545455,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.002840909090909091,0.0007102272727272727,0.0007102272727272727,0.002840909090909091,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0014204545454545455,0.0014204545454545455,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0035511363636363635,0.002130681818181818,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0014204545454545455,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0014204545454545455,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0014204545454545455,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0014204545454545455,0.002130681818181818,0.0014204545454545455,0.0007102272727272727,0.0014204545454545455,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0014204545454545455,0.0014204545454545455,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.002130681818181818,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0014204545454545455,0.002840909090909091,0.0014204545454545455,0.0014204545454545455,0.0007102272727272727,0.0014204545454545455,0.0007102272727272727,0.0007102272727272727,0.0014204545454545455,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0014204545454545455,0.0007102272727272727,0.0007102272727272727,0.002130681818181818,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0014204545454545455,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0014204545454545455,0.0007102272727272727,0.002130681818181818,0.002130681818181818,0.0014204545454545455,0.002130681818181818,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0014204545454545455,0.0007102272727272727,0.0014204545454545455,0.0007102272727272727,0.002130681818181818,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727
