화자ID,연령대,NNG_최근,NNG_연애,NNG_결혼,NNG_기사,VA_같,ETM_은,NNB_거,JKO_ᆯ,VV_보,EC_면,JX_은,JKS_이,JX_는,VV_모르,EC_고,NNG_출산,VV_떨어지,ETM_는,EF_어요,VA_많,NNG_생각,VV_들,ETN_기,JX_도,NP_저,JKS_가,NNG_나이,NNG_사,NNB_살,EC_다,EC_니까,NNG_주변,NNG_친구,EC_어,NNG_앞,EC_게,VV_살,ETM_ᆯ,NNB_것,EC_ᆫ가,VV_대하,ETM_ᆫ,NNG_혼자,EC_고자,NNG_일,NNG_가구,VV_늘,EC_면서,EF_다,NNG_말,EC_는데,NNG_연애결혼,EC_어서,EF_나요,NNB_중,EF_ᆫ가요,NNG_상대방,NNG_때,NNB_년,NNG_정도,EC_다고,VV_하,VA_짧,NNG_시간,EF_잖아요,NNG_후,EC_ᆫ데,VA_길,VV_넘,EF_거든요,NNG_오랫동안,NNG_사람,JKO_을,VV_만나,NNB_수,VA_있,NNG_기분,EC_ᆫ지,NP_그것,VA_궁금하,NNG_비결,JKG_의,NNG_장단점,VV_위하,NNG_팁,VV_오래가,NNG_신뢰,ETM_라는,NNB_점,NNG_명심,EF_습니다,NNG_다음,VA_좋,NNG_상대,JKO_를,NNG_노력,VV_있,NNG_모습,VV_보이,NNG_중요,EF_ᆸ니다,NP_이거,NNB_만큼,NNG_결과,NNG_마무리,EC_으면,ETM_다는,NNG_가족,NNG_관계,VV_되,NNG_밑,NNG_남동생,NNB_명,NNG_차이,VV_나,JKG_에,NNG_동생,JX_요,NNG_터울,NNG_트러블,NNG_일반,NNG_형제,VV_갖,VA_없,NNG_초등학교,NNG_학년,EC_으니까,VV_대들,EC_거나,NP_뭐,NNG_요구,NNB_적,NNG_반대,NNG_얼마,NNG_투닥,EC_지만,JX_이나,EC_려고,EC_지,NNG_중학교,NP_걔,NNG_유치원,VV_들어가,EC_라고,NNG_삼촌,NNG_케어,ETM_을,NNG_고민,NNG_상담,VV_그러,NNG_거리,VV_두,VV_사,NNG_대학,NNG_생활,NNG_군대,VV_가,NNG_서로,NNG_개입,NNG_관심,EC_면은,NNG_점,VA_나쁘,EF_을까요,NNG_남,EC_ᆫ다,NNG_터치,NNB_편,NNG_남자,NNG_쇼핑,EC_ᆫ다든지,NNG_노래방,NNG_부모,NNG_생신,EC_ᆷ,NNG_고향,VV_내려오,NNG_밥,VV_먹,NNG_얘기,NNG_요즘,VV_지내,EC_는지,VA_편하,VV_붙,NP_이것,NNG_공통점,EC_자,NNG_부담,NNG_자기,NNG_취업,NNG_준비,NNG_소주,NNG_한잔,NNG_반,NNG_전,VV_헤어지,NNG_이후,NNG_사이,NP_누구,EC_라,JX_ᆫ,NNB_대,VA_다르,NNG_느낌,EF_더라고,EF_ᆫ가,EC_려면,VA_친하,EC_어야,NNG_과정,VA_귀찮,NNB_줄,VV_알,ETM_던,NNG_인연,NNG_피곤,NNG_작업,VV_느끼,NNG_솔로,NNG_기간,NNB_데,NNG_동안,NNG_여행,VV_다니,NNG_경험,NNG_존댓말,VV_쓰,VV_싸우,NNG_존중,NNG_긴장,NNG_끈,VV_놓치,NNG_형태,EC_ᆫ다면,NNG_조심,NNG_방어,NNG_기제,NNG_사용,NP_그거,NNG_부분,EF_네요,NNG_결혼식,NNG_사회,NNG_근래,NNB_번,VV_맡,VA_뜻깊,VV_좋아하,NNG_입장,VA_재밌,EC_으면서,NNB_가지,NNG_경조사,VV_오,EC_나,NNG_특별,NNG_이벤트,EC_라도,EF_ᆯ까요,NNG_연극,NNG_영화,NNG_과,NNG_동기,NNG_형,NNG_트로트,NNG_가수,NNB_군,NNB_분,NNG_노래,VV_부르,VV_넘치,EF_구나,VV_나오,EF_ᆫ다,NNG_춤,VV_추,NNG_몸,NNG_인생,EC_자고,NNG_허그,JKS_이서,NNG_그때,NNG_연습,VV_올라가,NNG_다행,EF_지,VV_망하,NNB_뻔,NP_그,NP_나,NNG_변명,EC_자면,ETM_란,NNG_화음,VV_맞추,NNG_길,NNG_축가,NNG_발라드,NNG_제3자,VA_서투르,EC_어도,VA_밝,NNG_하객,VV_빼,VV_놓,JX_밖에,NNG_말씀,VV_드리,EC_다시피,NNG_스윗스로우,NNG_사랑,NNG_해,NNG_애,NNG_선생,NNG_결혼식장,NNG_학생,NNG_축하,ETM_려는,NNG_마음,NNG_전달,EF_을까,NNG_분,VA_멋있,VA_묵직하,VV_내려놓,NP_우리,EC_어요,NNG_박수,VV_치,NNB_때문,NNG_인상,VA_깊,VV_맞,NNG_자체,NNB_년도,NNB_월,VV_사귀,VV_넘어가,NNG_상황,ETN_ᆷ,NNG_자리,VA_크,NNG_신경,JX_까지,NNG_상태,NNG_유지,NNG_단정,VV_적어지,EF_자,NNG_정책,NNG_요인,NNG_옛날,NNB_년대,NNG_취직,NNG_부흥,NNG_노,EC_다면,NNG_지금,NNG_단계,VV_벗어나,NNG_이제,VV_올라오,NP_거기,NNG_예전,VV_남,NNG_아이,VV_낳,VV_줄어들,NNG_전적,NNG_배려,NNG_손해,NNB_초,NNG_중반,NNG_지속,NP_무어,VA_힘들,VV_울,VA_싸,EF_어,NNG_대화,NNG_대부분,NNG_장수,NNG_커플,NNG_중점,NP_저희,NNG_집,EF_에요,NNG_시험,EF_죠,NNG_아버지,NNG_소일거리,EC_듯이,NNG_어머니,NNG_집안,NNG_소유,VV_가지,NNG_소유욕,NP_저거,NNG_형제자매,NNG_남매,NNG_물건,JKS_께서,NP_너,EF_ᆷ,NNG_아무것,NNG_친척,NNB_대로,NNG_아르바이트,EC_든,NNG_경우,VV_겪,NNG_면,VV_이러,NNG_여자,NNG_분위기,VV_싫어하,NNG_우리,NNG_생리,NNG_현상,NNG_방귀,VV_뀌,JX_든지,NNG_트림,JX_조차,NNG_특이,NNG_비중,NNB_프로,NNG_최소,NNG_장점,EC_더라도,NNG_싸움,VV_일어나,VV_화나,NNG_체,JX_마다,VA_끄,VV_맞먹,NNG_효과,VV_다가오,NNG_장례식,NNG_보통,NNB_지,NNG_의외,NNG_마지막,NNG_갔더스,NNG_만약,NNG_사실,VV_어쩌,NNG_기억,VV_끝내,NNB_주일,VV_바꾸,VA_급하,EC_니,NNG_풍경,NNG_식장,NNG_다양,NNG_고정,VV_기억나,NNG_방송,NNG_바닷가,NNG_옆,VA_신기하,JX_란,NNG_선택,NNG_무덤,VV_만들,VV_흘러가,NNG_조,NNG_신랑,NNG_지인,NNG_고등학교,NNG_담임,VV_망치,NNG_원망스웠던,NNB_터,NNG_성악가,VV_데리,NNG_필요,NNG_반응,NNG_뒤,EC_다가,NNG_위험,NNG_당시,VV_섞,NNG_만족
SD2401784,30대,0.0,0.007518796992481203,0.002255639097744361,0.0,0.010526315789473684,0.004511278195488722,0.018796992481203006,0.004511278195488722,0.005263157894736842,0.006015037593984963,0.009774436090225564,0.03458646616541353,0.030827067669172932,0.0030075187969924814,0.032330827067669175,0.0015037593984962407,0.002255639097744361,0.031578947368421054,0.02030075187969925,0.0030075187969924814,0.006015037593984963,0.002255639097744361,0.005263157894736842,0.015789473684210527,0.02180451127819549,0.02481203007518797,0.0037593984962406013,0.0,0.0,0.007518796992481203,0.005263157894736842,0.0007518796992481203,0.0015037593984962407,0.02030075187969925,0.0007518796992481203,0.019548872180451128,0.0,0.004511278195488722,0.005263157894736842,0.005263157894736842,0.002255639097744361,0.019548872180451128,0.0015037593984962407,0.0,0.006766917293233083,0.0,0.0,0.004511278195488722,0.005263157894736842,0.0030075187969924814,0.009022556390977444,0.0,0.009022556390977444,0.0015037593984962407,0.0007518796992481203,0.0,0.0015037593984962407,0.005263157894736842,0.0015037593984962407,0.002255639097744361,0.002255639097744361,0.03458646616541353,0.0007518796992481203,0.0,0.0007518796992481203,0.0,0.0030075187969924814,0.0,0.0007518796992481203,0.0037593984962406013,0.0007518796992481203,0.0015037593984962407,0.017293233082706767,0.002255639097744361,0.002255639097744361,0.009774436090225564,0.0,0.0015037593984962407,0.0007518796992481203,0.0,0.0007518796992481203,0.007518796992481203,0.0,0.0007518796992481203,0.0,0.0,0.0015037593984962407,0.0007518796992481203,0.0,0.0,0.0030075187969924814,0.0007518796992481203,0.0015037593984962407,0.0,0.02857142857142857,0.0015037593984962407,0.0030075187969924814,0.0007518796992481203,0.0,0.0,0.0007518796992481203,0.002255639097744361,0.0,0.0,0.0,0.0015037593984962407,0.0,0.002255639097744361,0.002255639097744361,0.013533834586466165,0.0,0.0015037593984962407,0.0030075187969924814,0.0015037593984962407,0.0037593984962406013,0.0,0.0007518796992481203,0.002255639097744361,0.0,0.0,0.0,0.0007518796992481203,0.0,0.006015037593984963,0.0,0.0,0.002255639097744361,0.0,0.0,0.006015037593984963,0.0,0.002255639097744361,0.0007518796992481203,0.0,0.0,0.007518796992481203,0.0007518796992481203,0.002255639097744361,0.004511278195488722,0.0,0.0,0.0,0.0,0.0037593984962406013,0.0,0.0,0.0030075187969924814,0.0,0.0,0.0015037593984962407,0.0,0.0,0.0,0.0,0.0015037593984962407,0.0,0.009774436090225564,0.004511278195488722,0.0,0.0007518796992481203,0.0,0.0015037593984962407,0.0,0.0007518796992481203,0.0,0.0015037593984962407,0.0,0.0030075187969924814,0.0,0.0,0.0,0.0,0.0030075187969924814,0.0,0.0,0.0,0.0,0.0,0.0007518796992481203,0.0030075187969924814,0.0007518796992481203,0.0,0.0015037593984962407,0.0007518796992481203,0.0,0.002255639097744361,0.0,0.0,0.0,0.0,0.0,0.002255639097744361,0.0,0.0,0.0,0.0007518796992481203,0.0,0.0,0.0,0.0007518796992481203,0.0037593984962406013,0.011278195488721804,0.0,0.0,0.005263157894736842,0.0015037593984962407,0.0007518796992481203,0.0,0.0,0.0037593984962406013,0.0007518796992481203,0.0,0.0,0.0015037593984962407,0.006766917293233083,0.0007518796992481203,0.0,0.0,0.0015037593984962407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030075187969924814,0.0015037593984962407,0.002255639097744361,0.0007518796992481203,0.0,0.0,0.0,0.0,0.0,0.0015037593984962407,0.0,0.0,0.0,0.002255639097744361,0.013533834586466165,0.0,0.004511278195488722,0.002255639097744361,0.0,0.0007518796992481203,0.0015037593984962407,0.0,0.002255639097744361,0.0007518796992481203,0.002255639097744361,0.0,0.0,0.0,0.0015037593984962407,0.0015037593984962407,0.0,0.0,0.0007518796992481203,0.0007518796992481203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015037593984962407,0.009774436090225564,0.005263157894736842,0.0,0.0,0.0,0.006015037593984963,0.0,0.0,0.0,0.0,0.0,0.0007518796992481203,0.0,0.0007518796992481203,0.0,0.0,0.0,0.0007518796992481203,0.0,0.0,0.0007518796992481203,0.004511278195488722,0.0,0.0,0.0007518796992481203,0.0,0.0,0.0,0.004511278195488722,0.0,0.0,0.0,0.0,0.0007518796992481203,0.0,0.0,0.0,0.0,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0,0.0,0.0015037593984962407,0.0007518796992481203,0.0007518796992481203,0.0,0.0,0.0007518796992481203,0.0,0.002255639097744361,0.0,0.0007518796992481203,0.0,0.0,0.004511278195488722,0.0,0.0,0.0,0.0015037593984962407,0.0,0.0,0.002255639097744361,0.005263157894736842,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.002255639097744361,0.004511278195488722,0.0007518796992481203,0.0007518796992481203,0.002255639097744361,0.0015037593984962407,0.006015037593984963,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.002255639097744361,0.0015037593984962407,0.0007518796992481203,0.0015037593984962407,0.0007518796992481203,0.0007518796992481203,0.002255639097744361,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0015037593984962407,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0015037593984962407,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0015037593984962407,0.0015037593984962407,0.0007518796992481203,0.0007518796992481203,0.0037593984962406013,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0015037593984962407,0.0007518796992481203,0.0037593984962406013,0.0015037593984962407,0.0015037593984962407,0.0007518796992481203,0.002255639097744361,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0015037593984962407,0.0007518796992481203,0.0037593984962406013,0.0007518796992481203,0.0015037593984962407,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0015037593984962407,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0015037593984962407,0.0007518796992481203,0.0015037593984962407,0.0007518796992481203,0.0007518796992481203,0.0015037593984962407,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0015037593984962407,0.0007518796992481203,0.0007518796992481203,0.0015037593984962407,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0015037593984962407,0.0007518796992481203,0.0015037593984962407,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.002255639097744361,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0015037593984962407,0.0015037593984962407,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203,0.0007518796992481203
SD2401785,30대,0.002276176024279211,0.009104704097116844,0.005311077389984826,0.0007587253414264037,0.012139605462822459,0.015174506828528073,0.022003034901365705,0.005311077389984826,0.009104704097116844,0.007587253414264037,0.010622154779969651,0.03414264036418816,0.027314112291350532,0.002276176024279211,0.04931714719271624,0.0007587253414264037,0.0007587253414264037,0.022003034901365705,0.009863429438543247,0.006069802731411229,0.011380880121396054,0.006069802731411229,0.006828528072837633,0.018209408194233688,0.030349013657056147,0.018209408194233688,0.005311077389984826,0.0015174506828528073,0.004552352048558422,0.009104704097116844,0.006828528072837633,0.0007587253414264037,0.013657056145675266,0.01669195751138088,0.0015174506828528073,0.01669195751138088,0.002276176024279211,0.015174506828528073,0.009104704097116844,0.002276176024279211,0.005311077389984826,0.02276176024279211,0.0030349013657056147,0.0007587253414264037,0.0015174506828528073,0.0007587253414264037,0.0007587253414264037,0.004552352048558422,0.0015174506828528073,0.0015174506828528073,0.00834597875569044,0.0007587253414264037,0.013657056145675266,0.0030349013657056147,0.0015174506828528073,0.0007587253414264037,0.0015174506828528073,0.015933232169954476,0.005311077389984826,0.006828528072837633,0.002276176024279211,0.02503793626707132,0.0007587253414264037,0.0015174506828528073,0.002276176024279211,0.0007587253414264037,0.002276176024279211,0.0007587253414264037,0.0007587253414264037,0.0015174506828528073,0.0007587253414264037,0.004552352048558422,0.010622154779969651,0.009104704097116844,0.004552352048558422,0.009104704097116844,0.0015174506828528073,0.0007587253414264037,0.0015174506828528073,0.0007587253414264037,0.0015174506828528073,0.011380880121396054,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0015174506828528073,0.0015174506828528073,0.0007587253414264037,0.006828528072837633,0.0015174506828528073,0.011380880121396054,0.0007587253414264037,0.012139605462822459,0.0007587253414264037,0.0030349013657056147,0.002276176024279211,0.0007587253414264037,0.0007587253414264037,0.002276176024279211,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0037936267071320183,0.0007587253414264037,0.0015174506828528073,0.0015174506828528073,0.007587253414264037,0.0015174506828528073,0.0015174506828528073,0.0037936267071320183,0.002276176024279211,0.002276176024279211,0.0007587253414264037,0.0007587253414264037,0.006828528072837633,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0015174506828528073,0.0037936267071320183,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0015174506828528073,0.006069802731411229,0.0007587253414264037,0.0037936267071320183,0.002276176024279211,0.0007587253414264037,0.0007587253414264037,0.002276176024279211,0.0007587253414264037,0.0015174506828528073,0.006069802731411229,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0030349013657056147,0.0007587253414264037,0.0007587253414264037,0.007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.002276176024279211,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.002276176024279211,0.002276176024279211,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.002276176024279211,0.0015174506828528073,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0015174506828528073,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.005311077389984826,0.0007587253414264037,0.002276176024279211,0.0007587253414264037,0.0007587253414264037,0.0015174506828528073,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0015174506828528073,0.0015174506828528073,0.0015174506828528073,0.002276176024279211,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0037936267071320183,0.0015174506828528073,0.0007587253414264037,0.0030349013657056147,0.0007587253414264037,0.0007587253414264037,0.0030349013657056147,0.0015174506828528073,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.002276176024279211,0.0015174506828528073,0.0015174506828528073,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0015174506828528073,0.0007587253414264037,0.0007587253414264037,0.0015174506828528073,0.0007587253414264037,0.0007587253414264037,0.002276176024279211,0.002276176024279211,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0015174506828528073,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.002276176024279211,0.0015174506828528073,0.0015174506828528073,0.0037936267071320183,0.0007587253414264037,0.0030349013657056147,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0015174506828528073,0.0007587253414264037,0.0015174506828528073,0.0007587253414264037,0.0007587253414264037,0.0015174506828528073,0.0007587253414264037,0.0007587253414264037,0.002276176024279211,0.002276176024279211,0.002276176024279211,0.0007587253414264037,0.0015174506828528073,0.0007587253414264037,0.002276176024279211,0.0007587253414264037,0.0007587253414264037,0.006069802731411229,0.004552352048558422,0.0007587253414264037,0.0015174506828528073,0.0007587253414264037,0.002276176024279211,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0015174506828528073,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0015174506828528073,0.0007587253414264037,0.0007587253414264037,0.005311077389984826,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.002276176024279211,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0015174506828528073,0.0007587253414264037,0.0015174506828528073,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0015174506828528073,0.0015174506828528073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
