화자ID,연령대,NP_너,VV_살,EC_면서,NNG_소개팅,EC_어,ETM_ᆫ,NNB_적,VA_있,EF_어,NP_나,JX_는,NNB_번,NNG_정도,VV_하,EC_는데,JX_도,EF_더라고,NNG_낯,JKO_을,VV_가리,ETM_는,NNB_편,ETN_기,EC_고,NNG_대화,JKO_를,EC_어야,EC_ᆯ지,NNG_긴장,NNB_것,ETM_던,NNB_거,VA_같,NNG_이후,NNG_소개,EC_지,JKS_가,NNG_결혼식,NNG_최근,VV_가,JX_은,VA_친하,NNG_친구,EC_면,NNB_원,VV_알,NNG_요즘,NNG_식대,VA_비싸,VV_넘,EC_으니까,VV_보내,VV_되,EC_ᆫ다고,VV_들,EC_게,NNG_트렌드,VV_사,NNG_예전,EC_는지,VV_모르,VA_짧,NNG_생략,NNG_주례,VA_없,JKG_의,NNG_축가,NNG_축사,NNG_부모,NNG_절,EC_어서,NNB_분,VV_끝나,VV_대하,NNG_생각,NNG_기억,NNG_비교,VV_남,JKS_이,VV_있,ETM_을,NNG_때,NP_그곳,NP_우리,VA_다르,EF_거든,NNG_레스토랑,VV_빌리,NNG_다음,NP_거기,VV_뜨,VV_떠들,EC_다가,VV_먹,EC_으면서,VV_마시,NNG_시작,NNG_참석,ETM_은,NNG_웨딩,VV_놀,NNG_분위기,NNG_새벽,NNB_시,JX_까지,VV_트,VA_크,VV_보,VA_좋,NNG_덕,NNB_쪽,VA_재밌,EF_야,VV_원하,EC_ᆫ다면,NNG_결혼,NNG_방식,VA_나쁘,NP_이것,NNG_차이,VV_만나,NNG_사람,NNG_준비,ETM_ᆯ,VA_많,EC_다고,NNG_집,NNG_차례,JX_나,NNG_제사,VV_지내,NP_그거,EC_지만,VV_줄어들,ETN_ᆷ,VV_따르,VV_좋아하,EC_니까,NNG_자리,NNG_불편,EC_나,EF_지,EF_구나,NNG_얘기,JKO_ᆯ,NNG_이상형,NNG_성격,NNG_취미,VA_비슷하,EC_어도,NNG_상관,VA_편하,NNG_말,NNB_수,NNG_요새,NNG_이제,NNG_외모,NNG_나이,NNG_여행,VV_찾,EF_어야지,NNG_이상,NNG_양보,NNG_연애,VV_이루어지,EF_을까,JX_ᆫ,VV_맞추,EC_으면,NNG_사주,NNG_궁합,NNG_이해,NP_자기,EF_더라,NP_누구,NNG_이번,NNG_연도,NNG_남자,EF_다,NNG_여자,EC_다,NNG_이름,NNG_어머니,NNG_아버지,EC_러,VV_다니,VV_이러,VV_헛돌,VV_쓰,EC_냐고,NNG_말씀,VV_드리,NNG_잠수,NNG_이별,NNG_상대방,NNG_그동안,NNG_연인,NNG_존중,NNG_마지막,EC_라도,VV_끝내,VV_맞,NNG_환승,NNG_별도,VV_질리,VA_싫,NNG_선택,NNG_화,VV_위하,NNB_중,NNG_우위,NNG_프로그램,NNG_며칠,NNB_달,NNG_전,VV_나,NNG_미혼,NNG_남녀,NNB_명,VV_모으,EC_어다가,NNG_키스,NP_뭐,NNG_스킨십,NNG_벌금,VV_매기,NNG_상금,NNG_해외,VV_보이,EC_ᆫ가,VA_엄청나,VA_빠르,VV_식,NNG_케이스,NNG_바,JKG_이,JX_마다,VV_물어보,NNG_보통,NNG_해,NNG_데이,NNG_나라,NNG_데이트,NNG_선호,NNG_우리나라,NNG_후,NNG_커플,NNG_외국,VA_길,NNG_막,NNG_고백,EC_라고,JX_조차,NNG_인식,NNG_필요,NNG_조금,NNG_변화,NNG_동성,JX_이나,NNG_엘지비티,NNG_오픈,NNG_느낌,NNG_합법,NNG_가족,NNG_구성,NNG_반대,EC_거나,VV_그러,NNG_엄마,NNG_아빠,EC_을까,NNG_애초,NNG_처음,NNG_부담,NNG_학교,ETM_ᆫ다는,NNG_수락,EF_ᆫ다,NNG_축의금,VV_내,EF_잖아,NNG_친척,NNG_그때,NNG_시간,NNB_시간,VV_걸리,EC_ᆫ지,NNG_사진,VV_찍,NNG_화면,VV_차,EC_라,NNG_밥,JX_만,VV_오,NNB_데,VA_괜찮,EF_은데,NNG_인사,VA_바쁘,NNG_날,NNG_하객,NNG_정신,EF_다고,NNG_결혼식장,ETM_다는,NNG_맘,EF_네,NNG_추석,NNG_연,NNG_선언,VV_줄이,EF_자,NNG_손,EF_냐,EC_니,NNG_음식,NNG_간,VV_서,NNG_나중,NNG_문제,VV_생기,EF_는다,NNG_마음,VV_놓이,NP_너희,NNG_일,VA_어리,NNG_기독교,NP_저,JX_야,NNG_대상,NNG_고생,ETM_라는,EF_라,VV_나가,NNG_흥,NNG_후손,NNG_쇄국,NNG_안,VV_어떡하,VV_어쩌,NNG_티브이,EC_ᆫ데,VV_나오,NNG_옛날,JX_부터,NNB_점,VV_잡아먹,NNG_상,NNB_식,NNG_별,VV_화내,NNG_사건,EF_는데,VV_헤어지,VV_따지,EC_면은,VV_사귀,VV_고르,EC_자면은,NNG_최악,EC_다느니,VV_썰,NNG_유교,NNG_마인드,EF_ᆫ가,NP_저거,ETM_란,NNG_소,NNG_핫,VV_굶주리,VV_죽,EC_소,VV_울,EF_어요,NNG_방송,NNG_오버,JX_여,NP_당신,NNG_위,NNG_장기,NNG_자랑,NNG_성향,NP_그것,NNG_경우,NNG_자연,NNG_진행,NNG_눈빛,JX_대로,NNG_오늘,NNB_일,EC_ᆫ다니까,NNG_합헌,NNG_논란,EC_건,NNG_대학교,NNG_비혼,NNG_애,NNG_과,NNG_진보,EF_나,EC_지마는,NNG_앞,VV_비하,VV_달라지,NNG_신경,NNG_삶,VA_힘들,NNG_출산,VV_떨어지,VV_늙,VV_변하,NNG_아은,VA_궁금하,VV_돌아가,NNG_기대
SD2401780,30대,0.005040322580645161,0.0010080645161290322,0.0020161290322580645,0.006048387096774193,0.023185483870967742,0.016129032258064516,0.005040322580645161,0.012096774193548387,0.028225806451612902,0.02620967741935484,0.034274193548387094,0.008064516129032258,0.012096774193548387,0.020161290322580645,0.007056451612903226,0.025201612903225805,0.006048387096774193,0.0020161290322580645,0.016129032258064516,0.0020161290322580645,0.02721774193548387,0.0010080645161290322,0.007056451612903226,0.034274193548387094,0.0030241935483870967,0.010080645161290322,0.004032258064516129,0.0010080645161290322,0.0020161290322580645,0.011088709677419355,0.006048387096774193,0.02620967741935484,0.020161290322580645,0.0010080645161290322,0.0010080645161290322,0.012096774193548387,0.023185483870967742,0.010080645161290322,0.0010080645161290322,0.0020161290322580645,0.023185483870967742,0.0020161290322580645,0.005040322580645161,0.012096774193548387,0.005040322580645161,0.004032258064516129,0.0020161290322580645,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0020161290322580645,0.008064516129032258,0.0010080645161290322,0.0010080645161290322,0.018145161290322582,0.004032258064516129,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0030241935483870967,0.0030241935483870967,0.0010080645161290322,0.0010080645161290322,0.008064516129032258,0.009072580645161291,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.01310483870967742,0.0020161290322580645,0.0010080645161290322,0.0020161290322580645,0.009072580645161291,0.004032258064516129,0.0020161290322580645,0.0020161290322580645,0.023185483870967742,0.0020161290322580645,0.006048387096774193,0.0020161290322580645,0.0010080645161290322,0.010080645161290322,0.007056451612903226,0.004032258064516129,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0020161290322580645,0.0010080645161290322,0.0010080645161290322,0.0020161290322580645,0.0010080645161290322,0.0010080645161290322,0.005040322580645161,0.0010080645161290322,0.0020161290322580645,0.0020161290322580645,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.011088709677419355,0.010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0020161290322580645,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0020161290322580645,0.004032258064516129,0.006048387096774193,0.0030241935483870967,0.004032258064516129,0.008064516129032258,0.0010080645161290322,0.009072580645161291,0.0010080645161290322,0.0030241935483870967,0.0010080645161290322,0.0030241935483870967,0.0020161290322580645,0.0030241935483870967,0.0010080645161290322,0.0010080645161290322,0.005040322580645161,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.004032258064516129,0.004032258064516129,0.0010080645161290322,0.0020161290322580645,0.004032258064516129,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0020161290322580645,0.006048387096774193,0.0020161290322580645,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.005040322580645161,0.0010080645161290322,0.0020161290322580645,0.005040322580645161,0.0020161290322580645,0.0020161290322580645,0.0030241935483870967,0.0010080645161290322,0.0030241935483870967,0.0010080645161290322,0.0030241935483870967,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0020161290322580645,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.005040322580645161,0.005040322580645161,0.0020161290322580645,0.0010080645161290322,0.0020161290322580645,0.0020161290322580645,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0020161290322580645,0.0020161290322580645,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0020161290322580645,0.0010080645161290322,0.0030241935483870967,0.0010080645161290322,0.0030241935483870967,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0020161290322580645,0.0020161290322580645,0.0010080645161290322,0.0020161290322580645,0.0010080645161290322,0.0010080645161290322,0.0020161290322580645,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0020161290322580645,0.0010080645161290322,0.0010080645161290322,0.004032258064516129,0.0010080645161290322,0.0010080645161290322,0.0030241935483870967,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0020161290322580645,0.0020161290322580645,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0020161290322580645,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0020161290322580645,0.0020161290322580645,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401781,30대,0.008176614881439084,0.0024529844644317253,0.005723630417007359,0.003270645952575634,0.022894521668029435,0.013900245298446443,0.0024529844644317253,0.01062959934587081,0.012264922322158627,0.022076860179885527,0.035977105478331974,0.0008176614881439084,0.0,0.039247751430907606,0.011447260834014717,0.014717906786590351,0.0024529844644317253,0.001635322976287817,0.024529844644317254,0.001635322976287817,0.02044153720359771,0.0,0.013900245298446443,0.032706459525756335,0.0,0.009811937857726901,0.005723630417007359,0.0024529844644317253,0.0008176614881439084,0.007358953393295176,0.0008176614881439084,0.022894521668029435,0.008176614881439084,0.0,0.0008176614881439084,0.008176614881439084,0.02044153720359771,0.009811937857726901,0.006541291905151268,0.007358953393295176,0.018806214227309895,0.0,0.006541291905151268,0.007358953393295176,0.0,0.004905968928863451,0.0,0.0,0.0,0.0008176614881439084,0.001635322976287817,0.0,0.01062959934587081,0.0024529844644317253,0.0008176614881439084,0.016353229762878167,0.0024529844644317253,0.0008176614881439084,0.0,0.0,0.001635322976287817,0.001635322976287817,0.0,0.0,0.008994276369582993,0.007358953393295176,0.0,0.0,0.001635322976287817,0.0,0.009811937857726901,0.0008176614881439084,0.0,0.001635322976287817,0.011447260834014717,0.0,0.0,0.0008176614881439084,0.033524121013900246,0.004088307440719542,0.006541291905151268,0.004088307440719542,0.0,0.008176614881439084,0.0024529844644317253,0.006541291905151268,0.0,0.0,0.0,0.003270645952575634,0.0,0.0008176614881439084,0.0,0.0008176614881439084,0.0,0.0,0.0008176614881439084,0.0,0.004088307440719542,0.0,0.0008176614881439084,0.0,0.0,0.0,0.0008176614881439084,0.0008176614881439084,0.0024529844644317253,0.007358953393295176,0.0024529844644317253,0.0,0.0008176614881439084,0.0008176614881439084,0.0024529844644317253,0.0,0.0,0.0024529844644317253,0.0,0.001635322976287817,0.003270645952575634,0.0,0.0024529844644317253,0.008176614881439084,0.0024529844644317253,0.009811937857726901,0.0024529844644317253,0.0024529844644317253,0.001635322976287817,0.004088307440719542,0.0,0.0024529844644317253,0.0008176614881439084,0.003270645952575634,0.001635322976287817,0.0,0.0,0.0,0.0008176614881439084,0.008994276369582993,0.001635322976287817,0.003270645952575634,0.0024529844644317253,0.011447260834014717,0.0008176614881439084,0.008176614881439084,0.001635322976287817,0.0008176614881439084,0.0,0.001635322976287817,0.0,0.0024529844644317253,0.003270645952575634,0.0,0.0024529844644317253,0.003270645952575634,0.001635322976287817,0.0,0.0,0.0,0.001635322976287817,0.0,0.0008176614881439084,0.0008176614881439084,0.0,0.0024529844644317253,0.0,0.0024529844644317253,0.012264922322158627,0.001635322976287817,0.001635322976287817,0.0008176614881439084,0.0,0.0,0.001635322976287817,0.0,0.001635322976287817,0.0008176614881439084,0.0,0.0,0.004905968928863451,0.0,0.001635322976287817,0.0,0.001635322976287817,0.0008176614881439084,0.0,0.0,0.0008176614881439084,0.0008176614881439084,0.001635322976287817,0.0008176614881439084,0.0,0.0,0.0024529844644317253,0.004905968928863451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024529844644317253,0.004088307440719542,0.0,0.0,0.0,0.0,0.0,0.0,0.003270645952575634,0.0,0.001635322976287817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003270645952575634,0.0008176614881439084,0.0,0.0,0.0,0.001635322976287817,0.0,0.0024529844644317253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001635322976287817,0.0,0.0,0.001635322976287817,0.0,0.0,0.003270645952575634,0.0008176614881439084,0.0,0.0008176614881439084,0.0008176614881439084,0.0,0.0,0.0008176614881439084,0.0,0.0,0.0,0.0008176614881439084,0.0,0.0,0.0008176614881439084,0.0,0.001635322976287817,0.0024529844644317253,0.0,0.0008176614881439084,0.005723630417007359,0.0,0.0,0.0,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.001635322976287817,0.0008176614881439084,0.0024529844644317253,0.001635322976287817,0.001635322976287817,0.004905968928863451,0.004905968928863451,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0024529844644317253,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.003270645952575634,0.0008176614881439084,0.0024529844644317253,0.005723630417007359,0.004088307440719542,0.0008176614881439084,0.001635322976287817,0.0008176614881439084,0.0024529844644317253,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.001635322976287817,0.001635322976287817,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0024529844644317253,0.0024529844644317253,0.0008176614881439084,0.0024529844644317253,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.001635322976287817,0.001635322976287817,0.001635322976287817,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.001635322976287817,0.0008176614881439084,0.001635322976287817,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.001635322976287817,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.001635322976287817,0.0024529844644317253,0.001635322976287817,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.001635322976287817,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.001635322976287817,0.001635322976287817,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0024529844644317253,0.001635322976287817,0.004088307440719542,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.001635322976287817,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.001635322976287817,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.001635322976287817,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.003270645952575634,0.0008176614881439084,0.0008176614881439084,0.001635322976287817,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.001635322976287817,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084
