화자ID,연령대,NP_나,JX_는,NNG_재택,NNG_근무,JKO_를,VV_하,ETM_는,NNG_회사,VV_다니,EC_어,ETM_ᆫ,NNB_적,JKS_이,VV_있,EC_는데,NNG_주기,NNG_재택근무,ETM_ᆯ,NNB_수,VA_있,EC_게끔,NNG_제도,ETM_던,NNB_거,JX_ᆫ,EC_고,JKS_가,EC_지만,NNG_악천후,NNG_자연재해,NNG_때,NNG_대표,JKG_의,NNG_재량,NNG_이날,EF_세요,EC_라고,NNG_지시,VV_내려오,EC_어서,NNG_경우,VA_많,NNG_집,NNG_환경,VV_주어지,NNB_것,EC_라,NNG_선호,EC_지,NNB_편,NNG_일반,NNG_사람,JX_은,JKO_ᆯ,EF_더라고,NP_너,VA_같,ETM_은,EC_으면,VA_좋,EC_은지,NNG_규칙,NNG_생활,NNG_도움,VV_되,NNG_관련,NNG_생각,EC_는지,VV_알,EF_어,VV_말,JX_도,NNG_복지,NNB_가지,EC_게,NNG_현금,NNG_휴가,VV_주,NNG_형태,JKO_을,VV_좋아하,EF_거든,NNG_포인트,EC_ᆫ다든지,NNG_생일,NNG_상품,NNB_식,NNG_돈,VV_벌,EC_려고,EC_ᆫ다고,NNG_휴식,NNG_중요,EC_거나,NNG_체력,NNG_일,VA_힘들,EC_다고,VV_나오,NNB_중,VA_없,EC_어도,EC_은데,NNG_선물,VV_그러,NNG_친구,VV_갖,NNB_데,VV_모르,ETN_기,NNB_때문,NNG_필요,NNG_물건,NNG_서비스,NNG_제공,ETM_단,NNG_말,EF_지,VV_치,NNG_미역,NNG_보따리,EC_니까,NNG_미역국,VV_끓이,VV_먹,EC_랍시고,VA_어쭙잖,EF_다,VV_들,EC_면은,NNG_야근,EF_잖아,EC_다,EC_면,NNG_회,NNG_학교,NNG_야자,VV_떠오르,ETM_ᆫ단,EF_야,NNG_몸,VA_강하,NNG_학생,NNG_학원,EC_으니까,NNG_대신,VV_남,NNG_공부,NNG_선생,NNB_분,NNG_감독,NNG_질문,JX_나,NNG_답변,ETM_을,NNG_여자,NP_뭐,VV_물어보,EC_ᆫ다면,NNG_대답,VA_어리,NNG_초등학교,VA_크,VA_약하,EC_ᆫ데,VV_가,EC_자니,NNG_필수,VV_끝나,EC_다가,NNG_피곤,NP_이것,EF_나,VV_사,VV_배우,NNG_내용,VV_따라가,VA_벅차,NNG_속도,VV_맞추,NNG_소화,NNG_시간,NP_그것,NNG_진도,NNG_느낌,ETM_다는,EC_면서,JX_이라든지,NNG_과목,VV_가르치,NNG_보습,NNG_정도,JX_만,NNG_나머지,NNG_인터넷,NNG_강의,NNG_경험,NP_우리,NNG_패턴,VA_다르,EF_으니까,VV_대하,VA_궁금하,NNG_국어,NNG_여,VA_짧,NNG_단편,NNG_소설,NNG_교과서,VV_실리,VV_읽,NNG_짓,NNG_기분,VV_싫어하,NNG_과학,NNG_수학,NNG_공식,VV_넣,NNG_세상,NNG_전체,NNG_문제,NNG_숙제,NNG_나중,VV_자라,EC_니깐,NNG_성인,NNG_교양,NNG_도서,NNG_욕심,VV_부리,NNG_부분,NNG_긍정,NNG_쪽,NNG_진로,NNG_선택,NNG_특이,NNG_국사,NNG_성적,NNG_학창,NNG_시절,NNG_고등학교,NNG_중학교,NNG_차이,NNG_개인,NNG_기억,NNG_대학교,NNG_수학여행,NNG_추억,NNG_차지,NP_어디,NNG_장소,NNG_에피소드,VV_기억나,NNG_소풍,EC_라도,VV_나,VA_재밌,VV_지켜보,NNG_재미,VV_찾,JX_이나,NNG_마음가짐,EC_어야,EC_ᆫ다,EF_ᆫ다,NNG_부담감,VA_친하,VV_지내,NNG_관계,NNG_친밀,VV_가져가,EF_은데,NNG_신경,VV_쓰,NNG_개선,NNG_유지,NNG_노력,VV_기울이,NNG_퇴사,NNG_노하우,NNG_회식,VA_색다르,VA_비슷하,VV_살,NP_이거,VA_맛있,NNG_추천,NNG_얘기,NNG_지금,JX_까지,NP_그거,NNG_출퇴근,NNG_날씨,JX_라던지,NNG_컨디션,JX_이라던지,NNG_만약,NNG_기회,EF_고,NNG_활용,NNG_장단점,EC_을까,NNG_양립,NNG_실질,NNG_면,NNG_물질,NNG_건강,NNG_검진,EC_ᆫ다거나,NNG_마음,VV_원하,NNG_끝,VV_내,NNG_도입,NNG_요즘,NNG_스타트업,NNG_기존,NNG_기업,VV_겪,NNG_언니,NNG_추가,VV_고르,NNG_윗분,ETM_라는,VA_늦,NNG_버스,EC_ᆫ지,NNG_학,VA_달,EC_니,NNB_군데,NNG_기,JX_가,EC_라서,VA_재미있,EC_다거나,JX_거나,NNG_문학,NNB_쪽,NNG_친분,VV_쌓,VV_변하,NNG_사랑,NNG_전학,NNG_지역,VV_어울리,NNG_그때,VV_휘둘리,NNG_또래,VV_놀,NNG_특별,NNB_박,NNB_일,VV_오,NNG_단체,NNG_사진,VV_찍,NNG_고기,NNG_학년,VA_자세하,NNG_기본,NNG_다,VV_가지,NNB_터,NNG_사,NNG_대화,NNG_자리,NNG_업무,VV_벗어나,ETM_으려는,VA_친근하,VV_보,NNG_성격,VV_맞,EC_ᆫ가,ETM_ᆫ다는,NNG_강박,NNG_친,NNG_해지,NNG_고정,NNG_관념,VV_버리,VV_그만두,NNG_평가,VV_부러워하
SD2400643,30대,0.021848739495798318,0.02773109243697479,0.0016806722689075631,0.0016806722689075631,0.015966386554621848,0.018487394957983194,0.03865546218487395,0.009243697478991597,0.010924369747899159,0.015966386554621848,0.013445378151260505,0.0008403361344537816,0.03613445378151261,0.009243697478991597,0.009243697478991597,0.0008403361344537816,0.0058823529411764705,0.010924369747899159,0.004201680672268907,0.009243697478991597,0.0008403361344537816,0.011764705882352941,0.014285714285714285,0.011764705882352941,0.008403361344537815,0.02773109243697479,0.019327731092436976,0.0016806722689075631,0.0008403361344537816,0.0008403361344537816,0.01680672268907563,0.0008403361344537816,0.007563025210084034,0.0008403361344537816,0.0008403361344537816,0.0008403361344537816,0.0016806722689075631,0.0008403361344537816,0.0008403361344537816,0.021848739495798318,0.004201680672268907,0.0033613445378151263,0.0016806722689075631,0.0008403361344537816,0.0008403361344537816,0.02857142857142857,0.0008403361344537816,0.0025210084033613447,0.007563025210084034,0.0016806722689075631,0.0008403361344537816,0.0033613445378151263,0.010084033613445379,0.005042016806722689,0.0008403361344537816,0.010084033613445379,0.014285714285714285,0.009243697478991597,0.0033613445378151263,0.008403361344537815,0.0016806722689075631,0.0008403361344537816,0.0067226890756302525,0.005042016806722689,0.007563025210084034,0.0016806722689075631,0.009243697478991597,0.0067226890756302525,0.0008403361344537816,0.015126050420168067,0.0016806722689075631,0.01764705882352941,0.0058823529411764705,0.0025210084033613447,0.013445378151260505,0.0025210084033613447,0.0025210084033613447,0.010084033613445379,0.0008403361344537816,0.02100840336134454,0.007563025210084034,0.004201680672268907,0.0008403361344537816,0.0016806722689075631,0.0058823529411764705,0.0016806722689075631,0.0025210084033613447,0.0008403361344537816,0.0008403361344537816,0.0008403361344537816,0.0016806722689075631,0.0016806722689075631,0.0008403361344537816,0.0033613445378151263,0.0025210084033613447,0.0016806722689075631,0.0025210084033613447,0.0008403361344537816,0.0016806722689075631,0.004201680672268907,0.005042016806722689,0.0008403361344537816,0.0008403361344537816,0.0067226890756302525,0.0008403361344537816,0.0025210084033613447,0.0008403361344537816,0.0008403361344537816,0.0025210084033613447,0.005042016806722689,0.0008403361344537816,0.0008403361344537816,0.0008403361344537816,0.0008403361344537816,0.0008403361344537816,0.0025210084033613447,0.0033613445378151263,0.0016806722689075631,0.0008403361344537816,0.004201680672268907,0.0008403361344537816,0.0025210084033613447,0.0008403361344537816,0.0008403361344537816,0.004201680672268907,0.0008403361344537816,0.0008403361344537816,0.0008403361344537816,0.0033613445378151263,0.0008403361344537816,0.004201680672268907,0.0008403361344537816,0.0025210084033613447,0.005042016806722689,0.0008403361344537816,0.0058823529411764705,0.0067226890756302525,0.0008403361344537816,0.0008403361344537816,0.0025210084033613447,0.0008403361344537816,0.0008403361344537816,0.0008403361344537816,0.011764705882352941,0.0033613445378151263,0.0008403361344537816,0.0016806722689075631,0.004201680672268907,0.0058823529411764705,0.0016806722689075631,0.0008403361344537816,0.0008403361344537816,0.0016806722689075631,0.0008403361344537816,0.0016806722689075631,0.0008403361344537816,0.0016806722689075631,0.0008403361344537816,0.0008403361344537816,0.0008403361344537816,0.0008403361344537816,0.0016806722689075631,0.0033613445378151263,0.0008403361344537816,0.0008403361344537816,0.005042016806722689,0.0008403361344537816,0.0008403361344537816,0.0016806722689075631,0.0016806722689075631,0.0008403361344537816,0.0008403361344537816,0.0008403361344537816,0.0008403361344537816,0.0008403361344537816,0.0008403361344537816,0.0008403361344537816,0.0016806722689075631,0.0008403361344537816,0.0025210084033613447,0.0008403361344537816,0.0025210084033613447,0.0016806722689075631,0.0016806722689075631,0.0016806722689075631,0.0008403361344537816,0.0008403361344537816,0.0008403361344537816,0.0025210084033613447,0.0008403361344537816,0.0008403361344537816,0.0008403361344537816,0.0016806722689075631,0.0008403361344537816,0.0025210084033613447,0.0025210084033613447,0.0008403361344537816,0.0016806722689075631,0.0008403361344537816,0.0016806722689075631,0.0025210084033613447,0.0033613445378151263,0.0008403361344537816,0.0025210084033613447,0.0008403361344537816,0.0016806722689075631,0.0008403361344537816,0.0008403361344537816,0.0008403361344537816,0.0008403361344537816,0.0016806722689075631,0.0008403361344537816,0.0008403361344537816,0.0008403361344537816,0.004201680672268907,0.0008403361344537816,0.0008403361344537816,0.0008403361344537816,0.0008403361344537816,0.0008403361344537816,0.0008403361344537816,0.0008403361344537816,0.0008403361344537816,0.0008403361344537816,0.0016806722689075631,0.0008403361344537816,0.0008403361344537816,0.0008403361344537816,0.0008403361344537816,0.0008403361344537816,0.0033613445378151263,0.0008403361344537816,0.0008403361344537816,0.0008403361344537816,0.0008403361344537816,0.0008403361344537816,0.0008403361344537816,0.0008403361344537816,0.0008403361344537816,0.0033613445378151263,0.0025210084033613447,0.0008403361344537816,0.0008403361344537816,0.0008403361344537816,0.0016806722689075631,0.0008403361344537816,0.0016806722689075631,0.0008403361344537816,0.0008403361344537816,0.0008403361344537816,0.0008403361344537816,0.0008403361344537816,0.0008403361344537816,0.0008403361344537816,0.0008403361344537816,0.0008403361344537816,0.0008403361344537816,0.0008403361344537816,0.0016806722689075631,0.0016806722689075631,0.0008403361344537816,0.0008403361344537816,0.0016806722689075631,0.0008403361344537816,0.0008403361344537816,0.0008403361344537816,0.0016806722689075631,0.0008403361344537816,0.0025210084033613447,0.0008403361344537816,0.0008403361344537816,0.0008403361344537816,0.0008403361344537816,0.0008403361344537816,0.0008403361344537816,0.0008403361344537816,0.0008403361344537816,0.0008403361344537816,0.0008403361344537816,0.0008403361344537816,0.0008403361344537816,0.0008403361344537816,0.0008403361344537816,0.0008403361344537816,0.0008403361344537816,0.0008403361344537816,0.0008403361344537816,0.0008403361344537816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2400644,30대,0.02258064516129032,0.03978494623655914,0.001075268817204301,0.0032258064516129032,0.011827956989247311,0.026881720430107527,0.01935483870967742,0.010752688172043012,0.008602150537634409,0.02043010752688172,0.01935483870967742,0.002150537634408602,0.02903225806451613,0.008602150537634409,0.007526881720430108,0.0,0.005376344086021506,0.007526881720430108,0.002150537634408602,0.007526881720430108,0.0,0.005376344086021506,0.03870967741935484,0.00967741935483871,0.005376344086021506,0.03225806451612903,0.025806451612903226,0.001075268817204301,0.0,0.0,0.01935483870967742,0.0,0.007526881720430108,0.0,0.0,0.0,0.0,0.0,0.0,0.013978494623655914,0.001075268817204301,0.008602150537634409,0.0,0.002150537634408602,0.001075268817204301,0.03870967741935484,0.0,0.0,0.011827956989247311,0.002150537634408602,0.0,0.0032258064516129032,0.00967741935483871,0.001075268817204301,0.001075268817204301,0.0,0.023655913978494623,0.008602150537634409,0.005376344086021506,0.01827956989247312,0.0,0.001075268817204301,0.001075268817204301,0.005376344086021506,0.011827956989247311,0.0,0.001075268817204301,0.002150537634408602,0.001075268817204301,0.02258064516129032,0.001075268817204301,0.017204301075268817,0.005376344086021506,0.001075268817204301,0.01827956989247312,0.0,0.0,0.0,0.0,0.017204301075268817,0.0032258064516129032,0.002150537634408602,0.001075268817204301,0.0,0.001075268817204301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001075268817204301,0.0,0.0,0.0032258064516129032,0.001075268817204301,0.001075268817204301,0.0,0.005376344086021506,0.008602150537634409,0.0032258064516129032,0.0032258064516129032,0.0,0.002150537634408602,0.004301075268817204,0.0,0.0,0.001075268817204301,0.008602150537634409,0.002150537634408602,0.002150537634408602,0.0,0.0,0.0,0.0,0.0,0.001075268817204301,0.0,0.0,0.0,0.005376344086021506,0.0,0.0,0.001075268817204301,0.0,0.0,0.002150537634408602,0.0,0.0,0.001075268817204301,0.002150537634408602,0.005376344086021506,0.0,0.0,0.0032258064516129032,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.008602150537634409,0.002150537634408602,0.0,0.001075268817204301,0.004301075268817204,0.0032258064516129032,0.0,0.0,0.0,0.0,0.0,0.0064516129032258064,0.0,0.001075268817204301,0.0,0.002150537634408602,0.0,0.0,0.001075268817204301,0.007526881720430108,0.0,0.001075268817204301,0.002150537634408602,0.0,0.001075268817204301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001075268817204301,0.0,0.0,0.0,0.002150537634408602,0.002150537634408602,0.0,0.005376344086021506,0.0,0.001075268817204301,0.001075268817204301,0.0,0.0,0.002150537634408602,0.002150537634408602,0.002150537634408602,0.0,0.0,0.0,0.0,0.002150537634408602,0.001075268817204301,0.001075268817204301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002150537634408602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005376344086021506,0.0,0.0,0.0,0.001075268817204301,0.0,0.0,0.0,0.0,0.001075268817204301,0.005376344086021506,0.005376344086021506,0.001075268817204301,0.0,0.01827956989247312,0.0,0.0,0.0,0.0,0.001075268817204301,0.001075268817204301,0.0,0.0,0.0,0.0,0.002150537634408602,0.0,0.0,0.001075268817204301,0.0,0.0,0.0,0.004301075268817204,0.0,0.0,0.0,0.004301075268817204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001075268817204301,0.0,0.001075268817204301,0.0,0.001075268817204301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002150537634408602,0.004301075268817204,0.001075268817204301,0.0032258064516129032,0.001075268817204301,0.001075268817204301,0.001075268817204301,0.001075268817204301,0.001075268817204301,0.002150537634408602,0.002150537634408602,0.001075268817204301,0.001075268817204301,0.001075268817204301,0.001075268817204301,0.001075268817204301,0.002150537634408602,0.001075268817204301,0.001075268817204301,0.001075268817204301,0.001075268817204301,0.001075268817204301,0.001075268817204301,0.001075268817204301,0.001075268817204301,0.001075268817204301,0.001075268817204301,0.001075268817204301,0.001075268817204301,0.001075268817204301,0.001075268817204301,0.00967741935483871,0.001075268817204301,0.001075268817204301,0.001075268817204301,0.001075268817204301,0.001075268817204301,0.001075268817204301,0.002150537634408602,0.001075268817204301,0.001075268817204301,0.001075268817204301,0.001075268817204301,0.001075268817204301,0.002150537634408602,0.001075268817204301,0.005376344086021506,0.001075268817204301,0.001075268817204301,0.001075268817204301,0.001075268817204301,0.002150537634408602,0.002150537634408602,0.001075268817204301,0.001075268817204301,0.001075268817204301,0.001075268817204301,0.002150537634408602,0.002150537634408602,0.001075268817204301,0.001075268817204301,0.002150537634408602,0.001075268817204301,0.002150537634408602,0.002150537634408602,0.001075268817204301,0.001075268817204301,0.001075268817204301,0.001075268817204301,0.001075268817204301,0.001075268817204301,0.001075268817204301,0.001075268817204301,0.001075268817204301,0.001075268817204301,0.001075268817204301,0.002150537634408602,0.002150537634408602,0.001075268817204301,0.001075268817204301,0.001075268817204301,0.001075268817204301,0.001075268817204301,0.001075268817204301,0.001075268817204301,0.001075268817204301,0.001075268817204301,0.002150537634408602,0.001075268817204301,0.001075268817204301,0.001075268817204301,0.001075268817204301,0.001075268817204301,0.001075268817204301,0.001075268817204301,0.001075268817204301,0.001075268817204301
