화자ID,연령대,NP_나,JX_는,VA_좋,ETM_던,NNG_학장,NNG_시절,JKS_이,NP_언제,EC_냐고,EC_어,EC_ᆫ다면,NNB_살,NNG_때,NNB_거,VA_같,EF_어,NP_우리,VV_만나,EF_잖아,NNG_통기타,NNG_동아리,NNG_노래,JX_도,VV_하,EC_고,NNG_기타,VV_치,VV_놀,NNG_엠티,VV_가,NNG_기억,EC_어서,VV_돌아가,EC_라고,NNG_그때,ETM_을,NNG_정도,VV_있,JX_은,JKS_가,NNG_오디션,JKO_을,VV_보,EC_러,VV_들어가,NNG_극장,NNG_무대,NNB_명,NNG_지정,NNG_곡,JKG_의,NNG_혼자,ETM_ᆫ,EC_는데,NP_그거,NNG_태연,NNG_만약,JKO_를,VV_부르,NNB_차,NNG_친구,VV_따르,NNG_사실,JX_ᆫ,NNG_관심,VA_없,VV_떨어지,VV_되,EF_야,VA_기쁘,ETN_기,EC_면서,NNG_미안,VA_있,NNG_다음,NP_너,NNG_기장,NNG_발표회,NNG_처음,VV_배우,NNG_언니,NNG_준비,NNG_스폰서,VV_내,VV_다니,VA_생소하,EC_지만,ETM_은,NNG_경험,EC_니까,VV_남,EF_지,NNG_티처,NNB_분,NNG_차이,JX_밖에,VV_나,NNG_카리스마,ETM_는,NNG_느낌,EC_라서,VV_틀리,EC_면,VV_이러,NNG_나중,NNG_시간,VV_지나,VA_친하,NNG_사람,NNG_기,NNG_오빠,EC_은데,NNG_나이,VV_들,NNG_또래,EC_ᆫ데,EC_게,EC_는지,NNG_생각,EF_더라고,JX_까지,NNG_기차,VV_타,NNG_첫날,NNG_등반,EC_나,NNG_정상,EC_ᆫ가,VV_걸리,NNB_월,NNG_장마,NNG_땀,VV_흘리,NNB_시간,VV_올라가,EC_다가,NP_거기,NNG_대장,NP_그것,VA_신기하,VV_내려오,NNG_에피소드,NNG_대변,NNG_일,VV_낳,EF_다,NNG_별명,NNG_아침,NNG_해,VV_지,ETM_ᆯ,NNB_쯤,NNG_저녁,VA_힘들,NNG_땅,VA_생생하,NNG_길,VV_잃,ETM_다는,VV_까먹,VV_맞,NNG_숙소,NNG_예산,EC_지,NNG_임원,NNG_고생,ETM_다라는,NNG_지금,VV_서,EC_어야,NNB_번,NNG_파리,NNG_지옥,NNG_환경,NNG_마피아,NNG_밤,VV_그러,NNB_수,VA_재밌,NNG_계곡,NNG_강,NNG_사,NNG_암,NNG_사인,NNG_애,NNG_물,NNG_속,NNG_얘기,VV_좋아하,NNG_인기,NNG_투표,EC_잖아,NNG_줄,EC_ᆫ다고,NP_누구,EF_ᆫ지,NNG_뒤,NNG_단,EF_네,NNG_학년,NNG_학기,NNG_위,NNG_기수,VV_떠오르,NNB_년,NNG_반,NNG_동안,EC_으니까,NNG_다,VA_많,VA_어리,NP_뭐,JKO_ᆯ,VV_모르,NNG_역,NNG_기술,NNG_부장,NNG_역할,NNG_동기,VA_착하,VA_별나,EC_어도,VA_나쁘,NNG_우정,NNG_유지,NNG_역량,VV_키우,NNG_자신,NNG_분야,NNG_음악,NNG_합주,NNB_것,NNG_대학,NNG_생활,NNG_전부,NNG_과언,NNG_초중고,NNG_옛날,NNG_이야기,NNB_가지,VV_잊어버리,NNB_편,EF_거든,NNG_중고등학교,NNG_추억,VA_크,VV_기억나,NNG_시골,VA_작,NNG_곳,VV_나오,NNB_때문,NNG_학창,EC_다,VV_느끼,NNG_감정,EC_ᆫ지,NNG_대학교,VV_오,JX_이라든지,NNG_모임,NNB_적,NP_여기,NNG_이하,NNG_기숙사,NP_걔,NNG_용기,EF_자,VV_알,EC_ᆯ지,NNG_코인,NNG_노래방,NNG_연습,VV_붙이,EF_을까,NNG_연락,NNB_중,NNG_하늘,NNG_공유,NNG_요즘,NNG_장례식,NNB_데,NNG_눈치,EC_으니깐,NNG_여름,VV_생각나,VA_핫하,VV_우려먹,NNB_줄,NNG_꿈,JX_나,NP_너희,VA_궁금하,NNG_선발대,EC_여,NNG_장,VV_쉬,VA_편하,EF_게,NNG_한참,NNG_군부대,NNG_택시,NNG_아무것,NNG_무용담,NNG_자리,EC_으면,NNG_물론,NNG_안전,NNG_보장,ETM_ᆫ다는,NNG_가정,NNG_하,VV_살,NNG_유명인,VV_잊,NNG_충격,NNG_앞,NNG_물놀이,NNB_나름,VA_깨끗하,VV_말,NNG_졸업,VV_싸,NNG_차,NNG_미션,NNG_팀,VV_나누,EC_곤,NNG_성공,NNG_사진,NNG_기차역,NNG_새벽,VV_기다리,NNG_수박,VV_자르,NNG_술,NNG_벌,NNG_주,NNG_맛,VV_섞,NP_자기,NNG_소개,VV_먹,NNG_필요,EC_다고,JX_만,NNG_안심,VA_든든하,NNG_성격,EC_라,EF_ᆫ가,VV_맡,NNG_리더십,VV_나서,EC_ᆫ다,VV_시키,NNG_악기,NNG_케어,VV_가지,NNG_음감,NNG_부분,NP_저거,EF_은데,NNG_운,NNG_충실,VV_넘,NNG_안부,VV_싸우,NNG_남자,NNG_여자,NNG_복,NNG_학과,NNG_학교,NNG_자랑,EF_다고,NNG_인생,NNG_자부심,VV_갖
SD2400610,30대,0.03187250996015936,0.021912350597609563,0.00398406374501992,0.010956175298804782,0.0,0.00298804780876494,0.03386454183266932,0.0,0.00099601593625498,0.02091633466135458,0.0,0.00199203187250996,0.0069721115537848604,0.018924302788844622,0.008964143426294821,0.018924302788844622,0.00597609561752988,0.00398406374501992,0.0049800796812749,0.0,0.00298804780876494,0.00099601593625498,0.035856573705179286,0.030876494023904383,0.046812749003984064,0.00099601593625498,0.00099601593625498,0.0,0.00199203187250996,0.008964143426294821,0.013944223107569721,0.017928286852589643,0.0,0.00199203187250996,0.01593625498007968,0.00199203187250996,0.0,0.0069721115537848604,0.008964143426294821,0.025896414342629483,0.00099601593625498,0.01593625498007968,0.0069721115537848604,0.0,0.0,0.0,0.0,0.00199203187250996,0.0,0.0,0.00398406374501992,0.0,0.0099601593625498,0.013944223107569721,0.00099601593625498,0.0,0.0,0.00796812749003984,0.0,0.0,0.0049800796812749,0.0,0.0,0.00597609561752988,0.0,0.00796812749003984,0.0,0.00398406374501992,0.00199203187250996,0.0,0.00597609561752988,0.00796812749003984,0.00099601593625498,0.01195219123505976,0.0,0.008964143426294821,0.00099601593625498,0.0,0.0,0.0,0.00398406374501992,0.00199203187250996,0.0,0.0,0.0,0.0,0.00796812749003984,0.0099601593625498,0.0,0.00199203187250996,0.00099601593625498,0.00199203187250996,0.0,0.00099601593625498,0.00199203187250996,0.00099601593625498,0.0069721115537848604,0.0,0.01693227091633466,0.00099601593625498,0.00099601593625498,0.0,0.00597609561752988,0.0,0.0,0.00099601593625498,0.0,0.0,0.0069721115537848604,0.0,0.0049800796812749,0.00099601593625498,0.00099601593625498,0.0049800796812749,0.0,0.00099601593625498,0.010956175298804782,0.0049800796812749,0.0099601593625498,0.00298804780876494,0.0,0.00099601593625498,0.00199203187250996,0.0,0.0,0.00199203187250996,0.0,0.00298804780876494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00298804780876494,0.0,0.00199203187250996,0.0,0.0,0.00099601593625498,0.0,0.00298804780876494,0.0,0.0049800796812749,0.00099601593625498,0.0,0.0,0.0,0.00796812749003984,0.0,0.00199203187250996,0.00199203187250996,0.00099601593625498,0.0,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.0,0.00398406374501992,0.00199203187250996,0.0,0.010956175298804782,0.0,0.0,0.0,0.00199203187250996,0.0,0.0,0.00597609561752988,0.0,0.0,0.0,0.0,0.0,0.0,0.00298804780876494,0.00298804780876494,0.0,0.0,0.0,0.0,0.0,0.00398406374501992,0.0,0.0,0.014940239043824702,0.00099601593625498,0.00199203187250996,0.0,0.0,0.0,0.00099601593625498,0.00199203187250996,0.0,0.00099601593625498,0.0,0.00199203187250996,0.0,0.0,0.0,0.0,0.00099601593625498,0.00099601593625498,0.0,0.00099601593625498,0.00199203187250996,0.0,0.008964143426294821,0.00099601593625498,0.0049800796812749,0.008964143426294821,0.0069721115537848604,0.0,0.0,0.0,0.00099601593625498,0.0,0.00099601593625498,0.0,0.00398406374501992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00199203187250996,0.0,0.0099601593625498,0.00398406374501992,0.00199203187250996,0.0,0.0,0.00199203187250996,0.00298804780876494,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.0069721115537848604,0.00099601593625498,0.00199203187250996,0.00298804780876494,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00199203187250996,0.00099601593625498,0.00298804780876494,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.0049800796812749,0.00199203187250996,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00199203187250996,0.00099601593625498,0.00298804780876494,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00298804780876494,0.00298804780876494,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00199203187250996,0.00199203187250996,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00298804780876494,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00298804780876494,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00199203187250996,0.00199203187250996,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00199203187250996,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00199203187250996,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00199203187250996,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00199203187250996,0.00099601593625498,0.00099601593625498,0.00199203187250996,0.00099601593625498,0.00099601593625498,0.00099601593625498
SD2400611,30대,0.027855153203342618,0.018105849582172703,0.011142061281337047,0.020891364902506964,0.001392757660167131,0.001392757660167131,0.023676880222841225,0.001392757660167131,0.001392757660167131,0.025069637883008356,0.002785515320334262,0.002785515320334262,0.011142061281337047,0.020891364902506964,0.008356545961002786,0.02924791086350975,0.012534818941504178,0.004178272980501393,0.005571030640668524,0.001392757660167131,0.002785515320334262,0.008356545961002786,0.01532033426183844,0.016713091922005572,0.06128133704735376,0.005571030640668524,0.005571030640668524,0.001392757660167131,0.001392757660167131,0.011142061281337047,0.016713091922005572,0.011142061281337047,0.002785515320334262,0.004178272980501393,0.027855153203342618,0.008356545961002786,0.001392757660167131,0.005571030640668524,0.004178272980501393,0.034818941504178275,0.002785515320334262,0.018105849582172703,0.005571030640668524,0.002785515320334262,0.004178272980501393,0.001392757660167131,0.001392757660167131,0.002785515320334262,0.001392757660167131,0.001392757660167131,0.009749303621169917,0.001392757660167131,0.01532033426183844,0.019498607242339833,0.002785515320334262,0.001392757660167131,0.001392757660167131,0.005571030640668524,0.002785515320334262,0.001392757660167131,0.008356545961002786,0.001392757660167131,0.001392757660167131,0.005571030640668524,0.001392757660167131,0.005571030640668524,0.001392757660167131,0.006963788300835654,0.001392757660167131,0.001392757660167131,0.002785515320334262,0.009749303621169917,0.002785515320334262,0.012534818941504178,0.005571030640668524,0.002785515320334262,0.001392757660167131,0.002785515320334262,0.001392757660167131,0.004178272980501393,0.006963788300835654,0.002785515320334262,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.005571030640668524,0.004178272980501393,0.001392757660167131,0.005571030640668524,0.002785515320334262,0.002785515320334262,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.002785515320334262,0.005571030640668524,0.001392757660167131,0.013927576601671309,0.001392757660167131,0.002785515320334262,0.001392757660167131,0.002785515320334262,0.001392757660167131,0.001392757660167131,0.004178272980501393,0.004178272980501393,0.001392757660167131,0.002785515320334262,0.001392757660167131,0.006963788300835654,0.001392757660167131,0.001392757660167131,0.002785515320334262,0.001392757660167131,0.001392757660167131,0.004178272980501393,0.001392757660167131,0.005571030640668524,0.001392757660167131,0.006963788300835654,0.001392757660167131,0.001392757660167131,0.002785515320334262,0.001392757660167131,0.004178272980501393,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.002785515320334262,0.001392757660167131,0.006963788300835654,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.004178272980501393,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.002785515320334262,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.008356545961002786,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.002785515320334262,0.002785515320334262,0.001392757660167131,0.001392757660167131,0.002785515320334262,0.004178272980501393,0.001392757660167131,0.001392757660167131,0.004178272980501393,0.002785515320334262,0.001392757660167131,0.002785515320334262,0.004178272980501393,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.005571030640668524,0.005571030640668524,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.002785515320334262,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.002785515320334262,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.002785515320334262,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.002785515320334262,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.002785515320334262,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
