화자ID,연령대,NP_나,JX_는,NNB_주,NNG_후,VV_떠나,ETM_ᆯ,NNB_것,EF_다,EF_지,NNG_금,NNG_각사,NNG_은,NNG_아라시야마,NNG_치쿠린,NNG_신사,EC_게,VV_가,NNB_거,EF_야,NNG_다음,NNG_이동,EC_어서,NNG_시내,JKO_를,NNB_번,VV_보,EC_고,NNG_날,NNG_스튜디오,EC_다가,NNG_귀국,ETM_는,NNG_코스,NNG_아사,NNB_시,NNG_미나리,EC_라고,VV_하,EC_는데,NP_이것,JKS_이,NNG_책,JKO_을,EC_다,EC_니까,ETM_라는,NNG_이름,VV_나오,EF_더라고,NNG_야마,JKS_가,NNG_산,NNG_뜻,NP_거기,ETM_ᆫ,VA_같,EF_어,NNG_대나무,VA_예쁘,VV_서,EC_어,NNG_숲,VV_모르,EF_네,VA_좋,VV_좋아하,EC_지,NNB_년대,NNG_후반,VV_돌,ETN_기,NNG_시작,EC_면서,NNG_등산,VV_그러,VV_되,NNG_기간,VV_거치,NNG_이제,JX_도,NNG_곳,NNG_생각,ETM_을,NNG_정도,NP_너,JX_은,NNG_우리나라,JKG_의,NNG_취미,NNG_발달,NP_우리,NNG_나라,VA_쾌적하,EC_다고,NNG_재미,VV_삼,EC_어도,NNG_목적,NNG_주변,NNG_사람,VA_없,NNG_나,EC_자,NNG_친구,NNG_결혼식,NNG_기억,JX_ᆫ,VV_오,VV_찍,ETM_은,NNG_사진,VV_사,EF_어야지,NNG_유명,NNG_집,VA_있,EF_대,NNG_옛날,NNG_회사,NNG_직원,ETM_던,VV_먹,NNB_적,VV_있,NNG_맛,EF_ᆫ데,NP_어디,NNG_여행지,NNB_년,NNG_초반,NNG_부모,NNG_동생,NNG_그때,VA_괜찮,NNG_전국,NNG_여행,VV_다니,EF_잖아,NNB_데,NNG_해수욕장,ETM_다는,NNG_기분,NNG_지금,VV_대하,NNG_흥미,VV_생기,NNG_종주,EC_면,NNB_수,NNG_기본,NNG_말,VV_쓰,NNG_며칠,NNG_전,NNG_육식,NNG_콘텐츠,EF_더라,VV_비하,EC_ᆫ데,NNG_규모,EC_며,NNG_분위기,VA_다르,VV_보이,NNG_리조트,NNG_빨간색,NNG_금색,VA_엄청나,NNG_치장,NNG_절도,NP_저,JKO_ᆯ,NNG_미감,NNG_특이,VV_읽,NP_얘,NNG_과대,NNG_해석,NNG_입,VV_달리,EC_으면,JX_까지,JX_만,NP_이거,NNG_실망,VV_들,NNG_차이,NP_무엇,EC_ᆫ가,VA_궁금하,VA_많,NNG_기대,EF_ᆫ다,NP_그거,NNG_소설,VV_태우,NNB_터,NNG_소실,EC_는지,NNG_확인,EF_ᆯ게,EC_으니까,NNG_정보,NNG_포스팅,NP_여기,NNG_역사,NNG_의의,NNB_식,NNG_건축,NNG_길,VV_보내,EF_는가,NNG_앞,VV_팔,NNG_위주,NNG_기재,NNB_때문,NP_뭐,EF_ᆫ가,NNG_맛집,VV_알,EC_지만,EC_어야,NNG_경우,NNB_명,NNG_지,NNG_관광,EC_라,NNG_달리기,NNG_남자,NNG_간판,NNB_쪽,JX_이나,NNG_나머지,VV_돌아다니,EC_려고,NNG_초밥,NNG_이상,EC_으러,EF_을까,VA_맛있,NNG_하나,NNG_넘버,NNG_원,NNG_백반,VV_찾,NNG_동안,VV_살,NNG_생활,NNG_얼굴,VA_익숙하,NNG_바다,VV_헤엄치,NNG_수영,NNG_기회,EC_ᆫ다면,VV_배우,NNG_한번,EC_러,EC_ᆯ까,EC_고서,NNG_삶,NNG_청록색,EF_구나,NNG_특별,NP_그것,NNG_뒤,EF_는데,EF_라고,NNG_치쿠,NNG_치쿤,VV_나,EC_나,NNG_아사리,JX_야,NNG_산악회,NNB_만,NP_누구,NNG_기념품,NNG_국내,NNG_주요,NNG_도시,NNG_여기저기,NNG_최근,NNG_예전,VV_들르,EC_ᆫ지,NNG_버스,VV_타,VV_말,JX_밖에,EF_냐,VV_붙,NNG_안목,NNG_해변,NNG_당일,VA_크,VV_당기,NNG_게임,NNG_서양,NNG_느낌,NNG_케이,NNG_관광지,NNG_대륙,NNG_돈,NNG_배,VV_불리,NNG_추가,VV_치,NNG_하,NNG_때,VA_멋있,EC_은데,VV_느끼,EC_ᆯ지,NNG_만약,NNG_동네,NNG_뒷산,VV_데려가,NP_자기,EF_ᆯ까,NNG_절,NNG_가이드,NNG_짱,NNG_사,VV_어쩌,VV_저쩌,VV_때,VV_만들,NNG_얘기,NNG_성,NNG_교과서,EF_던데,EF_구만,NP_걔,NNG_게,NNG_요리,NNG_일,EF_으니까,NNG_물,NNG_자체,VA_어리,NNG_외가,NNG_갯벌,NNG_어른,NNG_맨날,NNG_조개,NNG_해수욕,VV_크,NNG_구경,NNG_풍경,NNG_발,NNG_바,NNG_초록색
SD2401587,30대,0.01694915254237288,0.037076271186440676,0.001059322033898305,0.00211864406779661,0.001059322033898305,0.006355932203389831,0.006355932203389831,0.01059322033898305,0.007415254237288136,0.006355932203389831,0.00847457627118644,0.00211864406779661,0.00211864406779661,0.00211864406779661,0.00211864406779661,0.012711864406779662,0.028601694915254237,0.018008474576271187,0.009533898305084746,0.00211864406779661,0.001059322033898305,0.014830508474576272,0.00211864406779661,0.00423728813559322,0.00423728813559322,0.013771186440677966,0.03072033898305085,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.019067796610169493,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.0031779661016949155,0.018008474576271187,0.012711864406779662,0.0031779661016949155,0.026483050847457626,0.00211864406779661,0.025423728813559324,0.00423728813559322,0.005296610169491525,0.0031779661016949155,0.001059322033898305,0.001059322033898305,0.00423728813559322,0.001059322033898305,0.02754237288135593,0.005296610169491525,0.00211864406779661,0.009533898305084746,0.01059322033898305,0.006355932203389831,0.029661016949152543,0.0031779661016949155,0.00211864406779661,0.00211864406779661,0.025423728813559324,0.001059322033898305,0.0031779661016949155,0.00211864406779661,0.00423728813559322,0.00423728813559322,0.009533898305084746,0.00211864406779661,0.001059322033898305,0.00211864406779661,0.013771186440677966,0.001059322033898305,0.001059322033898305,0.005296610169491525,0.001059322033898305,0.00847457627118644,0.001059322033898305,0.001059322033898305,0.00211864406779661,0.013771186440677966,0.001059322033898305,0.012711864406779662,0.006355932203389831,0.005296610169491525,0.006355932203389831,0.01694915254237288,0.001059322033898305,0.005296610169491525,0.00211864406779661,0.001059322033898305,0.006355932203389831,0.0031779661016949155,0.00211864406779661,0.005296610169491525,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.00211864406779661,0.006355932203389831,0.007415254237288136,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.00211864406779661,0.00847457627118644,0.005296610169491525,0.001059322033898305,0.01059322033898305,0.001059322033898305,0.0031779661016949155,0.001059322033898305,0.0031779661016949155,0.005296610169491525,0.007415254237288136,0.001059322033898305,0.00211864406779661,0.001059322033898305,0.001059322033898305,0.005296610169491525,0.0031779661016949155,0.0031779661016949155,0.009533898305084746,0.00211864406779661,0.00211864406779661,0.0031779661016949155,0.001059322033898305,0.00211864406779661,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.00211864406779661,0.00211864406779661,0.0031779661016949155,0.011652542372881356,0.00211864406779661,0.00423728813559322,0.0031779661016949155,0.001059322033898305,0.00211864406779661,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.00423728813559322,0.001059322033898305,0.00211864406779661,0.0031779661016949155,0.005296610169491525,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.0031779661016949155,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.00211864406779661,0.001059322033898305,0.001059322033898305,0.00211864406779661,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.00211864406779661,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.0031779661016949155,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.00211864406779661,0.001059322033898305,0.00211864406779661,0.00211864406779661,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.00423728813559322,0.00211864406779661,0.001059322033898305,0.001059322033898305,0.00211864406779661,0.00211864406779661,0.0031779661016949155,0.001059322033898305,0.001059322033898305,0.00211864406779661,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.00211864406779661,0.00211864406779661,0.001059322033898305,0.0031779661016949155,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.0031779661016949155,0.00211864406779661,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.00211864406779661,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.00211864406779661,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.00423728813559322,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.00211864406779661,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.00211864406779661,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.005296610169491525,0.001059322033898305,0.0031779661016949155,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.00211864406779661,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401588,30대,0.012181616832779624,0.021040974529346623,0.0011074197120708748,0.0,0.0,0.005537098560354375,0.006644518272425249,0.006644518272425249,0.009966777408637873,0.004429678848283499,0.004429678848283499,0.0,0.0,0.0022148394241417496,0.0,0.007751937984496124,0.047619047619047616,0.03211517165005537,0.007751937984496124,0.0,0.0,0.006644518272425249,0.0,0.0033222591362126247,0.017718715393133997,0.01107419712070875,0.04097452934662237,0.0,0.0,0.0022148394241417496,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.01107419712070875,0.0033222591362126247,0.0011074197120708748,0.0221483942414175,0.0,0.008859357696566999,0.0033222591362126247,0.004429678848283499,0.0022148394241417496,0.0011074197120708748,0.0,0.0011074197120708748,0.0011074197120708748,0.017718715393133997,0.006644518272425249,0.0,0.012181616832779624,0.019933554817275746,0.012181616832779624,0.014396456256921373,0.0011074197120708748,0.0,0.0,0.03211517165005537,0.0,0.0011074197120708748,0.0033222591362126247,0.009966777408637873,0.0011074197120708748,0.007751937984496124,0.0,0.0,0.0011074197120708748,0.0033222591362126247,0.0,0.0022148394241417496,0.0011074197120708748,0.0022148394241417496,0.0011074197120708748,0.0,0.0,0.0,0.03875968992248062,0.0011074197120708748,0.007751937984496124,0.006644518272425249,0.0022148394241417496,0.005537098560354375,0.024363233665559248,0.0,0.0033222591362126247,0.0,0.0,0.008859357696566999,0.0011074197120708748,0.0,0.0022148394241417496,0.0,0.0,0.0033222591362126247,0.0,0.0,0.009966777408637873,0.009966777408637873,0.0,0.0,0.0011074197120708748,0.0011074197120708748,0.005537098560354375,0.0022148394241417496,0.004429678848283499,0.0011074197120708748,0.01107419712070875,0.0033222591362126247,0.0,0.0,0.0022148394241417496,0.0011074197120708748,0.015503875968992248,0.0,0.0,0.0,0.0,0.008859357696566999,0.0022148394241417496,0.0022148394241417496,0.005537098560354375,0.0,0.0022148394241417496,0.008859357696566999,0.004429678848283499,0.0022148394241417496,0.0,0.0011074197120708748,0.0,0.005537098560354375,0.0011074197120708748,0.0,0.006644518272425249,0.0,0.0011074197120708748,0.009966777408637873,0.0011074197120708748,0.004429678848283499,0.0,0.0011074197120708748,0.0011074197120708748,0.0,0.0,0.0,0.005537098560354375,0.0011074197120708748,0.0,0.0022148394241417496,0.0033222591362126247,0.0,0.0022148394241417496,0.0,0.0,0.0,0.0,0.004429678848283499,0.0,0.0,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0,0.0,0.0011074197120708748,0.0,0.0,0.0011074197120708748,0.0022148394241417496,0.0011074197120708748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011074197120708748,0.0,0.0011074197120708748,0.0,0.0,0.0011074197120708748,0.0,0.0,0.006644518272425249,0.0,0.0022148394241417496,0.0,0.0011074197120708748,0.005537098560354375,0.0,0.0,0.0,0.0011074197120708748,0.0,0.0,0.0,0.0,0.0011074197120708748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033222591362126247,0.012181616832779624,0.005537098560354375,0.0,0.0011074197120708748,0.0033222591362126247,0.0011074197120708748,0.0,0.0,0.0,0.0033222591362126247,0.0,0.0,0.0,0.0,0.0033222591362126247,0.0,0.0,0.0011074197120708748,0.0,0.0011074197120708748,0.0,0.0022148394241417496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011074197120708748,0.0011074197120708748,0.0,0.0011074197120708748,0.0,0.01107419712070875,0.0,0.0,0.0,0.0,0.0,0.0011074197120708748,0.0,0.0,0.0,0.0,0.0022148394241417496,0.0011074197120708748,0.0,0.004429678848283499,0.0011074197120708748,0.005537098560354375,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0033222591362126247,0.009966777408637873,0.0011074197120708748,0.0033222591362126247,0.0011074197120708748,0.0033222591362126247,0.0033222591362126247,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0022148394241417496,0.0022148394241417496,0.0022148394241417496,0.0011074197120708748,0.0022148394241417496,0.0022148394241417496,0.005537098560354375,0.0011074197120708748,0.0022148394241417496,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.004429678848283499,0.0011074197120708748,0.0011074197120708748,0.0022148394241417496,0.0011074197120708748,0.0011074197120708748,0.004429678848283499,0.0033222591362126247,0.0033222591362126247,0.0011074197120708748,0.0022148394241417496,0.0011074197120708748,0.0022148394241417496,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0022148394241417496,0.0022148394241417496,0.0022148394241417496,0.0033222591362126247,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0022148394241417496,0.0011074197120708748,0.0011074197120708748,0.0022148394241417496,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.004429678848283499,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0022148394241417496,0.0011074197120708748,0.0022148394241417496,0.0011074197120708748,0.0022148394241417496,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0022148394241417496,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748
