화자ID,연령대,NP_저희,NNG_집,JX_도,NNG_시골,EC_고,NNG_형,EF_잖아요,EC_어,VV_살,ETM_ᆯ,NNG_때,NNG_도시,NNG_수도,EF_구나,NNG_시내,NNG_차이,VA_같,ETM_은,NNB_것,JKS_이,VA_있,JX_은,NP_여기,ETM_을,VA_좋,EF_다,ETM_라는,NNG_점,EF_ᆯ까요,NP_저,NNG_경우,EC_다,EC_니까,NNG_회사,JKG_의,NNG_거리,JKS_가,VV_되,EF_거든요,NNG_차,JKO_를,VV_타,VV_그러,NNG_운전,EC_ᆫ다고,VV_치,EC_면,NNB_분,EC_ᆫ데,NNG_정도,NNG_얼마,VV_가,ETM_ᆫ단,NNG_생각,JKO_을,VV_하,VV_있,ETM_는,EC_라서,NNG_대중,NNG_교통,NNG_이용,EF_어요,NNG_대중교통,NNG_코스,NNG_시간,NNG_이상,JX_이나,NNG_소요,NNG_말,EF_에요,NP_이것,VV_뺏기,VA_싫,NNB_거,EF_예요,JX_는,NNG_부분,EF_더라고,JX_요,NP_그것,NNG_맘,VV_들,ETM_던,EF_요,NNG_버스,NNG_정류장,JX_까지,NNB_데,NNG_자체,VV_걸리,NNG_말씀,NNG_배차,NNG_간격,EC_라고,NNG_얘기,EC_는데,VV_배,NNB_시간,NNB_번,VV_놓치,EC_거나,NNG_조건,NNG_택시,VV_부르,EC_어야,NNG_별거,EC_라,NNB_수,NNG_크리티컬,ETM_ᆫ,VA_급하,NNG_일,VV_생기,NNG_결국,JX_ᆫ,VA_멀,VV_잡히,NNG_예,EC_어서,NNG_명절,JX_이라든지,VA_없,NNG_시간대,VV_대하,EC_다고,EF_나요,EC_면서,VV_느끼,NNG_배달,EF_죠,NNG_시대,VV_바뀌,ETN_ᆷ,VV_따르,NNG_옛날,NNB_만,NNG_발달,VV_빠지,NNG_저녁,NP_이거,VV_먹,EF_은데,VA_크,NNG_결심,VV_나가,EC_다가,VV_오,NNG_비용,VV_사,NNG_경험,NNG_처음,NNG_근처,VV_알,EC_다시피,VA_길,NNG_도로,NP_거기,NNG_중간,NNG_카페,NNG_옆,NNG_편의점,VV_걸어가,EC_자니,EC_어도,JKO_ᆯ,EC_게,NNG_마음,ETN_기,VV_계시,NNG_생활,NNG_도움,NNG_전자,NNG_제품,NNG_공,NNG_구류,VV_생각나,VA_다르,NNG_친구,NNG_대부분,NNG_아파트,VV_어떡하,EF_지,NNG_고민,NP_그거,NNG_보일러,VV_드리,NNG_기름보일러,NNG_화목,NNG_나무,VV_베,VV_갖,VV_태우,NNG_방식,NNG_난방,NNB_식,NNG_엘피지,NNG_통,NNG_공감,VV_쓰,EF_습니다,NNG_부족,NNG_타이밍,JX_만,VV_떨어지,NNG_아버지,NNG_시즌,NNG_시작,NNG_주문,VV_쟁이,EF_더라고요,EC_는지,VV_모르,JX_다가,EC_나,VV_놔두,VV_갈,VV_끼우,NNG_사용,NNG_전,ETM_란,EF_네요,EC_지,JKS_께서,NNG_흙,NNB_채,VV_까,NNG_안,VV_들어가,JX_나,NNG_논,NNG_진흙,VV_붙,NNG_발목,NNG_아이,NNG_허벅지,VV_올라오,NNG_부츠,VV_풀,NNG_옥상,VV_올라가,NNG_계단,NNG_아래,NNG_공간,VV_보,NNG_소,NNB_적,VA_궁금하,VV_떠오르,NNG_항아리,NNG_고추장,NNG_간장,NNG_시골집,EC_ᆯ지,NNG_이름,NNG_기억,VV_나,NNG_삼시,NNG_세끼,NNG_프로그램,VV_나오,NNG_손잡이,VV_돌리,NNG_바람,VV_쐬,EF_세요,NNG_푸세식,NNG_다행,NNG_대신,NNG_뒤,JKG_에,NNG_레버,VV_당기,NNG_물,VV_쓸리,NNG_구조,NNG_이유,VV_말,VV_꾸미,VV_좋아하,NNG_인테리어,NNB_가지,VV_만들,NP_나,VV_내려오,EF_거든,NNG_그때,VA_어리,EF_어,NNG_결,VV_따지,EC_으고,NNG_지금,VA_똑같,NNG_애,VV_놀,NNG_단점,EC_다면,NNG_산,NNG_동의,NNG_출퇴근,NNG_편도,EF_야,EF_ᆫ다,NNG_진심,NNG_이동,NNG_경로,EC_지마는,NNG_최소,NNG_순간,NNG_지옥,VV_펼치,VV_기다리,JX_뿐,VV_걸어오,NP_너,NNG_진짜,NNG_장난,VV_않,NNG_최악,NNG_요즘,NNG_왕복,NNG_자가,NNG_자,NNG_한참,NP_뭐,VV_놓,NNG_한숨,VV_쉬,VV_돌아가,NP_거시기,NP_우리,NNB_나름,NNG_시,NNG_외곽,NNG_반대,EC_든,NNG_관통,NNG_피곤,ETM_단,VV_막히,NNG_길,NNG_산업,NNG_사고,NNG_공사,EC_더라도,EC_으니까,NNB_시,NNG_주행,VV_달리,JX_거나,VA_괜찮,NNG_상황,NNB_박,NNB_일,NNG_감사,NNB_군데,NNG_유명,NP_이쪽,NNG_사람,NNG_캠핑,NNG_상가,NNG_치킨집,NNG_자연,NNG_예전,NNG_어머니,NNG_떄,NNG_치킨,VV_시키,EF_대,NNG_맛,VA_나쁘,NNG_비비큐,EF_ᆫ가,NNG_유일,NNG_한번,NNG_필요,EC_으면,NNG_문제,EC_냐면,EF_ᆷ,VV_늘,EF_냐,VV_지나,EC_기로,VV_서,NNB_중,NNB_개,NNG_주변,VA_많,NNG_일반,NNG_전제,NNG_가전제품,NNG_이것저것,JX_여,NNG_글,NNG_라인,NNG_지그소,NNG_막,NNG_드릴,NNG_느낌,NNG_상,NNG_스타일,EC_러,NNG_기본,NNG_상하수도,NNG_도시가스,NNG_어림,NNB_때문,NNG_기름,NNG_전자레인지,NNG_가스,NNG_관,NNG_연결,NP_너희,VV_꽂,NNG_주유소,VV_넣,NNG_화장실,NNG_급속,NNG_온수기,NNG_냉온수,NNG_부엌,NNG_예비,ETM_는단,NNG_원래,NNG_과수원,NNG_이전,NNG_고등학교,EC_을지,EC_지만,VV_내리,NNG_좌변기,EF_잖아,VV_쭈그리,VV_앉,NNG_구멍,VV_뚫리,NNG_푸세,NNG_최근,NNG_방문,NP_그분,NNG_오랜만,EC_다는데,NNG_당,EC_구나,NNG_주택,EC_면은,VV_두,EF_니까,NNG_감초,NNG_소금,NNG_풍로,NNG_만약,NNG_아궁이,NNG_라이터,NNG_신문지,VV_올리,EF_으니까,EC_자면,EC_려나,VV_차오르,VV_보이,NNG_박테리아,NNG_냄새,VA_심하,NNG_겨울,EC_은데,NNG_여름,NNG_쥐약,VV_사라지,NNG_거름,NNG_표현,EC_자고,NP_게,NNG_용량,VV_줄어들,VA_끔찍하,NNG_뒷간,VV_모으,EC_자,NNG_새끼,NNG_고양이,VV_지나가,VV_놀라,VV_죽,NNG_하드,EC_ᆫ가,NNG_평상,EC_ᆫ다,NNG_방,NNG_부목,VV_들어오,NNG_침대,NNG_천장,VV_박,EC_는다고,NNG_장식장,NNG_쇠,NNG_파이프,NNG_막대기,NNG_자재,NNG_창고,VV_뒤지,EC_네,NP_그,NNG_거실,EF_란다,NNG_마당
SD2401663,30대,0.018315018315018316,0.024725274725274724,0.026556776556776556,0.011904761904761904,0.03205128205128205,0.014652014652014652,0.007326007326007326,0.018315018315018316,0.007326007326007326,0.009157509157509158,0.00641025641025641,0.0018315018315018315,0.0009157509157509158,0.0018315018315018315,0.0009157509157509158,0.0018315018315018315,0.005494505494505495,0.007326007326007326,0.020146520146520148,0.05402930402930403,0.020146520146520148,0.02564102564102564,0.0009157509157509158,0.0018315018315018315,0.004578754578754579,0.0027472527472527475,0.0027472527472527475,0.0009157509157509158,0.0009157509157509158,0.019230769230769232,0.004578754578754579,0.0173992673992674,0.020146520146520148,0.0018315018315018315,0.0009157509157509158,0.0027472527472527475,0.0173992673992674,0.01098901098901099,0.007326007326007326,0.003663003663003663,0.01098901098901099,0.0018315018315018315,0.00641025641025641,0.0009157509157509158,0.0018315018315018315,0.0009157509157509158,0.013736263736263736,0.00641025641025641,0.0027472527472527475,0.0009157509157509158,0.0009157509157509158,0.004578754578754579,0.0027472527472527475,0.009157509157509158,0.010073260073260074,0.0173992673992674,0.005494505494505495,0.023809523809523808,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.003663003663003663,0.007326007326007326,0.0009157509157509158,0.0009157509157509158,0.004578754578754579,0.0027472527472527475,0.0009157509157509158,0.0009157509157509158,0.0027472527472527475,0.0018315018315018315,0.008241758241758242,0.0009157509157509158,0.0018315018315018315,0.016483516483516484,0.003663003663003663,0.016483516483516484,0.0018315018315018315,0.008241758241758242,0.010073260073260074,0.003663003663003663,0.0009157509157509158,0.01282051282051282,0.008241758241758242,0.0027472527472527475,0.0009157509157509158,0.0009157509157509158,0.004578754578754579,0.005494505494505495,0.0009157509157509158,0.0009157509157509158,0.0018315018315018315,0.0009157509157509158,0.0018315018315018315,0.0009157509157509158,0.008241758241758242,0.013736263736263736,0.0009157509157509158,0.0009157509157509158,0.004578754578754579,0.0009157509157509158,0.0018315018315018315,0.0009157509157509158,0.003663003663003663,0.0018315018315018315,0.0027472527472527475,0.0009157509157509158,0.0018315018315018315,0.0027472527472527475,0.0009157509157509158,0.011904761904761904,0.0018315018315018315,0.0027472527472527475,0.0027472527472527475,0.0009157509157509158,0.003663003663003663,0.0027472527472527475,0.0009157509157509158,0.0009157509157509158,0.005494505494505495,0.0018315018315018315,0.0009157509157509158,0.004578754578754579,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.005494505494505495,0.0018315018315018315,0.0009157509157509158,0.0027472527472527475,0.0027472527472527475,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0027472527472527475,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0018315018315018315,0.0009157509157509158,0.0027472527472527475,0.0009157509157509158,0.005494505494505495,0.003663003663003663,0.0018315018315018315,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0018315018315018315,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0018315018315018315,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0018315018315018315,0.0009157509157509158,0.0018315018315018315,0.0009157509157509158,0.004578754578754579,0.0009157509157509158,0.0009157509157509158,0.005494505494505495,0.0018315018315018315,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0027472527472527475,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.003663003663003663,0.0027472527472527475,0.0018315018315018315,0.0009157509157509158,0.0018315018315018315,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0027472527472527475,0.0018315018315018315,0.0027472527472527475,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0018315018315018315,0.0009157509157509158,0.0018315018315018315,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0018315018315018315,0.0018315018315018315,0.0009157509157509158,0.0018315018315018315,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0018315018315018315,0.0009157509157509158,0.0009157509157509158,0.0018315018315018315,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0018315018315018315,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0018315018315018315,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0018315018315018315,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0018315018315018315,0.0018315018315018315,0.0027472527472527475,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0018315018315018315,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0018315018315018315,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401876,30대,0.0,0.01303538175046555,0.027312228429546864,0.004965859714463066,0.03227808814400993,0.0,0.0,0.027312228429546864,0.002482929857231533,0.006207324643078833,0.008690254500310366,0.0006207324643078833,0.0,0.0006207324643078833,0.0012414649286157666,0.0006207324643078833,0.010552451893234015,0.012414649286157667,0.008690254500310366,0.035381750465549346,0.013656114214773432,0.022967101179391682,0.0012414649286157666,0.0031036623215394167,0.0031036623215394167,0.0006207324643078833,0.0006207324643078833,0.0,0.0,0.0,0.008069522036002483,0.010552451893234015,0.010552451893234015,0.0012414649286157666,0.0012414649286157666,0.0006207324643078833,0.025450031036623216,0.008690254500310366,0.0,0.002482929857231533,0.009931719428926133,0.0006207324643078833,0.002482929857231533,0.0,0.0012414649286157666,0.0,0.0111731843575419,0.004345127250155183,0.00186219739292365,0.0006207324643078833,0.0006207324643078833,0.0031036623215394167,0.00186219739292365,0.0012414649286157666,0.00558659217877095,0.028553693358162633,0.006828057107386716,0.020484171322160148,0.0,0.0,0.0,0.0,0.0,0.0012414649286157666,0.0,0.004965859714463066,0.002482929857231533,0.0,0.0,0.008690254500310366,0.0,0.00558659217877095,0.0,0.0,0.019242706393544383,0.0,0.02669149596523898,0.0,0.0,0.0,0.01303538175046555,0.0,0.0012414649286157666,0.004345127250155183,0.0,0.00186219739292365,0.0,0.0012414649286157666,0.004965859714463066,0.0,0.0037243947858473,0.0,0.0006207324643078833,0.0006207324643078833,0.004345127250155183,0.00186219739292365,0.009931719428926133,0.0,0.002482929857231533,0.0,0.0006207324643078833,0.0006207324643078833,0.0,0.0,0.0,0.0031036623215394167,0.0,0.0012414649286157666,0.002482929857231533,0.0,0.0074487895716946,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.006207324643078833,0.0,0.0,0.0,0.0074487895716946,0.0,0.0,0.0074487895716946,0.0,0.0006207324643078833,0.0012414649286157666,0.0,0.002482929857231533,0.0006207324643078833,0.004965859714463066,0.0,0.0,0.0006207324643078833,0.0,0.0,0.00186219739292365,0.0,0.0,0.0006207324643078833,0.0,0.004965859714463066,0.0012414649286157666,0.0,0.0006207324643078833,0.0,0.0006207324643078833,0.0012414649286157666,0.00558659217877095,0.0,0.004345127250155183,0.0,0.0,0.0,0.004345127250155183,0.0,0.0,0.0006207324643078833,0.009931719428926133,0.0006207324643078833,0.0,0.0,0.00186219739292365,0.0,0.0,0.00186219739292365,0.004965859714463066,0.004345127250155183,0.0,0.0037243947858473,0.0,0.0006207324643078833,0.0,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009931719428926133,0.0,0.0148975791433892,0.0006207324643078833,0.0,0.0006207324643078833,0.0,0.002482929857231533,0.0,0.0,0.0006207324643078833,0.0,0.0,0.002482929857231533,0.0012414649286157666,0.0012414649286157666,0.0,0.004965859714463066,0.0,0.0,0.0,0.00186219739292365,0.0,0.0031036623215394167,0.0,0.0006207324643078833,0.0006207324643078833,0.0,0.0,0.002482929857231533,0.004965859714463066,0.00186219739292365,0.0006207324643078833,0.0,0.0,0.0,0.0,0.0006207324643078833,0.0006207324643078833,0.0,0.0031036623215394167,0.0,0.0,0.0,0.0,0.0,0.0,0.0006207324643078833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006207324643078833,0.0,0.006207324643078833,0.0,0.0006207324643078833,0.0,0.0,0.0037243947858473,0.0,0.0006207324643078833,0.0,0.0006207324643078833,0.0,0.0012414649286157666,0.0031036623215394167,0.0,0.0006207324643078833,0.0,0.0012414649286157666,0.0,0.0,0.0,0.0,0.0,0.00186219739292365,0.0006207324643078833,0.0,0.0006207324643078833,0.0006207324643078833,0.0,0.0,0.0006207324643078833,0.0,0.0,0.0,0.0037243947858473,0.0,0.0,0.0,0.0,0.006828057107386716,0.014276846679081317,0.002482929857231533,0.00186219739292365,0.00186219739292365,0.0006207324643078833,0.0260707635009311,0.0006207324643078833,0.0006207324643078833,0.0012414649286157666,0.0031036623215394167,0.0012414649286157666,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0012414649286157666,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.009931719428926133,0.00186219739292365,0.0006207324643078833,0.0012414649286157666,0.0012414649286157666,0.0012414649286157666,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.00558659217877095,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.00186219739292365,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.008069522036002483,0.0006207324643078833,0.00186219739292365,0.0006207324643078833,0.0006207324643078833,0.0012414649286157666,0.0006207324643078833,0.00186219739292365,0.004345127250155183,0.0012414649286157666,0.0006207324643078833,0.0006207324643078833,0.00186219739292365,0.0006207324643078833,0.0012414649286157666,0.0031036623215394167,0.0012414649286157666,0.0006207324643078833,0.0006207324643078833,0.0012414649286157666,0.002482929857231533,0.0006207324643078833,0.0012414649286157666,0.0012414649286157666,0.0006207324643078833,0.002482929857231533,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0012414649286157666,0.0006207324643078833,0.0006207324643078833,0.0012414649286157666,0.0006207324643078833,0.0012414649286157666,0.0012414649286157666,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0012414649286157666,0.0006207324643078833,0.0006207324643078833,0.0012414649286157666,0.00186219739292365,0.00186219739292365,0.002482929857231533,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0012414649286157666,0.002482929857231533,0.0006207324643078833,0.002482929857231533,0.0006207324643078833,0.0006207324643078833,0.0012414649286157666,0.0012414649286157666,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0031036623215394167,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0012414649286157666,0.0012414649286157666,0.0006207324643078833,0.0006207324643078833,0.00186219739292365,0.0031036623215394167,0.0006207324643078833,0.0006207324643078833,0.00186219739292365,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0012414649286157666,0.0006207324643078833,0.0006207324643078833,0.0012414649286157666,0.0006207324643078833,0.0006207324643078833,0.0012414649286157666,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.002482929857231533,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0012414649286157666,0.004345127250155183,0.0006207324643078833,0.0006207324643078833,0.0012414649286157666,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0012414649286157666,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0012414649286157666,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.00186219739292365,0.0006207324643078833,0.0012414649286157666,0.0006207324643078833,0.0006207324643078833,0.0012414649286157666,0.0012414649286157666,0.0012414649286157666,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0006207324643078833,0.0012414649286157666,0.0006207324643078833,0.0006207324643078833
