화자ID,연령대,NP_자기,JKS_가,VV_가,ETM_던,NNG_여행,NNB_중,VA_재밌,NNB_데,NP_어디,EF_야,NNG_기억,VV_남,ETM_는,NNG_나라,NP_나,JX_는,ETM_을,NNG_때,JKS_이,NNB_거,NNG_경찰,NNG_과속,EC_다가,NNG_딱지,VV_끊기,ETM_ᆫ,NNG_경험,NNG_인상,EC_지,EF_을까,EF_어,NNB_나름,NP_거기,NNG_고속,NNG_도로,NNG_시속,NNB_킬로,NNG_제한,EF_거든,NNG_속도,JKO_를,VV_맞추,EC_어서,VV_달리,EC_고,EC_는데,VV_기억나,NNG_차,NNB_대,NNG_날,NNG_추월,EF_잖아,NNG_반대,NNG_차선,VV_넘,EC_면서,VA_느리,EC_어,NNG_순간,JX_도,NNG_가속,JKO_을,VV_내,NNG_뒤,NNG_삐이이,VV_하,VV_따라오,VV_이러,NNG_한숨,VV_쉬,NNG_옆,NNG_변명,NP_너,VV_타,NNG_구경,NNG_촤,NNG_촬영,JX_만,NNB_것,EC_라,VA_적당하,NNG_타이밍,VV_나오,VV_도와주,EC_어야지,NNG_미인계,VV_쓰,EC_든가,NP_그것,VA_같,NP_거,NNG_카메라,VA_없,EF_더라고,NNG_평소,ETM_ᆯ,NNG_조심,EC_어야,VV_되,NNG_경찰차,NNG_색깔,VA_다르,VA_희,NNG_분홍색,EC_나,NNG_색,EC_래,NNG_길가,VV_서,VV_지나가,JX_마다,NNG_긴장,NNG_하루,NNG_킬로,NNG_운전,ETN_라기,NNG_훈련,NNB_듯,NNG_느낌,NNG_연습,JX_은,VV_시키,EC_려고,NNG_노력,EF_지,VV_무서워하,NP_우리,NNG_앞,NNG_이용,EC_면,NNG_추후,NNG_해외여행,VV_있,NNB_쪽,VV_보,NNG_봄,NP_이쪽,VA_좋,EF_대,NNG_옛날,JX_부터,EF_란다,NNG_도시,NP_뭐,NNG_폭포,NNG_경계,VA_있,EC_게,EC_다고,NNG_드라마,NNG_도깨비,EF_ᆫ가,VV_그리,NNG_인종,NNG_차별,VA_심하,NNG_치안,ETM_은,EC_라서,EC_은데,JX_ᆫ,VA_젊,NNG_바다,EC_냐,NNG_마음,EC_ᆫ가,JKG_의,VV_뚫리,EF_고,NNG_요새,NNG_산,NNG_등산,ETN_기,NNB_번,EF_네,EF_자,NNG_가을,EC_니까,NNG_아침,NNG_지금,NNG_적기,VV_지나,NNG_근교,NNG_주말,NNG_단풍,NNG_철,NNG_수영,VV_좋아하,NNG_바,EC_라고,NNG_생각,NP_그거,VV_모르,NNG_나중,NNG_아기,VV_생기,EC_ᆫ다면,NNG_애,VV_데리,NNG_뻘,NNG_갯벌,JKO_ᆯ,VV_캐,VV_놀,NNG_회사,NNG_동료,NNB_분,NNG_휴,NNG_휴양림,EF_나,NNG_캠핑,NNG_장,VV_빌리,VV_뛰어놀,NNG_낚시,VV_크,VA_괜찮,NNB_수,EF_ᆫ데,NNG_데이트,VA_크,NNG_처음,NNG_입문,NNG_핑,NNG_몸,NNG_식재료,VV_사,NNG_세팅,ETM_단,NNG_말,NNG_사람,NNG_추천,NNG_장비,NNG_발,VV_세우,EC_ᆫ다고,NNG_도구,VV_팔리,ETN_ᆷ,NNG_중고,NNG_매매,EF_는데,VA_힘들,NNG_시간,VV_나,NNG_유행,NNG_자리,NNG_시도,NNG_예약,VA_빡세,NNG_글,EF_은데,NNG_여성,VV_꺼리,NNG_이유,NNG_과장,VV_따,NNG_딸,EC_던데,NNG_샤워,NNG_벌레,VA_많,NNG_공용,NNG_시설,EC_다,NNG_샤워장,NNG_여자,ETM_ᆫ다는,VV_찾,VA_귀찮,NNG_해외,NNG_패키지,NNG_어르신,NNG_자유,EC_려면,JX_까지,NNG_계획,NNG_이번,NP_저,NNG_책,EC_ᆫ지,VV_물어보,VV_싸우,NNG_문제,EC_지만,NNG_만족,VV_위하,NNG_의견,VV_알리,VV_짜,VV_맞,NNG_곳,NNG_기억력,NNG_엄마,NNG_아빠,VA_어리,NNG_전국,NNG_정도,VV_다니,NNG_질문,VV_대하,NNG_답,VV_떠올리,NNG_얘기,NNG_그때,JX_야,NNG_여행지,NNG_최근,EC_러,NNG_신혼여행,NNG_제일,NNG_기간,VA_짧,NNG_겨울,NNG_여름,EF_으니까,NNG_우리나라,NNG_날씨,NNG_햇빛,VV_내리,EC_으라고,VV_나가,NNB_터,NNG_만약,NNG_필요,NNG_손짓,VV_앉,NNG_안,NNG_동영상,EF_니,EC_어라,VV_오,EC_ᆯ지,EF_다,NNG_실력,VV_늘,EC_으면,NNG_도움,EC_ᆯ까,NNG_신혼,NNG_전,NNG_고생,JKS_이서,NNG_반반,VV_나누,NNG_독,NNG_박,EC_고서,NNG_예정,NNG_경우,NNG_항공사,NNG_혜택,NNG_여기저기,EF_ᆯ까,NNG_결정,VA_웬만하,NNG_선택지,NNG_다음,EF_ᆯ지,VA_싫,NNG_성수기,NNG_학교,VA_친하,NNG_친구,NNG_워킹,NNG_아르바이트,NNG_돈,VV_벌,NP_걔,NNB_명,NP_그분,NNG_중고등학교,VV_살,NNG_정보,VA_맛있,EF_는지,ETM_ᆫ단,VV_구하,VV_알,NNB_바람,NNG_며칠,NNG_오후,NNG_밤,NNG_패딩,VV_꺼내,NNG_입,NNB_지경,NNG_반팔,VA_대단하,NNG_사건,NNG_이후,ETN_음,VV_느끼,VV_생각나,EC_ᆫ데,ETM_다는,NNG_종일,NNG_노동,NNG_짐,NNG_음식,NNG_요리,VV_만들,NNG_뒷정리,NNG_텐트,VV_치,VV_자,NNB_적,NNG_주변,NNB_간,VV_들,NNG_고기,VV_먹,EC_면은,NNG_대신,NNG_아무것,NNG_반,NNG_존,NNG_추,EC_는지,NNG_가족,NNG_동물,NNG_캐릭터,NNG_모양,NNG_카,VV_놓,NNG_하나하나,NNG_시스템,EC_어도,VV_가지,NNG_주차,NNG_사용,NNG_기회,VA_편하,NNG_여럿,NNG_동안,VV_들어오,NNG_위생,NNG_화장실,NNG_개수대,NNB_때문,NNG_상품,NNG_코스,VV_짜이,EC_으니까,VV_얽매이,EC_는다고,NNG_여,EC_거나,NNG_원래,VV_따지,NNG_성향,NNG_케이스,NNG_언니,NNG_타임,NNG_테이블,NNB_시,NNG_이동,NNG_그다음,NNB_식,VV_주,EC_도록,EF_ᆯ게
SD2401597,30대,0.0006134969325153375,0.03803680981595092,0.022085889570552148,0.007361963190184049,0.006134969325153374,0.00245398773006135,0.001226993865030675,0.0036809815950920245,0.0018404907975460123,0.003067484662576687,0.006748466257668712,0.00245398773006135,0.01411042944785276,0.003067484662576687,0.03619631901840491,0.025766871165644172,0.006748466257668712,0.0049079754601227,0.026993865030674847,0.023312883435582823,0.0,0.0,0.0,0.0,0.0,0.016564417177914112,0.0,0.0,0.0098159509202454,0.0018404907975460123,0.026993865030674847,0.0,0.0018404907975460123,0.0,0.0,0.0,0.0,0.0,0.004294478527607362,0.0,0.014723926380368098,0.0,0.018404907975460124,0.0,0.03128834355828221,0.008588957055214725,0.0,0.0049079754601227,0.0006134969325153375,0.0,0.0,0.005521472392638037,0.0,0.0,0.0,0.001226993865030675,0.0,0.03067484662576687,0.0,0.022085889570552148,0.0,0.03742331288343558,0.0,0.0006134969325153375,0.0,0.0392638036809816,0.0,0.0006134969325153375,0.0,0.0,0.0,0.0,0.009202453987730062,0.0006134969325153375,0.0006134969325153375,0.0,0.0006134969325153375,0.0006134969325153375,0.007975460122699387,0.0006134969325153375,0.0,0.0,0.0018404907975460123,0.0,0.0,0.0,0.00245398773006135,0.0,0.003067484662576687,0.013496932515337423,0.0,0.0,0.004294478527607362,0.0018404907975460123,0.001226993865030675,0.006748466257668712,0.0,0.005521472392638037,0.012269938650306749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006134969325153375,0.0,0.006748466257668712,0.0,0.0,0.0,0.0006134969325153375,0.003067484662576687,0.017791411042944787,0.0018404907975460123,0.0006134969325153375,0.0,0.00245398773006135,0.0,0.006748466257668712,0.0,0.0,0.01411042944785276,0.0,0.001226993865030675,0.006134969325153374,0.0,0.001226993865030675,0.0006134969325153375,0.0,0.0098159509202454,0.0,0.00245398773006135,0.00245398773006135,0.0,0.0,0.007975460122699387,0.0,0.0,0.004294478527607362,0.005521472392638037,0.004294478527607362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008588957055214725,0.0,0.0,0.003067484662576687,0.0,0.0036809815950920245,0.0,0.0006134969325153375,0.005521472392638037,0.001226993865030675,0.0,0.0,0.001226993865030675,0.001226993865030675,0.0006134969325153375,0.004294478527607362,0.001226993865030675,0.0006134969325153375,0.0,0.001226993865030675,0.0036809815950920245,0.0006134969325153375,0.001226993865030675,0.0,0.0,0.0,0.0,0.001226993865030675,0.0006134969325153375,0.0,0.0036809815950920245,0.0,0.0036809815950920245,0.005521472392638037,0.003067484662576687,0.0018404907975460123,0.0006134969325153375,0.0,0.0,0.001226993865030675,0.0,0.0006134969325153375,0.0,0.0,0.0049079754601227,0.0,0.001226993865030675,0.0006134969325153375,0.0006134969325153375,0.0,0.0,0.001226993865030675,0.0,0.011042944785276074,0.0,0.0,0.0,0.0,0.0,0.0,0.0018404907975460123,0.0006134969325153375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006134969325153375,0.0,0.0,0.004294478527607362,0.009202453987730062,0.0,0.0,0.0,0.003067484662576687,0.0049079754601227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003067484662576687,0.0,0.0,0.0,0.0018404907975460123,0.0,0.0,0.0,0.0,0.0,0.0006134969325153375,0.0,0.0,0.0,0.0,0.0018404907975460123,0.0,0.0018404907975460123,0.0018404907975460123,0.00245398773006135,0.0018404907975460123,0.0,0.0,0.0006134969325153375,0.0,0.0,0.0006134969325153375,0.0018404907975460123,0.0,0.0018404907975460123,0.0,0.0018404907975460123,0.0049079754601227,0.0,0.0,0.0,0.0,0.0006134969325153375,0.0,0.0006134969325153375,0.001226993865030675,0.0,0.0,0.0,0.001226993865030675,0.001226993865030675,0.0006134969325153375,0.0006134969325153375,0.0006134969325153375,0.001226993865030675,0.0018404907975460123,0.001226993865030675,0.0006134969325153375,0.001226993865030675,0.0036809815950920245,0.001226993865030675,0.001226993865030675,0.0006134969325153375,0.0006134969325153375,0.0018404907975460123,0.0036809815950920245,0.0006134969325153375,0.0006134969325153375,0.00245398773006135,0.001226993865030675,0.0006134969325153375,0.0006134969325153375,0.0006134969325153375,0.0006134969325153375,0.001226993865030675,0.0006134969325153375,0.0006134969325153375,0.001226993865030675,0.003067484662576687,0.0006134969325153375,0.001226993865030675,0.0018404907975460123,0.0006134969325153375,0.0018404907975460123,0.00245398773006135,0.0006134969325153375,0.0006134969325153375,0.00245398773006135,0.001226993865030675,0.0006134969325153375,0.0006134969325153375,0.0006134969325153375,0.00245398773006135,0.0006134969325153375,0.001226993865030675,0.0006134969325153375,0.0006134969325153375,0.004294478527607362,0.001226993865030675,0.0006134969325153375,0.001226993865030675,0.0018404907975460123,0.0006134969325153375,0.001226993865030675,0.0006134969325153375,0.0006134969325153375,0.0006134969325153375,0.0006134969325153375,0.0006134969325153375,0.0006134969325153375,0.00245398773006135,0.0006134969325153375,0.0006134969325153375,0.0006134969325153375,0.001226993865030675,0.0006134969325153375,0.0006134969325153375,0.0006134969325153375,0.0049079754601227,0.0006134969325153375,0.003067484662576687,0.0006134969325153375,0.001226993865030675,0.001226993865030675,0.001226993865030675,0.0006134969325153375,0.0006134969325153375,0.0006134969325153375,0.0006134969325153375,0.0006134969325153375,0.001226993865030675,0.0006134969325153375,0.0006134969325153375,0.0006134969325153375,0.0018404907975460123,0.0006134969325153375,0.0006134969325153375,0.0006134969325153375,0.0006134969325153375,0.0006134969325153375,0.0006134969325153375,0.0006134969325153375,0.0006134969325153375,0.0018404907975460123,0.0006134969325153375,0.0006134969325153375,0.0006134969325153375,0.0006134969325153375,0.0006134969325153375,0.0006134969325153375,0.0006134969325153375,0.0006134969325153375,0.0006134969325153375,0.0006134969325153375,0.0006134969325153375,0.0018404907975460123,0.003067484662576687,0.0006134969325153375,0.001226993865030675,0.0006134969325153375,0.0006134969325153375,0.0006134969325153375,0.00245398773006135,0.0006134969325153375,0.0006134969325153375,0.0006134969325153375,0.0006134969325153375,0.0006134969325153375,0.0006134969325153375,0.0006134969325153375,0.0018404907975460123,0.0006134969325153375,0.0006134969325153375,0.001226993865030675,0.0006134969325153375,0.0006134969325153375,0.001226993865030675,0.001226993865030675,0.0006134969325153375,0.0006134969325153375,0.0006134969325153375,0.001226993865030675,0.0006134969325153375,0.0018404907975460123,0.0036809815950920245,0.0006134969325153375,0.0006134969325153375,0.001226993865030675,0.0018404907975460123,0.0006134969325153375,0.0006134969325153375,0.00245398773006135,0.0006134969325153375,0.0006134969325153375,0.0006134969325153375,0.0006134969325153375,0.0006134969325153375,0.0006134969325153375,0.001226993865030675,0.0006134969325153375,0.0006134969325153375,0.0006134969325153375,0.001226993865030675,0.0006134969325153375,0.0006134969325153375,0.0006134969325153375,0.0006134969325153375,0.0006134969325153375,0.001226993865030675,0.0006134969325153375,0.0006134969325153375,0.0006134969325153375,0.0006134969325153375,0.0006134969325153375,0.0006134969325153375,0.0006134969325153375,0.00245398773006135,0.0006134969325153375,0.0006134969325153375,0.0006134969325153375,0.0006134969325153375,0.0006134969325153375,0.0006134969325153375
SD2401598,30대,0.00546448087431694,0.029143897996357013,0.025500910746812388,0.00546448087431694,0.006375227686703097,0.0009107468123861566,0.0018214936247723133,0.00546448087431694,0.0018214936247723133,0.0018214936247723133,0.0036429872495446266,0.004553734061930784,0.02185792349726776,0.00546448087431694,0.017304189435336976,0.03642987249544627,0.010018214936247723,0.00819672131147541,0.042805100182149364,0.02185792349726776,0.0009107468123861566,0.0009107468123861566,0.0018214936247723133,0.0009107468123861566,0.0009107468123861566,0.007285974499089253,0.0018214936247723133,0.00273224043715847,0.00819672131147541,0.00273224043715847,0.01912568306010929,0.0009107468123861566,0.00546448087431694,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0018214936247723133,0.0009107468123861566,0.006375227686703097,0.0018214936247723133,0.012750455373406194,0.0009107468123861566,0.014571948998178506,0.00273224043715847,0.04007285974499089,0.00819672131147541,0.0009107468123861566,0.004553734061930784,0.0018214936247723133,0.0018214936247723133,0.0009107468123861566,0.01092896174863388,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.00546448087431694,0.0009107468123861566,0.020947176684881604,0.0009107468123861566,0.020036429872495445,0.0009107468123861566,0.030054644808743168,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.03460837887067395,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0018214936247723133,0.0009107468123861566,0.00546448087431694,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0036429872495446266,0.014571948998178506,0.00273224043715847,0.0009107468123861566,0.0009107468123861566,0.0018214936247723133,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0018214936247723133,0.0009107468123861566,0.00273224043715847,0.01366120218579235,0.0018214936247723133,0.00273224043715847,0.00273224043715847,0.0036429872495446266,0.0009107468123861566,0.00819672131147541,0.0009107468123861566,0.006375227686703097,0.011839708561020037,0.0009107468123861566,0.0036429872495446266,0.00273224043715847,0.0009107468123861566,0.0009107468123861566,0.0018214936247723133,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.00273224043715847,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0018214936247723133,0.0009107468123861566,0.004553734061930784,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0036429872495446266,0.0009107468123861566,0.010018214936247723,0.0009107468123861566,0.0009107468123861566,0.00819672131147541,0.0018214936247723133,0.0009107468123861566,0.00273224043715847,0.0009107468123861566,0.0036429872495446266,0.0009107468123861566,0.0009107468123861566,0.009107468123861567,0.00273224043715847,0.0018214936247723133,0.00273224043715847,0.0009107468123861566,0.0018214936247723133,0.006375227686703097,0.0009107468123861566,0.0009107468123861566,0.00819672131147541,0.00546448087431694,0.00273224043715847,0.0009107468123861566,0.0009107468123861566,0.0018214936247723133,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.01092896174863388,0.0009107468123861566,0.0018214936247723133,0.004553734061930784,0.0018214936247723133,0.00546448087431694,0.0009107468123861566,0.0018214936247723133,0.0018214936247723133,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.00273224043715847,0.004553734061930784,0.01092896174863388,0.00273224043715847,0.00273224043715847,0.00273224043715847,0.0009107468123861566,0.00546448087431694,0.0009107468123861566,0.0018214936247723133,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.00273224043715847,0.0009107468123861566,0.0036429872495446266,0.0009107468123861566,0.0018214936247723133,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.00819672131147541,0.0018214936247723133,0.0009107468123861566,0.0018214936247723133,0.0018214936247723133,0.0009107468123861566,0.0009107468123861566,0.0018214936247723133,0.0009107468123861566,0.0018214936247723133,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.009107468123861567,0.00273224043715847,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0036429872495446266,0.0018214936247723133,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.00273224043715847,0.0009107468123861566,0.00273224043715847,0.0009107468123861566,0.0009107468123861566,0.0018214936247723133,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0018214936247723133,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.006375227686703097,0.0018214936247723133,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0018214936247723133,0.0018214936247723133,0.0009107468123861566,0.00273224043715847,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.00273224043715847,0.0009107468123861566,0.0009107468123861566,0.0018214936247723133,0.0009107468123861566,0.0009107468123861566,0.0018214936247723133,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.00273224043715847,0.0018214936247723133,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0018214936247723133,0.0009107468123861566,0.0018214936247723133,0.0009107468123861566,0.0018214936247723133,0.006375227686703097,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0018214936247723133,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0018214936247723133,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
