화자ID,연령대,JKS_가,VV_되,EF_세요,NP_저,JX_는,NNG_에스에프,EC_고,JX_요,NNG_피,NNG_사이,JKO_를,NNG_제외,NNG_극단,VV_나오,ETM_는,NNB_편,ETN_기,EF_어요,NP_이,JX_도,VA_높,ETM_은,NNG_에프,NNG_에스,NNG_중앙,VV_가,ETM_ᆯ,NNB_듯,VV_말,EC_지만,NP_언제,JX_든,EC_면,JX_은,NNG_반반,JX_ᆫ,EC_어도,NNG_내향,ETM_ᆫ,NNG_성향,JKS_이,VA_강하,ETM_다는,NNB_거,EF_ᆫ가,VV_재,EC_어,EC_어야,EC_어서,VV_모르,ETM_ᆫ다는,NNG_자체,NNG_성격,JKO_을,VV_알,NNB_것,VV_맞,EC_다면,NNB_가지,NNG_분류,VV_하,NNG_완벽,EC_게,EC_다고,VA_많,NNG_부분,NNG_포괄,NNG_생각,JKG_의,JX_까지,VV_알아주,EC_지,VA_같,EC_라고,EC_다,EC_니까,NNG_일,VA_온전하,NNG_상황,NNG_친구,VV_만나,NNG_과정,NNG_순간순간,NNG_쪼끔,VV_바뀌,NNB_수,VA_있,VV_들,NNG_느낌,NNG_대화,NNG_기,VV_빨리,VV_그러,EF_죠,NNB_대,NNG_때,EC_는데,NNG_지금,NNG_사실,NNG_정확,NNG_말씀,VV_드리,NNG_고시,NNG_공부,NNG_안정,NNG_사람,VV_변하,ETN_ᆷ,VA_없,VV_있,EF_에요,NNG_기본,VA_좋,NNG_중간중간,EC_려고,NNG_노력,NNG_관계,NNG_소원,JX_밖에,EC_면서,VV_보,VA_재밌,NNG_생활,EC_ᆫ다고,ETM_던,NNG_제약,NNG_만약,NP_누구,EC_ᆫ가,NNG_전체,JKO_ᆯ,VV_몰,NNG_시간,VV_만들,EC_ᆫ다든지,JX_조차,ETM_을,VA_과감하,NNG_약속,NNG_일정,NNG_경우,EF_습니다,NNG_밤,VV_새우,EC_더라도,VA_늦,EF_ᆫ다,JX_든지,NNB_식,NNG_조절,VV_떠나,VV_대하,VA_심하,NNG_스트레스,EC_은데,ETM_란,NNG_단어,NNG_직접,NNG_언급,VV_풀,NNG_시험,NNG_준비,NNG_직장,VV_위하,NP_자기,NNG_위축,NNG_본모습,VV_버리,EF_다,EF_ᆸ니다,NNB_번,NP_이거,NNG_말,EC_ᆫ지,NNB_나름,NP_이것,NP_뭐,NNG_이론,JKG_이,EC_듯이,EC_구나,EF_구나,NNG_해석,EF_네요,NNG_얘기,NP_저희,NNG_집,NNG_특성,NNG_이사,VV_다니,NNB_적,NP_거기,NNG_변동,EF_을까요,NNG_아빠,NNG_직업,NP_거,NNG_유년,NNG_시절,VV_보내,NNG_전,NNG_초등,NNG_학교,NNG_고등학교,VV_살,NNG_그때,JX_마다,NNG_자아,NNG_확립,NNG_스스로,NNG_혼선,NP_나,NNG_당시,NNG_아이,VA_힘들,NNG_대학교,NNG_뒤,NNG_사회,NNG_인지,JX_야,NNG_동감,NNG_판가름,NNG_입장,NNG_몰입,NNG_자제,EC_음,VV_가지,VV_보이,NNG_적극,VV_띄,NNB_중,NNG_일부분,JX_만,NNG_예전,VA_어리,JX_부터,NNG_관련,NNG_앞,NP_그것,NNG_강연,NNG_발표,NNG_지식,NNG_바탕,NNG_도움,NNG_불편,VV_오,VV_돌아보,NNG_한편,NNB_때문,EF_지,EC_으면,NNG_특이,EF_나요,NNG_기억,VV_나,EC_ᆫ다면,VA_집요하,VV_파,VV_택하,NNG_암기력,NP_무어,VV_파고들,JX_이나,NNG_인정,ETM_단,NNG_욕구,VA_엄청나,VV_통하,NNG_남,NP_쟤,EC_다가,VA_싫,NNG_역,NNG_효과,VV_나타나,NNG_눈치,NNG_겉,VV_불구하,NNG_신경,VV_쓰,NNG_모습,NNG_행동,NNG_조심,NNG_경향,NNG_반대,EF_ᆯ까요,NNG_대50,NNG_다음,NNG_검사,NNG_요즘,NP_얘,NNG_최근,NNG_여행,NNG_해외,NNG_어,NNG_계획,VV_짜,NNG_즉흥,NNG_영화,NNG_드라마,NNG_옛날,NNG_감정,NNG_이입,NNG_현실,NNG_로봇,EF_더라고,VV_달라지,VA_괜찮,VV_좋아하,NNG_결혼식장,NNG_행사장,NNB_데,NNG_초반,NNG_신,NNB_분,NNG_정도,VA_활발하,NNG_평소,EC_거나,NNG_동성,NNG_이성,EF_ᆫ가요,EC_냐고,NNG_연락,NNG_고향,NNB_명,NNG_물놀이,EC_러,VV_풀리,NNG_리프레시,NNG_숨통,VV_트이,NNG_긍정,NNG_영향,VV_미치,EF_을까,NNG_자신,VV_놓,NNG_고민,NNG_감사,EC_라,NNG_가능,NNG_인격,NNG_형성,VA_크,EC_다시피,EC_지마는,NNG_울타리,NNG_안,VV_푸,VV_즐기,NNG_현재,VV_크,NNG_사건,NNG_존재,VV_살아가,NNG_염두,VV_두,EC_기에,NP_우리,VV_넘,NNG_처음,NNG_아이스,NNG_킹,NNG_수단,NNG_혈액형,NNG_반면,NNG_점,NP_너,NNG_엠비티아,EF_라,EF_야,NNG_단정,EC_ᆯ까,ETM_라는,EC_는지,VV_물어보,NNG_혼란,NNG_학창,NNG_곳,NNG_초등학교,NNG_대전,NNB_년,NNG_동안,NNB_살,NNG_상태,NNG_지역,NNG_패턴,NNG_교우,VV_놀,VV_흩어지,NNG_발,NNG_작용,EC_되,NNG_목표,VA_다르,VV_꽂히,NNG_스타일,EC_든,NNG_연애,NNG_스포츠,VV_죽,NNG_시도,NNG_와중,VV_찾,NNG_조각,NNG_적립,VV_나아가,NNG_흥미,VV_갖,VA_나쁘,NNB_점,NNG_단점,NNG_본인,VV_줄어들,NNG_필요,NNB_개월,VV_느끼
SD2401784,30대,0.02830188679245283,0.01741654571843251,0.000725689404934688,0.02539912917271408,0.023222060957910014,0.00362844702467344,0.03918722786647315,0.0021770682148040637,0.000725689404934688,0.000725689404934688,0.01741654571843251,0.000725689404934688,0.000725689404934688,0.002902757619738752,0.03265602322206096,0.005805515239477504,0.010159651669085631,0.020319303338171262,0.000725689404934688,0.023222060957910014,0.001451378809869376,0.010159651669085631,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.0021770682148040637,0.011611030478955007,0.001451378809869376,0.000725689404934688,0.011611030478955007,0.000725689404934688,0.000725689404934688,0.00725689404934688,0.01451378809869376,0.000725689404934688,0.010159651669085631,0.000725689404934688,0.000725689404934688,0.015239477503628448,0.001451378809869376,0.034107402031930335,0.001451378809869376,0.002902757619738752,0.030478955007256895,0.001451378809869376,0.000725689404934688,0.013788098693759071,0.000725689404934688,0.011611030478955007,0.0021770682148040637,0.000725689404934688,0.005805515239477504,0.015965166908563134,0.02830188679245283,0.0021770682148040637,0.009433962264150943,0.0043541364296081275,0.0021770682148040637,0.0021770682148040637,0.000725689404934688,0.036284470246734396,0.0021770682148040637,0.026124818577648767,0.0050798258345428155,0.00362844702467344,0.01451378809869376,0.000725689404934688,0.007982583454281567,0.01088534107402032,0.00362844702467344,0.000725689404934688,0.009433962264150943,0.013062409288824383,0.001451378809869376,0.0050798258345428155,0.006531204644412192,0.009433962264150943,0.000725689404934688,0.000725689404934688,0.00362844702467344,0.008708272859216255,0.00362844702467344,0.000725689404934688,0.001451378809869376,0.0021770682148040637,0.0050798258345428155,0.015239477503628448,0.002902757619738752,0.001451378809869376,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.001451378809869376,0.0043541364296081275,0.000725689404934688,0.00725689404934688,0.0050798258345428155,0.0021770682148040637,0.002902757619738752,0.000725689404934688,0.00362844702467344,0.0021770682148040637,0.000725689404934688,0.00362844702467344,0.000725689404934688,0.00725689404934688,0.001451378809869376,0.0021770682148040637,0.00362844702467344,0.010159651669085631,0.0021770682148040637,0.000725689404934688,0.00362844702467344,0.000725689404934688,0.001451378809869376,0.001451378809869376,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.00725689404934688,0.0050798258345428155,0.000725689404934688,0.0021770682148040637,0.000725689404934688,0.005805515239477504,0.000725689404934688,0.001451378809869376,0.0021770682148040637,0.0043541364296081275,0.000725689404934688,0.0021770682148040637,0.000725689404934688,0.0021770682148040637,0.0021770682148040637,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.00362844702467344,0.001451378809869376,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.001451378809869376,0.001451378809869376,0.0021770682148040637,0.000725689404934688,0.000725689404934688,0.002902757619738752,0.001451378809869376,0.0021770682148040637,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.001451378809869376,0.001451378809869376,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.0050798258345428155,0.001451378809869376,0.000725689404934688,0.001451378809869376,0.002902757619738752,0.000725689404934688,0.000725689404934688,0.001451378809869376,0.001451378809869376,0.0021770682148040637,0.001451378809869376,0.000725689404934688,0.000725689404934688,0.001451378809869376,0.000725689404934688,0.000725689404934688,0.001451378809869376,0.001451378809869376,0.001451378809869376,0.001451378809869376,0.0021770682148040637,0.001451378809869376,0.001451378809869376,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.001451378809869376,0.000725689404934688,0.000725689404934688,0.0021770682148040637,0.000725689404934688,0.001451378809869376,0.000725689404934688,0.001451378809869376,0.001451378809869376,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.008708272859216255,0.000725689404934688,0.001451378809869376,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.002902757619738752,0.001451378809869376,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.001451378809869376,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.0021770682148040637,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.001451378809869376,0.001451378809869376,0.001451378809869376,0.000725689404934688,0.001451378809869376,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.001451378809869376,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401785,30대,0.01456726649528706,0.018851756640959727,0.0,0.030848329048843187,0.030848329048843187,0.002570694087403599,0.04712939160239932,0.005998286203941731,0.0,0.0,0.010282776349614395,0.0,0.0,0.003427592116538132,0.029991431019708654,0.002570694087403599,0.006855184233076264,0.005141388174807198,0.000856898029134533,0.022279348757497857,0.001713796058269066,0.013710368466152529,0.000856898029134533,0.0,0.0,0.004284490145672665,0.007712082262210797,0.0,0.0,0.005141388174807198,0.0,0.0,0.00856898029134533,0.02056555269922879,0.000856898029134533,0.004284490145672665,0.000856898029134533,0.0,0.01970865467009426,0.001713796058269066,0.03684661525278492,0.002570694087403599,0.000856898029134533,0.032562125107112254,0.001713796058269066,0.0,0.017994858611825194,0.002570694087403599,0.009425878320479864,0.0,0.0,0.001713796058269066,0.013710368466152529,0.02313624678663239,0.001713796058269066,0.005998286203941731,0.002570694087403599,0.000856898029134533,0.002570694087403599,0.0,0.02056555269922879,0.0,0.01713796058269066,0.003427592116538132,0.002570694087403599,0.011139674378748929,0.0,0.010282776349614395,0.005998286203941731,0.000856898029134533,0.0,0.001713796058269066,0.02313624678663239,0.004284490145672665,0.004284490145672665,0.002570694087403599,0.004284490145672665,0.0,0.002570694087403599,0.011996572407883462,0.011996572407883462,0.002570694087403599,0.0,0.0,0.0,0.002570694087403599,0.00856898029134533,0.005141388174807198,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.0,0.0,0.001713796058269066,0.006855184233076264,0.011139674378748929,0.002570694087403599,0.0,0.0,0.001713796058269066,0.001713796058269066,0.000856898029134533,0.001713796058269066,0.000856898029134533,0.012853470437017995,0.002570694087403599,0.0,0.002570694087403599,0.005141388174807198,0.0,0.0,0.005998286203941731,0.0,0.0,0.000856898029134533,0.001713796058269066,0.0,0.0,0.003427592116538132,0.005998286203941731,0.000856898029134533,0.001713796058269066,0.0,0.006855184233076264,0.0,0.000856898029134533,0.0,0.000856898029134533,0.0,0.001713796058269066,0.0,0.0,0.0,0.0,0.0,0.006855184233076264,0.0,0.0,0.0,0.001713796058269066,0.01456726649528706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001713796058269066,0.0,0.000856898029134533,0.001713796058269066,0.0,0.0,0.0,0.0,0.0,0.0,0.000856898029134533,0.001713796058269066,0.001713796058269066,0.0,0.0,0.0,0.0,0.000856898029134533,0.006855184233076264,0.000856898029134533,0.002570694087403599,0.002570694087403599,0.0,0.0,0.000856898029134533,0.001713796058269066,0.0,0.0,0.0,0.0,0.001713796058269066,0.0,0.000856898029134533,0.001713796058269066,0.0,0.001713796058269066,0.0,0.003427592116538132,0.003427592116538132,0.000856898029134533,0.000856898029134533,0.0,0.0,0.0,0.001713796058269066,0.0,0.000856898029134533,0.001713796058269066,0.001713796058269066,0.000856898029134533,0.0,0.0,0.0,0.001713796058269066,0.0,0.0,0.002570694087403599,0.000856898029134533,0.0,0.0,0.0,0.0,0.004284490145672665,0.000856898029134533,0.000856898029134533,0.0,0.000856898029134533,0.0,0.0,0.0,0.0,0.0,0.001713796058269066,0.0,0.0,0.0,0.0,0.0,0.0,0.001713796058269066,0.0,0.000856898029134533,0.0,0.000856898029134533,0.000856898029134533,0.0,0.001713796058269066,0.004284490145672665,0.0,0.0,0.0,0.0,0.0,0.0,0.002570694087403599,0.0,0.001713796058269066,0.0,0.0,0.003427592116538132,0.001713796058269066,0.001713796058269066,0.0,0.000856898029134533,0.000856898029134533,0.0,0.001713796058269066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000856898029134533,0.0,0.0,0.0,0.0,0.0,0.0,0.003427592116538132,0.0,0.0,0.0,0.0,0.0,0.000856898029134533,0.0,0.0,0.002570694087403599,0.001713796058269066,0.000856898029134533,0.005141388174807198,0.001713796058269066,0.002570694087403599,0.000856898029134533,0.001713796058269066,0.003427592116538132,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.001713796058269066,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.003427592116538132,0.001713796058269066,0.001713796058269066,0.000856898029134533,0.000856898029134533,0.001713796058269066,0.000856898029134533,0.000856898029134533,0.001713796058269066,0.003427592116538132,0.000856898029134533,0.001713796058269066,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.001713796058269066,0.001713796058269066,0.000856898029134533,0.000856898029134533,0.001713796058269066,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.001713796058269066,0.001713796058269066,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.001713796058269066,0.003427592116538132,0.000856898029134533,0.000856898029134533,0.001713796058269066,0.002570694087403599,0.000856898029134533,0.000856898029134533,0.001713796058269066,0.001713796058269066,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.001713796058269066,0.002570694087403599,0.000856898029134533,0.000856898029134533,0.001713796058269066,0.000856898029134533,0.000856898029134533,0.001713796058269066,0.001713796058269066,0.001713796058269066,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.001713796058269066,0.000856898029134533,0.001713796058269066,0.000856898029134533,0.000856898029134533,0.001713796058269066,0.001713796058269066,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.002570694087403599,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.002570694087403599,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.001713796058269066,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533
