화자ID,연령대,JX_ᆫ,NNG_고향,JKS_이,EF_거든,MAJ_근데,VA_어리,ETM_ᆯ,NNG_때,VV_보,EC_면,JX_은,NNG_옛날,JX_는,MAG_다,VV_살,ETN_기,VA_힘들,EF_잖아,JX_도,EC_고,MAJ_그리고,NNG_시골,EC_라,VV_놀,ETM_ᆫ,VA_없,NNG_예전,JX_야,NNG_컴퓨터,JKS_가,VA_있,EF_어,NNG_휴대폰,NNG_아무것,MAJ_그러니까,NNG_학교,VV_가,EC_다,VV_오,MAG_매일,NNG_앞,NNG_개울,EC_어서,EC_거나,NNG_들판,VV_뛰어놀,MAG_지금,NNG_생각,EC_어,VX_보,EC_니까,MM_그,NNG_시절,MAG_너무,MAG_정말,NNG_추억,VV_남,ETM_능,EF_야,NNG_그때,NNG_가난,VV_먹,ETM_을,EC_어도,NNG_친구,NNG_사이,VA_좋,EC_게,MAG_잘,VV_지내,MAG_참,VV_재미나,NNG_유년,JKO_을,VV_보내,ETM_던,VA_같,NNG_요즘,NNG_애,NNG_시대,JKO_를,VV_타,VX_나,EC_ᆫ지,VV_모르,EF_다,NNG_각종,NNG_게임기,MM_여러,NNG_부모,VV_사,VX_주,JKG_의,NNG_관계,NNG_유지,ETM_는,NNG_집,NNG_혼자,MAG_그냥,NNG_게임,VV_하,NNG_오락,MM_그런,VA_많,VX_지,NNG_대인,MAG_좀,EC_지,VX_못하,MAG_또,NNG_사건,NNG_사고,VV_일어나,EC_는데,NNG_원인,VV_일으키,VX_않,EC_나,NNG_우려,VX_하,EC_ᆫ데,NNG_아이,JX_밖에,NNG_자녀,MAG_안,VV_키우,NNG_자식,JX_만,EC_면서,NNG_고집,VA_강하,NNG_이기주의,NNG_성격,ETM_은,MAG_인제,JX_부터,NNG_초등학교,NNG_학년,EC_ᆫ가,NNG_교회,VV_다니,MAG_이제,NNG_당시,MAG_별로,EC_지만,NNG_반,MM_한,NNG_정도,VV_되,VX_가지,VA_재미있,EC_건,MAG_많이,NNG_소풍,MAG_이렇게,MAG_특별히,NNG_점,VV_들,EC_다고,NNG_아,NNG_공부,MAG_열심히,EC_으면,MAJ_그렇다고,MAG_그다지,NNG_관심,MAJ_하여튼,VA_친하,MAG_그렇게,NNG_학창,NNG_대학,VV_들어가,MM_다른,VV_사귀,NNG_직장,NNG_야간,NNG_낮,VV_그러,NNG_유대,VV_갖,JX_가,EF_더라고,NNG_고등,ETM_라는,JKS_이서,NNG_모임,NNG_고등학교,NNG_졸업,NNG_성인,NNG_달,VX_있,MM_이,NNG_현대,NNG_자동차,NNG_판매,NNG_영업,NNG_사원,NNG_차,NNG_사람,VV_만나,NNG_인사,MAG_아무래도,NNG_술,VV_좋아하,VV_마시,NNG_새벽,VA_늦,VV_들어오,MAG_막,NNG_생활,NNG_반복,NNG_건강,MM_어느,NNG_날,MAG_갑자기,VV_쓰러지,NNG_병원,NNG_응급실,VV_실리,EF_지,NNG_뇌졸중,NNG_진단,NNG_뇌출혈,MAJ_그래서,NNG_응급,NNG_수술,NNG_사경,VV_헤매,NNG_가족,VV_애타,NNG_회복,NNG_마음,VV_기다리,NNG_으,NNG_엠알아이,VV_찍,NNG_긴급,NNG_의사,NNG_말,NNG_가능,MAG_되게,VA_낮,ETM_다는,NNG_중환자실,MAG_아마,NNG_인가,NNG_입원,EC_다가,NNG_다음,MAG_더,NNG_이상,NNG_치료,NNG_거동,NNG_불편,NNG_요양원,VA_젊,EC_니,MAG_아직,NNG_와이프,NNG_당장,NNG_그동안,MAG_없이,EC_어야,MAG_아예,NNG_집안,NNG_풍,NNG_풍비박산,NNG_하나쯤,VA_멀,EC_으니까,VV_있,MAG_가끔,VV_들여다보,NNG_처음,VV_알아보,NNG_시간,VV_지나,NNG_나중,NNG_존댓말,NNG_안녕,EF_세요,VV_이러,EF_면서,MAG_차츰,EC_은데,NNG_뇌,VV_다치,MAG_점점,VV_망가지,EC_구나,MM_이런,VA_아프,NNG_최근,NNG_소식,VV_전하,VX_오,NNG_세상,VV_떠나,MAG_못,MAG_홀로,VV_앓,NNG_작년,MAG_깜짝,VV_놀라,MAJ_그래도,MAG_어쨌든,MAG_오래,VV_알,NNG_장례,VV_치르,MAJ_또,JX_대로,MAG_새로,EC_더라고,VV_크,EC_러,VV_나가,JKO_ᆯ,ETN_ᆷ,NNG_중요,MM_내,MAG_물론,NNG_재산,NNG_명예,VV_잃,MM_모든,EC_는다,JX_까지,MAG_진짜,MAG_제일,NNG_우선,EF_구나,MAG_딱,MAG_아무리,NNG_돈,MM_아무,NNG_소용,MAG_어차피,NNG_운동,NNG_몸,NNG_무리,NNG_어제,NNG_경우,NNG_사실,EC_자고,VV_올라가,EF_을까,NNG_걱정,MAG_천천히,NNG_비교,VV_내려오,NNG_점심,NNG_약속,NNG_식당,MAG_마냥,MAG_약간,VV_뛰,NNG_다리,NNG_계단,NNG_무릎,NNG_부하,MAG_차라리,NNG_흙,NNG_길,VA_괜찮,MAG_어,MAG_아주,MAG_내일,EF_ᆫ가,NNG_오늘,NNG_아침,NNG_지금,NNG_근력,NNG_단련,NNG_근육,VV_생기,NNG_감사,MAG_같이,VV_챙기,NNG_거절,NNG_달리기,EC_든,NNG_자전거,NNG_등산,NNG_필요,NNG_체계,NNG_향상,VV_시키,NNG_인생,VV_살아가,VV_나오,NNG_성장,NNG_대부분,NNG_본,MAJ_그러면,ETM_단,NNG_내성,EF_어요,VV_바뀌,EC_냐면,NNG_중학교,NNG_성당,MAG_보통,NNG_믿음,VA_어딨,NNG_주도,NNG_일,NNG_하이킹,NNG_그다음,NNG_섬,MAJ_아니면,NNG_여행,MAG_항상,NNG_추진력,NNG_준비,MAG_언제,EF_자,MAG_얼마큼,VV_넘어오,NNG_군대,MAG_빨리,NNG_침체,NNG_초등,NNG_포함,NNG_나이,NNG_혈서,VV_쓰,MM_총,NNG_현재,NNG_연락,VV_빼,NNG_나머지,VV_빠지,NNG_삶,MAG_멀리,VV_떨어지,NNG_이후,NNG_이전,VV_잘되,EC_라고,EF_나,VV_자,NNG_그날,NNG_예,MM_무슨,NNG_축구,VA_심하,NNG_저녁,NNG_경기,MM_어떤,NNG_상황,NNG_마네킹,NNG_키,VA_크,MAG_쫙,MAG_쭉,NNG_온몸,VV_굳어지,NNG_옆,NNG_손,NNG_마사지,EC_는지,NNG_항,NNG_결혼,NNG_아가씨,NNG_병,NNG_이혼,MAG_계속,NNG_약,EC_어라,MAJ_근데도,EC_는가,NNG_전,NNG_세컨,NNG_하우스,VV_모이,NNG_난리,VV_나,NNG_어려움,NNG_퇴직,NNG_살기,NNG_자,VV_끌,NNG_카페리,NNG_배,MM_전,EC_려고,NNG_전날,NNG_출발,NNG_원룸,VV_늙,MAG_그만큼,MAG_혼자,MM_뭔,NNG_낙,NNG_신앙심,VV_보이,NNG_밥,NNG_우정,NNG_이것저것,MM_제,VV_가지,MAG_굳이,VV_싸,JX_나,VX_내,NNG_아버지,NNG_공무원,MAJ_역시,NNG_아픔,NNG_주위,VV_바라보,NNG_눈빛,MAG_그리,MAG_썩,MAJ_그럼,MAG_당연히,MAG_어제,NNG_산,VA_똑같,MAG_거의,MM_몇,MAG_맨날,VV_움직이,MAG_솔직히,NNG_고통,VV_즐기,EC_거든,MAG_왜,NNG_느낌,NNG_힘,VV_붙,MAG_괜히,VV_데리,MAG_의외로,VV_차,NNG_몸매,NNG_결과,NNG_한쪽,NNG_물,NNG_발목,EC_더라도,MAG_일단,MAG_무조건,NNG_목표,EF_어야지,NNG_어머님,NNG_장모,NNG_지방,VV_내려가,NNG_해외,VV_따라다니,MAG_하다못해,NNG_왕,NNG_할머니,VV_계시,VV_드시,MAG_완전히,NNG_뼈,MAG_함,NNG_이야기,NNG_얘기,VV_모시,MAG_조금,MAG_벌써,EC_든지,VX_가,MAG_백날
SD2401851,50대,0.003997335109926716,0.0006662225183211193,0.03597601598934044,0.004663557628247834,0.011325782811459028,0.0033311125916055963,0.008660892738174551,0.0073284477015323115,0.002664890073284477,0.005996002664890073,0.008660892738174551,0.0006662225183211193,0.014656895403064623,0.005329780146568954,0.0033311125916055963,0.005329780146568954,0.001998667554963358,0.005329780146568954,0.015989340439706862,0.03264490339773484,0.0013324450366422385,0.0006662225183211193,0.0006662225183211193,0.001998667554963358,0.013990672884743505,0.006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0013324450366422385,0.022651565622918056,0.006662225183211193,0.011325782811459028,0.0013324450366422385,0.0006662225183211193,0.005329780146568954,0.002664890073284477,0.005329780146568954,0.012658227848101266,0.005329780146568954,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.009327115256495669,0.002664890073284477,0.0006662225183211193,0.0006662225183211193,0.0013324450366422385,0.004663557628247834,0.018654230512991338,0.012658227848101266,0.016655562958027982,0.012658227848101266,0.0033311125916055963,0.002664890073284477,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0013324450366422385,0.007994670219853431,0.0013324450366422385,0.0006662225183211193,0.001998667554963358,0.003997335109926716,0.002664890073284477,0.01798800799467022,0.0006662225183211193,0.003997335109926716,0.015989340439706862,0.007994670219853431,0.0033311125916055963,0.0033311125916055963,0.0006662225183211193,0.0013324450366422385,0.02731512325116589,0.002664890073284477,0.003997335109926716,0.005329780146568954,0.001998667554963358,0.003997335109926716,0.0006662225183211193,0.0073284477015323115,0.0013324450366422385,0.0013324450366422385,0.0013324450366422385,0.001998667554963358,0.004663557628247834,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0013324450366422385,0.0006662225183211193,0.002664890073284477,0.0033311125916055963,0.001998667554963358,0.0006662225183211193,0.0073284477015323115,0.0013324450366422385,0.0006662225183211193,0.0033311125916055963,0.0006662225183211193,0.023984010659560292,0.0006662225183211193,0.0033311125916055963,0.004663557628247834,0.0033311125916055963,0.0006662225183211193,0.004663557628247834,0.002664890073284477,0.0006662225183211193,0.014656895403064623,0.0006662225183211193,0.0006662225183211193,0.0013324450366422385,0.011325782811459028,0.0006662225183211193,0.0006662225183211193,0.001998667554963358,0.0006662225183211193,0.0006662225183211193,0.002664890073284477,0.0033311125916055963,0.002664890073284477,0.0013324450366422385,0.0006662225183211193,0.004663557628247834,0.0013324450366422385,0.0006662225183211193,0.002664890073284477,0.007994670219853431,0.0006662225183211193,0.0013324450366422385,0.0006662225183211193,0.0006662225183211193,0.004663557628247834,0.009993337774816789,0.001998667554963358,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.001998667554963358,0.005996002664890073,0.006662225183211193,0.0013324450366422385,0.0006662225183211193,0.001998667554963358,0.0006662225183211193,0.003997335109926716,0.0033311125916055963,0.013324450366422385,0.004663557628247834,0.001998667554963358,0.0013324450366422385,0.003997335109926716,0.0006662225183211193,0.0033311125916055963,0.0006662225183211193,0.0006662225183211193,0.003997335109926716,0.0013324450366422385,0.0006662225183211193,0.0013324450366422385,0.0006662225183211193,0.001998667554963358,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0013324450366422385,0.0006662225183211193,0.002664890073284477,0.0033311125916055963,0.0013324450366422385,0.0006662225183211193,0.003997335109926716,0.0006662225183211193,0.0006662225183211193,0.003997335109926716,0.0006662225183211193,0.0013324450366422385,0.0006662225183211193,0.005329780146568954,0.0006662225183211193,0.0033311125916055963,0.0006662225183211193,0.001998667554963358,0.0006662225183211193,0.0006662225183211193,0.0013324450366422385,0.0013324450366422385,0.006662225183211193,0.0013324450366422385,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0013324450366422385,0.0006662225183211193,0.0006662225183211193,0.001998667554963358,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0013324450366422385,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.004663557628247834,0.0013324450366422385,0.0006662225183211193,0.004663557628247834,0.0013324450366422385,0.0013324450366422385,0.0013324450366422385,0.0013324450366422385,0.0006662225183211193,0.0013324450366422385,0.0006662225183211193,0.0073284477015323115,0.0006662225183211193,0.0006662225183211193,0.001998667554963358,0.007994670219853431,0.0006662225183211193,0.0013324450366422385,0.0006662225183211193,0.0006662225183211193,0.0013324450366422385,0.0006662225183211193,0.001998667554963358,0.001998667554963358,0.0013324450366422385,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.001998667554963358,0.0006662225183211193,0.001998667554963358,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0033311125916055963,0.0013324450366422385,0.0006662225183211193,0.0006662225183211193,0.001998667554963358,0.0013324450366422385,0.0006662225183211193,0.0006662225183211193,0.002664890073284477,0.0006662225183211193,0.0013324450366422385,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0013324450366422385,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0013324450366422385,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0013324450366422385,0.0006662225183211193,0.0006662225183211193,0.0013324450366422385,0.0006662225183211193,0.0013324450366422385,0.001998667554963358,0.0006662225183211193,0.001998667554963358,0.0013324450366422385,0.0033311125916055963,0.0013324450366422385,0.0013324450366422385,0.0006662225183211193,0.0013324450366422385,0.001998667554963358,0.001998667554963358,0.001998667554963358,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0013324450366422385,0.0033311125916055963,0.0006662225183211193,0.0006662225183211193,0.0013324450366422385,0.0006662225183211193,0.0006662225183211193,0.002664890073284477,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0013324450366422385,0.0006662225183211193,0.002664890073284477,0.0006662225183211193,0.0006662225183211193,0.0013324450366422385,0.0006662225183211193,0.001998667554963358,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.001998667554963358,0.0006662225183211193,0.0006662225183211193,0.001998667554963358,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0033311125916055963,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.001998667554963358,0.002664890073284477,0.0013324450366422385,0.0006662225183211193,0.001998667554963358,0.0006662225183211193,0.001998667554963358,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.002664890073284477,0.001998667554963358,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0013324450366422385,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0013324450366422385,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0006662225183211193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401852,50대,0.0035945363048166786,0.0007189072609633358,0.030913012221423435,0.006470165348670022,0.020848310567936738,0.002875629043853343,0.007907979870596693,0.009345794392523364,0.011502516175413372,0.012940330697340043,0.004313443565780014,0.0007189072609633358,0.018691588785046728,0.002156721782890007,0.0050323508267433505,0.0035945363048166786,0.004313443565780014,0.006470165348670022,0.019410496046010063,0.03235082674335011,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0014378145219266715,0.01509705248023005,0.002875629043853343,0.0,0.0,0.0,0.023005032350826744,0.010783608914450037,0.017972681524083392,0.0,0.0,0.004313443565780014,0.002156721782890007,0.017972681524083392,0.002875629043853343,0.0035945363048166786,0.0,0.0,0.0,0.0050323508267433505,0.002156721782890007,0.0,0.0,0.004313443565780014,0.0014378145219266715,0.019410496046010063,0.0035945363048166786,0.012221423436376708,0.019410496046010063,0.0,0.0,0.0007189072609633358,0.0,0.0,0.0,0.007907979870596693,0.007189072609633357,0.0,0.0035945363048166786,0.002875629043853343,0.0035945363048166786,0.015815959741193385,0.0,0.006470165348670022,0.017253774263120056,0.005751258087706686,0.0,0.0,0.0,0.0,0.01509705248023005,0.0,0.002875629043853343,0.0050323508267433505,0.0,0.002875629043853343,0.0,0.007189072609633357,0.0014378145219266715,0.0007189072609633358,0.0,0.0007189072609633358,0.0014378145219266715,0.0,0.0,0.0,0.0007189072609633358,0.0035945363048166786,0.004313443565780014,0.0,0.0,0.0,0.012221423436376708,0.0007189072609633358,0.0007189072609633358,0.0014378145219266715,0.0,0.019410496046010063,0.0,0.0050323508267433505,0.0035945363048166786,0.0007189072609633358,0.0,0.008626887131560028,0.0035945363048166786,0.0,0.012940330697340043,0.0,0.0,0.0007189072609633358,0.014378145219266714,0.0,0.0,0.002875629043853343,0.0007189072609633358,0.0,0.002875629043853343,0.002156721782890007,0.0,0.0014378145219266715,0.0,0.007189072609633357,0.0,0.0,0.002156721782890007,0.0035945363048166786,0.0,0.0,0.0,0.0007189072609633358,0.002875629043853343,0.009345794392523364,0.0007189072609633358,0.002156721782890007,0.0007189072609633358,0.002156721782890007,0.0,0.002875629043853343,0.004313443565780014,0.0,0.0,0.0014378145219266715,0.0007189072609633358,0.006470165348670022,0.0035945363048166786,0.009345794392523364,0.006470165348670022,0.0,0.0007189072609633358,0.007189072609633357,0.0,0.007189072609633357,0.0,0.0,0.0014378145219266715,0.002156721782890007,0.0007189072609633358,0.0,0.0,0.0007189072609633358,0.0,0.0,0.0,0.0,0.0014378145219266715,0.0,0.0,0.0,0.0,0.0007189072609633358,0.0007189072609633358,0.0,0.0,0.0,0.007907979870596693,0.0,0.0007189072609633358,0.0,0.005751258087706686,0.0014378145219266715,0.002156721782890007,0.0,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0,0.0,0.0035945363048166786,0.0035945363048166786,0.0,0.0,0.0,0.0,0.0,0.0014378145219266715,0.0050323508267433505,0.0007189072609633358,0.0,0.0,0.0,0.0,0.0,0.0014378145219266715,0.0,0.0,0.007907979870596693,0.002156721782890007,0.0,0.0035945363048166786,0.0007189072609633358,0.0035945363048166786,0.0,0.0,0.0,0.0,0.0,0.005751258087706686,0.0,0.0,0.0,0.002156721782890007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014378145219266715,0.0,0.0,0.0,0.0,0.0,0.0,0.0007189072609633358,0.0,0.006470165348670022,0.0,0.0,0.0,0.0,0.0,0.0,0.0014378145219266715,0.002875629043853343,0.002875629043853343,0.0,0.0,0.0,0.0,0.0014378145219266715,0.0,0.0,0.0007189072609633358,0.0,0.0,0.0,0.0,0.0035945363048166786,0.0,0.0007189072609633358,0.0,0.0,0.0,0.0,0.002156721782890007,0.004313443565780014,0.0,0.0,0.0,0.0,0.002156721782890007,0.0,0.0007189072609633358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007189072609633358,0.0,0.0035945363048166786,0.0014378145219266715,0.0,0.0,0.0007189072609633358,0.0,0.0,0.0014378145219266715,0.0,0.0,0.0,0.0,0.0,0.002875629043853343,0.0,0.0014378145219266715,0.0014378145219266715,0.0,0.0,0.0007189072609633358,0.0,0.0,0.0007189072609633358,0.0,0.002156721782890007,0.0007189072609633358,0.0014378145219266715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007189072609633358,0.0,0.002875629043853343,0.0,0.0,0.0,0.0007189072609633358,0.0007189072609633358,0.0,0.0007189072609633358,0.0,0.0,0.0,0.002875629043853343,0.0007189072609633358,0.0,0.0007189072609633358,0.0014378145219266715,0.0,0.0014378145219266715,0.0007189072609633358,0.0,0.0,0.002156721782890007,0.0,0.0,0.0007189072609633358,0.0014378145219266715,0.0,0.0,0.0035945363048166786,0.0,0.0,0.0,0.002156721782890007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007189072609633358,0.0,0.0007189072609633358,0.0007189072609633358,0.0,0.0,0.0014378145219266715,0.0,0.0,0.0014378145219266715,0.0035945363048166786,0.0,0.0,0.0007189072609633358,0.0,0.0,0.0035945363048166786,0.0,0.0,0.0,0.0,0.0,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.002156721782890007,0.0007189072609633358,0.0007189072609633358,0.0014378145219266715,0.0007189072609633358,0.004313443565780014,0.0007189072609633358,0.0014378145219266715,0.0014378145219266715,0.0007189072609633358,0.0007189072609633358,0.0014378145219266715,0.0014378145219266715,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.002875629043853343,0.0014378145219266715,0.0007189072609633358,0.002156721782890007,0.002156721782890007,0.002156721782890007,0.0007189072609633358,0.0007189072609633358,0.002875629043853343,0.0014378145219266715,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0014378145219266715,0.0007189072609633358,0.0014378145219266715,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0014378145219266715,0.0007189072609633358,0.0014378145219266715,0.002156721782890007,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.002875629043853343,0.002156721782890007,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0014378145219266715,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0014378145219266715,0.0007189072609633358,0.0007189072609633358,0.0014378145219266715,0.0014378145219266715,0.002156721782890007,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.002156721782890007,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0014378145219266715,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.002156721782890007,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0014378145219266715,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0014378145219266715,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.002875629043853343,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0014378145219266715,0.0007189072609633358,0.002156721782890007,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.002156721782890007,0.0007189072609633358,0.0014378145219266715,0.0014378145219266715,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.002156721782890007,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0014378145219266715,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358,0.0007189072609633358
