화자ID,연령대,JX_는,NNG_연애,NNG_결혼,VV_대하,EC_어서,NNG_아이,JX_도,MAG_지금,MAG_특히,VA_크,ETM_ᆫ,NNG_애,NNG_여자,EC_라면,NNG_기겁,JKO_을,VV_하,EF_더라고,NNG_얘기,JKO_를,EC_어도,MAJ_그리고,MAG_인제,NNG_형,JKS_이,EC_게,EC_니까,VA_작,ETM_은,EC_면,EF_야,MM_이런,EC_는데,MAJ_근데,NNG_마음,NNG_속,MM_그런,EC_ᆫ지,MAG_그냥,NNG_창피,EC_고,NNG_말,ETN_기,VV_뭐하,EF_ᆫ지,JX_ᆫ,MAG_잘,VV_모르,EF_어요,MAG_하여튼,MM_그,VV_사귀,MAG_막,NNG_부분,MAG_상당히,NNG_거부감,VV_갖,VX_있,ETM_는,EF_ᆫ가,NNG_생각,MAG_좀,VV_들어가,EF_네요,NNG_관심,JKS_가,NNG_남자,MAJ_그러니까,MAG_이제,NNG_엄마,VV_보,NNG_아들,JKG_의,NNG_모습,NNG_아빠,VA_다르,EF_ᆫ데,NNG_동성,NNG_지간,JX_은,MAG_더,EC_라,VV_그러,EF_ᆯ까,JX_까지,VV_알,ETM_ᆯ,MM_고런,NNG_이해,MAG_못,NNG_입장,NNG_교회,MAG_안,VV_다니,EC_라서,MAG_과연,EC_ᆫ다고,MAG_다,MM_모든,VV_끝나,VA_같,EF_어,MAJ_왜냐면,NNG_사람,NNG_옛날,NNG_영화,VA_나쁘,NNG_짓,VV_가,VV_나,NNG_회개,EC_으니,VA_괜찮,EC_다고,NNG_합리,VV_시키,NNG_경우,VA_많,MAJ_그래서,NNG_종교,ETM_ᆫ다는,NNG_인간,NNG_됨됨이,VV_되,NNG_보장,VA_없,EF_거든요,EC_기에,MM_어떤,NNG_우선,EF_ᆸ니다,VA_어리,NNG_때,MAG_물론,NNG_자의,NNG_타의,NNG_힘,EC_으면,VX_하,JKO_ᆯ,VV_바라,ETM_라는,NNG_자체,MAG_왜,VA_좋,NNG_면,MAG_많이,NNG_철학,MAG_약간,VA_있,NNG_사이클,VV_맞추,MAG_최대한,NNG_예,VV_들,NNG_그라운드,NNG_부모,NNG_환경,NNG_동물,EC_라고,EC_어,VX_갖,NNG_생활,MAG_되게,NNG_중요,MAG_차라리,NNG_가족,NNG_관계,EF_지,MAG_반드시,NNG_이퀄,MM_이,NNG_퀄,EC_ᆫ데,NNG_바탕,NNG_파악,MAG_매일,VV_만나,EC_다,VV_헤어지,MAG_계속,NNG_인생,MAG_한번,NNG_설계,VX_싶,NNG_판단,JX_만,NNG_요새,NNG_추세,MAG_너무,NNG_즉흥,NNG_단순,NNG_처음,NNG_불,MAG_이렇게,VV_끓어오르,NNG_전체,NNG_이혼,NNG_방송,VV_나오,EC_지,VX_않,MAJ_왜냐하면,VA_깊,NNG_유지,NNG_바람,MAG_꼭,NNG_경험,NNG_도움,EC_지만,JKG_이,VV_있,NNG_바닥,NNG_베이스,VV_깔리,NNG_수렁,VV_빠지,NNG_주위,VX_지,VX_나,NNG_밑,NNG_나락,VV_떨어지,NNG_케이스,VX_오,NNG_가급적,VV_느끼,NNG_감정,NNG_거리,VV_두,NNG_다음,NNG_진행,EC_을까,EC_면서,NNG_집안,VV_어우러지,NNG_세계,NNG_금,MAG_가끔,NNG_발생,JX_요,NNG_서로,MAG_아마,MAG_엄청,MAJ_또,MAG_또,MM_한,NNG_전,EC_ᆫ가,MAG_없이,VV_살,EF_자,NNG_분위기,NNG_커플,MAG_요새,VV_벗어나,NNG_계약,NNG_동거,NNG_개념,NNG_혼인,NNG_신고,EC_어요,NNG_철저,NNG_재산,MM_네,VV_모시,VX_내,NNG_살기,MAG_같이,NNG_돈,VV_내,MAG_그대로,NNG_반반,NNG_부담,NNG_트렌드,NNG_이기,NNG_장담,MAG_왜냐하면,NNG_흐름,MAG_달리,MAG_그렇게,NNG_여건,VV_휩쓸리,NNG_어머님,NNG_귀,VV_들리,VV_갇히,MM_고,NNG_걱정,NNG_상황,EF_어야죠,NNG_보청기,MAG_이미,NNG_물,VV_건너,VX_가,NNG_그때,ETM_던,VX_말,MAJ_그럼,VV_적,VV_보이,VX_주,EF_어라,NNG_글씨,VV_읽,MAG_역시,VA_귀찮,EC_으니까,NNG_경향,NNG_최근,NNG_과정,NNG_제사,MAG_내지,NNG_시제,NNG_지금,VA_간략하,EC_든지,MAG_아예,NNG_집,VV_지내,NNG_의미,ETM_다는,MM_어느,NNG_날,VV_정하,VV_모이,NNG_메모,NNG_리얼,NNG_데이,EC_ᆫ다,MAG_따로,NNG_땡스,NNG_기빙,NNG_조상,NNG_은덕,VV_기리,NNG_문화,NNG_발전,NNG_추석,NNG_별도,EF_거든,EC_려면,NNG_기념,NNG_각자,EF_을까,EF_네,NNG_마찬가지,EF_으,EC_냐면,MAG_오늘,NNG_아버지,VV_돌아가,EF_다,NNG_식구,NNG_추억,EC_라도,MAJ_그래도,NNG_부,NNG_아버님,NNG_메,EC_나,MAG_똑같이,MAG_거의,NNG_문제,EC_냐,NNG_연로,NNG_대리,VV_위하,NNG_시장,VV_사,EC_다가,NNG_형식,NNG_식사,NNG_묵,NNG_묵념,NNG_앞,NNG_내용,EF_느냐,EF_던데,MAG_아무래도,EF_은데,NNG_중학교,NNG_선배,NNG_누나,EC_자,EF_대,VX_가지,NNG_썸,VV_타,EF_다나,NNG_나중,NNG_연,VV_변하,NNG_이번,NNG_대입,NNG_학교,EC_ᆫ다면서,JX_부터,EF_ᆯ지,VV_대,EC_구,ETN_ᆷ,MAG_굉장히,NNG_여자애,MAG_별로,NNG_요번,VX_보,EC_니,VV_놓,NNG_불교,JX_이나,VV_가지,NNG_개과천선,VA_착하,EF_랄까,NNG_가치관,MAG_정말,EC_어야,NNG_일,JX_대로,NNG_구분,NNG_행동,EC_려고,NNG_노력,NNG_상관,MAG_일단,NNG_밭,EC_느냐,NNG_오빠,VV_맞,EF_잖아,MAJ_그런데,NNG_시작,NNG_공통,NNG_주제,NNG_하나님,NNG_관심사,NNG_공동,NNG_사,NNG_평안,NNG_평화,VV_낳,MAG_얼마나,NNG_부부,VA_이쁘,NNG_믿음,NNG_기도,NNG_미안,EF_죠,NNG_안,NNG_외아들,NNG_형제,NNG_아기,VV_오,VV_기르,JX_밖에,EF_니까,VA_젊,ETM_을,VV_불붙,NNG_사랑,NNG_친구,MM_걔,NNG_위,NNG_핸드폰,NNG_미,EC_은데,VA_슬프,NNG_별,JKG_에,NNG_술,NNG_한번,VV_마시,NNG_나이,NNG_낭만,NNG_기억,VV_죽,NNG_세상,VA_힘들,MAG_어찌,EC_든,NNG_극복,MAG_갑자기,NNG_집착,NNG_만약,NNG_한잔,NNG_끝,JX_든,EF_지요,MAG_진짜,NNG_어머니,NNG_치매,NNG_끼,MAG_살짝,EF_ᆸ니까,NNG_소용,MAJ_그러면,MAG_맨날,MAG_버럭버럭,NNG_소리,VV_지르,EF_나,VV_화나,NNG_불편,NNG_이가,NNG_냄새,VV_냄새나,MAG_버럭,NNG_화,VV_이러,NNG_가운데,VV_끼,NNG_아,NNG_할머니,NNG_정확,NNG_말씀,VV_드리,NNG_기분,VA_예민하,NNG_감사,VA_기쁘,NNG_덕분,NNG_여행,NNG_남편,MAG_아주,VA_멋있,NNG_동의,NNG_시,MAG_내일,EC_다면서,NNG_전도,VV_부치,NNG_송편,NNG_고사리,VX_놓,NNG_약식,JX_나,MAG_어떻게,VV_다가오,EC_ᆯ지,VV_물어보,EC_려
SD2401897,50대,0.029669588671611596,0.0026972353337828725,0.004720161834120027,0.0020229265003371545,0.022252191503708697,0.0006743088334457181,0.015509103169251517,0.0013486176668914363,0.0006743088334457181,0.0013486176668914363,0.014834794335805798,0.008091706001348618,0.0026972353337828725,0.0006743088334457181,0.0006743088334457181,0.012811867835468645,0.02899527983816588,0.0020229265003371545,0.0033715441672285905,0.01820633850303439,0.004720161834120027,0.0020229265003371545,0.010114632501685773,0.0006743088334457181,0.037761294672960216,0.012137559002022926,0.005394470667565745,0.0006743088334457181,0.005394470667565745,0.008091706001348618,0.0006743088334457181,0.006743088334457181,0.004720161834120027,0.006068779501011463,0.0026972353337828725,0.0006743088334457181,0.016183412002697236,0.0020229265003371545,0.009440323668240054,0.0006743088334457181,0.01820633850303439,0.004045853000674309,0.006068779501011463,0.0006743088334457181,0.0006743088334457181,0.008766014834794335,0.0026972353337828725,0.004045853000674309,0.01078894133513149,0.0006743088334457181,0.02899527983816588,0.0006743088334457181,0.0033715441672285905,0.004720161834120027,0.0006743088334457181,0.0006743088334457181,0.0013486176668914363,0.0026972353337828725,0.026298044504383007,0.0026972353337828725,0.012137559002022926,0.012137559002022926,0.0013486176668914363,0.0020229265003371545,0.0006743088334457181,0.03169251517194875,0.0006743088334457181,0.005394470667565745,0.006743088334457181,0.0013486176668914363,0.006743088334457181,0.0013486176668914363,0.01820633850303439,0.0013486176668914363,0.0006743088334457181,0.0006743088334457181,0.0013486176668914363,0.0006743088334457181,0.0006743088334457181,0.01078894133513149,0.006743088334457181,0.004045853000674309,0.004720161834120027,0.0020229265003371545,0.0006743088334457181,0.0020229265003371545,0.006068779501011463,0.0020229265003371545,0.0013486176668914363,0.0013486176668914363,0.0006743088334457181,0.004045853000674309,0.006068779501011463,0.0033715441672285905,0.0006743088334457181,0.0013486176668914363,0.0006743088334457181,0.004045853000674309,0.0013486176668914363,0.0006743088334457181,0.004045853000674309,0.0020229265003371545,0.0006743088334457181,0.009440323668240054,0.0006743088334457181,0.0006743088334457181,0.0013486176668914363,0.0006743088334457181,0.0033715441672285905,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0026972353337828725,0.0013486176668914363,0.0006743088334457181,0.0026972353337828725,0.0033715441672285905,0.008766014834794335,0.004720161834120027,0.0020229265003371545,0.0026972353337828725,0.0026972353337828725,0.004720161834120027,0.0006743088334457181,0.0026972353337828725,0.0026972353337828725,0.0006743088334457181,0.011463250168577209,0.0013486176668914363,0.0006743088334457181,0.0013486176668914363,0.0020229265003371545,0.0033715441672285905,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0033715441672285905,0.006068779501011463,0.0020229265003371545,0.0006743088334457181,0.0020229265003371545,0.0013486176668914363,0.0006743088334457181,0.0013486176668914363,0.0013486176668914363,0.0020229265003371545,0.0013486176668914363,0.01078894133513149,0.006068779501011463,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0020229265003371545,0.006068779501011463,0.0006743088334457181,0.0020229265003371545,0.0026972353337828725,0.0006743088334457181,0.0006743088334457181,0.008091706001348618,0.0020229265003371545,0.0006743088334457181,0.0013486176668914363,0.0020229265003371545,0.0020229265003371545,0.0013486176668914363,0.004720161834120027,0.0013486176668914363,0.0006743088334457181,0.0006743088334457181,0.0026972353337828725,0.0006743088334457181,0.0033715441672285905,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.004720161834120027,0.0013486176668914363,0.0026972353337828725,0.0013486176668914363,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0013486176668914363,0.0020229265003371545,0.0006743088334457181,0.0013486176668914363,0.0006743088334457181,0.0006743088334457181,0.0020229265003371545,0.0006743088334457181,0.0013486176668914363,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.006068779501011463,0.005394470667565745,0.0013486176668914363,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0013486176668914363,0.0006743088334457181,0.0020229265003371545,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0013486176668914363,0.0013486176668914363,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0013486176668914363,0.0006743088334457181,0.0020229265003371545,0.0013486176668914363,0.0020229265003371545,0.0013486176668914363,0.0013486176668914363,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0013486176668914363,0.0006743088334457181,0.0006743088334457181,0.0026972353337828725,0.0013486176668914363,0.0026972353337828725,0.0013486176668914363,0.0020229265003371545,0.0013486176668914363,0.0006743088334457181,0.0013486176668914363,0.0006743088334457181,0.0013486176668914363,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0013486176668914363,0.0013486176668914363,0.0013486176668914363,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0013486176668914363,0.0006743088334457181,0.0006743088334457181,0.0013486176668914363,0.0006743088334457181,0.0006743088334457181,0.0013486176668914363,0.0006743088334457181,0.0006743088334457181,0.0026972353337828725,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0020229265003371545,0.0006743088334457181,0.0006743088334457181,0.0013486176668914363,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0013486176668914363,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0013486176668914363,0.0013486176668914363,0.0013486176668914363,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.006743088334457181,0.0013486176668914363,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0020229265003371545,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0020229265003371545,0.0006743088334457181,0.0013486176668914363,0.0020229265003371545,0.0020229265003371545,0.0026972353337828725,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0013486176668914363,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0020229265003371545,0.0006743088334457181,0.0006743088334457181,0.0020229265003371545,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0013486176668914363,0.0020229265003371545,0.0006743088334457181,0.0006743088334457181,0.0013486176668914363,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0013486176668914363,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0006743088334457181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401898,50대,0.028070175438596492,0.0008771929824561404,0.0017543859649122807,0.0043859649122807015,0.017543859649122806,0.0,0.02456140350877193,0.0035087719298245615,0.0,0.0,0.005263157894736842,0.007017543859649123,0.002631578947368421,0.0,0.0,0.018421052631578946,0.02982456140350877,0.0043859649122807015,0.005263157894736842,0.014035087719298246,0.0035087719298245615,0.005263157894736842,0.0017543859649122807,0.0,0.035964912280701755,0.016666666666666666,0.0043859649122807015,0.0,0.007894736842105263,0.0061403508771929825,0.002631578947368421,0.005263157894736842,0.0061403508771929825,0.008771929824561403,0.005263157894736842,0.0,0.007894736842105263,0.0008771929824561404,0.002631578947368421,0.0,0.034210526315789476,0.0035087719298245615,0.007894736842105263,0.0,0.0,0.010526315789473684,0.0008771929824561404,0.0017543859649122807,0.0008771929824561404,0.0,0.010526315789473684,0.0008771929824561404,0.010526315789473684,0.0,0.0,0.0,0.0,0.0035087719298245615,0.021929824561403508,0.0,0.007894736842105263,0.0061403508771929825,0.0,0.0017543859649122807,0.0008771929824561404,0.02543859649122807,0.0017543859649122807,0.002631578947368421,0.0035087719298245615,0.0017543859649122807,0.002631578947368421,0.0,0.002631578947368421,0.0008771929824561404,0.0035087719298245615,0.0,0.0,0.0,0.0,0.0035087719298245615,0.0017543859649122807,0.0017543859649122807,0.002631578947368421,0.0008771929824561404,0.0,0.0017543859649122807,0.0035087719298245615,0.0008771929824561404,0.0,0.0,0.0,0.002631578947368421,0.010526315789473684,0.0035087719298245615,0.0008771929824561404,0.0,0.0035087719298245615,0.008771929824561403,0.0,0.0,0.013157894736842105,0.007894736842105263,0.0,0.009649122807017544,0.002631578947368421,0.0,0.0,0.0,0.0035087719298245615,0.002631578947368421,0.0,0.0,0.0,0.0035087719298245615,0.0,0.0,0.0017543859649122807,0.002631578947368421,0.0061403508771929825,0.007894736842105263,0.0008771929824561404,0.0008771929824561404,0.0,0.011403508771929825,0.0,0.005263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.008771929824561403,0.0,0.0,0.0,0.0,0.0035087719298245615,0.0043859649122807015,0.002631578947368421,0.0,0.002631578947368421,0.0017543859649122807,0.0,0.0043859649122807015,0.0,0.007017543859649123,0.0,0.0008771929824561404,0.007894736842105263,0.0,0.0008771929824561404,0.0,0.0,0.0017543859649122807,0.0,0.0,0.0,0.0,0.0,0.013157894736842105,0.0008771929824561404,0.0017543859649122807,0.0035087719298245615,0.0008771929824561404,0.0,0.0008771929824561404,0.002631578947368421,0.010526315789473684,0.0,0.0,0.007017543859649123,0.0,0.0,0.0,0.0,0.0008771929824561404,0.005263157894736842,0.0017543859649122807,0.0017543859649122807,0.0008771929824561404,0.0,0.0008771929824561404,0.0,0.0017543859649122807,0.0,0.0008771929824561404,0.0017543859649122807,0.0,0.008771929824561403,0.0,0.0,0.0008771929824561404,0.0,0.0008771929824561404,0.0,0.0,0.0008771929824561404,0.0,0.0008771929824561404,0.0061403508771929825,0.005263157894736842,0.0,0.0,0.0008771929824561404,0.0,0.0008771929824561404,0.0008771929824561404,0.0,0.0,0.0,0.002631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0017543859649122807,0.0008771929824561404,0.0,0.0,0.0008771929824561404,0.0,0.0,0.0,0.0,0.0,0.0,0.0008771929824561404,0.0017543859649122807,0.0,0.0,0.005263157894736842,0.0008771929824561404,0.0,0.0,0.0,0.0,0.0,0.002631578947368421,0.0,0.0,0.0,0.0,0.007894736842105263,0.0008771929824561404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008771929824561404,0.0008771929824561404,0.0,0.0008771929824561404,0.0,0.0,0.0,0.0,0.0017543859649122807,0.0,0.0,0.0,0.0,0.0017543859649122807,0.0,0.0,0.002631578947368421,0.0008771929824561404,0.0035087719298245615,0.0,0.0,0.0035087719298245615,0.0,0.0,0.0008771929824561404,0.0,0.0,0.0,0.0,0.0017543859649122807,0.002631578947368421,0.0,0.0,0.0,0.0008771929824561404,0.0008771929824561404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035087719298245615,0.0,0.0,0.0,0.0,0.0,0.0,0.0008771929824561404,0.0008771929824561404,0.0,0.0043859649122807015,0.0,0.0008771929824561404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008771929824561404,0.0,0.0017543859649122807,0.0,0.0,0.0,0.0017543859649122807,0.0017543859649122807,0.0,0.0,0.0,0.0,0.0,0.0,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0,0.0043859649122807015,0.0,0.0017543859649122807,0.0,0.0,0.0,0.0,0.0,0.0008771929824561404,0.0,0.0,0.0008771929824561404,0.0,0.0008771929824561404,0.0008771929824561404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017543859649122807,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0035087719298245615,0.0017543859649122807,0.0008771929824561404,0.0043859649122807015,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0017543859649122807,0.0008771929824561404,0.0008771929824561404,0.005263157894736842,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0017543859649122807,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.005263157894736842,0.002631578947368421,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.002631578947368421,0.0008771929824561404,0.0017543859649122807,0.0008771929824561404,0.0017543859649122807,0.0061403508771929825,0.0043859649122807015,0.0017543859649122807,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0017543859649122807,0.0008771929824561404,0.0008771929824561404,0.0017543859649122807,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0017543859649122807,0.0017543859649122807,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0017543859649122807,0.0008771929824561404,0.0008771929824561404,0.0017543859649122807,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.002631578947368421,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0017543859649122807,0.0035087719298245615,0.0008771929824561404,0.0017543859649122807,0.002631578947368421,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0017543859649122807,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0017543859649122807,0.0008771929824561404,0.0017543859649122807,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0017543859649122807,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0017543859649122807,0.0017543859649122807,0.0017543859649122807,0.0035087719298245615,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0017543859649122807,0.0017543859649122807,0.0017543859649122807,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0017543859649122807,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0017543859649122807,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0017543859649122807,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0017543859649122807,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404
