화자ID,연령대,NNG_요번,NNG_달,NNG_동안,VV_죽,ETM_는,VV_알,EF_다,NNG_위층,NNG_공사,JX_야,NNG_하루,JX_는,MAG_너무,EC_어서,JKS_가,NNG_관리실,NNG_전화,JKO_를,VV_하,MAG_지금,EC_은데,EC_게,VV_되,EC_냐고,EC_어,VX_보,EC_니까,MAG_잘,VV_모르,EC_다고,EF_야,VV_그러,EC_고,VX_나,MAG_또,MAJ_그럼,VX_주,MM_한,VA_있,EC_다가,VV_오,ETM_ᆫ,ETM_ᆫ다는,EF_잖아,MAG_정말,NNG_처음,MAG_막,NNG_전쟁,VV_나,ETM_을,NNG_때,VA_같,EF_어요,NNG_위,VX_있,NNG_얘기,MAJ_그래서,NNG_화가,MAG_빡,MAG_왜냐하면,EC_면,NNG_공지,EC_어야,EC_지,VX_않,EF_느냐,EF_어야지,MM_그,NNG_시간,NNG_소음,JKS_이,VA_심하,ETM_ᆯ,NNG_약속,JKO_을,EC_든지,EC_는데,MAG_안,MAG_바로,NNG_미안,MAJ_또,VV_어쩌,VA_없,EF_지,NNG_며칠,VA_힘들,EF_어,NNG_저녁,EC_니깐,MM_그런,JX_도,NNG_층,NNG_표지,VV_붙이,EF_더라고,NNG_이번,NNG_말일,JX_까지,NNG_끝,MAJ_근데,MAG_아직,MAG_인제,NNG_세입자,VV_들어오,NNG_주인,JX_은,EF_ᆫ가,NNG_얼마,NNG_전,NNG_엘레베이터,MM_어떤,NNG_사람,VV_만나,VV_누르,VV_사,EC_더니,NNG_관계,NNG_친구,EC_ᆫ데,NNG_지인,NNG_집,MAG_한번,VV_보,EC_러,MM_이런,NNG_생각,VV_들,NNG_투정,MAG_좀,NNG_마지막,NNG_마무리,EC_ᆫ다고,NNG_페인트,NNG_칠,EC_나,NNG_그때,NNG_냄새,MAG_오늘,VV_끝나,MAG_약간,NNG_짜증,VV_내,MAJ_그러고,EF_더라,NNG_구경,EF_대,MM_새,MAG_살짝,VV_올라가,VX_싶,ETN_기,JX_ᆫ,VX_하,MAG_어떻게,NNG_인테리어,EC_는지,NNG_옛날,NNG_부모,VV_돌아가,NNG_경찰서,NNG_연락,NNG_엄마,NNG_충격,VX_가지,MAG_방방,VV_뛰,EC_면서,EC_지만,JX_나,NNG_사이,VV_기,VV_다니,MM_네,NNG_발,VV_울,NNG_밑,ETM_은,NNG_통곡,VV_부르,NNG_애,VV_데리,VV_가,MAG_많이,EC_다,MAJ_그리고,MAG_항상,NNG_아파트,VV_살,EC_ᆫ다든지,MAG_별로,NNG_발생,ETM_다는,VA_심각하,EF_ᆫ다,NNG_전세,NNG_만기,VV_남,MM_다른,NNG_이사,NNG_이제,NNG_정착,MAJ_그러면,MAG_쪼끔,EC_거나,VV_이러,MAG_아마도,JKG_의,NNG_성격,NNG_주위,MAG_다,VV_참,NNG_배려,NNG_문제,NNG_지금,NNG_당장,NNG_피해,MAG_언젠가,VV_피하,EC_으니까,MAG_차마,VV_따지,VX_못하,NNG_만약,MAG_진짜,NNG_실제,EC_ᆫ다면,NNG_특수,NNG_상황,NNG_스트레스,EC_으면서,MM_이,NNG_정도,NNG_감당,NNG_인간관계,JX_라든지,NNG_회사,NNG_생활,MAG_또한,ETM_란,NNG_목동,NNG_운동장,NNG_고연전,NNG_집집,JX_마다,NNG_음료수,VV_돌리,NNG_기억,EF_나,MAG_이제,VV_적,VX_놓,VA_죄송하,VV_드리,EF_습니다,NNG_연,NNG_고대,VV_들어가,NNG_관심,NNG_아이스,NNG_링크,NNG_장,EC_라든지,NNG_곳,NNG_연고,MAG_미리,NNG_동네,NNG_운동,VV_고,NNG_잠,NNG_종일,VV_주,VA_신선하,NNG_아이디어,NNG_윗집,MAG_떡,NNG_떡,NNG_업체,NNG_관리,NNG_번호,NNG_업,NNG_인테리,NNG_무심,MM_무슨,NNG_개인,NNG_사정,VV_있,MAG_사실,NNG_다음,NNG_기회,NNG_한번,EF_자,VA_예쁘,MAJ_그래도,MAG_이렇게,NNG_사다리,VV_보이,NNG_아래층,EF_ᆸ니다,EC_ᆯ게요,NNG_자랑,VA_좋,MAG_굳이,EC_라,MAG_아까,NNG_말,NNG_페인트칠,NNG_기사,NNG_하소연,EC_ᆫ다,NNG_오늘,NNG_일,VV_마치,EF_냐고,NNG_아랫집,MAG_저기,NNG_엘리베이터,NNG_안,NNG_벽,NNG_유리,JX_든지,NNG_상처,EF_ᆯ까,NNG_포장지,VV_타,NNG_거울,MAG_못,NNG_바닥,JKO_ᆯ,VV_깔,NNG_비,MAG_설마,NNG_옆,NNG_옆집,MM_모,JX_이라든지,MAG_다시,VA_재밌,EF_네,NNG_사탕,VV_떨어지,VV_달,EC_라고,VV_좋아하,NNG_나이,MAG_평생,NNG_이웃,VV_지내,NNG_생,EC_으면,NNG_요즘,MM_여러,NNG_학군,NNG_여,NNG_대학,NNG_직장,VV_그만두,JX_부터,NNG_시골,MM_어느,NNG_지역,NNG_선호,NNG_옛말,NNG_산,NNG_물,NNG_정자,MAJ_그러니까,EC_으,EC_으면은,NNG_퇴직,NNG_연금,NNG_요새,MM_만,MAG_더,VV_나오,NNG_개혁,NNG_준비,MAG_참,VA_난감하,MAG_주로,NNG_낮,MAG_원래,NNG_밖,MAG_꼭,MAG_왜,MAG_그렇게,ETM_던,NNG_표,NNG_청소기,JX_만,EC_어도,NNG_못,NNG_티브이,MAJ_그런데,MM_아무,MAG_없이,NNG_이야기,NNG_사무실,NNG_죄,MAG_오히려,NNG_호,NNG_사과,NNG_뒤,MAG_어찌,MAG_실제,NNG_사고,VV_치,VA_관계없,NNG_주변,NNG_돈,NNG_아저씨,NNG_시너,NNG_민원,NNG_정신,MAG_엄청,VA_많,NNG_집주인,NNG_관련,MAG_심지어,NNG_경우,NNG_사용,NNG_부분,MAG_충분히,NNG_감지,NNG_인터넷,NNG_쪽지,EC_라도,NNG_자체,EC_는가,EF_냐,MAG_완전히,VA_다르,EF_거든,NNG_아침,VV_일어나,NNG_화장실,MAG_쿵쿵,NNG_그날,MAG_아마,NNG_전체,VV_올리,EC_던데,NNG_방바닥,MAJ_그러면은,NNG_직,EC_지만은,NNG_영향,NNG_대안,VA_적,VV_만들,EF_던데,NNG_해결,VX_지,MM_고런,VV_대하,EC_지마는,EC_다면,VV_보내,NNG_선물,NNG_마음,MAG_싹,VV_풀리,MAG_냅다,NNG_주민,NNG_엘,NNG_리베이트,NNG_계단,NNG_불편,MAG_얼마나,MAJ_그러니깐,NNG_공공,NNG_주택,NNG_예전,NNG_인사,EC_려고,MAG_서로,VV_부딪히,VV_변하,NNG_앞,MAG_계속,NNG_사회,NNG_포함,VA_괜찮,NNG_학생,NNG_스포츠,NNG_소리,VA_나쁘,VA_힘차,NNG_함성,VV_들리,VA_크,NNG_직접,NNG_고,NNG_경비,MAG_같이,VV_나누,VV_먹,EC_으라고,NNG_센스,VV_까,VA_답답하,VA_늦,EC_니,NNG_이상,JX_이야,NNG_식,NNG_내부,EC_려,MAG_아예,EC_자고,NNG_안면,VV_트,MAG_새로,EC_라면서,EC_문,VV_자,EC_ᆫ들,VV_나빠지,MAG_그냥,EC_어야지,NNG_교류,NNG_사실,MAG_하여튼,EF_군요,NNG_물건,NNG_차,NNG_차량,MAG_굉장히,MAG_혹시,MAG_보다,JX_밖에,NNG_내용,NNG_입구,NNG_왼쪽,NNG_오른쪽,NNG_포스터,NNG_봉지,MAG_대단히,EC_ᆸ니다,EC_세,JX_요,EF_ᆯ게요,NNG_안내판,EC_을까,EF_는데,NNG_바다,NNG_도시,NNG_원,VV_막히,NNG_평일,EC_려면,VV_나가,NNG_중소,VV_말,JX_든,EC_든,NNG_강,VV_정하,VV_찾,NNG_농사,NNG_몸,NNG_적응,EC_ᆯ지
SD2401790,50대,0.0,0.0007127583749109052,0.0,0.0,0.012116892373485389,0.0021382751247327157,0.0014255167498218105,0.0,0.017106200997861726,0.0,0.0007127583749109052,0.01924447612259444,0.002851033499643621,0.007127583749109052,0.021382751247327157,0.0007127583749109052,0.0014255167498218105,0.009265858873841768,0.036350677120456164,0.0021382751247327157,0.003563791874554526,0.014255167498218105,0.012829650748396294,0.0,0.010691375623663579,0.004989308624376337,0.004989308624376337,0.0021382751247327157,0.0014255167498218105,0.003563791874554526,0.0021382751247327157,0.0,0.03349964362081254,0.0,0.004989308624376337,0.0007127583749109052,0.002851033499643621,0.0007127583749109052,0.005702066999287242,0.0007127583749109052,0.009265858873841768,0.007840342124019958,0.0007127583749109052,0.009978617248752673,0.0,0.0,0.002851033499643621,0.0,0.0021382751247327157,0.0042765502494654314,0.009978617248752673,0.010691375623663579,0.0007127583749109052,0.003563791874554526,0.0014255167498218105,0.0,0.0007127583749109052,0.0,0.0,0.0,0.014255167498218105,0.003563791874554526,0.0021382751247327157,0.007127583749109052,0.006414825374198147,0.0,0.0021382751247327157,0.02851033499643621,0.0007127583749109052,0.004989308624376337,0.010691375623663579,0.0007127583749109052,0.022808267997148968,0.0,0.005702066999287242,0.0,0.009265858873841768,0.009265858873841768,0.0,0.0021382751247327157,0.0007127583749109052,0.0007127583749109052,0.009978617248752673,0.002851033499643621,0.0,0.0021382751247327157,0.010691375623663579,0.0,0.0007127583749109052,0.009265858873841768,0.030648610121168925,0.0007127583749109052,0.0007127583749109052,0.0042765502494654314,0.003563791874554526,0.0014255167498218105,0.0,0.0007127583749109052,0.0014255167498218105,0.002851033499643621,0.0007127583749109052,0.0014255167498218105,0.0042765502494654314,0.0,0.0007127583749109052,0.023521026372059873,0.0,0.0014255167498218105,0.0007127583749109052,0.0,0.0,0.012829650748396294,0.0014255167498218105,0.0,0.0007127583749109052,0.0,0.0021382751247327157,0.0014255167498218105,0.006414825374198147,0.0,0.005702066999287242,0.0,0.007127583749109052,0.0007127583749109052,0.007127583749109052,0.006414825374198147,0.0021382751247327157,0.0,0.008553100498930863,0.0,0.0,0.0014255167498218105,0.0,0.0,0.005702066999287242,0.0,0.0007127583749109052,0.0,0.0014255167498218105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007127583749109052,0.003563791874554526,0.002851033499643621,0.0021382751247327157,0.002851033499643621,0.0007127583749109052,0.0,0.0,0.0,0.0,0.0014255167498218105,0.0,0.0007127583749109052,0.0021382751247327157,0.0,0.0,0.0021382751247327157,0.0007127583749109052,0.0014255167498218105,0.0,0.0,0.0,0.0,0.0,0.0,0.0007127583749109052,0.0042765502494654314,0.0,0.0,0.0,0.0,0.007127583749109052,0.0007127583749109052,0.0014255167498218105,0.005702066999287242,0.0,0.0007127583749109052,0.0021382751247327157,0.0,0.0007127583749109052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002851033499643621,0.0007127583749109052,0.0007127583749109052,0.0,0.0,0.0,0.0,0.0,0.0007127583749109052,0.0,0.0,0.0042765502494654314,0.0007127583749109052,0.0,0.0007127583749109052,0.0014255167498218105,0.0,0.0014255167498218105,0.0,0.0,0.0007127583749109052,0.0,0.0,0.0007127583749109052,0.0007127583749109052,0.0,0.0007127583749109052,0.0014255167498218105,0.0,0.0,0.0021382751247327157,0.0,0.004989308624376337,0.0,0.0,0.0,0.0,0.0,0.003563791874554526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021382751247327157,0.002851033499643621,0.0,0.0014255167498218105,0.003563791874554526,0.0,0.0,0.0,0.0007127583749109052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007127583749109052,0.0007127583749109052,0.003563791874554526,0.0,0.0007127583749109052,0.0007127583749109052,0.0,0.0007127583749109052,0.0,0.0014255167498218105,0.0,0.0,0.0,0.0014255167498218105,0.0014255167498218105,0.0,0.0,0.0042765502494654314,0.0007127583749109052,0.007840342124019958,0.0,0.0,0.0,0.0,0.0,0.0007127583749109052,0.0,0.0014255167498218105,0.0,0.0,0.0,0.0,0.0042765502494654314,0.0,0.0007127583749109052,0.0,0.0007127583749109052,0.0007127583749109052,0.0,0.0,0.0007127583749109052,0.0,0.0014255167498218105,0.0,0.0,0.0007127583749109052,0.0,0.0021382751247327157,0.0,0.0,0.0,0.0,0.0007127583749109052,0.0,0.0,0.0007127583749109052,0.0,0.002851033499643621,0.0,0.002851033499643621,0.0,0.0,0.0,0.0,0.0014255167498218105,0.0,0.0,0.0,0.0,0.002851033499643621,0.0014255167498218105,0.0007127583749109052,0.0,0.0,0.0007127583749109052,0.0,0.0,0.0,0.0,0.0007127583749109052,0.0021382751247327157,0.002851033499643621,0.0,0.0,0.0,0.0,0.0,0.0,0.0007127583749109052,0.0,0.0,0.0,0.0,0.0,0.0014255167498218105,0.0007127583749109052,0.0,0.0007127583749109052,0.0,0.0,0.0,0.0,0.0,0.0,0.0014255167498218105,0.0,0.0,0.0,0.002851033499643621,0.0,0.0007127583749109052,0.0021382751247327157,0.0021382751247327157,0.0007127583749109052,0.0007127583749109052,0.003563791874554526,0.0007127583749109052,0.0014255167498218105,0.0007127583749109052,0.0007127583749109052,0.0042765502494654314,0.004989308624376337,0.0021382751247327157,0.0007127583749109052,0.0007127583749109052,0.0014255167498218105,0.003563791874554526,0.007127583749109052,0.0014255167498218105,0.0014255167498218105,0.0021382751247327157,0.0007127583749109052,0.0014255167498218105,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0014255167498218105,0.0014255167498218105,0.0007127583749109052,0.0042765502494654314,0.0007127583749109052,0.003563791874554526,0.0007127583749109052,0.0014255167498218105,0.0007127583749109052,0.0007127583749109052,0.003563791874554526,0.0021382751247327157,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0014255167498218105,0.004989308624376337,0.0014255167498218105,0.0007127583749109052,0.0007127583749109052,0.0014255167498218105,0.0014255167498218105,0.002851033499643621,0.0007127583749109052,0.002851033499643621,0.0014255167498218105,0.0014255167498218105,0.0014255167498218105,0.0021382751247327157,0.0007127583749109052,0.0014255167498218105,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0014255167498218105,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0014255167498218105,0.0007127583749109052,0.0014255167498218105,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0014255167498218105,0.002851033499643621,0.0014255167498218105,0.002851033499643621,0.0007127583749109052,0.0014255167498218105,0.0007127583749109052,0.0021382751247327157,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.002851033499643621,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0021382751247327157,0.0014255167498218105,0.0007127583749109052,0.0014255167498218105,0.0014255167498218105,0.0014255167498218105,0.0021382751247327157,0.0014255167498218105,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0014255167498218105,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0021382751247327157,0.0021382751247327157,0.0007127583749109052,0.0007127583749109052,0.0014255167498218105,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0021382751247327157,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0021382751247327157,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0014255167498218105,0.0014255167498218105,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.002851033499643621,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0014255167498218105,0.0007127583749109052,0.0021382751247327157,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0021382751247327157,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0014255167498218105,0.0014255167498218105
SD2401791,50대,0.002789400278940028,0.0020920502092050207,0.003486750348675035,0.000697350069735007,0.016736401673640166,0.003486750348675035,0.008368200836820083,0.003486750348675035,0.014644351464435146,0.000697350069735007,0.001394700139470014,0.015341701534170154,0.005578800557880056,0.006276150627615063,0.016736401673640166,0.001394700139470014,0.003486750348675035,0.015341701534170154,0.0299860529986053,0.0041841004184100415,0.0020920502092050207,0.006276150627615063,0.008368200836820083,0.002789400278940028,0.017433751743375175,0.007670850767085077,0.015341701534170154,0.0020920502092050207,0.0041841004184100415,0.0048814504881450485,0.011854951185495118,0.0041841004184100415,0.026499302649930265,0.000697350069735007,0.015341701534170154,0.001394700139470014,0.003486750348675035,0.0048814504881450485,0.007670850767085077,0.0020920502092050207,0.009762900976290097,0.017433751743375175,0.000697350069735007,0.011157601115760111,0.002789400278940028,0.000697350069735007,0.002789400278940028,0.001394700139470014,0.0048814504881450485,0.002789400278940028,0.009762900976290097,0.007670850767085077,0.000697350069735007,0.000697350069735007,0.0048814504881450485,0.001394700139470014,0.0020920502092050207,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.012552301255230125,0.0020920502092050207,0.0041841004184100415,0.0020920502092050207,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.01882845188284519,0.0020920502092050207,0.002789400278940028,0.01394700139470014,0.001394700139470014,0.016736401673640166,0.000697350069735007,0.010460251046025104,0.000697350069735007,0.005578800557880056,0.0041841004184100415,0.002789400278940028,0.001394700139470014,0.001394700139470014,0.001394700139470014,0.0048814504881450485,0.010460251046025104,0.000697350069735007,0.0048814504881450485,0.010460251046025104,0.001394700139470014,0.000697350069735007,0.0041841004184100415,0.01882845188284519,0.0048814504881450485,0.000697350069735007,0.001394700139470014,0.0041841004184100415,0.000697350069735007,0.000697350069735007,0.0041841004184100415,0.000697350069735007,0.01394700139470014,0.0020920502092050207,0.002789400278940028,0.002789400278940028,0.002789400278940028,0.003486750348675035,0.009762900976290097,0.000697350069735007,0.0020920502092050207,0.003486750348675035,0.000697350069735007,0.001394700139470014,0.008368200836820083,0.001394700139470014,0.000697350069735007,0.0020920502092050207,0.000697350069735007,0.000697350069735007,0.001394700139470014,0.002789400278940028,0.0020920502092050207,0.0048814504881450485,0.001394700139470014,0.005578800557880056,0.0020920502092050207,0.002789400278940028,0.010460251046025104,0.006276150627615063,0.000697350069735007,0.003486750348675035,0.000697350069735007,0.001394700139470014,0.002789400278940028,0.000697350069735007,0.001394700139470014,0.001394700139470014,0.0041841004184100415,0.0020920502092050207,0.0020920502092050207,0.0020920502092050207,0.001394700139470014,0.001394700139470014,0.001394700139470014,0.000697350069735007,0.0041841004184100415,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.003486750348675035,0.003486750348675035,0.0048814504881450485,0.0041841004184100415,0.001394700139470014,0.000697350069735007,0.0020920502092050207,0.001394700139470014,0.002789400278940028,0.000697350069735007,0.001394700139470014,0.000697350069735007,0.001394700139470014,0.000697350069735007,0.001394700139470014,0.0020920502092050207,0.001394700139470014,0.001394700139470014,0.0041841004184100415,0.0041841004184100415,0.0020920502092050207,0.000697350069735007,0.001394700139470014,0.0020920502092050207,0.000697350069735007,0.000697350069735007,0.001394700139470014,0.0020920502092050207,0.007670850767085077,0.000697350069735007,0.000697350069735007,0.001394700139470014,0.000697350069735007,0.00697350069735007,0.0041841004184100415,0.0041841004184100415,0.0020920502092050207,0.000697350069735007,0.002789400278940028,0.006276150627615063,0.0020920502092050207,0.001394700139470014,0.001394700139470014,0.001394700139470014,0.000697350069735007,0.001394700139470014,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.003486750348675035,0.006276150627615063,0.001394700139470014,0.001394700139470014,0.0020920502092050207,0.0020920502092050207,0.000697350069735007,0.001394700139470014,0.000697350069735007,0.001394700139470014,0.000697350069735007,0.0020920502092050207,0.003486750348675035,0.0020920502092050207,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.003486750348675035,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.001394700139470014,0.0041841004184100415,0.000697350069735007,0.001394700139470014,0.001394700139470014,0.000697350069735007,0.001394700139470014,0.000697350069735007,0.0020920502092050207,0.003486750348675035,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.001394700139470014,0.000697350069735007,0.0020920502092050207,0.001394700139470014,0.001394700139470014,0.002789400278940028,0.0020920502092050207,0.000697350069735007,0.000697350069735007,0.0048814504881450485,0.000697350069735007,0.0020920502092050207,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.001394700139470014,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.001394700139470014,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.001394700139470014,0.001394700139470014,0.000697350069735007,0.000697350069735007,0.001394700139470014,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.001394700139470014,0.000697350069735007,0.001394700139470014,0.001394700139470014,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.0020920502092050207,0.001394700139470014,0.000697350069735007,0.001394700139470014,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.005578800557880056,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.001394700139470014,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.001394700139470014,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.001394700139470014,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.001394700139470014,0.000697350069735007,0.000697350069735007,0.001394700139470014,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.0020920502092050207,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.001394700139470014,0.001394700139470014,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
