화자ID,연령대,JKS_가,MAG_인제,MM_올,NNG_달,NNG_사무실,JKO_을,VV_옮기,EC_는데,MM_그,NNG_전,VV_있,EC_다가,EC_니까,MAJ_그래도,NNG_옛날,JX_는,NNG_중심,EC_라,EC_어,VX_가지,EC_고,NNG_사람,JX_도,VA_많,MAG_실제,VV_오,EC_어서,EC_게,VV_보,NNG_골목골목,EC_면,JX_은,MAG_좀,MAG_되게,NNG_발전,JKS_이,VA_없,NNG_낙후,EF_다,ETM_라는,NNG_생각,MAG_많이,VV_들,MAG_지금,MAJ_근데,MAG_반드시,VA_나쁘,ETM_ᆫ,JX_ᆫ,EC_지만,MM_그런,ETM_다는,MAG_또,NNG_반대,JKG_의,MM_어떤,MAG_막,MAG_하여튼,NNG_시내,NNG_중심지,NNG_곳,VX_보,MAG_쪼금,VA_다르,EF_더라고,MAJ_그러니까,NNG_우리나라,VA_같,ETM_은,NNG_경우,NNG_아파트,MM_주,MAG_거의,NNG_차지,ETM_는,NNG_비율,MAG_굉장히,VA_높,EC_지,VX_않,EF_어,MAG_사실,NNG_나라,MAG_유독,NNG_평가,JKO_를,MAG_잘,VA_숭하,NNG_주거,NNG_형태,EC_은데,MAG_실제로,NNG_편리,NNG_점,EC_지마는,NNG_나중,NNG_세월,VV_흐르,VV_그러,MM_여러,NNG_문제점,VA_있,NNG_능사,EC_ᆫ데,MM_다른,NNG_대책,NNG_필요,NNG_친구,NNG_직장,NNG_하,NNG_생활,VV_하,NNG_시골,VV_사,EF_잖아,NNG_이름,EC_라고,MAG_이렇게,MAG_완전히,NNG_농촌,NNG_지역,MAG_약간,VA_좋,NNG_말,NNG_전원주택,MM_이런,NNG_집,NNG_장단점,VX_있,NNG_집안일,NNG_일,NNG_쓰레기,VV_치우,JX_부터,NNG_비,EC_어야,VV_되,ETM_ᆯ,MAG_대신,NNG_주변,NNG_트러블,VV_대하,NNG_자유,NNG_평온,VV_살,NNG_결론,MAJ_그런데,EC_려고,NNG_부지런,VV_움직이,EC_어야지,ETM_을,NNG_본집,MM_한,NNG_밑,VV_내려가,NNG_창고,JKO_ᆯ,EC_나,VX_지,VX_놓,NNG_정도,NNG_이번,VV_가,NNG_얘기,EC_더니,NNG_당구,NNG_테이블,VV_놓,EC_냐고,MAJ_그래서,NNG_안,NNG_내경,NNG_사이즈,VV_알리,VX_주,MAG_이제,VA_크,VV_들어가,EC_ᆯ지,VA_작,EC_다,VX_달,MAG_아직,NNG_연락,EF_네,VV_갖,NNG_상대,MAG_혼자,VV_치,NNG_확률,MAG_상당히,MAJ_그리고,NNG_운동,NNG_기구,EC_으면,NNG_빨래,NNG_건조대,VA_평평하,VA_넓,VV_갖추,ETN_기,EC_ᆫ가,NNG_적재,VV_올리,JX_다,VV_쌓,VX_두,NNG_중요,MAG_얼마나,NNG_열의,VV_가지,EF_느냐,NNG_공간,NNG_동생,EC_다고,MAG_한번,MAG_일단,NNG_통보,JX_만,EC_어도,ETM_ᆫ다는,NNG_마당,VV_꾸미,EC_ᆫ다고,NNG_나무,MM_무슨,EC_ᆫ지,VV_모르,NNG_측백나무,EF_야,NNG_묘목,NNG_가격,MAG_제법,VA_싸,EF_래,VV_얼,EC_냐면,NNG_리,NNG_여,VA_비싸,NNG_창가,MAG_쭉,VV_심,NNG_미니어처,VA_엄청나,EF_지,NNG_수종,MAG_빨리,VV_크,MAG_아무튼,VA_멋있,MAG_보통,NNG_수중,NNG_신경,MAG_안,VV_쓰,MAG_그냥,NNG_초입,NNG_소나무,NNG_송,VV_알,EC_기로,EF_거든,NNG_단위,MM_이,EC_던데,NNG_국립공원,EC_면은,NNG_절벽,EF_대,NNG_바람,VV_맞,VV_자라,NNG_대신,MAG_아주,VV_먹,VV_지나,ETN_음,VA_예쁘,NNG_유지,NNG_절도범,NNG_작업,EC_려,NNG_밤,NNG_낮,MAG_미리,NNG_며칠간,VV_서,MAG_쪼끔,NNG_금,EF_는대,NNG_뿌리,EC_는다,JX_든지,MAG_결국,MAG_계속,MM_어느,NNG_날,MAG_딱,VX_갖,EC_ᆫ다,NNG_결혼,NNG_이후,MAG_주로,NNG_죽,NNG_군대,NNG_단독,NNG_주택,MAG_진짜,NNG_영사,NNG_농,EC_니,NNG_꽃,NNG_정원,NNG_인테리어,NNG_만발,NNG_뱀,NNG_흔적,NNG_계절,VV_바뀌,NNG_때,NNG_허물,NNG_쥐,VV_들어오,NNG_곤란,MAG_모로,NNG_노후,NNG_건축,NNG_문제,MAG_요즘,MAG_당연히,NNG_땅,NNG_경제,VV_떨어지,MAG_아마,ETN_ᆷ,MM_전,NNG_세계,NNG_올인,MAG_별로,NNG_지방,NNG_마찬가지,NNG_뭐,NNG_분양,VV_나,MAG_참,NNG_사회,NNG_환경,NNG_사실,NNG_주중,VV_타,VV_내리,NNG_퍼센트,NNG_이상,NNG_병원,NNG_이용,MAG_제대로,NNG_여건,MAG_어찌,NNG_부가,NNG_혜택,NNG_정통,NNG_도,NNG_동네,VX_하,NNG_건물,VA_낡,MAG_가끔,ETM_란,NNG_도시,MAG_한없이,MM_저,NNG_모습,VV_변하,VX_가,EF_ᆯ까,MAG_너무,NNG_소음,MAJ_또,NNG_냄새,NNG_상황,NNG_취약,NNG_아이,NNG_독립,MAG_이미,MAG_다시,VV_쉬,NNG_개념,MAG_더,NNG_정,NNG_도심,VV_떠나,VV_만나,EC_러,NNG_여유,NNG_자연,NNG_주거지,MAG_자꾸,NNG_숲,NNG_속,MAJ_그러니깐,NNG_바,MAG_스스로,NNG_청소,NNG_보수,JX_라든지,NNG_각오,NNG_하루,MAG_종일,VV_남,NNG_시간,NNG_자투리,VV_보내,NNG_취미,NNG_베스트,NNG_직업,NNG_연결,VV_내,NNG_글,JX_거나,MAJ_아니면,NNG_영상,NNG_제작,NNG_공유,EC_ᆫ다거나,EF_ᆫ가,NNG_수익,NNG_관련,EC_으면서,VV_만들,VV_벗어나,JX_야말로,NNG_최고,NNG_다이,EC_는다고,NNG_실질,NNG_영역,NNG_게임,MAG_같이,MAG_단순히,NNG_끝,NNG_활용,VX_먹,EC_을까,NNG_사용,NNG_처음,NNG_시작,NNG_고민,MAG_막상,NNG_결정,VV_걸리,VV_스,MAG_어쨌든,NNG_활동,JX_까지,VV_나오,EC_면서,NNG_소재,NNG_습기,NNG_관리,NNG_자체,VA_굉장하,NNG_고추,VV_말리,NNG_용도,MAG_아까,ETM_던,VV_끝나,MAG_다,NNG_시한부,NNG_가능,NNG_스토리,NNG_정리,EF_ᆫ다,NNG_수입,EC_거나,JX_나,NNG_진행,NNG_속도,VV_붙,MAG_그렇게,NNG_수주,EC_는지,NNG_조경,NNG_크기,NNG_대비,MAG_분명히,NNG_좌측,NNG_공백,MAG_충분히,VV_두,EC_고서,EC_을지,NNG_걱정,NNG_최종,NNG_완성,NNG_노력,VA_멋지,NNG_드라마,NNG_공단,NNG_직원,NNG_청,VV_캐,NNG_절,NNG_도난,NNG_절도,NNG_사건,MAG_종종,VV_일어나,NNG_생,NNG_수목,VV_키우,MAG_어차피,MAG_무조건,NNG_방법,NNG_단축,NNG_금송,EC_으려면,VA_귀하,NNG_근무,NNG_체험,NNG_원,NNG_건강,NNG_잎,VA_푸르르,NNG_다음,VV_병들,NNG_느낌,NNG_으,JX_가,NNG_식재,MAG_촘촘히,NNG_서로,NNG_가지,VV_들이,NNG_상,NNG_서로서로,NNG_그늘,MAG_못,NNG_요즘,NNG_산림청,MAG_오래,MAJ_오히려,NNG_벌목,NNG_산림,NNG_수명,VA_길,MAG_오히려,NNG_효과,VV_누리,ETM_자는,NNG_홍보,NNG_전원,NNG_초원,NNG_햇빛,MAG_쫙,NNG_유리창,NNG_통,NNG_창,NNG_자,VV_따르,NNG_냉방,NNG_난방,NNG_열,NNG_손실,NNG_염려,NNG_벌레,MAG_절대,NNG_나이,EC_ᆯ수록,MM_모든,MAG_늘,NNG_실,NNG_실행,NNG_이해,NNG_인구,VV_주,NNG_터,MM_저런,NNG_대지,MAG_어김없이,MAG_물론,NNG_가족,NNG_분가,NNG_세대,NNG_수,VV_늘어나,VV_줄,NNG_기하급수,VV_늘,NNG_부동산,NNG_가치,MAG_저렇게,VV_매기,EF_ᆫ지,NNG_아이러니,MAG_언젠가,MM_고런,NNG_패러다임,EF_을까
SD2401895,50대,0.01764234161988773,0.01764234161988773,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.011226944667201283,0.0016038492381716118,0.012830793905372895,0.012028869286287089,0.0016038492381716118,0.006415396952686447,0.0024057738572574178,0.012028869286287089,0.0008019246190858059,0.0016038492381716118,0.015236567762630313,0.0008019246190858059,0.0024057738572574178,0.023255813953488372,0.006415396952686447,0.03368083400160385,0.0024057738572574178,0.024057738572574178,0.0032076984763432237,0.0008019246190858059,0.0056134723336006415,0.006415396952686447,0.015236567762630313,0.023255813953488372,0.0008019246190858059,0.020850040096230954,0.011226944667201283,0.007217321571772253,0.0032076984763432237,0.0008019246190858059,0.03688853247794707,0.0032076984763432237,0.0008019246190858059,0.0008019246190858059,0.0024057738572574178,0.0048115477145148355,0.0048115477145148355,0.0032076984763432237,0.006415396952686447,0.00801924619085806,0.0008019246190858059,0.0016038492381716118,0.020850040096230954,0.0024057738572574178,0.00400962309542903,0.0056134723336006415,0.0016038492381716118,0.0032076984763432237,0.0008019246190858059,0.009623095429029671,0.0016038492381716118,0.0008019246190858059,0.0024057738572574178,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.00400962309542903,0.0008019246190858059,0.0008019246190858059,0.0056134723336006415,0.0056134723336006415,0.0008019246190858059,0.016840417000801924,0.012830793905372895,0.0024057738572574178,0.00801924619085806,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.015236567762630313,0.0016038492381716118,0.0048115477145148355,0.0032076984763432237,0.00400962309542903,0.00400962309542903,0.008821170809943865,0.0016038492381716118,0.0024057738572574178,0.0008019246190858059,0.0008019246190858059,0.012830793905372895,0.0016038492381716118,0.0008019246190858059,0.0024057738572574178,0.00400962309542903,0.0056134723336006415,0.0016038492381716118,0.0032076984763432237,0.0024057738572574178,0.0008019246190858059,0.0024057738572574178,0.0016038492381716118,0.0008019246190858059,0.006415396952686447,0.0024057738572574178,0.0008019246190858059,0.015236567762630313,0.0008019246190858059,0.0024057738572574178,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0032076984763432237,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.01764234161988773,0.0016038492381716118,0.008821170809943865,0.0032076984763432237,0.0008019246190858059,0.0008019246190858059,0.0024057738572574178,0.0024057738572574178,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0032076984763432237,0.0008019246190858059,0.0008019246190858059,0.0056134723336006415,0.0024057738572574178,0.0016038492381716118,0.0056134723336006415,0.0008019246190858059,0.0024057738572574178,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0016038492381716118,0.007217321571772253,0.006415396952686447,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.006415396952686447,0.0008019246190858059,0.0008019246190858059,0.0016038492381716118,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.00400962309542903,0.0008019246190858059,0.0056134723336006415,0.0016038492381716118,0.0016038492381716118,0.0008019246190858059,0.0056134723336006415,0.0016038492381716118,0.0024057738572574178,0.0056134723336006415,0.0032076984763432237,0.0008019246190858059,0.0032076984763432237,0.0024057738572574178,0.0008019246190858059,0.0016038492381716118,0.0048115477145148355,0.0024057738572574178,0.0008019246190858059,0.0056134723336006415,0.0016038492381716118,0.0008019246190858059,0.0016038492381716118,0.0024057738572574178,0.0016038492381716118,0.006415396952686447,0.00400962309542903,0.0016038492381716118,0.0016038492381716118,0.0024057738572574178,0.0032076984763432237,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0016038492381716118,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0016038492381716118,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.00801924619085806,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0016038492381716118,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0016038492381716118,0.0016038492381716118,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0016038492381716118,0.0008019246190858059,0.0008019246190858059,0.007217321571772253,0.0016038492381716118,0.0008019246190858059,0.0008019246190858059,0.0032076984763432237,0.0016038492381716118,0.0008019246190858059,0.0016038492381716118,0.0008019246190858059,0.0008019246190858059,0.0016038492381716118,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0024057738572574178,0.0008019246190858059,0.0008019246190858059,0.0016038492381716118,0.0008019246190858059,0.0008019246190858059,0.0032076984763432237,0.0016038492381716118,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0016038492381716118,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0024057738572574178,0.0008019246190858059,0.0016038492381716118,0.0008019246190858059,0.0016038492381716118,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0016038492381716118,0.0024057738572574178,0.0016038492381716118,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0024057738572574178,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0024057738572574178,0.0008019246190858059,0.0008019246190858059,0.0024057738572574178,0.0008019246190858059,0.0016038492381716118,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0016038492381716118,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0016038492381716118,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0024057738572574178,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0016038492381716118,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0024057738572574178,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0016038492381716118,0.0032076984763432237,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0024057738572574178,0.0016038492381716118,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0016038492381716118,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401896,50대,0.024200518582541054,0.0,0.0,0.0,0.000864304235090752,0.023336214347450302,0.000864304235090752,0.006050129645635264,0.00864304235090752,0.001728608470181504,0.001728608470181504,0.0025929127052722557,0.001728608470181504,0.0,0.000864304235090752,0.01728608470181504,0.0,0.0025929127052722557,0.00950734658599827,0.0,0.01901469317199654,0.0025929127052722557,0.025064822817631807,0.0,0.0,0.003457216940363008,0.010371650821089023,0.006914433880726016,0.003457216940363008,0.0,0.00950734658599827,0.007778738115816767,0.007778738115816767,0.000864304235090752,0.0,0.03975799481417459,0.001728608470181504,0.0,0.0025929127052722557,0.001728608470181504,0.006914433880726016,0.003457216940363008,0.006050129645635264,0.001728608470181504,0.003457216940363008,0.000864304235090752,0.0,0.007778738115816767,0.006050129645635264,0.007778738115816767,0.011235955056179775,0.000864304235090752,0.005185825410544511,0.0,0.016421780466724288,0.005185825410544511,0.0,0.0,0.0,0.0,0.0,0.0025929127052722557,0.000864304235090752,0.0,0.005185825410544511,0.000864304235090752,0.0,0.013828867761452032,0.013828867761452032,0.005185825410544511,0.00432152117545376,0.0,0.0,0.0,0.03111495246326707,0.0,0.0,0.001728608470181504,0.00432152117545376,0.00432152117545376,0.011235955056179775,0.0,0.0,0.0,0.0,0.007778738115816767,0.003457216940363008,0.0,0.000864304235090752,0.0,0.0,0.0,0.0,0.0,0.0,0.001728608470181504,0.0,0.0,0.003457216940363008,0.000864304235090752,0.0,0.014693171996542784,0.0,0.0,0.0,0.0,0.001728608470181504,0.0,0.0,0.0,0.000864304235090752,0.024200518582541054,0.0,0.0,0.000864304235090752,0.0,0.001728608470181504,0.0,0.0,0.0,0.0,0.000864304235090752,0.0,0.0025929127052722557,0.001728608470181504,0.006914433880726016,0.005185825410544511,0.0,0.005185825410544511,0.0,0.006914433880726016,0.0,0.0,0.0,0.0,0.010371650821089023,0.01728608470181504,0.021607605877268798,0.0,0.0,0.0,0.001728608470181504,0.0,0.0,0.0025929127052722557,0.0,0.000864304235090752,0.0,0.0,0.0,0.000864304235090752,0.006050129645635264,0.0,0.000864304235090752,0.0,0.0,0.0,0.000864304235090752,0.0,0.000864304235090752,0.000864304235090752,0.0,0.0,0.0025929127052722557,0.001728608470181504,0.000864304235090752,0.003457216940363008,0.0025929127052722557,0.003457216940363008,0.0,0.003457216940363008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000864304235090752,0.0,0.0,0.000864304235090752,0.0,0.0,0.0,0.000864304235090752,0.000864304235090752,0.0,0.000864304235090752,0.0,0.0,0.0,0.001728608470181504,0.0,0.0,0.001728608470181504,0.0,0.0,0.0,0.0025929127052722557,0.0,0.011235955056179775,0.000864304235090752,0.0,0.0,0.0,0.0,0.0,0.000864304235090752,0.0,0.0,0.0,0.0,0.00432152117545376,0.0,0.001728608470181504,0.0,0.000864304235090752,0.0,0.001728608470181504,0.001728608470181504,0.000864304235090752,0.0,0.0,0.0025929127052722557,0.001728608470181504,0.000864304235090752,0.0,0.0025929127052722557,0.000864304235090752,0.0,0.0,0.001728608470181504,0.001728608470181504,0.0,0.0,0.0,0.0,0.0,0.0,0.000864304235090752,0.0,0.0,0.0025929127052722557,0.0,0.0,0.001728608470181504,0.0,0.000864304235090752,0.0,0.0,0.0,0.0,0.0,0.0,0.0025929127052722557,0.0025929127052722557,0.0,0.0,0.000864304235090752,0.000864304235090752,0.0,0.0,0.0,0.0,0.0025929127052722557,0.0,0.000864304235090752,0.0,0.0,0.0,0.0,0.001728608470181504,0.006050129645635264,0.0,0.0,0.0,0.0,0.0,0.000864304235090752,0.000864304235090752,0.0,0.0,0.0,0.000864304235090752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001728608470181504,0.0,0.0,0.0,0.0,0.001728608470181504,0.0,0.0,0.0,0.0,0.0,0.0,0.000864304235090752,0.000864304235090752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025929127052722557,0.007778738115816767,0.0,0.0,0.000864304235090752,0.0,0.0,0.0,0.0,0.00432152117545376,0.0,0.001728608470181504,0.0,0.000864304235090752,0.0,0.0025929127052722557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000864304235090752,0.003457216940363008,0.0,0.000864304235090752,0.0025929127052722557,0.0,0.0,0.0,0.0,0.001728608470181504,0.000864304235090752,0.0,0.0,0.0,0.0,0.0,0.0,0.000864304235090752,0.001728608470181504,0.000864304235090752,0.00432152117545376,0.0025929127052722557,0.001728608470181504,0.000864304235090752,0.001728608470181504,0.000864304235090752,0.000864304235090752,0.001728608470181504,0.000864304235090752,0.000864304235090752,0.001728608470181504,0.0025929127052722557,0.001728608470181504,0.000864304235090752,0.001728608470181504,0.000864304235090752,0.001728608470181504,0.000864304235090752,0.003457216940363008,0.0025929127052722557,0.001728608470181504,0.001728608470181504,0.000864304235090752,0.0025929127052722557,0.0025929127052722557,0.000864304235090752,0.001728608470181504,0.000864304235090752,0.001728608470181504,0.000864304235090752,0.001728608470181504,0.001728608470181504,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.0025929127052722557,0.000864304235090752,0.000864304235090752,0.003457216940363008,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.001728608470181504,0.007778738115816767,0.000864304235090752,0.001728608470181504,0.001728608470181504,0.000864304235090752,0.000864304235090752,0.0025929127052722557,0.000864304235090752,0.000864304235090752,0.001728608470181504,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.0025929127052722557,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.001728608470181504,0.000864304235090752,0.001728608470181504,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.001728608470181504,0.000864304235090752,0.000864304235090752,0.001728608470181504,0.001728608470181504,0.000864304235090752,0.001728608470181504,0.000864304235090752,0.0025929127052722557,0.005185825410544511,0.000864304235090752,0.001728608470181504,0.001728608470181504,0.003457216940363008,0.000864304235090752,0.003457216940363008,0.000864304235090752,0.000864304235090752,0.003457216940363008,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.0025929127052722557,0.001728608470181504,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.001728608470181504,0.000864304235090752,0.001728608470181504,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.001728608470181504,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.001728608470181504,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.001728608470181504,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.001728608470181504,0.000864304235090752,0.000864304235090752,0.001728608470181504,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.001728608470181504,0.000864304235090752,0.000864304235090752,0.0025929127052722557,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.001728608470181504,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.001728608470181504,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.001728608470181504,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.001728608470181504,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.001728608470181504,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.001728608470181504
