화자ID,연령대,MAG_지금,NNG_이사,VV_오,EF_잖아,JKS_가,JX_는,MAG_좀,VA_힘들,EF_어,VA_넓,ETM_은,NNG_집,VV_살,EC_다가,EC_니까,MAG_이렇게,MAG_많이,ETM_ᆫ,VA_같,MAJ_그래서,MAG_빨리,VV_가,EC_으면,VA_좋,EC_게,NNG_생각,MM_한,EC_라,EF_ᆷ,MAG_더,VA_편하,JX_ᆫ,EC_은데,JKS_이,MM_그런,JX_도,MAG_안,VV_하,EC_어,VX_보,EC_는데,MAJ_근데,EC_으니까,MAG_이제,JKG_의,NNG_나이,VV_되,VA_답답하,NNG_수납장,JX_이라든지,NNG_정리,ETN_기,EC_어도,MAG_제대로,EC_지만,MAG_되게,NNG_불편,EC_고,NNG_점,JX_은,NNG_주방,MAG_바로,NNG_음식,JKO_을,VX_놓,VV_부르,NNG_가까이,VA_없,NNG_부분,MAG_자주,VX_하,NNG_냉장고,NNG_옆,VA_있,MAJ_그래도,EF_은데,NNG_아파트,NNG_주택,NNG_전원주택,NNG_사람,NNG_벌레,NNG_냉난방,MM_이런,EF_더라고,MAG_인제,NNG_보리,VV_있,NNG_마당,MAG_또,NNG_아기,MM_이,EC_어서,VV_놀,EC_지,VX_않,EF_을까,MAG_쪼끔,NNG_외곽,NNG_지,MAG_다,NNG_차,EC_다,NNG_파티,VA_괜찮,ETM_을,NNG_뒤,EF_지,MAJ_그리고,VV_들,EC_ᆯ수록,VA_아프,ETM_ᆯ,NNG_가능,VA_많,MAG_특히,NNG_병원,NNG_시설,MAG_가까이,ETM_는,EC_다고,MAJ_또,VV_보,EC_면,VA_나쁘,NNG_거주,NNG_지역,MAG_그냥,NNG_별장,MM_몇,NNG_애,VV_쉬,MM_고런,NNG_경우,NNG_지난번,MAG_왜,NNG_전,MAG_멀리,MAG_잠깐,NNG_수영장,VV_기억나,EC_더라도,NNG_주위,MM_그,NNG_숙박,NNG_비용,VV_쓰,EC_도록,NNG_배려,JKO_를,EC_든지,EC_면서,VV_머물,MAG_진짜,ETM_다는,NNG_교회,NNG_목사,NNG_대접,VX_싶,NNG_일,EF_도록,NNG_휴양,NNG_요양,NNG_필요,NNG_달,EF_네,NNG_소유,MM_여러,NNG_곳,NNG_공유,VV_찾,VV_대,NNG_주거,EF_다,VV_갚,EC_어야,NNG_감사,NNG_표시,MAJ_그럼,NNG_방,MAG_제일,NNG_중요,NNG_침대,MAJ_아니면,VA_크,NNG_때,NNG_편안,NNG_장,NNG_욕실,MAG_사실,VV_먹,MAG_거의,VV_나가,NNG_추세,NNG_거실,NNG_휴식,NNG_공간,NNG_티브이,NNG_영화,EC_게끔,NNG_반신,NNG_욕,JX_이나,NNG_전신,NNG_욕조,EF_거든,NNG_인테리어,MAG_보통,MAG_막,EF_던데,MAG_별로,EF_ᆫ데,VV_틀,VA_똑같,VA_어리,JX_부터,EC_으니,VV_없애,MAG_잘,EF_는데,JX_밖에,VA_늦,VV_들어오,MAJ_그런데,NNG_대화,NNG_요즘,NNG_휴대폰,NNG_검색,MAG_아무래도,MAG_아마,VV_빠지,NNG_책,EC_ᆫ다든지,NNG_말씀,NNG_중독,NNG_안마,NNG_기,VV_말,MM_다른,MAG_굉장히,VX_있,NNG_기능,MAG_참,VV_그러,MAG_꼭,NNG_밥,VV_맞,NNG_앞,MAG_열심히,EF_ᆯ게,NNG_편리,VV_움직이,VV_마음먹,EC_는다고,MM_어떤,NNG_상황,VV_만들,VX_지,NNG_환경,NNG_음,MAG_아직,MAG_채,NNG_기간,VV_남,NNG_그동안,EF_자고,NNG_예전,NNG_가족,NNG_이하,MM_세,NNG_식구,EC_ᆫ데,ETM_던,MAG_정말,VV_들어가,VA_휑하,NNG_느낌,MM_무슨,NNG_운동장,NNG_한쪽,NNG_소파,VV_놓,VV_앉,MAG_딱,MAG_너무,NNG_그때,VV_비하,MAG_터무니없이,NNG_넓이,NNG_평수,NNG_쪼금,JX_만,VV_넓히,VX_가,MAJ_그러면,MAG_약간,NNG_분위기,VV_낳,NNG_방음,MAJ_아니면은,NNG_난방,NNG_냉방,MAG_하여튼,EC_ᆫ다,NNG_겨울,MAG_먼저,NNG_수,EC_으,MAG_아까,NNG_얘기,NNG_예,NNG_제일,MAG_물론,NNG_자동,NNG_불,VV_켜,NNG_혼자,MAG_덜렁,MM_어느,NNG_정도,JX_나,NNG_여건,VV_맞추,NNG_주,EC_면은,MAG_조끔,MAG_꽉,VV_막히,NNG_마음,NNG_여유,VV_가지,VV_사,NNG_타운,NNG_하우스,NNG_관리,EC_ᆫ가,MAG_왜냐하면,NNG_도심지,VV_벗어나,NNG_산,NNG_속,VV_깎,NNG_생활,NNG_여름,NNG_사시사철,NNG_공기,MAJ_그러니까,VX_내,NNG_휴가철,VV_빌리,VX_주,NNG_철,JX_마다,MAG_잠깐잠깐,NNG_개념,NNG_결국,NNG_전원,NNG_문제,JKO_ᆯ,NNG_묘,MM_매,MAG_매번,NNG_청소,EC_지마는,MAG_뚝,VV_떨어지,ETM_ᆫ다는,JX_가,VV_지내,NNG_만약,EC_나,EF_ᆫ다,EC_는다,EC_기에,VV_들이,JX_거나,EC_는다거나,VV_갖,MAG_차라리,NNG_렌트,NNG_사용,VV_위하,NNG_임대,NNG_방법,MAG_한번,MAG_같이,EF_는다,NNG_안,VA_멀,VV_떠나,MAG_계속,NNG_대,VV_넣,EF_ᆯ까,NNG_바보,NNG_상자,MAG_서로,NNG_부각,NNG_지금,NNG_정보,EC_ᆫ다고,MAJ_하긴,JX_까지,ETN_ᆷ,MAG_없이,MAG_오히려,NNG_친밀감,EC_을지,VV_모르,NNG_가전제품,MAG_쪼금,MAG_워낙에,NNG_크기,MAG_엄청,VV_나,MAG_천천히,MAG_다시,EC_을까,NNG_치료기,MAG_꽤,NNG_차지,NNG_나중,VV_생기
SD2401706,50대,0.012254901960784314,0.0024509803921568627,0.0016339869281045752,0.0016339869281045752,0.026143790849673203,0.013888888888888888,0.007352941176470588,0.0024509803921568627,0.005718954248366013,0.007352941176470588,0.013071895424836602,0.02696078431372549,0.0032679738562091504,0.0008169934640522876,0.006535947712418301,0.007352941176470588,0.0016339869281045752,0.017973856209150325,0.008986928104575163,0.004084967320261438,0.0,0.007352941176470588,0.006535947712418301,0.014705882352941176,0.015522875816993464,0.007352941176470588,0.004084967320261438,0.0016339869281045752,0.0,0.0024509803921568627,0.0,0.008986928104575163,0.0016339869281045752,0.02696078431372549,0.013071895424836602,0.02369281045751634,0.0032679738562091504,0.015522875816993464,0.017973856209150325,0.013071895424836602,0.004084967320261438,0.0024509803921568627,0.0024509803921568627,0.005718954248366013,0.0016339869281045752,0.0008169934640522876,0.005718954248366013,0.0,0.0,0.0,0.0,0.013071895424836602,0.0016339869281045752,0.0,0.004901960784313725,0.0,0.0016339869281045752,0.03022875816993464,0.0,0.013888888888888888,0.0,0.0,0.0,0.016339869281045753,0.0008169934640522876,0.0,0.0,0.004901960784313725,0.0024509803921568627,0.0,0.008169934640522876,0.0,0.0,0.01715686274509804,0.0,0.0016339869281045752,0.0016339869281045752,0.0016339869281045752,0.0008169934640522876,0.005718954248366013,0.0016339869281045752,0.0,0.0024509803921568627,0.0016339869281045752,0.007352941176470588,0.0008169934640522876,0.008986928104575163,0.0008169934640522876,0.007352941176470588,0.0,0.0024509803921568627,0.015522875816993464,0.0,0.006535947712418301,0.005718954248366013,0.0008169934640522876,0.0016339869281045752,0.0024509803921568627,0.0024509803921568627,0.0008169934640522876,0.0,0.004084967320261438,0.0,0.0016339869281045752,0.008986928104575163,0.0,0.004084967320261438,0.0,0.0032679738562091504,0.0,0.0,0.008986928104575163,0.0,0.0024509803921568627,0.0016339869281045752,0.0,0.0,0.0,0.0196078431372549,0.0016339869281045752,0.0008169934640522876,0.0016339869281045752,0.013071895424836602,0.0,0.0,0.0016339869281045752,0.004901960784313725,0.0,0.0,0.0008169934640522876,0.0016339869281045752,0.0008169934640522876,0.0016339869281045752,0.0008169934640522876,0.0,0.0,0.0,0.0,0.0,0.0,0.0016339869281045752,0.0016339869281045752,0.012254901960784314,0.0,0.0024509803921568627,0.0,0.0008169934640522876,0.0,0.013071895424836602,0.0016339869281045752,0.0008169934640522876,0.0,0.0032679738562091504,0.0008169934640522876,0.0,0.0,0.0016339869281045752,0.0008169934640522876,0.0008169934640522876,0.0,0.0,0.0,0.0032679738562091504,0.0,0.0008169934640522876,0.0008169934640522876,0.004084967320261438,0.0,0.0,0.0016339869281045752,0.0,0.0,0.0,0.0,0.0016339869281045752,0.0,0.0,0.0,0.0,0.0016339869281045752,0.0032679738562091504,0.0,0.0008169934640522876,0.0008169934640522876,0.005718954248366013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008169934640522876,0.0,0.006535947712418301,0.004901960784313725,0.0,0.0,0.0,0.0,0.0008169934640522876,0.0,0.0,0.0024509803921568627,0.0024509803921568627,0.0008169934640522876,0.0008169934640522876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008169934640522876,0.0008169934640522876,0.0,0.0,0.0,0.0,0.0,0.0016339869281045752,0.0008169934640522876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008169934640522876,0.0016339869281045752,0.0,0.0008169934640522876,0.0032679738562091504,0.0016339869281045752,0.006535947712418301,0.0,0.0008169934640522876,0.0016339869281045752,0.0016339869281045752,0.0,0.0,0.0016339869281045752,0.0,0.0,0.0008169934640522876,0.0008169934640522876,0.0008169934640522876,0.0008169934640522876,0.008169934640522876,0.0016339869281045752,0.004901960784313725,0.0024509803921568627,0.0016339869281045752,0.0008169934640522876,0.0016339869281045752,0.0008169934640522876,0.0008169934640522876,0.0008169934640522876,0.0008169934640522876,0.0032679738562091504,0.0016339869281045752,0.004084967320261438,0.0008169934640522876,0.0016339869281045752,0.0024509803921568627,0.004084967320261438,0.0008169934640522876,0.0024509803921568627,0.006535947712418301,0.0032679738562091504,0.004084967320261438,0.0008169934640522876,0.0008169934640522876,0.0016339869281045752,0.0008169934640522876,0.0016339869281045752,0.0008169934640522876,0.0008169934640522876,0.005718954248366013,0.0024509803921568627,0.0008169934640522876,0.0008169934640522876,0.0016339869281045752,0.0008169934640522876,0.0008169934640522876,0.0016339869281045752,0.0008169934640522876,0.0008169934640522876,0.0008169934640522876,0.0024509803921568627,0.0008169934640522876,0.0008169934640522876,0.0008169934640522876,0.0008169934640522876,0.0008169934640522876,0.0008169934640522876,0.0024509803921568627,0.0016339869281045752,0.0008169934640522876,0.0016339869281045752,0.0024509803921568627,0.0008169934640522876,0.0016339869281045752,0.0016339869281045752,0.0024509803921568627,0.0008169934640522876,0.0032679738562091504,0.0008169934640522876,0.0008169934640522876,0.0008169934640522876,0.0008169934640522876,0.0008169934640522876,0.0008169934640522876,0.0016339869281045752,0.0008169934640522876,0.0016339869281045752,0.0008169934640522876,0.0008169934640522876,0.0024509803921568627,0.0008169934640522876,0.0008169934640522876,0.0008169934640522876,0.0008169934640522876,0.0016339869281045752,0.0016339869281045752,0.0024509803921568627,0.0008169934640522876,0.0008169934640522876,0.004084967320261438,0.0008169934640522876,0.0008169934640522876,0.0008169934640522876,0.0008169934640522876,0.0016339869281045752,0.0008169934640522876,0.0008169934640522876,0.0016339869281045752,0.0016339869281045752,0.0008169934640522876,0.0008169934640522876,0.0008169934640522876,0.0008169934640522876,0.0008169934640522876,0.0008169934640522876,0.0008169934640522876,0.0008169934640522876,0.0008169934640522876,0.0008169934640522876,0.0016339869281045752,0.0008169934640522876,0.0008169934640522876,0.0008169934640522876,0.0008169934640522876,0.0008169934640522876,0.0008169934640522876,0.0008169934640522876,0.0008169934640522876,0.0008169934640522876,0.0008169934640522876,0.0008169934640522876,0.0008169934640522876,0.0008169934640522876,0.0008169934640522876,0.0016339869281045752,0.0008169934640522876,0.0024509803921568627,0.0008169934640522876,0.0008169934640522876,0.0008169934640522876,0.0016339869281045752,0.0008169934640522876,0.0008169934640522876,0.0008169934640522876,0.0008169934640522876,0.0008169934640522876,0.0016339869281045752,0.0008169934640522876,0.0008169934640522876,0.0024509803921568627,0.0008169934640522876,0.0008169934640522876,0.0016339869281045752,0.0016339869281045752,0.0008169934640522876,0.0008169934640522876,0.0016339869281045752,0.0024509803921568627,0.0008169934640522876,0.0016339869281045752,0.0008169934640522876,0.0016339869281045752,0.0008169934640522876,0.0024509803921568627,0.0008169934640522876,0.0008169934640522876,0.0008169934640522876,0.0008169934640522876,0.0008169934640522876,0.0008169934640522876,0.0008169934640522876,0.0008169934640522876,0.0008169934640522876,0.0008169934640522876,0.0008169934640522876,0.0016339869281045752,0.0008169934640522876,0.0008169934640522876,0.0008169934640522876,0.0008169934640522876,0.0008169934640522876,0.0008169934640522876,0.0008169934640522876,0.0008169934640522876,0.0008169934640522876,0.0008169934640522876,0.0008169934640522876,0.0008169934640522876
SD2401707,50대,0.006355932203389831,0.00211864406779661,0.00847457627118644,0.007415254237288136,0.02754237288135593,0.0211864406779661,0.00847457627118644,0.00423728813559322,0.019067796610169493,0.009533898305084746,0.015889830508474576,0.018008474576271187,0.0031779661016949155,0.00211864406779661,0.01059322033898305,0.005296610169491525,0.006355932203389831,0.009533898305084746,0.019067796610169493,0.007415254237288136,0.001059322033898305,0.013771186440677966,0.015889830508474576,0.0211864406779661,0.011652542372881356,0.009533898305084746,0.005296610169491525,0.001059322033898305,0.001059322033898305,0.006355932203389831,0.001059322033898305,0.011652542372881356,0.00211864406779661,0.0413135593220339,0.01059322033898305,0.015889830508474576,0.006355932203389831,0.022245762711864406,0.012711864406779662,0.005296610169491525,0.005296610169491525,0.007415254237288136,0.007415254237288136,0.012711864406779662,0.00211864406779661,0.00211864406779661,0.007415254237288136,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.00211864406779661,0.01059322033898305,0.0031779661016949155,0.001059322033898305,0.001059322033898305,0.0031779661016949155,0.001059322033898305,0.0211864406779661,0.001059322033898305,0.0031779661016949155,0.007415254237288136,0.00423728813559322,0.0031779661016949155,0.012711864406779662,0.00211864406779661,0.001059322033898305,0.001059322033898305,0.0031779661016949155,0.001059322033898305,0.00211864406779661,0.006355932203389831,0.001059322033898305,0.001059322033898305,0.024364406779661018,0.001059322033898305,0.0031779661016949155,0.001059322033898305,0.00211864406779661,0.0031779661016949155,0.0031779661016949155,0.001059322033898305,0.001059322033898305,0.006355932203389831,0.001059322033898305,0.00423728813559322,0.001059322033898305,0.012711864406779662,0.0031779661016949155,0.0031779661016949155,0.00211864406779661,0.00211864406779661,0.009533898305084746,0.0031779661016949155,0.006355932203389831,0.005296610169491525,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.005296610169491525,0.001059322033898305,0.006355932203389831,0.001059322033898305,0.005296610169491525,0.01694915254237288,0.001059322033898305,0.005296610169491525,0.0031779661016949155,0.00211864406779661,0.001059322033898305,0.001059322033898305,0.018008474576271187,0.00211864406779661,0.0031779661016949155,0.001059322033898305,0.001059322033898305,0.00211864406779661,0.001059322033898305,0.01694915254237288,0.00211864406779661,0.001059322033898305,0.006355932203389831,0.00423728813559322,0.001059322033898305,0.00211864406779661,0.001059322033898305,0.00423728813559322,0.001059322033898305,0.0031779661016949155,0.0031779661016949155,0.0031779661016949155,0.006355932203389831,0.00211864406779661,0.00211864406779661,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.00211864406779661,0.00211864406779661,0.00211864406779661,0.00423728813559322,0.00423728813559322,0.001059322033898305,0.009533898305084746,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.0031779661016949155,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.0031779661016949155,0.00211864406779661,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.00211864406779661,0.001059322033898305,0.00423728813559322,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.0031779661016949155,0.001059322033898305,0.00211864406779661,0.001059322033898305,0.001059322033898305,0.0031779661016949155,0.00423728813559322,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.00211864406779661,0.00211864406779661,0.00211864406779661,0.001059322033898305,0.001059322033898305,0.00211864406779661,0.00211864406779661,0.0031779661016949155,0.00423728813559322,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.00211864406779661,0.001059322033898305,0.00211864406779661,0.001059322033898305,0.001059322033898305,0.00211864406779661,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.0031779661016949155,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.00211864406779661,0.00211864406779661,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.00211864406779661,0.001059322033898305,0.001059322033898305,0.006355932203389831,0.001059322033898305,0.001059322033898305,0.0031779661016949155,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.0031779661016949155,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.001059322033898305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
