화자ID,연령대,NNG_반려동물,VV_하,EC_면,NNG_강아지,MAJ_그리고,NNG_다람쥐,JX_도,VV_키우,ETM_는,NNG_사람,VA_있,EC_고,JKS_이,NNG_고양이,VX_있,EC_는데,EC_게,VV_보,NNG_주위,MAG_의외로,NNG_어,NNG_식품,NNG_장난감,JKO_을,VV_파,VA_많,EC_은데,NNG_언니,VA_같,ETM_은,NNG_경우,JX_는,NNG_처음,VA_힘들,EC_어,VX_하,EF_잖아,MAJ_근데,MAG_지금,MM_그,NNG_반려,NNG_동물,MM_어떤,NNG_성격,JKO_ᆯ,VV_좋아하,MAG_왜,NNG_마음,VV_뺏기,EC_는지,VV_알,VX_싶,EC_지,VX_않,EC_어서,MAG_잘,VV_모르,VV_그러,JKS_가,MAG_좀,NNG_얘기,VX_주,ETM_ᆯ,EF_어요,NNG_훈련사,NNG_경,VV_부르,NNG_경험,JX_은,VA_없,EC_지만,NNG_토끼,JKO_를,VV_되,NNG_집,VX_가지,VA_좋,JX_만,EF_더라고,NNG_이불,MM_새,NNG_가구,MAG_얼마나,EC_은지,EC_ᆫ지,JX_다,NNG_똥,VV_싸,NNG_오줌,NNG_풀,VV_먹,ETM_을,NNG_밥,NNG_배추,NNG_잡식,VA_이쁘,ETN_기,JX_ᆫ,EC_ᆫ데,NNG_냄새,NNG_장난,JX_요,NNG_산책,NNG_훈련,MAG_그냥,MM_다른,NNG_시골,VV_맡기,NNG_여동생,NNG_앵무새,NNG_자체,EC_여서,EC_다가,MAG_너무,MAG_이제,EF_을까,VX_보,EF_어,MAG_또,EC_다,EC_니까,NNG_지금,NNG_이해,MAG_갑자기,NNG_전화,VV_오,EC_냐면,NNG_이야기,EF_야,NNG_아빠,NNG_딸,NNG_결혼,EC_어도,EC_냐고,MAJ_그래서,NNG_근친,NNG_상간,NNG_박사,EF_ᆫ가,NNG_유명,ETM_ᆫ,VV_있,NNG_때,NNG_비용,EC_라고,NNG_요즘,VV_나오,VV_대하,MAG_진짜,JKG_의,NNG_말,MAG_어떻게,NNG_생각,VV_맞,NNG_자세,NNG_중요,VV_두,NNG_교육,EC_어야,EC_ᆫ다고,MAG_특히,MM_그런,VA_똑같,NNG_분리,NNG_불안,EC_으니까,VV_버리,VX_지,NNG_마찬가지,NNG_공감,EC_듯이,VV_배우,MM_이,NNG_동생,VV_가,MAG_자꾸,NNG_혀,VV_핥,MAG_무조건,VV_자,MAG_계속,NNG_아가씨,MAG_이렇게,MAG_별로,NNG_애정,NNG_결핍,NNG_주인,VV_닮,VA_순하,VV_펴,NNG_안정감,EC_으면,MAG_그대로,MAG_아마,NNG_사진,NNG_모습,EF_더라,NNG_표정,VA_비슷하,MAJ_오히려,MAG_아까,NNG_순둥,VV_따르,VA_다르,MAG_되게,NNG_편안,ETN_ᆷ,VV_느끼,EF_ᆫ지,MAG_언제나,NNG_옆,NNG_전기,NNG_장판,NNG_위,NNG_사이,VV_끼우,EC_려고,NNG_엉덩이,VV_넣,EC_으려고,MAG_안,VV_거리,NNG_문제,NNG_나이,VV_들,NNG_걱정,NNG_편의점,NNG_알바,EC_면서,NNG_치료비,VV_물,VV_내,ETM_ᆫ다는,NNG_보험,NNG_혼자,JKS_서,NNG_의지,VV_시키,NNG_발톱,VV_길어지,NNG_병원비,VV_쓰,VX_나,NNG_다음,VA_길,VV_깎,NNG_살,MAG_약간,VV_파고들,EC_다고,NNG_한마디,EC_더니,VV_매달,VV_묶,MAG_살짝,EC_든지,VV_안,NNG_애,VA_서툴,NNG_새끼,VV_태어나,MAG_못,NNG_사료,EC_으니깐,NNG_주사기,NNG_쪼끔,VV_뜨,NNG_암놈,NNG_수놈,VV_빨,NNG_짝,NNG_귀걸이,NNG_목걸이,VV_감추,MAJ_그래도,MAG_혹시나,VV_사,EC_ᆫ다,EC_더라도,NNG_공장,VV_만들,EC_ᆯ까,VV_팔,VV_죽,JX_까지,VV_데리,NNG_장애,VV_감싸,EF_ᆫ다고,NNG_새,NNG_개털,VV_날리,NNG_음식물,VV_들어가,MAG_보통,MAG_많이,NNG_비만,NNG_운동,NNG_비,NNG_질병,VA_맛있,NNG_입,VA_짧,EC_나,NNG_맥,NNG_먹이,NNG_아,NNG_고기,NNG_과일,MAG_막,NNG_병,VV_걸리,VV_먹이,VX_말,MAG_엄청,NNG_반대,VV_데려오,NNG_가슴,NNG_심장,MAG_쿵,VV_떨어지,EF_거든,MAG_정말로,NNG_큰일,VV_나,EF_다,MAG_다,NNG_일,VV_생기,VV_이러,MAG_다행히,VA_크,VV_넘어오,EF_지,MAG_물론,NNG_애초,MAG_일절,NNG_짐,MAG_넘,VV_떠넘기,EF_어라,NNG_병원,MM_모든,MAG_혹시,EC_라도,VV_늦,EC_는다든가,VV_주,NNG_정도,NNG_시간,VV_놀,NNG_정신,EC_거나,NNG_눈,MAG_가만히,VA_예쁘,MAG_반짝반짝,VV_쳐다보,NNG_원,VX_달,EF_라,MAJ_아니면,NNG_간식,VV_나가,MM_이런,NNG_정,VV_붙이,VA_심하,NNG_출근,VV_묶이,NNG_직장,VV_쉬,NNG_화,MAG_인제,NNG_관심,NNG_티브이,NNG_프로,MAG_거의,NNG_방,NNG_재방,VV_빠지,NNG_이번,NNG_사건,VV_인하,MAG_쪼끔,VV_어쩌,NNG_할머니,VV_살,NNG_사망,NNG_보호소,NNG_안락사,VV_당하,NNG_상황,VV_띄,VX_오,MAG_벌써,VV_고치,VV_위하,VA_엄청나,NNG_눈물,VV_흘리,VX_가,VV_가르치,MM_몇,NNG_달,VV_지나,MAG_서서히,MAG_혼자,NNG_하루,NNG_종일,MAG_미리,NNG_공부,EF_어야지,NNG_행동,MAG_우왕좌왕,MAG_벌벌,VV_떨,MM_내,MAJ_또,NNG_실제,NNG_인테넛,NNG_인터넷,MAG_직접,MAJ_그렇지만,MAG_충분히,NNG_자신감,MAG_대부분,VA_단아하,VV_허,NNG_얼굴,MAG_절대로,MM_각,NNG_방법,NNG_법,MAG_어쩌다가,NNG_무릎,JX_이나,MM_고런,EC_ᆫ가,NNG_손,NNG_등,VV_만지,VV_떼,VV_긁,VV_찾아오,NNG_이름,NNG_아롱,NNG_사고,VV_일으키,MAG_전혀,NNG_뒷다리,NNG_관절염,NNG_수술,MAG_아직,NNG_통장,NNG_얼마,MAG_같이,NNG_돈,NNG_경비,NNG_사용,NNG_경제,EC_든,NNG_신경,NNG_수술비,EF_는지,NNG_패드,NNG_강,MAG_가끔,NNG_아무것,MAG_깊이,NNG_개입,EC_라,MM_주,NNG_양육자,NNG_지휘,VV_맞추,MAG_마음대로,NNG_큰애,NNG_스트레스,NNG_털,NNG_결,EF_는데,VV_큰소리치,ETM_던,NNG_기억,NNG_미용,MAG_자주,NNG_목욕,MAG_원래,EF_ᆫ대,NNG_장모,NNG_개,EF_ᆫ다,MAJ_그러면,NNG_청소,JX_밖에,NNG_활동,NNG_량,EC_더라고,MAG_막상,MAG_제일,NNG_원칙,VV_정하,VX_놓,EF_자,NNG_고구마
SD2400211,50대,0.0007961783439490446,0.022292993630573247,0.01194267515923567,0.009554140127388535,0.004777070063694267,0.0,0.020700636942675158,0.0031847133757961785,0.021496815286624203,0.006369426751592357,0.007165605095541401,0.03901273885350318,0.03264331210191083,0.0,0.0015923566878980893,0.00875796178343949,0.00875796178343949,0.007961783439490446,0.0,0.0,0.0,0.0,0.0,0.016719745222929936,0.0,0.003980891719745223,0.0,0.0,0.00875796178343949,0.007165605095541401,0.007165605095541401,0.026273885350318472,0.0023885350318471337,0.0023885350318471337,0.024681528662420384,0.0031847133757961785,0.0,0.01194267515923567,0.0007961783439490446,0.01592356687898089,0.0007961783439490446,0.0015923566878980893,0.0007961783439490446,0.0,0.0007961783439490446,0.0007961783439490446,0.0,0.0007961783439490446,0.0,0.0,0.0015923566878980893,0.0,0.005573248407643312,0.003980891719745223,0.009554140127388535,0.0007961783439490446,0.0015923566878980893,0.0007961783439490446,0.03184713375796178,0.00875796178343949,0.0,0.003980891719745223,0.010350318471337579,0.0,0.0015923566878980893,0.0,0.0015923566878980893,0.0007961783439490446,0.005573248407643312,0.005573248407643312,0.0015923566878980893,0.0,0.012738853503184714,0.003980891719745223,0.0031847133757961785,0.007961783439490446,0.0015923566878980893,0.003980891719745223,0.007961783439490446,0.0,0.0,0.0,0.0,0.0,0.0031847133757961785,0.0,0.0,0.0,0.0,0.0,0.0031847133757961785,0.0023885350318471337,0.004777070063694267,0.0,0.0,0.0,0.0023885350318471337,0.006369426751592357,0.0015923566878980893,0.0,0.0,0.0,0.0023885350318471337,0.0015923566878980893,0.007961783439490446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015923566878980893,0.006369426751592357,0.0015923566878980893,0.0007961783439490446,0.006369426751592357,0.010350318471337579,0.0007961783439490446,0.0031847133757961785,0.007961783439490446,0.0007961783439490446,0.0015923566878980893,0.0,0.0,0.006369426751592357,0.0,0.0,0.006369426751592357,0.0,0.0015923566878980893,0.0,0.0,0.0007961783439490446,0.0031847133757961785,0.0,0.0,0.0,0.0,0.0,0.013535031847133758,0.0031847133757961785,0.004777070063694267,0.0,0.0015923566878980893,0.0007961783439490446,0.0015923566878980893,0.0,0.0007961783439490446,0.0007961783439490446,0.0015923566878980893,0.0015923566878980893,0.0015923566878980893,0.0,0.0,0.0,0.0,0.0,0.0015923566878980893,0.0,0.0015923566878980893,0.007961783439490446,0.0,0.0015923566878980893,0.0015923566878980893,0.0,0.0,0.0007961783439490446,0.0,0.0,0.0,0.0007961783439490446,0.0007961783439490446,0.0,0.0031847133757961785,0.0,0.0007961783439490446,0.003980891719745223,0.0,0.0,0.0,0.0,0.00875796178343949,0.0015923566878980893,0.0,0.0,0.0,0.0,0.0007961783439490446,0.0,0.0,0.0015923566878980893,0.0,0.0007961783439490446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007961783439490446,0.0015923566878980893,0.0,0.0,0.0,0.0007961783439490446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015923566878980893,0.0,0.013535031847133758,0.0,0.0007961783439490446,0.0015923566878980893,0.0015923566878980893,0.0023885350318471337,0.0,0.0,0.004777070063694267,0.0,0.0,0.0,0.0,0.0015923566878980893,0.0,0.0,0.0,0.003980891719745223,0.0,0.0,0.0,0.0007961783439490446,0.0,0.0015923566878980893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015923566878980893,0.0,0.0,0.0,0.0,0.003980891719745223,0.007961783439490446,0.0,0.0,0.0,0.003980891719745223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015923566878980893,0.0,0.0,0.0007961783439490446,0.0,0.0,0.0,0.0,0.0,0.0,0.0007961783439490446,0.005573248407643312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023885350318471337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007961783439490446,0.0,0.0,0.0,0.0,0.0,0.024681528662420384,0.0,0.0,0.0023885350318471337,0.0015923566878980893,0.0023885350318471337,0.0007961783439490446,0.003980891719745223,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.01194267515923567,0.0015923566878980893,0.0015923566878980893,0.0023885350318471337,0.0023885350318471337,0.004777070063694267,0.0023885350318471337,0.0015923566878980893,0.0031847133757961785,0.004777070063694267,0.0023885350318471337,0.0007961783439490446,0.007165605095541401,0.0023885350318471337,0.0007961783439490446,0.0015923566878980893,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0015923566878980893,0.0023885350318471337,0.0007961783439490446,0.0015923566878980893,0.0015923566878980893,0.0007961783439490446,0.0007961783439490446,0.0023885350318471337,0.003980891719745223,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0015923566878980893,0.003980891719745223,0.0015923566878980893,0.003980891719745223,0.0015923566878980893,0.0015923566878980893,0.0007961783439490446,0.003980891719745223,0.0023885350318471337,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0031847133757961785,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.007165605095541401,0.0015923566878980893,0.0007961783439490446,0.0007961783439490446,0.0023885350318471337,0.0007961783439490446,0.0007961783439490446,0.003980891719745223,0.0007961783439490446,0.0015923566878980893,0.0007961783439490446,0.0023885350318471337,0.0007961783439490446,0.0015923566878980893,0.0015923566878980893,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0015923566878980893,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0023885350318471337,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0023885350318471337,0.0015923566878980893,0.0015923566878980893,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0015923566878980893,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0015923566878980893,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0023885350318471337,0.0007961783439490446,0.0015923566878980893,0.0007961783439490446,0.0007961783439490446,0.0015923566878980893,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0015923566878980893,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0031847133757961785,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0015923566878980893,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0015923566878980893,0.0007961783439490446,0.0007961783439490446,0.0015923566878980893,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0031847133757961785,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0023885350318471337,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446
SD2400212,50대,0.0036003600360036,0.020702070207020702,0.010801080108010801,0.011701170117011701,0.0072007200720072,0.0009000900090009,0.027002700270027002,0.010801080108010801,0.019801980198019802,0.0063006300630063005,0.009000900090009001,0.045004500450045004,0.034203420342034205,0.0009000900090009,0.008100810081008101,0.025202520252025202,0.009900990099009901,0.009900990099009901,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.019801980198019802,0.0009000900090009,0.0018001800180018,0.0027002700270027003,0.009000900090009001,0.009900990099009901,0.008100810081008101,0.0054005400540054005,0.0279027902790279,0.0027002700270027003,0.0027002700270027003,0.0153015301530153,0.0054005400540054005,0.0027002700270027003,0.0027002700270027003,0.0018001800180018,0.012601260126012601,0.0009000900090009,0.0072007200720072,0.0036003600360036,0.0036003600360036,0.0027002700270027003,0.0009000900090009,0.0018001800180018,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0063006300630063005,0.0027002700270027003,0.0063006300630063005,0.0054005400540054005,0.018901890189018902,0.0054005400540054005,0.0018001800180018,0.013501350135013501,0.0288028802880288,0.0027002700270027003,0.0009000900090009,0.0036003600360036,0.0063006300630063005,0.0027002700270027003,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.004500450045004501,0.0018001800180018,0.0036003600360036,0.004500450045004501,0.016201620162016202,0.012601260126012601,0.004500450045004501,0.0063006300630063005,0.0018001800180018,0.0027002700270027003,0.008100810081008101,0.0018001800180018,0.0018001800180018,0.0009000900090009,0.0018001800180018,0.0009000900090009,0.0027002700270027003,0.0009000900090009,0.0009000900090009,0.0018001800180018,0.0009000900090009,0.0009000900090009,0.011701170117011701,0.008100810081008101,0.0036003600360036,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0054005400540054005,0.0018001800180018,0.004500450045004501,0.0009000900090009,0.0009000900090009,0.0027002700270027003,0.0018001800180018,0.0027002700270027003,0.0036003600360036,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0027002700270027003,0.0036003600360036,0.004500450045004501,0.0009000900090009,0.0009000900090009,0.0018001800180018,0.0027002700270027003,0.0018001800180018,0.0036003600360036,0.008100810081008101,0.0054005400540054005,0.0018001800180018,0.0063006300630063005,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0018001800180018,0.0009000900090009,0.0036003600360036,0.0036003600360036,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0018001800180018,0.0018001800180018,0.0018001800180018,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0018001800180018,0.0009000900090009,0.0072007200720072,0.0036003600360036,0.008100810081008101,0.0009000900090009,0.0027002700270027003,0.0009000900090009,0.0009000900090009,0.004500450045004501,0.0018001800180018,0.004500450045004501,0.0018001800180018,0.0009000900090009,0.004500450045004501,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0063006300630063005,0.0036003600360036,0.0009000900090009,0.0027002700270027003,0.0018001800180018,0.0009000900090009,0.0009000900090009,0.0027002700270027003,0.0009000900090009,0.0018001800180018,0.0009000900090009,0.0018001800180018,0.0036003600360036,0.0009000900090009,0.0036003600360036,0.0036003600360036,0.0018001800180018,0.0036003600360036,0.0018001800180018,0.004500450045004501,0.0009000900090009,0.0018001800180018,0.0036003600360036,0.0009000900090009,0.004500450045004501,0.0018001800180018,0.0009000900090009,0.0009000900090009,0.0027002700270027003,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0018001800180018,0.0009000900090009,0.0018001800180018,0.0009000900090009,0.0018001800180018,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0018001800180018,0.0009000900090009,0.0018001800180018,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0027002700270027003,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0018001800180018,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0063006300630063005,0.0009000900090009,0.0018001800180018,0.0009000900090009,0.0027002700270027003,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0018001800180018,0.004500450045004501,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0027002700270027003,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0027002700270027003,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0018001800180018,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0027002700270027003,0.0018001800180018,0.0009000900090009,0.0018001800180018,0.0036003600360036,0.0009000900090009,0.0009000900090009,0.0018001800180018,0.0018001800180018,0.0018001800180018,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0018001800180018,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0018001800180018,0.0027002700270027003,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
