화자ID,연령대,NNG_요즘,NNG_직장,NNG_음,NNG_출퇴근,NNG_시간,MAG_좀,VA_힘들,EC_지,VX_않,EF_어,NNG_아침,JX_은,MAG_잘,VV_먹,VX_못하,EC_니까,JKS_가,VV_하,EC_어,VX_주,ETM_ᆯ,VA_있,ETM_는,EC_라고,JX_는,NNG_저녁,JKO_을,VA_맛있,EC_게,NNG_준비,JKO_를,VX_놓,EC_고,VV_나오,JX_밖에,NNG_길,JKS_이,VA_없,ETN_기,JX_ᆫ,EC_어서,MAG_항상,NNG_미안,ETM_다는,NNG_생각,VV_들,VX_하,VV_가,EC_라,VX_가,EF_리,NNG_거리,MAJ_그리고,MAG_잠깐,MAG_우선,NNG_판매,EC_다,VX_보,JKG_의,NNG_적성,VV_맞,NNG_만족도,VA_높,EC_다고,EC_어야,VV_되,EF_나,NNG_단순,MM_다른,JKO_ᆯ,NNG_서,NNG_서류,NNG_작업,MAG_따로,EC_거나,VV_이러,NNG_필요,MAG_아주,MAG_지금,NNG_학교,VV_다니,EC_면서,VA_좋,ETM_던,NNG_기억,JX_도,NNG_때,EC_다가,NNG_중학교,NNG_이사,NNG_아빠,NNG_사업,MAG_안,NNG_그때,MAG_분명히,NNG_반,EC_는데,NNG_전교,EF_야,MAJ_그래서,MM_그,NNG_기분,MAG_이루,NNG_말,MAG_없이,EF_지,MAJ_그러니까,NNG_지방,NNG_차이,VA_엄청나,MAG_확연히,VV_느끼,VX_지,MAG_요즘,NNG_무인,NNG_점포,VA_많,EF_잖아,MAG_사실,VX_있,EC_으니까,MM_이,NNG_만약,MAG_다,VV_바뀌,EC_면,EC_ᆯ까,MAG_많이,EF_거든,MAG_그렇게,NNG_사원,EC_ᆫ데,NNG_일,NNG_자리,EF_다,ETM_라는,NNG_위압감,VV_있,NNG_재택근무,NNG_직업,JX_만,NNG_회사,MAG_이렇게,ETM_은,NNG_제도,VA_같,NNG_휴무,MAG_또,VV_그러,VV_놀,EC_러,NNG_곳,VV_정하,MAG_막,MM_그런,MM_어떤,MAG_더,NNG_개인,MM_무슨,NNG_복지,NNG_인센티브,VV_주,EF_을까,NNG_기대감,MAG_원래,NNG_이용,EC_려고,MAG_무진,NNG_애,VV_쓰,NNG_금액,EC_을수록,ETM_을,MAG_혼자,VV_만들,MAG_열심히,NNG_기대,EF_어야지,NNG_콘도,NNG_호텔,ETM_ᆫ,NNG_중간,NNG_남녀,NNG_공학,MAG_하여튼,NNG_남자,NNG_여자,VV_나누,NNG_장기,NNG_자랑,MAG_너무,VA_재미있,NNG_수학여행,VV_보내,MAJ_그러고,MAG_이제,NNG_지금,ETM_단,NNG_느낌,MM_이런,EC_구나,NNG_처음,MAG_되게,NNG_고속,NNG_버스,VV_타,EF_습니다,VV_기억나,NNG_치약,JKG_이,NNG_눈,NNG_밑,NNG_위,VV_그리,NNG_잠,VV_자,NNG_얼굴,NNG_난도,NNG_해골,VV_나,NNG_추억,EF_네,VV_좋아하,NNG_과목,NNG_상고,NNG_상업,NNG_부기,NNG_자격증,VV_가지,NNG_정도,MAG_굉장히,VA_강하,EC_으니깐,VV_택하,MAJ_근데,VA_다르,EC_지만,NNG_미술,NNG_색칠,NNG_나이,VX_싶,MAG_쪼금,VV_싫어하,NNG_수학,VV_외우,VA_싫,MAG_못,EC_나,NNG_죄책감,MAG_쪼끔,VA_어리,JX_부터,NNG_학원비,MAG_엄청,NNG_사교육비,NNG_급여,NNG_부분,NNG_차지,MAJ_왜냐하면,VV_키우,NNG_경우,MAJ_그러면,NNG_유치원,NNG_비,NNG_시작,NNG_다음,NNG_기본,JX_다가,NNG_음악,NNG_피아노,JX_까지,VV_세,MAG_인제,VA_크,NNG_딸,NNG_아기,VV_낳,EC_ᆯ지,NNG_고민,MM_내,NNG_우선,NNG_부모,VV_가르치,EC_까,NNG_선생,NNG_노력,MAG_왜냐하면,EC_어야지,NNG_행동,MM_요런,NNG_품위,VA_잘생기,VV_보이,EC_ᆫ다,VA_예쁘,EF_ᆫ다,NNG_마인드,NNG_컨트롤,NNG_공부,VV_위하,NNG_방편,MAG_아까,EC_라든가,JX_라든가,NNG_실패,MAG_정말,NNG_특이,VV_알,NNG_사람,VV_오,VV_보,NNG_물건,VV_사,MAG_제일,NNG_만족,NNG_생활,NNG_아이,VV_자라,VA_바르,NNG_만족감,NNG_사회,NNG_봉사자,NNG_마음,NNG_사랑,VV_보살피,VV_남,NNG_출근,NNG_남,VA_똑같,NNG_퇴근,VV_비하,MAG_조금,MAG_오히려,MAG_훨씬,VA_괜찮,EC_은데,MAG_간혹,VV_태우,EC_어다,VV_데리,EC_라든지,NNG_날씨,NNG_고등,VA_재밌,NNG_학원,NNG_고등학교,NNG_학년,NNG_친구,MAG_같이,NNG_단짝,EC_어도,NNG_상황,NNG_영향,VV_모르,EC_으면,VV_물어보,MAG_상당히,NNG_이유,VV_배우,NNG_혼자,MAG_바로바로,NNG_해결,NNG_해결사,NNG_옆,MAG_계속,NNG_재미,ETM_다라는,NNG_재택,NNG_근무,NNG_현장,EC_다면,VV_대하,VA_나쁘,NNG_본사,VA_약하,NNG_차원,VV_쫓아가,NNG_예,NNG_몰이,NNG_몰,VV_들어가,NNG_제한,EF_더라고,NNG_여름,NNG_겨울,NNG_휴가,JX_라든지,EC_는지,VA_비슷하,NNG_얘기,NNG_관철,NNG_학창,NNG_시절,NNG_여행,NNG_소풍,NNG_수영장,MM_몇,NNG_기차,NNG_터널,VV_지나가,JX_마다,NNG_사건,VV_터지,NNG_장난,VV_치,VV_뿌리,VV_자르,VV_벌어지,NNG_밤,NNG_방,NNG_룸,EC_ᆫ지,NNG_건너편,NNG_여학생,NNG_담,VV_넘,MAG_그리,VV_넘어가,VV_일어나,NNG_상태,NNG_눈썹,NNG_이상,NNG_문과,NNG_문,NNG_이과,EC_려면,MM_한,NNG_동안,VX_가지,NNG_과외,NNG_나중,NNG_실력,NNG_비등,MAG_혹시,NNG_정반대,EF_구나,NNG_세계사,NNG_국사,MAG_달리,NNG_나라,MM_여러,NNG_연도,NNG_시대,EC_듯이,NNG_제일,NNG_문제,MAG_한참,NNG_사교육,NNG_동감,MAJ_그런데,NNG_반대,NNG_입장,EC_니,NNG_예전,NNG_맞벌이,JX_나,EF_ᆫ데,MAG_딱히,NNG_한문,MAG_약간,NNG_학생,NNG_허심탄회,VV_원하,NNG_주제,NNG_내용,EC_든지,MAG_한창,NNG_사춘기,VV_때,NNG_중학,EC_라서,VA_야하,VV_지나,MAG_별로,NNG_수업,MAG_현재,NNG_본인,NNG_경험,NNG_장애인,NNG_힘,NNG_속,MAG_자주,NNG_반복,ETN_ᆷ,EC_ᆫ가,NNG_쪼금,VV_변하,NNG_미세,EC_라도,NNG_쪼끔,MAG_다시,NNG_원점,NNG_돌,EC_는가,MAG_조용히,MM_별,NNG_잔소리,VV_돌아오,NNG_기업,NNG_물의,VV_일으키,MAG_가끔,NNG_본의,MAG_일부러,NNG_무리
SD2401901,50대,0.0007062146892655367,0.0014124293785310734,0.0,0.00211864406779661,0.0035310734463276836,0.005649717514124294,0.0014124293785310734,0.007062146892655367,0.006355932203389831,0.0346045197740113,0.0014124293785310734,0.015536723163841809,0.0049435028248587575,0.0,0.0,0.002824858757062147,0.024717514124293787,0.024717514124293787,0.012711864406779662,0.00211864406779661,0.01977401129943503,0.013418079096045197,0.016242937853107344,0.0,0.023305084745762712,0.0,0.014124293785310734,0.0,0.007062146892655367,0.0,0.019067796610169493,0.0007062146892655367,0.03177966101694915,0.00211864406779661,0.0,0.0,0.038135593220338986,0.00423728813559322,0.011299435028248588,0.00423728813559322,0.007768361581920904,0.0014124293785310734,0.0,0.0007062146892655367,0.0049435028248587575,0.0049435028248587575,0.007062146892655367,0.011299435028248588,0.0007062146892655367,0.0,0.0,0.0,0.0014124293785310734,0.0,0.0,0.0007062146892655367,0.005649717514124294,0.00423728813559322,0.002824858757062147,0.0,0.0,0.0,0.0,0.0014124293785310734,0.0035310734463276836,0.00847457627118644,0.0007062146892655367,0.0,0.0014124293785310734,0.00423728813559322,0.0,0.0,0.0,0.0007062146892655367,0.0007062146892655367,0.0,0.0007062146892655367,0.0035310734463276836,0.006355932203389831,0.0014124293785310734,0.007062146892655367,0.002824858757062147,0.00847457627118644,0.01059322033898305,0.002824858757062147,0.023305084745762712,0.016242937853107344,0.0014124293785310734,0.0007062146892655367,0.0,0.0,0.0,0.006355932203389831,0.00211864406779661,0.0,0.0,0.011299435028248588,0.0,0.0,0.006355932203389831,0.012711864406779662,0.0007062146892655367,0.0,0.00211864406779661,0.0007062146892655367,0.0035310734463276836,0.0,0.0,0.0,0.0007062146892655367,0.0,0.0,0.0007062146892655367,0.0,0.0,0.0,0.0014124293785310734,0.002824858757062147,0.0,0.005649717514124294,0.0,0.0,0.0007062146892655367,0.00847457627118644,0.0007062146892655367,0.005649717514124294,0.0,0.005649717514124294,0.00211864406779661,0.0,0.0,0.002824858757062147,0.0035310734463276836,0.0,0.0014124293785310734,0.0014124293785310734,0.0,0.006355932203389831,0.0007062146892655367,0.0,0.0014124293785310734,0.0049435028248587575,0.0,0.007768361581920904,0.0007062146892655367,0.012005649717514125,0.0,0.0035310734463276836,0.0035310734463276836,0.0,0.0,0.0,0.0,0.0014124293785310734,0.0049435028248587575,0.002824858757062147,0.0014124293785310734,0.0,0.0,0.00211864406779661,0.0,0.0,0.0,0.0,0.0,0.0,0.0007062146892655367,0.0,0.005649717514124294,0.0007062146892655367,0.0,0.0,0.0035310734463276836,0.0,0.0,0.0014124293785310734,0.0,0.0,0.0007062146892655367,0.0007062146892655367,0.007062146892655367,0.0,0.0014124293785310734,0.0007062146892655367,0.0007062146892655367,0.0,0.0,0.0,0.0,0.0014124293785310734,0.0007062146892655367,0.0,0.0014124293785310734,0.0,0.0007062146892655367,0.0007062146892655367,0.0007062146892655367,0.0,0.0,0.00211864406779661,0.0,0.0,0.0035310734463276836,0.0,0.0,0.00211864406779661,0.0,0.0,0.0007062146892655367,0.0,0.0,0.0,0.0,0.0,0.0014124293785310734,0.00211864406779661,0.0,0.0,0.0,0.0014124293785310734,0.0,0.00211864406779661,0.00211864406779661,0.007062146892655367,0.0,0.0,0.0,0.0,0.0,0.0007062146892655367,0.0,0.0,0.0,0.0,0.0035310734463276836,0.0007062146892655367,0.01059322033898305,0.0,0.0,0.0,0.0007062146892655367,0.0,0.0014124293785310734,0.00847457627118644,0.00211864406779661,0.0035310734463276836,0.0035310734463276836,0.0007062146892655367,0.0,0.0,0.0,0.0007062146892655367,0.0,0.0,0.0,0.0,0.0007062146892655367,0.0,0.0,0.0007062146892655367,0.0049435028248587575,0.0,0.0,0.0,0.0007062146892655367,0.0,0.0,0.0007062146892655367,0.0,0.0,0.0007062146892655367,0.0,0.0,0.00211864406779661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007062146892655367,0.0,0.0,0.0035310734463276836,0.0007062146892655367,0.0014124293785310734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007062146892655367,0.0,0.0,0.005649717514124294,0.0,0.0,0.0007062146892655367,0.0,0.0,0.0,0.0,0.0,0.0,0.0035310734463276836,0.002824858757062147,0.0,0.0007062146892655367,0.0,0.00423728813559322,0.0007062146892655367,0.0007062146892655367,0.00211864406779661,0.0007062146892655367,0.0,0.0007062146892655367,0.0014124293785310734,0.0,0.0007062146892655367,0.0,0.0,0.0007062146892655367,0.002824858757062147,0.0007062146892655367,0.0007062146892655367,0.0007062146892655367,0.0014124293785310734,0.0007062146892655367,0.0007062146892655367,0.0007062146892655367,0.0007062146892655367,0.0014124293785310734,0.0007062146892655367,0.0007062146892655367,0.0007062146892655367,0.0014124293785310734,0.0007062146892655367,0.0007062146892655367,0.0007062146892655367,0.00211864406779661,0.002824858757062147,0.0014124293785310734,0.00211864406779661,0.00423728813559322,0.00211864406779661,0.0007062146892655367,0.0014124293785310734,0.0014124293785310734,0.0007062146892655367,0.006355932203389831,0.00211864406779661,0.0007062146892655367,0.00211864406779661,0.0007062146892655367,0.0007062146892655367,0.0007062146892655367,0.0007062146892655367,0.0007062146892655367,0.0007062146892655367,0.00211864406779661,0.0014124293785310734,0.0007062146892655367,0.0007062146892655367,0.0014124293785310734,0.0014124293785310734,0.0007062146892655367,0.0007062146892655367,0.0014124293785310734,0.0014124293785310734,0.0035310734463276836,0.0007062146892655367,0.0007062146892655367,0.0007062146892655367,0.0007062146892655367,0.0007062146892655367,0.0007062146892655367,0.0007062146892655367,0.0014124293785310734,0.0014124293785310734,0.0007062146892655367,0.0007062146892655367,0.0007062146892655367,0.0014124293785310734,0.00211864406779661,0.0007062146892655367,0.0049435028248587575,0.0007062146892655367,0.0014124293785310734,0.00211864406779661,0.00211864406779661,0.0007062146892655367,0.0007062146892655367,0.0007062146892655367,0.00211864406779661,0.0014124293785310734,0.0014124293785310734,0.0014124293785310734,0.0014124293785310734,0.00211864406779661,0.0007062146892655367,0.0007062146892655367,0.0014124293785310734,0.0007062146892655367,0.0007062146892655367,0.0007062146892655367,0.0014124293785310734,0.0007062146892655367,0.0014124293785310734,0.0007062146892655367,0.0007062146892655367,0.0007062146892655367,0.0007062146892655367,0.0007062146892655367,0.00211864406779661,0.0014124293785310734,0.0007062146892655367,0.0007062146892655367,0.0007062146892655367,0.002824858757062147,0.0007062146892655367,0.0007062146892655367,0.0007062146892655367,0.00211864406779661,0.0007062146892655367,0.0007062146892655367,0.0007062146892655367,0.0007062146892655367,0.0007062146892655367,0.0007062146892655367,0.0007062146892655367,0.0007062146892655367,0.0007062146892655367,0.002824858757062147,0.0007062146892655367,0.0007062146892655367,0.00211864406779661,0.00211864406779661,0.0007062146892655367,0.00211864406779661,0.0007062146892655367,0.0007062146892655367,0.00211864406779661,0.0007062146892655367,0.0014124293785310734,0.0007062146892655367,0.0007062146892655367,0.0007062146892655367,0.0007062146892655367,0.0007062146892655367,0.0007062146892655367,0.0007062146892655367,0.0007062146892655367,0.0007062146892655367,0.0007062146892655367,0.0035310734463276836,0.0007062146892655367,0.0007062146892655367,0.0007062146892655367,0.0007062146892655367,0.0014124293785310734,0.0007062146892655367,0.0007062146892655367,0.0007062146892655367,0.0014124293785310734,0.0007062146892655367,0.0007062146892655367,0.0014124293785310734,0.0007062146892655367,0.0014124293785310734,0.0007062146892655367,0.0007062146892655367,0.0007062146892655367,0.0007062146892655367,0.0007062146892655367,0.0014124293785310734,0.0007062146892655367,0.0007062146892655367,0.0014124293785310734,0.0007062146892655367,0.0007062146892655367,0.0007062146892655367,0.0014124293785310734,0.00211864406779661,0.0007062146892655367,0.0014124293785310734,0.0007062146892655367,0.0014124293785310734,0.0007062146892655367,0.0007062146892655367,0.0007062146892655367,0.0007062146892655367,0.0007062146892655367,0.0007062146892655367,0.0007062146892655367,0.002824858757062147,0.0007062146892655367,0.0014124293785310734,0.0007062146892655367,0.0007062146892655367,0.0007062146892655367,0.0007062146892655367
SD2401902,50대,0.002586206896551724,0.0017241379310344827,0.0017241379310344827,0.0008620689655172414,0.0008620689655172414,0.00603448275862069,0.0017241379310344827,0.00603448275862069,0.005172413793103448,0.022413793103448276,0.0008620689655172414,0.019827586206896553,0.009482758620689655,0.0008620689655172414,0.0008620689655172414,0.00603448275862069,0.02413793103448276,0.0353448275862069,0.020689655172413793,0.004310344827586207,0.01206896551724138,0.005172413793103448,0.029310344827586206,0.002586206896551724,0.02586206896551724,0.0008620689655172414,0.015517241379310345,0.0008620689655172414,0.009482758620689655,0.0008620689655172414,0.016379310344827588,0.0017241379310344827,0.03017241379310345,0.0017241379310344827,0.0008620689655172414,0.0008620689655172414,0.0353448275862069,0.008620689655172414,0.011206896551724138,0.007758620689655172,0.015517241379310345,0.0008620689655172414,0.0008620689655172414,0.0017241379310344827,0.009482758620689655,0.002586206896551724,0.010344827586206896,0.010344827586206896,0.0017241379310344827,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.005172413793103448,0.0034482758620689655,0.002586206896551724,0.010344827586206896,0.004310344827586207,0.004310344827586207,0.00603448275862069,0.0008620689655172414,0.0008620689655172414,0.0017241379310344827,0.002586206896551724,0.0034482758620689655,0.0034482758620689655,0.007758620689655172,0.002586206896551724,0.0008620689655172414,0.0008620689655172414,0.0017241379310344827,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0034482758620689655,0.0008620689655172414,0.0017241379310344827,0.0008620689655172414,0.002586206896551724,0.00603448275862069,0.002586206896551724,0.0034482758620689655,0.0017241379310344827,0.01293103448275862,0.008620689655172414,0.002586206896551724,0.019827586206896553,0.006896551724137931,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.002586206896551724,0.0017241379310344827,0.0008620689655172414,0.0008620689655172414,0.008620689655172414,0.0008620689655172414,0.0008620689655172414,0.005172413793103448,0.01293103448275862,0.002586206896551724,0.0008620689655172414,0.0034482758620689655,0.0008620689655172414,0.00603448275862069,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.002586206896551724,0.004310344827586207,0.0008620689655172414,0.002586206896551724,0.0008620689655172414,0.0034482758620689655,0.0017241379310344827,0.0008620689655172414,0.008620689655172414,0.008620689655172414,0.002586206896551724,0.0008620689655172414,0.00603448275862069,0.0008620689655172414,0.010344827586206896,0.0008620689655172414,0.0017241379310344827,0.0017241379310344827,0.0017241379310344827,0.0008620689655172414,0.0034482758620689655,0.0008620689655172414,0.0008620689655172414,0.0034482758620689655,0.0017241379310344827,0.0008620689655172414,0.00603448275862069,0.0017241379310344827,0.002586206896551724,0.002586206896551724,0.002586206896551724,0.0034482758620689655,0.005172413793103448,0.005172413793103448,0.00603448275862069,0.0008620689655172414,0.002586206896551724,0.002586206896551724,0.0008620689655172414,0.0008620689655172414,0.002586206896551724,0.0008620689655172414,0.002586206896551724,0.0017241379310344827,0.0008620689655172414,0.0017241379310344827,0.0008620689655172414,0.0008620689655172414,0.0017241379310344827,0.002586206896551724,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.002586206896551724,0.0008620689655172414,0.005172413793103448,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.002586206896551724,0.0008620689655172414,0.0017241379310344827,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.004310344827586207,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0017241379310344827,0.002586206896551724,0.0017241379310344827,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.004310344827586207,0.0034482758620689655,0.0008620689655172414,0.0008620689655172414,0.0034482758620689655,0.0008620689655172414,0.0017241379310344827,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0017241379310344827,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0017241379310344827,0.0008620689655172414,0.0034482758620689655,0.009482758620689655,0.00603448275862069,0.0008620689655172414,0.004310344827586207,0.002586206896551724,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0017241379310344827,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0017241379310344827,0.002586206896551724,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.005172413793103448,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0017241379310344827,0.0008620689655172414,0.002586206896551724,0.0008620689655172414,0.0008620689655172414,0.0017241379310344827,0.0008620689655172414,0.0017241379310344827,0.0008620689655172414,0.0017241379310344827,0.0034482758620689655,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0017241379310344827,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0017241379310344827,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0017241379310344827,0.0008620689655172414,0.00603448275862069,0.0017241379310344827,0.0017241379310344827,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0017241379310344827,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0017241379310344827,0.0008620689655172414,0.0008620689655172414,0.0034482758620689655,0.0017241379310344827,0.002586206896551724,0.002586206896551724,0.0017241379310344827,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0017241379310344827,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
