화자ID,연령대,MAG_아무래도,MAG_인제,NNG_여자,EC_고,NNG_주부,EC_다,VX_보,EC_니까,NNG_가사,NNG_활동,JKO_을,MAG_많이,VV_하,JKG_의,NNG_종류,VV_대하,ETM_ᆫ,NNG_필요,NNG_가전,NNG_제품,NNG_인테리어,MM_그런,JKS_이,NNG_관심,VA_많,ETN_기,NNG_신경,VV_쓰,EC_는데,NNG_가전제품,VA_같,ETM_은,NNG_경우,JX_도,MAG_하도,NNG_귀,JKS_가,VA_얇,VA_좋,EF_다,NNG_소리,JKO_를,VA_있,JX_ᆫ,VX_하,EC_ᆫ데,MM_어떤,NNG_때,JX_는,NNG_셀라믹,NNG_쎌라,MAG_갑자기,NNG_생각,MAG_안,VV_나,MM_그,NNG_단어,EC_다고,MAG_막,VV_그러,MAJ_또,ETM_ᆯ,MAG_이제,NNG_스테인레스,NNG_요즘,EC_라,EF_지,EC_니깐,NNG_요리,MAG_참,NNG_신,JKO_ᆯ,VV_모르,ETM_을,EC_어서,VV_먹,MAG_그냥,VV_알,EC_면서,NNG_서,NNG_말,EC_게,VV_되,MAJ_근데,NNG_백화점,VV_가,NNG_용품,VV_살리,EC_어,MAG_다,VV_보,EC_면,JX_은,MAG_너무,VA_비싸,EF_거든요,MAG_혹시,NNG_물건,NNG_구매,VV_있,EF_으세요,JX_이요,NNG_이사,MM_한,NNG_곳,EC_구,MAG_꾸준히,ETM_는,MAG_일단,NNG_프라이팬,NNG_정도,EC_다가,VV_버리,NNG_달,NNG_껍데기,NNG_껍질,VV_벗겨지,MAG_엄청,EF_더라고,JX_요,VV_벗기,NNG_전,JX_다,MAG_워낙,EC_으니까,MM_다른,VV_찌,VV_볶,VX_지,MAG_바로,EF_잖아요,NNG_몸,EC_다니까,MAG_또,VV_사,MAG_그렇게,NNG_수준,MAJ_그러면,NNG_채식,MAG_좀,VA_힘들,NNG_부분,NNG_층,NNG_소음,NNG_경험,VA_없,NNG_집,NNG_나무,VX_있,MM_약,NNG_곰팡이,VV_끼,NNG_세제,NNG_사용,VX_놓,NNG_아침,VV_오,MAG_다시,VV_세,NNG_청소,NNG_집안,VA_예민하,EC_으면,MAJ_그래서,EF_어요,MM_여러,NNG_인테리,VV_대,VV_돌아다니,NNG_시장,NNG_수세미,MM_세,NNG_세면,NNG_기,NNG_기기,NNG_구경,EF_ᆫ가,NNG_건조기,NNG_예전,NNG_지금,VX_가지,NNG_건조,MAG_요즘,NNG_밖,NNG_외부,NNG_창문,VV_걸,MAG_금방,VV_마르,MAG_별로,MAG_특별히,NNG_세탁기,JX_만,EC_어도,NNG_속옷,VV_빨,NNG_빠,NNG_위,NNG_위주,MAG_하여튼,NNG_다양,MM_저런,VX_싶,EC_은데,NNG_지혜,EC_어야,NNG_점,EF_나요,NNG_전원주택,VV_살,NNG_일반,NNG_주택,MAG_딱히,NNG_나이,EC_을지,NNG_일손,VV_들,NNG_경제,NNG_돈,VV_들어가,NNG_예상,VA_간편하,VA_편하,NNG_생활,MM_별,NNG_어려움,MAG_제일,NNG_합리,MAG_잘,NNG_아파트,NNG_관리,EF_ᆫ가요,JX_까지,NNG_여유,MAG_계속,MAG_그대로,NNG_수리,NNG_미,VV_갖,MAJ_그래도,NNG_커튼,MAG_오래,NNG_바,VV_갈,VX_주,NNG_쇼핑,VX_가,VV_바꾸,MAG_더,MAG_이렇게,VV_나오,NNG_활용,NNG_가능,EC_으면은,MAG_너무너무,NNG_욕심,VV_생기,NNG_인,MM_무슨,NNG_배관,NNG_고장,EC_거나,NNG_문제,VV_주,VV_고치,NNG_경,NNG_사람,VV_들이,NNG_기본,MAG_쪼끔,VV_걸리,VV_끝나,NNG_작업,VV_달,EC_라고,EF_더라고요,VV_놀라,EF_에요,NNG_두꺼비,VV_손대,NNG_수도꼭지,MAG_잠깐,NNG_물,VV_새,NNG_원,EC_지,VX_않,VV_가져가,MAG_왜,EF_어,VV_가지,EC_나,VV_보이,NNG_의아,MAG_직접,MAG_지금,VV_꽂히,NNG_처음,NNG_홈,NNG_광고,MAG_정말,NNG_집중,VV_알아보,NNG_티브이,NNG_평소,ETM_던,NNG_발암,NNG_물질,MM_이런,VX_갖,NNG_기존,MAG_정말로,EF_나,NNG_계란,VV_들러붙,EC_는다고,NNG_선전,MAG_약간,NNG_특수,NNG_공법,EC_ᆫ다고,MAG_막상,NNG_결론,NNG_방송,VA_다르,NNG_유효,NNG_기간,MAG_거의,NNG_스텐,VA_똑같,VV_속,ETM_다는,VV_다니,MAG_원래,NNG_전업,NNG_진심,NNG_남,MAG_샥,VV_틀,EC_면은,VA_시원하,MAG_가만히,VV_앉,VX_못하,NNG_스타일,NNG_목욕탕,MAG_매일,EC_어야지,MAG_차라리,NNG_일,MAG_제대로,MM_고,NNG_스타,VV_뿌리,NNG_얘기,NNG_회사,VV_미치,EC_냐고,NNG_힘,NNG_정신,EF_냐,NNG_솔,MAG_되게,NNG_간,NNG_만약,NNG_정착,EC_려고,MAG_아주,NNG_옛날,JX_부터,NNG_그때,NNG_가스,NNG_수입,NNG_설치,NNG_비용,NNG_비,NNG_얼마,NNG_실,NNG_우리나라,ETM_라는,NNG_복합,MM_전,NNG_기세,MAG_못,NNG_사이즈,EF_예요,NNG_댁,NNG_말씀,VV_드리,EC_다시피,NNG_취미,MAG_겨우,EF_ᆫ다,MM_이,EC_라서,NNG_아이디어,MAG_사실,NNG_가족,NNG_미안,MAG_가끔,EC_라도,MAG_늘,NNG_밥,NNG_국,NNG_반찬,NNG_나물,NNG_가게,NNG_고기,NNG_김치찌개,NNG_된장찌개,NNG_미역국,MAG_항상,VV_좋아하,VV_돌리,NNG_팩,NNG_나중,VV_올라가,NNG_지붕,NNG_싱크대,NNG_관리실,MAJ_그리고,MAG_일일이,MAG_특히,NNG_처마,NNG_끝,NNG_여름,NNG_나뭇잎,VV_떨어지,MAG_빨리빨리,NNG_처리,VV_막히,VV_내려앉,VX_뻔하,NNG_리모델링,VA_예쁘,EF_세요,NNG_나라,NNG_봄,NNG_가을,NNG_겨울,NNG_잡지,NNG_혼자,JKS_서,NNG_침대,NNG_커버,NNG_식탁보,NNG_시즌,VV_맞,EC_려면,NNG_공간,NNG_한정,MAG_따로,NNG_창고,VV_넣,VV_빼,MAG_아마,MAG_보통,NNG_그림,NNG_떡,EF_구나,MM_온,MAG_같이,NNG_유지,EF_는구나,NNG_본인,NNG_협조,VV_도와주,NNG_도움,MAG_정,VV_부르,EF_는데요,NNG_이후,NNG_자제,NNG_값,VV_오르,NNG_인건비,NNG_배,NNG_엘이디,MAG_깜짝,MAG_어차피,VV_어쩌,EF_ᆸ니다
SD2400953,50대,0.000859106529209622,0.0,0.0,0.03865979381443299,0.000859106529209622,0.009450171821305841,0.006013745704467354,0.005154639175257732,0.0,0.0,0.005154639175257732,0.01288659793814433,0.03264604810996564,0.002577319587628866,0.0,0.000859106529209622,0.010309278350515464,0.0,0.0,0.000859106529209622,0.000859106529209622,0.002577319587628866,0.029209621993127148,0.000859106529209622,0.001718213058419244,0.002577319587628866,0.000859106529209622,0.00859106529209622,0.010309278350515464,0.0,0.020618556701030927,0.019759450171821305,0.0,0.01632302405498282,0.0,0.0,0.03350515463917526,0.0,0.00429553264604811,0.006013745704467354,0.0,0.013745704467353952,0.003436426116838488,0.002577319587628866,0.003436426116838488,0.000859106529209622,0.0,0.000859106529209622,0.02491408934707904,0.0,0.0,0.0,0.002577319587628866,0.006013745704467354,0.0,0.012027491408934709,0.0,0.000859106529209622,0.012027491408934709,0.003436426116838488,0.0,0.00429553264604811,0.005154639175257732,0.0,0.002577319587628866,0.0,0.0,0.0,0.000859106529209622,0.0,0.0,0.005154639175257732,0.0,0.002577319587628866,0.022336769759450172,0.006013745704467354,0.003436426116838488,0.000859106529209622,0.001718213058419244,0.0,0.001718213058419244,0.01288659793814433,0.012027491408934709,0.005154639175257732,0.0,0.005154639175257732,0.000859106529209622,0.0,0.02147766323024055,0.00429553264604811,0.003436426116838488,0.011168384879725086,0.01288659793814433,0.009450171821305841,0.0,0.002577319587628866,0.003436426116838488,0.000859106529209622,0.000859106529209622,0.00429553264604811,0.002577319587628866,0.0,0.003436426116838488,0.002577319587628866,0.0,0.0,0.0,0.01632302405498282,0.0,0.00429553264604811,0.000859106529209622,0.0,0.000859106529209622,0.0,0.0,0.0,0.0,0.0,0.003436426116838488,0.005154639175257732,0.0,0.002577319587628866,0.0,0.0,0.000859106529209622,0.000859106529209622,0.0,0.0,0.0,0.0,0.000859106529209622,0.0,0.0,0.00429553264604811,0.010309278350515464,0.000859106529209622,0.0,0.002577319587628866,0.0,0.010309278350515464,0.003436426116838488,0.0,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.006872852233676976,0.003436426116838488,0.0,0.003436426116838488,0.0,0.0,0.0,0.000859106529209622,0.0,0.000859106529209622,0.0,0.00429553264604811,0.0,0.0,0.00859106529209622,0.0,0.0,0.003436426116838488,0.013745704467353952,0.010309278350515464,0.000859106529209622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005154639175257732,0.0,0.0,0.003436426116838488,0.0,0.0,0.000859106529209622,0.0,0.0,0.0,0.000859106529209622,0.0,0.001718213058419244,0.0,0.0,0.001718213058419244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006013745704467354,0.001718213058419244,0.0,0.00429553264604811,0.0,0.000859106529209622,0.003436426116838488,0.003436426116838488,0.001718213058419244,0.000859106529209622,0.0,0.0,0.0,0.000859106529209622,0.006013745704467354,0.0,0.001718213058419244,0.000859106529209622,0.0,0.0,0.0,0.0,0.0,0.0,0.001718213058419244,0.0,0.003436426116838488,0.000859106529209622,0.0,0.0,0.0,0.0,0.0,0.000859106529209622,0.0,0.0,0.0,0.000859106529209622,0.000859106529209622,0.0,0.0,0.0,0.003436426116838488,0.001718213058419244,0.0,0.000859106529209622,0.0,0.000859106529209622,0.002577319587628866,0.0,0.00429553264604811,0.0,0.0,0.0,0.0,0.0,0.0,0.000859106529209622,0.0,0.0,0.0,0.0,0.002577319587628866,0.0,0.005154639175257732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000859106529209622,0.0,0.000859106529209622,0.001718213058419244,0.0,0.0,0.0,0.0,0.000859106529209622,0.0,0.0,0.000859106529209622,0.0,0.0,0.0,0.0,0.0,0.002577319587628866,0.0,0.0,0.0,0.002577319587628866,0.000859106529209622,0.000859106529209622,0.002577319587628866,0.000859106529209622,0.00429553264604811,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.002577319587628866,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.001718213058419244,0.000859106529209622,0.000859106529209622,0.001718213058419244,0.000859106529209622,0.00429553264604811,0.000859106529209622,0.000859106529209622,0.003436426116838488,0.000859106529209622,0.000859106529209622,0.002577319587628866,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.006872852233676976,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.001718213058419244,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.001718213058419244,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.001718213058419244,0.000859106529209622,0.000859106529209622,0.00429553264604811,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.001718213058419244,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.001718213058419244,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.002577319587628866,0.000859106529209622,0.002577319587628866,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.00429553264604811,0.000859106529209622,0.001718213058419244,0.002577319587628866,0.000859106529209622,0.000859106529209622,0.001718213058419244,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.002577319587628866,0.000859106529209622,0.001718213058419244,0.001718213058419244,0.003436426116838488,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.001718213058419244,0.000859106529209622,0.002577319587628866,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.002577319587628866,0.000859106529209622,0.002577319587628866,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.001718213058419244,0.003436426116838488,0.000859106529209622,0.000859106529209622,0.002577319587628866,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.001718213058419244,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.002577319587628866,0.001718213058419244,0.001718213058419244,0.001718213058419244,0.001718213058419244,0.001718213058419244,0.002577319587628866,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.001718213058419244,0.001718213058419244,0.000859106529209622,0.001718213058419244,0.001718213058419244,0.001718213058419244,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.002577319587628866,0.003436426116838488,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.001718213058419244,0.000859106529209622,0.001718213058419244,0.001718213058419244,0.001718213058419244,0.001718213058419244,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622
SD2400954,50대,0.008233532934131737,0.020209580838323353,0.0014970059880239522,0.02694610778443114,0.002245508982035928,0.014970059880239521,0.01721556886227545,0.010479041916167664,0.009730538922155689,0.006736526946107785,0.011976047904191617,0.019461077844311378,0.016467065868263474,0.0007485029940119761,0.006736526946107785,0.0029940119760479044,0.017964071856287425,0.0029940119760479044,0.0007485029940119761,0.002245508982035928,0.0014970059880239522,0.027694610778443114,0.03592814371257485,0.0014970059880239522,0.010479041916167664,0.01122754491017964,0.005988023952095809,0.008982035928143712,0.010479041916167664,0.002245508982035928,0.01721556886227545,0.019461077844311378,0.005988023952095809,0.016467065868263474,0.002245508982035928,0.0007485029940119761,0.01347305389221557,0.0007485029940119761,0.008982035928143712,0.0007485029940119761,0.0007485029940119761,0.0037425149700598802,0.0074850299401197605,0.005988023952095809,0.004491017964071856,0.004491017964071856,0.0007485029940119761,0.008982035928143712,0.015718562874251496,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.0029940119760479044,0.0074850299401197605,0.0014970059880239522,0.008982035928143712,0.0007485029940119761,0.0037425149700598802,0.006736526946107785,0.008982035928143712,0.0014970059880239522,0.012724550898203593,0.008233532934131737,0.0014970059880239522,0.005239520958083832,0.0007485029940119761,0.0007485029940119761,0.0029940119760479044,0.0014970059880239522,0.002245508982035928,0.0007485029940119761,0.0029940119760479044,0.0014970059880239522,0.002245508982035928,0.0074850299401197605,0.0037425149700598802,0.006736526946107785,0.0007485029940119761,0.0014970059880239522,0.0007485029940119761,0.0007485029940119761,0.011976047904191617,0.008982035928143712,0.005239520958083832,0.0007485029940119761,0.002245508982035928,0.0007485029940119761,0.0007485029940119761,0.0187125748502994,0.004491017964071856,0.002245508982035928,0.01347305389221557,0.0187125748502994,0.005239520958083832,0.0014970059880239522,0.0074850299401197605,0.0037425149700598802,0.0029940119760479044,0.0007485029940119761,0.005239520958083832,0.0014970059880239522,0.0007485029940119761,0.0007485029940119761,0.0037425149700598802,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.0187125748502994,0.0029940119760479044,0.004491017964071856,0.005988023952095809,0.002245508982035928,0.0037425149700598802,0.0014970059880239522,0.0007485029940119761,0.0029940119760479044,0.0014970059880239522,0.0029940119760479044,0.004491017964071856,0.005239520958083832,0.0029940119760479044,0.0007485029940119761,0.0007485029940119761,0.002245508982035928,0.0037425149700598802,0.0029940119760479044,0.0007485029940119761,0.0007485029940119761,0.0014970059880239522,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.01122754491017964,0.005239520958083832,0.002245508982035928,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.008233532934131737,0.0014970059880239522,0.002245508982035928,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.0074850299401197605,0.0007485029940119761,0.0007485029940119761,0.0014970059880239522,0.0007485029940119761,0.0037425149700598802,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.0014970059880239522,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.004491017964071856,0.0037425149700598802,0.0037425149700598802,0.0037425149700598802,0.0014970059880239522,0.0007485029940119761,0.002245508982035928,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.002245508982035928,0.0014970059880239522,0.0007485029940119761,0.002245508982035928,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.002245508982035928,0.0037425149700598802,0.0007485029940119761,0.0014970059880239522,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.0014970059880239522,0.0029940119760479044,0.0007485029940119761,0.0014970059880239522,0.0014970059880239522,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.002245508982035928,0.0037425149700598802,0.0037425149700598802,0.0007485029940119761,0.004491017964071856,0.002245508982035928,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.0029940119760479044,0.0007485029940119761,0.0037425149700598802,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.0037425149700598802,0.0014970059880239522,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.0014970059880239522,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.0014970059880239522,0.0007485029940119761,0.0007485029940119761,0.0014970059880239522,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.0014970059880239522,0.0029940119760479044,0.002245508982035928,0.0014970059880239522,0.0029940119760479044,0.0007485029940119761,0.0014970059880239522,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.002245508982035928,0.0007485029940119761,0.0029940119760479044,0.0014970059880239522,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.005988023952095809,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.0014970059880239522,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.0014970059880239522,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.0014970059880239522,0.0014970059880239522,0.0007485029940119761,0.0014970059880239522,0.0014970059880239522,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
