화자ID,연령대,NNG_저번,VV_만나,ETN_기,MM_한,NNG_날,VV_있,EF_잖아,NNG_그때,JKS_가,MM_그,EC_라,NNG_애,VV_하,EC_고,MAG_딱,NNG_약속,MAG_못,JKS_이,MAG_이제,VV_가,EC_어,NNG_연락,VV_오,EF_더라고,MAJ_그래서,NNG_혀,MAG_되게,VX_하,ETM_던,VA_같,EF_대,VV_그러,EC_면서,NNG_오해,JKO_를,ETM_ᆫ,EC_다고,NNG_기분,MAG_안,VA_좋,VV_보이,EF_다고,MAG_많이,NNG_얘기,EF_어,MAG_아니,NNG_나중,MAJ_근데,NNG_전날,VV_맞,MAG_갑자기,JX_ᆫ,EC_는데,EC_다,NNG_전화,EC_게,EC_더니,ETM_는,EF_야,NNG_엄마,VV_쓰러지,EC_어서,NNG_응급실,JKO_을,ETM_다는,MAG_마침,NNG_동생,NNG_집,VX_있,VV_모시,NNG_상황,NNG_때,JX_는,EC_니까,EC_자고,MAJ_그럼,MAG_바로,NNG_병원,EC_어야,VV_되,EF_니,MAJ_그러니까,EC_다가,VV_헤어지,ETM_ᆯ,MAG_일찍,NNG_반,EC_자,NNG_소리,NNG_원래,MAG_이렇게,EC_지만,MAG_그냥,VV_지키,EF_다니까,MAG_내일,NNG_취소,EC_지,VX_않,EC_니,NNG_말,NNG_입,EC_으니까,EC_ᆫ데,JKG_의,NNG_입장,VA_있,EF_다,NNG_생각,VV_들,EC_가,NNG_나라,JX_도,MM_이,MAG_인제,VX_보,EF_냐,NNG_밤새,NNG_알바,VV_나오,VV_들어가,VX_가지,MM_그런,EF_거든,NNG_결국,JX_은,VV_빼,NNG_그날,NNG_걱정,EF_지,VA_아프,VV_시시덕거리,EC_을까,NNG_배려,EC_ᆫ다고,MAG_일부러,VA_나쁘,EC_으고,NNG_전,MAG_한번,MAG_또,EC_ᆫ가,VV_내려가,ETM_을,NNG_일,MAG_같이,MAG_먼저,NNG_선약,MAG_어떻게,EC_는지,VV_보,EF_ᆫ다,EC_러,VV_나가,VX_싶,EC_면,NNG_자리,NNG_땜,ETM_은,EC_은데,EC_면은,MAG_당연히,NNG_경우,VX_주,MAG_막,MAG_그리,MAG_다,VV_알,NNG_고기,VV_먹,VX_나,NNG_상태,MAJ_그러면,JX_야,EF_가,EC_자는데,JX_만,EF_재,EC_으면,MAG_말없이,MAG_조용히,NNG_뒷날,NNG_아이,NNG_시,MAG_더,MAG_어쨌거나,VV_보내,JX_까지,MAJ_그리고,MAG_아까,EF_네,MAG_잠깐,JKO_ᆯ,MAG_그렇게,NNG_순정,NNG_만약,EC_듯이,NNG_난리,VV_나,EC_라고,VV_따지,NNG_성격,MAG_참,NNG_지적,VV_고치,EF_ᆯ게,NNG_가슴,VV_담,VX_두,VA_꽁하,VX_갖,MAG_바로바로,NNG_화,MAG_확,VV_내,NNG_작년,MAG_좀,MAG_욱,MAG_살짝,MAG_일단,NNG_입맛,VA_다르,NNG_언니,NNG_아들,NNG_여친,NNG_밥,MAG_약간,VV_갖,NNG_몫,EC_나,NNG_주문,NNG_달,JX_밖에,NNG_별거,VA_서운하,VV_챙기,MAG_진짜,MAG_너무,NNG_자기,VV_나누,VX_먹,MAG_막상,NNG_저녁,VV_굶,VV_자,VV_울,NNG_여행,EF_더라,NNG_앞,NNG_가격,VV_쉬,MAG_어차피,NNG_얼마,JX_든지,MAG_그럼,VV_맛보,EF_자,MAG_아예,NNG_처음,JX_부터,MAG_원래,EC_려,VV_터지,NNG_정직원,NNG_연차,NNG_발생,EC_다니까,NNG_안,NNG_내년,MAG_다시,NNG_시작,EF_ᆫ대,NNG_돈,NNG_기회,NNG_건강,VA_싸,VA_괜찮,NNG_한번,NNG_시험,VV_삼,VV_지나,NNG_적금,MAG_엄청,VV_쌓이,NNG_해,NNG_몸,VV_느끼,VA_힘들,NNG_차,VV_타,NNG_시간,NNG_이동,VV_돌,NNG_공항,NNG_구경,NNG_휴게소,VV_내리,NNG_기본,MAG_아무리,NNG_버스,VA_넓,VA_편하,EC_어도,NNG_자세,VV_앉,NNG_면,NNG_무릎,MAG_휘청휘청,NNG_자신,MAG_오히려,VV_움직이,MAG_덜,NNG_비행기,VA_젊,NNG_비행,NNG_깃,NNG_값,NNG_경유,NNG_이해,VX_가,NNG_나이,NNG_신랑,VV_부러워하,NNG_친구,VV_다니,ETM_능,NNG_남자,MAG_의외로,NNG_모임,NNG_마음,NNG_사람,MAG_별로,VA_없,MM_네,NNG_욕,MM_전,NNG_이하,EF_으,VV_모르,NNG_다음,VX_놓,EC_고서,VV_깨,VX_버리,VV_치,MAG_정말,EC_지마는,VV_다녀오,EC_다는데,MAG_굳이,NNG_누,EF_ᆫ가,MM_이런,NNG_귀,NNG_눈,VV_들어오,MAG_솔직히,MAG_순,NNG_주,VV_빠지,NNG_점심,VX_말,EC_ᆯ까,VV_말,NNG_산,NNG_혼자,VV_내려오,EC_려고,MAJ_그런데,EC_길래,NNG_신경,VV_쓰,MAG_왜,NNG_의식,NNG_감정,ETM_라는,NNG_목요일,ETM_단,MAG_얼마나,VA_황당하,NNG_짓,VV_어그러지,EF_냐고,VV_대하,ETM_ᆫ다는,NNG_마찬가지,MAJ_그러니까는,MAG_자꾸,EC_더라도,MM_어느,NNG_정도,NNG_선,VV_넘,ETM_는다는,VA_싫,MM_걔,MAG_굉장히,MAG_발끈,MAG_함부로,VV_받아들이,VV_넘어가,NNG_자매,NNG_딸,VV_따라가,VV_끼,NNG_장기간,NNG_동안,NNG_여,VV_겪,EF_구나,NNG_모양,MAG_얼핏,VA_깊,NNG_경험,MAJ_그래도,MAG_잘,VV_따라다니,VV_어울리,NNG_한동안,MAG_멀리,MAG_쪼끔,NNG_부분,NNG_요번,VV_떠받들,VV_끌리,ETM_란,VA_강하,EF_어라,JKS_서,NNG_착각,EC_려면,MAG_사실,MM_수,EC_라도,MM_여러,MAG_꼭,MM_고,NNG_시기,VV_서,NNG_진짜,NNG_지금,MM_딴,EF_ᆫ다고,NNG_다리,NNG_성,MAG_열심히,NNG_형편,VV_이러,NNG_시일,NNG_여자,NNG_가능,NNG_해외,NNG_골프,EC_거나,ETM_ᆫ단
SD2401704,50대,0.0,0.015241320914479255,0.005080440304826418,0.003386960203217612,0.003386960203217612,0.000846740050804403,0.010160880609652836,0.004233700254022015,0.03725656223539373,0.016088060965283656,0.004233700254022015,0.0,0.03217612193056731,0.02201524132091448,0.0,0.005080440304826418,0.006773920406435224,0.0279424216765453,0.000846740050804403,0.029635901778154106,0.021168501270110076,0.0,0.004233700254022015,0.004233700254022015,0.013547840812870448,0.0,0.000846740050804403,0.005080440304826418,0.003386960203217612,0.003386960203217612,0.0,0.003386960203217612,0.0059271803556308214,0.0,0.009314140558848433,0.011854360711261643,0.001693480101608806,0.000846740050804403,0.011854360711261643,0.004233700254022015,0.000846740050804403,0.0,0.005080440304826418,0.015241320914479255,0.02201524132091448,0.0,0.000846740050804403,0.010160880609652836,0.001693480101608806,0.0,0.001693480101608806,0.00846740050804403,0.003386960203217612,0.003386960203217612,0.000846740050804403,0.01100762066045724,0.000846740050804403,0.018628281117696866,0.006773920406435224,0.003386960203217612,0.0,0.01100762066045724,0.000846740050804403,0.012701100762066046,0.003386960203217612,0.0,0.0,0.000846740050804403,0.0,0.0,0.000846740050804403,0.007620660457239628,0.028789161727349702,0.009314140558848433,0.001693480101608806,0.000846740050804403,0.0,0.0,0.004233700254022015,0.01100762066045724,0.0,0.005080440304826418,0.000846740050804403,0.0,0.013547840812870448,0.0,0.0,0.001693480101608806,0.000846740050804403,0.0,0.0,0.001693480101608806,0.0059271803556308214,0.000846740050804403,0.0,0.0,0.0,0.007620660457239628,0.001693480101608806,0.0,0.002540220152413209,0.0,0.001693480101608806,0.003386960203217612,0.0,0.0,0.015241320914479255,0.003386960203217612,0.009314140558848433,0.006773920406435224,0.0,0.001693480101608806,0.01693480101608806,0.006773920406435224,0.004233700254022015,0.002540220152413209,0.000846740050804403,0.0,0.0,0.0,0.0,0.000846740050804403,0.007620660457239628,0.0059271803556308214,0.0,0.007620660457239628,0.003386960203217612,0.000846740050804403,0.0,0.007620660457239628,0.001693480101608806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001693480101608806,0.000846740050804403,0.0059271803556308214,0.0,0.0,0.003386960203217612,0.001693480101608806,0.005080440304826418,0.0,0.0,0.0,0.0,0.002540220152413209,0.0,0.000846740050804403,0.0,0.004233700254022015,0.006773920406435224,0.0,0.0,0.005080440304826418,0.000846740050804403,0.0,0.0,0.000846740050804403,0.003386960203217612,0.003386960203217612,0.0,0.003386960203217612,0.001693480101608806,0.0,0.005080440304826418,0.0,0.0,0.000846740050804403,0.0,0.0,0.0,0.003386960203217612,0.0,0.007620660457239628,0.0,0.0,0.0,0.0,0.0,0.004233700254022015,0.0,0.0,0.000846740050804403,0.0,0.0,0.000846740050804403,0.0,0.006773920406435224,0.000846740050804403,0.0,0.0,0.0,0.0,0.0,0.001693480101608806,0.0,0.004233700254022015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013547840812870448,0.0,0.0,0.000846740050804403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001693480101608806,0.0,0.0,0.0,0.0,0.002540220152413209,0.0,0.000846740050804403,0.0059271803556308214,0.0,0.0,0.0,0.0,0.003386960203217612,0.0,0.000846740050804403,0.000846740050804403,0.0059271803556308214,0.002540220152413209,0.0,0.0,0.0,0.002540220152413209,0.0,0.000846740050804403,0.0,0.0,0.000846740050804403,0.0,0.0,0.000846740050804403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000846740050804403,0.000846740050804403,0.0,0.0,0.0,0.000846740050804403,0.0,0.0,0.000846740050804403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001693480101608806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000846740050804403,0.0,0.0,0.0,0.001693480101608806,0.0,0.0,0.000846740050804403,0.000846740050804403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003386960203217612,0.001693480101608806,0.000846740050804403,0.0,0.0,0.002540220152413209,0.002540220152413209,0.0,0.000846740050804403,0.0,0.002540220152413209,0.0,0.0,0.0,0.000846740050804403,0.001693480101608806,0.000846740050804403,0.000846740050804403,0.003386960203217612,0.000846740050804403,0.005080440304826418,0.001693480101608806,0.001693480101608806,0.001693480101608806,0.000846740050804403,0.000846740050804403,0.001693480101608806,0.001693480101608806,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.005080440304826418,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.001693480101608806,0.000846740050804403,0.001693480101608806,0.001693480101608806,0.001693480101608806,0.005080440304826418,0.001693480101608806,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.002540220152413209,0.001693480101608806,0.000846740050804403,0.001693480101608806,0.000846740050804403,0.003386960203217612,0.001693480101608806,0.000846740050804403,0.002540220152413209,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.002540220152413209,0.001693480101608806,0.001693480101608806,0.000846740050804403,0.000846740050804403,0.001693480101608806,0.001693480101608806,0.000846740050804403,0.001693480101608806,0.001693480101608806,0.000846740050804403,0.000846740050804403,0.001693480101608806,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.002540220152413209,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.001693480101608806,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.001693480101608806,0.000846740050804403,0.001693480101608806,0.000846740050804403,0.001693480101608806,0.001693480101608806,0.003386960203217612,0.000846740050804403,0.001693480101608806,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.001693480101608806,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.002540220152413209,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403
SD2401705,50대,0.0013568521031207597,0.015603799185888738,0.005427408412483039,0.004070556309362279,0.0006784260515603799,0.0027137042062415195,0.007462686567164179,0.009497964721845319,0.03188602442333786,0.025101763907734057,0.004070556309362279,0.005427408412483039,0.03731343283582089,0.04002713704206241,0.0006784260515603799,0.0027137042062415195,0.013568521031207599,0.042740841248303935,0.008141112618724558,0.029850746268656716,0.014925373134328358,0.0020352781546811396,0.004070556309362279,0.008141112618724558,0.008141112618724558,0.0006784260515603799,0.0047489823609226595,0.004070556309362279,0.0013568521031207597,0.0047489823609226595,0.0033921302578018998,0.006105834464043419,0.0047489823609226595,0.0006784260515603799,0.014925373134328358,0.008819538670284939,0.006105834464043419,0.0047489823609226595,0.014925373134328358,0.0033921302578018998,0.0006784260515603799,0.0013568521031207597,0.0020352781546811396,0.015603799185888738,0.016960651289009497,0.0006784260515603799,0.0020352781546811396,0.007462686567164179,0.0006784260515603799,0.0047489823609226595,0.0013568521031207597,0.0067842605156037995,0.012890094979647219,0.0020352781546811396,0.0027137042062415195,0.0047489823609226595,0.0013568521031207597,0.016282225237449117,0.008141112618724558,0.0033921302578018998,0.0006784260515603799,0.015603799185888738,0.0027137042062415195,0.0067842605156037995,0.0020352781546811396,0.0006784260515603799,0.0013568521031207597,0.0020352781546811396,0.005427408412483039,0.0006784260515603799,0.0006784260515603799,0.0101763907734057,0.018995929443690638,0.008819538670284939,0.0027137042062415195,0.0013568521031207597,0.0020352781546811396,0.0006784260515603799,0.0020352781546811396,0.0067842605156037995,0.0006784260515603799,0.008819538670284939,0.0020352781546811396,0.0027137042062415195,0.014246947082767978,0.0013568521031207597,0.0006784260515603799,0.0013568521031207597,0.0013568521031207597,0.0006784260515603799,0.0013568521031207597,0.0006784260515603799,0.0027137042062415195,0.0006784260515603799,0.0006784260515603799,0.0020352781546811396,0.0033921302578018998,0.005427408412483039,0.005427408412483039,0.0006784260515603799,0.0033921302578018998,0.0006784260515603799,0.0027137042062415195,0.0047489823609226595,0.0033921302578018998,0.0020352781546811396,0.008141112618724558,0.0033921302578018998,0.004070556309362279,0.0027137042062415195,0.0006784260515603799,0.0006784260515603799,0.0101763907734057,0.006105834464043419,0.0013568521031207597,0.0020352781546811396,0.0027137042062415195,0.0006784260515603799,0.0027137042062415195,0.0020352781546811396,0.0013568521031207597,0.0020352781546811396,0.0020352781546811396,0.006105834464043419,0.0006784260515603799,0.007462686567164179,0.0013568521031207597,0.0006784260515603799,0.0006784260515603799,0.0033921302578018998,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0013568521031207597,0.004070556309362279,0.0006784260515603799,0.0033921302578018998,0.0006784260515603799,0.0020352781546811396,0.0013568521031207597,0.0027137042062415195,0.0006784260515603799,0.0013568521031207597,0.0067842605156037995,0.0020352781546811396,0.0033921302578018998,0.0013568521031207597,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0027137042062415195,0.0006784260515603799,0.0020352781546811396,0.0013568521031207597,0.0027137042062415195,0.007462686567164179,0.0006784260515603799,0.0006784260515603799,0.005427408412483039,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0013568521031207597,0.0047489823609226595,0.0006784260515603799,0.0027137042062415195,0.0027137042062415195,0.0006784260515603799,0.007462686567164179,0.0006784260515603799,0.0006784260515603799,0.0013568521031207597,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0027137042062415195,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0013568521031207597,0.0006784260515603799,0.0006784260515603799,0.0013568521031207597,0.0013568521031207597,0.0006784260515603799,0.0006784260515603799,0.0020352781546811396,0.0020352781546811396,0.0020352781546811396,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0020352781546811396,0.0033921302578018998,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0013568521031207597,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0013568521031207597,0.004070556309362279,0.0006784260515603799,0.0006784260515603799,0.0013568521031207597,0.0006784260515603799,0.0013568521031207597,0.0006784260515603799,0.0027137042062415195,0.0013568521031207597,0.0006784260515603799,0.0006784260515603799,0.0013568521031207597,0.0006784260515603799,0.0013568521031207597,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0020352781546811396,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0020352781546811396,0.0013568521031207597,0.0020352781546811396,0.0013568521031207597,0.0006784260515603799,0.0006784260515603799,0.0020352781546811396,0.0006784260515603799,0.0013568521031207597,0.0006784260515603799,0.0006784260515603799,0.0013568521031207597,0.0013568521031207597,0.0006784260515603799,0.0006784260515603799,0.0013568521031207597,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0020352781546811396,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0013568521031207597,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0013568521031207597,0.0006784260515603799,0.0006784260515603799,0.0027137042062415195,0.0013568521031207597,0.0013568521031207597,0.0020352781546811396,0.0013568521031207597,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0013568521031207597,0.0006784260515603799,0.0006784260515603799,0.0013568521031207597,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0020352781546811396,0.0013568521031207597,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0013568521031207597,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0013568521031207597,0.0006784260515603799,0.0013568521031207597,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0006784260515603799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
