화자ID,연령대,NNG_와이프,JX_은,MAG_어찌,VV_알,EC_게,VV_되,ETM_ᆫ,EF_지,JX_는,VV_쫓아다니,NNG_여자,JKS_가,MAG_되게,VA_많,MM_한,NNG_정도,JKO_를,VV_사귀,EC_고,MAJ_까,VV_그러,EC_다가,NNG_집,JX_ᆫ,MAG_빨리,NNG_결혼,EC_라고,VV_하,EC_다,VX_보,EC_니까,EC_라,EF_ᆯ까,JKG_의,NNG_이상,MM_그런,JX_도,NNG_이제,MM_이,EC_면,ETM_다라는,NNG_생각,JKO_을,MAG_좀,MAG_많이,VV_갖,MAJ_그래서,NNG_우연,EC_지,VX_않,EC_어서,VA_강하,MAG_그냥,NNG_대시,JX_까지,NNG_케이스,NNG_연애,NNG_기간,JKS_이,MAG_얼마나,EF_어,VV_싸우,EF_ᆫ다,NNG_트러블,VV_생기,ETM_는,VA_크,VA_없,MAG_약간,NNG_경제,NNG_면,NNG_예,VV_들,VV_사,EC_어야,VX_말,EF_자,VV_대하,ETM_ᆯ,VA_같,MAG_혹시,NNG_최근,NNG_경우,VA_있,VA_젊,ETM_은,NNG_애,NNG_어린애,VV_만나,MAG_아직,MM_그,EC_ᆫ데,NNG_요즘,NNG_아들,MAG_이제,NNG_대학,MAG_안,VV_즐기,EF_야,MAG_서로,ETM_자는,NNG_아,ETM_다는,NNG_예전,NNG_프로,EC_다면,VV_줄어들,MAG_또,NNG_중학교,NNG_때,NNG_상처,EC_어,VX_갖,MAJ_근데,NNG_학교,VV_들어가,EC_더니,MAG_갑자기,NNG_과,NNG_나이,VV_먹,EC_ᆫ가,VX_가지,VV_들어오,EF_어요,NNG_직장,VV_다니,VA_좋,MAG_어떻게,NNG_조,NNG_얘기,JKO_ᆯ,EC_는데,NNG_마음,EC_ᆫ다,EF_더라고,NNG_만약,NNG_자식,NNG_남자,NNG_연상,EC_ᆫ다면은,VV_어떡하,MM_첫,NNG_조건,JX_만,MAG_먼저,VV_맞추,VX_놓,NNG_서로,VV_맞,EC_으면,NNG_신혼부부,MM_무슨,NNG_전세,NNG_자금,NNG_대출,JX_이라든가,MAJ_그러니까,NNG_돈,EC_어도,VV_구하,ETM_을,VX_있,EF_거든,NNG_활성,ETN_기,VV_위하,VV_낳,VX_하,EC_지만,MM_어떤,NNG_진짜,VV_보,MAG_너무,EC_으니까,MAG_아예,NNG_자체,VX_버리,MM_두,NNG_패턴,VV_나누,VX_지,VA_다르,MM_이런,NNG_범위,VA_넓,VV_퍼지,NNG_나라,EC_려면,VA_시,NNG_붓,NNG_값,ETM_라는,VV_주,VV_가,NNG_친척,NNG_유명,NNG_가수,NNG_성,EF_라고,EF_더라,VV_나오,NNG_해체,MAG_좌우지간,NNG_동생,VV_내,NNG_부담,NNG_욕,NNG_그때,VA_바쁘,MAG_못,VV_보내,MAG_잘,VV_오,MAG_진짜,MAG_사실,NNG_결혼식,EC_ᆫ다면,EC_면은,NNG_음식,VV_올라가,NNG_보통,NNG_경조사비,NNG_얼마,VX_내,NNG_장례식장,NNG_결혼식장,NNG_천차만별,NNG_뷔페,NNG_식,NNG_식사비,VA_싸,NNG_인,NNG_어,NNG_회전,VV_떨어지,NNG_해물탕,NNG_백반,NNG_사람,MAJ_또는,VA_비싸,VV_있,MAG_솔직히,MAG_없이,VX_가,NNG_밥,NNG_끼,NNG_축하,VX_주,MM_요런,MAG_일단,MAG_지금,VA_작,NNG_비용,EF_잖아,NNG_국그릇,NNG_상관,EC_어야지,VV_죽,NNG_영혼,VA_기쁘,ETM_ᆫ다는,NNG_말,NNG_배,VA_고프,MAJ_그리고,VA_슬프,NNG_위,NNG_오랜만,NNG_대화,MAJ_하튼,NNG_수요,NNG_공급,MM_어느,NNG_조율,VV_몰리,NNG_신,NNG_신부,VV_데리,EC_ᆫ다고,JX_다가,MAG_실제로,NNG_정책,VV_남,NNG_선호,NNG_사상,NNG_숫자,VV_데려오,NNG_당일,NNG_추가,NNG_요구,EF_ᆫ대,NNG_기본,NNG_준비,NNG_공동,NNG_명의,NNG_남녀,NNG_비율,VA_힘들,NNG_소개,NNG_친구,EC_여,NNG_소개팅,VV_살,EF_다,NNG_중간,MM_여러,NNG_우여곡절,MAJ_그래도,MAG_벌써,MM_몇,NNG_세월,VA_빠르,NNG_인연,MAG_따로,EF_구나,EF_나,NNG_특별,NNG_경험,NNG_트렌드,EC_으려고,NNG_뉴스,VV_느끼,EC_니,NNG_문제,MAG_요즘,NNG_관련,EC_은데,ETN_ᆷ,ETM_던,NNG_모습,MAG_아까,NNG_차이,MAG_그렇게,MAJ_또,EC_다고,EC_거나,VV_늘,VV_벗어나,NNG_사실,MAG_이렇게,NNG_본인,NNG_중요,NNG_거리낌,MAG_잠깐,MAG_특히나,EC_던데,VV_모르,NNG_풍경,VV_달라지,NNG_부조,EF_는지,NNG_인터넷,MAG_쫙,MAG_물론,NNG_물가,NNG_사이,VV_오르,VV_비하,MAG_꽤,VA_높,NNG_일생,MAG_정말,VA_저렴하,MAJ_아니면은,NNG_호텔,NNG_초대,NNG_옛날,NNG_지인,EC_면서,NNG_부조금,NNG_식삿값,VV_따지,MAG_자꾸,NNG_비교,NNG_기사,NNG_최신,MAG_참,NNG_단면,EF_ᆫ가,EC_러,NNG_전,EF_ᆫ지,NNG_장례식,MAG_인제,NNG_관혼상제,MAG_거의,MAG_그나마,NNG_대부분,MAG_다,NNG_병원,NNG_식사,NNG_슬픔,VV_당하,NNG_곳,VA_배부르,NNG_측면,MM_내,NNG_스트레스,MAG_덜,NNG_세대,VV_바뀌,EC_ᆫ지,MM_양,NNG_극단,MAG_아주,NNG_신붓감,NNG_발상,NNG_남,VA_신기하,MM_모든,NNG_가족,NNG_형성,NNG_부분,NNG_강조,JX_이든,MAG_굉장히,MAG_완전히,NNG_무시,VA_지나치,NNG_과도,VV_상하,NNG_당사자,MAG_제일,NNG_파경,EC_은
SD2401879,50대,0.0016666666666666668,0.020833333333333332,0.0016666666666666668,0.0033333333333333335,0.016666666666666666,0.018333333333333333,0.02,0.004166666666666667,0.025,0.0008333333333333334,0.004166666666666667,0.016666666666666666,0.004166666666666667,0.0025,0.008333333333333333,0.005833333333333334,0.0075,0.0008333333333333334,0.04666666666666667,0.0008333333333333334,0.008333333333333333,0.0016666666666666668,0.0025,0.005833333333333334,0.0008333333333333334,0.010833333333333334,0.0025,0.018333333333333333,0.005,0.008333333333333333,0.0075,0.0075,0.005,0.006666666666666667,0.0008333333333333334,0.01,0.0225,0.0016666666666666668,0.004166666666666667,0.005,0.0008333333333333334,0.0075,0.006666666666666667,0.02,0.010833333333333334,0.0016666666666666668,0.004166666666666667,0.0008333333333333334,0.0016666666666666668,0.0008333333333333334,0.013333333333333334,0.0008333333333333334,0.008333333333333333,0.0008333333333333334,0.0025,0.0016666666666666668,0.0016666666666666668,0.0008333333333333334,0.0275,0.0008333333333333334,0.015,0.0016666666666666668,0.0008333333333333334,0.0033333333333333335,0.0033333333333333335,0.018333333333333333,0.006666666666666667,0.009166666666666667,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0025,0.0016666666666666668,0.005833333333333334,0.0008333333333333334,0.0016666666666666668,0.004166666666666667,0.011666666666666667,0.0125,0.0025,0.0008333333333333334,0.009166666666666667,0.02,0.0016666666666666668,0.0125,0.010833333333333334,0.0008333333333333334,0.0033333333333333335,0.0008333333333333334,0.011666666666666667,0.0016666666666666668,0.0033333333333333335,0.0008333333333333334,0.01,0.0016666666666666668,0.005833333333333334,0.0016666666666666668,0.0016666666666666668,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0016666666666666668,0.0025,0.0008333333333333334,0.0008333333333333334,0.0016666666666666668,0.005833333333333334,0.0008333333333333334,0.006666666666666667,0.0008333333333333334,0.02,0.0016666666666666668,0.005,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0016666666666666668,0.0016666666666666668,0.0008333333333333334,0.006666666666666667,0.0008333333333333334,0.005,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0016666666666666668,0.0033333333333333335,0.0008333333333333334,0.0008333333333333334,0.0033333333333333335,0.0025,0.006666666666666667,0.0016666666666666668,0.0008333333333333334,0.005,0.0008333333333333334,0.0008333333333333334,0.0016666666666666668,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0025,0.005,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0025,0.0016666666666666668,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.004166666666666667,0.0025,0.0016666666666666668,0.0008333333333333334,0.004166666666666667,0.0008333333333333334,0.004166666666666667,0.0008333333333333334,0.0075,0.0008333333333333334,0.0016666666666666668,0.005833333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.005833333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0016666666666666668,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0016666666666666668,0.0025,0.0033333333333333335,0.0016666666666666668,0.0025,0.008333333333333333,0.0016666666666666668,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0016666666666666668,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.006666666666666667,0.0025,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0025,0.0016666666666666668,0.0025,0.0016666666666666668,0.0033333333333333335,0.0025,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0033333333333333335,0.0016666666666666668,0.005,0.0016666666666666668,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0016666666666666668,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0016666666666666668,0.0008333333333333334,0.004166666666666667,0.0016666666666666668,0.0008333333333333334,0.0025,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0016666666666666668,0.0008333333333333334,0.0008333333333333334,0.0025,0.0016666666666666668,0.004166666666666667,0.0016666666666666668,0.0016666666666666668,0.0008333333333333334,0.0025,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0025,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0016666666666666668,0.0008333333333333334,0.0016666666666666668,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0016666666666666668,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401880,50대,0.0010482180293501049,0.019916142557651992,0.005241090146750524,0.0,0.019916142557651992,0.012578616352201259,0.02620545073375262,0.0020964360587002098,0.019916142557651992,0.0,0.0020964360587002098,0.01781970649895178,0.0,0.0031446540880503146,0.0020964360587002098,0.0020964360587002098,0.012578616352201259,0.0010482180293501049,0.027253668763102725,0.0,0.0041928721174004195,0.0010482180293501049,0.0,0.0010482180293501049,0.0,0.010482180293501049,0.0031446540880503146,0.020964360587002098,0.0031446540880503146,0.011530398322851153,0.0031446540880503146,0.0010482180293501049,0.0,0.010482180293501049,0.0,0.015723270440251572,0.02620545073375262,0.0,0.0,0.011530398322851153,0.0,0.007337526205450734,0.011530398322851153,0.007337526205450734,0.015723270440251572,0.0,0.0031446540880503146,0.0,0.007337526205450734,0.007337526205450734,0.0220125786163522,0.0,0.0010482180293501049,0.0,0.0010482180293501049,0.0,0.005241090146750524,0.0,0.03039832285115304,0.0,0.008385744234800839,0.006289308176100629,0.0,0.0,0.0,0.01781970649895178,0.0020964360587002098,0.011530398322851153,0.0,0.0041928721174004195,0.0,0.0,0.0020964360587002098,0.0,0.005241090146750524,0.0,0.0,0.005241090146750524,0.0020964360587002098,0.016771488469601678,0.0,0.0041928721174004195,0.007337526205450734,0.007337526205450734,0.007337526205450734,0.015723270440251572,0.0020964360587002098,0.0,0.0041928721174004195,0.0,0.012578616352201259,0.0031446540880503146,0.007337526205450734,0.0,0.0010482180293501049,0.0,0.0010482180293501049,0.0,0.0,0.005241090146750524,0.0,0.0,0.0,0.0010482180293501049,0.0,0.0010482180293501049,0.0,0.011530398322851153,0.0,0.005241090146750524,0.0,0.011530398322851153,0.0,0.0020964360587002098,0.0,0.0010482180293501049,0.0,0.0,0.0,0.0020964360587002098,0.0031446540880503146,0.0,0.0010482180293501049,0.0,0.0,0.0,0.0,0.0010482180293501049,0.0,0.0,0.005241090146750524,0.0010482180293501049,0.007337526205450734,0.0020964360587002098,0.0,0.0041928721174004195,0.0,0.0,0.0010482180293501049,0.0020964360587002098,0.0,0.0,0.0,0.0,0.0010482180293501049,0.0,0.0,0.0,0.0,0.0,0.0010482180293501049,0.0,0.0,0.0,0.0,0.0,0.0,0.0010482180293501049,0.0020964360587002098,0.0020964360587002098,0.0,0.0020964360587002098,0.0010482180293501049,0.0,0.0,0.011530398322851153,0.0,0.0,0.010482180293501049,0.007337526205450734,0.0,0.0,0.008385744234800839,0.0010482180293501049,0.0,0.0020964360587002098,0.0010482180293501049,0.0,0.0,0.0,0.0,0.0,0.0010482180293501049,0.0,0.0,0.0,0.0,0.0010482180293501049,0.0,0.0,0.0,0.0010482180293501049,0.0020964360587002098,0.0010482180293501049,0.008385744234800839,0.0,0.0,0.0,0.0,0.0,0.0,0.0020964360587002098,0.0,0.0,0.0,0.0031446540880503146,0.0031446540880503146,0.0,0.0,0.0,0.0,0.0,0.0041928721174004195,0.0,0.0,0.0010482180293501049,0.009433962264150943,0.0,0.0,0.0,0.0,0.0,0.008385744234800839,0.0031446540880503146,0.0,0.0031446540880503146,0.0,0.0,0.0,0.0,0.0010482180293501049,0.0010482180293501049,0.0,0.0,0.0,0.0,0.0,0.0,0.010482180293501049,0.0,0.0010482180293501049,0.0031446540880503146,0.0,0.0,0.0,0.0010482180293501049,0.0,0.0010482180293501049,0.0020964360587002098,0.0,0.0,0.0010482180293501049,0.0,0.0,0.0020964360587002098,0.0,0.0,0.0,0.0,0.0,0.0,0.0041928721174004195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010482180293501049,0.0,0.0,0.0,0.0,0.0,0.0,0.0010482180293501049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020964360587002098,0.0020964360587002098,0.0010482180293501049,0.0010482180293501049,0.0020964360587002098,0.0020964360587002098,0.0041928721174004195,0.0010482180293501049,0.0010482180293501049,0.0010482180293501049,0.0010482180293501049,0.0010482180293501049,0.0010482180293501049,0.0010482180293501049,0.0010482180293501049,0.0010482180293501049,0.0010482180293501049,0.0010482180293501049,0.0010482180293501049,0.0010482180293501049,0.005241090146750524,0.0010482180293501049,0.0020964360587002098,0.0010482180293501049,0.0041928721174004195,0.007337526205450734,0.0020964360587002098,0.0041928721174004195,0.005241090146750524,0.0010482180293501049,0.0031446540880503146,0.0010482180293501049,0.0041928721174004195,0.0010482180293501049,0.0031446540880503146,0.0010482180293501049,0.0020964360587002098,0.007337526205450734,0.0010482180293501049,0.0010482180293501049,0.0020964360587002098,0.0010482180293501049,0.0010482180293501049,0.0031446540880503146,0.0010482180293501049,0.0020964360587002098,0.0010482180293501049,0.0010482180293501049,0.0031446540880503146,0.0020964360587002098,0.0010482180293501049,0.0020964360587002098,0.0020964360587002098,0.0020964360587002098,0.0010482180293501049,0.0041928721174004195,0.0010482180293501049,0.0010482180293501049,0.0010482180293501049,0.0010482180293501049,0.0010482180293501049,0.0010482180293501049,0.0010482180293501049,0.0010482180293501049,0.0010482180293501049,0.0010482180293501049,0.005241090146750524,0.0020964360587002098,0.0020964360587002098,0.0010482180293501049,0.0010482180293501049,0.0010482180293501049,0.0010482180293501049,0.0010482180293501049,0.0010482180293501049,0.0031446540880503146,0.0010482180293501049,0.0020964360587002098,0.0031446540880503146,0.0020964360587002098,0.0010482180293501049,0.0010482180293501049,0.0010482180293501049,0.0010482180293501049,0.005241090146750524,0.0041928721174004195,0.0010482180293501049,0.0010482180293501049,0.0010482180293501049,0.0010482180293501049,0.0010482180293501049,0.0010482180293501049,0.0020964360587002098,0.0010482180293501049,0.0010482180293501049,0.0010482180293501049,0.0010482180293501049,0.0020964360587002098,0.0010482180293501049,0.0010482180293501049,0.0010482180293501049,0.0010482180293501049,0.0010482180293501049,0.0020964360587002098,0.0010482180293501049,0.0010482180293501049,0.0020964360587002098,0.0010482180293501049,0.0010482180293501049,0.0010482180293501049,0.0010482180293501049,0.0010482180293501049,0.0020964360587002098,0.0010482180293501049,0.0041928721174004195,0.0010482180293501049,0.0020964360587002098,0.0010482180293501049,0.0010482180293501049,0.0010482180293501049,0.0020964360587002098,0.0010482180293501049,0.0010482180293501049,0.0010482180293501049,0.0010482180293501049,0.0010482180293501049,0.0010482180293501049
