화자ID,연령대,형태소_친하,형태소_친구,형태소_은,형태소_분,형태소_이,형태소_있,형태소_저,형태소_는,형태소_고등학교,형태소_때,형태소_서,형태소_부터,형태소_잇,형태소_2,형태소_생각,형태소_어,형태소_아이,형태소_에스,형태소_에프,형태소_피고,형태소_피,형태소_선생님,형태소_의,형태소_대부분,형태소_어떻,형태소_엠,형태소_비,형태소_티,형태소_가,형태소_많,형태소_맞,형태소_을,형태소_하,형태소_요,형태소_들,형태소_끼,형태소_대화,형태소_통하,형태소_본인,형태소_대하,형태소_알,형태소_특이,형태소_성격,형태소_모르,형태소_제,형태소_주변,형태소_보,형태소_못하,형태소_것,형태소_같,형태소_소개,형태소_말,형태소_도,형태소_시끄럽,형태소_거,형태소_똑같,형태소_대응,형태소_말로,형태소_소통,형태소_편,형태소_최대한,형태소_문제,형태소_일으키,형태소_만큼,형태소_참,형태소_혼자,형태소_제가,형태소_놓,형태소_ㅁ,형태소_정반대,형태소_단어,형태소_오지랖,형태소_넓,형태소_일,형태소_참견,형태소_되,형태소_속,형태소_제일,형태소_신경,형태소_쓰,형태소_편이,형태소_받아들이,형태소_후,형태소_그거,형태소_를,형태소_상대방,형태소_표현,형태소_남녀,형태소_간,형태소_우정,형태소_없다,형태소_남자,형태소_사람,형태소_없,형태소_히,형태소_힘들,형태소_피곤,형태소_그렇,형태소_만들,형태소_노력,형태소_최대,형태소_어디,형태소_까지,형태소_수,형태소_만약,형태소_허용,형태소_가능,형태소_저녁,형태소_시간,형태소_밥,형태소_김밥,형태소_글자,형태소_말하,형태소_만,형태소_눈,형태소_맞춤,형태소_조끔,형태소_어렵,형태소_열풍,형태소_느끼,형태소_회사,형태소_면접,형태소_질문,형태소_종이,형태소_항목,형태소_생기,형태소_크,형태소_영향,형태소_차지,형태소_부분,형태소_전,형태소_받,형태소_그,형태소_인하,형태소_기,형태소_하나,형태소_나누,형태소_게,형태소_좋,형태소_소재,형태소_그쪽,형태소_마음,형태소_처음,형태소_이렇,형태소_긍정적,형태소_검사,형태소_보시,형태소_적,형태소_최근,형태소_반년,형태소_넘어가,형태소_대학교,형태소_놀,형태소_거기,형태소_항,형태소_문지,형태소_나오,형태소_바뀌,형태소_즉흥적,형태소_맛있,형태소_먹,형태소_좋아하,형태소_우선,형태소_데,형태소_1,형태소_순위,형태소_라고,형태소_다니,형태소_겹치,형태소_대문자,형태소_아니,형태소_소문자,형태소_이끼,형태소_기가,형태소_빨리,형태소_이랑,형태소_반응,형태소_괜찮,형태소_중요,형태소_바라,형태소_정도,형태소_성향,형태소_강하,형태소_사회생활,형태소_시작,형태소_이후,형태소_공감,형태소_영화,형태소_울,형태소_주인공,형태소_거지,형태소_않,형태소_약간,형태소_경우,형태소_몰입,형태소_정신없,형태소_집중,형태소_신,형태소_엔,형태소_가지,형태소_상상,형태소_나래,형태소_무궁무진,형태소_끝,형태소_갈,형태소_방향,형태소_꼽,형태소_쪽,형태소_얘기,형태소_꺼내,형태소_쓸데없,형태소_토론,형태소_펼쳐지,형태소_대답,형태소_계시,형태소_흥미,형태소_못,형태소_집중력,형태소_떨어지,형태소_그러,형태소_관하,형태소_현실성,형태소_띄,형태소_제이,형태소_대전,형태소_분의,형태소_뭐,형태소_치,형태소_구들,형태소_상관없,형태소_주도,형태소_트럼프,형태소_불도저,형태소_알리,형태소_거랑,형태소_다르,형태소_연예인,형태소_인,형태소_스타,형태소_올라오,형태소_특징,형태소_그리하,형태소_대개,형태소_해탈,형태소_음,형태소_변화,형태소_떠세,형태소_저의,형태소_무신경,형태소_모두,형태소_아,형태소_관심,형태소_글,형태소_기분,형태소_나쁘,형태소_포인트,형태소_건드리,형태소_절,형태소_남,형태소_사친,형태소_빙자,형태소_써,형태소_차이,형태소_손,형태소_잡기,형태소_까,형태소_마주치,형태소_밝,형태소_마,형태소_반주,형태소_초저녁,형태소_무엇,형태소_맞추,형태소_늘,형태소_말씀,형태소_틀리,형태소_선호,형태소_탈락,형태소_수긍,형태소_16,형태소_퍼스널,형태소_사이트,형태소_문항,형태소_이번,형태소_번째,형태소_10,형태소_9,형태소_그날,형태소_저처럼,형태소_이인,형태소_모이,형태소_자기,형태소_과,형태소_때문,형태소_반대,형태소_건,형태소_변하,형태소_에스로,형태소_변,형태소_한번,형태소_그리,형태소_입장,형태소_다기,형태소_상황,형태소_슬프,형태소_늑대,형태소_소년,형태소_엄마,형태소_아빠,형태소_차,형태소_술자리,형태소_재밌,형태소_즐겁,형태소_농담,형태소_따먹,형태소_식,형태소_얘깃거리,형태소_미래,형태소_지구,형태소_심해,형태소_무섭,형태소_우주,형태소_술,형태소_주제
SD2400671,20대,0.002652519893899204,0.013262599469496022,0.03713527851458886,0.001326259946949602,0.034482758620689655,0.029177718832891247,0.04509283819628647,0.04774535809018567,0.001326259946949602,0.006631299734748011,0.001326259946949602,0.002652519893899204,0.001326259946949602,0.002652519893899204,0.015915119363395226,0.017241379310344827,0.022546419098143235,0.005305039787798408,0.007957559681697613,0.001326259946949602,0.005305039787798408,0.010610079575596816,0.007957559681697613,0.001326259946949602,0.007957559681697613,0.014588859416445624,0.014588859416445624,0.017241379310344827,0.022546419098143235,0.010610079575596816,0.011936339522546418,0.03580901856763926,0.027851458885941646,0.002652519893899204,0.003978779840848806,0.002652519893899204,0.009283819628647215,0.002652519893899204,0.005305039787798408,0.001326259946949602,0.003978779840848806,0.001326259946949602,0.013262599469496022,0.001326259946949602,0.002652519893899204,0.001326259946949602,0.013262599469496022,0.003978779840848806,0.011936339522546418,0.023872679045092837,0.001326259946949602,0.002652519893899204,0.014588859416445624,0.001326259946949602,0.015915119363395226,0.002652519893899204,0.001326259946949602,0.001326259946949602,0.002652519893899204,0.005305039787798408,0.002652519893899204,0.003978779840848806,0.001326259946949602,0.002652519893899204,0.002652519893899204,0.002652519893899204,0.002652519893899204,0.001326259946949602,0.003978779840848806,0.001326259946949602,0.001326259946949602,0.001326259946949602,0.001326259946949602,0.003978779840848806,0.001326259946949602,0.013262599469496022,0.001326259946949602,0.002652519893899204,0.002652519893899204,0.002652519893899204,0.001326259946949602,0.002652519893899204,0.001326259946949602,0.001326259946949602,0.015915119363395226,0.001326259946949602,0.001326259946949602,0.003978779840848806,0.003978779840848806,0.003978779840848806,0.001326259946949602,0.002652519893899204,0.003978779840848806,0.006631299734748011,0.001326259946949602,0.001326259946949602,0.001326259946949602,0.003978779840848806,0.002652519893899204,0.001326259946949602,0.001326259946949602,0.002652519893899204,0.003978779840848806,0.005305039787798408,0.002652519893899204,0.001326259946949602,0.002652519893899204,0.002652519893899204,0.001326259946949602,0.001326259946949602,0.001326259946949602,0.001326259946949602,0.001326259946949602,0.002652519893899204,0.001326259946949602,0.001326259946949602,0.001326259946949602,0.001326259946949602,0.001326259946949602,0.001326259946949602,0.002652519893899204,0.003978779840848806,0.002652519893899204,0.002652519893899204,0.001326259946949602,0.001326259946949602,0.003978779840848806,0.001326259946949602,0.001326259946949602,0.002652519893899204,0.001326259946949602,0.001326259946949602,0.001326259946949602,0.001326259946949602,0.003978779840848806,0.002652519893899204,0.002652519893899204,0.001326259946949602,0.001326259946949602,0.001326259946949602,0.001326259946949602,0.002652519893899204,0.002652519893899204,0.001326259946949602,0.001326259946949602,0.002652519893899204,0.001326259946949602,0.003978779840848806,0.001326259946949602,0.001326259946949602,0.001326259946949602,0.001326259946949602,0.002652519893899204,0.002652519893899204,0.001326259946949602,0.001326259946949602,0.003978779840848806,0.001326259946949602,0.001326259946949602,0.002652519893899204,0.003978779840848806,0.003978779840848806,0.001326259946949602,0.001326259946949602,0.003978779840848806,0.001326259946949602,0.001326259946949602,0.001326259946949602,0.001326259946949602,0.001326259946949602,0.002652519893899204,0.001326259946949602,0.001326259946949602,0.001326259946949602,0.001326259946949602,0.001326259946949602,0.003978779840848806,0.001326259946949602,0.001326259946949602,0.001326259946949602,0.002652519893899204,0.003978779840848806,0.002652519893899204,0.001326259946949602,0.001326259946949602,0.001326259946949602,0.005305039787798408,0.003978779840848806,0.005305039787798408,0.001326259946949602,0.001326259946949602,0.001326259946949602,0.001326259946949602,0.001326259946949602,0.001326259946949602,0.001326259946949602,0.001326259946949602,0.001326259946949602,0.001326259946949602,0.001326259946949602,0.001326259946949602,0.001326259946949602,0.001326259946949602,0.001326259946949602,0.001326259946949602,0.002652519893899204,0.001326259946949602,0.001326259946949602,0.005305039787798408,0.001326259946949602,0.001326259946949602,0.001326259946949602,0.001326259946949602,0.001326259946949602,0.001326259946949602,0.001326259946949602,0.001326259946949602,0.001326259946949602,0.001326259946949602,0.001326259946949602,0.001326259946949602,0.001326259946949602,0.001326259946949602,0.001326259946949602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2400672,20대,0.0014084507042253522,0.008450704225352112,0.038028169014084505,0.0,0.036619718309859155,0.03380281690140845,0.023943661971830985,0.038028169014084505,0.0,0.0014084507042253522,0.0,0.0,0.0,0.0028169014084507044,0.018309859154929577,0.02112676056338028,0.029577464788732393,0.016901408450704224,0.011267605633802818,0.0,0.014084507042253521,0.015492957746478873,0.01267605633802817,0.0,0.005633802816901409,0.018309859154929577,0.018309859154929577,0.0323943661971831,0.03380281690140845,0.004225352112676056,0.014084507042253521,0.01971830985915493,0.029577464788732393,0.004225352112676056,0.0,0.0,0.0028169014084507044,0.0,0.0014084507042253522,0.0028169014084507044,0.004225352112676056,0.0,0.005633802816901409,0.0014084507042253522,0.0028169014084507044,0.0028169014084507044,0.005633802816901409,0.0,0.005633802816901409,0.02676056338028169,0.0,0.007042253521126761,0.01267605633802817,0.0,0.023943661971830985,0.0028169014084507044,0.0,0.0014084507042253522,0.0014084507042253522,0.0028169014084507044,0.0,0.0,0.0,0.0,0.0,0.0014084507042253522,0.0028169014084507044,0.0,0.0014084507042253522,0.0,0.0,0.0,0.0,0.0014084507042253522,0.0,0.01267605633802817,0.0,0.0014084507042253522,0.0,0.0,0.0,0.0014084507042253522,0.0,0.0,0.008450704225352112,0.0,0.0014084507042253522,0.0028169014084507044,0.0028169014084507044,0.004225352112676056,0.0,0.0028169014084507044,0.005633802816901409,0.0014084507042253522,0.0,0.0,0.0,0.0014084507042253522,0.0,0.0014084507042253522,0.0,0.0,0.0028169014084507044,0.005633802816901409,0.0028169014084507044,0.0,0.005633802816901409,0.0014084507042253522,0.0014084507042253522,0.0028169014084507044,0.0,0.0,0.0014084507042253522,0.0014084507042253522,0.0028169014084507044,0.0014084507042253522,0.0,0.0,0.0,0.0,0.0,0.0,0.0014084507042253522,0.0,0.0,0.0,0.004225352112676056,0.0,0.0,0.005633802816901409,0.0,0.0,0.011267605633802818,0.0,0.007042253521126761,0.0,0.0,0.0,0.0014084507042253522,0.0,0.0,0.0,0.0014084507042253522,0.0,0.0,0.004225352112676056,0.0014084507042253522,0.007042253521126761,0.004225352112676056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007042253521126761,0.0028169014084507044,0.0,0.0,0.004225352112676056,0.007042253521126761,0.0,0.0,0.0028169014084507044,0.0,0.0014084507042253522,0.0,0.0014084507042253522,0.0,0.0014084507042253522,0.0,0.0,0.0,0.0,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0,0.005633802816901409,0.0014084507042253522,0.0014084507042253522,0.0,0.0,0.0,0.004225352112676056,0.0028169014084507044,0.007042253521126761,0.0014084507042253522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005633802816901409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028169014084507044,0.0,0.0014084507042253522,0.0014084507042253522,0.0,0.0,0.0,0.0014084507042253522,0.0,0.0,0.0,0.0014084507042253522,0.0,0.0,0.0,0.0,0.0014084507042253522,0.0014084507042253522,0.005633802816901409,0.0028169014084507044,0.0028169014084507044,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0028169014084507044,0.0028169014084507044,0.0014084507042253522,0.0028169014084507044,0.0014084507042253522,0.004225352112676056,0.0028169014084507044,0.0028169014084507044,0.0014084507042253522,0.0028169014084507044,0.0014084507042253522,0.0014084507042253522,0.0028169014084507044,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.004225352112676056,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.004225352112676056,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0028169014084507044,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0028169014084507044,0.0014084507042253522,0.0028169014084507044,0.0014084507042253522,0.0028169014084507044,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0028169014084507044,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0028169014084507044,0.0014084507042253522,0.0014084507042253522,0.0028169014084507044,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522
