화자ID,연령대,형태소_너,형태소_는,형태소_최근,형태소_애,형태소_이,형태소_연애,형태소_를,형태소_하,형태소_때,형태소_보통,형태소_동거,형태소_시작,형태소_사람,형태소_낳,형태소_요새,형태소_주변,형태소_보,형태소_가,형태소_필수,형태소_라고,형태소_생각,형태소_을,형태소_은,형태소_나중,형태소_추,형태소_후,형태소_결혼,형태소_신혼부부,형태소_사랑,형태소_주택,형태소_같,형태소_것,형태소_도,형태소_되,형태소_있,형태소_뭐,형태소_보증금,형태소_싸,형태소_월세,형태소_계약,형태소_기간,형태소_5,형태소_10,형태소_정도,형태소_국가,형태소_지원,형태소_거,형태소_라서,형태소_처음,형태소_부터,형태소_집,형태소_살림,형태소_좋,형태소_기,형태소_자가,형태소_들어가,형태소_아니,형태소_때문,형태소_나,형태소_그거,형태소_추천,형태소_혼인,형태소_신고,형태소_돈,형태소_보태,형태소_내,형태소_만들,형태소_곳,형태소_가면,형태소_괜찮,형태소_경우,형태소_우리,형태소_원래,형태소_그리하,형태소_어,형태소_어떻,형태소_맞추,형태소_이것,형태소_직장,형태소_어디,형태소_든,형태소_9,형태소_출근,형태소_퇴근,형태소_자기,형태소_계발,형태소_위하,형태소_늦,형태소_자서,형태소_일어나,형태소_피곤,형태소_ㅁ,형태소_입,형태소_상관,형태소_없다,형태소_애초,형태소_밤,형태소_일,형태소_아침,형태소_들어오,형태소_만약,형태소_초반,형태소_이해,형태소_시간,형태소_필요,형태소_얘기,형태소_내용,형태소_한테,형태소_말,형태소_일반,형태소_웨딩,형태소_스몰,형태소_좋아하,형태소_야외,형태소_결혼식,형태소_친구,형태소_만,형태소_불르,형태소_알,형태소_부모님,형태소_께서,형태소_뿌리,형태소_많,형태소_그것,형태소_받,형태소_안,형태소_주고,형태소_그렇,형태소_이모,형태소_느,형태소_터,형태소_조카,형태소_사촌,형태소_왕래,형태소_잦,형태소_중요,형태소_가족,형태소_모임,형태소_수,형태소_아,형태소_만나,형태소_웃,형태소_관계,형태소_어렵,형태소_도움,형태소_장점,형태소_가지,형태소_예,형태소_들,형태소_사,형태소_여행,형태소_살,형태소_대하,형태소_부정적,형태소_야,형태소_사주,형태소_믿,형태소_길,형태소_데,형태소_맹신,형태소_그러,형태소_의,형태소_맞,형태소_이거,형태소_최악,형태소_판단,형태소_내가,형태소_상황,형태소_나오,형태소_자,형태소_해보,형태소_경험,형태소_없,형태소_설명,형태소_기억,형태소_구경,형태소_슬픔,형태소_기쁨,형태소_축하,형태소_기쁘,형태소_이제,형태소_자식,형태소_보내,형태소_걸,형태소_그,형태소_눈물,형태소_가슴,형태소_벅차,형태소_적,형태소_응원,형태소_감정,형태소_초,형태소_중반,형태소_다르,형태소_최대한,형태소_쓰,형태소_그다음,형태소_둘,형태소_아르바이트,형태소_편이,형태소_기도,형태소_넣,형태소_학교,형태소_다니,형태소_그때,형태소_있었,형태소_취직,형태소_하면서,형태소_연차,형태소_겹치,형태소_마다,형태소_달르,형태소_6,형태소_주말,형태소_홍,형태소_대,형태소_일하,형태소_데려다주,형태소_만남,형태소_말하,형태소_데이트,형태소_2,형태소_이유,형태소_빼,형태소_힐링,형태소_부분,형태소_각자,형태소_인하,형태소_침대,형태소_눕,형태소_에너지,형태소_차,형태소_자유,형태소_상관없,형태소_방,형태소_어머님,형태소_거실,형태소_생활,형태소_컴퓨터,형태소_너희,형태소_1,형태소_나가,형태소_처,형태소_언니,형태소_남자,형태소_당장,형태소_모르,형태소_아까,형태소_서로,형태소_패턴,형태소_살아오,형태소_체크,형태소_리스트,형태소_청소,형태소_설,형태소_거지,형태소_건들,형태소_마,형태소_쓰레기,형태소_비우,형태소_빨래,형태소_전,형태소_그리,형태소_쉬,형태소_오,형태소_졸리,형태소_붙,형태소_자야,형태소_깨,형태소_잠,형태소_스트레스,형태소_약,형태소_먹,형태소_극단적,형태소_개개인,형태소_선택,형태소_전제,형태소_잇,형태소_다그,형태소_직전,형태소_요즘,형태소_세대,형태소_열리,형태소_시작하,형태소_상태,형태소_동,형태소_거하,형태소_다투,형태소_문제,형태소_보고,형태소_텍스트,형태소_전화,형태소_목,형태소_소리,형태소_실질적,형태소_느끼,형태소_못하,형태소_다툼,형태소_줄어들,형태소_싶,형태소_갈,형태소_행동,형태소_반경,형태소_않,형태소_인간,형태소_저녁,형태소_장단점,형태소_주고받,형태소_금액,형태소_엄마,형태소_차이,형태소_이랑,형태소_편,형태소_어리,형태소_경조사,형태소_이렇,형태소_뵈,형태소_아쉽,형태소_소통,형태소_크,형태소_지점,형태소_피,형태소_참하,형태소_느낌,형태소_강박,형태소_엠,형태소_비,형태소_아이,형태소_티,형태소_널,형태소_운,형태소_봐,형태소_고,형태소_배우자,형태소_위로,형태소_줄,형태소_조언,형태소_나도,형태소_인정,형태소_남,형태소_인사,형태소_드리,형태소_아버지,형태소_손,형태소_잡,형태소_떠나,형태소_남편,형태소_흘리,형태소_남의,형태소_거기,형태소_신부,형태소_나누,형태소_현장,형태소_감동,형태소_어미,형태소_새,형태소_아기,형태소_모습,형태소_보이,형태소_둥지,형태소_번,형태소_적당,형태소_회,형태소_궁금하,형태소_나르,형태소_지금,형태소_활동,형태소_자신,형태소_공간,형태소_자취방,형태소_지내,형태소_치안,형태소_독립,형태소_시기,형태소_불안,형태소_기대감,형태소_언제,형태소_동감,형태소_충돌,형태소_치우,형태소_이러,형태소_느껴지,형태소_커플,형태소_귀엽,형태소_애교,형태소_투정,형태소_받아들이
SD2401639,20대,0.02455661664392906,0.054570259208731244,0.0,0.0,0.045020463847203276,0.004092769440654843,0.02455661664392906,0.058663028649386086,0.01227830832196453,0.0,0.013642564802182811,0.001364256480218281,0.001364256480218281,0.001364256480218281,0.0,0.0,0.005457025920873124,0.021828103683492497,0.001364256480218281,0.004092769440654843,0.03274215552523874,0.05593451568894952,0.019099590723055934,0.0,0.0,0.0,0.01637107776261937,0.0,0.0,0.0,0.009549795361527967,0.015006821282401092,0.015006821282401092,0.010914051841746248,0.023192360163710776,0.01227830832196453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002728512960436562,0.0,0.0,0.01227830832196453,0.0,0.001364256480218281,0.001364256480218281,0.002728512960436562,0.0,0.009549795361527967,0.005457025920873124,0.0,0.0,0.001364256480218281,0.002728512960436562,0.03274215552523874,0.001364256480218281,0.0,0.0,0.0,0.0,0.0,0.001364256480218281,0.001364256480218281,0.0,0.0,0.004092769440654843,0.0,0.005457025920873124,0.0,0.002728512960436562,0.004092769440654843,0.002728512960436562,0.005457025920873124,0.001364256480218281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001364256480218281,0.0,0.001364256480218281,0.0,0.002728512960436562,0.0,0.0,0.0,0.0,0.0,0.0,0.001364256480218281,0.0,0.001364256480218281,0.0,0.001364256480218281,0.001364256480218281,0.001364256480218281,0.004092769440654843,0.0,0.004092769440654843,0.0,0.0,0.004092769440654843,0.002728512960436562,0.001364256480218281,0.0,0.0068212824010914054,0.002728512960436562,0.005457025920873124,0.0,0.0,0.005457025920873124,0.0,0.0,0.001364256480218281,0.004092769440654843,0.002728512960436562,0.001364256480218281,0.0,0.009549795361527967,0.001364256480218281,0.0,0.0,0.0,0.0,0.004092769440654843,0.002728512960436562,0.001364256480218281,0.0,0.0,0.004092769440654843,0.0,0.008185538881309686,0.0,0.0,0.0,0.0,0.001364256480218281,0.0,0.0,0.001364256480218281,0.0,0.0,0.002728512960436562,0.005457025920873124,0.001364256480218281,0.001364256480218281,0.0068212824010914054,0.001364256480218281,0.0,0.001364256480218281,0.0,0.0068212824010914054,0.009549795361527967,0.001364256480218281,0.0,0.0,0.0,0.001364256480218281,0.0,0.0,0.001364256480218281,0.001364256480218281,0.002728512960436562,0.001364256480218281,0.0,0.001364256480218281,0.0,0.0,0.0,0.0,0.0,0.0,0.001364256480218281,0.0,0.0,0.008185538881309686,0.001364256480218281,0.001364256480218281,0.001364256480218281,0.0,0.0,0.001364256480218281,0.0,0.0,0.002728512960436562,0.0,0.0,0.0,0.001364256480218281,0.0,0.0,0.0,0.0,0.0,0.0,0.001364256480218281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001364256480218281,0.001364256480218281,0.001364256480218281,0.001364256480218281,0.001364256480218281,0.001364256480218281,0.0,0.013642564802182811,0.001364256480218281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001364256480218281,0.0,0.0,0.005457025920873124,0.0,0.0,0.0068212824010914054,0.0,0.0,0.002728512960436562,0.002728512960436562,0.0,0.0,0.0,0.002728512960436562,0.002728512960436562,0.0,0.0,0.0,0.0,0.0,0.002728512960436562,0.0,0.0,0.0,0.0,0.0,0.002728512960436562,0.0,0.0,0.001364256480218281,0.0,0.0,0.0,0.0,0.0,0.001364256480218281,0.0,0.001364256480218281,0.001364256480218281,0.001364256480218281,0.001364256480218281,0.001364256480218281,0.001364256480218281,0.001364256480218281,0.001364256480218281,0.002728512960436562,0.001364256480218281,0.001364256480218281,0.002728512960436562,0.001364256480218281,0.001364256480218281,0.001364256480218281,0.001364256480218281,0.002728512960436562,0.001364256480218281,0.001364256480218281,0.001364256480218281,0.001364256480218281,0.001364256480218281,0.002728512960436562,0.001364256480218281,0.001364256480218281,0.001364256480218281,0.001364256480218281,0.004092769440654843,0.002728512960436562,0.002728512960436562,0.001364256480218281,0.002728512960436562,0.002728512960436562,0.001364256480218281,0.001364256480218281,0.001364256480218281,0.001364256480218281,0.002728512960436562,0.001364256480218281,0.001364256480218281,0.002728512960436562,0.001364256480218281,0.001364256480218281,0.004092769440654843,0.001364256480218281,0.001364256480218281,0.001364256480218281,0.001364256480218281,0.001364256480218281,0.001364256480218281,0.001364256480218281,0.002728512960436562,0.001364256480218281,0.001364256480218281,0.001364256480218281,0.001364256480218281,0.001364256480218281,0.001364256480218281,0.002728512960436562,0.001364256480218281,0.001364256480218281,0.001364256480218281,0.001364256480218281,0.001364256480218281,0.001364256480218281,0.004092769440654843,0.001364256480218281,0.001364256480218281,0.001364256480218281,0.001364256480218281,0.001364256480218281,0.001364256480218281,0.001364256480218281,0.004092769440654843,0.001364256480218281,0.001364256480218281,0.001364256480218281,0.001364256480218281,0.001364256480218281,0.002728512960436562,0.001364256480218281,0.001364256480218281,0.001364256480218281,0.002728512960436562,0.001364256480218281,0.001364256480218281,0.001364256480218281,0.001364256480218281,0.002728512960436562,0.001364256480218281,0.002728512960436562,0.002728512960436562,0.001364256480218281,0.002728512960436562,0.001364256480218281,0.001364256480218281,0.001364256480218281,0.001364256480218281,0.001364256480218281,0.001364256480218281,0.001364256480218281,0.002728512960436562,0.001364256480218281,0.001364256480218281,0.001364256480218281,0.001364256480218281,0.001364256480218281,0.004092769440654843,0.001364256480218281,0.001364256480218281,0.001364256480218281,0.001364256480218281,0.001364256480218281,0.001364256480218281,0.001364256480218281
SD2401640,20대,0.016477857878475798,0.053553038105046344,0.0010298661174047373,0.0020597322348094747,0.03913491246138002,0.007209062821833162,0.027806385169927908,0.053553038105046344,0.015447991761071062,0.006179196704428424,0.007209062821833162,0.0010298661174047373,0.007209062821833162,0.008238928939237899,0.003089598352214212,0.0010298661174047373,0.004119464469618949,0.026776519052523172,0.0010298661174047373,0.003089598352214212,0.02368692070030896,0.03810504634397528,0.018537590113285273,0.0010298661174047373,0.0010298661174047373,0.0010298661174047373,0.013388259526261586,0.0010298661174047373,0.003089598352214212,0.003089598352214212,0.013388259526261586,0.014418125643666324,0.014418125643666324,0.014418125643666324,0.02059732234809475,0.01132852729145211,0.0010298661174047373,0.0020597322348094747,0.0010298661174047373,0.0010298661174047373,0.0010298661174047373,0.0010298661174047373,0.0010298661174047373,0.005149330587023687,0.0010298661174047373,0.0010298661174047373,0.02059732234809475,0.0010298661174047373,0.0020597322348094747,0.003089598352214212,0.0020597322348094747,0.0010298661174047373,0.007209062821833162,0.006179196704428424,0.0010298661174047373,0.003089598352214212,0.005149330587023687,0.003089598352214212,0.027806385169927908,0.009268795056642637,0.0010298661174047373,0.0010298661174047373,0.0010298661174047373,0.003089598352214212,0.0010298661174047373,0.0020597322348094747,0.003089598352214212,0.0010298661174047373,0.0010298661174047373,0.0010298661174047373,0.0020597322348094747,0.006179196704428424,0.0010298661174047373,0.004119464469618949,0.003089598352214212,0.004119464469618949,0.0010298661174047373,0.0010298661174047373,0.003089598352214212,0.0020597322348094747,0.0010298661174047373,0.0020597322348094747,0.004119464469618949,0.0010298661174047373,0.003089598352214212,0.0010298661174047373,0.0010298661174047373,0.0010298661174047373,0.0010298661174047373,0.0010298661174047373,0.0010298661174047373,0.0020597322348094747,0.0010298661174047373,0.0010298661174047373,0.0010298661174047373,0.0020597322348094747,0.0010298661174047373,0.0020597322348094747,0.0010298661174047373,0.0010298661174047373,0.0010298661174047373,0.0020597322348094747,0.0010298661174047373,0.012358393408856848,0.006179196704428424,0.007209062821833162,0.0010298661174047373,0.0020597322348094747,0.0010298661174047373,0.0010298661174047373,0.003089598352214212,0.0020597322348094747,0.0010298661174047373,0.0010298661174047373,0.0010298661174047373,0.0020597322348094747,0.008238928939237899,0.0010298661174047373,0.005149330587023687,0.0020597322348094747,0.0010298661174047373,0.0010298661174047373,0.007209062821833162,0.004119464469618949,0.004119464469618949,0.0010298661174047373,0.0010298661174047373,0.004119464469618949,0.004119464469618949,0.0010298661174047373,0.0010298661174047373,0.0010298661174047373,0.0010298661174047373,0.0020597322348094747,0.0010298661174047373,0.0010298661174047373,0.0020597322348094747,0.0010298661174047373,0.006179196704428424,0.004119464469618949,0.004119464469618949,0.0020597322348094747,0.0020597322348094747,0.0010298661174047373,0.0010298661174047373,0.0010298661174047373,0.0020597322348094747,0.006179196704428424,0.007209062821833162,0.0020597322348094747,0.0010298661174047373,0.003089598352214212,0.004119464469618949,0.0010298661174047373,0.0020597322348094747,0.005149330587023687,0.0020597322348094747,0.0010298661174047373,0.0020597322348094747,0.003089598352214212,0.004119464469618949,0.010298661174047374,0.0020597322348094747,0.0010298661174047373,0.0010298661174047373,0.0010298661174047373,0.006179196704428424,0.0020597322348094747,0.0010298661174047373,0.0020597322348094747,0.0010298661174047373,0.0010298661174047373,0.006179196704428424,0.0010298661174047373,0.0010298661174047373,0.0010298661174047373,0.0020597322348094747,0.0020597322348094747,0.0010298661174047373,0.003089598352214212,0.004119464469618949,0.0010298661174047373,0.0010298661174047373,0.0010298661174047373,0.0010298661174047373,0.003089598352214212,0.0010298661174047373,0.0010298661174047373,0.0020597322348094747,0.0010298661174047373,0.0010298661174047373,0.0010298661174047373,0.0020597322348094747,0.003089598352214212,0.0010298661174047373,0.003089598352214212,0.0010298661174047373,0.0010298661174047373,0.0010298661174047373,0.0010298661174047373,0.0010298661174047373,0.0010298661174047373,0.0010298661174047373,0.0010298661174047373,0.0020597322348094747,0.0020597322348094747,0.0010298661174047373,0.0010298661174047373,0.0010298661174047373,0.0010298661174047373,0.0010298661174047373,0.0010298661174047373,0.0010298661174047373,0.0020597322348094747,0.0010298661174047373,0.0010298661174047373,0.0010298661174047373,0.0010298661174047373,0.0020597322348094747,0.0010298661174047373,0.0010298661174047373,0.0010298661174047373,0.0020597322348094747,0.0010298661174047373,0.0010298661174047373,0.0020597322348094747,0.0010298661174047373,0.0010298661174047373,0.0010298661174047373,0.0010298661174047373,0.0010298661174047373,0.0010298661174047373,0.0010298661174047373,0.0010298661174047373,0.0020597322348094747,0.0010298661174047373,0.003089598352214212,0.005149330587023687,0.0010298661174047373,0.0010298661174047373,0.0010298661174047373,0.0020597322348094747,0.0010298661174047373,0.0020597322348094747,0.0010298661174047373,0.0010298661174047373,0.0010298661174047373,0.0010298661174047373,0.0010298661174047373,0.0010298661174047373,0.0010298661174047373,0.0010298661174047373,0.0020597322348094747,0.0010298661174047373,0.0010298661174047373,0.0010298661174047373,0.0020597322348094747,0.0010298661174047373,0.0010298661174047373,0.0010298661174047373,0.0010298661174047373,0.0010298661174047373,0.0010298661174047373,0.0010298661174047373,0.0010298661174047373,0.0010298661174047373,0.0020597322348094747,0.0010298661174047373,0.0010298661174047373,0.0010298661174047373,0.0010298661174047373,0.0010298661174047373,0.0010298661174047373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
