화자ID,연령대,형태소_너,형태소_는,형태소_연애,형태소_를,형태소_하,형태소_때,형태소_중요,형태소_생각,형태소_요소,형태소_가,형태소_있,형태소_나,형태소_서로,형태소_대하,형태소_호감,형태소_마음,형태소_이,형태소_을,형태소_그,형태소_요즘,형태소_그렇,형태소_것,형태소_만,형태소_도,형태소_시작,형태소_기,형태소_어렵,형태소_느끼,형태소_치,형태소_구들,형태소_얘기,형태소_보,형태소_이제,형태소_진신,형태소_진실,형태소_믿,형태소_같,형태소_사람,형태소_의,형태소_배경,형태소_여자애,형태소_은,형태소_어,형태소_여,형태소_사친,형태소_한테,형태소_물어보,형태소_좋아하,형태소_안정적,형태소_직장,형태소_가지,형태소_뭐,형태소_예,형태소_듣,형태소_전문,형태소_직인,형태소_선호,형태소_아,형태소_결혼,형태소_시장,형태소_들어가,형태소_되,형태소_전문직,형태소_가치,형태소_갖추,형태소_못하,형태소_상태,형태소_내가,형태소_걱정,형태소_커지,형태소_이렇,형태소_거,형태소_어떻,형태소_남자,형태소_애,형태소_없,형태소_남자애,형태소_당장,형태소_지금,형태소_졸업,형태소_바쁘,형태소_취업,형태소_그러,형태소_런,형태소_현실적,형태소_조건,형태소_하면서,형태소_나아가,형태소_눈앞,형태소_보이,형태소_하기,형태소_다르,형태소_서울,형태소_자기,형태소_이상적,형태소_위치,형태소_나기,형태소_잘나,형태소_만나,형태소_경향,형태소_이거,형태소_어쩌,형태소_수,형태소_없다,형태소_내,형태소_사촌,형태소_모습,형태소_사랑,형태소_현,형태소_실적,형태소_형,형태소_전,형태소_좋,형태소_결국,형태소_괜찮,형태소_변하,형태소_갈,형태소_사실,형태소_상대,형태소_조금,형태소_라,형태소_만약,형태소_생기,형태소_부모님,형태소_께서,형태소_요건,형태소_때문,형태소_반대,형태소_작년,형태소_그때,형태소_1,형태소_다녀오,형태소_공장,형태소_찍,형태소_듯하,형태소_느낌,형태소_결혼식,형태소_웨,형태소_웨딩,형태소_장소,형태소_그것,형태소_거기,형태소_문,형태소_총,형태소_3,형태소_야,형태소_왼쪽,형태소_어디,형태소_헷갈리,형태소_그리,형태소_주변,형태소_돈,형태소_받,형태소_곳,형태소_축의,형태소_금,형태소_게,형태소_맞,형태소_걸,형태소_들,형태소_이유,형태소_마,형태소_자리,형태소_뒤,형태소_실망,형태소_행복,형태소_기쁘,형태소_나이,형태소_차,형태소_오,형태소_마다,형태소_저,형태소_측,형태소_신부,형태소_아버지,형태소_어머님,형태소_담,형태소_담화,형태소_옆,형태소_엿듣,형태소_원하,형태소_스몰,형태소_편,형태소_2,형태소_말하,형태소_대로,형태소_친하,형태소_불르,형태소_사진,형태소_각자,형태소_하객,형태소_20,형태소_남짓,형태소_부르,형태소_소규모,형태소_한편,형태소_여유,형태소_상대측,형태소_호텔,형태소_크,형태소_우리,형태소_빌리,형태소_친구,형태소_모으,형태소_40,형태소_든지,형태소_채우,형태소_상대방,형태소_인제,형태소_당황,형태소_불편,형태소_없애,형태소_위하,형태소_낫,형태소_그거,형태소_나중,형태소_바뀌,형태소_최근,형태소_장례식,형태소_적,형태소_둘,형태소_기억,형태소_남,형태소_번째,형태소_중학교,형태소_동창,형태소_죽,형태소_언제,형태소_면,형태소_수능,형태소_직후,형태소_연락,형태소_알,형태소_요번,형태소_그전,형태소_애초,형태소_이상,형태소_당시,형태소_페이스,형태소_북,형태소_스토리,형태소_올라오,형태소_절,형태소_친,형태소_허,형태소_혈액형,형태소_헌혈,형태소_급성,형태소_백혈병,형태소_걸리,형태소_원래,형태소_수술,형태소_일정,형태소_잡히,형태소_직전,형태소_한데,형태소_동국대,형태소_병원,형태소_장,형태소_나머지,형태소_할아버지,형태소_돌아가시,형태소_가족,형태소_구성원,형태소_친가,형태소_집,형태소_성,형태소_인생,형태소_살,형태소_앞,형태소_도와주,형태소_번,형태소_늘,형태소_싫,형태소_닿,형태소_혼자,형태소_아니,형태소_다라,형태소_커뮤니케이션,형태소_궁극적,형태소_사이,형태소_만들,형태소_안정감,형태소_그리하,형태소_유지,형태소_필요,형태소_단적,형태소_이러,형태소_이것,형태소_까지,형태소_거지,형태소_주기,형태소_바라지,형태소_않,형태소_보답,형태소_나르,형태소_만큼,형태소_감정,형태소_동력,형태소_얻,형태소_오고,형태소_줄,형태소_주고,형태소_나도,형태소_주고받,형태소_오빠,형태소_성격,형태소_까,형태소_꽃밭,형태소_문제,형태소_따지,형태소_트렌드,형태소_데,형태소_음,형태소_아이비,형태소_리그,형태소_대학,형태소_나오,형태소_사업,형태소_일,형태소_매력적,형태소_이나,형태소_언니,형태소_많,형태소_헤어지,형태소_아파하,형태소_능력,형태소_함양,형태소_노력,형태소_거들,형태소_데려오,형태소_아빠,형태소_어떡하,형태소_말,형태소_가깝,형태소_엄마,형태소_싫어하,형태소_힘들,형태소_새롭,형태소_가정,형태소_꾸리,형태소_설득,형태소_설명,형태소_서,형태소_배제,형태소_순,형태소_경험,형태소_축의금,형태소_걷,형태소_울,형태소_멀,형태소_따라가,형태소_분위기,형태소_날,형태소_평생,형태소_동안,형태소_눈물,형태소_범벅,형태소_아프,형태소_현존,형태소_문화,형태소_드,형태소_예전,형태소_부터,형태소_터,형태소_축하,형태소_프로그램,형태소_재밌,형태소_짜,형태소_홀,형태소_야외,형태소_한번,형태소_왜인,형태소_진,형태소_모르,형태소_처음,형태소_직,형태소_계,형태소_지인,형태소_잠식,형태소_슬프,형태소_계속,형태소_울기,형태소_맞이하,형태소_상황,형태소_평소,형태소_얼굴,형태소_친척,형태소_오랜만,형태소_다시,형태소_안,형태소_이자,형태소_마지막,형태소_ㄴ,형태소_달라,형태소_고민,형태소_건,형태소_정도
SD2400274,20대,0.0,0.044956140350877194,0.006578947368421052,0.008771929824561403,0.049342105263157895,0.010964912280701754,0.003289473684210526,0.01864035087719298,0.0010964912280701754,0.03728070175438596,0.013157894736842105,0.044956140350877194,0.0,0.0010964912280701754,0.0,0.006578947368421052,0.03289473684210526,0.04824561403508772,0.010964912280701754,0.0010964912280701754,0.0043859649122807015,0.02850877192982456,0.007675438596491228,0.020833333333333332,0.0,0.007675438596491228,0.0021929824561403508,0.003289473684210526,0.0010964912280701754,0.0,0.0043859649122807015,0.017543859649122806,0.0,0.0,0.0,0.0,0.015350877192982455,0.025219298245614034,0.005482456140350877,0.0,0.0,0.0043859649122807015,0.0010964912280701754,0.0,0.0,0.0010964912280701754,0.0010964912280701754,0.003289473684210526,0.0,0.0010964912280701754,0.0,0.003289473684210526,0.0010964912280701754,0.0043859649122807015,0.0,0.0,0.0,0.006578947368421052,0.005482456140350877,0.0,0.0,0.008771929824561403,0.0,0.0,0.0,0.0,0.0,0.006578947368421052,0.0,0.0,0.007675438596491228,0.010964912280701754,0.0,0.0,0.0,0.0043859649122807015,0.0,0.0,0.0010964912280701754,0.0,0.0,0.0,0.01206140350877193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010964912280701754,0.0,0.0,0.0,0.0,0.0021929824561403508,0.0,0.0,0.0,0.0021929824561403508,0.0,0.009868421052631578,0.0,0.0010964912280701754,0.005482456140350877,0.005482456140350877,0.005482456140350877,0.0,0.0,0.0021929824561403508,0.003289473684210526,0.0010964912280701754,0.0,0.008771929824561403,0.0,0.0,0.0,0.0,0.0021929824561403508,0.0,0.006578947368421052,0.0,0.0,0.0,0.0010964912280701754,0.0,0.0021929824561403508,0.0,0.0021929824561403508,0.0010964912280701754,0.0,0.0,0.0021929824561403508,0.01425438596491228,0.0,0.0010964912280701754,0.0010964912280701754,0.0,0.0,0.0,0.0,0.0,0.006578947368421052,0.0,0.0010964912280701754,0.0,0.0010964912280701754,0.008771929824561403,0.0010964912280701754,0.0021929824561403508,0.0010964912280701754,0.0,0.0,0.0010964912280701754,0.0,0.0010964912280701754,0.0043859649122807015,0.0010964912280701754,0.0,0.0,0.0,0.0,0.0,0.0,0.0021929824561403508,0.0,0.01206140350877193,0.003289473684210526,0.0010964912280701754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021929824561403508,0.0021929824561403508,0.0,0.0,0.0010964912280701754,0.0,0.0,0.0,0.0,0.0,0.003289473684210526,0.0021929824561403508,0.0,0.0,0.0,0.0,0.0010964912280701754,0.0043859649122807015,0.0,0.003289473684210526,0.0,0.0,0.0,0.0,0.003289473684210526,0.0,0.0,0.0,0.0,0.0021929824561403508,0.0,0.0,0.0,0.0,0.003289473684210526,0.013157894736842105,0.0010964912280701754,0.0021929824561403508,0.0021929824561403508,0.0021929824561403508,0.0,0.0,0.0,0.0010964912280701754,0.0,0.0,0.0,0.0,0.0,0.0010964912280701754,0.0,0.0,0.0,0.0010964912280701754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021929824561403508,0.0,0.005482456140350877,0.005482456140350877,0.003289473684210526,0.0,0.0,0.0,0.0,0.0021929824561403508,0.0043859649122807015,0.0010964912280701754,0.0,0.0,0.0,0.0021929824561403508,0.0,0.0010964912280701754,0.0021929824561403508,0.0010964912280701754,0.003289473684210526,0.0010964912280701754,0.003289473684210526,0.003289473684210526,0.0021929824561403508,0.0043859649122807015,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0043859649122807015,0.003289473684210526,0.003289473684210526,0.0021929824561403508,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0021929824561403508,0.003289473684210526,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.003289473684210526,0.0021929824561403508,0.0010964912280701754,0.007675438596491228,0.0010964912280701754,0.0021929824561403508,0.0010964912280701754,0.0010964912280701754,0.003289473684210526,0.0010964912280701754,0.003289473684210526,0.003289473684210526,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0021929824561403508,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0043859649122807015,0.0010964912280701754,0.006578947368421052,0.0021929824561403508,0.003289473684210526,0.0010964912280701754,0.0021929824561403508,0.0021929824561403508,0.0010964912280701754,0.0010964912280701754,0.0021929824561403508,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.003289473684210526,0.0021929824561403508,0.0021929824561403508,0.010964912280701754,0.0021929824561403508,0.0010964912280701754,0.006578947368421052,0.0021929824561403508,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0021929824561403508,0.0010964912280701754,0.0021929824561403508,0.0010964912280701754,0.0010964912280701754,0.0021929824561403508,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0021929824561403508,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0021929824561403508,0.0021929824561403508,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0021929824561403508,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754
SD2400275,20대,0.005580357142857143,0.04575892857142857,0.002232142857142857,0.011160714285714286,0.05022321428571429,0.008928571428571428,0.002232142857142857,0.021205357142857144,0.0011160714285714285,0.0390625,0.015625,0.015625,0.0011160714285714285,0.002232142857142857,0.0011160714285714285,0.0033482142857142855,0.03459821428571429,0.033482142857142856,0.010044642857142858,0.002232142857142857,0.004464285714285714,0.03236607142857143,0.0033482142857142855,0.018973214285714284,0.0011160714285714285,0.013392857142857142,0.0011160714285714285,0.0011160714285714285,0.0011160714285714285,0.0011160714285714285,0.002232142857142857,0.010044642857142858,0.002232142857142857,0.0011160714285714285,0.0011160714285714285,0.0011160714285714285,0.024553571428571428,0.029017857142857144,0.006696428571428571,0.0011160714285714285,0.0033482142857142855,0.013392857142857142,0.012276785714285714,0.0011160714285714285,0.0011160714285714285,0.002232142857142857,0.0011160714285714285,0.0033482142857142855,0.0011160714285714285,0.0011160714285714285,0.004464285714285714,0.0234375,0.0011160714285714285,0.004464285714285714,0.0011160714285714285,0.0011160714285714285,0.002232142857142857,0.002232142857142857,0.013392857142857142,0.0011160714285714285,0.0033482142857142855,0.018973214285714284,0.0011160714285714285,0.0011160714285714285,0.0011160714285714285,0.0011160714285714285,0.0011160714285714285,0.006696428571428571,0.0011160714285714285,0.0011160714285714285,0.004464285714285714,0.006696428571428571,0.008928571428571428,0.002232142857142857,0.0011160714285714285,0.004464285714285714,0.0011160714285714285,0.004464285714285714,0.002232142857142857,0.0011160714285714285,0.002232142857142857,0.0011160714285714285,0.006696428571428571,0.0011160714285714285,0.002232142857142857,0.004464285714285714,0.0011160714285714285,0.0011160714285714285,0.0011160714285714285,0.004464285714285714,0.0011160714285714285,0.002232142857142857,0.0011160714285714285,0.004464285714285714,0.002232142857142857,0.0011160714285714285,0.0011160714285714285,0.0011160714285714285,0.002232142857142857,0.0011160714285714285,0.002232142857142857,0.0011160714285714285,0.006696428571428571,0.0011160714285714285,0.0033482142857142855,0.0033482142857142855,0.0011160714285714285,0.0011160714285714285,0.0011160714285714285,0.0011160714285714285,0.002232142857142857,0.0011160714285714285,0.0033482142857142855,0.0011160714285714285,0.0033482142857142855,0.0011160714285714285,0.002232142857142857,0.0011160714285714285,0.002232142857142857,0.0011160714285714285,0.0033482142857142855,0.002232142857142857,0.002232142857142857,0.0011160714285714285,0.0011160714285714285,0.0011160714285714285,0.002232142857142857,0.0011160714285714285,0.0011160714285714285,0.0078125,0.004464285714285714,0.0011160714285714285,0.002232142857142857,0.002232142857142857,0.0011160714285714285,0.0033482142857142855,0.004464285714285714,0.0011160714285714285,0.0033482142857142855,0.002232142857142857,0.0011160714285714285,0.004464285714285714,0.002232142857142857,0.002232142857142857,0.0033482142857142855,0.0033482142857142855,0.0011160714285714285,0.0011160714285714285,0.0011160714285714285,0.0033482142857142855,0.002232142857142857,0.0011160714285714285,0.002232142857142857,0.006696428571428571,0.0011160714285714285,0.0011160714285714285,0.002232142857142857,0.0011160714285714285,0.0011160714285714285,0.002232142857142857,0.002232142857142857,0.002232142857142857,0.0011160714285714285,0.0011160714285714285,0.002232142857142857,0.0011160714285714285,0.0011160714285714285,0.0011160714285714285,0.0011160714285714285,0.004464285714285714,0.0011160714285714285,0.002232142857142857,0.004464285714285714,0.0033482142857142855,0.0011160714285714285,0.0011160714285714285,0.0011160714285714285,0.0011160714285714285,0.002232142857142857,0.0011160714285714285,0.0011160714285714285,0.002232142857142857,0.0011160714285714285,0.002232142857142857,0.0011160714285714285,0.0011160714285714285,0.004464285714285714,0.0011160714285714285,0.002232142857142857,0.0011160714285714285,0.0011160714285714285,0.0011160714285714285,0.0011160714285714285,0.0011160714285714285,0.0011160714285714285,0.0011160714285714285,0.002232142857142857,0.002232142857142857,0.0011160714285714285,0.0011160714285714285,0.002232142857142857,0.0011160714285714285,0.0078125,0.002232142857142857,0.0011160714285714285,0.0011160714285714285,0.0011160714285714285,0.0011160714285714285,0.0011160714285714285,0.002232142857142857,0.0011160714285714285,0.0011160714285714285,0.0011160714285714285,0.0011160714285714285,0.0011160714285714285,0.0011160714285714285,0.0011160714285714285,0.0011160714285714285,0.008928571428571428,0.002232142857142857,0.002232142857142857,0.002232142857142857,0.002232142857142857,0.0011160714285714285,0.002232142857142857,0.0011160714285714285,0.0033482142857142855,0.0011160714285714285,0.0011160714285714285,0.002232142857142857,0.002232142857142857,0.0011160714285714285,0.002232142857142857,0.0011160714285714285,0.0011160714285714285,0.0011160714285714285,0.0011160714285714285,0.0011160714285714285,0.0011160714285714285,0.0011160714285714285,0.0011160714285714285,0.0011160714285714285,0.0011160714285714285,0.0011160714285714285,0.0011160714285714285,0.0011160714285714285,0.0011160714285714285,0.0011160714285714285,0.0011160714285714285,0.002232142857142857,0.0011160714285714285,0.002232142857142857,0.002232142857142857,0.0011160714285714285,0.0011160714285714285,0.0011160714285714285,0.0011160714285714285,0.0011160714285714285,0.0011160714285714285,0.0011160714285714285,0.002232142857142857,0.0011160714285714285,0.0011160714285714285,0.002232142857142857,0.0011160714285714285,0.0011160714285714285,0.0011160714285714285,0.002232142857142857,0.002232142857142857,0.0011160714285714285,0.0011160714285714285,0.0011160714285714285,0.0011160714285714285,0.0011160714285714285,0.0011160714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
