화자ID,연령대,NNG_요즘,NNG_애,JX_은,NNG_결혼,VV_하,ETM_는,NNG_풍습,JKS_이,NNG_옛날,MAG_너무,VA_틀리,EF_어,NNG_딸,JKO_을,VV_보,EC_니까,JX_ᆫ,NNG_엄마,JKS_가,EC_어,VX_주,ETM_ᆯ,VA_없,MAG_다,VV_알,EC_어서,NNG_작년,EC_어도,NNG_신통,EC_게,VV_낳,EC_으려고,NNG_생각,EC_는데,MAG_잘,MAG_안,VV_생기,EF_어요,MAJ_그래서,JX_도,NNG_병원,MAG_좀,VV_가,VX_보,EC_어라,EC_더니,NNG_검사,NNG_이상,EF_대,NNG_지난번,VV_오,ETM_을,NNG_때,JX_는,NNG_나팔관,VV_뚫,MM_그런,JKO_ᆯ,EC_다,VV_그러,EF_더라고,VA_힘들,EF_다고,MAJ_그러니까,MAG_진짜,VA_좋,EC_으면,NNG_방,NNG_시작,ETM_ᆫ,VA_같,VV_갖추,EC_고,EC_려고,MAG_더,NNG_점,NNG_이해,VV_되,ETN_기,VX_하,EC_지만,MAG_또,EC_ᆫ가,VX_싶,ETM_은,VV_들,NNG_언니,NNG_작은아들,EF_지,MAJ_근데,NNG_아들,MAG_마음대로,EC_면,EF_나,MAJ_그래도,EC_어야,EF_ᆫ가,MAG_되게,NNG_만족,EC_면서,VV_사,EC_으니까,MAG_자꾸,NNG_얘기,NNG_잔소리,JX_밖에,NNG_능력,VA_있,EC_지,VX_않,NNG_여행,VV_다니,NNG_사람,VV_만나,EF_야,NNG_주위,VA_괜찮,MAG_이렇게,NNG_소개,JKO_를,EC_려,MM_그,VV_이러,EC_다가,NNG_나중,NNG_나라,VX_지,EC_ᆫ다,NNG_소리,NNG_보통,NNG_문제,EF_구나,VV_맞,VV_좋아하,NNG_티브이,NNG_매체,MAG_잘못,VX_있,EC_다고,NNG_모습,JX_만,VV_보이,NNG_티,NNG_혼자,VV_살,MAG_혼자,MAG_막,MM_이런,VA_젊,MAG_많이,NNG_파급력,EC_나,NNG_연애,NNG_중매,MAG_못,VX_가지,NNG_컴퓨터,VV_만지,ETM_다는,VV_있,VA_확실하,EF_ᆫ지,VV_모르,EF_고,NNG_정자,VA_많,EF_네,NNG_일,EC_ᆫ데,NNG_아기,VV_지우,EF_잖아,JX_요,MAG_워낙,VA_늦,NNG_기계,VV_대하,NNG_전자파,NNG_영향,VV_주,NNG_이제,NNG_산부인과,MAG_별로,MAG_그만큼,EF_예요,NNG_걱정,NNG_집,MAG_그냥,JX_까지,MM_한,EF_잖아요,MAJ_그러면,NNG_필요,VV_키우,EC_은데,MAG_요즘,VA_다르,NNG_세대,MAG_참,MAG_어떻게,VV_느끼,NNG_가족,VV_나가,NNG_식사,VV_모이,VV_먹,MAG_복작,EF_거든,VV_만들,MAG_바리바리,VV_싸,MAG_왜,NNG_내일,MAG_이제,VV_시키,MAG_그렇게,EF_자,EF_대요,MAJ_그럼,NNG_택배,NNG_나물,NNG_반찬,NNG_밑반찬,NNG_국,VV_끓이,NNG_직장,NNG_생활,JKG_의,NNG_성격,EC_ᆫ다고,NNG_우쭈쭈,MM_어느,NNG_정도,NNG_공부,VA_싫,NNG_인성,MM_이,NNG_진짜,NNG_효도,NNG_아빠,NNG_위로,EC_을까,MAJ_하긴,NNG_자식,EF_더라,VV_보내,NNG_학원,MM_저,MAG_왜냐하면,NNG_여기저기,MAG_물론,VV_따르,VV_원하,NNG_마음,MAG_왠지,VV_떨어지,VV_따라가,MAG_열심히,VA_편하,NNG_아이,MAG_아직,VA_크,NNG_동안,EC_고서,NNG_시험관,EC_니,NNG_다행,NNG_요새,EC_으려,MAG_바로,EC_어야지,VV_차,EF_어야지,MM_모든,MAG_아주,VA_풍족하,MAG_지금,NNG_칸,MAG_얼른,NNG_선,EC_자,NNG_여자,VV_데리,EC_라고,NNG_결혼관,VV_바뀌,MAG_아니,NNG_돈,VV_벌,VV_갖,EF_다,MAG_요새,MAG_굉장히,NNG_국가,NNG_손해,EF_ᆫ데,NNG_정말,JX_부터,NNG_열,MAG_오히려,MM_무슨,NNG_반려,NNG_동물,EC_야,EC_는지,NNG_행복,MAJ_또,NNG_즐거움,NNG_홍보,MAG_일찍,NNG_씬,NNG_얼떨결,MAG_어찌어찌,NNG_순조,NNG_그때,JX_야,VV_기르,MAG_빨리빨리,MAG_맨날,NNG_앞,VV_뚜드리,NNG_활동,MAG_거의,VV_움직이,EF_는다,NNG_피임,NNG_과학,NNG_발달,EC_ᆯ수록,EC_라,EF_ᆯ까,NNG_인체,NNG_파괴,NNG_느낌,MAG_아마,NNG_지장,NNG_의술,VV_기대,NNG_시대,MAG_언젠가,VV_없어지,MAG_정말,NNG_가정,NNG_아파트,NNG_원룸,MAG_같이,NNG_외식,VV_둘째가,MAG_제일,EC_려면,NNG_밖,NNG_고기,NNG_차,VV_마시,VV_돌,MAG_빨리,NNG_아저씨,NNG_아버지,VX_계시,NNG_말,NNG_나이,MAG_인제,NNG_큰애,NNG_고,MAG_쪼끔,MAG_얼마나,NNG_요구,NNG_사항,EC_은지,NNG_할아버지,EF_냐,EC_냐,VV_달래,NNG_날,MAG_한번,EF_ᆯ게,MAG_제발,EF_어라,EF_다니까,MAG_일단,NNG_학교,MAG_우선,NNG_다,VV_어쩌,MAG_보통,MM_세,NNG_구,VV_가르치,NNG_영,NNG_수,NNG_그림,NNG_피아노,NNG_부모,NNG_욕심,NNG_학구,NNG_난리,NNG_극성,EF_라니까
SD2400461,60대 이상,0.010999083409715857,0.01466544454628781,0.015582034830430797,0.010999083409715857,0.032080659945004586,0.026581118240146653,0.0009165902841429881,0.03024747937671861,0.0036663611365719525,0.00916590284142988,0.0009165902841429881,0.021998166819431713,0.0009165902841429881,0.005499541704857928,0.008249312557286892,0.007332722273143905,0.013748854262144821,0.007332722273143905,0.01466544454628781,0.026581118240146653,0.01008249312557287,0.010999083409715857,0.005499541704857928,0.01008249312557287,0.0009165902841429881,0.017415215398716773,0.0009165902841429881,0.0036663611365719525,0.0009165902841429881,0.008249312557286892,0.0018331805682859762,0.0018331805682859762,0.011915673693858845,0.005499541704857928,0.006416131989000917,0.010999083409715857,0.0009165902841429881,0.00916590284142988,0.007332722273143905,0.02933088909257562,0.0018331805682859762,0.005499541704857928,0.0018331805682859762,0.007332722273143905,0.0018331805682859762,0.0036663611365719525,0.0009165902841429881,0.0018331805682859762,0.0009165902841429881,0.0009165902841429881,0.0018331805682859762,0.0036663611365719525,0.007332722273143905,0.027497708524289642,0.0009165902841429881,0.0009165902841429881,0.01924839596700275,0.008249312557286892,0.0036663611365719525,0.007332722273143905,0.0018331805682859762,0.00458295142071494,0.0009165902841429881,0.00916590284142988,0.006416131989000917,0.005499541704857928,0.0018331805682859762,0.0009165902841429881,0.0009165902841429881,0.00916590284142988,0.015582034830430797,0.0009165902841429881,0.025664527956003668,0.002749770852428964,0.00458295142071494,0.0009165902841429881,0.0009165902841429881,0.008249312557286892,0.006416131989000917,0.005499541704857928,0.0018331805682859762,0.00916590284142988,0.0009165902841429881,0.006416131989000917,0.00916590284142988,0.00458295142071494,0.006416131989000917,0.0009165902841429881,0.002749770852428964,0.005499541704857928,0.0018331805682859762,0.0009165902841429881,0.015582034830430797,0.0009165902841429881,0.006416131989000917,0.002749770852428964,0.002749770852428964,0.002749770852428964,0.0009165902841429881,0.0009165902841429881,0.0018331805682859762,0.002749770852428964,0.0018331805682859762,0.0018331805682859762,0.0009165902841429881,0.0009165902841429881,0.0009165902841429881,0.01008249312557287,0.002749770852428964,0.002749770852428964,0.0018331805682859762,0.0018331805682859762,0.00458295142071494,0.0018331805682859762,0.00458295142071494,0.0009165902841429881,0.0009165902841429881,0.0018331805682859762,0.0018331805682859762,0.006416131989000917,0.0009165902841429881,0.002749770852428964,0.0009165902841429881,0.0009165902841429881,0.0018331805682859762,0.0009165902841429881,0.0018331805682859762,0.0009165902841429881,0.0009165902841429881,0.0009165902841429881,0.00458295142071494,0.0018331805682859762,0.0009165902841429881,0.00458295142071494,0.0018331805682859762,0.0009165902841429881,0.0009165902841429881,0.0009165902841429881,0.0009165902841429881,0.0009165902841429881,0.00458295142071494,0.002749770852428964,0.0009165902841429881,0.0009165902841429881,0.0018331805682859762,0.0009165902841429881,0.0018331805682859762,0.0036663611365719525,0.002749770852428964,0.008249312557286892,0.0009165902841429881,0.0018331805682859762,0.0036663611365719525,0.0018331805682859762,0.0036663611365719525,0.0036663611365719525,0.0009165902841429881,0.0009165902841429881,0.0009165902841429881,0.0009165902841429881,0.0009165902841429881,0.0009165902841429881,0.0018331805682859762,0.0009165902841429881,0.0009165902841429881,0.0036663611365719525,0.0009165902841429881,0.0009165902841429881,0.0036663611365719525,0.0018331805682859762,0.0009165902841429881,0.005499541704857928,0.0009165902841429881,0.0009165902841429881,0.0009165902841429881,0.0009165902841429881,0.0009165902841429881,0.0018331805682859762,0.0009165902841429881,0.0009165902841429881,0.0009165902841429881,0.0009165902841429881,0.0009165902841429881,0.0009165902841429881,0.0009165902841429881,0.002749770852428964,0.007332722273143905,0.0018331805682859762,0.0009165902841429881,0.0009165902841429881,0.0009165902841429881,0.0009165902841429881,0.0009165902841429881,0.0018331805682859762,0.0018331805682859762,0.0009165902841429881,0.0018331805682859762,0.0009165902841429881,0.0009165902841429881,0.0018331805682859762,0.0009165902841429881,0.002749770852428964,0.002749770852428964,0.0009165902841429881,0.0018331805682859762,0.005499541704857928,0.0018331805682859762,0.002749770852428964,0.0009165902841429881,0.0009165902841429881,0.0018331805682859762,0.0009165902841429881,0.0018331805682859762,0.0009165902841429881,0.0009165902841429881,0.0018331805682859762,0.0009165902841429881,0.0009165902841429881,0.0009165902841429881,0.0009165902841429881,0.0009165902841429881,0.0009165902841429881,0.0009165902841429881,0.0009165902841429881,0.0009165902841429881,0.0009165902841429881,0.0009165902841429881,0.0018331805682859762,0.0009165902841429881,0.0018331805682859762,0.0009165902841429881,0.0018331805682859762,0.0009165902841429881,0.0036663611365719525,0.0009165902841429881,0.0018331805682859762,0.002749770852428964,0.0009165902841429881,0.0009165902841429881,0.0009165902841429881,0.0009165902841429881,0.0009165902841429881,0.0009165902841429881,0.0009165902841429881,0.0009165902841429881,0.005499541704857928,0.002749770852428964,0.0009165902841429881,0.0009165902841429881,0.0009165902841429881,0.0009165902841429881,0.0018331805682859762,0.0018331805682859762,0.0018331805682859762,0.0009165902841429881,0.0009165902841429881,0.0009165902841429881,0.0009165902841429881,0.0009165902841429881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2400462,60대 이상,0.003048780487804878,0.009146341463414634,0.00508130081300813,0.021341463414634148,0.032520325203252036,0.016260162601626018,0.0,0.022357723577235773,0.0020325203252032522,0.0040650406504065045,0.0,0.04369918699186992,0.0010162601626016261,0.02032520325203252,0.0020325203252032522,0.008130081300813009,0.0040650406504065045,0.003048780487804878,0.014227642276422764,0.016260162601626018,0.0040650406504065045,0.003048780487804878,0.0020325203252032522,0.0040650406504065045,0.0,0.017276422764227643,0.0010162601626016261,0.0040650406504065045,0.0,0.014227642276422764,0.016260162601626018,0.0040650406504065045,0.0040650406504065045,0.012195121951219513,0.006097560975609756,0.02032520325203252,0.007113821138211382,0.0,0.006097560975609756,0.032520325203252036,0.0020325203252032522,0.008130081300813009,0.0020325203252032522,0.00508130081300813,0.003048780487804878,0.0,0.0020325203252032522,0.0,0.0,0.0,0.0040650406504065045,0.0020325203252032522,0.003048780487804878,0.016260162601626018,0.0,0.0,0.01016260162601626,0.0040650406504065045,0.003048780487804878,0.01016260162601626,0.006097560975609756,0.0040650406504065045,0.0,0.0020325203252032522,0.0040650406504065045,0.007113821138211382,0.0040650406504065045,0.0010162601626016261,0.0010162601626016261,0.006097560975609756,0.013211382113821139,0.0,0.036585365853658534,0.0020325203252032522,0.003048780487804878,0.0,0.0,0.00508130081300813,0.00508130081300813,0.011178861788617886,0.0,0.0020325203252032522,0.0010162601626016261,0.0,0.0020325203252032522,0.003048780487804878,0.0,0.0,0.008130081300813009,0.00508130081300813,0.0,0.0,0.008130081300813009,0.0,0.0020325203252032522,0.00508130081300813,0.0010162601626016261,0.0,0.0,0.0,0.003048780487804878,0.0,0.0020325203252032522,0.0,0.0,0.0,0.0,0.0040650406504065045,0.00508130081300813,0.003048780487804878,0.0010162601626016261,0.0020325203252032522,0.0020325203252032522,0.0020325203252032522,0.013211382113821139,0.0,0.0,0.0,0.0,0.007113821138211382,0.0,0.003048780487804878,0.0,0.0,0.0,0.0,0.0010162601626016261,0.0020325203252032522,0.0,0.0,0.003048780487804878,0.0020325203252032522,0.0040650406504065045,0.0020325203252032522,0.0,0.0,0.0,0.0040650406504065045,0.0,0.0,0.006097560975609756,0.0010162601626016261,0.0,0.0020325203252032522,0.003048780487804878,0.0,0.0010162601626016261,0.0010162601626016261,0.0010162601626016261,0.009146341463414634,0.0,0.0010162601626016261,0.0010162601626016261,0.0010162601626016261,0.0,0.0040650406504065045,0.0010162601626016261,0.0,0.0010162601626016261,0.0010162601626016261,0.0,0.0,0.0010162601626016261,0.0,0.0040650406504065045,0.0040650406504065045,0.0020325203252032522,0.0,0.0010162601626016261,0.014227642276422764,0.003048780487804878,0.0040650406504065045,0.0010162601626016261,0.0,0.0,0.0,0.0020325203252032522,0.0,0.0010162601626016261,0.0,0.0,0.0020325203252032522,0.0,0.0,0.0,0.006097560975609756,0.0040650406504065045,0.00508130081300813,0.0,0.0010162601626016261,0.0,0.0,0.0020325203252032522,0.003048780487804878,0.0010162601626016261,0.0,0.0,0.0,0.0,0.0,0.0,0.0040650406504065045,0.0020325203252032522,0.0,0.0,0.0040650406504065045,0.0,0.0010162601626016261,0.0,0.0,0.0,0.0020325203252032522,0.0,0.0010162601626016261,0.0,0.0010162601626016261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020325203252032522,0.0,0.0,0.0010162601626016261,0.0,0.0010162601626016261,0.0020325203252032522,0.003048780487804878,0.0,0.0,0.003048780487804878,0.0,0.0,0.0,0.0,0.0,0.0,0.0020325203252032522,0.0,0.0,0.0010162601626016261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010162601626016261,0.003048780487804878,0.0010162601626016261,0.0020325203252032522,0.0010162601626016261,0.0010162601626016261,0.0010162601626016261,0.0010162601626016261,0.0010162601626016261,0.0020325203252032522,0.0020325203252032522,0.0020325203252032522,0.0010162601626016261,0.0010162601626016261,0.0010162601626016261,0.0010162601626016261,0.0040650406504065045,0.0010162601626016261,0.0040650406504065045,0.0010162601626016261,0.0020325203252032522,0.0010162601626016261,0.0020325203252032522,0.0010162601626016261,0.0010162601626016261,0.0010162601626016261,0.0010162601626016261,0.0010162601626016261,0.0010162601626016261,0.003048780487804878,0.003048780487804878,0.0010162601626016261,0.0010162601626016261,0.0040650406504065045,0.0010162601626016261,0.0010162601626016261,0.0010162601626016261,0.0010162601626016261,0.0010162601626016261,0.0020325203252032522,0.0010162601626016261,0.0010162601626016261,0.0010162601626016261,0.0010162601626016261,0.0010162601626016261,0.0010162601626016261,0.0020325203252032522,0.003048780487804878,0.0010162601626016261,0.0010162601626016261,0.0010162601626016261,0.0010162601626016261,0.0010162601626016261,0.0010162601626016261,0.0010162601626016261,0.0010162601626016261,0.003048780487804878,0.0010162601626016261,0.0010162601626016261,0.0010162601626016261,0.003048780487804878,0.0010162601626016261,0.0010162601626016261,0.0010162601626016261,0.0020325203252032522,0.0010162601626016261,0.0010162601626016261,0.0010162601626016261,0.0010162601626016261,0.0010162601626016261,0.0010162601626016261,0.003048780487804878,0.0020325203252032522,0.0020325203252032522,0.0010162601626016261,0.0010162601626016261,0.0020325203252032522,0.0010162601626016261,0.0010162601626016261,0.0010162601626016261,0.0010162601626016261,0.0010162601626016261,0.0010162601626016261,0.00508130081300813,0.0010162601626016261,0.0010162601626016261,0.0020325203252032522,0.0010162601626016261,0.0010162601626016261,0.0010162601626016261,0.0010162601626016261,0.0010162601626016261,0.0020325203252032522,0.003048780487804878,0.0010162601626016261,0.0010162601626016261,0.0010162601626016261,0.0010162601626016261,0.0010162601626016261,0.0010162601626016261,0.0010162601626016261,0.003048780487804878,0.0010162601626016261,0.0020325203252032522,0.0010162601626016261,0.0010162601626016261,0.0010162601626016261,0.0010162601626016261,0.0010162601626016261,0.0010162601626016261,0.0010162601626016261,0.003048780487804878,0.0010162601626016261,0.0010162601626016261,0.0020325203252032522,0.0010162601626016261,0.0010162601626016261,0.0010162601626016261,0.0010162601626016261,0.0010162601626016261,0.0010162601626016261,0.0010162601626016261,0.0020325203252032522,0.0010162601626016261,0.0010162601626016261,0.0010162601626016261,0.0020325203252032522,0.0020325203252032522,0.0010162601626016261,0.0010162601626016261,0.0010162601626016261,0.0010162601626016261,0.0010162601626016261,0.0010162601626016261,0.0010162601626016261,0.0010162601626016261,0.0010162601626016261,0.0010162601626016261,0.0010162601626016261,0.0010162601626016261
