화자ID,연령대,NNG_선생,JX_은,EC_게,VV_열,ETM_ᆫ,NNG_연애,NNG_결혼,VV_하,EF_습니까,JX_도,EF_습니다,NNG_그때,JKS_가,MAG_인제,NNG_교육원,VV_들어가,EC_어,VX_있,EC_는데,VV_있,ETM_는,NNG_동료,NNG_직장,MM_어떤,NNG_여성,JKS_이,NNG_마음,VV_들,MAG_잘,MAG_안,VV_되,EC_ᆫ다고,EC_길래,MM_그,NNG_때,VA_젊,ETM_을,MAJ_그러면,NNG_소개,JKO_를,VX_달,EC_라고,EC_더니,JX_는,MAG_못,VX_주,EC_고,NNG_편지,EC_라,VV_그러,EF_더라고,JX_요,MAJ_그래서,NNG_집사람,VV_보내,MAJ_근데,NNG_처음,NNG_답장,VV_오,MM_한,NNG_통,EC_니까,EF_더라고요,VV_보,NNG_글씨,VV_쓰,EF_거든요,NNG_글씨체,VV_반하,VX_가지,ETM_ᆯ,MAG_이제,VA_나쁘,VA_좋,ETM_은,JX_만,VV_보이,EC_지,VX_않,EF_어요,NNG_시골,VV_살,MAG_약간,EC_지만,MM_그런,NNG_애,VV_사귀,VX_싶,EF_죠,MAG_처음,VV_모르,EF_잖아요,MAG_막상,EC_면,NNG_현실,VV_부닥치,NNG_말,VA_없,ETM_다는,NNG_대화,NNG_부족,MAG_많이,VA_힘들,MAJ_그래도,NNG_요즘,EC_어서,JX_대로,EC_려고,NNG_노력,VX_하,NNG_부군,VV_외,MM_다른,EF_나요,NNG_미팅,MAG_쪼끔,EC_면서,NNG_마지막,JKO_을,MAG_좀,NNG_재미,ETM_던,NNG_모양,EF_에요,NNG_연결,MAG_쭉,VX_지,EC_어야,EC_다,VX_보,EC_니깐,VV_가지,MAG_왜,NNG_외갓집,MM_이,NNG_나중,VV_태어나,VV_가,NNG_결혼식,NNG_혼수,VA_같,JX_ᆫ,MAG_워낙,NNG_최소한,MAJ_그리고,EC_으니까,VV_대하,VA_크,NNG_관심,VV_주,NNG_사람,NNG_텔레비전,MM_이런,VV_나오,MAG_상당히,EF_ᆯ까,NNG_허례허,VV_치우치,NNG_생각,EF_세요,NNG_딸,MAG_아직,NNG_시집,MAG_각자,VV_알,ETM_라는,NNG_사고,NNG_방식,VV_갖,NNG_공부,VV_가르치,EC_으면,EF_지,JX_까지,VV_책임지,EF_나,NNG_노후,NNG_나이,VV_먹,NNG_장례식,NNG_주변,NNG_친구,NNG_일,NNG_전,NNG_얘기,VV_돌아가,NNG_일대기,EC_다가,NNG_혼자,NNG_쇼,EF_대요,NNG_전쟁,VV_겪,NNG_총소리,NNG_대포,NNG_소리,JKO_ᆯ,MAG_아주,VA_구슬프,NNG_시간,NNG_정도,EF_답니다,NNG_돈,VA_많,NNG_집,NNG_초청,MAG_이렇게,EC_다고,MAG_참,VA_괜찮,NNG_추억,EF_니깐요,EC_는지,VV_부르,EF_ᆸ니다,MAG_미리,MAG_다,NNG_무료,EF_라,NNG_인사,NNG_다음,NNG_인연,NNG_정리,EC_ᆯ까,JKG_의,NNG_생전,NNG_원,NNG_부모,NNG_봉분,VV_만들,NNG_관리,NNG_남,NNG_녀,EC_ᆫ데,NNG_시,MM_저,NNG_어머니,NNG_아버지,NNG_산소,EC_느냐,NNG_세대,VV_죽,ETN_기,EC_는가,MAG_괜히,NNG_필요,MAG_그냥,VV_뿌리,NNG_딸아이,VV_원하,JX_다,EF_어라,MAJ_그러니까,VV_권하,NNG_산,MAG_또,MAG_너무,VA_있,MAG_지금,NNG_인생,NNG_퇴직,NNG_후,NNG_생활,MAG_서로,NNG_간섭,MAG_여태,VV_살아오,NNG_각자,VV_살아가,NNG_경험,NNG_감정,NNG_시점,NNG_이성,NNG_커피,VV_마시,VV_이러,NNG_여행,NNG_나라,NNG_풍,NNG_사회,NNG_분위기,NNG_이상,VV_비치,NNG_아까,NNG_말씀,NNG_눈,MAG_아무래도,NNG_제약,VV_생기,MAG_가장,VV_다니,NNG_기억,VV_남,MAG_혹시,MAG_특별히,MAG_굳이,VV_따지,EC_ᆫ다면,NNG_주례,MAG_없이,NNG_신랑,NNG_신부,NNG_본인,EC_지마는,MM_약,NNG_절차,MAG_물론,NNG_주인공,NNG_양가,NNG_소외,NNG_느낌,MAG_하여튼,NNG_장단점,NNG_성장,NNG_은근,NNG_가족,NNG_차례,NNG_제사,EC_은데,MAG_얼마나,NNG_교회,EC_ᆫ다니까,VV_나,EF_네요,EC_냐면,NNG_새벽,VV_나가,NNG_목사,MAG_조심조심,NNG_장로,NNG_형제,NNG_단절,VV_계시,NNG_고민,NNG_상담,EF_더래,NNG_음식,NNG_장만,NNG_화해,EC_냐,NNG_기도,NNG_신앙심,VA_깊,NNG_조심,NNG_지금,EC_어도,VV_지내,NNG_연애결혼,NNG_성격,NNG_차이,EC_으면서,MAG_주로,NNG_전화,VV_만나,MAG_원래,MAJ_그런데,EF_요,NNG_바깥,NNG_어른,MAG_쪼금,NNG_인물,NNG_학교,MAG_정말,NNG_형,VV_서,MAG_자주자주,NNG_약혼,NNG_당시,NNG_예식장,NNG_유명,VV_사,MAG_별로,NNG_힘,MAG_그런대로,NNG_탈,VV_지나가,MAG_그렇게,NNG_격식,EF_예요,NNG_사위,NNG_집안,VV_바라,NNG_손해,VV_바래,EF_어,MAG_막,ETM_란,NNG_만족,VX_못하,NNG_혼례,VV_치르,MAG_조금,VX_나,NNG_뒤,NNG_삶,EC_ᆫ다,NNG_중요,NNG_자손,NNG_문제,VV_묻히,NNG_곳,NNG_구체,EF_ᆫ다,NNG_옛날,NNG_평생,NNG_교육,MAG_일단,NNG_관,NNG_속,NNG_뚜껑,MM_두,NNG_손,NNG_가슴,VV_얹,NNG_세상,VV_달라지,ETM_ᆫ다는,VV_맞,NNG_끝,VV_따르,EF_ᆫ가,EC_면은,NNG_안식처,JX_다가,MAG_제일,NNG_후손,EF_을까,NNG_허무,VV_정하,NNG_여자,MAG_아무리,MM_아무,NNG_결백,NNG_차,VV_받아들이,VX_들,MAG_지금껏,MAG_가끔,VV_털어놓,EC_나,EF_다,NNG_꽃꽂이,NNG_꽃,NNG_중,VV_꽂,NNG_부케,VV_밝히,NNG_이름,VV_대,NNG_댁,MAG_엄청,MAJ_그러고,MAG_일절,NNG_축의금,MAG_정말로,NNG_친정,VA_엄숙하,NNG_시댁,VA_덜하,NNG_막내,VV_내,EC_니,NNG_명절,NNG_식구,VV_좋아하
SD2401627,60대 이상,0.006216006216006216,0.016317016317016316,0.013986013986013986,0.000777000777000777,0.010878010878010878,0.009324009324009324,0.003885003885003885,0.03263403263403263,0.002331002331002331,0.017871017871017872,0.006993006993006993,0.006216006216006216,0.028749028749028748,0.010101010101010102,0.001554001554001554,0.000777000777000777,0.016317016317016316,0.002331002331002331,0.014763014763014764,0.00777000777000777,0.010878010878010878,0.000777000777000777,0.000777000777000777,0.001554001554001554,0.001554001554001554,0.03807303807303807,0.000777000777000777,0.001554001554001554,0.002331002331002331,0.006993006993006993,0.009324009324009324,0.001554001554001554,0.001554001554001554,0.010878010878010878,0.010101010101010102,0.003885003885003885,0.005439005439005439,0.002331002331002331,0.001554001554001554,0.010878010878010878,0.000777000777000777,0.001554001554001554,0.000777000777000777,0.02097902097902098,0.001554001554001554,0.000777000777000777,0.027972027972027972,0.001554001554001554,0.001554001554001554,0.006993006993006993,0.008547008547008548,0.010101010101010102,0.010878010878010878,0.003885003885003885,0.001554001554001554,0.006993006993006993,0.003885003885003885,0.001554001554001554,0.006216006216006216,0.003108003108003108,0.000777000777000777,0.006993006993006993,0.000777000777000777,0.001554001554001554,0.001554001554001554,0.001554001554001554,0.003885003885003885,0.000777000777000777,0.000777000777000777,0.008547008547008548,0.010101010101010102,0.009324009324009324,0.000777000777000777,0.003885003885003885,0.009324009324009324,0.003108003108003108,0.000777000777000777,0.004662004662004662,0.003885003885003885,0.00777000777000777,0.006216006216006216,0.006993006993006993,0.003885003885003885,0.002331002331002331,0.011655011655011656,0.002331002331002331,0.001554001554001554,0.002331002331002331,0.008547008547008548,0.000777000777000777,0.001554001554001554,0.004662004662004662,0.000777000777000777,0.006216006216006216,0.000777000777000777,0.000777000777000777,0.002331002331002331,0.00777000777000777,0.001554001554001554,0.001554001554001554,0.000777000777000777,0.005439005439005439,0.000777000777000777,0.000777000777000777,0.003108003108003108,0.012432012432012432,0.000777000777000777,0.001554001554001554,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.002331002331002331,0.001554001554001554,0.001554001554001554,0.000777000777000777,0.006216006216006216,0.000777000777000777,0.018648018648018648,0.006216006216006216,0.000777000777000777,0.002331002331002331,0.000777000777000777,0.001554001554001554,0.000777000777000777,0.000777000777000777,0.003108003108003108,0.003108003108003108,0.005439005439005439,0.003885003885003885,0.000777000777000777,0.001554001554001554,0.000777000777000777,0.002331002331002331,0.003108003108003108,0.000777000777000777,0.000777000777000777,0.005439005439005439,0.006216006216006216,0.002331002331002331,0.008547008547008548,0.003108003108003108,0.000777000777000777,0.000777000777000777,0.001554001554001554,0.003108003108003108,0.005439005439005439,0.001554001554001554,0.000777000777000777,0.000777000777000777,0.002331002331002331,0.000777000777000777,0.001554001554001554,0.001554001554001554,0.000777000777000777,0.001554001554001554,0.000777000777000777,0.000777000777000777,0.013986013986013986,0.003885003885003885,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.002331002331002331,0.003108003108003108,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.001554001554001554,0.000777000777000777,0.000777000777000777,0.003108003108003108,0.000777000777000777,0.001554001554001554,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.006216006216006216,0.001554001554001554,0.001554001554001554,0.000777000777000777,0.001554001554001554,0.003108003108003108,0.002331002331002331,0.000777000777000777,0.001554001554001554,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.002331002331002331,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.001554001554001554,0.000777000777000777,0.001554001554001554,0.001554001554001554,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.001554001554001554,0.000777000777000777,0.000777000777000777,0.003108003108003108,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.001554001554001554,0.003108003108003108,0.002331002331002331,0.000777000777000777,0.000777000777000777,0.004662004662004662,0.000777000777000777,0.001554001554001554,0.002331002331002331,0.000777000777000777,0.000777000777000777,0.001554001554001554,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.002331002331002331,0.001554001554001554,0.003108003108003108,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.006993006993006993,0.001554001554001554,0.001554001554001554,0.000777000777000777,0.000777000777000777,0.001554001554001554,0.001554001554001554,0.000777000777000777,0.001554001554001554,0.003108003108003108,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.001554001554001554,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.001554001554001554,0.000777000777000777,0.001554001554001554,0.000777000777000777,0.000777000777000777,0.001554001554001554,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.001554001554001554,0.001554001554001554,0.003108003108003108,0.002331002331002331,0.001554001554001554,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.001554001554001554,0.001554001554001554,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.003885003885003885,0.000777000777000777,0.000777000777000777,0.003108003108003108,0.000777000777000777,0.001554001554001554,0.000777000777000777,0.000777000777000777,0.001554001554001554,0.000777000777000777,0.001554001554001554,0.000777000777000777,0.001554001554001554,0.001554001554001554,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.001554001554001554,0.001554001554001554,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401628,60대 이상,0.012987012987012988,0.024793388429752067,0.01652892561983471,0.0,0.011806375442739079,0.0035419126328217238,0.004722550177095631,0.03423848878394333,0.0,0.025974025974025976,0.015348288075560802,0.0023612750885478157,0.015348288075560802,0.0059031877213695395,0.0,0.0023612750885478157,0.01770956316410862,0.0035419126328217238,0.010625737898465172,0.0070838252656434475,0.01770956316410862,0.0,0.0,0.0011806375442739079,0.0,0.03305785123966942,0.0,0.004722550177095631,0.0070838252656434475,0.0070838252656434475,0.0070838252656434475,0.0,0.0,0.010625737898465172,0.015348288075560802,0.0,0.0070838252656434475,0.0,0.0,0.010625737898465172,0.0011806375442739079,0.0023612750885478157,0.0011806375442739079,0.023612750885478158,0.0011806375442739079,0.004722550177095631,0.04250295159386069,0.0,0.0,0.0035419126328217238,0.004722550177095631,0.004722550177095631,0.0059031877213695395,0.0,0.0035419126328217238,0.0059031877213695395,0.0,0.0,0.0035419126328217238,0.0,0.0,0.010625737898465172,0.0,0.0023612750885478157,0.0,0.0,0.004722550177095631,0.0,0.0,0.0011806375442739079,0.015348288075560802,0.0,0.0,0.008264462809917356,0.0059031877213695395,0.0035419126328217238,0.0011806375442739079,0.004722550177095631,0.0011806375442739079,0.015348288075560802,0.0,0.0035419126328217238,0.0023612750885478157,0.0,0.004722550177095631,0.0,0.0,0.0,0.009445100354191263,0.0,0.0011806375442739079,0.004722550177095631,0.0,0.0070838252656434475,0.0,0.0,0.0011806375442739079,0.0035419126328217238,0.0,0.0,0.0,0.004722550177095631,0.0023612750885478157,0.004722550177095631,0.0,0.0070838252656434475,0.0,0.0,0.0,0.0070838252656434475,0.0,0.0,0.0,0.0,0.0,0.0023612750885478157,0.0,0.0,0.020070838252656435,0.0035419126328217238,0.0,0.0011806375442739079,0.0,0.0,0.0,0.0,0.0023612750885478157,0.0011806375442739079,0.0023612750885478157,0.0059031877213695395,0.0,0.0,0.0011806375442739079,0.0,0.0023612750885478157,0.0,0.0,0.004722550177095631,0.0059031877213695395,0.0,0.010625737898465172,0.0070838252656434475,0.0,0.0,0.0,0.0,0.0011806375442739079,0.0011806375442739079,0.0,0.0011806375442739079,0.008264462809917356,0.0,0.0011806375442739079,0.0011806375442739079,0.0,0.0011806375442739079,0.0,0.0,0.010625737898465172,0.0,0.004722550177095631,0.0023612750885478157,0.0,0.0,0.0011806375442739079,0.0023612750885478157,0.0,0.0,0.0,0.0,0.0,0.0011806375442739079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059031877213695395,0.0,0.0023612750885478157,0.0011806375442739079,0.0,0.0023612750885478157,0.0011806375442739079,0.0,0.0023612750885478157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023612750885478157,0.0,0.0,0.0,0.0,0.0,0.0,0.0035419126328217238,0.0011806375442739079,0.0,0.0,0.0,0.0059031877213695395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010625737898465172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008264462809917356,0.0,0.0011806375442739079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011806375442739079,0.0,0.0,0.0,0.0023612750885478157,0.0,0.0011806375442739079,0.0023612750885478157,0.0011806375442739079,0.0,0.0,0.0011806375442739079,0.0011806375442739079,0.0,0.0,0.0,0.0011806375442739079,0.0035419126328217238,0.0,0.0,0.0023612750885478157,0.0035419126328217238,0.010625737898465172,0.0023612750885478157,0.0011806375442739079,0.0,0.0,0.0,0.0011806375442739079,0.0,0.0,0.0,0.0,0.0,0.0,0.0011806375442739079,0.0,0.0,0.0,0.0011806375442739079,0.0,0.0,0.0,0.0,0.0011806375442739079,0.0,0.0,0.0,0.0,0.0,0.0011806375442739079,0.0,0.0,0.0,0.0,0.0035419126328217238,0.0,0.0011806375442739079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004722550177095631,0.0,0.0,0.0011806375442739079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011806375442739079,0.0035419126328217238,0.0,0.0,0.004722550177095631,0.0,0.0011806375442739079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011806375442739079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011806375442739079,0.0011806375442739079,0.0011806375442739079,0.0023612750885478157,0.0023612750885478157,0.0023612750885478157,0.0011806375442739079,0.0011806375442739079,0.0023612750885478157,0.0035419126328217238,0.0011806375442739079,0.0023612750885478157,0.011806375442739079,0.0011806375442739079,0.0023612750885478157,0.0011806375442739079,0.0023612750885478157,0.0011806375442739079,0.0011806375442739079,0.0011806375442739079,0.0011806375442739079,0.0011806375442739079,0.0011806375442739079,0.0011806375442739079,0.0023612750885478157,0.0011806375442739079,0.0011806375442739079,0.0011806375442739079,0.0011806375442739079,0.0023612750885478157,0.0011806375442739079,0.0023612750885478157,0.0011806375442739079,0.0011806375442739079,0.004722550177095631,0.0011806375442739079,0.0011806375442739079,0.0011806375442739079,0.0011806375442739079,0.0011806375442739079,0.0023612750885478157,0.0023612750885478157,0.0011806375442739079,0.0011806375442739079,0.0011806375442739079,0.0011806375442739079,0.0011806375442739079,0.0011806375442739079,0.0011806375442739079,0.0011806375442739079,0.0023612750885478157,0.0011806375442739079,0.0023612750885478157,0.0011806375442739079,0.0023612750885478157,0.0011806375442739079,0.0011806375442739079,0.0011806375442739079,0.0023612750885478157,0.0011806375442739079,0.0011806375442739079,0.0011806375442739079,0.0023612750885478157,0.0023612750885478157,0.0035419126328217238,0.0011806375442739079,0.0011806375442739079,0.0011806375442739079,0.0011806375442739079,0.0011806375442739079,0.0011806375442739079,0.0011806375442739079,0.0011806375442739079,0.0011806375442739079,0.0011806375442739079,0.0011806375442739079,0.0011806375442739079,0.0023612750885478157,0.0011806375442739079,0.0011806375442739079,0.0023612750885478157,0.0011806375442739079,0.0011806375442739079,0.0011806375442739079,0.0011806375442739079,0.0023612750885478157,0.0011806375442739079,0.0011806375442739079,0.0011806375442739079,0.0011806375442739079,0.0011806375442739079,0.0011806375442739079,0.0011806375442739079,0.0011806375442739079,0.0011806375442739079,0.0011806375442739079,0.0023612750885478157,0.004722550177095631,0.0035419126328217238,0.0011806375442739079,0.0023612750885478157,0.0011806375442739079,0.0011806375442739079,0.0011806375442739079,0.0011806375442739079,0.0011806375442739079,0.0011806375442739079,0.0011806375442739079,0.0011806375442739079,0.0011806375442739079,0.0011806375442739079,0.0011806375442739079,0.0011806375442739079,0.0011806375442739079,0.0023612750885478157,0.0011806375442739079,0.0011806375442739079,0.0011806375442739079,0.0011806375442739079,0.0011806375442739079,0.0011806375442739079
