화자ID,연령대,NNG_층,VV_가,ETM_ᆫ,NNG_소음,VV_겪,EC_어,VX_보,EF_어요,JX_도,NNG_예전,NNG_고급,NNG_브랜드,NNG_아파트,EC_라고,VV_하,EC_는데,MAG_어찌나,JKS_이,VA_심하,EC_는지,MM_그,NNG_윗집,NNG_돌,VV_돌아오,ETM_는,NNG_남자,NNG_아이,JKS_가,VA_있,MAJ_그런데,MM_어느,NNG_정도,EC_냐면,NNG_평수,VA_넓,EC_다,EC_니까,MAG_마음껏,VV_뛰어다니,NNG_집,NNG_안,MAJ_그러다가,NNG_하루,JX_는,MAG_막,VV_뛰,EC_다가,MAG_쿵,EC_더니,VV_자지러지,EC_게,VV_울,NNG_소리,VV_들리,EF_더라고,JX_요,VV_알,EC_고,NNG_애,MAG_너무,MAG_열심히,NNG_자제력,JKO_을,VV_잃,VX_가지,NNG_텔레비전,EC_어서,VV_부딪히,MAG_같이,VV_넘어지,EF_예요,NNG_아빠,NNG_그때,NNG_건설,VV_다니,NNG_팀,NNG_건의,JKO_를,EC_다고,VV_그러,EC_자,NNG_부실,NNG_공사,JX_뿐,MAG_안,VV_되,NNG_유야무야,MAG_그냥,VV_넘어가,MAJ_그래서,MAG_정말,NNG_고통,MAG_다행히,NNG_이사,VV_오,VA_좋,NNG_선생,JX_은,VV_견디,VX_계시,NNG_옆집,NNG_할아버지,NNG_혼자,VV_살,NNG_현관문,NNG_중,NNG_문,ETM_을,NNG_때,MAG_얼마나,VA_세,NNG_처음,MAG_깜짝깜짝,VV_놀라,NNG_스트레스,MAG_굉장히,NNG_날,MAG_가만히,NNG_생각,MM_이,MAG_아마,NNG_귀,NNG_모양,EF_다,NNG_본인,EC_으면,VA_싫,ETM_ᆯ,EC_ᆫ데,MAG_매일,VV_들,VX_나,JX_마다,MAG_땅땅,VV_보,EC_면,MAG_아무래도,EC_나,NNG_이해,VX_지,EC_지,VX_않,NNG_신경,VV_쓰이,NNG_사람,NNG_마음,VV_먹,EC_기에,VV_따르,ETN_ᆷ,VV_생기,EF_는구나,MAJ_오히려,MAG_혹시,NNG_연로,MM_무슨,NNG_병,VV_나,EF_ᆫ가,NNG_걱정,VV_마음먹,ETN_기,VV_달리,VV_내,NNG_상대방,JKG_의,NNG_생활,NNG_습관,NNG_기,NNG_조절,EC_려면,MAJ_그렇지만,NNG_시간,MM_이런,NNG_이웃,VA_힘들,EF_구나,NNG_사랑,VV_가지,NNG_조심,MAG_잘,VX_있,MAJ_그러면,JKS_께서,NNG_가전,NNG_사용,NNG_편리,NNG_불편,NNG_말씀,VX_주,ETM_던,NNG_강아지,VV_키우,EF_에요,NNG_청소,NNG_구석구석,NNG_창틀,NNG_개털,MAG_많이,VV_나오,NNG_끝,VA_없,EF_더라고요,MAG_도대체,EF_는지,NNG_에어컨,VV_열,NNG_필터,NNG_담요,VV_덮이,NNG_개,NNG_털,NNG_제거,MAJ_그리고,VV_부르,VV_모자라,VV_주,NNG_속,EF_ᆫ지,VV_않,MAG_또,MAG_살짝,VV_있,NNG_고생,VA_끔찍하,NNG_돈,VV_아끼,EC_어야,VX_하,VV_쓰,MAG_참,NNG_지혜,NNG_가전제품,NNG_냉장고,MAG_이제,NNG_세탁기,VA_같,EC_어요,NNG_진드기,VA_많,NNG_면,EC_지만,NNG_점,NNG_있떠,EF_라고요,MM_그런,EC_면은,NNG_건조기,EF_세요,NNG_지금,NNG_딸,NNG_결혼,NNG_전,VA_크,NNG_시절,JX_만,EC_어도,MAG_벌써,MM_몇,VV_들어가,NNG_세제,MAJ_또,NNG_린스,MAG_따로,EC_면서,NNG_세척,MAG_제대로,EC_라,EC_으니까,VA_게으르,NNG_아침,NNG_점심,ETM_은,VV_몰,EF_려고,MAG_아예,NNG_요즘,NNG_꼬마,NNG_물,NNG_컵,NNG_간식,NNG_그릇,NNG_맞벌이,MAG_아주,NNG_드럼,NNG_빨래,MAJ_왜냐하면,NNG_옷,MAG_쭈글쭈글,NNG_여자,NNG_치,NNG_맛,NNG_주름,NNG_레이스,MAG_다,NNG_쪼글쪼글,VV_마르,NNG_모양새,NNG_경우,NNG_손,VA_편하,EC_든지,NNG_설거지,VA_젊,MAG_쫙,VV_다리,EC_ᆫ다,NNG_물론,EC_거니와,VV_찢어지,MAG_별로,NNG_자연,NNG_바람,NNG_제일,NNG_위생,NNG_관절,VV_짜,NNG_의사,MAG_절대,VX_말,NNG_건조,NNG_의지,NNG_댁,NNG_만족,NNG_인테리어,MM_어떤,EF_나요,NNG_자체,NNG_방화벽,VV_만들,VX_놓,NNG_일반,NNG_벽지,NNG_대리석,VV_불타,NNG_염려,EF_고,NNG_공기,NNG_정화,VV_위하,NNG_스킨답서스라는,NNG_식물,NNG_효과,NNG_세대,NNG_위층,EC_ᆫ지,MAG_근데,NNG_안하무인,NNG_격,NNG_방송,NNG_무시,MAG_못,EF_네요,MAJ_그렇다고,NNG_성격,JX_대로,MAJ_근데,NNG_요새,NNG_지장,NNG_이후,NNG_알레르기,NNG_청소기,VA_대단하,NNG_밤,VV_밀,NNG_새벽,NNG_자제,NNG_쪼끔,EC_라도,NNG_먼지,ETM_다는,NNG_얘기,EF_거든요,MAG_쪼끔,NNG_자중,EF_요,MAG_인제,EF_ᆯ까,NNG_단련,MAG_원래,EC_구나,NNG_인제,NNG_일상,NNG_화,MAG_좀,MAG_덜,MM_저,NNG_원래,NNG_면역,EC_는구나,VV_참,MAG_왜,NNG_환자,EF_지,VV_저러,JX_ᆫ,EF_야,VV_이러,VV_내리,MAJ_그러니까,ETM_라는,NNG_해,VV_모르,VA_의심쩍,VV_올라가,MAG_한번,EC_ᆯ까,NNG_얼굴,VV_붉히,NNG_일,MAG_아직,JX_까지,NNG_오늘,MAG_윙윙,VV_돌아가,EF_어,MAG_진짜,EF_ᆫ데,NNG_토요일,NNG_일요일,NNG_늦잠,VV_자,EF_잖아요,MAJ_그래도,EF_어야죠,NNG_주말,VA_늦,VV_일어나,VV_쉬,EC_ᆫ다면,EF_죠,NNG_다양,MAG_주로,NNG_기본,NNG_전기밥솥,NNG_레인지,NNG_여름,MAG_너무너무,VV_타,NNG_전자레인지,MAG_뚝딱,EF_잖아,VV_데우,NNG_밥,MAG_한꺼번에,VV_넣,NNG_열기,NNG_불,NNG_이용,EC_려고,MAG_이렇게,NNG_저장,NNG_조금,NNG_낮,NNG_비,NNG_눈,MAG_없이,EF_어야지,EC_더라도,VV_내려가,NNG_겨울,MAG_더,VV_돌리,NNG_밥솥,MM_다른,MAG_더더구나,NNG_가능,NNG_우유,MAG_가끔,VV_때우,JX_나,MAG_적당히,VV_차,VV_어쩌,NNG_몸,NNG_체질,NNG_남편,VV_사,MAG_왜냐하면,NNG_관리,MAG_미리,VV_끝나,MM_한,MAG_다시,NNG_뒤처리,EC_으면서,EC_ᆫ다고,MAG_제일,VV_미루,JX_를,MAG_그때그때,VX_버리,VV_담그,VV_놓,JX_부터,MAG_즉시,VV_엎,NNG_철두철미,NNG_식기,NNG_주방,JKG_에,NNG_신랑,VV_얼쩡거리,NNG_자신감,NNG_나중,NNG_후유증,MAG_지금,NNG_계세,EC_요,NNG_패턴,VA_다르,EC_죠,NNG_옛날,MAG_전혀,NNG_뒤,NNG_실패,MAG_자연,NNG_환경,NNG_건강,NNG_전기,VA_삐뚤,VV_망가지,NNG_세탁,VA_얇,NNG_내의,MAG_도로,NNG_속내의,NNG_운동,NNG_압력,JKO_ᆯ,MAG_물론,MAG_그리,MAG_되게,VV_좋아하,NNG_사실,VX_가,VV_움직이,MM_여러,NNG_혜택,MM_요,NNG_남향,VV_꾸미,MAG_거의,VV_비우,EC_지마는,NNG_장식,NNG_이상
SD2400587,60대 이상,0.0,0.002544529262086514,0.006785411365564037,0.0033927056827820186,0.0008481764206955047,0.02205258693808312,0.0033927056827820186,0.031382527565733676,0.024597116200169637,0.0,0.0,0.0,0.0,0.0,0.04919423240033927,0.006785411365564037,0.0,0.02883799830364716,0.0,0.0008481764206955047,0.0016963528413910093,0.0,0.0,0.0,0.016115351993214587,0.0,0.0,0.022900763358778626,0.005089058524173028,0.0016963528413910093,0.0,0.0008481764206955047,0.0,0.0,0.0,0.0008481764206955047,0.005089058524173028,0.0,0.0,0.004240882103477523,0.0008481764206955047,0.0,0.0,0.04240882103477523,0.0,0.0,0.0016963528413910093,0.0,0.0,0.0,0.008481764206955046,0.0,0.0016963528413910093,0.0,0.009329940627650551,0.008481764206955046,0.0008481764206955047,0.0364715860899067,0.002544529262086514,0.005937234944868533,0.0,0.0,0.01272264631043257,0.0,0.007633587786259542,0.0,0.01102629346904156,0.0,0.0008481764206955047,0.0,0.0016963528413910093,0.0,0.0,0.0,0.0,0.0,0.0,0.011874469889737066,0.0008481764206955047,0.010178117048346057,0.0016963528413910093,0.0,0.0,0.0,0.016115351993214587,0.007633587786259542,0.0,0.0016963528413910093,0.0,0.01441899915182358,0.0,0.0,0.0,0.0,0.0033927056827820186,0.002544529262086514,0.005089058524173028,0.022900763358778626,0.0,0.0,0.0,0.0,0.0,0.0016963528413910093,0.0,0.0,0.0,0.004240882103477523,0.005937234944868533,0.0,0.0,0.0033927056827820186,0.0,0.0,0.0,0.0,0.0,0.0,0.002544529262086514,0.005089058524173028,0.0,0.0,0.0008481764206955047,0.0016963528413910093,0.0,0.0016963528413910093,0.0,0.005937234944868533,0.0016963528413910093,0.0016963528413910093,0.0008481764206955047,0.002544529262086514,0.0,0.0,0.0008481764206955047,0.010178117048346057,0.0,0.0033927056827820186,0.0,0.0033927056827820186,0.006785411365564037,0.005937234944868533,0.0,0.0,0.005089058524173028,0.0008481764206955047,0.0016963528413910093,0.0,0.0,0.0,0.0008481764206955047,0.0,0.0,0.0,0.0,0.0,0.0,0.0033927056827820186,0.0,0.0,0.0,0.0033927056827820186,0.0,0.0008481764206955047,0.0016963528413910093,0.002544529262086514,0.0033927056827820186,0.0,0.0,0.0,0.0,0.0,0.002544529262086514,0.0008481764206955047,0.0,0.0008481764206955047,0.0,0.0,0.0,0.0,0.002544529262086514,0.0033927056827820186,0.0008481764206955047,0.0,0.0008481764206955047,0.004240882103477523,0.0008481764206955047,0.0,0.0,0.0008481764206955047,0.0,0.0,0.0,0.002544529262086514,0.0008481764206955047,0.0,0.0,0.0,0.009329940627650551,0.0033927056827820186,0.0008481764206955047,0.005089058524173028,0.0016963528413910093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033927056827820186,0.0,0.0,0.0008481764206955047,0.0,0.0008481764206955047,0.0,0.0033927056827820186,0.0,0.005937234944868533,0.0,0.0,0.0,0.0,0.0033927056827820186,0.0016963528413910093,0.0008481764206955047,0.0008481764206955047,0.0,0.0,0.0008481764206955047,0.0,0.002544529262086514,0.007633587786259542,0.0008481764206955047,0.0,0.0008481764206955047,0.0,0.002544529262086514,0.0,0.0,0.0,0.002544529262086514,0.0,0.002544529262086514,0.0,0.0008481764206955047,0.0,0.0,0.0,0.0,0.0,0.0,0.002544529262086514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006785411365564037,0.0008481764206955047,0.0,0.0016963528413910093,0.0008481764206955047,0.0,0.0016963528413910093,0.0,0.01102629346904156,0.0,0.0,0.0033927056827820186,0.0008481764206955047,0.0,0.0016963528413910093,0.0,0.0,0.0,0.0,0.0008481764206955047,0.0,0.0016963528413910093,0.0,0.0008481764206955047,0.0008481764206955047,0.0,0.0,0.0,0.0,0.0,0.004240882103477523,0.0,0.0,0.0,0.0,0.010178117048346057,0.0016963528413910093,0.0008481764206955047,0.0,0.005089058524173028,0.0,0.0,0.0008481764206955047,0.0,0.0,0.0,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.0,0.0008481764206955047,0.0,0.0,0.0,0.0,0.0008481764206955047,0.0008481764206955047,0.0,0.0,0.0,0.0033927056827820186,0.0,0.0,0.0008481764206955047,0.0,0.0,0.0033927056827820186,0.0,0.0,0.0,0.0,0.0,0.0008481764206955047,0.0,0.0,0.0008481764206955047,0.0,0.0,0.0,0.002544529262086514,0.0008481764206955047,0.0016963528413910093,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.0016963528413910093,0.0008481764206955047,0.0016963528413910093,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.004240882103477523,0.002544529262086514,0.0008481764206955047,0.0008481764206955047,0.002544529262086514,0.0016963528413910093,0.0008481764206955047,0.0008481764206955047,0.0016963528413910093,0.002544529262086514,0.0008481764206955047,0.0008481764206955047,0.0016963528413910093,0.0008481764206955047,0.0016963528413910093,0.0033927056827820186,0.002544529262086514,0.0008481764206955047,0.0008481764206955047,0.0016963528413910093,0.0008481764206955047,0.0016963528413910093,0.0008481764206955047,0.0008481764206955047,0.0016963528413910093,0.0008481764206955047,0.0008481764206955047,0.002544529262086514,0.005089058524173028,0.0033927056827820186,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.0033927056827820186,0.0008481764206955047,0.002544529262086514,0.0008481764206955047,0.0008481764206955047,0.0016963528413910093,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.002544529262086514,0.0008481764206955047,0.0008481764206955047,0.0016963528413910093,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.0016963528413910093,0.0033927056827820186,0.004240882103477523,0.0008481764206955047,0.0008481764206955047,0.0016963528413910093,0.0008481764206955047,0.0008481764206955047,0.0016963528413910093,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.004240882103477523,0.002544529262086514,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.002544529262086514,0.0008481764206955047,0.0008481764206955047,0.0016963528413910093,0.0033927056827820186,0.0016963528413910093,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.002544529262086514,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.0016963528413910093,0.0008481764206955047,0.0008481764206955047,0.0033927056827820186,0.0008481764206955047,0.0016963528413910093,0.002544529262086514,0.0016963528413910093,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.0016963528413910093,0.002544529262086514,0.0008481764206955047,0.0016963528413910093,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.0016963528413910093,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.0016963528413910093,0.0008481764206955047,0.0016963528413910093,0.002544529262086514,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.0016963528413910093,0.0016963528413910093,0.0008481764206955047,0.0008481764206955047,0.0016963528413910093,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.002544529262086514,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.0016963528413910093,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.0016963528413910093,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.0016963528413910093,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.002544529262086514,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.0016963528413910093,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.0016963528413910093,0.0008481764206955047,0.0008481764206955047,0.0016963528413910093,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047,0.0008481764206955047
SD2400589,60대 이상,0.004052684903748734,0.0070921985815602835,0.016210739614994935,0.0070921985815602835,0.0010131712259371835,0.017223910840932118,0.010131712259371834,0.020263424518743668,0.0243161094224924,0.002026342451874367,0.0010131712259371835,0.0010131712259371835,0.002026342451874367,0.00303951367781155,0.02127659574468085,0.013171225937183385,0.002026342451874367,0.031408308004052685,0.004052684903748734,0.004052684903748734,0.011144883485309016,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.015197568389057751,0.0010131712259371835,0.002026342451874367,0.022289766970618033,0.0060790273556231,0.005065856129685917,0.005065856129685917,0.00303951367781155,0.0010131712259371835,0.002026342451874367,0.0010131712259371835,0.00303951367781155,0.0121580547112462,0.0010131712259371835,0.0010131712259371835,0.004052684903748734,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.017223910840932118,0.005065856129685917,0.002026342451874367,0.002026342451874367,0.0010131712259371835,0.002026342451874367,0.0010131712259371835,0.014184397163120567,0.0010131712259371835,0.0010131712259371835,0.00303951367781155,0.0070921985815602835,0.0070921985815602835,0.002026342451874367,0.04356636271529889,0.004052684903748734,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.016210739614994935,0.0010131712259371835,0.002026342451874367,0.002026342451874367,0.010131712259371834,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.002026342451874367,0.0010131712259371835,0.0010131712259371835,0.00303951367781155,0.002026342451874367,0.0010131712259371835,0.0010131712259371835,0.016210739614994935,0.00303951367781155,0.00303951367781155,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.013171225937183385,0.00911854103343465,0.0010131712259371835,0.00303951367781155,0.0010131712259371835,0.010131712259371834,0.00303951367781155,0.002026342451874367,0.0010131712259371835,0.004052684903748734,0.0010131712259371835,0.004052684903748734,0.004052684903748734,0.010131712259371834,0.0010131712259371835,0.002026342451874367,0.0010131712259371835,0.00303951367781155,0.0010131712259371835,0.004052684903748734,0.0010131712259371835,0.0010131712259371835,0.002026342451874367,0.005065856129685917,0.008105369807497468,0.00303951367781155,0.004052684903748734,0.002026342451874367,0.0010131712259371835,0.002026342451874367,0.002026342451874367,0.00303951367781155,0.002026342451874367,0.0010131712259371835,0.0060790273556231,0.002026342451874367,0.0010131712259371835,0.002026342451874367,0.002026342451874367,0.002026342451874367,0.005065856129685917,0.00303951367781155,0.0010131712259371835,0.00911854103343465,0.00303951367781155,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.002026342451874367,0.004052684903748734,0.0010131712259371835,0.0010131712259371835,0.002026342451874367,0.00303951367781155,0.004052684903748734,0.00303951367781155,0.002026342451874367,0.0010131712259371835,0.00303951367781155,0.002026342451874367,0.002026342451874367,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.002026342451874367,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.002026342451874367,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.005065856129685917,0.002026342451874367,0.00303951367781155,0.0010131712259371835,0.002026342451874367,0.00303951367781155,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.00303951367781155,0.002026342451874367,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.005065856129685917,0.00911854103343465,0.00303951367781155,0.0010131712259371835,0.0010131712259371835,0.004052684903748734,0.002026342451874367,0.00303951367781155,0.0010131712259371835,0.002026342451874367,0.002026342451874367,0.0010131712259371835,0.00303951367781155,0.0010131712259371835,0.0070921985815602835,0.0010131712259371835,0.0010131712259371835,0.00303951367781155,0.005065856129685917,0.004052684903748734,0.0010131712259371835,0.00303951367781155,0.0010131712259371835,0.0010131712259371835,0.002026342451874367,0.0060790273556231,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.004052684903748734,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.004052684903748734,0.0010131712259371835,0.00303951367781155,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.002026342451874367,0.004052684903748734,0.002026342451874367,0.00911854103343465,0.0010131712259371835,0.0010131712259371835,0.002026342451874367,0.0010131712259371835,0.002026342451874367,0.00303951367781155,0.004052684903748734,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.00303951367781155,0.0010131712259371835,0.005065856129685917,0.0010131712259371835,0.0010131712259371835,0.002026342451874367,0.0010131712259371835,0.002026342451874367,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.002026342451874367,0.0010131712259371835,0.002026342451874367,0.002026342451874367,0.002026342451874367,0.002026342451874367,0.00303951367781155,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.005065856129685917,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.002026342451874367,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.00303951367781155,0.0010131712259371835,0.004052684903748734,0.002026342451874367,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0060790273556231,0.002026342451874367,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.002026342451874367,0.002026342451874367,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.00303951367781155,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.002026342451874367,0.0010131712259371835,0.002026342451874367,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
