화자ID,연령대,JX_는,MAG_주로,MAG_언젠가,JX_부터,VV_놀,EC_러,VV_가,EC_ᆫ다,VV_그러,EC_면,NNG_국내,NNG_자연,NNG_휴양림,VA_같,ETM_은,JKO_ᆯ,VV_다니,EC_는데,JKO_를,MAG_많이,EC_게,VV_되,EF_어요,NNG_여행,ETM_ᆯ,NNG_때,NNG_숙소,VV_정하,EC_고,MAG_그렇게,VV_하,EC_는지,VV_모르,EF_네,EC_다,VX_보,EC_니까,MAG_그냥,NNG_콘도,JX_도,EC_어,NNG_호텔,NNG_여기저기,MAG_다,JKS_이,MAG_가장,NNG_정서,VV_맞,EF_더라니까,MAJ_그래서,NNG_전국,VV_있,ETM_는,JX_은,MAG_정말,NNG_체크,VX_가,EC_면서,MAG_엄청,EF_다,MAG_어떻게,MM_어떤,NNG_경험,JKO_을,EC_지만,VA_젊,ETM_을,VA_어리,NNG_텐트,VV_가지,NNG_밥,VX_먹,MAG_막,VA_좋,MM_그,NNG_다음,MAG_또,MAG_쪼끔,MAG_더,MAG_인제,NNG_아기,VA_있,NNG_나이,VV_먹,MAJ_또,MM_고런,EC_어서,MAG_아주,NNG_럭셔리,VV_찾아가,NNG_이것저것,NNG_그때,NNG_보트,JX_까지,NNG_사고,EC_며,NNG_가족,NNG_가정집,NNG_살림,NNG_레저,NNG_용품,JX_만,MM_한,MAG_가득,VX_버리,VX_싶,NNG_인제,MAG_다시,EC_지,VX_않,NNG_요새,VV_빌리,VX_주,MAG_참,EF_고,MAJ_근데,VA_간단하,NNG_밖,VV_나가,NNG_맛,NNG_지역,NNG_특산품,MAG_아마,NNG_우리나라,JKG_에,NNG_붐,VV_일어나,ETM_ᆫ,NNG_교수,JKS_가,VV_쓰,NNG_문화,NNG_유산,NNG_답사기,NNG_책,VV_보,VV_시키,NNG_지도,JX_대로,MAG_못,VV_찾,EC_어도,NNG_그날,EC_으면서,MAG_지금,MAG_거의,MAG_가까이,VV_나오,NNG_나라,ETM_던,EF_어,EC_니,NNG_문화유산,EC_는가,JKG_의,NNG_마음,VA_편하,MAG_제일,VX_나,NNG_우울,VX_지,VV_만들,VV_어쩌,MM_어느,NNG_날,NNG_친구,NNG_해외여행,MM_내,NNG_집사람,NNG_해외,EC_다고,VV_이러,EF_더라고,EC_더니,MAG_하여튼,EF_야,NNG_끝,VV_나,NNG_재,NNG_작년,VV_오,EC_나,JX_ᆫ,MAG_오늘,NNG_요번,EF_ᆫ다,ETN_기,NNG_말,NNG_국,EC_든지,NNG_감탄,NNG_세계,MM_별의별,NNG_곳,EF_구나,NNG_집,EC_ᆫ지,MAJ_그러고,MAG_가만히,VV_앉,VX_있,EC_으면,NNG_고풍,NNG_풍경,NNG_인구,NNG_밀도,MAG_워낙,VA_높,MAG_너무,VV_갖추,NNG_바다,NNG_산,NNG_전체,VA_없,MM_그런,EF_는데,MM_이,NNG_보름,NNG_보,MAG_얼마나,NNG_행복,NNG_반,NNG_일,VV_몰,NNG_휴가,NNG_남,NNG_연휴,EC_으려고,MM_갖은,NNG_애,NNG_연차,VV_내,EF_ᆯ까,NNG_경우,MAG_한꺼번에,MAJ_그러면,NNG_얼마,JX_든지,JKS_서,EF_지,VX_갖,MAG_같이,NNG_기회,VA_싫,VX_하,EF_나,NNG_생각,EF_다니까,NNG_저번,VA_재밌,NNG_직장인,VA_어딨,NNG_세상,NNG_천국,NNG_직장,MAG_너무나,EC_ᆫ데,MM_여러,JKS_이서,NNG_역할,NNG_하루,NNG_종일,NNG_사람,NNG_오락,NNG_부장,NNG_입,NNG_음식,VA_맛있,MAG_서로,VV_보내,NNG_합류,NNG_분위기,VV_어울리,NNG_부분,NNG_여자,VV_싸우,MAG_안,MAG_딱,VV_차리,VX_놓,NNG_엄마,EC_으러,VV_저러,NNG_건강,NNG_활동,NNG_처음,NNG_전,MAG_벌써,EC_은데,MAJ_그러나,MAG_굉장히,NNG_활력,NNG_기운,VV_보이,VA_아프,MAG_점점,MAG_오히려,NNG_요즘,MAG_갑자기,EC_고서,NNG_우울증,NNG_시작,NNG_한편,MM_저,NNG_신,NNG_반대,MAG_되게,VA_힘들,VV_사,VX_가지,MM_이런,VV_데리,NNG_지금,MAG_이제,NNG_쪼그마,NNG_민박,MM_요런,VV_크,NNG_리조트,VV_끼,VA_크,NNG_숙박비,VA_비싸,VV_들어가,NNG_대신,VA_넓,NNG_안,NNG_시설,EC_으니까,NNG_언니,NNG_소개,NNG_최근,NNG_이번,NNG_여름,NNG_아빠,MAG_꼭,EC_자고,EC_ᆯ까,EC_다가,VX_말,EC_까,VV_알아보,NNG_방,VV_구하,EC_어야,NNG_고민,EC_려니,MAG_이미,VV_알,NNG_막판,EC_ᆫ가,NNG_출발,VV_알리,EF_예요,NNG_국도,ETM_자는,NNG_주제,VV_자,MAJ_그리고,MAG_쭉,VV_따르,VV_내려가,NNG_바닷가,MAG_실컷,NNG_가격,VA_싸,NNG_하룻밤,JX_밖에,EF_죠,NNG_중학교,NNG_고등학교,NNG_학교,VV_남,VV_가르치,NNG_어른,EC_다면,MM_고,NNG_뒤쪽,MAG_좀,VV_쉬,NNG_위주,NNG_뒤,NNG_나중,MAG_쉬엄쉬엄,EF_네요,VV_불,EC_자,VV_기다리,NNG_아이,EF_자,NNG_방학,NNG_시간,JX_마다,NNG_기,NNG_비용,VA_많,VV_말리,NNG_졸업,NNG_결혼,NNG_다행,EF_냐,NNG_얘기,MAG_보통,MAG_이렇게,NNG_허락,NNG_나너,NNG_용기,NNG_필요,MAG_잘,MAG_아직,VA_바쁘,NNG_걱정,MAJ_그러니까,NNG_여유,MAG_자꾸,NNG_달,EC_려고,NNG_노력,NNG_모임,NNG_인원,NNG_수,ETM_다는,MAG_왜,EC_냐면,MAG_빨리,VV_맞추,MAJ_그런데,NNG_미안,NNG_설거지,MM_모든,NNG_옆,NNG_입장,MAG_아까,MAG_자주,NNG_팀,MAJ_그러다가,NNG_연말,NNG_파티,MAG_없이,NNG_온돌방,VV_퍼지,NNG_구석,NNG_증진,VV_위하,NNG_기간,VV_벗어나,NNG_봉사,EC_던,MAG_무조건,NNG_줌,MAG_완전,NNG_처니,VV_처지,NNG_커뮤니티,NNG_센터,EC_라도
SD2401509,60대 이상,0.016908212560386472,0.0024154589371980675,0.0,0.00322061191626409,0.0008051529790660225,0.0,0.03462157809983897,0.0,0.00644122383252818,0.005636070853462158,0.0008051529790660225,0.0008051529790660225,0.001610305958132045,0.004025764895330112,0.004830917874396135,0.0024154589371980675,0.008856682769726247,0.020128824476650563,0.012077294685990338,0.008856682769726247,0.00966183574879227,0.016908212560386472,0.007246376811594203,0.01932367149758454,0.012077294685990338,0.008856682769726247,0.0,0.0,0.04589371980676329,0.0,0.0249597423510467,0.0,0.0,0.0,0.00322061191626409,0.00322061191626409,0.016908212560386472,0.0008051529790660225,0.0,0.01610305958132045,0.011272141706924315,0.004025764895330112,0.0,0.00322061191626409,0.027375201288244767,0.0,0.0,0.0,0.0,0.00966183574879227,0.0008051529790660225,0.00322061191626409,0.01288244766505636,0.00322061191626409,0.0,0.0,0.0,0.0024154589371980675,0.0,0.0024154589371980675,0.0,0.0008051529790660225,0.0,0.026570048309178744,0.0,0.0,0.0024154589371980675,0.004025764895330112,0.0,0.0,0.0,0.0,0.004830917874396135,0.004025764895330112,0.033011272141706925,0.001610305958132045,0.005636070853462158,0.0,0.0024154589371980675,0.01288244766505636,0.0,0.007246376811594203,0.0,0.0,0.001610305958132045,0.0,0.028985507246376812,0.0,0.0,0.0,0.0,0.004025764895330112,0.0,0.0008051529790660225,0.0,0.0,0.001610305958132045,0.0,0.0,0.0,0.0,0.001610305958132045,0.00322061191626409,0.0,0.0,0.0024154589371980675,0.0,0.0,0.001610305958132045,0.001610305958132045,0.0,0.0,0.004025764895330112,0.00322061191626409,0.0,0.0008051529790660225,0.0,0.0008051529790660225,0.007246376811594203,0.0,0.0008051529790660225,0.0,0.0,0.0008051529790660225,0.0,0.0008051529790660225,0.0,0.010466988727858293,0.0,0.018518518518518517,0.001610305958132045,0.00322061191626409,0.004025764895330112,0.004025764895330112,0.008051529790660225,0.007246376811594203,0.0,0.0,0.0,0.004025764895330112,0.0024154589371980675,0.001610305958132045,0.0,0.0,0.00322061191626409,0.00322061191626409,0.0,0.0024154589371980675,0.0,0.0008051529790660225,0.001610305958132045,0.0,0.0,0.0,0.001610305958132045,0.0,0.0,0.0008051529790660225,0.0024154589371980675,0.001610305958132045,0.0008051529790660225,0.0,0.0008051529790660225,0.0,0.0008051529790660225,0.0008051529790660225,0.001610305958132045,0.0,0.0,0.004830917874396135,0.0,0.004025764895330112,0.001610305958132045,0.001610305958132045,0.0008051529790660225,0.0,0.0008051529790660225,0.0,0.0,0.0008051529790660225,0.001610305958132045,0.004830917874396135,0.004025764895330112,0.0,0.0,0.00322061191626409,0.005636070853462158,0.0008051529790660225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00322061191626409,0.0,0.0,0.0,0.0008051529790660225,0.004830917874396135,0.001610305958132045,0.0,0.0,0.0,0.0,0.0,0.0,0.008856682769726247,0.0,0.0,0.0,0.0,0.001610305958132045,0.005636070853462158,0.0,0.001610305958132045,0.001610305958132045,0.0,0.001610305958132045,0.0008051529790660225,0.0,0.0024154589371980675,0.0,0.0,0.0,0.0,0.0008051529790660225,0.0,0.008856682769726247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008051529790660225,0.0,0.0008051529790660225,0.0,0.0,0.004830917874396135,0.001610305958132045,0.001610305958132045,0.0008051529790660225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024154589371980675,0.0,0.0,0.0,0.0,0.0,0.0024154589371980675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008051529790660225,0.0008051529790660225,0.0,0.004025764895330112,0.0,0.0,0.004025764895330112,0.0,0.0,0.0,0.0,0.0,0.0,0.0024154589371980675,0.001610305958132045,0.001610305958132045,0.0024154589371980675,0.0,0.0024154589371980675,0.0,0.00322061191626409,0.0,0.0,0.0008051529790660225,0.001610305958132045,0.0,0.0,0.0008051529790660225,0.0,0.0008051529790660225,0.0,0.0008051529790660225,0.0,0.0008051529790660225,0.0,0.0,0.0,0.004025764895330112,0.00322061191626409,0.004830917874396135,0.004830917874396135,0.0008051529790660225,0.0008051529790660225,0.005636070853462158,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.001610305958132045,0.004025764895330112,0.0008051529790660225,0.0024154589371980675,0.001610305958132045,0.001610305958132045,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.00322061191626409,0.005636070853462158,0.0008051529790660225,0.0008051529790660225,0.001610305958132045,0.0008051529790660225,0.0024154589371980675,0.001610305958132045,0.0008051529790660225,0.001610305958132045,0.004025764895330112,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0024154589371980675,0.0024154589371980675,0.01288244766505636,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.001610305958132045,0.001610305958132045,0.0008051529790660225,0.0008051529790660225,0.004830917874396135,0.001610305958132045,0.0008051529790660225,0.0024154589371980675,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.001610305958132045,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.00644122383252818,0.001610305958132045,0.001610305958132045,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0024154589371980675,0.0008051529790660225,0.0024154589371980675,0.0024154589371980675,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.001610305958132045,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.001610305958132045,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.001610305958132045,0.001610305958132045,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.00322061191626409,0.0008051529790660225,0.001610305958132045,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.00322061191626409,0.0008051529790660225,0.0024154589371980675,0.001610305958132045,0.001610305958132045,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.001610305958132045,0.0008051529790660225,0.0024154589371980675,0.0008051529790660225,0.001610305958132045,0.004025764895330112,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.001610305958132045,0.0008051529790660225,0.001610305958132045,0.001610305958132045,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225
SD2401510,60대 이상,0.028741328047571853,0.0019821605550049554,0.0009910802775024777,0.0009910802775024777,0.004955401387512388,0.0009910802775024777,0.02081268582755203,0.0009910802775024777,0.010901883052527254,0.005946481665014866,0.0009910802775024777,0.005946481665014866,0.002973240832507433,0.010901883052527254,0.010901883052527254,0.003964321110009911,0.006937561942517344,0.013875123885034688,0.010901883052527254,0.007928642220019821,0.017839444995044598,0.003964321110009911,0.0009910802775024777,0.003964321110009911,0.008919722497522299,0.007928642220019821,0.0019821605550049554,0.0019821605550049554,0.05153617443012884,0.0009910802775024777,0.02081268582755203,0.005946481665014866,0.002973240832507433,0.002973240832507433,0.01288404360753221,0.009910802775024777,0.009910802775024777,0.003964321110009911,0.0009910802775024777,0.014866204162537165,0.024777006937561942,0.0009910802775024777,0.0009910802775024777,0.01288404360753221,0.019821605550049554,0.002973240832507433,0.0009910802775024777,0.0009910802775024777,0.005946481665014866,0.004955401387512388,0.002973240832507433,0.006937561942517344,0.01288404360753221,0.015857284440039643,0.0019821605550049554,0.0009910802775024777,0.0019821605550049554,0.008919722497522299,0.0019821605550049554,0.003964321110009911,0.0009910802775024777,0.004955401387512388,0.0009910802775024777,0.017839444995044598,0.0009910802775024777,0.0009910802775024777,0.003964321110009911,0.0009910802775024777,0.0019821605550049554,0.002973240832507433,0.004955401387512388,0.0009910802775024777,0.004955401387512388,0.008919722497522299,0.023785926660059464,0.0019821605550049554,0.0009910802775024777,0.0009910802775024777,0.0009910802775024777,0.005946481665014866,0.0009910802775024777,0.006937561942517344,0.0019821605550049554,0.005946481665014866,0.0009910802775024777,0.0009910802775024777,0.01288404360753221,0.0019821605550049554,0.0009910802775024777,0.0009910802775024777,0.0009910802775024777,0.002973240832507433,0.0009910802775024777,0.0019821605550049554,0.0009910802775024777,0.0009910802775024777,0.0009910802775024777,0.0009910802775024777,0.0009910802775024777,0.0009910802775024777,0.0009910802775024777,0.002973240832507433,0.004955401387512388,0.0009910802775024777,0.0019821605550049554,0.003964321110009911,0.0009910802775024777,0.0009910802775024777,0.003964321110009911,0.0019821605550049554,0.0009910802775024777,0.0009910802775024777,0.003964321110009911,0.0019821605550049554,0.0019821605550049554,0.003964321110009911,0.0009910802775024777,0.0009910802775024777,0.0009910802775024777,0.0009910802775024777,0.0009910802775024777,0.0009910802775024777,0.0019821605550049554,0.0009910802775024777,0.0009910802775024777,0.0009910802775024777,0.0009910802775024777,0.010901883052527254,0.0009910802775024777,0.014866204162537165,0.0019821605550049554,0.0009910802775024777,0.0009910802775024777,0.0009910802775024777,0.002973240832507433,0.002973240832507433,0.0019821605550049554,0.0009910802775024777,0.0009910802775024777,0.0009910802775024777,0.004955401387512388,0.0019821605550049554,0.0009910802775024777,0.0019821605550049554,0.006937561942517344,0.0019821605550049554,0.0019821605550049554,0.0009910802775024777,0.009910802775024777,0.0019821605550049554,0.007928642220019821,0.0009910802775024777,0.0009910802775024777,0.0009910802775024777,0.0019821605550049554,0.0019821605550049554,0.0009910802775024777,0.0019821605550049554,0.0019821605550049554,0.0009910802775024777,0.0019821605550049554,0.0009910802775024777,0.0009910802775024777,0.002973240832507433,0.002973240832507433,0.0009910802775024777,0.0019821605550049554,0.0019821605550049554,0.0009910802775024777,0.0019821605550049554,0.0009910802775024777,0.005946481665014866,0.0019821605550049554,0.0009910802775024777,0.0009910802775024777,0.002973240832507433,0.0009910802775024777,0.0019821605550049554,0.0009910802775024777,0.0009910802775024777,0.004955401387512388,0.0009910802775024777,0.0019821605550049554,0.0009910802775024777,0.0019821605550049554,0.0019821605550049554,0.0019821605550049554,0.0019821605550049554,0.0009910802775024777,0.002973240832507433,0.0019821605550049554,0.0009910802775024777,0.0009910802775024777,0.0019821605550049554,0.002973240832507433,0.0009910802775024777,0.0009910802775024777,0.0009910802775024777,0.0009910802775024777,0.0009910802775024777,0.003964321110009911,0.002973240832507433,0.0009910802775024777,0.0009910802775024777,0.0009910802775024777,0.0009910802775024777,0.0009910802775024777,0.0009910802775024777,0.0019821605550049554,0.0019821605550049554,0.0019821605550049554,0.0009910802775024777,0.0009910802775024777,0.0019821605550049554,0.006937561942517344,0.0009910802775024777,0.004955401387512388,0.0009910802775024777,0.0009910802775024777,0.002973240832507433,0.002973240832507433,0.0019821605550049554,0.003964321110009911,0.0009910802775024777,0.0009910802775024777,0.0019821605550049554,0.0009910802775024777,0.0009910802775024777,0.0009910802775024777,0.0009910802775024777,0.0009910802775024777,0.0009910802775024777,0.0009910802775024777,0.002973240832507433,0.0019821605550049554,0.0009910802775024777,0.002973240832507433,0.0009910802775024777,0.0009910802775024777,0.0019821605550049554,0.0009910802775024777,0.002973240832507433,0.0009910802775024777,0.0009910802775024777,0.004955401387512388,0.0009910802775024777,0.0019821605550049554,0.0009910802775024777,0.0009910802775024777,0.0019821605550049554,0.0009910802775024777,0.0009910802775024777,0.0009910802775024777,0.0009910802775024777,0.0019821605550049554,0.0019821605550049554,0.0009910802775024777,0.0009910802775024777,0.0009910802775024777,0.0009910802775024777,0.0009910802775024777,0.0009910802775024777,0.008919722497522299,0.0009910802775024777,0.0009910802775024777,0.0009910802775024777,0.0009910802775024777,0.0009910802775024777,0.0009910802775024777,0.0009910802775024777,0.0009910802775024777,0.0019821605550049554,0.0009910802775024777,0.0009910802775024777,0.0009910802775024777,0.0009910802775024777,0.0019821605550049554,0.0019821605550049554,0.0009910802775024777,0.0009910802775024777,0.0019821605550049554,0.0009910802775024777,0.0009910802775024777,0.0009910802775024777,0.0009910802775024777,0.0009910802775024777,0.0009910802775024777,0.0009910802775024777,0.0009910802775024777,0.0019821605550049554,0.0009910802775024777,0.003964321110009911,0.0019821605550049554,0.002973240832507433,0.0009910802775024777,0.0019821605550049554,0.0009910802775024777,0.0019821605550049554,0.0009910802775024777,0.0009910802775024777,0.0009910802775024777,0.0009910802775024777,0.0009910802775024777,0.0009910802775024777,0.0009910802775024777,0.0009910802775024777,0.0009910802775024777,0.0009910802775024777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
