화자ID,연령대,NNG_사장,MAG_또,MAG_이렇게,VV_만나,EC_니깐,EF_네,MAG_항시,MAG_그냥,EC_게,VV_보,EC_면,NNG_미소,JKO_를,MAG_많이,ETM_는,VA_좋,EF_어요,MAJ_그리고,MM_이,VA_있,EF_잖아,MM_그,NNG_사람,JKS_이,NNG_옛날,VA_젊,EC_어서,NNG_장성,NNG_출신,VA_점잖,EC_고,MM_그런,NNG_스타일,EC_ᆫ데,NNG_생각,EF_어,VV_맞,MM_저,NNG_장군,JX_은,JX_도,MAG_이제,NNG_식사,MM_몇,MM_수,VV_하,MAG_자주,VV_접하,EC_는데,NNG_모험,ETM_ᆫ,MAG_전혀,VA_없,MAG_아주,EC_든지,NNG_안전,NNG_위주,MAG_아까,NNG_얘기,JKO_ᆯ,EC_지만,NNG_낚시,MAG_같이,MM_한,VV_가,EC_지,VX_않,EF_습니까,NNG_댁,JX_ᆫ,NNG_초대,MAJ_근데,MAG_참,EF_에요,MAG_사실,NNG_사모,VV_뵈,EF_거든요,JKS_가,MAG_엄청,MM_두,MAG_아마,NNG_교회,NNG_열중,NNG_이유,VV_있,JX_는,NNG_상대방,VV_대하,NNG_남,MAG_절대,VA_싫,ETM_은,MAG_안,NNG_귀,VV_거스르,NNG_마디,NNG_모범,EF_다,VV_스,JKO_을,VX_싶,EC_은데,JX_만,EC_라고,ETM_ᆯ,MAG_인제,MAG_잘,VV_알,NNG_얼굴,VV_접히,EC_어,VX_있,NNG_당구,NNG_수차,VX_보,NNG_화,VV_내,MAG_못,MAJ_그래서,NNG_존경,VA_훌륭하,EF_ᆸ니다,EF_습니다,NNG_친구,NNG_수학,NNG_선생,ETM_던,NNG_이하,NNG_동갑,NNG_갑,NNG_장,JKG_의,VV_지내,MAG_끝없이,EF_야,NNG_요즘,VV_보이,EF_더라고요,MAG_잠깐,NNG_서장,NNG_성함,EF_죠,ETN_기,VA_깊,NNG_관계,VV_가지,NNG_외모,NNG_전,EC_ᆫ가,MAG_한번,NNG_서로,NNG_기회,EF_ᆸ시다,NNG_의뢰,EF_더라고,JX_요,NNG_학교,EC_자,VV_헤어지,EF_자,NNG_우연,VV_닿,NNG_태평,VV_나오,EC_느냐고,NNG_질문,MAG_더,MAG_모두,MAG_다,NNG_사회,VV_곁들이,VV_나,NNG_성격,VA_강하,MM_어떤,EF_ᆯ까,MAG_좀,NNG_의견,NNG_차이,EC_으면,EC_으려고,VX_하,MAJ_그런데,MAG_가끔,NNG_효,VV_들르,EC_ᆯ까,MAG_꽤,VV_되,NNG_계획,VV_부리,EC_니,NNG_지역,NNG_우파,NNG_좌파,MAG_분명히,MAG_바로,MAG_즉각,NNG_반응,VV_나타내,NNG_차이점,VA_확실하,VV_따지,NNG_가급적,NNG_앞,NNG_정치,MAG_진짜,VX_계시,MAG_쪼끔,EC_는다,VV_그러,NNG_직선,MAG_가급적,NNG_입장,NNG_이해,EC_어야,NNG_경우,MAG_쪼금,NNG_허물,VV_덮,VX_주,VV_갖,EC_다가,VV_들춰내,EC_려고,NNG_노력,NNG_동네,NNG_우정,NNG_유도리,VV_들,MM_모든,NNG_공부,VA_같,VV_따르,MM_이런,NNG_마음,NNG_인도,EF_세요,NNG_감사,MAG_상당히,VA_유하,NNG_군대,NNG_생활,JX_까지,EC_ᆫ지,VA_별나,MAG_굉장히,NNG_포용,ETM_려는,ETM_라는,NNG_명칭,MAG_별로,VV_어울리,NNG_자체,MAG_지금,NNG_가정,EC_라,EC_러,VV_이러,EF_는데,NNG_집,VV_먹,EF_는대,VV_끌,VX_가,JX_마다,VA_다르,EC_지마는,EC_며,ETM_다는,NNG_활동,VX_가지,VV_붙,MAJ_그래도,VA_괜찮,EC_다고,VV_사,NNG_특징,VV_살,VX_오,ETM_을,NNG_때,VV_좁히,NNG_필요,MAG_특히,EF_잖아요,NNG_연,NNG_해병대,NNG_성질,NNG_자제,NNG_능력,EF_예요,VX_지,NNG_동기,EF_ᆫ가,EC_어도,NNG_이상,NNG_정도,NNG_마인드,NNG_컨트롤,VV_화내,NNG_말,VV_참,EC_면서,VV_다니,EC_을까,NNG_경력,NNG_월남,EC_다,VV_오,NNG_상,VV_죽이,EC_는지,VV_어쩌,VV_모르,NNG_부분,ETM_란,VV_좋아하,NNG_술,VV_끊,EC_고서,EC_니까,NNG_느낌,NNG_분위기,VV_만들,NNG_도,VV_트,NNG_병,NNG_지금,MAG_멀리,VV_떨어지,MAG_거의,VA_적,EF_을까,NNG_아쉬움,NNG_경찰서장,VV_그만두,MAG_조금,NNG_타협,MAG_막,NNG_키,VA_크,NNG_외형,MAG_깊이,VA_자세하,NNG_내용,NNG_이야기,MAG_물론,NNG_직장,NNG_체질,MAG_서로,VV_지,VX_나가,MAG_요즘,MAG_자꾸,NNG_기분,VA_나쁘,NNG_소리,EC_ᆫ다든가,VV_오므라들,NNG_전화,EC_으니까,NNG_당구장,VV_적,NNG_동호회,MAG_함,MAJ_또는,NNG_건설,NNG_계통,MAG_하여튼,MM_다른,VX_버리,VV_나타나,MAG_가까이,MAG_다시,NNG_점,NNG_캐치,MAG_아예,MM_여러,NNG_쪼금,NNG_정반대,EF_어야지,EC_으고,VV_나가,MAG_자칫,NNG_외톨이,NNG_확률,VA_많,NNG_면,MM_어느,VV_의하,NNG_옆,NNG_새,NNG_과찬,MAG_유들유들,NNG_자신,VV_고치,VV_바꾸,JX_대로,EC_려면,VV_맞추,EF_지,MAG_각자,NNG_도출,NNG_말싸움,JX_밖에,MAG_얼마나,VV_느끼,NNG_판단,EF_냐,NNG_실질,NNG_대화,VV_나누,NNG_흐름,MAG_너무,MAG_보다,NNG_화합,VV_서,NNG_대면
SD2401752,60대 이상,0.010113780025284451,0.007585335018963337,0.0050568900126422255,0.011378002528445006,0.0012642225031605564,0.0025284450063211127,0.0037926675094816687,0.0012642225031605564,0.025284450063211124,0.011378002528445006,0.017699115044247787,0.0025284450063211127,0.022756005056890013,0.0050568900126422255,0.01643489254108723,0.006321112515802781,0.025284450063211124,0.0025284450063211127,0.006321112515802781,0.006321112515802781,0.0012642225031605564,0.03286978508217446,0.015170670037926675,0.02402022756005057,0.0012642225031605564,0.0012642225031605564,0.0037926675094816687,0.0012642225031605564,0.0012642225031605564,0.0037926675094816687,0.017699115044247787,0.0037926675094816687,0.0012642225031605564,0.006321112515802781,0.010113780025284451,0.0050568900126422255,0.006321112515802781,0.0037926675094816687,0.0012642225031605564,0.0025284450063211127,0.03034134007585335,0.0025284450063211127,0.0012642225031605564,0.0050568900126422255,0.0012642225031605564,0.039190897597977246,0.0025284450063211127,0.0012642225031605564,0.01390644753476612,0.0012642225031605564,0.018963337547408345,0.0012642225031605564,0.0025284450063211127,0.012642225031605562,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0037926675094816687,0.012642225031605562,0.010113780025284451,0.008849557522123894,0.0012642225031605564,0.0012642225031605564,0.012642225031605562,0.0050568900126422255,0.0050568900126422255,0.0050568900126422255,0.0012642225031605564,0.0012642225031605564,0.008849557522123894,0.0012642225031605564,0.0037926675094816687,0.0037926675094816687,0.008849557522123894,0.0050568900126422255,0.0012642225031605564,0.0012642225031605564,0.0037926675094816687,0.025284450063211124,0.0037926675094816687,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0037926675094816687,0.011378002528445006,0.006321112515802781,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0050568900126422255,0.008849557522123894,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0025284450063211127,0.006321112515802781,0.0012642225031605564,0.02402022756005057,0.0025284450063211127,0.0012642225031605564,0.0012642225031605564,0.0025284450063211127,0.0050568900126422255,0.0012642225031605564,0.0037926675094816687,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.011378002528445006,0.0050568900126422255,0.0012642225031605564,0.0012642225031605564,0.0050568900126422255,0.0012642225031605564,0.0025284450063211127,0.0037926675094816687,0.011378002528445006,0.0012642225031605564,0.0025284450063211127,0.010113780025284451,0.006321112515802781,0.006321112515802781,0.0012642225031605564,0.0012642225031605564,0.0025284450063211127,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.006321112515802781,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0025284450063211127,0.0050568900126422255,0.0012642225031605564,0.0037926675094816687,0.0050568900126422255,0.0012642225031605564,0.0025284450063211127,0.0025284450063211127,0.0025284450063211127,0.0012642225031605564,0.0025284450063211127,0.0012642225031605564,0.0012642225031605564,0.0025284450063211127,0.0025284450063211127,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0025284450063211127,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.007585335018963337,0.0025284450063211127,0.0025284450063211127,0.0012642225031605564,0.007585335018963337,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0037926675094816687,0.0012642225031605564,0.0012642225031605564,0.0025284450063211127,0.0025284450063211127,0.0012642225031605564,0.0012642225031605564,0.008849557522123894,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0025284450063211127,0.0037926675094816687,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0025284450063211127,0.0012642225031605564,0.0012642225031605564,0.0025284450063211127,0.0012642225031605564,0.0012642225031605564,0.0025284450063211127,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0025284450063211127,0.0050568900126422255,0.0012642225031605564,0.0012642225031605564,0.0025284450063211127,0.0012642225031605564,0.0025284450063211127,0.0025284450063211127,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401753,60대 이상,0.0007616146230007616,0.006092916984006093,0.006092916984006093,0.003808073115003808,0.0,0.0007616146230007616,0.0,0.0007616146230007616,0.00913937547600914,0.006092916984006093,0.010662604722010662,0.0,0.006854531607006854,0.006092916984006093,0.022086824067022087,0.006854531607006854,0.017517136329017517,0.0,0.0030464584920030465,0.009900990099009901,0.0,0.020563594821020565,0.014470677837014471,0.03351104341203351,0.0,0.0,0.006092916984006093,0.0,0.0,0.0,0.03274942878903275,0.02284843869002285,0.003808073115003808,0.00456968773800457,0.014470677837014471,0.0007616146230007616,0.0007616146230007616,0.006854531607006854,0.002284843869002285,0.011424219345011425,0.022086824067022087,0.010662604722010662,0.0007616146230007616,0.0007616146230007616,0.0,0.02513328255902513,0.003808073115003808,0.0,0.003808073115003808,0.0,0.012185833968012186,0.0,0.0030464584920030465,0.002284843869002285,0.0,0.0,0.0,0.0,0.0015232292460015233,0.002284843869002285,0.0,0.0007616146230007616,0.009900990099009901,0.0007616146230007616,0.005331302361005331,0.00913937547600914,0.007616146230007616,0.0007616146230007616,0.0,0.00456968773800457,0.0,0.00456968773800457,0.0,0.0015232292460015233,0.0,0.0,0.0,0.006092916984006093,0.00913937547600914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015232292460015232,0.0007616146230007616,0.0,0.0015232292460015233,0.0,0.002284843869002285,0.00913937547600914,0.010662604722010662,0.0,0.0,0.0,0.0,0.0,0.0,0.02513328255902513,0.0,0.0007616146230007616,0.0,0.002284843869002285,0.009900990099009901,0.012185833968012186,0.003808073115003808,0.0,0.0007616146230007616,0.0,0.017517136329017517,0.00913937547600914,0.0,0.0,0.012947448591012947,0.0015232292460015233,0.0015232292460015233,0.002284843869002285,0.005331302361005331,0.0,0.0,0.006092916984006093,0.0015232292460015233,0.014470677837014471,0.0,0.0,0.0007616146230007616,0.0,0.0,0.0,0.0,0.002284843869002285,0.0,0.0,0.0007616146230007616,0.0,0.0,0.0,0.0,0.0,0.0,0.0007616146230007616,0.0030464584920030465,0.0,0.0,0.002284843869002285,0.0,0.0007616146230007616,0.0,0.0,0.0,0.0015232292460015233,0.0007616146230007616,0.0,0.0015232292460015233,0.0030464584920030465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015232292460015233,0.0,0.0,0.0015232292460015233,0.0,0.00456968773800457,0.0,0.0,0.0007616146230007616,0.017517136329017517,0.0007616146230007616,0.0015232292460015233,0.0007616146230007616,0.027418126428027417,0.0,0.0,0.0015232292460015233,0.0,0.005331302361005331,0.0015232292460015233,0.0007616146230007616,0.0,0.0,0.0,0.0,0.00456968773800457,0.0,0.0,0.0007616146230007616,0.0,0.0,0.0,0.0007616146230007616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007616146230007616,0.0,0.00456968773800457,0.0,0.006092916984006093,0.0,0.0,0.0,0.0,0.003808073115003808,0.0007616146230007616,0.0,0.0,0.0,0.0,0.005331302361005331,0.0007616146230007616,0.0,0.006092916984006093,0.002284843869002285,0.0,0.0007616146230007616,0.0,0.0030464584920030465,0.0007616146230007616,0.0,0.007616146230007616,0.0007616146230007616,0.002284843869002285,0.0,0.0,0.0,0.0,0.00456968773800457,0.0015232292460015233,0.002284843869002285,0.006854531607006854,0.0015232292460015233,0.002284843869002285,0.0007616146230007616,0.008377760853008377,0.0007616146230007616,0.0007616146230007616,0.0015232292460015233,0.0007616146230007616,0.002284843869002285,0.010662604722010662,0.0015232292460015233,0.003808073115003808,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0015232292460015233,0.0007616146230007616,0.0007616146230007616,0.002284843869002285,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.002284843869002285,0.005331302361005331,0.005331302361005331,0.0007616146230007616,0.002284843869002285,0.0007616146230007616,0.003808073115003808,0.0007616146230007616,0.0015232292460015233,0.003808073115003808,0.0015232292460015233,0.0007616146230007616,0.0007616146230007616,0.0015232292460015233,0.0015232292460015233,0.002284843869002285,0.0015232292460015233,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.002284843869002285,0.0015232292460015233,0.0007616146230007616,0.003808073115003808,0.0015232292460015233,0.0007616146230007616,0.0015232292460015233,0.0015232292460015233,0.0007616146230007616,0.0030464584920030465,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0015232292460015233,0.0007616146230007616,0.0015232292460015233,0.0007616146230007616,0.0007616146230007616,0.011424219345011425,0.002284843869002285,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.002284843869002285,0.0007616146230007616,0.0015232292460015233,0.002284843869002285,0.0030464584920030465,0.0007616146230007616,0.0007616146230007616,0.006092916984006093,0.0015232292460015233,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0015232292460015233,0.0015232292460015233,0.002284843869002285,0.0030464584920030465,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.002284843869002285,0.0015232292460015233,0.0015232292460015233,0.0007616146230007616,0.0015232292460015233,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0030464584920030465,0.0007616146230007616,0.0015232292460015233,0.002284843869002285,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0030464584920030465,0.0007616146230007616,0.0007616146230007616,0.0015232292460015233,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0015232292460015233,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0015232292460015233,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.002284843869002285,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0015232292460015233,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0015232292460015233,0.0007616146230007616,0.0007616146230007616
