화자ID,연령대,NNG_친구,VV_모이,EC_어서,MAG_너무,NNG_모임,JKS_이,VA_많,EC_어,VX_가지,EC_고,NNG_인제,JX_는,NNG_나이,VV_들,MAG_쪼끔,NNG_정리,JKO_를,VV_하,EC_어야,ETM_다는,NNG_생각,JKO_을,EF_어요,MAJ_그래서,MM_그,NNG_주제,VV_가지,VV_돌아가,EC_면서,EC_게,EC_는데,JKG_의,MM_어떤,NNG_일,VV_있,EC_는가,MM_한,NNG_말씀,VX_주,EF_세요,VV_맞,JKS_가,VV_보,EC_니까,VV_놀,ETM_는,JX_도,NNG_공부,EC_라고,NNG_평상시,NNG_방법,VV_모르,EC_면,NNG_퇴직,MAG_굉장히,MAG_붕,VV_뜨,VV_되,EC_ᆯ지,NNG_경우,VA_있,EF_더라고,JX_요,MAG_이제,NNG_재혼,ETM_ᆫ,NNG_남편,VV_가,EC_더니,NNG_본부인,NNG_참석,ETM_던,EC_ᆫ데,VV_데리,NNG_경계,NNG_따,VV_시키,MAG_도저히,MAG_같이,MAG_못,EF_다,NNG_말,NNG_사람,MAJ_근데,NNG_부부,MAG_좀,VV_나가,EF_잖아요,NNG_사모,VA_다르,MAG_더,NNG_이상,EC_다고,MAJ_그러니까,MM_그런,NNG_이유,EC_는지,EC_기에,NNG_양반,NNG_고위직,NNG_대접,JX_만,EC_다,VX_보,NNG_지갑,MAG_빨리,VV_열,NNG_입,JX_은,EF_어라,NNG_반대,MM_여러,VV_내,NNG_한번,EC_려고,MAG_안,MM_이,NNG_문제,EC_구나,NNG_사회,NNG_생활,MAG_잘,EF_는구나,MM_저,NNG_직장,NNG_마지막,NNG_회칙,NNG_애경사,MM_어느,VA_없,MAJ_그러면,NNG_규칙,VV_정하,MAG_그냥,NNG_유리,NNG_회장,VX_하,NNG_나중,MAG_전부,MAG_다,NNG_불만,JKO_ᆯ,NNG_표출,VX_가,EF_냐,VV_말,MAG_이렇게,NNG_이타,NNG_여자,NNG_자녀,NNG_학부형,VV_살,NNG_애,NNG_일방,MAG_계속,NNG_자랑,EC_지,VX_않,ETM_은,ETN_기,MAG_또,ETM_ᆯ,NNG_때,VV_삼가,NNG_신부,MAG_많이,EC_면은,MAG_점점,NNG_자신,VV_피하,EF_ᆫ다,MAG_항시,NNG_자제,EC_라,VA_어리,JX_부터,NNG_희로애락,MAG_정말,MM_다른,VA_같,EC_으면,NNG_상대방,NNG_해체,NNG_우정,VA_깊,NNG_다음,NNG_날,MAG_바로,NNG_사과,NNG_지기,MM_이런,MM_몇,MAG_오늘,NNG_선생,NNG_얘기,NNG_자매,VA_진하,NNG_지금,JX_까지,NNG_옆,VV_지키,VV_이끌,VX_오,NNG_상담,NNG_갈비찜,VV_사,VV_먹,VV_오,EF_습니다,MAG_제일,NNG_중요,JKG_이,NNG_관계,EF_예요,NNG_꽌시,JX_대로,MAG_최근,VV_겪,MAJ_그리고,NNG_고통,MAG_아무리,VA_친하,EC_어도,VA_아프,NNG_부위,VV_건드리,EF_다고,EC_ᆯ수록,NNG_표현,VV_알,VA_예쁘,MAG_참,VV_느끼,EF_ᆸ니다,MAG_정말로,NNG_학교,MAG_오래,MAG_갑자기,VV_만나,NNG_그때,NNG_임의,VV_대하,VV_떨어지,VX_있,MM_각,NNG_직업,NNG_분야,NNG_변화,NNG_옛날,NNG_갭,MAG_서로,NNG_오해,NNG_교육,MAG_인제,NNG_평교사,VV_나오,EC_은데,NNG_끝,NNG_기,MAG_열심히,NNG_도,NNG_교육청,NNG_시,VX_계시,NNG_교육장,VV_계시,NNG_교장,NNG_동료,VA_늦,VV_갖,EC_다가,VV_일어나,NNG_가운데,VV_앉히,MAG_막,NNG_저번,VV_드리,EC_지만,NNG_교사,VV_그러,VX_말,EF_자,NNG_순서,VV_앉,NNG_자리,VV_비우,VA_높,NNG_밖,NNG_필요,EC_냐,MAG_다시,VV_일그러지,NNG_영웅,EF_에요,MAG_오히려,NNG_외국,JX_나,MAG_언제,NNG_집,NNG_서로,NNG_후회,MAG_오랫동안,NNG_비결,EF_ᆫ가,NNG_문화,VV_좋아하,EC_지마는,NNG_선진국,EC_나,NNG_후배,VA_좋,VV_가르치,NNG_미안,NNG_습관,EC_ᆫ다,NNG_자기,NNG_일기장,JX_다,MAG_반드시,NNG_노,MAG_확실히,NNG_훈련,NNG_마인드,NNG_컨트롤,VV_찾,EC_으러,NNG_사망,ETM_ᆫ다는,ETM_을,EF_죠,VA_멋지,NNG_인생,NNG_애석,NNG_고등학교,NNG_국가,NNG_고급,NNG_관료,NNG_사무관,NNG_국장,NNG_토요일,NNG_일요일,MAG_없이,NNG_의문,EC_다시피,NNG_공무원,MAG_쭉,VV_얽매이,NNG_자체,NNG_창조,NNG_낭비,NNG_부정,MAG_그렇게,NNG_주저,MAG_자주,NNG_하모니,VV_맞추,NNG_조화,NNG_전체,NNG_분위기,NNG_외,NNG_골수,VV_빠지,NNG_예측,NNG_상상,NNG_속,VA_굉장하,MAG_자꾸,NNG_눈치,VV_주,VX_지,NNG_사실,EC_더라고,NNG_핑계,VV_대,NNG_본인,EF_는가,NNG_연락,NNG_소원,EF_야,MAG_지금,MAG_그러게,NNG_주변,NNG_정년퇴직,VV_들어오,NNG_수입,MAG_별로,NNG_정기,NNG_여유,EC_더라도,NNG_지출,NNG_부담,NNG_이야기,NNG_근본,NNG_역지사지,VV_어쩌,EF_ᆯ까,MAG_미리,MAG_한번,NNG_머리,VV_떠오르,VV_거르,NNG_노후,NNG_심사숙고,NNG_신중,MAJ_그런데,NNG_책,NNG_선배,EC_라도,NNG_본의,NNG_뜻,NNG_최근,MM_무슨,NNG_극한,NNG_상황,MAG_무심코,NNG_폐부,VV_찌르,NNG_상처,NNG_상,NNG_단결,NNG_조심,EF_구나,NNG_공직,NNG_관직,NNG_출세,NNG_최고,NNG_위,NNG_장차관,NNG_국회의원,NNG_예술가,NNG_시인,NNG_죽마고우,EC_ᆫ가,NNG_환경,NNG_절감,EF_네,NNG_판사,NNG_장,NNG_지배,NNG_처음,NNG_악수,VV_건네,EC_거나,MM_근,VV_굽히,NNG_주위,VV_들어가,MAG_거의,NNG_직업병,NNG_태도,MAG_항상,NNG_반성,NNG_교감,EC_더구먼,VV_그만두,NNG_직급,NNG_의식,VX_놓,EC_을까,EC_ᆯ까,NNG_음식점,NNG_경향,NNG_잣대,NNG_맛,NNG_세대,NNG_직후,NNG_출생,MAG_아직,VV_남,NNG_가족,VV_당하,NNG_겨울,MM_뭔,VV_알리,EC_으니까,ETM_단,NNG_예,NNG_미끼,NNG_수상,EF_어,NNG_의리,VV_치,VV_죽,VV_넘,NNG_장거리,NNG_독감,VV_걸리,NNG_몸,VV_지,NNG_이제,NNG_마음,NNG_전달,MAG_왜,NNG_핸드폰,NNG_동영상,MAG_일부러,NNG_동양,NNG_미관,NNG_유교,MAJ_더구나,MAG_꼭,NNG_무리,MAG_더구나,NNG_형식,NNG_허례,NNG_외부,MAG_아주,NNG_내실,NNG_부족,NNG_현실,VV_동떨어지,NNG_결과,VV_낳
SD2400007,60대 이상,0.006914433880726016,0.000864304235090752,0.010371650821089023,0.006914433880726016,0.01296456352636128,0.02592912705272256,0.0025929127052722557,0.01901469317199654,0.007778738115816767,0.037165082108902334,0.001728608470181504,0.01901469317199654,0.0025929127052722557,0.0025929127052722557,0.001728608470181504,0.000864304235090752,0.012100259291270527,0.03111495246326707,0.007778738115816767,0.000864304235090752,0.005185825410544511,0.019878997407087293,0.014693171996542784,0.010371650821089023,0.018150388936905792,0.000864304235090752,0.001728608470181504,0.000864304235090752,0.00432152117545376,0.02592912705272256,0.007778738115816767,0.003457216940363008,0.00432152117545376,0.003457216940363008,0.007778738115816767,0.000864304235090752,0.000864304235090752,0.00432152117545376,0.00432152117545376,0.001728608470181504,0.006050129645635264,0.025064822817631807,0.006050129645635264,0.00950734658599827,0.000864304235090752,0.01901469317199654,0.033707865168539325,0.000864304235090752,0.001728608470181504,0.000864304235090752,0.001728608470181504,0.005185825410544511,0.006914433880726016,0.000864304235090752,0.003457216940363008,0.000864304235090752,0.000864304235090752,0.01296456352636128,0.000864304235090752,0.003457216940363008,0.014693171996542784,0.003457216940363008,0.00432152117545376,0.006050129645635264,0.001728608470181504,0.012100259291270527,0.0025929127052722557,0.006914433880726016,0.001728608470181504,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.005185825410544511,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.003457216940363008,0.003457216940363008,0.001728608470181504,0.007778738115816767,0.01296456352636128,0.00432152117545376,0.0025929127052722557,0.003457216940363008,0.00432152117545376,0.003457216940363008,0.000864304235090752,0.001728608470181504,0.0025929127052722557,0.000864304235090752,0.003457216940363008,0.00432152117545376,0.00864304235090752,0.000864304235090752,0.001728608470181504,0.000864304235090752,0.001728608470181504,0.000864304235090752,0.000864304235090752,0.00432152117545376,0.006050129645635264,0.003457216940363008,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.010371650821089023,0.001728608470181504,0.000864304235090752,0.000864304235090752,0.0025929127052722557,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.003457216940363008,0.000864304235090752,0.000864304235090752,0.0025929127052722557,0.001728608470181504,0.003457216940363008,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.0025929127052722557,0.0025929127052722557,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.005185825410544511,0.000864304235090752,0.000864304235090752,0.0025929127052722557,0.001728608470181504,0.001728608470181504,0.003457216940363008,0.000864304235090752,0.005185825410544511,0.000864304235090752,0.000864304235090752,0.0025929127052722557,0.000864304235090752,0.001728608470181504,0.000864304235090752,0.000864304235090752,0.001728608470181504,0.000864304235090752,0.001728608470181504,0.0025929127052722557,0.000864304235090752,0.000864304235090752,0.0025929127052722557,0.00864304235090752,0.006050129645635264,0.00864304235090752,0.006914433880726016,0.005185825410544511,0.00864304235090752,0.003457216940363008,0.000864304235090752,0.000864304235090752,0.0025929127052722557,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.001728608470181504,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.001728608470181504,0.001728608470181504,0.006914433880726016,0.0025929127052722557,0.000864304235090752,0.000864304235090752,0.0025929127052722557,0.000864304235090752,0.000864304235090752,0.001728608470181504,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.0025929127052722557,0.000864304235090752,0.000864304235090752,0.001728608470181504,0.001728608470181504,0.000864304235090752,0.000864304235090752,0.001728608470181504,0.005185825410544511,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.005185825410544511,0.003457216940363008,0.001728608470181504,0.000864304235090752,0.000864304235090752,0.0025929127052722557,0.001728608470181504,0.000864304235090752,0.001728608470181504,0.000864304235090752,0.001728608470181504,0.001728608470181504,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.001728608470181504,0.000864304235090752,0.0025929127052722557,0.000864304235090752,0.001728608470181504,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.001728608470181504,0.000864304235090752,0.000864304235090752,0.001728608470181504,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.003457216940363008,0.000864304235090752,0.001728608470181504,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.001728608470181504,0.003457216940363008,0.000864304235090752,0.0025929127052722557,0.000864304235090752,0.0025929127052722557,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.001728608470181504,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.001728608470181504,0.000864304235090752,0.003457216940363008,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.001728608470181504,0.001728608470181504,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.0025929127052722557,0.0025929127052722557,0.001728608470181504,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.001728608470181504,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.0025929127052722557,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.001728608470181504,0.000864304235090752,0.000864304235090752,0.000864304235090752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2400008,60대 이상,0.01446480231436837,0.0009643201542912247,0.008678881388621022,0.0,0.0,0.023143683702989394,0.0,0.03471552555448409,0.019286403085824494,0.048216007714561235,0.0,0.01446480231436837,0.0048216007714561235,0.0057859209257473485,0.0028929604628736743,0.0,0.015429122468659595,0.02892960462873674,0.006750241080038573,0.0,0.0028929604628736743,0.01446480231436837,0.0009643201542912247,0.003857280617164899,0.023143683702989394,0.0,0.0,0.0009643201542912247,0.0,0.021215043394406944,0.013500482160077145,0.013500482160077145,0.0057859209257473485,0.0019286403085824494,0.0048216007714561235,0.0,0.0057859209257473485,0.0,0.0009643201542912247,0.0,0.0,0.021215043394406944,0.0057859209257473485,0.023143683702989394,0.0028929604628736743,0.006750241080038573,0.026036644165863067,0.0,0.0,0.0,0.0009643201542912247,0.0048216007714561235,0.006750241080038573,0.0,0.0009643201542912247,0.0,0.0,0.023143683702989394,0.0019286403085824494,0.0028929604628736743,0.0048216007714561235,0.009643201542912247,0.0,0.008678881388621022,0.0,0.020250723240115717,0.0,0.0057859209257473485,0.0,0.0,0.0,0.0028929604628736743,0.0019286403085824494,0.0,0.0,0.0,0.0,0.0,0.0019286403085824494,0.0019286403085824494,0.0028929604628736743,0.003857280617164899,0.0028929604628736743,0.0019286403085824494,0.0,0.0028929604628736743,0.0,0.0009643201542912247,0.0,0.0,0.0009643201542912247,0.0,0.0019286403085824494,0.0028929604628736743,0.006750241080038573,0.0,0.0009643201542912247,0.0,0.0,0.0,0.0,0.0019286403085824494,0.017357762777242044,0.01832208293153327,0.0,0.0,0.0,0.0,0.011571841851494697,0.0,0.0,0.0,0.0019286403085824494,0.0,0.003857280617164899,0.008678881388621022,0.011571841851494697,0.0,0.0,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0,0.0028929604628736743,0.0009643201542912247,0.0009643201542912247,0.0,0.0009643201542912247,0.0,0.0019286403085824494,0.0,0.0,0.0,0.0,0.0,0.0,0.0048216007714561235,0.0009643201542912247,0.0,0.0009643201542912247,0.0,0.007714561234329798,0.0,0.0,0.0,0.0,0.0009643201542912247,0.0,0.0,0.0,0.0,0.0009643201542912247,0.0,0.0,0.0009643201542912247,0.0,0.0009643201542912247,0.0009643201542912247,0.0057859209257473485,0.0009643201542912247,0.0028929604628736743,0.003857280617164899,0.0019286403085824494,0.0,0.0,0.0009643201542912247,0.0,0.0,0.0,0.0,0.0019286403085824494,0.0,0.0,0.0019286403085824494,0.0,0.0009643201542912247,0.0,0.0,0.0,0.009643201542912247,0.0,0.0028929604628736743,0.0,0.0,0.0,0.0,0.0,0.0009643201542912247,0.0,0.0,0.0019286403085824494,0.0,0.0,0.0,0.0,0.0,0.0,0.0028929604628736743,0.003857280617164899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019286403085824494,0.0,0.0,0.0009643201542912247,0.0009643201542912247,0.0019286403085824494,0.0,0.0,0.0009643201542912247,0.0,0.003857280617164899,0.0,0.0,0.0019286403085824494,0.003857280617164899,0.0,0.0,0.0,0.0,0.0009643201542912247,0.0,0.0,0.0028929604628736743,0.0,0.0019286403085824494,0.0019286403085824494,0.0,0.0,0.0,0.0,0.0,0.003857280617164899,0.0,0.0009643201542912247,0.0,0.0,0.006750241080038573,0.0009643201542912247,0.0009643201542912247,0.0,0.0,0.0048216007714561235,0.0009643201542912247,0.0,0.0,0.0009643201542912247,0.0,0.0019286403085824494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019286403085824494,0.0,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0,0.0,0.0,0.0,0.0,0.0,0.0028929604628736743,0.0,0.0057859209257473485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009643201542912247,0.0,0.0,0.0,0.0,0.0,0.0009643201542912247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009643201542912247,0.0009643201542912247,0.0,0.0,0.0,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0048216007714561235,0.0028929604628736743,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0019286403085824494,0.0009643201542912247,0.0009643201542912247,0.0019286403085824494,0.0009643201542912247,0.0009643201542912247,0.0019286403085824494,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0019286403085824494,0.0048216007714561235,0.0009643201542912247,0.0009643201542912247,0.0028929604628736743,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0048216007714561235,0.0009643201542912247,0.0019286403085824494,0.0009643201542912247,0.0028929604628736743,0.003857280617164899,0.0009643201542912247,0.0009643201542912247,0.0019286403085824494,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0019286403085824494,0.0009643201542912247,0.0019286403085824494,0.006750241080038573,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0019286403085824494,0.0009643201542912247,0.0019286403085824494,0.0019286403085824494,0.0019286403085824494,0.0009643201542912247,0.0009643201542912247,0.0019286403085824494,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0019286403085824494,0.0009643201542912247,0.0009643201542912247,0.0019286403085824494,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0028929604628736743,0.0009643201542912247,0.0019286403085824494,0.0009643201542912247,0.0019286403085824494,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0019286403085824494,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0019286403085824494,0.0028929604628736743,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0019286403085824494,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0019286403085824494,0.0019286403085824494,0.0009643201542912247,0.0009643201542912247,0.0019286403085824494,0.0019286403085824494,0.0019286403085824494,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0019286403085824494,0.0009643201542912247,0.0019286403085824494,0.0009643201542912247,0.0019286403085824494,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247,0.0009643201542912247
