화자ID,연령대,NP_너,JX_는,NNG_업종,NNB_년,VV_넘,EC_게,NNG_근무,JKO_를,VV_하,EC_고,EC_지,EC_어,NNG_일,JKO_을,EF_잖아,NNG_직장,NNG_생활,VV_대하,EC_어서,JKG_의,NNG_업,NNG_만족,EF_어,NP_나,NNG_사실,JX_은,NNG_다양,ETM_ᆫ,EC_으니까,NNG_아이,JKS_이,NNG_중심,EC_니까,NNG_자체,ETN_라기,NNG_경제,NNG_수단,NNG_활용,ETM_는,NNB_거,VA_같,VV_느끼,ETM_ᆯ,NNB_수,VA_있,NNG_성취감,NNG_보람,JX_이라든지,NNG_집중,VA_없,ETN_기,JKS_가,NNG_동안,VV_다니,ETM_던,JX_도,NNG_중간,NNG_요소,EC_는데,NP_이거,EC_다,NP_뭐,EC_ᆫ가,NNG_프로젝트,EC_거나,NP_그거,NNG_마무리,ETM_을,NNG_때,NNB_것,VV_있,VV_위하,NNG_방치,EC_어야,VV_되,NNG_부분,NP_그것,EC_은데,NNG_죄책감,NNG_동반,EC_ᆫ다,VV_그러,EF_ᆯ까,NNG_감정,NP_여기,NNG_기쁨,NNG_옆,VV_징징거리,NNG_스케줄,NNG_엄마,VV_돌보,VV_놓치,NNG_그때,NP_이것,NNG_현,VV_오,NNG_요즘,NNG_말,NNG_중요,EF_지,NNG_생각,VV_빠지,NNG_고민,NNG_여자,NNG_주부,JX_이란,NNG_지금,NNG_마찬가지,EF_고,JX_ᆫ,VA_크,NNG_회사,NNG_만족감,VV_알,EF_는데,VV_벗어나,NNG_이직,JX_거나,NNG_이전,NNG_재택근무,NNG_직장인,NNG_장,NNG_장단점,NNG_장점,NNG_정도,NNG_소화,EC_면서,NNG_활동,NNB_때문,NNG_수입,NNG_제도,VA_좋,ETM_은,NNG_점,EC_ᆫ데,NNG_단점,ETM_라는,NNG_인간,VV_놓,VV_보,NNG_정신,NNG_공간,NNG_집,VV_쉬,NNG_주위,EC_라,EC_든지,VV_보이,EF_니까,NNG_집중력,NNG_살,NNG_직,VV_떨어지,EF_거든,EF_ᆫ데,NNG_재테크,NNG_친구,EC_래,NNG_경계,NNG_강화,EC_ᆫ다고,EF_나,NNG_컴퓨터,NNG_앞,NNB_분,NNG_간,VA_멀,EC_면,VV_꺼지,EC_ᆫ다든지,NNG_시스템,NNG_의심,NNG_관리직,NNG_관리,NNG_가정주부,NNG_취업,EC_려고,NNG_면접,NNG_인사,NNG_팀,NNG_제외,NNG_경우,VA_많,NNG_애,EF_어요,NNG_채용,EF_더라고,NNG_남자,NNG_성과,VV_내,EC_다고,VV_바라보,EC_는지,NNG_직원,VV_기,NNG_음,NNG_복지,NNG_추가,EC_으면,VV_맞,NNG_이익,VA_슬프,NNG_현실,EC_라고,JX_나,NNG_탄력,VV_정하,NNG_시간,NNB_내,NNG_불편,NNG_출근,NNG_퇴근,EC_어도,NNG_나머지,NNB_시,JX_까지,NNG_업무,NNG_조율,NNG_연락,NP_그,NNG_의미,EC_나,EF_야,JX_밖에,EC_라면,NNG_육아,NNG_휴직,VV_주,NNG_사람,NNG_애초,EC_으려고,NNG_경향,NNG_내규,EC_지만,NNG_국가,NNG_차원,NNG_손,NNG_출산,NNG_확대,NNG_인센티브,VV_돌아가,EF_을까,VV_들,EF_네,NP_너희,NNG_주,NNB_일,NNG_효율,VV_나,EC_ᆯ까,NNG_의문,NP_우리,VV_줄어들,NNB_지,VA_길,EC_ᆫ다면,NNG_관리자,NNG_입장,NNG_금요일,NNB_시간,VV_쪼개,ETM_ᆫ다는,VV_망설이,VA_어리,JX_부터,VV_꿈꾸,NNB_중,NNG_게임,NNG_제작,VV_좋아하,VV_삼,EF_다,NNB_대,NNG_초반,NNG_계속,NNB_나름,JX_대로,VV_흐르,NNG_허무,VV_흘러가,NNB_번,NNG_고비,NNG_선택,NNG_후회,NNB_적,VA_힘들,NNB_만큼,NNG_보상,NNG_제공,NNG_기대감,VV_미치,NNG_처우,NNB_가지,NNG_이유,NNG_강도,JX_라든지,NNG_개선,NNG_준비,NNG_시점,NNG_부정,NNG_시선,NNG_접근,NNG_도약,NNG_긍정,VV_알아보,NNG_필요,NNG_스트레스,VV_이러,NNG_자신,NNG_안주,ETN_다기,NNG_나이,NNG_핑계,NNG_도전,NNB_쪽,NNG_질문,NNG_여자분,VA_적,NNG_장르,NNG_여성,EC_라서,NNG_배려,VA_다르,NNG_노력,NNG_얘기,NNG_자녀,NNG_아이러니,NNG_이쪽,NNG_업계,NNG_결혼,EC_면은,EF_ᆫ지,VV_통틀,NNB_명,VV_계시,NNG_서로,NNG_눈치,VV_풀,NNG_차별,NNG_인,NNG_유선,EC_더라도,NNG_통화,NNG_메신저,NNB_외,NNG_비상사태,NNG_발생,VV_꺼리,NNG_부족,JX_뿐,JX_만,NNG_곳,NNG_시대,VV_바뀌,NNG_전,NNG_후,NNG_전환점,EF_지만,NNG_이후,NNG_구체,NNG_도입,NP_거기,VV_따르,NNG_기술,NNG_줌,NNG_미팅,EC_ᆫ다거나,VV_맞추,NNG_자동,EF_ᆫ다,VV_생기,NNG_변화,VV_만나,NNG_가능,NNG_환경,VV_만들,VV_변하,ETN_ᆷ,VV_나오,NNG_여기저기,NNG_결국,NNG_맥락,NNG_상황,NNG_자연,VV_이루어지,NNG_걱정,VV_다루,NNG_지시,NNG_유지,VA_나쁘,NNG_삶,NNG_질,NNG_책임,NNG_의식,VA_강하,NNG_실제,NNG_카운팅,NNG_계산,NNG_모두,ETM_다는,NNG_최근
SD2400647,40대,0.003401360544217687,0.034013605442176874,0.0,0.003401360544217687,0.0,0.007936507936507936,0.009070294784580499,0.01473922902494331,0.02834467120181406,0.03968253968253968,0.011337868480725623,0.018140589569160998,0.003401360544217687,0.024943310657596373,0.0011337868480725624,0.0045351473922902496,0.0022675736961451248,0.0045351473922902496,0.018140589569160998,0.009070294784580499,0.0045351473922902496,0.007936507936507936,0.015873015873015872,0.015873015873015872,0.0011337868480725624,0.011337868480725623,0.0011337868480725624,0.018140589569160998,0.0,0.0,0.02947845804988662,0.0,0.0011337868480725624,0.0011337868480725624,0.0,0.0011337868480725624,0.0,0.0,0.027210884353741496,0.022675736961451247,0.015873015873015872,0.0022675736961451248,0.017006802721088437,0.009070294784580499,0.007936507936507936,0.0,0.0,0.0,0.0,0.007936507936507936,0.006802721088435374,0.026077097505668934,0.0,0.0045351473922902496,0.005668934240362812,0.021541950113378686,0.0,0.0,0.0022675736961451248,0.0,0.0022675736961451248,0.0011337868480725624,0.0,0.0,0.0,0.003401360544217687,0.0,0.003401360544217687,0.0045351473922902496,0.01473922902494331,0.0045351473922902496,0.0,0.0,0.007936507936507936,0.01473922902494331,0.005668934240362812,0.0022675736961451248,0.0,0.0,0.0,0.0,0.0011337868480725624,0.0011337868480725624,0.0,0.0011337868480725624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022675736961451248,0.0011337868480725624,0.0022675736961451248,0.0022675736961451248,0.006802721088435374,0.017006802721088437,0.0,0.0,0.0011337868480725624,0.0,0.0,0.0022675736961451248,0.0,0.0,0.0045351473922902496,0.0011337868480725624,0.007936507936507936,0.0011337868480725624,0.0,0.0022675736961451248,0.0,0.0011337868480725624,0.0,0.0,0.0045351473922902496,0.0,0.0,0.0,0.0,0.0022675736961451248,0.0,0.0011337868480725624,0.0,0.0022675736961451248,0.0,0.0022675736961451248,0.007936507936507936,0.005668934240362812,0.0011337868480725624,0.0,0.0,0.0022675736961451248,0.0,0.0,0.003401360544217687,0.0,0.0,0.0,0.0,0.0,0.0022675736961451248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005668934240362812,0.0,0.0,0.0,0.0,0.0,0.0,0.0011337868480725624,0.0,0.0011337868480725624,0.0,0.0022675736961451248,0.0,0.0,0.003401360544217687,0.0011337868480725624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022675736961451248,0.0,0.0,0.0,0.0,0.0,0.003401360544217687,0.0,0.0,0.0,0.0011337868480725624,0.0,0.0011337868480725624,0.0,0.0045351473922902496,0.0,0.0,0.0011337868480725624,0.0,0.0,0.005668934240362812,0.0022675736961451248,0.003401360544217687,0.0,0.0,0.0,0.0,0.0022675736961451248,0.0011337868480725624,0.0,0.0,0.005668934240362812,0.0,0.0,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0,0.005668934240362812,0.0011337868480725624,0.0022675736961451248,0.0,0.0,0.0,0.0022675736961451248,0.0022675736961451248,0.0022675736961451248,0.0022675736961451248,0.0,0.0,0.0,0.0,0.005668934240362812,0.0,0.0,0.0,0.0,0.009070294784580499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045351473922902496,0.0022675736961451248,0.0,0.0,0.003401360544217687,0.0045351473922902496,0.0,0.0011337868480725624,0.0,0.0,0.0045351473922902496,0.0,0.0,0.0,0.005668934240362812,0.0011337868480725624,0.0022675736961451248,0.0,0.0,0.0,0.0011337868480725624,0.0011337868480725624,0.0022675736961451248,0.005668934240362812,0.0011337868480725624,0.003401360544217687,0.0022675736961451248,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0022675736961451248,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0045351473922902496,0.0011337868480725624,0.0022675736961451248,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0022675736961451248,0.0011337868480725624,0.0011337868480725624,0.0022675736961451248,0.0011337868480725624,0.0022675736961451248,0.0011337868480725624,0.0011337868480725624,0.0022675736961451248,0.0011337868480725624,0.003401360544217687,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0022675736961451248,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0022675736961451248,0.0045351473922902496,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0022675736961451248,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0022675736961451248,0.0011337868480725624,0.0022675736961451248,0.0022675736961451248,0.0022675736961451248,0.0011337868480725624,0.0022675736961451248,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0022675736961451248,0.0011337868480725624,0.005668934240362812,0.0022675736961451248,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0045351473922902496,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0022675736961451248,0.0022675736961451248,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624,0.0011337868480725624
SD2400648,40대,0.004892367906066536,0.023483365949119372,0.0009784735812133072,0.003913894324853229,0.0009784735812133072,0.004892367906066536,0.0136986301369863,0.014677103718199608,0.029354207436399216,0.022504892367906065,0.007827788649706457,0.018590998043052837,0.011741682974559686,0.02054794520547945,0.00684931506849315,0.004892367906066536,0.003913894324853229,0.007827788649706457,0.011741682974559686,0.005870841487279843,0.004892367906066536,0.003913894324853229,0.018590998043052837,0.016634050880626222,0.011741682974559686,0.022504892367906065,0.0019569471624266144,0.0136986301369863,0.0029354207436399216,0.007827788649706457,0.046966731898238745,0.0009784735812133072,0.0029354207436399216,0.0029354207436399216,0.0009784735812133072,0.0029354207436399216,0.0009784735812133072,0.0009784735812133072,0.030332681017612523,0.0136986301369863,0.008806262230919765,0.0019569471624266144,0.0136986301369863,0.009784735812133072,0.02837573385518591,0.0009784735812133072,0.003913894324853229,0.0009784735812133072,0.0019569471624266144,0.0029354207436399216,0.018590998043052837,0.02446183953033268,0.0029354207436399216,0.0019569471624266144,0.003913894324853229,0.016634050880626222,0.0019569471624266144,0.0009784735812133072,0.004892367906066536,0.0009784735812133072,0.003913894324853229,0.003913894324853229,0.0019569471624266144,0.0009784735812133072,0.003913894324853229,0.0019569471624266144,0.0009784735812133072,0.010763209393346379,0.012720156555772993,0.011741682974559686,0.007827788649706457,0.0009784735812133072,0.0009784735812133072,0.010763209393346379,0.01761252446183953,0.012720156555772993,0.003913894324853229,0.0009784735812133072,0.0009784735812133072,0.0009784735812133072,0.0019569471624266144,0.0019569471624266144,0.0019569471624266144,0.0009784735812133072,0.0009784735812133072,0.0009784735812133072,0.0009784735812133072,0.0009784735812133072,0.0029354207436399216,0.0019569471624266144,0.0009784735812133072,0.0009784735812133072,0.0009784735812133072,0.004892367906066536,0.0009784735812133072,0.003913894324853229,0.0009784735812133072,0.0019569471624266144,0.0009784735812133072,0.003913894324853229,0.005870841487279843,0.0009784735812133072,0.0009784735812133072,0.0029354207436399216,0.0009784735812133072,0.0009784735812133072,0.0019569471624266144,0.0009784735812133072,0.0009784735812133072,0.008806262230919765,0.0009784735812133072,0.008806262230919765,0.0019569471624266144,0.0009784735812133072,0.0009784735812133072,0.0009784735812133072,0.0009784735812133072,0.0009784735812133072,0.0009784735812133072,0.003913894324853229,0.0009784735812133072,0.0009784735812133072,0.0009784735812133072,0.0019569471624266144,0.0009784735812133072,0.0009784735812133072,0.003913894324853229,0.0009784735812133072,0.005870841487279843,0.0009784735812133072,0.00684931506849315,0.0029354207436399216,0.004892367906066536,0.0009784735812133072,0.0029354207436399216,0.0009784735812133072,0.0029354207436399216,0.0009784735812133072,0.0009784735812133072,0.003913894324853229,0.0009784735812133072,0.0029354207436399216,0.0019569471624266144,0.0009784735812133072,0.0009784735812133072,0.0019569471624266144,0.0009784735812133072,0.0009784735812133072,0.0009784735812133072,0.0009784735812133072,0.0009784735812133072,0.0009784735812133072,0.0009784735812133072,0.0029354207436399216,0.0009784735812133072,0.0019569471624266144,0.0019569471624266144,0.0009784735812133072,0.0009784735812133072,0.0019569471624266144,0.0009784735812133072,0.0009784735812133072,0.0019569471624266144,0.0009784735812133072,0.0009784735812133072,0.0009784735812133072,0.0009784735812133072,0.004892367906066536,0.0009784735812133072,0.0009784735812133072,0.0009784735812133072,0.0009784735812133072,0.0019569471624266144,0.0009784735812133072,0.0009784735812133072,0.0009784735812133072,0.0009784735812133072,0.0009784735812133072,0.0009784735812133072,0.0009784735812133072,0.0009784735812133072,0.0009784735812133072,0.0019569471624266144,0.0009784735812133072,0.0019569471624266144,0.0009784735812133072,0.0029354207436399216,0.0029354207436399216,0.0009784735812133072,0.0009784735812133072,0.0009784735812133072,0.0009784735812133072,0.0009784735812133072,0.0019569471624266144,0.0009784735812133072,0.0009784735812133072,0.008806262230919765,0.0009784735812133072,0.0009784735812133072,0.0009784735812133072,0.0009784735812133072,0.0019569471624266144,0.0009784735812133072,0.0009784735812133072,0.0009784735812133072,0.0029354207436399216,0.0019569471624266144,0.0009784735812133072,0.0019569471624266144,0.0009784735812133072,0.0009784735812133072,0.0019569471624266144,0.0019569471624266144,0.0019569471624266144,0.0019569471624266144,0.0029354207436399216,0.0019569471624266144,0.0009784735812133072,0.0029354207436399216,0.0009784735812133072,0.0009784735812133072,0.0009784735812133072,0.0009784735812133072,0.0009784735812133072,0.0009784735812133072,0.004892367906066536,0.0019569471624266144,0.0019569471624266144,0.0009784735812133072,0.0009784735812133072,0.0009784735812133072,0.0009784735812133072,0.0009784735812133072,0.0009784735812133072,0.0029354207436399216,0.0019569471624266144,0.0009784735812133072,0.0009784735812133072,0.0009784735812133072,0.0009784735812133072,0.0009784735812133072,0.0009784735812133072,0.0029354207436399216,0.0009784735812133072,0.0009784735812133072,0.003913894324853229,0.004892367906066536,0.0009784735812133072,0.0009784735812133072,0.0009784735812133072,0.0009784735812133072,0.0009784735812133072,0.0009784735812133072,0.0019569471624266144,0.0009784735812133072,0.0009784735812133072,0.0009784735812133072,0.0009784735812133072,0.0009784735812133072,0.0009784735812133072,0.0009784735812133072,0.0009784735812133072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
