화자ID,연령대,NNG_지금,JX_까지,NNG_여행지,NNB_중,VA_좋,ETM_던,NNB_데,JKS_가,NP_어디,EF_어,EC_지,NP_나,JX_는,NNG_여,VV_가,ETM_을,NNG_때,NNG_애,JX_도,VA_있,EC_고,NNG_묘도,VV_보,NNG_교육,NNG_생각,EF_더라고,NNG_한옥,NNG_마을,JX_만,EC_어서,EC_ᆫ지,NNB_번,EF_ᆯ까,NNG_숙소,JKO_를,JX_은,JKS_이,ETM_다는,NNB_거,EF_잖아,NNG_풀,NNG_빌라,ETM_라는,VV_놀,NP_우리,NNG_커피,VV_마시,NNG_맥주,ETM_는,NNB_것,VV_들어가,EC_어야,VV_되,VA_귀찮,NNG_아침,EC_니까,VV_지켜보,EC_면서,VA_편하,EC_게,ETN_기,JX_ᆫ,EF_ᆫ데,NNG_바다,NNG_풍경,NNG_이번,NNG_어머니,NNG_칠순,NNG_형,EC_자고,NNG_얘기,ETM_ᆫ,ETM_ᆯ,NNG_기억,VV_남,EC_지만,VA_힘들,EC_면,VA_같,ETM_은,VV_들,EF_거든,EC_어,EF_지,EC_ᆫ데,NP_뭐,VV_하,VV_먹,VV_싸,NNG_주변,NNG_맛집,NNG_위주,NNB_수,EF_네,NNG_상의,NNB_쪽,NNG_산,VV_정하,NNG_여름휴가,NNG_여름,VV_돌아다니,NNG_물,NNB_일,NNG_리조,NP_거기,EC_라,NNG_테라스,NNG_리조트,VV_알아보,NNG_그때,NNB_월,VA_비싸,EF_야,VV_알,NP_걔,EF_을까,NNG_지난번,VV_물어보,NNG_인,NNG_가족,NNG_패키지,NNG_할인,EC_는데,NNG_만약,NNG_경우,NNB_박,NNB_원,NNG_정도,NNG_성수기,NNG_시기,VV_피하,EC_ᆯ지,NNG_날짜,NNG_후반,EC_는지,EC_ᆫ다고,NNG_가격,NNG_금액,EF_자,NNG_계곡,JKO_을,NNG_애매,NNG_당일,EC_은데,NNG_근처,EC_으면,NP_자기,NNG_일단,EC_어도,VA_괜찮,VA_깨끗하,EC_거든,EF_어서,NP_너,VA_시원하,EF_고,NNG_휴가,NNG_기준,VV_나오,NP_그거,EC_으니까,JKS_이서,EC_나,EC_라고,EF_려나,NNG_언니,NNB_터,NNG_부담,NNG_골프,VV_빼,NNG_엄마,EF_은데,EC_려고,EC_ᆫ다,ETM_란,NNG_말,NNG_한번,VV_줄이,VA_심심하,NNG_여행,VV_쉬,VV_오,VA_바쁘,NNG_다리,VA_아프,VA_간단하,EF_다,VV_맞,NNG_밥,EC_는다고,NNG_라면,VV_끓이,NNB_대로,VV_있,EC_다,NNG_강아지,NNG_사람,VA_없,NNG_신경,VV_쓰이,VA_길,NNB_식,VV_맞추,EC_어야지,NNG_호텔,VV_맡기,NNG_불편,NNG_요즘,VA_많,NP_얘,NNG_성격,NNG_엄두,VV_나,VA_어리,ETM_ᆫ단,VV_보이,EC_면은,VA_싫,JKO_ᆯ,EF_을지,EC_더라도,NNG_하루,EF_대,NNG_지,NNG_결혼식,NP_이거,NNG_별개,NNG_평일,VV_내,VV_베이,NNG_주말,NNG_날,NNG_방학,NNG_의미,EF_으려나,NNG_해외,NNG_국내,NNG_입,NNG_시선,VV_묵,NNG_여수,EC_을지,VV_모르,VA_맛있,NP_그것,EF_ᆫ가,NNG_시간,NNG_여건,EC_든,JX_야,JX_든,NNB_주일,JX_이나,VA_짧,NNG_휴양림,NNG_구체,NNG_통화,EC_던가,NNG_기간,NNG_예약,EF_으니까,EF_어야지,NNG_장소,NNG_지역,EC_다고,EC_ᆯ려면,NNG_바닷가,NNG_태아,NP_그쪽,NNG_앞으,NNG_차,VV_타,NP_그기,NNG_작년,NNG_단시간,EC_ᆫ가,NNG_마음,NNG_동안,NNG_주,NNG_친구,VV_만나,NNG_일정,NNG_며칠,JX_부터,NNG_객실,JX_이라든지,EC_네,NNG_방,NNB_개,JKG_의,NNG_결정,NNG_극,EC_라서,NNG_이상,EF_자고,NP_누구,NNG_추천,NNB_만,EC_은가,VV_좋아하,NNG_학원,EC_고서,NNG_학교,VV_겹치,VA_크,EF_다고,NNG_방향,NNG_처음,VV_치,NNG_차이,VV_일어나,NNG_오전,NNB_시간,VV_들어오,NNG_상관,NNG_장모,NNG_연세,NNG_안,NNG_최대한,NNG_놀이,VV_나가,EC_지만은,NP_저기,NNG_음식,NNG_준비,NNB_때문,NNG_놀이방,NNB_적,NNG_다,NNG_중학생,NNG_초등학생,NNG_학년,NNG_누나,EC_으면서,NNG_유아,NNG_저번,NNB_주,NNG_용인,VV_당기,NNG_달,NNG_중순,EC_려면,NNB_말,NNB_초,NNG_문제,JX_마다,NNG_부분,NNG_협의
SD2400382,40대,0.0,0.0009900990099009901,0.0029702970297029703,0.0,0.01287128712871287,0.0029702970297029703,0.01089108910891089,0.011881188118811881,0.0009900990099009901,0.01287128712871287,0.00891089108910891,0.0039603960396039604,0.032673267326732675,0.0,0.03861386138613861,0.007920792079207921,0.01485148514851485,0.00891089108910891,0.02178217821782178,0.009900990099009901,0.04554455445544554,0.0,0.005940594059405941,0.0009900990099009901,0.0029702970297029703,0.0009900990099009901,0.0,0.0,0.0039603960396039604,0.01782178217821782,0.0019801980198019802,0.006930693069306931,0.0,0.005940594059405941,0.013861386138613862,0.011881188118811881,0.02178217821782178,0.0009900990099009901,0.02277227722772277,0.0049504950495049506,0.0009900990099009901,0.0,0.0,0.0049504950495049506,0.005940594059405941,0.0009900990099009901,0.0,0.0,0.024752475247524754,0.016831683168316833,0.0,0.00891089108910891,0.013861386138613862,0.0,0.0,0.015841584158415842,0.0,0.0029702970297029703,0.0009900990099009901,0.00891089108910891,0.011881188118811881,0.011881188118811881,0.0039603960396039604,0.0029702970297029703,0.0,0.0019801980198019802,0.0,0.0019801980198019802,0.0,0.005940594059405941,0.007920792079207921,0.005940594059405941,0.02277227722772277,0.0,0.0,0.0019801980198019802,0.0049504950495049506,0.00891089108910891,0.016831683168316833,0.009900990099009901,0.0,0.0009900990099009901,0.019801980198019802,0.0049504950495049506,0.0,0.0019801980198019802,0.03564356435643564,0.0019801980198019802,0.0009900990099009901,0.0,0.0,0.0,0.006930693069306931,0.0,0.0,0.009900990099009901,0.0,0.0049504950495049506,0.0,0.0,0.0019801980198019802,0.0,0.0039603960396039604,0.0,0.0029702970297029703,0.0,0.0,0.0,0.0039603960396039604,0.0039603960396039604,0.0049504950495049506,0.0,0.0009900990099009901,0.0019801980198019802,0.0,0.0049504950495049506,0.0,0.0029702970297029703,0.0009900990099009901,0.0,0.0,0.0,0.0009900990099009901,0.0,0.0049504950495049506,0.0039603960396039604,0.0009900990099009901,0.0009900990099009901,0.0019801980198019802,0.0,0.0,0.0,0.0019801980198019802,0.0,0.0,0.0009900990099009901,0.0039603960396039604,0.0,0.0,0.0009900990099009901,0.005940594059405941,0.0,0.0,0.0009900990099009901,0.0,0.0019801980198019802,0.0,0.0,0.0009900990099009901,0.0029702970297029703,0.0,0.0,0.0,0.0,0.0,0.0,0.0029702970297029703,0.0019801980198019802,0.0009900990099009901,0.0,0.0049504950495049506,0.0,0.0029702970297029703,0.0029702970297029703,0.0009900990099009901,0.0019801980198019802,0.0009900990099009901,0.0,0.0039603960396039604,0.0,0.0029702970297029703,0.0019801980198019802,0.0019801980198019802,0.0,0.0,0.0,0.0,0.0,0.0,0.0029702970297029703,0.0019801980198019802,0.0039603960396039604,0.0,0.0,0.0,0.0,0.0009900990099009901,0.0,0.0,0.0,0.0,0.0,0.0,0.0029702970297029703,0.0029702970297029703,0.0049504950495049506,0.0009900990099009901,0.006930693069306931,0.0,0.0,0.0,0.0,0.005940594059405941,0.0,0.0,0.0009900990099009901,0.0,0.0,0.0019801980198019802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029702970297029703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009900990099009901,0.0,0.0,0.0009900990099009901,0.0,0.0039603960396039604,0.0009900990099009901,0.0,0.0029702970297029703,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0019801980198019802,0.0009900990099009901,0.0029702970297029703,0.0019801980198019802,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0029702970297029703,0.0009900990099009901,0.0009900990099009901,0.0019801980198019802,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0029702970297029703,0.0029702970297029703,0.0009900990099009901,0.0029702970297029703,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0029702970297029703,0.0009900990099009901,0.0049504950495049506,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0019801980198019802,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0019801980198019802,0.0009900990099009901,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0029702970297029703,0.0029702970297029703,0.0009900990099009901,0.0019801980198019802,0.0019801980198019802,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0019801980198019802,0.0039603960396039604,0.0009900990099009901,0.0029702970297029703,0.0019801980198019802,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0019801980198019802,0.0049504950495049506,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0039603960396039604,0.0009900990099009901
SD2400383,40대,0.0009057971014492754,0.005434782608695652,0.0018115942028985507,0.0009057971014492754,0.01358695652173913,0.0009057971014492754,0.016304347826086956,0.024456521739130436,0.005434782608695652,0.016304347826086956,0.004528985507246377,0.005434782608695652,0.035326086956521736,0.0009057971014492754,0.04891304347826087,0.010869565217391304,0.007246376811594203,0.008152173913043478,0.02717391304347826,0.018115942028985508,0.03170289855072464,0.0009057971014492754,0.006340579710144928,0.0009057971014492754,0.0036231884057971015,0.004528985507246377,0.0009057971014492754,0.0009057971014492754,0.005434782608695652,0.014492753623188406,0.002717391304347826,0.006340579710144928,0.0036231884057971015,0.0036231884057971015,0.015398550724637682,0.020833333333333332,0.019021739130434784,0.0009057971014492754,0.02355072463768116,0.007246376811594203,0.0018115942028985507,0.0018115942028985507,0.0009057971014492754,0.009963768115942028,0.016304347826086956,0.0009057971014492754,0.0018115942028985507,0.0009057971014492754,0.025362318840579712,0.009963768115942028,0.0009057971014492754,0.010869565217391304,0.014492753623188406,0.0009057971014492754,0.0009057971014492754,0.005434782608695652,0.0009057971014492754,0.002717391304347826,0.002717391304347826,0.012681159420289856,0.009963768115942028,0.007246376811594203,0.0018115942028985507,0.0036231884057971015,0.0009057971014492754,0.010869565217391304,0.002717391304347826,0.002717391304347826,0.0036231884057971015,0.0036231884057971015,0.004528985507246377,0.0036231884057971015,0.025362318840579712,0.0009057971014492754,0.0009057971014492754,0.0018115942028985507,0.006340579710144928,0.012681159420289856,0.009057971014492754,0.005434782608695652,0.0009057971014492754,0.0018115942028985507,0.025362318840579712,0.005434782608695652,0.0036231884057971015,0.0009057971014492754,0.020833333333333332,0.002717391304347826,0.002717391304347826,0.0018115942028985507,0.0009057971014492754,0.002717391304347826,0.016304347826086956,0.0009057971014492754,0.0009057971014492754,0.0018115942028985507,0.0009057971014492754,0.0009057971014492754,0.0018115942028985507,0.0036231884057971015,0.002717391304347826,0.0018115942028985507,0.006340579710144928,0.0009057971014492754,0.0036231884057971015,0.005434782608695652,0.0009057971014492754,0.0018115942028985507,0.005434782608695652,0.0018115942028985507,0.002717391304347826,0.0036231884057971015,0.005434782608695652,0.0018115942028985507,0.0009057971014492754,0.0018115942028985507,0.0009057971014492754,0.002717391304347826,0.0018115942028985507,0.0009057971014492754,0.0018115942028985507,0.0009057971014492754,0.002717391304347826,0.0009057971014492754,0.0009057971014492754,0.008152173913043478,0.0009057971014492754,0.0036231884057971015,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0018115942028985507,0.002717391304347826,0.0018115942028985507,0.0018115942028985507,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.004528985507246377,0.0036231884057971015,0.0009057971014492754,0.004528985507246377,0.0018115942028985507,0.0009057971014492754,0.002717391304347826,0.0009057971014492754,0.0009057971014492754,0.002717391304347826,0.002717391304347826,0.0009057971014492754,0.0009057971014492754,0.002717391304347826,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.002717391304347826,0.0018115942028985507,0.0018115942028985507,0.002717391304347826,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0036231884057971015,0.0018115942028985507,0.004528985507246377,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0018115942028985507,0.005434782608695652,0.0009057971014492754,0.0018115942028985507,0.0018115942028985507,0.0009057971014492754,0.002717391304347826,0.0009057971014492754,0.0009057971014492754,0.0018115942028985507,0.0018115942028985507,0.0009057971014492754,0.0036231884057971015,0.0018115942028985507,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0018115942028985507,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0018115942028985507,0.0018115942028985507,0.0036231884057971015,0.0018115942028985507,0.0018115942028985507,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0018115942028985507,0.0009057971014492754,0.002717391304347826,0.0018115942028985507,0.0009057971014492754,0.0009057971014492754,0.0018115942028985507,0.0018115942028985507,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.002717391304347826,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.002717391304347826,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0018115942028985507,0.0009057971014492754,0.0009057971014492754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
