화자ID,연령대,NNG_검사,EC_어,ETM_ᆫ,NNB_적,VA_있,EF_어,NP_나,NNG_엠비티아,NNG_수업,ETM_은,JKS_이,EF_거든,NNG_내향,NNG_외향,JKG_의,NNG_기준,JX_은,JKS_가,NNG_에너지,JKO_를,NP_어디,EF_느냐,NNG_차이,EC_ᆫ데,VV_보,ETM_을,NNG_때,NP_너,JX_는,NNB_거,VA_같,NNG_여행,VV_가,ETM_는,NNB_것,JX_도,VV_좋아하,EC_고,NNG_집,VV_있,VV_나가,JKO_ᆯ,EC_어서,EC_은데,VV_얼,VA_편하,EC_다고,VV_느끼,ETM_ᆯ,NNG_힘,JKO_을,NP_언제,EF_야,VV_맞,NP_그것,NNG_얘기,VV_가지,EC_지만,NNB_중,VA_강하,NNG_발휘,EC_냐고,NNG_쇼핑,VV_싫어하,VA_힘들,ETN_기,NNG_전,NNG_만반,NNG_준비,VV_하,NNG_마트,NNG_분기,EC_ᆫ다고,EF_잖아,NNG_혼자,EC_는데,NP_거기,VV_위하,NNB_주일,JX_부터,NNG_마음,NNG_날,NP_뭐,EC_어야,EF_다,NNG_생각,NP_누구,ETN_ᆷ,EC_면,NNG_아이쇼핑,EC_라고,VA_싫,VA_좋,EC_냐면,NNG_평소,EC_ᆫ가,VV_사,NNG_만약,VA_희,NNB_티,NNG_티,VV_그러,EC_ᆷ,EC_다가,VV_지나가,NP_그거,EF_더라고,NP_우리,NNG_언니,NNG_이유,VV_알,VV_고르,NNG_결제,VV_데리,NNG_방법,NNG_혈액형,NNG_성격,NNG_혈액,NNG_에이,NNG_식구,NNB_명,NNG_엄마,NNG_형,NNG_아빠,NNB_형,EC_나,NNG_오,ETM_다는,NNG_느낌,VV_들,NNB_수,NNG_시골,VV_자라,EC_다,EC_니까,NNG_체험,NNG_활동,NNG_아이,VV_시키,ETM_라는,NP_니,EC_라,NNG_요즘,NNG_미술,NNG_학원,VV_남,VV_다니,NNG_선생,NNG_남자,NNG_특,NNG_말,VA_길,NNG_잔소리,VV_되,NNG_애,NNG_소통,EF_세요,EC_더니,EC_는다,VV_갖,EC_요,NNG_고민,NNG_대화,JX_ᆫ,EF_는데,VV_끊기,EC_지,NNG_시간,NNG_게임,JX_요,NP_이것,NNG_여자,VV_나누,EC_면서,ETM_란,NNG_사람,VA_다르,VA_똑같,NNG_배려,NNG_존중,VV_바라,EF_ᆫ다,NNG_닥터,NNG_프러스,VV_트,NNG_심리학,NNG_과,VV_나오,NNG_만화가,VV_쓰,NNG_책,NNG_장면,NNG_세상,EF_음,EC_다라고,NNB_시,NNG_유명,NNG_심리학자,NNB_권,NNG_마지막,VV_죽,EF_ᆯ까,NNG_개성,VV_원하,NNG_사랑,VV_키우,VA_많,NNG_남편,NNG_저,NNG_틀,VV_맞추,EC_려고,EF_을까,VV_내려놓,EC_으려고,NNG_노력,EF_지,VV_물어보,NNG_흉,EF_ᆯ걸,NNG_토요일,EC_게,JKG_에,NNG_잠,VV_자,NNG_꼴,NP_얘,NNG_화,VV_내,EC_느니,EC_자,NNG_처음,VV_오,VV_맡기,VV_넘기,EC_냐,NNB_번,VV_통하,VV_쉬,EC_으면,NNB_번째,JX_까지,VV_먹히,NNG_그때,NNG_감정,ETM_던,NNG_안정,NNG_도,EC_으니까,NNG_이제,NNG_침대,VA_어리,NNG_아기,NNB_개월,NNG_외출,JX_만,EC_듯이,NNG_조리,NNG_원,NNG_동기,NNB_차,NNG_문화,NNG_센터,NNB_때문,NNG_밖,VV_놀,VV_만나,NNG_이야기,NNG_육아,NNG_정보,VV_나,VA_귀찮,NNG_반,VV_찾,VA_친하,NNG_친구,NNG_중학교,NNG_연락,NNG_공부,NP_자기,NNG_계발,NNG_영역,NNG_나중,VV_쌓이,NP_걔,NNG_입장,VV_오래가,NNB_주년,NP_이거,NNG_유행,NNG_기억,NNG_해당,EF_는지,NNG_옛날,JX_밖에,VV_모르,NNG_향,NNG_공존,VA_답답하,VV_돌아다니,VV_뺏기,EF_라,EF_던데,NNG_근심,NNG_걱정,VV_사라지,VV_먹,EC_어도,NNG_배,VV_부르,VV_끝나,NNG_허기,VV_몰려오,NNG_라면,VV_끓이,VV_살,NNG_각자,NNG_생,EC_라서,NNG_최고,NNG_스타일,NNG_밥,EF_더라,NNG_옷,NNG_전형,NNG_저번,EF_구나,NNG_성향,EC_는다고,NNG_대체,NNG_가,EC_거든,NNG_의외,EF_네,NNG_오빠,NNG_특이,NNG_친정,NNG_비,NNG_결혼,EC_니,NNG_면,VA_세,VV_억누르,EC_려,EF_가,VV_지,VV_치,VV_박,NNG_트러블,VV_웃기,ETM_는다는,VA_없,EF_고,NNG_주말,VV_보내,VA_재밌,VV_빼,ETN_다기,NNG_엠비티아이,NNG_엠,VV_대하,NNG_글,VV_부딪히,VA_바쁘,NNG_탓,EF_ᆫ가,NNG_이기,NNG_본인,NNG_위주,NNG_부담,NNG_결함,NP_것,NNG_시작,NNG_놀이터,EC_라면,NNG_공유,NNG_이상,NNG_예전,EC_러,VA_크,NNG_일,NNG_일종,NNG_나,NNB_가지,NNG_위,NNG_나이,EF_지만,NNG_걸,NNG_맘,NNG_카페,NNB_데,NNG_가입,JX_가,NNG_멘토,NNG_사실,NNG_초등학교,NNG_유치원,NNG_고등학교,NNG_대학교,NNG_과정,NNG_초등,NNG_학교,NNG_허심탄회,NNG_고등,NNB_점
SD2401517,40대,0.0007215007215007215,0.01875901875901876,0.020923520923520924,0.0021645021645021645,0.012987012987012988,0.021645021645021644,0.04040404040404041,0.0007215007215007215,0.0007215007215007215,0.004329004329004329,0.03318903318903319,0.0036075036075036075,0.0021645021645021645,0.0036075036075036075,0.008658008658008658,0.0007215007215007215,0.00937950937950938,0.03607503607503607,0.0007215007215007215,0.025974025974025976,0.0021645021645021645,0.0007215007215007215,0.0007215007215007215,0.005050505050505051,0.007936507936507936,0.006493506493506494,0.012265512265512266,0.011544011544011544,0.023809523809523808,0.017316017316017316,0.011544011544011544,0.001443001443001443,0.00937950937950938,0.022366522366522368,0.01875901875901876,0.022366522366522368,0.004329004329004329,0.03318903318903319,0.002886002886002886,0.005050505050505051,0.010822510822510822,0.0036075036075036075,0.012987012987012988,0.0021645021645021645,0.001443001443001443,0.0021645021645021645,0.0021645021645021645,0.001443001443001443,0.007936507936507936,0.001443001443001443,0.015151515151515152,0.002886002886002886,0.00937950937950938,0.0036075036075036075,0.004329004329004329,0.012265512265512266,0.0007215007215007215,0.0036075036075036075,0.002886002886002886,0.001443001443001443,0.0007215007215007215,0.0007215007215007215,0.0036075036075036075,0.0007215007215007215,0.006493506493506494,0.007936507936507936,0.001443001443001443,0.0007215007215007215,0.0007215007215007215,0.031746031746031744,0.0007215007215007215,0.0007215007215007215,0.0007215007215007215,0.0036075036075036075,0.0021645021645021645,0.007215007215007215,0.001443001443001443,0.0036075036075036075,0.0007215007215007215,0.0021645021645021645,0.002886002886002886,0.001443001443001443,0.005772005772005772,0.0007215007215007215,0.007215007215007215,0.008658008658008658,0.0021645021645021645,0.0007215007215007215,0.007215007215007215,0.0007215007215007215,0.002886002886002886,0.001443001443001443,0.005772005772005772,0.002886002886002886,0.0007215007215007215,0.005050505050505051,0.0021645021645021645,0.0007215007215007215,0.001443001443001443,0.0007215007215007215,0.0007215007215007215,0.004329004329004329,0.0007215007215007215,0.001443001443001443,0.0007215007215007215,0.002886002886002886,0.00937950937950938,0.0021645021645021645,0.0021645021645021645,0.002886002886002886,0.001443001443001443,0.0007215007215007215,0.0007215007215007215,0.0007215007215007215,0.0007215007215007215,0.0007215007215007215,0.002886002886002886,0.0007215007215007215,0.004329004329004329,0.0007215007215007215,0.0021645021645021645,0.004329004329004329,0.0021645021645021645,0.0021645021645021645,0.0007215007215007215,0.0036075036075036075,0.0007215007215007215,0.0007215007215007215,0.0007215007215007215,0.004329004329004329,0.0021645021645021645,0.0007215007215007215,0.001443001443001443,0.007936507936507936,0.007215007215007215,0.001443001443001443,0.0007215007215007215,0.002886002886002886,0.001443001443001443,0.0021645021645021645,0.0007215007215007215,0.001443001443001443,0.001443001443001443,0.001443001443001443,0.0007215007215007215,0.0007215007215007215,0.0007215007215007215,0.001443001443001443,0.0036075036075036075,0.0007215007215007215,0.005050505050505051,0.0007215007215007215,0.0007215007215007215,0.0036075036075036075,0.002886002886002886,0.0007215007215007215,0.0007215007215007215,0.002886002886002886,0.0007215007215007215,0.001443001443001443,0.0007215007215007215,0.002886002886002886,0.0036075036075036075,0.004329004329004329,0.0007215007215007215,0.0007215007215007215,0.005772005772005772,0.0007215007215007215,0.001443001443001443,0.0007215007215007215,0.0007215007215007215,0.0007215007215007215,0.001443001443001443,0.004329004329004329,0.002886002886002886,0.005050505050505051,0.0036075036075036075,0.001443001443001443,0.002886002886002886,0.001443001443001443,0.0021645021645021645,0.0007215007215007215,0.0007215007215007215,0.0007215007215007215,0.0007215007215007215,0.0007215007215007215,0.0007215007215007215,0.001443001443001443,0.0007215007215007215,0.0007215007215007215,0.0007215007215007215,0.001443001443001443,0.0007215007215007215,0.001443001443001443,0.0007215007215007215,0.0007215007215007215,0.0007215007215007215,0.001443001443001443,0.0007215007215007215,0.0007215007215007215,0.0007215007215007215,0.001443001443001443,0.0007215007215007215,0.0007215007215007215,0.0007215007215007215,0.0007215007215007215,0.0021645021645021645,0.0036075036075036075,0.0007215007215007215,0.0007215007215007215,0.0007215007215007215,0.0007215007215007215,0.0021645021645021645,0.0007215007215007215,0.0007215007215007215,0.0007215007215007215,0.005050505050505051,0.0007215007215007215,0.0007215007215007215,0.0007215007215007215,0.0007215007215007215,0.0021645021645021645,0.0007215007215007215,0.001443001443001443,0.0007215007215007215,0.0007215007215007215,0.0007215007215007215,0.001443001443001443,0.001443001443001443,0.001443001443001443,0.0007215007215007215,0.0007215007215007215,0.0036075036075036075,0.0007215007215007215,0.0007215007215007215,0.0007215007215007215,0.001443001443001443,0.0007215007215007215,0.0007215007215007215,0.0007215007215007215,0.0007215007215007215,0.001443001443001443,0.0007215007215007215,0.0007215007215007215,0.0007215007215007215,0.0036075036075036075,0.0007215007215007215,0.0007215007215007215,0.0007215007215007215,0.001443001443001443,0.0007215007215007215,0.0007215007215007215,0.0007215007215007215,0.001443001443001443,0.001443001443001443,0.001443001443001443,0.0007215007215007215,0.0007215007215007215,0.0007215007215007215,0.0007215007215007215,0.0007215007215007215,0.001443001443001443,0.001443001443001443,0.0007215007215007215,0.0007215007215007215,0.0007215007215007215,0.0007215007215007215,0.0007215007215007215,0.0021645021645021645,0.0036075036075036075,0.0007215007215007215,0.0007215007215007215,0.001443001443001443,0.001443001443001443,0.002886002886002886,0.005050505050505051,0.0007215007215007215,0.0007215007215007215,0.0007215007215007215,0.0007215007215007215,0.0007215007215007215,0.001443001443001443,0.0007215007215007215,0.0007215007215007215,0.0007215007215007215,0.0007215007215007215,0.0007215007215007215,0.0007215007215007215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401518,40대,0.0,0.018800358102059087,0.020590868397493287,0.0017905102954341987,0.008952551477170993,0.03670546105640107,0.052820053715308866,0.0,0.0,0.005371530886302597,0.02954341987466428,0.004476275738585497,0.0,0.0026857654431512983,0.004476275738585497,0.0,0.02685765443151298,0.02954341987466428,0.0017905102954341987,0.01432408236347359,0.0017905102954341987,0.0,0.0008952551477170994,0.006266786034019696,0.0,0.0017905102954341987,0.010743061772605193,0.011638316920322292,0.03939122649955237,0.022381378692927483,0.018800358102059087,0.0,0.007162041181736795,0.020590868397493287,0.019695613249776187,0.022381378692927483,0.0017905102954341987,0.03491495076096687,0.0026857654431512983,0.005371530886302597,0.005371530886302597,0.0035810205908683975,0.004476275738585497,0.0,0.0,0.006266786034019696,0.0008952551477170994,0.0026857654431512983,0.008057296329453895,0.0,0.010743061772605193,0.0,0.007162041181736795,0.006266786034019696,0.0026857654431512983,0.0026857654431512983,0.0008952551477170994,0.0008952551477170994,0.0017905102954341987,0.0008952551477170994,0.0,0.0,0.005371530886302597,0.0026857654431512983,0.006266786034019696,0.01432408236347359,0.0,0.0,0.0017905102954341987,0.011638316920322292,0.0,0.0,0.0008952551477170994,0.0008952551477170994,0.0,0.008952551477170993,0.0026857654431512983,0.0,0.0,0.0008952551477170994,0.0,0.0008952551477170994,0.0035810205908683975,0.0017905102954341987,0.0035810205908683975,0.008952551477170993,0.0008952551477170994,0.0,0.007162041181736795,0.0,0.007162041181736795,0.0,0.0035810205908683975,0.0008952551477170994,0.0,0.0008952551477170994,0.0035810205908683975,0.0008952551477170994,0.0,0.0,0.0,0.0,0.0,0.0008952551477170994,0.0,0.0008952551477170994,0.0017905102954341987,0.006266786034019696,0.007162041181736795,0.0,0.0017905102954341987,0.0,0.0,0.004476275738585497,0.0,0.0,0.007162041181736795,0.0008952551477170994,0.0017905102954341987,0.0017905102954341987,0.0,0.0008952551477170994,0.010743061772605193,0.0008952551477170994,0.0017905102954341987,0.0,0.0035810205908683975,0.0,0.0008952551477170994,0.0,0.0017905102954341987,0.0,0.0,0.0026857654431512983,0.0017905102954341987,0.0017905102954341987,0.0017905102954341987,0.009847806624888093,0.0,0.0,0.0,0.008057296329453895,0.0,0.0,0.0,0.0,0.0008952551477170994,0.0,0.0,0.0,0.0,0.0,0.0,0.0008952551477170994,0.0008952551477170994,0.0,0.0,0.0,0.0,0.0008952551477170994,0.0,0.0,0.0,0.017905102954341987,0.0,0.0,0.01521933751119069,0.0026857654431512983,0.0,0.0,0.0,0.0,0.0,0.0026857654431512983,0.0008952551477170994,0.0026857654431512983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008952551477170994,0.0,0.0026857654431512983,0.0008952551477170994,0.0,0.0017905102954341987,0.0008952551477170994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008952551477170994,0.0,0.0,0.0,0.0,0.0008952551477170994,0.0,0.0,0.0,0.0008952551477170994,0.005371530886302597,0.0,0.0,0.0,0.0,0.008952551477170993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026857654431512983,0.0,0.0,0.0,0.0,0.0,0.0017905102954341987,0.0,0.0017905102954341987,0.0,0.0026857654431512983,0.0,0.0017905102954341987,0.0,0.005371530886302597,0.0,0.0,0.0,0.0,0.0,0.0017905102954341987,0.0,0.0,0.0035810205908683975,0.0035810205908683975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004476275738585497,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0,0.0008952551477170994,0.0017905102954341987,0.0026857654431512983,0.0,0.0,0.0,0.0026857654431512983,0.008057296329453895,0.0017905102954341987,0.0008952551477170994,0.0017905102954341987,0.0008952551477170994,0.0,0.0,0.0008952551477170994,0.0,0.0017905102954341987,0.0,0.0,0.0,0.0008952551477170994,0.0008952551477170994,0.0017905102954341987,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0017905102954341987,0.0008952551477170994,0.0008952551477170994,0.0017905102954341987,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0017905102954341987,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.004476275738585497,0.0017905102954341987,0.0008952551477170994,0.0008952551477170994,0.0026857654431512983,0.0008952551477170994,0.0017905102954341987,0.0026857654431512983,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0017905102954341987,0.0008952551477170994,0.0008952551477170994,0.009847806624888093,0.0008952551477170994,0.0008952551477170994,0.0026857654431512983,0.0017905102954341987,0.0008952551477170994,0.0017905102954341987,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0017905102954341987,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0017905102954341987,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0017905102954341987,0.0035810205908683975,0.0008952551477170994,0.0008952551477170994,0.0017905102954341987,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0017905102954341987,0.0017905102954341987,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994,0.0017905102954341987,0.0008952551477170994,0.0008952551477170994,0.0008952551477170994
