화자ID,연령대,NNG_작년,NP_우리,NNG_가족,JX_은,NNG_여름,NNG_휴가,VV_가,EC_다,VV_오,EF_거든,NP_거기,JKS_가,VA_좋,EC_어,ETM_는,NNB_거,EF_야,JX_도,NNG_처음,VV_하,EC_고,NNG_바닷가재,VV_찾,NNG_조개,NNG_소,EC_라도,EC_어서,NNG_만족,NNG_이번,NNG_여행,JKO_을,EC_어야,VV_되,ETM_ᆯ,VA_같,EC_은데,NNG_방학,NP_어디,JKO_를,EC_ᆯ지,VV_모르,EF_어,NNG_바다,NNG_색깔,JKS_이,VA_예쁘,VA_재밌,EC_게,VV_놀,NNB_수,VA_있,NNG_곳,VV_있,EF_을까,NNG_언니,JX_는,EF_는데,EF_다,JKS_이서,NNG_말,EC_면,NNG_신랑,NNG_조절,NNG_스케줄,VV_빼,ETM_을,NNB_것,NP_뭐,NNB_박,NNG_며칠,EC_는데,VV_알아보,EC_니까,NNG_성수기,EC_라서,EC_ᆫ지,NNG_비행기,NNG_표,VA_비싸,EF_더라고,NP_그것,NNG_돈,VV_보태,NNG_고민,VA_많,VV_다가오,NNG_비행기표,NNG_시간,NNG_자체,NNG_밤,NNG_집,NNG_때,NNG_새벽,NNG_고생,NNG_비,NNG_공항,VV_피하,EC_고자,NNG_생각,EC_지,NNG_국내,EF_ᆯ지,NNG_해외,NNG_렌트,NNG_운전,NNG_방향,VA_다르,VA_힘들,NP_나,NNG_수족관,JKG_의,NNG_아쿠아리움,NNG_규모,NNG_차이,VA_크,VV_찾아보,EC_ᆫ다면,NNG_숙박비,VA_저렴하,NNB_외,NNG_아이,VV_데리,NNG_입장료,NNB_중,EC_ᆯ려고,VV_보이,NNG_독립,NNG_기념관,NNB_번,VV_보,NNG_요즘,NNG_호국,NNG_보훈,NNG_달,EC_라고,NNG_애국심,EC_다가,VV_내려오,EC_거나,NNG_패키,NNG_패키지,EC_지만,NNG_아침,NNG_저녁,JX_가,NNG_멀미,NNG_서방,NNG_애,NNG_약,NNG_멱,VV_먹이,NNG_엔저,EC_라,ETN_기,EC_더라도,NNG_부대,NNG_비용,VA_높,NNG_제외,JX_밖에,VA_없,JX_까지,NNG_대중교통,NNG_이용,NNG_차,VV_가지,NNG_문제,EC_ᆫ데,NNG_길,VA_편하,NNG_여기저기,VV_다니,EC_려면,NNG_지하철,VV_가져가,JX_야,EC_ᆫ다지만,VV_시키,NNG_본인,EF_지,VV_맞,EF_네,ETM_은,NNB_데,NNG_형무소,NNG_박물관,NNG_위주,EC_든가,EC_던가,NNG_결정,VV_내리,NNG_야간,NNG_궁,NNG_개장,ETM_ᆫ,NP_그거,JKO_ᆯ,JX_ᆫ,NNG_욕심,NP_이거,EF_자,NP_저거,VV_이러,NNB_김,EF_더라,EC_으니까,NNG_모텔,NNG_호텔,NNG_중앙,VV_떨어지,NNG_숙소,NNG_은근,EF_란다,EC_어도,NNG_할인,NNG_식구,NNG_패스,NNG_줄,VV_서,NNB_원,NNG_정도,NNG_만약,NNG_기차,VV_타,NNG_에스,NNG_알티,NNB_때문,NNG_시내,VV_나오,NNG_고속,NNG_도로,NNG_고속버스,NNG_버스,NNG_위험,NNG_리스트,NNB_적,VV_살,ETM_다는,NNG_의외,NNG_소문,NNG_소식,NNG_어머님,NNB_월,NNG_날씨,VA_선선하,NNG_음식,NNG_볼거리,VA_괜찮,VV_알,NNG_추천,EF_ᆯ게,NNG_해외여행,VV_말,NNG_자유,NNG_클럽,JX_마다,NNG_노래,VV_춤추,NNG_쇼핑,NNG_해변,NNG_가,NNB_지,JX_만,NNG_여행지,VA_나쁘,NP_여기,NNG_배,NNG_아기,NNG_바닷가,VA_이쁘,NNG_친구,VV_크,EF_ᆫ다,NP_너,NNG_다음,EC_다고,EC_면서,NNG_위치,NNG_등반,NNG_일,NP_자기,NNG_고깃집,EF_대,NNG_예약,NNG_베이글,EF_ᆫ가,NNG_계획,VV_짜,VV_따라가,NNB_일,NNG_원래,EC_려고,VV_날리,NNG_토요일,NNG_날,NNG_출발,NNG_예매,NP_너희,EF_렴,EF_잖아,NNG_느낌,NNG_진짜,VV_빠지,NNG_가격,ETM_던,NP_저,EC_ᆫ다고,ETM_라는,NNG_사람,VA_익숙하,NNG_동안,NNG_어려움,NNG_상관,NNG_추,NNG_사랑,NNG_유명,EC_나,NNG_우리나라,EC_는지,EC_ᆫ가,VA_웅장하,EC_니,EC_던데,NNG_그때,NNG_하루,NNG_정박,NP_지,NNG_성,NNG_나라,VV_치,VV_낮추,NNG_외국인,VV_올리,ETM_ᆫ다는,NNG_반대,NNG_관광,NNG_엔,NNG_엔화,NNG_관광객,EC_으니깐,NNG_이동,NNG_사용,NNG_사,NP_울,NNG_엄마,VV_모시,VV_부르,NNG_티브이,NNG_카드,EF_니,NNG_나,NNG_직장,NNG_이사,EC_자고,NNB_년,NNG_반,NNG_학교,NNG_외국,VA_맛있,NNG_비교,VV_먹,VV_기,NNG_가을,NNG_햄버거,EF_어요,NP_이것,NNG_마지막,NNG_숫기,NNG_남,NNG_바깥,NNG_활동,VV_나가,NNG_석식,VA_싫,VV_사,VV_두르,EF_ᆯ까
SD2400544,40대,0.0019801980198019802,0.006930693069306931,0.0009900990099009901,0.006930693069306931,0.0049504950495049506,0.0009900990099009901,0.05643564356435644,0.0029702970297029703,0.007920792079207921,0.0029702970297029703,0.007920792079207921,0.019801980198019802,0.0049504950495049506,0.027722772277227723,0.015841584158415842,0.01485148514851485,0.0009900990099009901,0.023762376237623763,0.0009900990099009901,0.030693069306930693,0.04554455445544554,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0019801980198019802,0.027722772277227723,0.0009900990099009901,0.0039603960396039604,0.0019801980198019802,0.01485148514851485,0.016831683168316833,0.020792079207920793,0.01881188118811881,0.00891089108910891,0.0039603960396039604,0.0019801980198019802,0.0039603960396039604,0.016831683168316833,0.005940594059405941,0.005940594059405941,0.02277227722772277,0.0009900990099009901,0.0009900990099009901,0.031683168316831684,0.0019801980198019802,0.0049504950495049506,0.007920792079207921,0.0009900990099009901,0.0039603960396039604,0.01287128712871287,0.0009900990099009901,0.0029702970297029703,0.0009900990099009901,0.0039603960396039604,0.02277227722772277,0.0019801980198019802,0.01089108910891089,0.0009900990099009901,0.0009900990099009901,0.016831683168316833,0.0029702970297029703,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0029702970297029703,0.013861386138613862,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.01287128712871287,0.0009900990099009901,0.0019801980198019802,0.0019801980198019802,0.0029702970297029703,0.0029702970297029703,0.007920792079207921,0.0019801980198019802,0.005940594059405941,0.006930693069306931,0.0049504950495049506,0.0009900990099009901,0.0019801980198019802,0.0029702970297029703,0.0029702970297029703,0.0009900990099009901,0.0009900990099009901,0.0029702970297029703,0.0029702970297029703,0.0019801980198019802,0.0019801980198019802,0.0049504950495049506,0.0009900990099009901,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0029702970297029703,0.005940594059405941,0.0019801980198019802,0.0009900990099009901,0.0029702970297029703,0.0009900990099009901,0.0049504950495049506,0.0009900990099009901,0.0009900990099009901,0.007920792079207921,0.01089108910891089,0.0019801980198019802,0.006930693069306931,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0039603960396039604,0.0019801980198019802,0.0009900990099009901,0.0019801980198019802,0.005940594059405941,0.0019801980198019802,0.0019801980198019802,0.0019801980198019802,0.0009900990099009901,0.0029702970297029703,0.0009900990099009901,0.0009900990099009901,0.0039603960396039604,0.0019801980198019802,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0029702970297029703,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0049504950495049506,0.0009900990099009901,0.0039603960396039604,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0019801980198019802,0.0019801980198019802,0.0039603960396039604,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0029702970297029703,0.0009900990099009901,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0029702970297029703,0.0029702970297029703,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.006930693069306931,0.0009900990099009901,0.0019801980198019802,0.0029702970297029703,0.0049504950495049506,0.0019801980198019802,0.0029702970297029703,0.0029702970297029703,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0039603960396039604,0.0019801980198019802,0.0009900990099009901,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0019801980198019802,0.0009900990099009901,0.0019801980198019802,0.0009900990099009901,0.0019801980198019802,0.0009900990099009901,0.0029702970297029703,0.0009900990099009901,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0019801980198019802,0.0009900990099009901,0.0019801980198019802,0.005940594059405941,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2400545,40대,0.0,0.01098901098901099,0.001098901098901099,0.01868131868131868,0.0032967032967032967,0.001098901098901099,0.05054945054945055,0.004395604395604396,0.005494505494505495,0.001098901098901099,0.006593406593406593,0.01868131868131868,0.004395604395604396,0.041758241758241756,0.01978021978021978,0.03406593406593406,0.0032967032967032967,0.03296703296703297,0.001098901098901099,0.024175824175824177,0.04725274725274725,0.0,0.002197802197802198,0.0,0.0,0.0,0.015384615384615385,0.0,0.005494505494505495,0.005494505494505495,0.002197802197802198,0.0032967032967032967,0.01098901098901099,0.00989010989010989,0.00989010989010989,0.001098901098901099,0.0,0.002197802197802198,0.001098901098901099,0.0,0.0032967032967032967,0.007692307692307693,0.002197802197802198,0.001098901098901099,0.02197802197802198,0.0,0.0032967032967032967,0.005494505494505495,0.001098901098901099,0.002197802197802198,0.007692307692307693,0.0,0.0032967032967032967,0.001098901098901099,0.001098901098901099,0.03076923076923077,0.0,0.005494505494505495,0.0,0.001098901098901099,0.020879120879120878,0.0,0.0,0.0,0.0,0.0032967032967032967,0.006593406593406593,0.0032967032967032967,0.0032967032967032967,0.0,0.013186813186813187,0.0,0.008791208791208791,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.002197802197802198,0.0,0.0032967032967032967,0.005494505494505495,0.002197802197802198,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.006593406593406593,0.0,0.0,0.001098901098901099,0.0,0.0,0.0,0.002197802197802198,0.001098901098901099,0.0,0.002197802197802198,0.0,0.0,0.0,0.0032967032967032967,0.006593406593406593,0.001098901098901099,0.0,0.001098901098901099,0.002197802197802198,0.001098901098901099,0.0,0.0032967032967032967,0.002197802197802198,0.01978021978021978,0.0,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.0,0.004395604395604396,0.0,0.0,0.001098901098901099,0.0,0.0,0.0,0.0,0.001098901098901099,0.0,0.0,0.0,0.0,0.0,0.007692307692307693,0.004395604395604396,0.002197802197802198,0.0,0.0,0.0,0.001098901098901099,0.0,0.001098901098901099,0.001098901098901099,0.0,0.0,0.002197802197802198,0.004395604395604396,0.001098901098901099,0.005494505494505495,0.0,0.0032967032967032967,0.001098901098901099,0.002197802197802198,0.0,0.0,0.0,0.0,0.0,0.007692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.00989010989010989,0.002197802197802198,0.0,0.0,0.0,0.0,0.0,0.002197802197802198,0.0,0.001098901098901099,0.0,0.002197802197802198,0.0,0.001098901098901099,0.0,0.0,0.0,0.0,0.001098901098901099,0.016483516483516484,0.002197802197802198,0.002197802197802198,0.007692307692307693,0.001098901098901099,0.0,0.0,0.001098901098901099,0.0,0.0,0.0,0.001098901098901099,0.0,0.0,0.0,0.006593406593406593,0.002197802197802198,0.001098901098901099,0.00989010989010989,0.0,0.0,0.001098901098901099,0.0,0.0,0.0,0.0032967032967032967,0.0,0.0,0.002197802197802198,0.0,0.001098901098901099,0.002197802197802198,0.0,0.0,0.002197802197802198,0.001098901098901099,0.0,0.0,0.0,0.0,0.0,0.001098901098901099,0.0032967032967032967,0.0,0.002197802197802198,0.0,0.0,0.001098901098901099,0.0,0.0032967032967032967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001098901098901099,0.001098901098901099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002197802197802198,0.005494505494505495,0.0,0.008791208791208791,0.0,0.0,0.0,0.001098901098901099,0.002197802197802198,0.001098901098901099,0.001098901098901099,0.0,0.001098901098901099,0.0,0.0,0.001098901098901099,0.0032967032967032967,0.001098901098901099,0.0,0.0,0.005494505494505495,0.0,0.001098901098901099,0.001098901098901099,0.008791208791208791,0.001098901098901099,0.001098901098901099,0.005494505494505495,0.004395604395604396,0.004395604395604396,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.002197802197802198,0.001098901098901099,0.001098901098901099,0.002197802197802198,0.001098901098901099,0.001098901098901099,0.002197802197802198,0.001098901098901099,0.0032967032967032967,0.0032967032967032967,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.005494505494505495,0.002197802197802198,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.0032967032967032967,0.001098901098901099,0.002197802197802198,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.002197802197802198,0.001098901098901099,0.001098901098901099,0.002197802197802198,0.0032967032967032967,0.001098901098901099,0.0032967032967032967,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.002197802197802198,0.0032967032967032967,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.0032967032967032967,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.002197802197802198,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.002197802197802198,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.002197802197802198,0.005494505494505495,0.0032967032967032967,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.002197802197802198,0.001098901098901099,0.004395604395604396,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099
