화자ID,연령대,NP_우리,NNG_결혼,ETM_ᆫ,NNB_지,NNB_주년,EF_잖아,VV_살,EF_네,NNG_처음,VV_만나,ETM_을,NNG_때,NNG_기억,VV_나,EF_어,EC_어,EC_고,JKS_가,NNG_애,NNG_벌,VA_크,NNG_대학,VA_작,ETM_은,NNG_중,VA_그,NNG_이상형,NNG_부합,EC_으니까,VV_기,EC_자고,VV_하,EF_지,NNG_순수,NNG_이미지,EC_는데,NP_자기,VV_맞,ETM_던,NNB_거,VA_같,JX_는,EF_ᆫ데,NNG_집,NP_나,VV_가,NNG_그때,NNG_가족,NNG_친척,NNB_분,VV_오,NNG_당황,EF_다,NP_이것,JKS_이,EC_게,NNG_자연,NNG_연애,EC_면서,ETM_는,NNG_사람,NNG_비교,NNB_것,NNG_요즘,VA_젊,NNG_선,VV_보,EC_어서,VV_서,EC_ᆫ다고,EC_면,JX_은,NNG_사실,EC_으면,EF_을까,NNG_생각,JX_도,VV_들,EF_거든,JX_ᆫ,NP_그것,NNG_이해,VV_되,JKO_을,VV_낳,VV_키우,ETM_다는,NNG_자녀,EC_어도,NP_그거,JKO_를,NNG_구속,EC_라고,VV_스,NNG_강아지,EC_어야,EC_는지,VV_모르,NNG_나중,NNG_고민,ETM_ᆯ,NNG_경우,VA_좋,EF_다고,NNB_명,VV_있,NNG_남자,NNG_친구,NNB_중,VA_다르,EC_ᆫ데,VV_대하,VA_없,EC_려고,NNG_나머지,VV_갈리,NNG_측은,NNG_안정,JKG_으,EC_다고,JX_까지,JKG_의,VA_있,NNG_재산,NNG_형성,NNB_데,NNG_기여,VV_쌓,EF_더라고,EC_니까,NNG_말,JX_대로,NNG_각자,NNG_주머니,VV_차,EC_ᆫ지,VV_어쩌,ETN_ᆷ,VV_불리,NNB_수,VV_그러,NNB_적,NNB_주,VV_나오,VV_헤어지,EF_ᆫ다,NNG_궁합,NNB_때문,NNG_이상,VV_좋아하,JKO_ᆯ,NNG_속,VA_편하,NP_이거,NNG_결과,NNG_상태,NNG_만약,EC_ᆫ다,EC_지,EC_나,EF_는데,NNG_사주,EF_야,EF_려고,VV_알,NNG_상대,VV_찾,NNG_마음,VV_의하,NP_얘,NNG_부모,VV_지내,NNG_해외,NNB_가지,NNG_일,VV_맡기,NP_뭐,EC_어라,EF_어라,VV_돌아가,NP_저,NNG_할아버지,NNB_월,NNG_주,EF_어야지,NNG_산소,NP_거기,ETN_기,NNG_악습,JX_이라든가,NNG_대,VV_끝내,EF_는다고,NNG_다음,NNG_세대,NNG_판단,VA_싫,NNG_강제,NNG_부분,NNG_얘기,NNG_제사,EC_듯이,NNG_거부감,NNG_종교,VV_떠나,VA_괜찮,VV_돌아가시,VV_가지,NNG_계속,NNG_예정,NNG_걱정,EC_려나,EF_ᆯ지,NNG_결혼식,NNG_상,NNG_상갓집,JX_만,VV_바뀌,NNG_알,VV_알리,NNG_옛날,NNG_장례식,NNB_대로,NNG_통장,NNG_도,NNG_부의금,VV_넣,VV_바꾸,NNG_올해,VV_기억나,NNB_일,NNG_겨울,NNG_소개팅,NNG_자기,NNG_형,VA_어리,JX_부터,VA_확고하,NNG_키,NNG_눈,NNG_반대,VV_보이,EC_더라고,NNG_성품,ETM_라는,NNG_성,NNG_상대방,NNG_평생,NNG_기본,NNG_일반,NNG_경제,NNG_외모,NNG_인성,NNG_배려,NNG_필요,NNG_면,JX_나,NNG_존경,NNG_만족,NNG_어르신,VV_계시,NNG_소개,VV_통하,NNG_어른,VV_맺,VA_다름없,VV_자라,NNG_리스크,NNG_환경,EC_다,NNG_파악,NNG_상관,EC_지만,NNG_안심,NNG_만남,NNG_지지,NNG_기간,VA_짧,VV_않,NNG_트렌드,NNG_선택,VA_많,NNG_책임,VV_따르,NNG_제약,VV_지나,NNB_번,VA_아프,NNG_힘,NNG_전,NNG_도움,EC_으면서,NNG_경험,NNG_가까이,EF_구나,NNG_숙제,NNG_양보,NNG_아이,NNG_모임,VV_나가,JX_다가,NNG_외벌이,EC_라서,VV_벌,NNG_생활,NNG_맞벌이,NNG_돈,NNG_관리,VV_쓰,NNG_인색,EF_대,EF_ᆫ대,EF_더라,NNG_회사,NNG_신입,NNG_사원,NNG_분야,NNG_소비,NNG_카페,NNG_유행,NNG_이벤트,VV_앞두,VV_보내,NNG_행사,NNG_주위,VV_살아오,NNG_장남,NP_언제,NNG_큰집,NNG_문화,NNG_동안,NNG_참석,VV_물리,VV_어떡하,NNG_어머님,NNG_아버님,NNG_내년,NNG_합의,NNG_어머니,NNG_시할머니,NNB_년,NNG_정도,NNG_맘,VV_정하,VV_없애,VV_내려가,NNG_틀,NNG_마련,ETM_ᆫ다는,NP_너희,NNG_발언,EC_되,VV_물려주,EC_라,VA_깊,NNG_사춘기,NNG_최근,NNG_나이,NP_누구,VA_드물,NNG_지금,NNG_돌잔치,NNG_경향,EC_든,NNG_경조사,NNG_부고,VA_친하,NNG_다리,NNG_건너,VV_건너,NNG_계기,NNG_축하,NNG_슬픔,VV_나누
SD2401253,40대,0.027142857142857142,0.007857142857142858,0.022857142857142857,0.0,0.0007142857142857143,0.01,0.002857142857142857,0.0,0.0007142857142857143,0.0035714285714285713,0.007142857142857143,0.010714285714285714,0.0,0.0,0.027142857142857142,0.018571428571428572,0.030714285714285715,0.02857142857142857,0.005714285714285714,0.0,0.005,0.0007142857142857143,0.0007142857142857143,0.009285714285714286,0.0,0.0,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0,0.0,0.023571428571428573,0.015,0.0014285714285714286,0.0007142857142857143,0.002142857142857143,0.02,0.0014285714285714286,0.0014285714285714286,0.03571428571428571,0.02,0.030714285714285715,0.0007142857142857143,0.002857142857142857,0.02642857142857143,0.004285714285714286,0.0007142857142857143,0.0014285714285714286,0.0,0.0,0.0007142857142857143,0.0007142857142857143,0.002142857142857143,0.0007142857142857143,0.03214285714285714,0.009285714285714286,0.0,0.0035714285714285713,0.0007142857142857143,0.018571428571428572,0.008571428571428572,0.0,0.004285714285714286,0.002142857142857143,0.0014285714285714286,0.002142857142857143,0.01,0.014285714285714285,0.0,0.002142857142857143,0.009285714285714286,0.016428571428571428,0.0,0.005714285714285714,0.0,0.008571428571428572,0.024285714285714285,0.0007142857142857143,0.008571428571428572,0.015,0.005,0.0,0.007857142857142858,0.013571428571428571,0.002142857142857143,0.0,0.0,0.002857142857142857,0.005,0.0035714285714285713,0.015714285714285715,0.0,0.0007142857142857143,0.0,0.0,0.005714285714285714,0.0007142857142857143,0.0014285714285714286,0.0007142857142857143,0.0,0.010714285714285714,0.005714285714285714,0.008571428571428572,0.0,0.0,0.005,0.0007142857142857143,0.0007142857142857143,0.0,0.0014285714285714286,0.0035714285714285713,0.002142857142857143,0.005714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.002142857142857143,0.005,0.0014285714285714286,0.008571428571428572,0.0,0.0,0.0007142857142857143,0.0,0.0,0.002857142857142857,0.0007142857142857143,0.0,0.0,0.0,0.0,0.0,0.0007142857142857143,0.0,0.0,0.0,0.0007142857142857143,0.0035714285714285713,0.0014285714285714286,0.0,0.0,0.0,0.0,0.0014285714285714286,0.002142857142857143,0.002142857142857143,0.0014285714285714286,0.002142857142857143,0.0,0.0014285714285714286,0.0007142857142857143,0.0,0.0007142857142857143,0.0014285714285714286,0.0,0.005,0.0014285714285714286,0.0,0.002142857142857143,0.004285714285714286,0.0,0.0035714285714285713,0.0,0.0,0.002857142857142857,0.0,0.0,0.004285714285714286,0.010714285714285714,0.0,0.0,0.0014285714285714286,0.0,0.0014285714285714286,0.0,0.0007142857142857143,0.0007142857142857143,0.0,0.0014285714285714286,0.0007142857142857143,0.0007142857142857143,0.0,0.0,0.0014285714285714286,0.012857142857142857,0.0,0.0,0.0,0.0,0.0,0.0007142857142857143,0.0014285714285714286,0.0,0.0007142857142857143,0.0,0.0007142857142857143,0.0014285714285714286,0.008571428571428572,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0,0.0,0.0007142857142857143,0.0007142857142857143,0.0,0.0,0.0,0.0,0.0,0.0035714285714285713,0.0,0.0007142857142857143,0.002857142857142857,0.002857142857142857,0.0,0.002857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0014285714285714286,0.002142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.002142857142857143,0.0007142857142857143,0.0014285714285714286,0.0014285714285714286,0.002142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0014285714285714286,0.0007142857142857143,0.0014285714285714286,0.002857142857142857,0.0014285714285714286,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0014285714285714286,0.002142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.002142857142857143,0.0014285714285714286,0.0007142857142857143,0.0014285714285714286,0.0007142857142857143,0.0007142857142857143,0.002857142857142857,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0014285714285714286,0.0007142857142857143,0.0014285714285714286,0.0007142857142857143,0.0007142857142857143,0.004285714285714286,0.0014285714285714286,0.0007142857142857143,0.0014285714285714286,0.0007142857142857143,0.002857142857142857,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.002142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0014285714285714286,0.0007142857142857143,0.0014285714285714286,0.0014285714285714286,0.0007142857142857143,0.0014285714285714286,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0014285714285714286,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.002142857142857143,0.0007142857142857143,0.0007142857142857143,0.0014285714285714286,0.002857142857142857,0.0007142857142857143,0.0007142857142857143,0.002142857142857143,0.0007142857142857143,0.004285714285714286,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0014285714285714286,0.0014285714285714286,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.002142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0014285714285714286,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0014285714285714286,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143
SD2401254,40대,0.01383399209486166,0.02766798418972332,0.01383399209486166,0.001976284584980237,0.001976284584980237,0.00691699604743083,0.0029644268774703555,0.0029644268774703555,0.001976284584980237,0.008893280632411068,0.003952569169960474,0.005928853754940711,0.0009881422924901185,0.0009881422924901185,0.020750988142292492,0.017786561264822136,0.02865612648221344,0.023715415019762844,0.016798418972332016,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.005928853754940711,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.040513833992094864,0.011857707509881422,0.0009881422924901185,0.0009881422924901185,0.004940711462450593,0.014822134387351778,0.0009881422924901185,0.0029644268774703555,0.036561264822134384,0.018774703557312252,0.045454545454545456,0.001976284584980237,0.0009881422924901185,0.03458498023715415,0.0029644268774703555,0.004940711462450593,0.001976284584980237,0.0009881422924901185,0.0009881422924901185,0.003952569169960474,0.0009881422924901185,0.0029644268774703555,0.001976284584980237,0.023715415019762844,0.0266798418972332,0.0029644268774703555,0.0029644268774703555,0.0009881422924901185,0.03162055335968379,0.0029644268774703555,0.0009881422924901185,0.011857707509881422,0.0029644268774703555,0.0009881422924901185,0.0029644268774703555,0.016798418972332016,0.01383399209486166,0.0009881422924901185,0.001976284584980237,0.007905138339920948,0.011857707509881422,0.0009881422924901185,0.003952569169960474,0.0009881422924901185,0.016798418972332016,0.015810276679841896,0.004940711462450593,0.004940711462450593,0.009881422924901186,0.001976284584980237,0.0009881422924901185,0.011857707509881422,0.018774703557312252,0.003952569169960474,0.001976284584980237,0.001976284584980237,0.001976284584980237,0.005928853754940711,0.005928853754940711,0.007905138339920948,0.0009881422924901185,0.001976284584980237,0.0009881422924901185,0.0009881422924901185,0.007905138339920948,0.0009881422924901185,0.0029644268774703555,0.005928853754940711,0.001976284584980237,0.017786561264822136,0.001976284584980237,0.00691699604743083,0.0009881422924901185,0.003952569169960474,0.001976284584980237,0.001976284584980237,0.001976284584980237,0.0009881422924901185,0.001976284584980237,0.001976284584980237,0.001976284584980237,0.005928853754940711,0.001976284584980237,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.001976284584980237,0.0009881422924901185,0.001976284584980237,0.003952569169960474,0.0029644268774703555,0.007905138339920948,0.0029644268774703555,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.003952569169960474,0.0029644268774703555,0.001976284584980237,0.0009881422924901185,0.0009881422924901185,0.001976284584980237,0.001976284584980237,0.0009881422924901185,0.001976284584980237,0.0009881422924901185,0.00691699604743083,0.0029644268774703555,0.0009881422924901185,0.0009881422924901185,0.001976284584980237,0.001976284584980237,0.0029644268774703555,0.001976284584980237,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.001976284584980237,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0029644268774703555,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.001976284584980237,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0029644268774703555,0.00691699604743083,0.0009881422924901185,0.0009881422924901185,0.001976284584980237,0.0009881422924901185,0.0029644268774703555,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0029644268774703555,0.0009881422924901185,0.0009881422924901185,0.0029644268774703555,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.001976284584980237,0.001976284584980237,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.005928853754940711,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.001976284584980237,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0029644268774703555,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
