화자ID,연령대,NNG_요즘,NNG_사람,JX_은,JKS_가,NP_뭐,EF_예요,EC_게,VV_물어보,EF_거든,NP_나,JX_는,JKG_이,NNG_관심,JKS_이,VA_없,EF_어,JX_도,NNG_프로,EF_야,VV_만나,EC_면,NNG_대면,JX_ᆫ,NNG_처음,NP_그것,VV_모르,VA_좋,EC_으니까,NNG_핸드폰,VV_보,VV_나오,EF_잖아,EC_냐고,EC_는데,NP_저것,EF_ᆯ까,NNG_약자,EF_지,VA_궁금하,EC_어,EC_고,NNG_검색,JKO_을,VV_하,NP_자기,NNG_성격,NNB_거,NNG_테스트,EF_드라고,NP_우리,NNG_때,NNG_피,NNG_형,EF_에요,EC_어서,NNG_혈액,NNG_파악,NNG_정확,EC_ᆫ다고,ETN_기,NNG_아이,EF_더라고,VV_가,EC_은데,EF_ᆫ가,NP_그거,JKO_를,VV_맞,EC_는지,NNG_성향,ETM_는,VA_같,NNG_선호,NNG_오빠,VV_대하,NNG_생각,NNG_옆집,NNG_대화,VV_되,VV_알,VA_친하,ETM_ᆯ,NNB_수,VV_있,EF_는지,NNB_지,EC_라,NNG_판단,EC_으면,EC_면서,VA_있,EF_네,EC_려고,ETM_은,NNG_점,EC_지,EC_다고,NNG_옛날,EF_ᆷ,NNG_혈액형,NP_너,VV_지내,VV_그러,NNG_엠비티아,EC_어야,EF_다,ETM_라는,JKO_ᆯ,NNB_것,VV_돌아가,NNG_동의,NNG_며칠,NNG_전,NNG_동창,NNB_년,NNG_정도,ETM_ᆫ,EC_자,NNG_계획,VV_짜,EC_어도,JX_가,NNB_만,NNG_친구,NNG_초등,NNG_학교,NNG_중학교,NNG_고등학교,NNG_고등,JX_만,NNG_말,VV_통하,NNG_요번,NNG_여자,EC_지만,NNG_남자,NNG_커피,VV_마시,NNG_밥,VV_먹,NNG_우정,EC_ᆫ데,NNG_뒤,NNG_어제,VV_들,NNG_자연,NNG_연락,NNG_개인,NNG_사정,NNG_경우,NNG_결혼,NNG_애,VV_낳,VV_키우,NNG_시부모,VV_살,NNG_수발,NNG_신경,VV_쓰,VA_많,NNG_상황,NNG_얼마,EC_든지,NNG_집안,NNG_살림,EC_ᆫ다,NNG_하루,NNG_이틀,EF_어야지,NNG_외박,EC_거나,NNG_장시간,NNG_집,VV_나가,NNG_이해,VV_어울리,VA_어리,ETM_을,JX_부터,NNG_초등학교,NNB_대,NNG_지금,JX_까지,VV_오,VA_깊,NNB_번,EC_듯이,EF_은데,VV_맺,NNB_명,VV_넘,NNG_가정,NNG_사,NP_이것,NNG_정답,EC_다,NP_이거,VV_틀리,NP_저거,NNG_통화,NNG_예전,EC_다가,NNG_불편,NNG_비위,VV_맞추,NNG_시모,NNG_부모,EF_어라,EC_ᆷ,EC_어라,VA_힘들,NNG_분가,NNG_기분,JKG_의,EF_ᆫ다,VV_모시,NNG_자유,EC_더니,ETM_ᆫ다는,VV_시집오,VA_괜찮,VV_바뀌,ETM_다는,NNB_쪽,VV_위하,NNG_런,EF_대,VV_바꾸,NNB_살,EF_고,NP_누구,VV_걸,EF_세요,NNG_순종,NNG_나이,VA_싫,EC_세,JX_요,NP_저,NNG_담당,NP_이쪽,NNG_일,EF_어요,VV_따지,VV_가지,NNG_끝,NP_요고,NNG_문제점,EC_라고,NNG_약간,NNG_충고,NNG_상대편,NNG_지적,NNG_설명,NNG_조언,VV_받아들이,NNG_입장,NNG_방법,NNG_안내,VV_버리,NNG_얘기,NP_걔,VV_싸우,NNB_적,NNG_고민,VV_만들,NNG_조회,NNG_광범위,NNG_와이,NNG_엔,EC_니,NNB_가지,EC_더라고,VV_어쩌,EF_ᆫ데,NNG_이,EF_을까,NNG_상대방,VA_편하,NNG_타이,NNG_티,NNG_세대,NNG_자체,VV_웃기,VA_젊,NNG_층,VV_좋아하,VV_싫어하,NNG_이유,VV_늙,JX_뿐,NNG_엠,NNG_제트,NNG_정의,VA_바르,NNG_아무것,NNG_이웃,NNG_사주팔자,VV_알아보,VV_열,EC_ᆫ지,NNG_결,NNG_결국,VV_치,NP_거기,NNG_마음,NNG_인간,NNG_사회,NNG_동물,NNG_폐쇄,NNG_삶,NNG_비교,VV_이러,VV_서,VV_사귀,NNG_인생,NNG_몸,NNG_스스로,NNG_통제,VV_사,EC_음,NNG_생,NNG_생활,JX_나,VV_바라,NNG_성인,NNG_군대,VV_가르,VA_바쁘,NNG_현재,NNG_진행,VA_멀,VA_급하,NNG_어머니,NNG_그때,VV_부르,NNG_과거,NNG_고정,NNG_관념,NNG_관,NNG_감옥,NNG_맞벌이,EC_ᆫ다면,EC_ᆯ까,NNG_안,NNG_여건,EC_고서,NNG_자기,ETM_는다는,NNG_공평,VV_말,NNG_답,NNG_필요,NNG_연인,VV_생기,NNG_순간,NNG_시간,NNG_직장,VV_다니,NNG_주말,NNG_여,EC_니까,NNG_술친구,NNG_술,NNG_치,NNG_연락처,NNG_다,NNG_가정생활,EC_느냐고,VV_보이,NNG_와이프,EC_냐면은,NNB_때문,NNG_시,NNG_시어머니,NNG_이것저것,VV_챙기,NNG_요리,NNG_김장,VV_갈라지,NNG_독립,EC_ᆯ지,NNG_예,NNG_남편,ETM_단,NNG_혼자,JKS_서,VV_나르,VV_나,VV_시키,NNG_자동,NNG_수동,NNG_지시,NNG_차,NNG_운전,NNG_내비게이션,NNG_지도,NNG_길,VV_외우,NNG_보고,NNB_대로,NNG_반대,NNG_자영업,NNG_장여,NNG_차이,NNG_기,NNG_가지각색,NNG_성
SD2401772,40대,0.002514668901927913,0.022632020117351215,0.009220452640402346,0.025146689019279127,0.005029337803855826,0.0,0.025146689019279127,0.0,0.009220452640402346,0.006705783738474434,0.018440905280804692,0.0008382229673093043,0.0016764459346186086,0.028499580888516344,0.006705783738474434,0.025984911986588432,0.015088013411567477,0.0,0.010896898575020955,0.008382229673093043,0.015088013411567477,0.0,0.012573344509639563,0.0,0.003352891869237217,0.003352891869237217,0.002514668901927913,0.002514668901927913,0.0008382229673093043,0.006705783738474434,0.0,0.003352891869237217,0.0,0.005029337803855826,0.0,0.0,0.0,0.015088013411567477,0.0,0.020117351215423303,0.03520536462699078,0.0,0.012573344509639563,0.03436714165968147,0.01760268231349539,0.009220452640402346,0.025984911986588432,0.0,0.0,0.008382229673093043,0.004191114836546521,0.0,0.0,0.0,0.008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0,0.0,0.010058675607711651,0.0,0.0,0.002514668901927913,0.0,0.0,0.010058675607711651,0.008382229673093043,0.00586756077116513,0.0016764459346186086,0.0,0.03269069572506287,0.005029337803855826,0.0,0.0,0.0,0.0016764459346186086,0.0,0.00586756077116513,0.025146689019279127,0.002514668901927913,0.004191114836546521,0.013411567476948869,0.006705783738474434,0.004191114836546521,0.0008382229673093043,0.0,0.0008382229673093043,0.0,0.003352891869237217,0.002514668901927913,0.012573344509639563,0.0,0.0,0.004191114836546521,0.0,0.00586756077116513,0.0,0.002514668901927913,0.0,0.0,0.002514668901927913,0.0,0.0008382229673093043,0.0008382229673093043,0.014249790444258172,0.0,0.0,0.005029337803855826,0.0075440067057837385,0.0008382229673093043,0.0,0.0,0.0,0.0008382229673093043,0.0,0.0,0.01173512154233026,0.0008382229673093043,0.0,0.0,0.003352891869237217,0.0,0.0,0.01592623637887678,0.0,0.0,0.0,0.0,0.0,0.008382229673093043,0.004191114836546521,0.0,0.0,0.004191114836546521,0.002514668901927913,0.006705783738474434,0.0,0.0,0.0,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0,0.0,0.0008382229673093043,0.0016764459346186086,0.0008382229673093043,0.0,0.0,0.0008382229673093043,0.002514668901927913,0.002514668901927913,0.0,0.0016764459346186086,0.0008382229673093043,0.004191114836546521,0.0,0.0,0.0,0.002514668901927913,0.0,0.0,0.0,0.0016764459346186086,0.002514668901927913,0.0008382229673093043,0.0,0.0,0.0016764459346186086,0.0,0.0016764459346186086,0.0,0.002514668901927913,0.005029337803855826,0.0,0.0,0.0016764459346186086,0.0016764459346186086,0.0008382229673093043,0.0,0.0008382229673093043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008382229673093043,0.0,0.0,0.003352891869237217,0.0,0.0008382229673093043,0.0,0.0,0.0,0.0,0.0,0.002514668901927913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016764459346186086,0.0,0.0,0.006705783738474434,0.002514668901927913,0.0,0.003352891869237217,0.0,0.0008382229673093043,0.0,0.0,0.0008382229673093043,0.0008382229673093043,0.0,0.0008382229673093043,0.0,0.0,0.0,0.0,0.0,0.005029337803855826,0.0,0.0,0.0,0.0016764459346186086,0.0016764459346186086,0.0,0.0,0.0,0.0,0.0,0.0008382229673093043,0.0,0.0008382229673093043,0.0,0.0,0.0,0.0,0.0008382229673093043,0.0,0.0,0.0,0.0008382229673093043,0.0,0.0,0.0008382229673093043,0.0,0.0,0.0,0.0,0.0016764459346186086,0.0,0.0,0.0,0.002514668901927913,0.0075440067057837385,0.0016764459346186086,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0016764459346186086,0.0008382229673093043,0.0008382229673093043,0.0016764459346186086,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0016764459346186086,0.0008382229673093043,0.0016764459346186086,0.004191114836546521,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0016764459346186086,0.0016764459346186086,0.0016764459346186086,0.0008382229673093043,0.0016764459346186086,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0016764459346186086,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0016764459346186086,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0016764459346186086,0.0016764459346186086,0.0008382229673093043,0.005029337803855826,0.0008382229673093043,0.002514668901927913,0.0008382229673093043,0.0016764459346186086,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.003352891869237217,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.005029337803855826,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0016764459346186086,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.002514668901927913,0.0008382229673093043,0.0008382229673093043,0.0016764459346186086,0.0008382229673093043,0.0008382229673093043,0.002514668901927913,0.0016764459346186086,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0016764459346186086,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0016764459346186086,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0016764459346186086,0.0016764459346186086,0.0008382229673093043,0.0008382229673093043,0.002514668901927913,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0016764459346186086,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.003352891869237217,0.002514668901927913,0.0016764459346186086,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0016764459346186086,0.0016764459346186086,0.0016764459346186086,0.0008382229673093043,0.0008382229673093043,0.0016764459346186086,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0016764459346186086,0.0008382229673093043,0.0008382229673093043,0.004191114836546521,0.0008382229673093043,0.0008382229673093043,0.0016764459346186086,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.002514668901927913,0.0008382229673093043,0.002514668901927913,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043
SD2401773,40대,0.007713884992987377,0.016830294530154277,0.0182328190743338,0.025245441795231416,0.004207573632538569,0.002805049088359046,0.018934081346423562,0.0035063113604488078,0.014025245441795231,0.03225806451612903,0.03576437587657784,0.0007012622720897616,0.001402524544179523,0.030154277699859747,0.0035063113604488078,0.014025245441795231,0.014726507713884993,0.0007012622720897616,0.004908835904628331,0.01753155680224404,0.011220196353436185,0.0007012622720897616,0.0070126227208976155,0.002805049088359046,0.005610098176718092,0.0007012622720897616,0.0070126227208976155,0.0021037868162692847,0.0007012622720897616,0.001402524544179523,0.007713884992987377,0.006311360448807854,0.0007012622720897616,0.011220196353436185,0.001402524544179523,0.001402524544179523,0.0007012622720897616,0.002805049088359046,0.001402524544179523,0.012622720897615708,0.0273492286115007,0.0007012622720897616,0.020336605890603085,0.05750350631136045,0.001402524544179523,0.010518934081346423,0.021739130434782608,0.0007012622720897616,0.0007012622720897616,0.001402524544179523,0.004207573632538569,0.0007012622720897616,0.0021037868162692847,0.001402524544179523,0.014025245441795231,0.001402524544179523,0.001402524544179523,0.0021037868162692847,0.004908835904628331,0.0035063113604488078,0.0007012622720897616,0.0091164095371669,0.002805049088359046,0.002805049088359046,0.0007012622720897616,0.0070126227208976155,0.0182328190743338,0.008415147265077139,0.004207573632538569,0.001402524544179523,0.019635343618513323,0.0070126227208976155,0.0007012622720897616,0.002805049088359046,0.006311360448807854,0.011220196353436185,0.0007012622720897616,0.006311360448807854,0.014025245441795231,0.0021037868162692847,0.004908835904628331,0.009817671809256662,0.005610098176718092,0.0035063113604488078,0.0007012622720897616,0.0007012622720897616,0.001402524544179523,0.0007012622720897616,0.004908835904628331,0.001402524544179523,0.009817671809256662,0.0007012622720897616,0.004207573632538569,0.005610098176718092,0.001402524544179523,0.004908835904628331,0.006311360448807854,0.0021037868162692847,0.0007012622720897616,0.0007012622720897616,0.008415147265077139,0.001402524544179523,0.001402524544179523,0.0007012622720897616,0.004908835904628331,0.007713884992987377,0.001402524544179523,0.001402524544179523,0.005610098176718092,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.007713884992987377,0.0021037868162692847,0.015427769985974754,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.004908835904628331,0.0007012622720897616,0.001402524544179523,0.018934081346423562,0.001402524544179523,0.002805049088359046,0.001402524544179523,0.0007012622720897616,0.001402524544179523,0.0021037868162692847,0.006311360448807854,0.0007012622720897616,0.0007012622720897616,0.0035063113604488078,0.0035063113604488078,0.0035063113604488078,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.001402524544179523,0.004207573632538569,0.002805049088359046,0.0035063113604488078,0.0021037868162692847,0.001402524544179523,0.0007012622720897616,0.0007012622720897616,0.001402524544179523,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.001402524544179523,0.0007012622720897616,0.0007012622720897616,0.004207573632538569,0.0021037868162692847,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.0021037868162692847,0.001402524544179523,0.0007012622720897616,0.0007012622720897616,0.001402524544179523,0.001402524544179523,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.001402524544179523,0.0007012622720897616,0.0007012622720897616,0.001402524544179523,0.0035063113604488078,0.0007012622720897616,0.0007012622720897616,0.0021037868162692847,0.004207573632538569,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.001402524544179523,0.001402524544179523,0.0007012622720897616,0.0007012622720897616,0.001402524544179523,0.001402524544179523,0.0021037868162692847,0.0035063113604488078,0.001402524544179523,0.004908835904628331,0.0007012622720897616,0.001402524544179523,0.001402524544179523,0.001402524544179523,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.0021037868162692847,0.0007012622720897616,0.0007012622720897616,0.001402524544179523,0.0035063113604488078,0.0007012622720897616,0.0035063113604488078,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.001402524544179523,0.0007012622720897616,0.0007012622720897616,0.0035063113604488078,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.0021037868162692847,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.0021037868162692847,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.001402524544179523,0.001402524544179523,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.002805049088359046,0.0007012622720897616,0.001402524544179523,0.0007012622720897616,0.0007012622720897616,0.001402524544179523,0.0007012622720897616,0.0007012622720897616,0.001402524544179523,0.0007012622720897616,0.001402524544179523,0.0007012622720897616,0.0007012622720897616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
