화자ID,연령대,NNG_요즘,NNG_시부모,NNB_때문,NNG_병원,VV_오,EC_다,VV_가,VV_하,EC_니까,NP_너,NNG_여행,EC_고,EC_은데,JX_는,NNG_언니,JKS_가,NNG_단톡방,NNG_사진,JKO_을,VV_올리,ETM_ᆫ,NNB_거,EF_야,NNG_마을,JKS_이,EC_다고,NP_거기,NNG_딸기,JKO_를,VV_마시,ETM_는,VV_보내,EF_어,NP_나,JX_도,NNG_동영상,NNG_안,VV_들어가,NNG_남편,NNG_기장,EF_거든,VA_싸,EC_게,NNG_와이프,NNG_가족,NNG_비행기표,NNG_티켓팅,EC_어,ETM_을,NNG_때,JX_마다,NNG_전날,NNG_내일,JX_은,JX_나,EF_ᆯ까,EC_면,EC_어서,EF_더라고,NNG_사람,VV_가지,NNG_에너지,JKG_의,NNG_총량,VA_있,EF_잖아,NNG_아침,NNB_시,NNG_쯤,NNG_눈,NNG_쯔,VV_뜨,EC_자마자,NNG_집안일,NNG_밖,VV_튀어나오,NNB_분,NNB_개,NNG_정도,NNG_운영,EC_는데,NNG_관리,NNG_청소,NNG_비품,EC_어야,VV_되,VV_돌리,EC_면서,VV_다니,NNG_본업,NNG_교육,NNG_사이트,NNG_상담,NNG_업무,NNG_컨설팅,NNG_원장,EF_ᆫ데,NP_자기,NP_뭐,EC_ᆫ가,VV_지치,NNG_리프레시,VV_떠나,ETM_ᆯ,NNB_수,ETM_다는,NNB_것,VA_같,VA_편찮,EF_어서,EC_지,ETM_은,NNG_계절,EC_거나,NNG_예전,NNG_혼자,JKS_서,NNG_기간,VV_합하,NNB_년,NNG_반,NNG_드,NP_이쪽,NNG_사랑,VV_보,VV_아끼,NNG_나중,NNG_미래,EC_어야지,NNB_데,VV_돌아다니,VV_좋아하,ETM_던,NNG_곳,EC_ᆫ데,NP_우리,NNG_여자,VV_다녀오,NNG_똥,NNG_해외,NNB_대,NNG_초중반,NNG_여행사,NNG_단체,NNG_패키지,EC_나,NNG_썸,VV_타,NNG_싹,VV_트,VV_모르,NNG_이제,ETM_라는,NNG_말,NNG_우애,NNG_자신,EF_다,NNG_친구,VV_사귀,ETN_기,VA_좋,JX_만,EC_어도,NP_누구,VV_시키,NNG_동행,EC_으니까,VV_있,VV_걸,VV_도와주,EC_려고,NNG_경험,VA_많,VV_맞,EF_네,NNG_곤경,VV_처하,VV_그러,EC_든지,VV_말,EF_구나,EC_으면,NNG_타기팅을,VA_다르,EF_지,VV_먹히,VV_노려보,NNG_링크,NNG_수영장,VA_예쁘,NNG_기획,NNG_자체,NNG_성,EC_ᆫ들,NNG_구성원,VV_만나,NNG_인생,VV_살,VA_바쁘,NNG_액티비티,NNG_주말,NNG_느낌,NNG_아기,EC_라서,NNG_남자,NNG_체력,VA_높,NNG_레벨,NNB_만,VV_따르,VV_나오,NNG_기,VV_빨리,VA_힘들,NNG_엄마,NNG_니드,NNG_보통,NNG_가,JKO_ᆯ,VV_먹,VV_맞추,NNG_어른,VV_모시,NNG_메뉴,NNG_선택,NNG_동선,VV_짜,NNG_고민,NNG_변수,NNG_체크,NNG_생각,ETN_음,VV_불구하,NNG_음식,NNG_입,NNG_가격,VV_내,NNG_집,EF_는다,NNG_얘기,VA_달달하,EF_나,NP_그것,NNG_시댁,JKS_께서,NNG_한번,NP_어디,VV_따라가,NNG_부모,NNG_명분,VV_생기,NNG_의무,NNB_외,NNG_스트레스,VV_받아들이,VA_아프,NNG_엄두,NNG_상황,NNG_나들이,JX_조차,NNG_눈치,VV_보이,VV_꺼내,NNG_마음,NNG_얼마,NNG_전,NNG_아빠,NNG_발,NNG_포진,VA_심하,NNG_껍데기,VV_까지,NNG_난리,VV_나,EC_라고,NNG_어씽,VA_핫하,NNG_검색,EC_더니,NNG_지구,NNG_자기장,VV_흐르,NNG_발바닥,NNG_접촉,NNG_건강,NNB_중,NNG_갯벌,NNG_펄,NNG_진흙,NNG_위,NNB_달,NNG_배경,NNG_하얀색,NNG_파란색,NNG_빨간색,EC_으면은,NNG_완전,NNG_영상,NNG_장난,NNG_처음,JX_ᆫ,VA_귀찮,NNB_번,NNG_계속,NNG_국내,EC_니까는,NP_여기,EC_지만,VA_대단하,EF_ᆫ다,NP_그분,NNG_기회,NNG_만약,NNG_나라,NNB_월,NNG_요새,NNG_날씨,NNG_자유,NNG_다음,NNG_주,EC_다면,EC_다가,VV_어떡하,VV_위하,EF_대,EF_려고,NNG_결국,NNG_그때,EC_여,NNG_작업,NP_아무,VV_쳐다보,NNG_노인,NNG_공경,NNG_동양인,VA_어리,NNB_살,VA_낮,EF_을까,NNG_아저씨,NNG_핸드폰,NNG_어플,NNG_특가,NNG_지역,NNG_호텔,NNB_원,NNB_박,VV_싸,NP_그거,NNG_예약,VV_보태,NNG_신성,JX_밖에,NNG_노천,NNG_뭐,NNG_온천,NNG_탕,NNG_숙박,ETM_ᆫ다는,NNG_추석,NNG_연휴,VV_끝나,NNG_시간,NNG_평일,EF_어야지,NNG_월,NNG_화,NNG_수,NP_이것,VV_남,EC_을지,NNG_온수,NNG_풀,NNG_옆,NNG_사우나,NNG_물,NNG_방,NNG_숙소,EF_래,NNG_피부,NNG_목욕,VA_맛있,NNG_올해,NNG_재미,VA_없,NNG_애,NNG_분위기,NNG_남자애,NNG_수준,VV_자,NNG_잠,VA_늦,EF_으니까,NNG_여자애,NNG_카페,VV_앉,VA_재밌,NNG_기운,NNG_맛집,NNG_한정,NNG_반찬,NNG_어르신,NNG_외곽,VV_놀,EC_러,VV_나가,VV_들어오,NNG_한정식,VA_달,VV_데리,NNG_맛,NNG_추천,NNG_불만,NNB_명,NNG_당뇨,EC_으려고,NNG_최근,NNB_적,NNG_몸,EC_야,NP_너희
SD2401417,40대,0.002197802197802198,0.004395604395604396,0.001098901098901099,0.001098901098901099,0.007692307692307693,0.007692307692307693,0.026373626373626374,0.027472527472527472,0.006593406593406593,0.001098901098901099,0.014285714285714285,0.045054945054945054,0.004395604395604396,0.016483516483516484,0.004395604395604396,0.020879120879120878,0.001098901098901099,0.0032967032967032967,0.016483516483516484,0.001098901098901099,0.00989010989010989,0.02197802197802198,0.0032967032967032967,0.002197802197802198,0.03626373626373627,0.006593406593406593,0.005494505494505495,0.001098901098901099,0.017582417582417582,0.001098901098901099,0.02197802197802198,0.002197802197802198,0.02967032967032967,0.016483516483516484,0.01868131868131868,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.007692307692307693,0.002197802197802198,0.002197802197802198,0.0032967032967032967,0.01098901098901099,0.001098901098901099,0.004395604395604396,0.001098901098901099,0.002197802197802198,0.02197802197802198,0.008791208791208791,0.007692307692307693,0.0032967032967032967,0.001098901098901099,0.001098901098901099,0.013186813186813187,0.002197802197802198,0.002197802197802198,0.014285714285714285,0.01098901098901099,0.004395604395604396,0.004395604395604396,0.001098901098901099,0.002197802197802198,0.0032967032967032967,0.001098901098901099,0.015384615384615385,0.004395604395604396,0.001098901098901099,0.002197802197802198,0.001098901098901099,0.002197802197802198,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.002197802197802198,0.001098901098901099,0.002197802197802198,0.001098901098901099,0.007692307692307693,0.002197802197802198,0.001098901098901099,0.001098901098901099,0.005494505494505495,0.006593406593406593,0.001098901098901099,0.0032967032967032967,0.007692307692307693,0.001098901098901099,0.002197802197802198,0.002197802197802198,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.005494505494505495,0.0032967032967032967,0.002197802197802198,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.01098901098901099,0.004395604395604396,0.001098901098901099,0.00989010989010989,0.01098901098901099,0.001098901098901099,0.001098901098901099,0.006593406593406593,0.005494505494505495,0.002197802197802198,0.002197802197802198,0.004395604395604396,0.0032967032967032967,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.004395604395604396,0.0032967032967032967,0.002197802197802198,0.001098901098901099,0.001098901098901099,0.002197802197802198,0.001098901098901099,0.001098901098901099,0.002197802197802198,0.0032967032967032967,0.001098901098901099,0.002197802197802198,0.005494505494505495,0.0032967032967032967,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.0032967032967032967,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.002197802197802198,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.002197802197802198,0.005494505494505495,0.001098901098901099,0.001098901098901099,0.00989010989010989,0.002197802197802198,0.001098901098901099,0.0032967032967032967,0.006593406593406593,0.002197802197802198,0.002197802197802198,0.001098901098901099,0.001098901098901099,0.002197802197802198,0.0032967032967032967,0.002197802197802198,0.002197802197802198,0.001098901098901099,0.002197802197802198,0.001098901098901099,0.001098901098901099,0.0032967032967032967,0.0032967032967032967,0.001098901098901099,0.001098901098901099,0.0032967032967032967,0.002197802197802198,0.001098901098901099,0.002197802197802198,0.002197802197802198,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.002197802197802198,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.002197802197802198,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.0032967032967032967,0.001098901098901099,0.002197802197802198,0.001098901098901099,0.002197802197802198,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.0032967032967032967,0.002197802197802198,0.002197802197802198,0.001098901098901099,0.001098901098901099,0.002197802197802198,0.0032967032967032967,0.002197802197802198,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.002197802197802198,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.002197802197802198,0.002197802197802198,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.002197802197802198,0.001098901098901099,0.002197802197802198,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.002197802197802198,0.002197802197802198,0.002197802197802198,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.002197802197802198,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.002197802197802198,0.002197802197802198,0.001098901098901099,0.002197802197802198,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.0032967032967032967,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401418,40대,0.0,0.0010362694300518134,0.0,0.0,0.0051813471502590676,0.0051813471502590676,0.04248704663212435,0.0051813471502590676,0.0062176165803108805,0.011398963730569948,0.019689119170984457,0.043523316062176166,0.0,0.02072538860103627,0.0010362694300518134,0.019689119170984457,0.0,0.0,0.00932642487046632,0.0,0.015544041450777202,0.01865284974093264,0.0062176165803108805,0.0010362694300518134,0.03419689119170984,0.0,0.007253886010362694,0.0010362694300518134,0.0051813471502590676,0.0,0.02072538860103627,0.0,0.021761658031088083,0.008290155440414507,0.035233160621761656,0.0,0.0031088082901554403,0.0,0.002072538860103627,0.0010362694300518134,0.004145077720207254,0.002072538860103627,0.022797927461139896,0.0,0.0,0.0,0.0,0.025906735751295335,0.0051813471502590676,0.008290155440414507,0.0,0.0,0.0,0.013471502590673576,0.0,0.0010362694300518134,0.008290155440414507,0.014507772020725389,0.002072538860103627,0.002072538860103627,0.0010362694300518134,0.0010362694300518134,0.0031088082901554403,0.0,0.02383419689119171,0.004145077720207254,0.0,0.002072538860103627,0.0,0.0,0.0,0.002072538860103627,0.0,0.0,0.002072538860103627,0.0,0.0,0.0,0.0,0.0,0.004145077720207254,0.0,0.0,0.0,0.002072538860103627,0.010362694300518135,0.0,0.0010362694300518134,0.00932642487046632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004145077720207254,0.0,0.0,0.0,0.004145077720207254,0.014507772020725389,0.010362694300518135,0.0010362694300518134,0.012435233160621761,0.007253886010362694,0.0,0.0,0.002072538860103627,0.0062176165803108805,0.0010362694300518134,0.0,0.0010362694300518134,0.0031088082901554403,0.0010362694300518134,0.0,0.0,0.0,0.0010362694300518134,0.0,0.0,0.002072538860103627,0.0031088082901554403,0.0010362694300518134,0.0,0.0,0.0010362694300518134,0.0031088082901554403,0.002072538860103627,0.0,0.0,0.0,0.004145077720207254,0.0031088082901554403,0.0,0.0010362694300518134,0.0010362694300518134,0.0,0.0031088082901554403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010362694300518134,0.0,0.0,0.0,0.0,0.0,0.007253886010362694,0.0,0.0,0.0062176165803108805,0.011398963730569948,0.0062176165803108805,0.002072538860103627,0.0,0.0,0.0,0.0051813471502590676,0.0062176165803108805,0.0,0.0031088082901554403,0.002072538860103627,0.0,0.0,0.004145077720207254,0.007253886010362694,0.0,0.0,0.0,0.0,0.0,0.004145077720207254,0.0051813471502590676,0.0,0.0,0.00932642487046632,0.0,0.0,0.0,0.002072538860103627,0.002072538860103627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010362694300518134,0.0,0.0031088082901554403,0.0010362694300518134,0.0010362694300518134,0.0031088082901554403,0.002072538860103627,0.0,0.0010362694300518134,0.0,0.002072538860103627,0.0,0.0,0.002072538860103627,0.010362694300518135,0.0,0.0,0.0,0.0010362694300518134,0.010362694300518135,0.002072538860103627,0.0,0.0,0.0010362694300518134,0.0,0.0,0.0,0.0,0.0,0.0,0.002072538860103627,0.0,0.0,0.002072538860103627,0.0,0.0031088082901554403,0.0,0.002072538860103627,0.0,0.0010362694300518134,0.0,0.0,0.0051813471502590676,0.0,0.0,0.0,0.0031088082901554403,0.0,0.0010362694300518134,0.0,0.0010362694300518134,0.0,0.0,0.0,0.0,0.002072538860103627,0.0,0.0,0.0,0.0,0.0,0.002072538860103627,0.0,0.0,0.0010362694300518134,0.0031088082901554403,0.0062176165803108805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002072538860103627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010362694300518134,0.0,0.0,0.0,0.002072538860103627,0.002072538860103627,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0062176165803108805,0.0010362694300518134,0.002072538860103627,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.002072538860103627,0.0010362694300518134,0.0010362694300518134,0.0031088082901554403,0.002072538860103627,0.002072538860103627,0.0051813471502590676,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.002072538860103627,0.0010362694300518134,0.0010362694300518134,0.004145077720207254,0.0010362694300518134,0.0010362694300518134,0.002072538860103627,0.002072538860103627,0.0010362694300518134,0.002072538860103627,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.002072538860103627,0.0010362694300518134,0.002072538860103627,0.004145077720207254,0.002072538860103627,0.0010362694300518134,0.0031088082901554403,0.0031088082901554403,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.002072538860103627,0.0010362694300518134,0.0051813471502590676,0.002072538860103627,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.002072538860103627,0.0010362694300518134,0.0010362694300518134,0.002072538860103627,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.004145077720207254,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.004145077720207254,0.0031088082901554403,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.002072538860103627,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.002072538860103627,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0031088082901554403,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.002072538860103627,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134
