화자ID,연령대,NNG_전,VV_키우,ETM_던,NNG_강아지,NNG_보리,NP_우리,JKS_가,NNB_년,JX_부터,EF_잖아,NNG_입양,JKO_을,VV_하,ETM_ᆫ,NNB_거,EF_어,EC_면,NP_어디,NP_누구,NNG_선물,ETM_은,EF_야,NNG_그때,NNG_장모,NNG_반응,JKS_이,VV_데리,EC_고,VV_오,EC_니까,NNG_결론,JX_는,VV_좋아하,VA_같,NNG_경우,EC_지만,NNG_사람,VA_비슷하,NNG_말귀,NNG_귀,VA_이쁘,NNG_짓,JX_도,EF_고,NP_나,VV_보,EC_지,JX_ᆫ,VV_생각나,ETM_ᆯ,NNG_때,VV_있,EC_어,NNG_비교,VV_되,EC_어서,EC_ᆫ지,EC_게,ETM_다는,NNG_생각,JX_은,VV_들,NNG_시츄,NNG_시츈데,NP_걔,NP_저기,NNG_종이,EF_지,NNG_푸들,ETM_라는,NP_그것,NNG_차,NNB_것,NNG_차이,VV_나,EC_나,NNG_성격,NNG_연세,VA_있,NNG_뒤치닥거리,JKO_를,ETM_는,VA_힘들,VV_보이,NNG_애완,NNG_반려동물,EC_면서,VA_좋,NNG_점,VA_나쁘,EC_다,VV_크,EC_으니까,NNG_달팽이,EF_던데,NNG_기억,JX_까지,VV_남,NNG_동물,VV_트이,NNB_가지,NNG_예전,ETN_기,EC_다고,NNG_외출,NNG_신경,VV_쓰이,NNG_여행,VV_다니,NNB_때문,NNB_적,VA_많,NNG_결혼,EC_고서,ETM_을,NNG_물가,NNB_데,NNG_헤엄,NNG_수영,VV_달려들,VA_착하,VA_순하,EF_ᆷ,NNG_드,VV_스,VV_그러,EF_거든,NNG_외로움,VV_타,VV_달리,VV_모르,EC_는데,NNG_부담,NNG_주체,NP_자기,NNG_힘,VV_받아들이,NNG_입장,VV_물,NNG_시간,NNG_강,NNG_지,JKG_의,NNG_아트,NNG_팁,EC_으면,NNG_얘기,EC_ᆫ데,NNG_경험,VA_상관없,NNG_전문,NNG_전문가,VV_보내,NNG_방법,NNG_한번,NP_그거,EC_어야,NNG_말,EC_는다고,NP_너,VV_지켜보,NNG_일,EF_네,NNG_산책,VV_나가,EC_ᆫ다고,NNG_개,NP_얘,NNG_아이,NNG_애,NNG_겁,VV_질리,NNG_요즘,NNG_위험,NNG_입,NNG_마개,JKO_ᆯ,VV_신,VV_들어오,NNB_수,VV_시키,EF_을까,NP_이거,VV_다치,NP_거기,NNG_주변,VA_없,NNB_쪽,JX_만,EC_게끔,NNG_말씀,NNG_얼마,NNG_습진,NNG_약,VV_바르,NNG_목욕,VV_말리,EC_어야지,EC_면은,VA_심하,VV_씻기,NNG_연고,EF_ᆫ데,VV_데려오,NNB_지,NNG_정도,NNG_정,ETM_란,NNG_방향,VV_찾,NNG_오빠,NP_뭐,EC_어도,NNG_형,NNG_언니,NNG_케어,ETM_자는,EF_더라고,NP_그쪽,NNG_진행,EC_ᆯ까,EF_은데,NNG_원룸,VV_가,VV_살,NNG_앞,NNG_이발소,NNB_마리,NNG_새끼,VV_낳,NNG_아저씨,NNG_미용,NNB_중,NNB_원,VV_가져가,EC_라고,VV_사,NNG_난리,VV_갖,VV_주,NNG_처음,NNG_원래,NNG_엄마,VV_싫어하,NNG_집,EC_자마자,NNG_똥오줌,VV_가리,NNG_화장실,VA_싸,NNG_가족,EC_다가,EF_나,NNG_병,NNG_경향,VA_세,VA_심각하,NNG_방정,VV_맞,NNB_땜,NNG_에너지,VA_크,NNG_이번,NNG_신중,NNG_결정,NNG_중요,EC_라,NNG_상황,EF_어야지,VA_예쁘,NNG_오랫동안,VA_아프,NNG_마지막,NNG_밥,VV_먹,VA_슬프,NNG_아기,NNG_사진,VV_찍,NNG_눈,VV_찌르,EC_은데,NNG_알레르기,VV_빨개지,VV_이러,NNG_짜증,NNG_옛날,VA_어리,NNG_마당,NNG_고양이,NNG_문화,VA_다르,NNG_리조트,EC_든,VV_데,VV_숨기,NNG_여행지,VV_놓,VA_활발하,NNG_표현,NNG_정신,EC_어라,NNG_가지,NNG_키,VV_뛰어넘,EC_으려고,NNG_달,VV_알,NNG_해,VV_끼치,NNG_손톱,VV_긁,NNG_고민,NNG_입질,VV_매,VV_혼내,VV_물어보,NP_이것,NNG_교육,NNG_사이,NNG_부분,EF_대,NNG_컵,VA_작,NNG_감당,NNG_시설,NNG_의뢰,NNB_번,NNG_금전,VA_비싸,NNG_사회,NNG_훈련,NNG_애매,VV_알아보,NNG_학교,NNG_훈련소,VA_늦,NNG_사랑,NNG_애교,VV_부리,NNG_문제,NNG_혼자,VV_넘어지,NNG_노인,NNG_지금,EC_라서,VV_만나,VA_괜찮,VV_끌,VV_달려가,NP_여기,VV_끌리,JX_이나,EC_는지,NNG_피부병,NNG_비듬,VV_끼,NNB_나름,JX_대로,EF_ᆫ가,NNG_부족,NNG_피부과,NNG_샴푸,NNG_관리,NNG_인정,NNG_냄새,EC_더라도,NNG_피부,NNG_트러블,JX_밖에,VV_냄새나,NNG_관심,VV_떠나보내,VV_넘,NNG_오줌,JX_나,NNG_배변,ETM_단,VV_밟,NNG_처치,NNG_곤란,EF_냐,NNG_설,NNG_과정,EC_냐,VV_뚜드리,EC_을까,NNG_이상,EC_은가,NNG_상태,NNG_만약,NNG_얌전,NNG_끝,VV_대하,EF_더구먼,VV_커지,NNB_줄,EC_다면
SD2400382,40대,0.004667444574095682,0.019836639439906652,0.009334889148191364,0.011668611435239206,0.010501750291715286,0.002333722287047841,0.012835472578763127,0.004667444574095682,0.0011668611435239206,0.007001166861143524,0.002333722287047841,0.015169194865810968,0.045507584597432905,0.009334889148191364,0.0338389731621937,0.022170361726954493,0.01633605600933489,0.0011668611435239206,0.0011668611435239206,0.002333722287047841,0.012835472578763127,0.004667444574095682,0.0011668611435239206,0.022170361726954493,0.0011668611435239206,0.039673278879813305,0.002333722287047841,0.03500583430571762,0.0011668611435239206,0.009334889148191364,0.0011668611435239206,0.01866977829638273,0.002333722287047841,0.01633605600933489,0.004667444574095682,0.004667444574095682,0.012835472578763127,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.003500583430571762,0.0011668611435239206,0.024504084014002333,0.0011668611435239206,0.003500583430571762,0.005834305717619603,0.010501750291715286,0.007001166861143524,0.0011668611435239206,0.01866977829638273,0.012835472578763127,0.0011668611435239206,0.026837806301050177,0.003500583430571762,0.012835472578763127,0.011668611435239206,0.005834305717619603,0.01750291715285881,0.002333722287047841,0.008168028004667444,0.015169194865810968,0.002333722287047841,0.002333722287047841,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.004667444574095682,0.002333722287047841,0.0011668611435239206,0.003500583430571762,0.0011668611435239206,0.014002333722287048,0.0011668611435239206,0.002333722287047841,0.0011668611435239206,0.003500583430571762,0.002333722287047841,0.014002333722287048,0.0011668611435239206,0.009334889148191364,0.019836639439906652,0.009334889148191364,0.0011668611435239206,0.0011668611435239206,0.003500583430571762,0.009334889148191364,0.002333722287047841,0.002333722287047841,0.0011668611435239206,0.002333722287047841,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.002333722287047841,0.0011668611435239206,0.002333722287047841,0.004667444574095682,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.005834305717619603,0.0011668611435239206,0.0011668611435239206,0.002333722287047841,0.002333722287047841,0.0011668611435239206,0.002333722287047841,0.003500583430571762,0.0011668611435239206,0.002333722287047841,0.0011668611435239206,0.002333722287047841,0.007001166861143524,0.0011668611435239206,0.002333722287047841,0.0011668611435239206,0.0011668611435239206,0.007001166861143524,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.002333722287047841,0.002333722287047841,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.003500583430571762,0.003500583430571762,0.0011668611435239206,0.002333722287047841,0.0011668611435239206,0.002333722287047841,0.002333722287047841,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.002333722287047841,0.002333722287047841,0.002333722287047841,0.002333722287047841,0.002333722287047841,0.002333722287047841,0.009334889148191364,0.0011668611435239206,0.002333722287047841,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.003500583430571762,0.003500583430571762,0.0011668611435239206,0.0011668611435239206,0.008168028004667444,0.003500583430571762,0.0011668611435239206,0.002333722287047841,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.003500583430571762,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.002333722287047841,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.003500583430571762,0.0011668611435239206,0.0011668611435239206,0.004667444574095682,0.002333722287047841,0.004667444574095682,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.003500583430571762,0.003500583430571762,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.002333722287047841,0.002333722287047841,0.0011668611435239206,0.002333722287047841,0.0011668611435239206,0.002333722287047841,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.002333722287047841,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.002333722287047841,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.002333722287047841,0.0011668611435239206,0.002333722287047841,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0011668611435239206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2400383,40대,0.002127659574468085,0.016312056737588652,0.002127659574468085,0.0070921985815602835,0.007801418439716312,0.010638297872340425,0.03900709219858156,0.0014184397163120568,0.0,0.006382978723404255,0.0035460992907801418,0.023404255319148935,0.027659574468085105,0.014893617021276596,0.024822695035460994,0.023404255319148935,0.009929078014184398,0.0007092198581560284,0.0,0.0,0.006382978723404255,0.0035460992907801418,0.002127659574468085,0.0,0.0,0.03049645390070922,0.006382978723404255,0.03829787234042553,0.006382978723404255,0.00851063829787234,0.0007092198581560284,0.024113475177304965,0.0007092198581560284,0.011347517730496455,0.0,0.002127659574468085,0.0070921985815602835,0.0,0.0,0.0,0.0,0.0,0.01773049645390071,0.0,0.005673758865248227,0.0070921985815602835,0.006382978723404255,0.00851063829787234,0.0,0.009219858156028368,0.012056737588652482,0.0028368794326241137,0.029787234042553193,0.0007092198581560284,0.007801418439716312,0.009219858156028368,0.0,0.01276595744680851,0.0028368794326241137,0.0070921985815602835,0.00851063829787234,0.002127659574468085,0.0014184397163120568,0.0,0.0,0.0007092198581560284,0.0,0.01347517730496454,0.0028368794326241137,0.0014184397163120568,0.00425531914893617,0.0,0.018439716312056736,0.0,0.0035460992907801418,0.0007092198581560284,0.0007092198581560284,0.0,0.006382978723404255,0.0,0.02127659574468085,0.024113475177304965,0.006382978723404255,0.0007092198581560284,0.0,0.0007092198581560284,0.0035460992907801418,0.0035460992907801418,0.0,0.0007092198581560284,0.0028368794326241137,0.0,0.0007092198581560284,0.0007092198581560284,0.0,0.0,0.0014184397163120568,0.0,0.0007092198581560284,0.0,0.0007092198581560284,0.0,0.009219858156028368,0.0035460992907801418,0.0,0.0,0.0,0.0014184397163120568,0.0014184397163120568,0.0,0.0007092198581560284,0.0014184397163120568,0.0,0.0,0.004964539007092199,0.0,0.006382978723404255,0.0,0.0,0.0035460992907801418,0.002127659574468085,0.0014184397163120568,0.0,0.0,0.0,0.0014184397163120568,0.002127659574468085,0.0,0.0,0.0014184397163120568,0.0014184397163120568,0.010638297872340425,0.0014184397163120568,0.0007092198581560284,0.0,0.002127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0007092198581560284,0.0,0.0,0.0,0.002127659574468085,0.0028368794326241137,0.0,0.0,0.0,0.0007092198581560284,0.004964539007092199,0.0007092198581560284,0.0,0.0007092198581560284,0.0035460992907801418,0.00425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0007092198581560284,0.0028368794326241137,0.0014184397163120568,0.01347517730496454,0.0,0.002127659574468085,0.0,0.0,0.0007092198581560284,0.0,0.0014184397163120568,0.0,0.0007092198581560284,0.0,0.0007092198581560284,0.00425531914893617,0.0035460992907801418,0.0014184397163120568,0.0,0.0007092198581560284,0.0,0.0,0.00425531914893617,0.0,0.0014184397163120568,0.0,0.0,0.0,0.0007092198581560284,0.0028368794326241137,0.0007092198581560284,0.0028368794326241137,0.0,0.0,0.0,0.0,0.0007092198581560284,0.0,0.0007092198581560284,0.0007092198581560284,0.0,0.0,0.0035460992907801418,0.0,0.0,0.0,0.002127659574468085,0.002127659574468085,0.0007092198581560284,0.0,0.0007092198581560284,0.0007092198581560284,0.0,0.002127659574468085,0.0,0.0,0.002127659574468085,0.0,0.0014184397163120568,0.0070921985815602835,0.0007092198581560284,0.0014184397163120568,0.0014184397163120568,0.0028368794326241137,0.0014184397163120568,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.005673758865248227,0.002127659574468085,0.0014184397163120568,0.0028368794326241137,0.006382978723404255,0.0014184397163120568,0.0007092198581560284,0.019858156028368795,0.0007092198581560284,0.0028368794326241137,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0014184397163120568,0.0014184397163120568,0.0014184397163120568,0.0035460992907801418,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0014184397163120568,0.0007092198581560284,0.0007092198581560284,0.002127659574468085,0.0007092198581560284,0.0007092198581560284,0.002127659574468085,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0014184397163120568,0.0035460992907801418,0.0014184397163120568,0.0014184397163120568,0.0028368794326241137,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.002127659574468085,0.0007092198581560284,0.0007092198581560284,0.0014184397163120568,0.0007092198581560284,0.004964539007092199,0.0014184397163120568,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0014184397163120568,0.0007092198581560284,0.0014184397163120568,0.0007092198581560284,0.0007092198581560284,0.0014184397163120568,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0014184397163120568,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.002127659574468085,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0014184397163120568,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0014184397163120568,0.0028368794326241137,0.0007092198581560284,0.0014184397163120568,0.0007092198581560284,0.0007092198581560284,0.002127659574468085,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.002127659574468085,0.0007092198581560284,0.0007092198581560284,0.0014184397163120568,0.0014184397163120568,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.002127659574468085,0.0007092198581560284,0.002127659574468085,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.002127659574468085,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0014184397163120568,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.002127659574468085,0.0007092198581560284,0.0014184397163120568,0.0014184397163120568,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0014184397163120568,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284
