화자ID,연령대,NNG_언니,JKS_가,NNG_층,NNG_간,NNG_소음,EC_든지,NNB_것,JKS_이,VV_있,EC_는데,NNG_요즘,NNG_이사,EC_어,EF_잖아요,NP_거기,NNG_고층,NNG_아파트,NP_이것,NP_뭐,EC_라지,NNG_상층,EC_라,VV_그러,EF_나,NNG_꼭대기,VV_살,EC_니까,VV_가,ETM_ᆫ,EF_으세요,EF_구나,NP_저희,JX_는,NNG_중간,EC_다,VV_맞,EF_어요,NNG_발자국,NNG_소리,NNG_다음,NNG_안마,NNG_로봇,NNG_청소기,VV_돌아가,ETM_는,JX_까지,VA_조용하,NP_그것,VV_들리,EF_더라고,JX_요,NNG_세탁기,NNG_도,NNG_위,NNG_상,NNG_사람,VA_없,EC_으니까,ETM_ᆯ,NNB_거,VA_같,EF_네요,NNG_그다음,EC_면서,NNG_식,NNG_세기,VV_하,VV_쓰,NNG_일,EC_고,VV_오,VV_넣,NNB_개,VA_있,EC_으면,NP_저,ETM_은,NNG_경우,EC_면,JX_은,JKO_를,VV_차,NNG_때,VV_기다리,NNB_수,JX_ᆫ,VV_모으,JX_도,NNG_마지막,VV_돌리,NNG_티브이,VV_보,EC_든가,NNG_시간,NNG_휴이,NNG_휴식,JKO_을,NNG_저번,NNG_세제,NNG_추천,VV_달,EC_라고,NNG_그때,VV_사,EC_다고,NP_그거,EC_는지,NNG_지인,EC_게,NNG_사이트,NNG_나중,NNG_공유,VA_좋,ETM_을,NNG_요번,NNG_인테리어,NNG_만족,VV_되,NNG_부분,NNB_번,VV_적,ETM_던,EF_어,NNG_간접,NNB_등,JKO_ᆯ,NNG_편리,NNG_줄,NNG_눈,JX_이라든지,VV_벌어지,NNG_에이에스,NNG_탄성,NNG_기본,NNG_활용,EC_ᆫ다고,NNG_주위,VV_알아보,NNG_구경,NNG_집,EC_어서,NNG_불편,NNG_곳,NNG_주변,NNG_편의점,NNG_생활,NNG_시설,VV_피,NP_그쪽,NNG_시내,NNB_쪽,NNB_점,NNG_점,NP_우리,VA_크,NNG_안,EC_라서,EF_지,NNG_운동,NNG_만족도,NP_여기,VV_나오,JX_부터,NNG_산책,ETN_기,NNG_산지,VV_나가,VA_나쁘,NNG_교통,NNG_애,JX_라든지,NNB_데,NNG_버스,VV_타,VA_느리,NNG_앞,NNG_계획,VA_작,NNG_고등학교,VV_다니,NP_걔,NNG_졸업,NP_어디,EC_ᆫ가,NNG_나이,VV_들,NNG_병원,NNG_지하철,VA_어리,NNG_자연,NNG_환경,VV_이러,VA_아프,NNG_자가,NNG_운전,EC_지,VA_많,NNG_차,EC_라든지,VV_생기,VA_젊,NNG_카페,NNG_커뮤니티,NNG_활성,NNG_활력소,EC_ᆫ지,NNG_정보,NNB_분,VV_계시,NNG_단,NNG_톡,NNG_관심,EC_어야,NNG_얼마,NNG_전,NNG_목요,NNG_장,VV_열리,NNG_국,NNG_반찬,VV_팔,NNG_이용,NNG_시장,NNG_재래시장,EC_라도,NNG_일장,VA_편하,NNG_불,NNG_야채,VA_싸,VA_신선하,NNB_편,NNG_우유,NNG_마트,NNG_편안,NNG_쌀수,NNG_자체,NNG_로켓,NNG_프레시,EC_더라도,NNG_생각,NNG_사용,NNG_날,NNB_월,NNG_회비,EC_나,VV_오르,EF_음,NNG_지금,NNB_원,VV_내,EC_은데,NNG_반면,VV_대하,NNG_가격,NNG_필요,JX_나,NNG_간식,NNG_거리,VV_떨어지,EC_거나,EF_나요,EF_세요,NP_나,NNG_의도,VA_높,NNG_장점,NNG_게시판,VA_다르,NNG_층수,VV_나,EF_ᆫ다,NNG_문,EC_ᆫ다,VV_뛰,NNG_문구,VV_올라오,VV_모르,NNG_위층,NNG_스트레스,NNG_설치,EC_다가,ETM_라는,NNG_가전,NNG_처음,VA_어색하,NP_얘,NNG_정도,NNG_효율,EF_거든,NNG_저녁,NNG_아저씨,NNB_시,NNG_쯤,VV_먹,NP_자기,NNG_그릇,NNG_설거지,VV_헹구,NNG_버튼,VV_누르,NNG_텔레비전,EF_더라,NNB_세기,NNG_유성,NNG_옵션,EC_길래,NNG_종류,JX_만,NNG_친구,NNG_모임,NNG_이야기,VV_나누,NNB_개월,NNG_구매,NNG_백화점,EC_려고,NNG_발품,NNG_모델명,NNG_활용도,NNG_검색,NNG_인터넷,VA_똑같,EC_더니,VV_싸,ETM_더라는,EF_야,EF_대,NNG_옆,VV_알,NNG_가성비,VV_따지,NP_이거,EC_더라고,NNG_말씀,VV_드리,JKG_의,NNG_금액,VA_괜찮,NNG_동일,NNG_상품,NNG_예전,NNG_웨이스,NNG_코팅,NNG_벽지,NNG_힘,VV_주,NNG_등,NNG_이번,NNG_깔끔,NNG_가구,NNB_중,NNG_화장실,NNG_신발장,NNG_밑,EC_던데,NNG_프로,VV_열,NNG_스위치,VV_켜,EC_어도,EF_다,NNG_베란다,VV_들어가,EC_어야지,VV_따르,NNG_단점,NNG_말,EC_듯이,NNG_운동복,NNG_공간,NNG_부족,NNG_상권,NNG_가게,VV_들어오,EF_고,NNG_중심,NNG_쪽,EC_다면,EC_든,EF_잖아,NNG_어른,NNG_시골,NNG_인접,NNG_이동,NNG_단축,NNG_도시,NNG_목표,EC_도록,NNG_노력,NNG_김밥,EC_지만,VA_멀,NNG_상가,NNG_건물,EC_곤,EF_던데,VV_걸,NNG_여건,ETN_음,NNG_컴,NNG_글,VV_들어서,VV_걸어가,NNG_동네,NNG_의원,NNG_번개,NNG_서문,EC_ᆫ데,NNG_근처,NP_무엇,EC_러,NNG_경험,NNG_채소,NNG_재래,NNG_물건,NNG_월세,VA_비싸,NNG_중소형,NNG_중,VV_바라보,NNG_대형,NNG_고기,EC_음,NNG_시,VV_가지,VA_급하
SD2401708,40대,0.011090573012939002,0.026802218114602587,0.0027726432532347504,0.0009242144177449168,0.0018484288354898336,0.0009242144177449168,0.012014787430683918,0.029574861367837338,0.005545286506469501,0.013863216266173753,0.005545286506469501,0.006469500924214418,0.026802218114602587,0.0027726432532347504,0.005545286506469501,0.0009242144177449168,0.0027726432532347504,0.0009242144177449168,0.00831792975970425,0.0009242144177449168,0.0009242144177449168,0.0018484288354898336,0.0018484288354898336,0.0018484288354898336,0.0009242144177449168,0.0036968576709796672,0.01756007393715342,0.012014787430683918,0.010166358595194085,0.0009242144177449168,0.0046210720887245845,0.011090573012939002,0.033271719038817,0.0009242144177449168,0.0009242144177449168,0.0046210720887245845,0.030499075785582256,0.0009242144177449168,0.0036968576709796672,0.00831792975970425,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0018484288354898336,0.014787430683918669,0.0046210720887245845,0.0009242144177449168,0.0046210720887245845,0.0027726432532347504,0.009242144177449169,0.00831792975970425,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0046210720887245845,0.006469500924214418,0.0027726432532347504,0.013863216266173753,0.03512014787430684,0.027726432532347505,0.0036968576709796672,0.0009242144177449168,0.0018484288354898336,0.005545286506469501,0.005545286506469501,0.024029574861367836,0.0018484288354898336,0.0009242144177449168,0.038817005545286505,0.0027726432532347504,0.0009242144177449168,0.0018484288354898336,0.015711645101663587,0.0046210720887245845,0.012939001848428836,0.019408502772643253,0.006469500924214418,0.010166358595194085,0.0073937153419593345,0.014787430683918669,0.0009242144177449168,0.0046210720887245845,0.0009242144177449168,0.006469500924214418,0.0027726432532347504,0.0009242144177449168,0.02033271719038817,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0046210720887245845,0.0009242144177449168,0.0018484288354898336,0.0009242144177449168,0.0009242144177449168,0.00831792975970425,0.0027726432532347504,0.0009242144177449168,0.0046210720887245845,0.0009242144177449168,0.0036968576709796672,0.0027726432532347504,0.0009242144177449168,0.0009242144177449168,0.005545286506469501,0.0027726432532347504,0.0018484288354898336,0.012939001848428836,0.0009242144177449168,0.0009242144177449168,0.0018484288354898336,0.012939001848428836,0.006469500924214418,0.0018484288354898336,0.0018484288354898336,0.0009242144177449168,0.006469500924214418,0.0018484288354898336,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0027726432532347504,0.0009242144177449168,0.0009242144177449168,0.0018484288354898336,0.0036968576709796672,0.0027726432532347504,0.0027726432532347504,0.005545286506469501,0.0009242144177449168,0.0018484288354898336,0.0009242144177449168,0.0009242144177449168,0.0027726432532347504,0.0009242144177449168,0.0036968576709796672,0.0018484288354898336,0.0009242144177449168,0.0018484288354898336,0.006469500924214418,0.0036968576709796672,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0036968576709796672,0.0046210720887245845,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0027726432532347504,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0018484288354898336,0.0018484288354898336,0.0009242144177449168,0.0027726432532347504,0.0009242144177449168,0.0018484288354898336,0.0018484288354898336,0.0018484288354898336,0.0027726432532347504,0.0027726432532347504,0.0027726432532347504,0.0018484288354898336,0.0018484288354898336,0.0009242144177449168,0.0018484288354898336,0.0018484288354898336,0.0018484288354898336,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0027726432532347504,0.0027726432532347504,0.0027726432532347504,0.0027726432532347504,0.0036968576709796672,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0018484288354898336,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0018484288354898336,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0027726432532347504,0.0018484288354898336,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0027726432532347504,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0018484288354898336,0.0018484288354898336,0.0009242144177449168,0.0009242144177449168,0.0027726432532347504,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0027726432532347504,0.0027726432532347504,0.0018484288354898336,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0018484288354898336,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0046210720887245845,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0036968576709796672,0.0036968576709796672,0.0009242144177449168,0.0009242144177449168,0.0018484288354898336,0.0009242144177449168,0.0009242144177449168,0.0018484288354898336,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401709,40대,0.0,0.028193832599118944,0.001762114537444934,0.0,0.000881057268722467,0.0,0.01145374449339207,0.028193832599118944,0.007929515418502203,0.013215859030837005,0.0052863436123348016,0.0026431718061674008,0.02378854625550661,0.0,0.001762114537444934,0.0,0.0026431718061674008,0.0,0.001762114537444934,0.0,0.0,0.0,0.000881057268722467,0.0,0.0,0.006167400881057269,0.01145374449339207,0.015859030837004406,0.014977973568281937,0.0,0.0,0.000881057268722467,0.03259911894273128,0.001762114537444934,0.000881057268722467,0.0,0.0,0.000881057268722467,0.001762114537444934,0.001762114537444934,0.0,0.0,0.0,0.0,0.019383259911894272,0.001762114537444934,0.0,0.000881057268722467,0.0,0.004405286343612335,0.0,0.0,0.0,0.0,0.0,0.000881057268722467,0.004405286343612335,0.0052863436123348016,0.013215859030837005,0.01762114537444934,0.014096916299559472,0.0,0.0,0.0026431718061674008,0.004405286343612335,0.003524229074889868,0.02643171806167401,0.004405286343612335,0.0,0.039647577092511016,0.0,0.000881057268722467,0.000881057268722467,0.014977973568281937,0.004405286343612335,0.0,0.009691629955947136,0.0,0.007048458149779736,0.018502202643171806,0.018502202643171806,0.0,0.003524229074889868,0.000881057268722467,0.007929515418502203,0.003524229074889868,0.0,0.010572687224669603,0.0026431718061674008,0.0,0.0,0.003524229074889868,0.0,0.003524229074889868,0.0,0.0,0.02290748898678414,0.0,0.0,0.000881057268722467,0.0,0.0,0.0,0.004405286343612335,0.007048458149779736,0.003524229074889868,0.001762114537444934,0.000881057268722467,0.013215859030837005,0.0,0.0,0.001762114537444934,0.009691629955947136,0.004405286343612335,0.0,0.004405286343612335,0.003524229074889868,0.010572687224669603,0.0,0.001762114537444934,0.0,0.0026431718061674008,0.0052863436123348016,0.004405286343612335,0.004405286343612335,0.0,0.003524229074889868,0.000881057268722467,0.001762114537444934,0.0052863436123348016,0.0,0.0,0.0,0.0026431718061674008,0.0,0.0,0.0,0.0,0.0,0.004405286343612335,0.00881057268722467,0.001762114537444934,0.003524229074889868,0.0026431718061674008,0.001762114537444934,0.0026431718061674008,0.0,0.0,0.0,0.000881057268722467,0.001762114537444934,0.0,0.0,0.0052863436123348016,0.0026431718061674008,0.000881057268722467,0.000881057268722467,0.0026431718061674008,0.0,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.001762114537444934,0.000881057268722467,0.004405286343612335,0.0,0.000881057268722467,0.000881057268722467,0.001762114537444934,0.001762114537444934,0.000881057268722467,0.0,0.000881057268722467,0.000881057268722467,0.0,0.001762114537444934,0.0026431718061674008,0.000881057268722467,0.0,0.0,0.000881057268722467,0.0,0.001762114537444934,0.0,0.0,0.001762114537444934,0.0026431718061674008,0.0,0.0,0.0,0.000881057268722467,0.0,0.000881057268722467,0.000881057268722467,0.0,0.004405286343612335,0.001762114537444934,0.001762114537444934,0.0,0.0052863436123348016,0.0,0.000881057268722467,0.000881057268722467,0.0,0.0,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.001762114537444934,0.0,0.0,0.0,0.004405286343612335,0.0,0.001762114537444934,0.0,0.000881057268722467,0.0,0.0,0.0,0.000881057268722467,0.0052863436123348016,0.007929515418502203,0.001762114537444934,0.0,0.0,0.0,0.0,0.000881057268722467,0.000881057268722467,0.0,0.0,0.0,0.007048458149779736,0.0,0.0,0.0,0.000881057268722467,0.000881057268722467,0.0,0.0052863436123348016,0.000881057268722467,0.0,0.0,0.0,0.0,0.0,0.0,0.001762114537444934,0.0026431718061674008,0.0,0.001762114537444934,0.0,0.0,0.0,0.000881057268722467,0.0,0.0,0.0,0.0,0.001762114537444934,0.0,0.000881057268722467,0.012334801762114538,0.000881057268722467,0.001762114537444934,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.001762114537444934,0.0026431718061674008,0.001762114537444934,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.001762114537444934,0.001762114537444934,0.000881057268722467,0.000881057268722467,0.007048458149779736,0.000881057268722467,0.001762114537444934,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.007048458149779736,0.000881057268722467,0.012334801762114538,0.001762114537444934,0.001762114537444934,0.001762114537444934,0.000881057268722467,0.0026431718061674008,0.007929515418502203,0.001762114537444934,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.001762114537444934,0.000881057268722467,0.001762114537444934,0.007929515418502203,0.000881057268722467,0.0026431718061674008,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.0026431718061674008,0.0026431718061674008,0.000881057268722467,0.001762114537444934,0.000881057268722467,0.0026431718061674008,0.000881057268722467,0.000881057268722467,0.001762114537444934,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.001762114537444934,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.004405286343612335,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.0026431718061674008,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.001762114537444934,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.001762114537444934,0.000881057268722467,0.001762114537444934,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.003524229074889868,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.001762114537444934,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.003524229074889868,0.003524229074889868,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.001762114537444934,0.001762114537444934,0.000881057268722467,0.001762114537444934,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.003524229074889868,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.001762114537444934,0.000881057268722467,0.000881057268722467,0.0026431718061674008,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.001762114537444934,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.000881057268722467,0.000881057268722467
