화자ID,연령대,NP_저희,NNB_달,NNG_전,VV_가,ETM_던,NNB_거,NNG_기억,VV_나,EF_어요,NNG_그때,NNG_배,EC_어,EC_고,NNG_언니,NNG_처음,NNG_국내,JX_도,NNG_해외,EC_니까,VA_재밌,EF_더라고,JX_요,JKS_이,NNG_이상,EC_게,VV_되,EC_어서,JX_는,VA_싸,EC_는데,ETN_기,JX_ᆫ,NNG_요새,NNG_여행,ETM_은,NNB_데,VV_있,NP_저,ETM_ᆯ,NNG_돈,NNB_쪽,EF_거든요,VA_짧,NNB_번,NNB_월,JX_까지,NNG_일,NNG_친구,NNG_옆,NNB_박,NNB_일,NNG_예정,JKS_가,VV_남,NNG_여름,VV_오,VV_타,NNG_택시비,VA_저렴하,NNB_나름,EC_라고,NNG_생각,NNG_비행기,VA_좋,NNG_언어,NNG_기본,ETM_ᆫ,JX_만,VV_하,NNG_번역,VA_괜찮,NNG_제스처,JKO_를,NNG_완벽,NNB_것,VA_같,NNG_이번,VA_친하,NNG_욕실,VV_쓰,ETM_을,NNG_때,EC_ᆫ지,EF_네,VV_들,VA_없,NNG_공부,EC_어도,NNG_버스,NNG_기사,NNG_말,JKO_을,NNG_위험,EF_잖아요,NNG_다음,VA_힘들,EF_죠,NNG_뱃멀미,VV_모르,NNG_약,VV_사,NNB_원,VV_잃어버리,VA_슬프,EF_예요,NNG_추억,EC_어야,EF_다,NNG_시간,NNG_환전,NNG_카드,VA_있,ETM_는,NNG_펜션,NNG_형식,NP_거기,NNG_숙박비,NP_얘,VA_비싸,EF_어,NNG_편안,JKO_ᆯ,VV_원하,NNG_사람,VV_묵,NNG_하루,NNG_정도,NNG_금액,JX_은,NNG_개인,NNG_호텔,NNG_관리,NNB_분,NNG_안심,NNG_느낌,NNG_비애,NNG_비,EC_은데,NNG_가족,NNG_음식,EC_면,NNG_숙소,NNG_아파트,VV_빌리,NNG_사이,EC_면은,VV_맞,EC_으니까,NNG_범죄,NNG_카메라,NNG_몰카,NNG_설치,NNG_주의,VA_멀,NNG_비행기표,NNG_표,EC_려니까,NNG_투자,NNG_약간,JX_이나,EC_나,NNG_계약,NNG_기간,NNG_걱정,EF_에요,NNG_한동안,NNG_동생,NNG_조카,VA_어리,EC_지,EF_을까요,NNG_애,VV_보,EF_라고,NNG_주기,VA_싫,EC_다고,VV_다녀오,NNG_내년,NNG_해외여행,EC_자고,NNG_거절,NNG_제부,NNG_쓰기,EC_ᆫ데,NNG_어머니,NNG_안전,EF_니까,NNG_선물,NNG_사장,VV_드리,NNG_반응,NNG_술,VV_주,NNB_리터,NNG_리터,NNG_위스키,NP_그거,EC_냐고,NNG_소리,NP_뭐,NNG_물건,NNG_후회,NNG_엔화,NNG_남,VV_오르,EC_다가,VV_내리,VA_높,EC_으면,VV_넘,NNG_차액,VV_노리,VV_떨어지,NNG_지진,NNG_태풍,VV_걸리,NNG_겨울,VV_쉬,EC_라서,NNG_쯤,NNG_시작,NNG_실업,NNG_급여,EC_ᆯ까,NNG_사진,VV_찍,EF_ᆯ까요,EF_대,NNG_자물쇠,NNB_개,NNG_악,NNG_나라,NNG_카페,NNG_노트북,VV_놔두,NNG_폰,VV_두,VV_훔치,NNG_공기,NNG_기분,NNG_배경,NNG_후유증,EF_지,NNG_근처,NNG_공원,NNG_산책,VV_좋아하,NNG_티브이,NNG_조깅,VA_많,EF_으세요,VV_살,EF_더라고요,NNG_관광지,EC_다,NNG_곳,NNG_운전,NNG_주변,NNG_차,NNB_가지,NNG_엄마,EC_자,EF_ᆯ게,VV_이러,EC_ᆫ가,VV_낳,NNG_잠깐,NNG_어려움,VV_부르,NNG_집,NNG_밥,VV_먹,EC_거나,NNG_예전,EC_려고,NNG_계획,VV_짜,NNG_아버지,VV_돌아가,VV_빼,NNG_대,EC_어야지,NNG_물가,VV_싫어하,VV_말리,NNG_지난달,EC_지만,JX_부터,VV_기다리,NP_자기,VV_떠나,EF_네요,NNG_도시락,NNG_벤또,NNG_직,NNG_직장,NNG_혀,NNG_휴가,VV_내,EC_니까는,NNG_만약,EC_ᆫ다면,NNB_씨,VV_다니,NNG_이때,NNB_중,NP_어디,NNG_외국,VV_대하,NNG_장벽,VV_배,NP_머,NNG_멀미,NNG_날씨,NNG_가을,NNB_수,NNG_요즘,NNG_이벤트,NNG_얼마,NNG_쿠폰,NNG_혜택,NNG_숙박,NNG_경험,NNG_학교,NNB_적,NNG_기숙사,NNG_방,NNG_불편,VV_지내,NNG_선호,NNB_편,NP_언제,NNG_작년,VA_편하,VV_말,JX_밖에,NP_그것,NNG_성수기,NNG_말씀,NNG_국,NNG_올해,VV_태어나,VV_크,EC_곤,EF_데요,NNG_바람,NNG_실현,EC_ᆯ지,EF_던데요,VA_맛있,VV_드시,EF_은데,NNG_실속,NNG_주위,NNG_회사,VV_계시,NNG_부장,EC_죠,NNG_치안,NNG_불안,NNG_겁,NNG_이모,NNG_소매치기,VV_당하,NNG_가방,NP_우리,ETM_다는,VV_느끼,NNG_앞,NNG_센텀,NNG_센터,EF_ᆷ,NNG_기회,VV_즐기,NNG_부지런,VV_지,EF_어야죠,NNG_트레킹,NNG_비스름,NNG_신발,NNG_운동화,VV_신,NNG_추천,NNB_터,VV_알,NNB_틈,VV_보내,EF_던데,EC_으니깐,NNG_부담,NNG_소개,VV_생기,NNG_경우,EF_는지,NNG_가격,EC_면서,VV_바라,EC_는지
SD2401355,40대,0.008215085884988798,0.0014936519790888724,0.0022404779686333084,0.05227781926811053,0.0014936519790888724,0.030619865571321882,0.0022404779686333084,0.0007468259895444362,0.027632561613144136,0.00597460791635549,0.0007468259895444362,0.02539208364451083,0.041822255414488425,0.0074682598954443615,0.0014936519790888724,0.0022404779686333084,0.027632561613144136,0.0014936519790888724,0.01194921583271098,0.0014936519790888724,0.011202389843166542,0.011202389843166542,0.020164301717699777,0.0007468259895444362,0.00597460791635549,0.006721433905899925,0.020164301717699777,0.02539208364451083,0.0014936519790888724,0.016430171769977596,0.008961911874533234,0.011202389843166542,0.002987303958177745,0.00597460791635549,0.014936519790888723,0.0037341299477221808,0.004480955937266617,0.020164301717699777,0.010455563853622106,0.002987303958177745,0.004480955937266617,0.010455563853622106,0.002987303958177745,0.0037341299477221808,0.002987303958177745,0.0037341299477221808,0.0022404779686333084,0.005227781926811053,0.0007468259895444362,0.0007468259895444362,0.0014936519790888724,0.0014936519790888724,0.02315160567587752,0.005227781926811053,0.0007468259895444362,0.008215085884988798,0.0007468259895444362,0.0007468259895444362,0.0022404779686333084,0.0007468259895444362,0.002987303958177745,0.006721433905899925,0.0022404779686333084,0.010455563853622106,0.0007468259895444362,0.0007468259895444362,0.01344286781179985,0.005227781926811053,0.021657953696788648,0.0007468259895444362,0.008215085884988798,0.0007468259895444362,0.008961911874533234,0.0007468259895444362,0.01344286781179985,0.017923823749066467,0.0037341299477221808,0.0014936519790888724,0.0007468259895444362,0.0014936519790888724,0.008215085884988798,0.0074682598954443615,0.0007468259895444362,0.0007468259895444362,0.002987303958177745,0.0022404779686333084,0.0007468259895444362,0.005227781926811053,0.0007468259895444362,0.0007468259895444362,0.0022404779686333084,0.01717699775952203,0.0022404779686333084,0.002987303958177745,0.0007468259895444362,0.0022404779686333084,0.0022404779686333084,0.0007468259895444362,0.0014936519790888724,0.0014936519790888724,0.008215085884988798,0.002987303958177745,0.0007468259895444362,0.0022404779686333084,0.0037341299477221808,0.0007468259895444362,0.0037341299477221808,0.0014936519790888724,0.002987303958177745,0.0007468259895444362,0.0014936519790888724,0.00597460791635549,0.01344286781179985,0.0022404779686333084,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0014936519790888724,0.0007468259895444362,0.005227781926811053,0.0014936519790888724,0.0014936519790888724,0.0014936519790888724,0.0014936519790888724,0.0022404779686333084,0.0022404779686333084,0.009708737864077669,0.0007468259895444362,0.002987303958177745,0.0007468259895444362,0.0022404779686333084,0.0007468259895444362,0.0014936519790888724,0.0007468259895444362,0.0007468259895444362,0.002987303958177745,0.0014936519790888724,0.0007468259895444362,0.010455563853622106,0.0014936519790888724,0.0007468259895444362,0.0014936519790888724,0.0007468259895444362,0.0007468259895444362,0.0014936519790888724,0.00597460791635549,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0014936519790888724,0.0007468259895444362,0.0014936519790888724,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0037341299477221808,0.0014936519790888724,0.005227781926811053,0.004480955937266617,0.0007468259895444362,0.0007468259895444362,0.0014936519790888724,0.0037341299477221808,0.0007468259895444362,0.0022404779686333084,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0037341299477221808,0.0007468259895444362,0.0007468259895444362,0.0014936519790888724,0.0007468259895444362,0.0037341299477221808,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0022404779686333084,0.0007468259895444362,0.0007468259895444362,0.0022404779686333084,0.0007468259895444362,0.0007468259895444362,0.0022404779686333084,0.0007468259895444362,0.0007468259895444362,0.0014936519790888724,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0014936519790888724,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0014936519790888724,0.0007468259895444362,0.0007468259895444362,0.0014936519790888724,0.0007468259895444362,0.0014936519790888724,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0014936519790888724,0.0007468259895444362,0.0007468259895444362,0.0022404779686333084,0.0007468259895444362,0.0014936519790888724,0.0014936519790888724,0.0007468259895444362,0.0007468259895444362,0.0022404779686333084,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0022404779686333084,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0014936519790888724,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401356,40대,0.0018115942028985507,0.0,0.0,0.06068840579710145,0.006340579710144928,0.025362318840579712,0.0009057971014492754,0.002717391304347826,0.022644927536231884,0.01177536231884058,0.002717391304347826,0.03260869565217391,0.043478260869565216,0.0018115942028985507,0.0,0.002717391304347826,0.029891304347826088,0.0018115942028985507,0.01177536231884058,0.0018115942028985507,0.004528985507246377,0.007246376811594203,0.021739130434782608,0.0009057971014492754,0.017210144927536232,0.015398550724637682,0.009963768115942028,0.030797101449275364,0.0,0.010869565217391304,0.01358695652173913,0.015398550724637682,0.0,0.009963768115942028,0.01358695652173913,0.005434782608695652,0.008152173913043478,0.019021739130434784,0.009057971014492754,0.0,0.002717391304347826,0.018115942028985508,0.0,0.007246376811594203,0.0,0.0009057971014492754,0.0009057971014492754,0.004528985507246377,0.0,0.0009057971014492754,0.0009057971014492754,0.0,0.014492753623188406,0.0009057971014492754,0.0009057971014492754,0.0018115942028985507,0.0018115942028985507,0.0,0.0009057971014492754,0.0009057971014492754,0.0,0.004528985507246377,0.0009057971014492754,0.019021739130434784,0.0009057971014492754,0.0,0.009057971014492754,0.002717391304347826,0.018115942028985508,0.0,0.004528985507246377,0.0,0.008152173913043478,0.0,0.016304347826086956,0.021739130434782608,0.0,0.0,0.0,0.002717391304347826,0.007246376811594203,0.006340579710144928,0.0,0.0,0.0018115942028985507,0.004528985507246377,0.0009057971014492754,0.002717391304347826,0.0009057971014492754,0.0,0.004528985507246377,0.01177536231884058,0.0009057971014492754,0.0,0.002717391304347826,0.004528985507246377,0.0009057971014492754,0.0,0.002717391304347826,0.0018115942028985507,0.0,0.0,0.0009057971014492754,0.0,0.0009057971014492754,0.0009057971014492754,0.002717391304347826,0.0,0.0018115942028985507,0.0,0.0009057971014492754,0.017210144927536232,0.018115942028985508,0.0009057971014492754,0.0,0.0036231884057971015,0.0,0.0,0.0009057971014492754,0.002717391304347826,0.0,0.002717391304347826,0.0,0.0018115942028985507,0.0009057971014492754,0.0,0.0,0.0,0.004528985507246377,0.0009057971014492754,0.0036231884057971015,0.0,0.0,0.0,0.0,0.0,0.0,0.0036231884057971015,0.005434782608695652,0.0,0.012681159420289856,0.002717391304347826,0.0,0.0018115942028985507,0.0,0.002717391304347826,0.0,0.006340579710144928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009057971014492754,0.0009057971014492754,0.0,0.0,0.0,0.0009057971014492754,0.0,0.0036231884057971015,0.0018115942028985507,0.0009057971014492754,0.002717391304347826,0.0,0.0,0.0009057971014492754,0.0,0.0,0.0,0.0036231884057971015,0.0,0.0,0.0009057971014492754,0.0009057971014492754,0.0,0.0,0.0,0.007246376811594203,0.0,0.0,0.0,0.002717391304347826,0.002717391304347826,0.0009057971014492754,0.0009057971014492754,0.0,0.0018115942028985507,0.0,0.0,0.0,0.0009057971014492754,0.0,0.0,0.0009057971014492754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002717391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018115942028985507,0.0,0.0009057971014492754,0.0,0.0,0.0,0.0,0.0009057971014492754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009057971014492754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009057971014492754,0.0,0.0009057971014492754,0.0,0.0,0.0,0.0,0.0018115942028985507,0.0018115942028985507,0.0018115942028985507,0.0009057971014492754,0.0009057971014492754,0.002717391304347826,0.0018115942028985507,0.0,0.0,0.0,0.0,0.0009057971014492754,0.0,0.0,0.0,0.0009057971014492754,0.0,0.0,0.0,0.0,0.0009057971014492754,0.0,0.0009057971014492754,0.0,0.002717391304347826,0.0018115942028985507,0.0018115942028985507,0.0,0.0,0.0,0.0,0.0,0.0009057971014492754,0.0,0.0,0.0,0.0,0.0009057971014492754,0.0,0.0009057971014492754,0.0009057971014492754,0.0,0.002717391304347826,0.0,0.0,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0036231884057971015,0.0009057971014492754,0.0009057971014492754,0.005434782608695652,0.002717391304347826,0.0009057971014492754,0.002717391304347826,0.0009057971014492754,0.0009057971014492754,0.0018115942028985507,0.0018115942028985507,0.0018115942028985507,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.002717391304347826,0.0018115942028985507,0.0009057971014492754,0.004528985507246377,0.0018115942028985507,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.002717391304347826,0.0018115942028985507,0.0009057971014492754,0.0018115942028985507,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.002717391304347826,0.0009057971014492754,0.0009057971014492754,0.002717391304347826,0.0018115942028985507,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0018115942028985507,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.002717391304347826,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0018115942028985507,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0018115942028985507,0.0018115942028985507,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0018115942028985507,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.0018115942028985507,0.0009057971014492754,0.0009057971014492754
