화자ID,연령대,NP_나,JKS_가,NNB_년,NNG_전,JX_부터,NNG_타,NNG_상담,JX_도,VV_하,EC_고,NNG_사주,NNG_명리,NNG_공부,VV_그러,EC_다가,NNG_최근,JKO_를,EF_거든,NNG_요즘,NNG_보편,EF_잖아,JX_는,NP_그것,JKS_이,VV_있,ETM_는,NNG_성격,NNG_유형,NNG_말,EC_면,JX_나,NNG_타로에,NNG_포함,EC_어,EF_어,VV_보,NNG_광범위,ETM_ᆫ,NNG_범위,NNG_속,EC_게,VV_나오,NNB_거,VV_느끼,EC_는데,NNG_유행,EC_니까,ETN_라기,EC_으니까,NNB_번,EC_ᆫ다,JX_ᆫ,EF_야,VV_바뀌,EF_더라고,NNG_과거,JKG_의,NNG_후,NNG_지금,VA_다르,NNG_외향,NNG_향,VA_같,ETM_은,NNG_경우,NNG_아이,NNG_중간쯤,EC_다,ETM_ᆯ,NNG_때,NNG_이,VV_되,NNB_수,VA_있,EC_든,NNG_아마,NNG_중간,NNG_부분,EC_어서,NNG_예전,NNG_이제,EC_나,NNG_기억,JKO_을,NNG_기억력,VA_없,VV_외우,NNG_방법,NNG_인프제,NP_뭐,EC_ᆫ지,VV_모르,NNG_엔에프,NNG_내용,VA_젊,NNG_친구,JX_은,NNG_애,NP_우리,VV_알,EC_던데,EF_라니깐,NNG_결과,EC_라고,NP_너,NNG_설명,VV_맞,NNG_예상,NNG_사람,ETM_을,EC_으면,NNG_생각,VV_들,EC_ᆫ데,NNG_가족,ETM_ᆫ단,NNG_아빠,EF_지,VV_이러,NNB_대로,VV_살아오,NNG_세월,NNG_본인,NP_자기,NNG_자신,NNB_것,NNG_갭,NNG_거리,NNG_차이,VV_나,VA_작,NNG_문제,ETM_다는,ETN_기,NNG_남,NNG_객관,VV_바라보,NNG_중심,VV_잡히,NP_그거,NNG_괴리감,JX_이나,EC_ᆫ가,NNG_테스트,VA_재미있,EF_네,NNG_남편,NNG_에프,NNG_드라마,VV_울,NNG_영화,EC_어도,VV_부끄러워하,EC_지,NNG_엄마,NP_울,EF_ᆫ다,VA_슬프,NNG_완전,NNG_극,VA_나쁘,NNB_놈,NNG_어제,NNG_지상,NP_걔,NNG_사죄,EC_면서,NNG_그때,NNG_배우,NNG_순간,NNG_캐릭터,NNG_이입,NNG_눈물,EC_구나,EC_라,VA_비슷하,VV_웃기,VA_재밌,NNG_계획,NP_저,EF_ᆫ가,NNG_형,NNG_옛날,VV_살,NNG_피곤,EF_다,EF_니까,NNG_앞,NNG_성향,EF_는지,VV_세우,JX_대로,NNG_스트레스,NNB_땜,JKO_ᆯ,VV_위하,NNG_완성,EC_려,EC_어야,NNG_숙제,JX_야,NNG_모범,EC_라서,NNB_편,VA_힘들,NNG_주변,VA_편하,VV_사,NNG_구멍,VA_많,NP_거기,NNG_의견,VV_내놓,NNG_조화,VA_좋,EC_려고,VV_생기,EC_더라고,NNG_습관,NNG_단점,NNG_일,NNG_나이,NNB_분,NNG_엠비티아이,NP_저거,NNG_직장,NNG_동료,NNG_캐치,NNG_엠비티아,NNG_확인,NNG_체크,VV_두,NP_이것,VV_어울리,NNG_느낌,NNG_요번,JX_까지,NNG_장난,NNG_사장,NNG_소리,VV_지르,NNB_간,VV_지내,EF_은데,NNG_생활,EF_어요,NNG_다양,EF_ᆫ대,NNG_이상,NNG_알바,EC_어요,VV_그만두,NNG_예,NNG_실장,NNG_기존,NNG_탓,NP_너희,NNG_스타일,EF_는대,NNG_꼴,VA_싫,EF_대,NNG_언니,NNG_달,EF_는다,EF_래,EC_으면서,VV_넘어가,NNG_부부,NNG_관계,VV_싸우,VA_크,NNG_상황,EC_라도,VV_받아들이,EF_는구나,NNB_나름,NNG_이해,NNG_심리,NNG_돈,VV_주,NNG_검사,NNB_가지,NNB_중,NNG_사실,VV_좋아하,NNG_이유,VA_심각하,NNG_개인,NNG_주관,VV_들어가,NNG_반면,NNG_처음,ETM_던,NNG_내향,NNG_엔,NNG_직관,NNG_감성,NNG_얘기,NNG_경향,VV_가지,NNG_저울,VV_오,VV_가,EC_니깐,VV_빼,NNG_반대,NP_거,NNB_프로,VV_걸치,NNG_각종,NNG_매체,NNG_과학,NP_누구,NNG_아까,EC_냐,NNG_부탁,NNG_질문,NNG_차이점,EF_자,ETM_라는,NNG_취지,NNB_외,JKG_이,NNG_일정,EC_지만,NNG_티,NNG_완벽,EC_다고,VV_바꾸,NNG_피,VV_이루어지,NNG_하루,VV_흐트러지,EF_라,NNG_마음,NNG_티제이,NNG_통제,VV_대하,VV_저러,NNG_책,VV_읽,NNG_짐,NNG_거지,NNG_표현,VV_싫어하,NNG_회사,VV_이루,NNG_노력,NNG_인제,VV_내려놓,NNG_수,VV_놓,NP_이거,NNG_주,NNB_식,VV_내리,VV_변하,NNG_사무실,VV_쓰,NNG_부류,VV_마주치,NNG_차장,NNG_인정,NNG_욕구,VA_강하,NNG_파악,NNG_시간,VV_걸리,EC_듯이,NNG_칭찬,VA_이쁘,EF_ᆫ데,JX_요,NNG_색깔,NNG_옷,NNG_몸,EF_는데요,NNG_시작,NNG_기분,EF_고,NNG_아침,NNG_상대방,VV_죽이,VV_맞추,EC_는지라,VV_지,NNG_비,NNG_업,NNG_연말,NNG_월말,VA_바쁘,VV_쌓이,NNG_이번,NNG_하루하루,VV_보내,NNG_수영장,VA_확실하,NNG_학교,NNG_한번,VA_늦,VV_다니,NNB_적,NNG_팀플,VA_예민하,NNB_둥,ETM_려는,NNG_팀,VV_이끌,NNG_조장,VV_맡,NNG_상당,NNG_정반대,NNB_데,NNG_방어,NNG_기제,VV_놔두,ETM_다라는,VV_내,VV_마음먹,NNG_인,NNG_자존감,VA_낮,NNB_때문,NNG_흐름
SD2401385,40대,0.041666666666666664,0.035,0.005,0.0025,0.0008333333333333334,0.0016666666666666668,0.0008333333333333334,0.021666666666666667,0.0375,0.029166666666666667,0.0016666666666666668,0.0008333333333333334,0.0016666666666666668,0.0025,0.0008333333333333334,0.0016666666666666668,0.0125,0.005,0.0033333333333333335,0.0016666666666666668,0.011666666666666667,0.025833333333333333,0.006666666666666667,0.041666666666666664,0.006666666666666667,0.021666666666666667,0.006666666666666667,0.0008333333333333334,0.005,0.014166666666666666,0.0025,0.0008333333333333334,0.0008333333333333334,0.015,0.020833333333333332,0.006666666666666667,0.0008333333333333334,0.0225,0.0008333333333333334,0.0016666666666666668,0.015833333333333335,0.0016666666666666668,0.020833333333333332,0.0008333333333333334,0.011666666666666667,0.0016666666666666668,0.010833333333333334,0.0008333333333333334,0.0033333333333333335,0.0016666666666666668,0.0008333333333333334,0.009166666666666667,0.0175,0.004166666666666667,0.008333333333333333,0.0008333333333333334,0.008333333333333333,0.0008333333333333334,0.0016666666666666668,0.005,0.0008333333333333334,0.0008333333333333334,0.0075,0.005,0.0008333333333333334,0.0033333333333333335,0.0008333333333333334,0.005833333333333334,0.014166666666666666,0.0033333333333333335,0.0008333333333333334,0.0075,0.006666666666666667,0.010833333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0016666666666666668,0.008333333333333333,0.0016666666666666668,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0125,0.0008333333333333334,0.0016666666666666668,0.0025,0.0008333333333333334,0.004166666666666667,0.006666666666666667,0.0025,0.0033333333333333335,0.0008333333333333334,0.0008333333333333334,0.0016666666666666668,0.0016666666666666668,0.0125,0.0025,0.004166666666666667,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0016666666666666668,0.0008333333333333334,0.005833333333333334,0.0008333333333333334,0.0025,0.0025,0.0125,0.0025,0.0016666666666666668,0.0125,0.0075,0.004166666666666667,0.0008333333333333334,0.0016666666666666668,0.0025,0.005,0.0025,0.0016666666666666668,0.0016666666666666668,0.0008333333333333334,0.0008333333333333334,0.005,0.0008333333333333334,0.0075,0.0008333333333333334,0.0016666666666666668,0.0016666666666666668,0.0033333333333333335,0.0008333333333333334,0.0016666666666666668,0.0025,0.008333333333333333,0.0016666666666666668,0.0016666666666666668,0.0016666666666666668,0.0008333333333333334,0.0008333333333333334,0.0033333333333333335,0.0008333333333333334,0.0008333333333333334,0.0016666666666666668,0.0008333333333333334,0.0008333333333333334,0.0016666666666666668,0.005833333333333334,0.004166666666666667,0.0016666666666666668,0.009166666666666667,0.0008333333333333334,0.0016666666666666668,0.0008333333333333334,0.004166666666666667,0.0008333333333333334,0.0008333333333333334,0.0016666666666666668,0.0008333333333333334,0.0008333333333333334,0.0025,0.0016666666666666668,0.0016666666666666668,0.0008333333333333334,0.0016666666666666668,0.0008333333333333334,0.0008333333333333334,0.0016666666666666668,0.0008333333333333334,0.0016666666666666668,0.0025,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.006666666666666667,0.0016666666666666668,0.0016666666666666668,0.0016666666666666668,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0016666666666666668,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0033333333333333335,0.0016666666666666668,0.0033333333333333335,0.0016666666666666668,0.0025,0.0016666666666666668,0.0008333333333333334,0.0008333333333333334,0.0025,0.0016666666666666668,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0025,0.0016666666666666668,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0016666666666666668,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.004166666666666667,0.0025,0.0016666666666666668,0.0008333333333333334,0.0008333333333333334,0.0025,0.0016666666666666668,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0016666666666666668,0.0016666666666666668,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0033333333333333335,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0025,0.0008333333333333334,0.0033333333333333335,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0016666666666666668,0.0008333333333333334,0.0008333333333333334,0.0016666666666666668,0.0008333333333333334,0.0016666666666666668,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401386,40대,0.041930379746835444,0.03164556962025317,0.0,0.0007911392405063291,0.0031645569620253164,0.0,0.0015822784810126582,0.01819620253164557,0.04667721518987342,0.03243670886075949,0.0,0.0,0.0015822784810126582,0.0,0.0,0.0,0.01977848101265823,0.006329113924050633,0.0,0.0,0.003955696202531646,0.023734177215189875,0.0031645569620253164,0.03639240506329114,0.003955696202531646,0.0245253164556962,0.006329113924050633,0.0007911392405063291,0.003955696202531646,0.00949367088607595,0.0015822784810126582,0.0,0.0,0.027689873417721517,0.01740506329113924,0.007911392405063292,0.0,0.01977848101265823,0.0,0.0,0.01977848101265823,0.0031645569620253164,0.02531645569620253,0.0007911392405063291,0.014240506329113924,0.0,0.005537974683544304,0.0,0.0015822784810126582,0.003955696202531646,0.0,0.007120253164556962,0.003955696202531646,0.0007911392405063291,0.0015822784810126582,0.0,0.007911392405063292,0.0,0.0007911392405063291,0.0031645569620253164,0.0,0.0,0.004746835443037975,0.006329113924050633,0.004746835443037975,0.0023734177215189874,0.0,0.004746835443037975,0.015031645569620253,0.011075949367088608,0.0,0.010284810126582278,0.00949367088607595,0.013449367088607595,0.0,0.0,0.0023734177215189874,0.0007911392405063291,0.007120253164556962,0.0,0.0,0.0015822784810126582,0.0,0.0189873417721519,0.0,0.0023734177215189874,0.0,0.0,0.0031645569620253164,0.0023734177215189874,0.0,0.0,0.0,0.0,0.0007911392405063291,0.0,0.011867088607594937,0.0,0.0023734177215189874,0.0015822784810126582,0.0,0.0,0.0015822784810126582,0.003955696202531646,0.0015822784810126582,0.0,0.0,0.0007911392405063291,0.01661392405063291,0.007911392405063292,0.0015822784810126582,0.011075949367088608,0.0023734177215189874,0.0023734177215189874,0.0,0.0,0.0,0.00870253164556962,0.0,0.0015822784810126582,0.0,0.0,0.0,0.0023734177215189874,0.0,0.00949367088607595,0.0007911392405063291,0.0,0.0,0.0,0.0,0.0,0.0031645569620253164,0.003955696202531646,0.0007911392405063291,0.0,0.0,0.0,0.0,0.0023734177215189874,0.0,0.0,0.0007911392405063291,0.0,0.0,0.0023734177215189874,0.0,0.0023734177215189874,0.0,0.0,0.0,0.0015822784810126582,0.0,0.005537974683544304,0.0,0.0,0.0015822784810126582,0.0,0.0,0.0,0.0015822784810126582,0.0,0.0,0.0,0.0,0.0,0.005537974683544304,0.0015822784810126582,0.0,0.0,0.0,0.0,0.0,0.0007911392405063291,0.0007911392405063291,0.0,0.0,0.004746835443037975,0.007120253164556962,0.0,0.0007911392405063291,0.0,0.0007911392405063291,0.0007911392405063291,0.0,0.003955696202531646,0.0,0.0,0.0,0.0,0.0031645569620253164,0.0015822784810126582,0.005537974683544304,0.0,0.00870253164556962,0.0,0.0,0.0,0.0007911392405063291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004746835443037975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.0,0.0031645569620253164,0.0,0.0,0.0,0.0015822784810126582,0.0015822784810126582,0.0007911392405063291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007911392405063291,0.0,0.0015822784810126582,0.0007911392405063291,0.0007911392405063291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007911392405063291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007911392405063291,0.0,0.0,0.0,0.0,0.0015822784810126582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007911392405063291,0.0015822784810126582,0.0,0.0,0.0,0.0,0.0023734177215189874,0.0,0.0,0.0,0.0,0.0007911392405063291,0.0023734177215189874,0.0007911392405063291,0.0007911392405063291,0.003955696202531646,0.0015822784810126582,0.0015822784810126582,0.0031645569620253164,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.0023734177215189874,0.004746835443037975,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.004746835443037975,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.0031645569620253164,0.0015822784810126582,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.0015822784810126582,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.0031645569620253164,0.003955696202531646,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.004746835443037975,0.003955696202531646,0.0015822784810126582,0.0015822784810126582,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.0023734177215189874,0.0007911392405063291,0.0015822784810126582,0.004746835443037975,0.0007911392405063291,0.0007911392405063291,0.0023734177215189874,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.0015822784810126582,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.0015822784810126582,0.0007911392405063291,0.0007911392405063291,0.0023734177215189874,0.0007911392405063291,0.0023734177215189874,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.0031645569620253164,0.004746835443037975,0.003955696202531646,0.004746835443037975,0.0015822784810126582,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.0015822784810126582,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.003955696202531646,0.0007911392405063291,0.0007911392405063291,0.0023734177215189874,0.0007911392405063291,0.0015822784810126582,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.0015822784810126582,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.0015822784810126582,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.0023734177215189874,0.0023734177215189874,0.0015822784810126582,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291,0.0007911392405063291
