화자ID,연령대,NP_나,JX_는,NNG_학교,VV_다니,ETM_ᆯ,NNG_때,JKO_를,NNG_생각,EC_어,EC_면,VA_좋,ETM_던,NNG_기억,JX_은,JX_도,VV_나,EC_지,JX_가,EF_어,EC_고,NNG_지금,NNG_나이,JKS_가,VV_들,EC_어서,JKO_을,VV_하,EC_니까,NP_그것,JKS_이,EC_다고,VV_되,EC_는데,NP_너,VA_같,ETM_은,NNB_것,VA_있,NNG_중학교,VA_평범하,ETM_ᆫ,NNG_아이,ETN_기,NNB_때문,NNG_사람,NNG_비교,EC_게,NNG_특이점,VA_없,ETM_는,NNB_거,NNG_남,NNB_만큼,NP_뭐,EC_라도,EC_은데,NNG_점,NNG_소풍,NNG_수학여행,NNG_경험,VV_있,NNG_학창,NNG_시절,VV_좋아하,NNG_과목,NNG_국사,NNG_수학,VA_싫,NNG_공부,VA_힘들,NNG_그때,NNG_수,EC_으면,ETM_을,NNB_수,NNG_고,NNG_중,NNG_고등학교,EC_면서,NNG_학원,EF_거든,VV_그러,VV_끝나,VV_가,EC_어야,NNG_집,NNG_생활,NNG_당시,VV_대하,EF_냐,VV_들어서,VV_돌이키,NNG_후회,NNG_일,VA_많,EC_지만,NNB_나름,NNG_선생,VV_계시,NNG_방황,NNG_말,NNG_반복,NNG_수업,NNG_야간,NNG_자율,NNG_학습,NNG_일상,JKG_의,NNG_마음,NNG_속,VV_그만두,ETM_다는,NNG_뭐,NNG_교우,NNG_관계,NNG_어려움,NNG_스트레스,NNG_만약,NNG_자식,VV_생기,EC_ᆫ다면,VV_시키,NNG_강제,EC_라고,EC_다,JX_밖에,NNG_보통,VA_다르,NNG_밤,NNG_시간,EF_더라고,NNB_개월,VV_자,NP_자기,VV_오,EC_ᆫ다고,EF_네,VV_남,NP_우리,NNG_경우,NP_어디,EC_는지,NNB_박,NNB_일,NNG_여행,JX_만,NNG_대학,NNG_엠티,NNB_군데,EC_라,NNG_예전,NNG_재미,VV_배우,NNG_무역,NNG_관련,NNG_교양,JX_ᆫ,NNG_전공,VV_맞추,EF_은데,NNG_회사,NNG_졸업,NNG_직장,EF_야,NNG_취업,NNG_기업,NNG_스크랩,VV_만들,EC_ᆫ지,VV_알,NNG_고철,NNG_고물,VV_가지,EC_어다가,VV_모으,NNG_철강,NNG_납품,EF_지,NP_거기,NNG_환경,NNG_이후,NNG_업종,VA_짧,NNG_기간,NNG_동안,NNG_재택근무,NNG_출근,NNG_근무,EF_을까,NNG_재택,VV_보,NNG_복지,NNG_제도,NNG_머릿속,NP_그거,NNG_사회,NNG_물의,VV_일으키,JX_야,NNG_초등학교,VA_멀,NNG_애,VV_놀,VV_들어가,VA_재밌,NP_걔,NNG_고등,NNG_딴판,EC_더라고,VV_모이,EC_니,EC_면은,NNG_과,VA_재미있,VV_들어오,JX_마다,VV_기다리,NNG_역사,NNG_나라,EF_구나,NNG_잠,NNG_눈치,NNG_요즘,NNG_기본,NNG_언어,VV_지내,NNG_인문,VV_나오,NNG_상고,NNG_주산,NNG_부기,NNG_자격증,VV_따,NNG_윤리,NNG_선,VV_바라,NNG_날,NNG_하루,VV_달라지,NNG_학교생활,VA_작,EF_잖아,NNG_소외감,VV_느끼,VV_만나,NNG_가지,NNG_자신감,EF_니,NNG_사고방식,NNG_대학교,JX_까지,VV_가르치,NNG_학년,EC_냐,VV_나가,EC_려고,NNG_얘기,NNG_처음,NNG_사회생활,EC_구나,NNG_만기,NNG_마지막,NNG_펜션,JKO_ᆯ,EC_러,NNG_학과,NNG_옛날,JX_부터,EF_ᆯ게,NNG_취미,NNG_리모컨,NNB_데,VV_모르,NNG_설명,EF_ᆯ래,VV_관두,NNG_귀금속,NNG_과정,NNG_선배,NNG_스카우트,NNG_월급,NNG_인정,VV_스,NNG_다음,NNG_뒤,NNG_업무,NNG_처리,EF_다,EC_다가,VV_내려오,NNG_시작,NNG_중장비,NNG_돈,VV_벌,EF_ᆫ대,NNG_지게차,NNG_면허,NNG_굴삭기,EC_든,NNB_간,EF_ᆯ까,VA_똑같,NNG_낚시,NNG_중소기업,VA_크,NNG_후배
SD2400469,40대,0.030501089324618737,0.046840958605664486,0.015250544662309368,0.018518518518518517,0.006535947712418301,0.00980392156862745,0.026143790849673203,0.02832244008714597,0.02505446623093682,0.016339869281045753,0.015250544662309368,0.014161220043572984,0.010893246187363835,0.011982570806100218,0.007625272331154684,0.006535947712418301,0.004357298474945534,0.0010893246187363835,0.02505446623093682,0.02832244008714597,0.0010893246187363835,0.004357298474945534,0.0196078431372549,0.0032679738562091504,0.023965141612200435,0.017429193899782137,0.02178649237472767,0.004357298474945534,0.002178649237472767,0.029411764705882353,0.0010893246187363835,0.006535947712418301,0.0054466230936819175,0.014161220043572984,0.015250544662309368,0.008714596949891068,0.004357298474945534,0.006535947712418301,0.0032679738562091504,0.0010893246187363835,0.008714596949891068,0.0010893246187363835,0.00980392156862745,0.002178649237472767,0.004357298474945534,0.002178649237472767,0.00980392156862745,0.0010893246187363835,0.007625272331154684,0.02178649237472767,0.02287581699346405,0.0010893246187363835,0.0010893246187363835,0.0032679738562091504,0.0010893246187363835,0.0032679738562091504,0.0010893246187363835,0.0032679738562091504,0.004357298474945534,0.002178649237472767,0.0010893246187363835,0.006535947712418301,0.006535947712418301,0.002178649237472767,0.004357298474945534,0.0010893246187363835,0.0032679738562091504,0.0054466230936819175,0.013071895424836602,0.007625272331154684,0.0032679738562091504,0.0010893246187363835,0.002178649237472767,0.004357298474945534,0.0010893246187363835,0.002178649237472767,0.0010893246187363835,0.002178649237472767,0.004357298474945534,0.006535947712418301,0.002178649237472767,0.0010893246187363835,0.004357298474945534,0.013071895424836602,0.0032679738562091504,0.0032679738562091504,0.002178649237472767,0.0032679738562091504,0.0054466230936819175,0.0054466230936819175,0.0010893246187363835,0.0010893246187363835,0.002178649237472767,0.002178649237472767,0.002178649237472767,0.0032679738562091504,0.0010893246187363835,0.0054466230936819175,0.0010893246187363835,0.0010893246187363835,0.004357298474945534,0.002178649237472767,0.002178649237472767,0.0010893246187363835,0.0010893246187363835,0.0010893246187363835,0.0010893246187363835,0.006535947712418301,0.0010893246187363835,0.0010893246187363835,0.0032679738562091504,0.0032679738562091504,0.0010893246187363835,0.0010893246187363835,0.002178649237472767,0.0010893246187363835,0.0010893246187363835,0.002178649237472767,0.0010893246187363835,0.0010893246187363835,0.002178649237472767,0.0010893246187363835,0.0010893246187363835,0.0032679738562091504,0.002178649237472767,0.002178649237472767,0.0010893246187363835,0.002178649237472767,0.0010893246187363835,0.0032679738562091504,0.00980392156862745,0.0010893246187363835,0.002178649237472767,0.002178649237472767,0.0010893246187363835,0.0010893246187363835,0.002178649237472767,0.002178649237472767,0.0010893246187363835,0.0010893246187363835,0.002178649237472767,0.0010893246187363835,0.0010893246187363835,0.0010893246187363835,0.002178649237472767,0.002178649237472767,0.0010893246187363835,0.002178649237472767,0.0010893246187363835,0.0010893246187363835,0.0010893246187363835,0.0010893246187363835,0.0054466230936819175,0.0010893246187363835,0.002178649237472767,0.002178649237472767,0.0010893246187363835,0.002178649237472767,0.0010893246187363835,0.0010893246187363835,0.02178649237472767,0.002178649237472767,0.002178649237472767,0.0054466230936819175,0.0010893246187363835,0.0032679738562091504,0.0032679738562091504,0.0010893246187363835,0.0010893246187363835,0.0010893246187363835,0.0010893246187363835,0.002178649237472767,0.0010893246187363835,0.0010893246187363835,0.0010893246187363835,0.0010893246187363835,0.0010893246187363835,0.0010893246187363835,0.0010893246187363835,0.0010893246187363835,0.0010893246187363835,0.0010893246187363835,0.0010893246187363835,0.0010893246187363835,0.0010893246187363835,0.002178649237472767,0.0010893246187363835,0.002178649237472767,0.0010893246187363835,0.0010893246187363835,0.002178649237472767,0.006535947712418301,0.0032679738562091504,0.0010893246187363835,0.0010893246187363835,0.0010893246187363835,0.0010893246187363835,0.0010893246187363835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2400470,40대,0.048113207547169815,0.05188679245283019,0.016037735849056604,0.011320754716981131,0.005660377358490566,0.016037735849056604,0.02547169811320755,0.007547169811320755,0.02169811320754717,0.002830188679245283,0.0047169811320754715,0.009433962264150943,0.0047169811320754715,0.009433962264150943,0.026415094339622643,0.0037735849056603774,0.0037735849056603774,0.0,0.04339622641509434,0.033962264150943396,0.0,0.0,0.022641509433962263,0.0,0.008490566037735849,0.029245283018867925,0.03773584905660377,0.014150943396226415,0.0009433962264150943,0.0330188679245283,0.0009433962264150943,0.002830188679245283,0.010377358490566037,0.020754716981132074,0.006603773584905661,0.0018867924528301887,0.006603773584905661,0.0047169811320754715,0.007547169811320755,0.0,0.010377358490566037,0.0,0.008490566037735849,0.002830188679245283,0.0018867924528301887,0.0,0.010377358490566037,0.0,0.0018867924528301887,0.008490566037735849,0.016981132075471698,0.0,0.0,0.005660377358490566,0.0,0.0,0.0018867924528301887,0.0,0.0018867924528301887,0.0,0.0018867924528301887,0.0,0.0,0.0,0.0009433962264150943,0.002830188679245283,0.0009433962264150943,0.0018867924528301887,0.002830188679245283,0.0047169811320754715,0.0018867924528301887,0.0,0.002830188679245283,0.006603773584905661,0.0018867924528301887,0.0009433962264150943,0.0,0.007547169811320755,0.0037735849056603774,0.0037735849056603774,0.0037735849056603774,0.0009433962264150943,0.0009433962264150943,0.012264150943396227,0.0009433962264150943,0.0018867924528301887,0.014150943396226415,0.0,0.0,0.0,0.0,0.0,0.0018867924528301887,0.006603773584905661,0.0009433962264150943,0.0018867924528301887,0.0,0.012264150943396227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009433962264150943,0.0,0.0009433962264150943,0.007547169811320755,0.0018867924528301887,0.0,0.0018867924528301887,0.0,0.0009433962264150943,0.005660377358490566,0.0,0.0,0.0018867924528301887,0.0018867924528301887,0.0,0.0,0.0009433962264150943,0.006603773584905661,0.0,0.0018867924528301887,0.0,0.0009433962264150943,0.0009433962264150943,0.0,0.002830188679245283,0.0009433962264150943,0.0,0.0,0.0,0.0,0.0009433962264150943,0.0047169811320754715,0.0009433962264150943,0.0,0.0,0.0037735849056603774,0.0,0.0009433962264150943,0.0009433962264150943,0.007547169811320755,0.0047169811320754715,0.0,0.009433962264150943,0.006603773584905661,0.0018867924528301887,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018867924528301887,0.008490566037735849,0.0,0.0009433962264150943,0.0,0.0,0.0,0.0,0.0,0.0,0.0009433962264150943,0.0,0.0009433962264150943,0.007547169811320755,0.0018867924528301887,0.0,0.0,0.0,0.0009433962264150943,0.0,0.0,0.0018867924528301887,0.0009433962264150943,0.0009433962264150943,0.008490566037735849,0.006603773584905661,0.002830188679245283,0.005660377358490566,0.0009433962264150943,0.002830188679245283,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0018867924528301887,0.002830188679245283,0.002830188679245283,0.0009433962264150943,0.0009433962264150943,0.0018867924528301887,0.0009433962264150943,0.0037735849056603774,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.002830188679245283,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0018867924528301887,0.002830188679245283,0.0047169811320754715,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0018867924528301887,0.0009433962264150943,0.0009433962264150943,0.0018867924528301887,0.0009433962264150943,0.0009433962264150943,0.0018867924528301887,0.0009433962264150943,0.0018867924528301887,0.0009433962264150943,0.0009433962264150943,0.0018867924528301887,0.0009433962264150943,0.005660377358490566,0.0009433962264150943,0.0018867924528301887,0.0018867924528301887,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0018867924528301887,0.0009433962264150943,0.0037735849056603774,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.002830188679245283,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0018867924528301887,0.0009433962264150943,0.0009433962264150943,0.0018867924528301887,0.0009433962264150943,0.0018867924528301887,0.0018867924528301887,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0018867924528301887,0.0009433962264150943,0.0009433962264150943
