화자ID,연령대,VV_하,EC_어,EF_죠,JX_는,ETN_기,JX_ᆫ,EC_는데,NNG_아이,NNG_엔에프,NNG_인프피,EF_거든요,NP_나,JKG_의,NNG_성,EC_고,NNG_직관,NNG_즉흥,NNB_편,EF_에요,NNG_형,EC_라고,EF_더라고,JX_요,NNG_언니,EF_어요,NP_저,NNG_이면,JX_은,NNG_사람,JKS_이,NNG_계획,JKO_을,VV_짜,EF_더라고요,ETM_은,NNB_데,VV_되,EC_면,NNG_화,JX_도,VV_나,ETM_ᆫ,EF_던데,VV_맞,NNG_다이어트,JKS_가,ETM_ᆯ,NNB_거,VA_같,EC_은데,NNG_생각,ETM_는,NNB_것,VA_힘들,NNG_바깥,EF_예요,EC_으니까,NNG_운동,EC_ᆯ까,NNG_헬스,NNB_쪽,NNG_재미,VA_없,EC_어서,VA_대단하,EF_ᆫ데,NNB_일,NNG_법칙,VA_있,EF_잖아요,NNG_예전,EC_려고,NNG_팔찌,JKO_를,VV_차,NNG_책,NNG_사면,VV_주,NP_거기,NNB_주일,EC_게,EC_다,VV_살,EC_ᆫ다고,EC_ᆫ지,NNG_실천,VV_보,NNG_약간,NNG_성격,NNG_감정,VV_따르,VA_크,NNG_틀,VA_비슷하,EC_ᆫ데,NNG_끝자리,NNB_개,VV_달라지,NNG_경우,VA_많,EC_다고,JKG_이,NNG_내성,EC_어야,EC_나,NNG_상상,JKO_ᆯ,VA_좋,NP_이것,NNG_몽상가,EC_구나,NNB_번,NNG_정도,NNG_끝,JX_만,NNG_기본,VA_똑같,EC_니까,NNG_궁합,VV_있,NNG_엄마,NNG_피,EC_라서,NNG_앞자리,VA_다르,EF_네요,EC_려니까,NNG_결과,VV_나오,VA_귀찮,NNG_요새,NNG_주변,VV_알,NNG_인지,NNG_검사,NNG_성향,NNG_파악,VV_대하,NNG_전,NNG_티브이,NNG_티,NNB_가지,EC_지만,NNG_사주팔자,NNG_철학,NNB_분,NNG_다양,NNG_확률,NNG_정확,EC_지,NNB_수,NNG_환경,NNG_혈액형,EF_을까요,NP_저희,NNG_나이,VV_들,NNG_비,NNG_에이,NNG_면,VA_괜찮,ETM_을,NNG_때,NNG_사장,NNG_음악,VV_모으,EF_은데,NNG_진짜,VV_오,NNG_모임,NNG_회비,NNG_강의,NNG_요일,EC_으,NNG_시간,VV_정하,VV_배우,ETM_던,NNG_기타,NNG_손가락,VA_아프,NNG_피아노,NNG_초등학교,EC_더니,NNG_손,NNG_배울워야,NP_걔,NNG_작년,NNG_유행,NNG_지금,NNG_긍정,NNG_구체,VV_사,VV_나누,NNG_직업,NNG_면접,NNG_회사,NNG_기준,VV_맞추,VV_어울리,NNG_엠비티아이,VV_모르,NNG_어른,NNG_본인,NNG_걸,NNG_기억,VV_드리,VV_알리,NNG_곳,NP_그분,NNG_반,EF_으세요,NP_너,EC_니,EF_느냐,NNG_설명,NNG_유형,VV_말씀드리,NNG_말씀,VA_어리,NNG_애,VV_잊,VV_빼,NNG_이,NNG_가족,EF_까,NNG_처음,NP_이거,NNG_심리학자,NNG_동생,NNG_대학교,VV_다니,NNG_달,NNG_뒤,NNG_그때,VV_놀라,ETM_다는,NNG_말,EF_세요,JX_마다,VV_세우,NNG_생활,NNG_실행력,EC_다가,VV_없애,NNG_느낌,NNG_옛날,NNG_술자리,VV_가지,EC_어도,NNG_볼,NNG_취하,NNG_술,VV_먹,VV_취하,VV_좋아하,JX_부터,NNG_건강,EC_면서,NNG_알바,NNG_몸,NNG_소개,VV_가,NNG_예정,EF_다,NNB_월,NNG_연장,NNG_야구장,NP_그거,EF_어,VV_벌,VV_나가,VV_축나,EF_ᆫ다,NP_그것,NNG_주말,NNG_초반,NNG_피곤,JX_까지,EF_자,NNG_올해,NNG_궁,NNG_내년,NNG_만약,VV_닥치,EC_ᆯ지,EF_ᆫ데요,NNG_언변,EF_나,VV_넘어가,NNB_지,NNB_달,NNG_힘,VA_싫,NNG_땀,VV_이러,VA_뿌듯하,NNG_동영상,NNG_홈트,NNB_중,NNG_챌린지,NNG_날짜,VV_재,NNB_회,VV_쉬,NNG_목요일,NNG_일요일,NNG_월,NNG_수,NNG_토,NNG_금,ETM_ᆫ단,NNG_체크,NNG_오늘,NNB_식,NNG_어제,NNB_나름,VV_넘,NP_뭐,EF_지,NNG_일,NNG_추진,VV_그러,NNG_예,NNG_친구,VV_만나,EC_자고,NNG_연락,NNG_추진력,NP_자기,EF_ᆫ지,NNB_씨,JX_밖에,NNG_츠,NNG_최근,NNG_검사지,NNG_내용,NNG_문제,NNG_한번,NNB_프로,NNG_계산,VV_보이,EF_니까,NNG_혈액,NNG_단편,NNG_합리,EF_라더라,VA_소심하,NNG_오,EC_는지,NNG_대세,NNG_요즘,NNG_기회,NNG_얘기,NNG_낯,VV_가리,NNG_수요일,NP_우리,NNG_사무실,VV_쓰,NNG_기분,NNG_결국,NNG_강습,NNG_료,NNG_직종,NNG_도움,VV_계시,NNG_관심,EF_ᆯ까요,NNG_엠비티,NNG_실제,NNG_경향,VV_오래되,NP_이,NNG_부분,NNG_안,NNB_내,NNG_삽입,EC_ᆫ다거나,NNG_변덕,VA_심하,EF_요,NNG_부지런,NNG_왕래,NNG_친목,NNG_도,NNG_도모,EC_려면,VV_마시,NNG_또래,NNG_치,NNG_결혼,NNG_가정,NNG_부장,EF_으니까,NNG_날씨,NNG_이상,NNB_년,NNG_돈,EC_더라도,NNG_결론,VV_아끼
SD2401355,40대,0.041201716738197426,0.02317596566523605,0.004291845493562232,0.0351931330472103,0.006008583690987125,0.013733905579399141,0.013733905579399141,0.002575107296137339,0.0017167381974248926,0.0008583690987124463,0.008583690987124463,0.0017167381974248926,0.0034334763948497852,0.0008583690987124463,0.026609442060085836,0.0008583690987124463,0.002575107296137339,0.0034334763948497852,0.0008583690987124463,0.0017167381974248926,0.005150214592274678,0.014592274678111588,0.017167381974248927,0.010300429184549357,0.026609442060085836,0.019742489270386267,0.0008583690987124463,0.0240343347639485,0.011158798283261802,0.02145922746781116,0.011158798283261802,0.018025751072961373,0.0034334763948497852,0.0017167381974248926,0.010300429184549357,0.002575107296137339,0.012875536480686695,0.01201716738197425,0.0008583690987124463,0.014592274678111588,0.0008583690987124463,0.012875536480686695,0.0008583690987124463,0.01201716738197425,0.0008583690987124463,0.015450643776824034,0.00944206008583691,0.04291845493562232,0.0240343347639485,0.004291845493562232,0.006008583690987125,0.02575107296137339,0.008583690987124463,0.0008583690987124463,0.0008583690987124463,0.004291845493562232,0.0034334763948497852,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.002575107296137339,0.0017167381974248926,0.0008583690987124463,0.008583690987124463,0.0008583690987124463,0.0008583690987124463,0.004291845493562232,0.0017167381974248926,0.010300429184549357,0.006008583690987125,0.0034334763948497852,0.0017167381974248926,0.0017167381974248926,0.006008583690987125,0.0017167381974248926,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0017167381974248926,0.0008583690987124463,0.007725321888412017,0.0008583690987124463,0.0008583690987124463,0.002575107296137339,0.0017167381974248926,0.0008583690987124463,0.010300429184549357,0.002575107296137339,0.008583690987124463,0.0008583690987124463,0.002575107296137339,0.002575107296137339,0.0017167381974248926,0.0008583690987124463,0.002575107296137339,0.0008583690987124463,0.0008583690987124463,0.002575107296137339,0.0017167381974248926,0.004291845493562232,0.005150214592274678,0.0008583690987124463,0.0017167381974248926,0.0017167381974248926,0.0017167381974248926,0.0008583690987124463,0.002575107296137339,0.0034334763948497852,0.002575107296137339,0.0008583690987124463,0.0008583690987124463,0.007725321888412017,0.002575107296137339,0.0008583690987124463,0.0034334763948497852,0.002575107296137339,0.0008583690987124463,0.00944206008583691,0.0008583690987124463,0.0034334763948497852,0.002575107296137339,0.0008583690987124463,0.002575107296137339,0.0008583690987124463,0.002575107296137339,0.0017167381974248926,0.0008583690987124463,0.0008583690987124463,0.0034334763948497852,0.0008583690987124463,0.0017167381974248926,0.0034334763948497852,0.0034334763948497852,0.0008583690987124463,0.0017167381974248926,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.002575107296137339,0.0008583690987124463,0.0008583690987124463,0.0034334763948497852,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0034334763948497852,0.0008583690987124463,0.0008583690987124463,0.0017167381974248926,0.0008583690987124463,0.0017167381974248926,0.0034334763948497852,0.002575107296137339,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.004291845493562232,0.0034334763948497852,0.005150214592274678,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0017167381974248926,0.0008583690987124463,0.002575107296137339,0.0017167381974248926,0.0034334763948497852,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0017167381974248926,0.0008583690987124463,0.0008583690987124463,0.002575107296137339,0.006008583690987125,0.002575107296137339,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0017167381974248926,0.0008583690987124463,0.0008583690987124463,0.0017167381974248926,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0034334763948497852,0.0017167381974248926,0.0017167381974248926,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0017167381974248926,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0017167381974248926,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.002575107296137339,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.002575107296137339,0.0008583690987124463,0.0008583690987124463,0.0017167381974248926,0.0017167381974248926,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0017167381974248926,0.0017167381974248926,0.0008583690987124463,0.0008583690987124463,0.0017167381974248926,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0017167381974248926,0.0017167381974248926,0.0068669527896995704,0.0008583690987124463,0.0017167381974248926,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.002575107296137339,0.0008583690987124463,0.0008583690987124463,0.0017167381974248926,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401356,40대,0.046468401486988845,0.016728624535315983,0.0027881040892193307,0.03066914498141264,0.012081784386617101,0.008364312267657992,0.01486988847583643,0.0055762081784386614,0.0009293680297397769,0.0,0.020446096654275093,0.0,0.0037174721189591076,0.0018587360594795538,0.03903345724907063,0.0,0.0027881040892193307,0.0055762081784386614,0.0018587360594795538,0.0009293680297397769,0.0037174721189591076,0.0055762081784386614,0.007434944237918215,0.0,0.020446096654275093,0.023234200743494422,0.0,0.013940520446096654,0.006505576208178439,0.02695167286245353,0.0027881040892193307,0.010223048327137546,0.0,0.0,0.006505576208178439,0.0009293680297397769,0.013940520446096654,0.00929368029739777,0.004646840148698885,0.02509293680297398,0.0018587360594795538,0.01858736059479554,0.0,0.012081784386617101,0.0009293680297397769,0.022304832713754646,0.013940520446096654,0.03066914498141264,0.02695167286245353,0.0037174721189591076,0.0027881040892193307,0.03066914498141264,0.01858736059479554,0.0037174721189591076,0.0,0.0,0.006505576208178439,0.0009293680297397769,0.0,0.0,0.0018587360594795538,0.0,0.0055762081784386614,0.0037174721189591076,0.0,0.0,0.004646840148698885,0.0,0.02137546468401487,0.004646840148698885,0.0009293680297397769,0.0009293680297397769,0.0,0.013940520446096654,0.0,0.0,0.0,0.0,0.0018587360594795538,0.0009293680297397769,0.012081784386617101,0.0009293680297397769,0.0,0.0009293680297397769,0.0009293680297397769,0.0,0.006505576208178439,0.0,0.0027881040892193307,0.0,0.0,0.0,0.0,0.0,0.0027881040892193307,0.0,0.0,0.0009293680297397769,0.0027881040892193307,0.0018587360594795538,0.0009293680297397769,0.0,0.0,0.006505576208178439,0.0027881040892193307,0.0,0.0018587360594795538,0.0027881040892193307,0.0018587360594795538,0.0,0.0,0.004646840148698885,0.0009293680297397769,0.0,0.0009293680297397769,0.0,0.0,0.011152416356877323,0.0,0.0037174721189591076,0.0009293680297397769,0.0009293680297397769,0.0018587360594795538,0.0,0.0,0.0009293680297397769,0.0,0.0,0.0027881040892193307,0.0,0.0,0.0009293680297397769,0.0037174721189591076,0.0,0.004646840148698885,0.0018587360594795538,0.0,0.0009293680297397769,0.0009293680297397769,0.0,0.0018587360594795538,0.0,0.0009293680297397769,0.0,0.0,0.0,0.0,0.0,0.0018587360594795538,0.0009293680297397769,0.0018587360594795538,0.0,0.0,0.0,0.0009293680297397769,0.0,0.0037174721189591076,0.0009293680297397769,0.0018587360594795538,0.0,0.0,0.004646840148698885,0.013011152416356878,0.007434944237918215,0.0027881040892193307,0.0,0.0018587360594795538,0.0,0.0018587360594795538,0.0018587360594795538,0.0,0.0,0.0009293680297397769,0.0,0.0009293680297397769,0.0018587360594795538,0.0009293680297397769,0.0009293680297397769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018587360594795538,0.0009293680297397769,0.0,0.0,0.0,0.0,0.0,0.0,0.0018587360594795538,0.0,0.0,0.0009293680297397769,0.0,0.0055762081784386614,0.0009293680297397769,0.0,0.0,0.0,0.0,0.0,0.0,0.0018587360594795538,0.0009293680297397769,0.0,0.0,0.0009293680297397769,0.0,0.0,0.0,0.0,0.0,0.0,0.0009293680297397769,0.0,0.0,0.0009293680297397769,0.0,0.0,0.0018587360594795538,0.0,0.0,0.0018587360594795538,0.0,0.0,0.0,0.0,0.0027881040892193307,0.0,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0,0.0,0.0,0.0018587360594795538,0.0009293680297397769,0.0009293680297397769,0.0,0.0,0.0,0.0,0.0,0.0,0.0027881040892193307,0.0,0.0,0.0027881040892193307,0.0,0.0,0.0018587360594795538,0.0,0.0,0.0,0.0,0.0,0.0055762081784386614,0.0,0.0,0.0,0.0018587360594795538,0.0,0.0037174721189591076,0.0,0.0,0.0,0.0055762081784386614,0.0,0.0,0.0,0.0009293680297397769,0.0009293680297397769,0.0,0.0,0.0,0.0,0.0,0.0,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0018587360594795538,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0018587360594795538,0.0009293680297397769,0.0009293680297397769,0.0018587360594795538,0.0009293680297397769,0.0009293680297397769,0.0027881040892193307,0.0018587360594795538,0.0018587360594795538,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0027881040892193307,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0037174721189591076,0.0009293680297397769,0.0018587360594795538,0.0018587360594795538,0.0037174721189591076,0.0027881040892193307,0.004646840148698885,0.0037174721189591076,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0018587360594795538,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0018587360594795538,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0018587360594795538,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0018587360594795538,0.0009293680297397769,0.0027881040892193307,0.0009293680297397769,0.0027881040892193307,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0027881040892193307,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0027881040892193307,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0018587360594795538,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0018587360594795538,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0018587360594795538,0.0009293680297397769,0.0018587360594795538,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769
