화자ID,연령대,NNG_아버지,NNG_전화,VV_오,EF_거든,NNG_통화,JKO_를,VV_하,EF_어,EC_는데,NNG_엄마,JKS_가,NNG_최종,NNG_변론,EC_ᆫ가,NNB_차,NP_그거,EF_잖아,NNG_화,VV_내,EF_더라고,VV_가,ETM_ᆯ,NNB_거,EF_냐고,NP_나,NNG_저번,NNG_아빠,NNG_얘기,EC_지,EF_냐,EF_라고,NP_이거,JX_까지,EF_ᆫ다,ETM_는,VV_모르,EC_냐고,NNG_장난,VV_그러,EC_면서,JX_는,NP_그것,JKS_이,JKG_의,NNG_관계,EC_니까,NP_당신,NNG_해결,NNB_것,NP_우리,VA_좋,ETM_은,NNG_방법,EC_라고,NNG_생각,JKO_을,NNG_동생,NP_거기,JX_이라든지,NNG_때,NNG_잘못,EC_고,NNG_거짓말,EF_다,NNB_식,EC_나,NNB_때문,VV_나,EC_어,NP_걔,EC_어서,NNG_입장,JX_도,VV_알,EF_느냐,VV_버티,VV_나오,NNG_이해,JX_ᆫ,NNG_문제,NNG_본인,EC_ᆫ데,VV_어쩌,EC_더니,NNG_고모,NNG_마음,VV_들,NNG_불편,VV_빠져나오,EC_게,VV_도망치,VV_살,NNG_자식,ETM_ᆫ,JX_마저,JX_대로,EF_세요,NNG_말,NNB_수,VA_없,NNB_데,NNG_혼자,ETM_ᆫ다는,NNG_당연,VA_있,VV_이러,VV_저러,NNG_달,NNG_일,EF_ᆫ가,EC_라,VV_떨,EC_러,EC_면,JX_은,NNG_부모,VV_대하,VA_같,JX_만,VA_싫,EC_으니까,EC_어야지,NNG_몸,VA_편하,EC_어야,VV_되,VA_나쁘,EC_다라고,VA_크,VV_보,EC_ᆫ다고,NNG_중간,VV_끼,NNG_나중,NP_이것,NNG_평정,NNG_상처,VV_어떡하,EF_야,NNG_걱정,NP_자기,EC_지만,VA_짧,VV_있,ETN_기,VV_남,NNG_사람,NNG_죄,VV_시키,NNB_대로,NNG_난리,NNG_반대,VV_싸우,NP_뭐,JKO_ᆯ,EF_라,NNG_뜻,VA_작,NNG_나이,EC_도록,NNG_반,NNB_살,EF_구나,NNG_자기,EC_은데,NNG_줏대,NNG_우유부단,EC_든,NNB_간,NNG_마무리,EF_지,NNG_뒷바라지,NNG_돈,NNG_옆,VV_서,ETM_던,NNG_개,EC_으면,EC_려고,NNG_행동,NNG_자체,NNG_조심,VV_만나,EC_어도,VV_숨기,VV_다니,VV_맞,EC_게끔,EC_니,NNG_상태,VV_심,NNG_가스,NNG_라이팅,VV_당하,NNG_결국,NNG_빌미,NNG_꼬투리,EC_라도,VV_잡히,NNG_부분,NNG_상당,NNG_자유,NNG_의무,EC_으면서,ETM_라는,ETM_을,NNG_애,NNG_케어,NNG_얼굴,VV_내비치,NNG_남,NNG_집,VV_얹히,EC_거나,NNG_눈,NNG_재판,NNB_중,NNG_와중,NNG_안,NNG_생활,NNG_힌트,VV_주,VV_밀리,EC_을지,NNG_병원,EC_다,NNG_행복,VV_위하,NNG_판결,VV_바뀌,NNG_법원,EF_네,VV_갖,NNG_재산,VV_불태우,JX_라도,NNG_끝,VV_놀라,NNG_중요,NP_아무,EC_죠,NNG_얼마,VV_사,NNB_만큼,VV_낳,NNG_시작,NP_누구,NNB_명,NNG_남자,EC_ᆫ지,NNG_여자,VA_다르,VA_많,NNG_위기,NNG_상황,NNG_결혼,VV_데리,VA_힘들,NNG_캐릭터,VV_딸리,VV_돌보,VV_벌어지,VA_웬만하,NNG_경험,NNG_필요,NNB_줄,NNG_애초,JX_부터,VV_나가,EC_소,VV_좋아하,NNG_의견,NNG_아버님,NNB_분,NNG_이혼,VV_관하,NNG_처음,NNG_작년,NNG_결심,NNG_미안,NP_너,EC_며,NNG_면목,NNG_며느리,NNG_제삼자,EF_ᆸ시오,NNG_길,NP_저,EF_ᆸ니다,NP_저희,NNG_요즘,NNG_흉,NNG_어머님,NNG_노년,NNG_기간,EC_다면,NNB_가지,NNG_수단,NNG_말씀,VV_드리,EC_거든,NNG_다음,NNG_결론,VV_끝나,NNG_이번,NNG_날,NNG_전날,JKG_이,EC_는지,NNG_기분,NNG_우울,NNG_그때,NNB_년,NNG_사법,NNG_고시,NNG_준비,NP_쟤,NNG_가슴,VA_아프,NNG_도련님,NNG_택시,EF_고,NNG_졸,NNG_혼,NNG_장가,EC_다고,NNG_지금,NNB_씨,NNG_집안,JX_밖에,EF_더라,NNG_푸념,NNG_속,NNG_막,VV_쌓이,VV_내뱉,NNG_근,NNG_어머니,NNG_성격,VV_짊어지,NNB_터,VV_보이,VV_건지,VV_들어가,VV_내보내,NP_저거,JX_이야,EC_ᆫ다지만,NNG_악,VV_받치,NNG_차이,VA_깨끗하,VV_헤어지,EC_어요,NNG_연세,VV_찾아보,NNG_부부,EF_대,NNG_예전,VV_크,VV_기다리,VV_지,EC_느라고,EC_으니,NNG_쪼금,ETM_다는,EF_니까,VV_모이,EC_냐면,JX_나,NNG_아들,NNG_아들내미,NNG_신경,VV_쓰,NNG_사건,VV_터지,NNG_수습,ETM_란,JX_든,VV_들어오,NNG_맛,NNG_전,NNG_모성,VV_생기,VV_키우,NNG_과정,NNG_옛날,NNG_의무감,NNG_아이,NNG_선택,NNG_책임,NNG_르,NNB_쪽,NNG_원,NNG_육아
SD2401846,40대,0.005208333333333333,0.000744047619047619,0.002232142857142857,0.00744047619047619,0.001488095238095238,0.01711309523809524,0.04538690476190476,0.01488095238095238,0.01488095238095238,0.01711309523809524,0.036458333333333336,0.001488095238095238,0.001488095238095238,0.000744047619047619,0.000744047619047619,0.006696428571428571,0.002976190476190476,0.003720238095238095,0.002976190476190476,0.002232142857142857,0.004464285714285714,0.008928571428571428,0.023809523809523808,0.000744047619047619,0.029017857142857144,0.000744047619047619,0.023065476190476192,0.010416666666666666,0.01711309523809524,0.003720238095238095,0.000744047619047619,0.000744047619047619,0.002976190476190476,0.002976190476190476,0.025297619047619048,0.003720238095238095,0.001488095238095238,0.000744047619047619,0.009672619047619048,0.001488095238095238,0.027529761904761904,0.008928571428571428,0.023809523809523808,0.005208333333333333,0.000744047619047619,0.004464285714285714,0.005208333333333333,0.002232142857142857,0.011160714285714286,0.003720238095238095,0.002976190476190476,0.006696428571428571,0.001488095238095238,0.003720238095238095,0.01711309523809524,0.01636904761904762,0.001488095238095238,0.004464285714285714,0.000744047619047619,0.003720238095238095,0.001488095238095238,0.03943452380952381,0.000744047619047619,0.00744047619047619,0.000744047619047619,0.002232142857142857,0.002976190476190476,0.002232142857142857,0.020089285714285716,0.00818452380952381,0.019345238095238096,0.002976190476190476,0.026041666666666668,0.002976190476190476,0.000744047619047619,0.000744047619047619,0.006696428571428571,0.001488095238095238,0.011160714285714286,0.001488095238095238,0.002232142857142857,0.004464285714285714,0.001488095238095238,0.000744047619047619,0.001488095238095238,0.002976190476190476,0.002976190476190476,0.000744047619047619,0.000744047619047619,0.015625,0.000744047619047619,0.005952380952380952,0.001488095238095238,0.011160714285714286,0.002232142857142857,0.001488095238095238,0.000744047619047619,0.002976190476190476,0.002976190476190476,0.005208333333333333,0.001488095238095238,0.000744047619047619,0.000744047619047619,0.000744047619047619,0.011160714285714286,0.000744047619047619,0.000744047619047619,0.000744047619047619,0.002976190476190476,0.000744047619047619,0.000744047619047619,0.000744047619047619,0.000744047619047619,0.005952380952380952,0.014136904761904762,0.000744047619047619,0.004464285714285714,0.002976190476190476,0.002232142857142857,0.001488095238095238,0.000744047619047619,0.000744047619047619,0.000744047619047619,0.001488095238095238,0.006696428571428571,0.011904761904761904,0.000744047619047619,0.000744047619047619,0.001488095238095238,0.004464285714285714,0.002232142857142857,0.000744047619047619,0.002232142857142857,0.000744047619047619,0.000744047619047619,0.000744047619047619,0.000744047619047619,0.001488095238095238,0.002976190476190476,0.000744047619047619,0.004464285714285714,0.003720238095238095,0.000744047619047619,0.002976190476190476,0.00744047619047619,0.000744047619047619,0.002976190476190476,0.000744047619047619,0.000744047619047619,0.001488095238095238,0.000744047619047619,0.000744047619047619,0.000744047619047619,0.002976190476190476,0.001488095238095238,0.002232142857142857,0.000744047619047619,0.000744047619047619,0.000744047619047619,0.000744047619047619,0.001488095238095238,0.005952380952380952,0.000744047619047619,0.000744047619047619,0.000744047619047619,0.001488095238095238,0.000744047619047619,0.002232142857142857,0.000744047619047619,0.000744047619047619,0.001488095238095238,0.000744047619047619,0.000744047619047619,0.001488095238095238,0.000744047619047619,0.001488095238095238,0.000744047619047619,0.003720238095238095,0.001488095238095238,0.001488095238095238,0.000744047619047619,0.003720238095238095,0.002976190476190476,0.001488095238095238,0.000744047619047619,0.001488095238095238,0.003720238095238095,0.001488095238095238,0.000744047619047619,0.000744047619047619,0.000744047619047619,0.000744047619047619,0.000744047619047619,0.000744047619047619,0.000744047619047619,0.000744047619047619,0.000744047619047619,0.000744047619047619,0.000744047619047619,0.001488095238095238,0.000744047619047619,0.001488095238095238,0.000744047619047619,0.000744047619047619,0.002232142857142857,0.002976190476190476,0.002232142857142857,0.000744047619047619,0.000744047619047619,0.000744047619047619,0.000744047619047619,0.000744047619047619,0.000744047619047619,0.001488095238095238,0.000744047619047619,0.000744047619047619,0.000744047619047619,0.000744047619047619,0.002232142857142857,0.000744047619047619,0.000744047619047619,0.000744047619047619,0.000744047619047619,0.000744047619047619,0.000744047619047619,0.000744047619047619,0.000744047619047619,0.000744047619047619,0.000744047619047619,0.000744047619047619,0.000744047619047619,0.000744047619047619,0.000744047619047619,0.000744047619047619,0.000744047619047619,0.000744047619047619,0.000744047619047619,0.000744047619047619,0.001488095238095238,0.000744047619047619,0.000744047619047619,0.000744047619047619,0.000744047619047619,0.000744047619047619,0.000744047619047619,0.000744047619047619,0.000744047619047619,0.002232142857142857,0.000744047619047619,0.000744047619047619,0.003720238095238095,0.000744047619047619,0.000744047619047619,0.000744047619047619,0.000744047619047619,0.002232142857142857,0.000744047619047619,0.000744047619047619,0.000744047619047619,0.000744047619047619,0.000744047619047619,0.000744047619047619,0.000744047619047619,0.002232142857142857,0.000744047619047619,0.000744047619047619,0.000744047619047619,0.000744047619047619,0.000744047619047619,0.000744047619047619,0.000744047619047619,0.001488095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401847,40대,0.0018604651162790699,0.0018604651162790699,0.0037209302325581397,0.01581395348837209,0.0,0.011162790697674419,0.044651162790697675,0.010232558139534883,0.005581395348837209,0.0027906976744186047,0.020465116279069766,0.0,0.0018604651162790699,0.0,0.0009302325581395349,0.0018604651162790699,0.0074418604651162795,0.0,0.0,0.0018604651162790699,0.0018604651162790699,0.01581395348837209,0.01953488372093023,0.0,0.027906976744186046,0.0,0.0,0.011162790697674419,0.005581395348837209,0.0009302325581395349,0.0,0.0009302325581395349,0.0009302325581395349,0.0009302325581395349,0.024186046511627906,0.009302325581395349,0.0,0.0,0.0037209302325581397,0.0,0.01674418604651163,0.0027906976744186047,0.04930232558139535,0.0037209302325581397,0.0,0.0027906976744186047,0.0018604651162790699,0.0,0.01674418604651163,0.004651162790697674,0.0065116279069767444,0.004651162790697674,0.0009302325581395349,0.0009302325581395349,0.014883720930232559,0.03162790697674418,0.0,0.0,0.0,0.008372093023255815,0.0,0.029767441860465118,0.0,0.0074418604651162795,0.0,0.0,0.0,0.0018604651162790699,0.011162790697674419,0.0,0.012093023255813953,0.0027906976744186047,0.027906976744186046,0.0009302325581395349,0.0,0.0,0.004651162790697674,0.0009302325581395349,0.0065116279069767444,0.0,0.0018604651162790699,0.0037209302325581397,0.0,0.0009302325581395349,0.0009302325581395349,0.0037209302325581397,0.0,0.0,0.0,0.010232558139534883,0.0,0.0074418604651162795,0.0074418604651162795,0.014883720930232559,0.0,0.0,0.0,0.004651162790697674,0.0065116279069767444,0.004651162790697674,0.0,0.0009302325581395349,0.0,0.0,0.0065116279069767444,0.0018604651162790699,0.0009302325581395349,0.0,0.0018604651162790699,0.0,0.0018604651162790699,0.0,0.0,0.011162790697674419,0.011162790697674419,0.0,0.0,0.005581395348837209,0.0037209302325581397,0.0009302325581395349,0.0009302325581395349,0.0,0.0,0.0037209302325581397,0.004651162790697674,0.005581395348837209,0.0,0.0,0.0009302325581395349,0.009302325581395349,0.0074418604651162795,0.0,0.0,0.0,0.0018604651162790699,0.0,0.0,0.0,0.0037209302325581397,0.0,0.004651162790697674,0.0027906976744186047,0.0,0.0018604651162790699,0.004651162790697674,0.0009302325581395349,0.0009302325581395349,0.0009302325581395349,0.0,0.0009302325581395349,0.0,0.0,0.0,0.0009302325581395349,0.0027906976744186047,0.0,0.0,0.0009302325581395349,0.0009302325581395349,0.0,0.0,0.0018604651162790699,0.0,0.0,0.0018604651162790699,0.0,0.0,0.0,0.0,0.0,0.0074418604651162795,0.0027906976744186047,0.0,0.0,0.0,0.0018604651162790699,0.0,0.0027906976744186047,0.0009302325581395349,0.0,0.0,0.0009302325581395349,0.0,0.0037209302325581397,0.0,0.0,0.0009302325581395349,0.0009302325581395349,0.0037209302325581397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009302325581395349,0.0018604651162790699,0.004651162790697674,0.0009302325581395349,0.0,0.0,0.0,0.0,0.0027906976744186047,0.0,0.0,0.0,0.0018604651162790699,0.0,0.0,0.0009302325581395349,0.0009302325581395349,0.0,0.0,0.0,0.0,0.0,0.0018604651162790699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005581395348837209,0.0,0.005581395348837209,0.0009302325581395349,0.0018604651162790699,0.0,0.0009302325581395349,0.0,0.0009302325581395349,0.0,0.0018604651162790699,0.0,0.0009302325581395349,0.0018604651162790699,0.0,0.0,0.0027906976744186047,0.0,0.0009302325581395349,0.0,0.0,0.0,0.0,0.0,0.0,0.0018604651162790699,0.0,0.0,0.0,0.0,0.023255813953488372,0.0027906976744186047,0.012093023255813953,0.0009302325581395349,0.0037209302325581397,0.0009302325581395349,0.0009302325581395349,0.0009302325581395349,0.0027906976744186047,0.0009302325581395349,0.0009302325581395349,0.0009302325581395349,0.0009302325581395349,0.0027906976744186047,0.0009302325581395349,0.0018604651162790699,0.0009302325581395349,0.0009302325581395349,0.0009302325581395349,0.0009302325581395349,0.004651162790697674,0.0009302325581395349,0.0009302325581395349,0.0009302325581395349,0.0009302325581395349,0.0009302325581395349,0.0027906976744186047,0.0009302325581395349,0.0009302325581395349,0.0037209302325581397,0.0018604651162790699,0.0027906976744186047,0.0009302325581395349,0.0009302325581395349,0.0009302325581395349,0.0009302325581395349,0.0009302325581395349,0.0018604651162790699,0.0009302325581395349,0.0027906976744186047,0.004651162790697674,0.0009302325581395349,0.0009302325581395349,0.0009302325581395349,0.0009302325581395349,0.0009302325581395349,0.0018604651162790699,0.012093023255813953,0.0009302325581395349,0.0009302325581395349,0.0018604651162790699,0.0018604651162790699,0.0009302325581395349,0.0037209302325581397,0.0027906976744186047,0.0009302325581395349,0.0009302325581395349,0.0074418604651162795,0.0009302325581395349,0.0018604651162790699,0.0018604651162790699,0.0009302325581395349,0.0009302325581395349,0.0009302325581395349,0.0009302325581395349,0.0009302325581395349,0.0018604651162790699,0.0009302325581395349,0.0009302325581395349,0.0009302325581395349,0.0009302325581395349,0.0018604651162790699,0.0009302325581395349,0.0009302325581395349,0.0018604651162790699,0.0009302325581395349,0.0009302325581395349,0.0009302325581395349,0.0009302325581395349,0.0009302325581395349,0.0009302325581395349,0.0009302325581395349,0.0009302325581395349,0.0009302325581395349,0.0018604651162790699,0.0009302325581395349,0.0009302325581395349,0.0037209302325581397,0.0009302325581395349,0.0018604651162790699,0.0009302325581395349,0.0009302325581395349,0.0009302325581395349,0.0018604651162790699,0.0009302325581395349,0.0009302325581395349,0.0009302325581395349,0.0018604651162790699,0.0009302325581395349,0.0009302325581395349,0.0009302325581395349,0.0009302325581395349,0.0009302325581395349,0.0009302325581395349,0.0009302325581395349,0.0009302325581395349,0.0009302325581395349,0.0009302325581395349,0.0009302325581395349,0.0009302325581395349,0.004651162790697674,0.0037209302325581397,0.0037209302325581397,0.0009302325581395349,0.0009302325581395349,0.0009302325581395349,0.0037209302325581397,0.0018604651162790699,0.0009302325581395349,0.0009302325581395349,0.0018604651162790699,0.0009302325581395349,0.0009302325581395349
