화자ID,연령대,NP_당신,NNG_학창,NNG_시절,NNG_때,EF_어,NNG_부분,NNG_평온,EC_지,NP_나,JX_는,NNG_시,JKS_가,VV_맞,ETM_는,NNB_거,VA_많,JX_ᆫ,EC_지만,NP_우리,NNG_반,NNG_아이,NNG_우유,VV_먹,EC_는다고,VV_하,EC_다가,NNG_어,NNG_복도,NNG_끝,JX_까지,NNG_선생,EC_으면서,ETM_ᆫ,NNG_기억,JKS_이,VV_나,ETM_ᆯ,NNB_수,VA_있,ETM_을,VA_같,EC_게,VV_때리,NNG_그때,NNG_당시,NNG_지금,JX_은,VA_다르,NNB_것,NNG_일반,EC_어,ETM_던,NNG_학,NNG_시설,VA_좋,NNG_점,JX_도,NNG_운동장,NNG_다음,NNG_일,VV_일어나,NNG_어머님,JKO_을,VV_모시,VV_오,EC_라고,EF_다고,VV_가,NP_뭐,EC_다고,VV_있,EF_구나,NNG_생활,NNG_다이나믹,NP_그거,NNG_야간,NNG_자율,NNG_학습,NNG_시간,NNG_집,NNG_사실,VV_모르,NNB_리,VA_없,EF_은데,NNG_얘기,NNG_전,NNB_적,JKO_를,NNG_딸,VV_생각나,EF_지,EC_는지,NNG_예상,EC_고,EF_ᆯ까,VV_놀,ETN_기,VV_좋아하,NNG_이해,VV_되,EC_는데,VV_알,NNG_학교,VV_다니,EC_면서,JX_만,EC_면,NNG_공부,EF_어야지,ETM_은,NNG_경우,NNG_고등,NNG_추억,VV_남,NNB_가지,NNG_취미,VV_가지,NNG_친구,EF_거든,NNG_애니메이션,VV_보,JKO_ᆯ,NNG_더빙,EC_어서,VV_나누,NNG_이야기,NNG_이외,EF_야,NNG_학교생활,EF_다,ETM_라는,VV_들,VA_재밌,VV_불리,EC_거나,NNG_부모,EF_세요,NNG_엄마,NNG_상황,VA_바쁘,EC_어도,VA_힘들,NNG_어머니,NNG_긴장,NNB_만,VV_만들,NNG_대신,NNG_여름,VV_돌아가,NNG_할머니,NNG_연락,NNG_과목,NNG_수학,NNG_과학,NNG_정말,NNG_계산,VV_풀,EC_다,NNG_머리,VA_맑,NNG_느낌,NNB_때문,NNG_성적,NNG_문제,NNG_풀이,NNG_과정,NNB_중,NNG_리프레시,NNG_이상,NNB_데,VV_푸,NNG_방향,NNG_조금,VV_틀,EF_더라고,NNG_시험,VV_나오,NNG_수업,NNG_학생,VA_괜찮,NNG_수능,NNG_운,EC_라,NNG_실력,EF_ᆫ데,NNG_물리,NNG_화학,NNG_가속도,NNG_질량,NNG_관련,NNG_내용,NNG_기본,NNG_교양,NNG_지식,VV_배우,NNG_선택,NNG_문과,NP_이거,NNG_사람,NNG_과,NNG_이과,EC_어야,NNG_학년,VA_속상하,NNG_역사,ETN_ᆷ,VV_들리,NNG_위인전,VV_읽,JX_나,NNG_해당,NNG_생각,VV_살아오,NNG_중요,NNG_세계사,NNG_한국사,NNG_대부분,NNG_특별,NNG_흐름,NNG_연,NNG_순차,VA_크,VV_싫어하,NNB_투,NNG_완벽,VV_끝내,EC_ᆷ,NNG_나중,NNG_대학교,VV_위하,NNG_기초,NNG_마찬가지,NNG_말,VA_깊,NNG_학원,NNG_중학교,NNG_고등학교,VV_들어가,NNB_달,NNG_정도,NNB_외,VV_뛰쳐나오,VV_말,VV_통하,EC_으니,EC_으면,NP_그것,VV_돌아보,NNG_이때,NNG_우울,NNG_이유,NNG_가정,NNG_평안,NNG_아빠,VV_싸우,JKG_의,NNG_영향,VV_미치,NNG_점수,NNB_점,EC_라도,VV_떨어지,VA_굵,NNG_몽둥이,VV_죽,NNG_대,NNG_부반장,NNG_만우절,NNG_날,EC_을까,NNG_애,VV_데리,VV_나가,NNG_담임,EC_자고,VV_들어오,VV_잠그,EF_래,EC_라니까,NNG_지장,EF_대,VV_그러,EC_ᆫ데,NNG_나이,EC_으니까,NNB_자,EC_야,NNG_체크,NNG_역할,VV_맡,NNG_기록표,NNG_참여,VV_걸리,EC_나,NNB_번,NNG_가,NNG_감독,EC_러,VA_길,VV_알리,NNG_임원,NNG_모범,EC_려고,EF_ᆫ다,EF_을까,VV_벌이,NNG_부,NNG_학부모,EC_라거나,NNG_양육자,NNG_당장,NP_너,NNB_등,NNG_전교,NNG_안,NNG_삶,VV_살,EF_네,EF_잖아,NNG_한번,VV_내,EF_냐,VV_어떡하,VV_쓰,NNG_거짓말,ETM_ᆫ다는,NNG_혼자,EC_고서,NNG_기분,EC_음,EF_냐고,VV_치,NNG_미음,NNG_자,NNG_성인,EC_여서,VV_보이,NNG_만약,EC_다시피,NNG_이름,VV_외우,VV_물어보,VV_헷갈리,VV_맞히,EF_ᆫ가,NNB_개,VV_떨치,NNB_땜,NNG_약점,VA_편하,VV_다가가,EC_도록,NNG_만화,VV_사,EC_ᆫ가,EC_니까,VV_대하,NNG_강의,NNG_재미,EC_려,EC_ᆫ지,NNG_투,EC_은지,NNG_성향,NNG_체제,VV_바뀌,EC_ᆫ다고,EF_ᆫ대,NNG_강요,JX_부터,NNB_식,NNG_의사,VV_떠밀,JX_뿐,VV_가르치,NP_저거,VV_서,VA_강하,VV_보내,NNG_소화,NNG_필요,VA_싫,NNG_활용,NNG_행,NNG_행복,VV_바라,NNG_결국,NNG_졸업,NNG_합창,NNG_대회,JX_라든가,NNG_체육,NP_누구,NNG_소풍,NNG_여행
SD2401469,40대,0.0040290088638195,0.0064464141821112,0.0064464141821112,0.007252215954875101,0.0410958904109589,0.0,0.0,0.0128928283642224,0.037066881547139406,0.017727639000805803,0.0,0.031426269137792104,0.0008058017727639,0.021756647864625302,0.023368251410153102,0.0024174053182917004,0.0128928283642224,0.0016116035455278,0.008863819500402902,0.0016116035455278,0.0024174053182917004,0.0,0.0,0.0,0.021756647864625302,0.0008058017727639,0.0,0.0,0.0008058017727639,0.0024174053182917004,0.0040290088638195,0.0,0.018533440773569703,0.0064464141821112,0.033037872683319904,0.0008058017727639,0.0040290088638195,0.0032232070910556,0.007252215954875101,0.0024174053182917004,0.007252215954875101,0.008863819500402902,0.0024174053182917004,0.0016116035455278,0.0008058017727639,0.0016116035455278,0.0032232070910556,0.0008058017727639,0.008058017727639,0.0,0.020145044319097503,0.010475423045930701,0.0,0.0,0.0064464141821112,0.0,0.020145044319097503,0.0008058017727639,0.0,0.0032232070910556,0.0,0.0008058017727639,0.019339242546333603,0.0040290088638195,0.009669621273166801,0.0032232070910556,0.0,0.007252215954875101,0.0032232070910556,0.0024174053182917004,0.004834810636583401,0.0024174053182917004,0.0,0.0,0.0056406124093473006,0.0024174053182917004,0.0024174053182917004,0.0040290088638195,0.008058017727639,0.0024174053182917004,0.0,0.0040290088638195,0.0,0.0040290088638195,0.0008058017727639,0.0032232070910556,0.0008058017727639,0.0040290088638195,0.018533440773569703,0.0008058017727639,0.0,0.009669621273166801,0.0008058017727639,0.0,0.020145044319097503,0.0016116035455278,0.0032232070910556,0.0056406124093473006,0.0008058017727639,0.0024174053182917004,0.008863819500402902,0.009669621273166801,0.0008058017727639,0.009669621273166801,0.0032232070910556,0.0024174053182917004,0.0032232070910556,0.0064464141821112,0.008058017727639,0.0016116035455278,0.0040290088638195,0.0,0.0008058017727639,0.0,0.0024174053182917004,0.0,0.0008058017727639,0.0008058017727639,0.0,0.0056406124093473006,0.0,0.004834810636583401,0.010475423045930701,0.0,0.014504431909750202,0.0,0.0024174053182917004,0.0008058017727639,0.0056406124093473006,0.0,0.0032232070910556,0.004834810636583401,0.0008058017727639,0.004834810636583401,0.0,0.0008058017727639,0.0,0.0,0.007252215954875101,0.0,0.0016116035455278,0.0,0.0024174053182917004,0.0008058017727639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024174053182917004,0.0016116035455278,0.0,0.0008058017727639,0.0,0.0024174053182917004,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0,0.0008058017727639,0.0,0.0008058017727639,0.0,0.0,0.0,0.0,0.0,0.0008058017727639,0.0,0.0,0.0,0.0,0.0016116035455278,0.007252215954875101,0.0008058017727639,0.0024174053182917004,0.0,0.0,0.0,0.0016116035455278,0.0,0.0,0.0,0.0056406124093473006,0.0,0.0,0.0,0.0,0.0,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0032232070910556,0.0024174053182917004,0.0016116035455278,0.0016116035455278,0.0032232070910556,0.0016116035455278,0.0032232070910556,0.0016116035455278,0.0016116035455278,0.0016116035455278,0.0056406124093473006,0.0,0.0,0.0,0.0,0.0,0.0,0.008058017727639,0.0,0.0008058017727639,0.0016116035455278,0.0016116035455278,0.0,0.0,0.0,0.0,0.0,0.0016116035455278,0.0016116035455278,0.0,0.0008058017727639,0.0008058017727639,0.0,0.0,0.0,0.0,0.0,0.0008058017727639,0.0,0.0,0.0032232070910556,0.0016116035455278,0.0016116035455278,0.0008058017727639,0.0,0.0,0.0,0.0008058017727639,0.0,0.0,0.0,0.004834810636583401,0.004834810636583401,0.0,0.0,0.0016116035455278,0.0016116035455278,0.0008058017727639,0.0008058017727639,0.0024174053182917004,0.0008058017727639,0.0040290088638195,0.0008058017727639,0.0008058017727639,0.0024174053182917004,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0016116035455278,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0056406124093473006,0.0032232070910556,0.0032232070910556,0.0016116035455278,0.0016116035455278,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0040290088638195,0.0032232070910556,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0016116035455278,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0016116035455278,0.0008058017727639,0.0016116035455278,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0016116035455278,0.0008058017727639,0.0008058017727639,0.0016116035455278,0.0024174053182917004,0.0024174053182917004,0.0024174053182917004,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0016116035455278,0.0008058017727639,0.0024174053182917004,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0024174053182917004,0.0024174053182917004,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0016116035455278,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0024174053182917004,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0016116035455278,0.0008058017727639,0.0008058017727639,0.0024174053182917004,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0016116035455278,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0016116035455278,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0016116035455278,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639
SD2401470,40대,0.0019305019305019305,0.004826254826254826,0.0028957528957528956,0.01447876447876448,0.05019305019305019,0.004826254826254826,0.0009652509652509653,0.006756756756756757,0.017374517374517374,0.0222007722007722,0.0019305019305019305,0.015444015444015444,0.006756756756756757,0.026061776061776062,0.02027027027027027,0.003861003861003861,0.013513513513513514,0.005791505791505791,0.004826254826254826,0.0019305019305019305,0.0019305019305019305,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.02895752895752896,0.0009652509652509653,0.0009652509652509653,0.0019305019305019305,0.0019305019305019305,0.0009652509652509653,0.005791505791505791,0.0019305019305019305,0.017374517374517374,0.004826254826254826,0.037644787644787646,0.0028957528957528956,0.015444015444015444,0.008687258687258687,0.01447876447876448,0.005791505791505791,0.010617760617760617,0.012548262548262547,0.0009652509652509653,0.0028957528957528956,0.0028957528957528956,0.0019305019305019305,0.017374517374517374,0.0009652509652509653,0.008687258687258687,0.0009652509652509653,0.006756756756756757,0.008687258687258687,0.0009652509652509653,0.0009652509652509653,0.008687258687258687,0.0009652509652509653,0.016409266409266408,0.0009652509652509653,0.0019305019305019305,0.004826254826254826,0.0009652509652509653,0.0019305019305019305,0.0222007722007722,0.0009652509652509653,0.006756756756756757,0.005791505791505791,0.0028957528957528956,0.004826254826254826,0.0009652509652509653,0.0019305019305019305,0.004826254826254826,0.006756756756756757,0.003861003861003861,0.0009652509652509653,0.005791505791505791,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.003861003861003861,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.007722007722007722,0.0009652509652509653,0.003861003861003861,0.0009652509652509653,0.003861003861003861,0.01447876447876448,0.0028957528957528956,0.0019305019305019305,0.009652509652509652,0.0028957528957528956,0.0009652509652509653,0.02413127413127413,0.0019305019305019305,0.005791505791505791,0.013513513513513514,0.004826254826254826,0.0028957528957528956,0.004826254826254826,0.005791505791505791,0.0028957528957528956,0.004826254826254826,0.004826254826254826,0.0028957528957528956,0.0028957528957528956,0.005791505791505791,0.007722007722007722,0.0009652509652509653,0.003861003861003861,0.0009652509652509653,0.0009652509652509653,0.0019305019305019305,0.0009652509652509653,0.0019305019305019305,0.0028957528957528956,0.004826254826254826,0.006756756756756757,0.011583011583011582,0.0019305019305019305,0.006756756756756757,0.004826254826254826,0.0009652509652509653,0.008687258687258687,0.0009652509652509653,0.0028957528957528956,0.0019305019305019305,0.003861003861003861,0.0019305019305019305,0.0019305019305019305,0.0028957528957528956,0.0028957528957528956,0.004826254826254826,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0019305019305019305,0.0019305019305019305,0.0019305019305019305,0.0009652509652509653,0.0009652509652509653,0.0019305019305019305,0.0019305019305019305,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0028957528957528956,0.007722007722007722,0.005791505791505791,0.0009652509652509653,0.0009652509652509653,0.003861003861003861,0.0019305019305019305,0.0019305019305019305,0.0009652509652509653,0.0019305019305019305,0.0019305019305019305,0.003861003861003861,0.003861003861003861,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.003861003861003861,0.0009652509652509653,0.0028957528957528956,0.0019305019305019305,0.0019305019305019305,0.0019305019305019305,0.0019305019305019305,0.0009652509652509653,0.0009652509652509653,0.004826254826254826,0.0019305019305019305,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0019305019305019305,0.0009652509652509653,0.0009652509652509653,0.0019305019305019305,0.0028957528957528956,0.006756756756756757,0.004826254826254826,0.0009652509652509653,0.0019305019305019305,0.0009652509652509653,0.0028957528957528956,0.0028957528957528956,0.0019305019305019305,0.0009652509652509653,0.003861003861003861,0.0019305019305019305,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.003861003861003861,0.0009652509652509653,0.0019305019305019305,0.0019305019305019305,0.0019305019305019305,0.0009652509652509653,0.0009652509652509653,0.0019305019305019305,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0019305019305019305,0.0009652509652509653,0.0019305019305019305,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.006756756756756757,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
