화자ID,연령대,형태소_할머니,형태소_댁,형태소_이,형태소_잖아,형태소_맛있,형태소_는,형태소_음식,형태소_은,형태소_뭐,형태소_가,형태소_있,형태소_어,형태소_관광지,형태소_ᆯ,형태소_만,형태소_ᆫ,형태소_곳,형태소_어디,형태소_국내,형태소_여행,형태소_중,형태소_고,형태소_을,형태소_때,형태소_하,형태소_나,형태소_도,형태소_가족,형태소_지,형태소_거,형태소_먹,형태소_바다,형태소_어서,형태소_놀,형태소_그러,형태소_밖에,형태소_것,형태소_같,형태소_은데,형태소_던,형태소_기억,형태소_남,형태소_ᆫ가,형태소_타,형태소_그거,형태소_재밌,형태소_맞,형태소_축구,형태소_보,형태소_러,형태소_말,형태소_데,형태소_산,형태소_좋,형태소_계곡,형태소_면은,형태소_괜찮,형태소_을까,형태소_사람,형태소_많,형태소_으니깐,형태소_여름,형태소_면,형태소_어리,형태소_친구,형태소_를,형태소_게,형태소_줄,형태소_내려오,형태소_는데,형태소_모르,형태소_다,형태소_레일,형태소_바이크,형태소_갯벌,형태소_유치원,형태소_애초,형태소_우리,형태소_올해,형태소_겨울,형태소_ᆯ까,형태소_돈,형태소_되,형태소_ᆫ다면,형태소_기,형태소_네,형태소_스키장,형태소_재미,형태소_없,형태소_짧,형태소_코스,형태소_내,형태소_너,형태소_그때,형태소_만약,형태소_쪽,형태소_자,형태소_워터,형태소_기구,형태소_다르,형태소_시간,형태소_여수,형태소_어도,형태소_월,형태소_달,형태소_나중,형태소_사천,형태소_오,형태소_라,형태소_대,형태소_남자,형태소_집,형태소_보드,형태소_게임,형태소_면서,형태소_안,형태소_으면,형태소_다니,형태소_ᆫ다거나,형태소_이번,형태소_애,형태소_인턴,형태소_생활,형태소_륜,형태소_크,형태소_앞,형태소_운영,형태소_분,형태소_속도,형태소_조절,형태소_자기,형태소_뒤,형태소_따르,형태소_라고,형태소_따라가,형태소_야,형태소_ᆫ데,형태소_길,형태소_쪼금,형태소_들어가,형태소_다가,형태소_가이드,형태소_느리,형태소_재미있,형태소_놓치,형태소_수,형태소_생각,형태소_지역,형태소_서,형태소_회,형태소_거여서,형태소_인제,형태소_라서,형태소_유명,형태소_거든,형태소_막국수,형태소_최근,형태소_정도,형태소_위쪽,형태소_힘들,형태소_좋아하,형태소_편,형태소_거기,형태소_특이,형태소_테마파크,형태소_거나,형태소_해변,형태소_해수욕,형태소_오빠,형태소_빠지,형태소_바나나,형태소_보트,형태소_기사,형태소_께서,형태소_급커브,형태소_꺾,형태소_바람,형태소_동안,형태소_흩어지,형태소_번,형태소_다녀오,형태소_해외여행,형태소_때문,형태소_딸기,형태소_열대,형태소_과일,형태소_바,형태소_벌레,형태소_나쁘,형태소_중학교,형태소_까지,형태소_이후,형태소_조개,형태소_구이,형태소_어야,형태소_그것,형태소_클라이밍,형태소_체험,형태소_삽,형태소_들,형태소_소금,형태소_가지,형태소_으러,형태소_요즘,형태소_초보,형태소_내리,형태소_오랜만,형태소_수박,형태소_몰리,형태소_보통,형태소_워터파크,형태소_수영장,형태소_알,형태소_더라도,형태소_끝,형태소_이상,형태소_평일,형태소_언니,형태소_계시,형태소_보드게임,형태소_명,형태소_개월,형태소_학교,형태소_주변,형태소_해결,형태소_친하,형태소_자고,형태소_을지,형태소_운전,형태소_안전,형태소_관리,형태소_혼자,형태소_얼마,형태소_바뀌,형태소_돌,형태소_어떡하,형태소_거리,형태소_으니까
SD2400488,20대,0.001557632398753894,0.001557632398753894,0.03115264797507788,0.010903426791277258,0.003115264797507788,0.048286604361370715,0.001557632398753894,0.03426791277258567,0.010903426791277258,0.09968847352024922,0.014018691588785047,0.08566978193146417,0.001557632398753894,0.012461059190031152,0.006230529595015576,0.017133956386292833,0.006230529595015576,0.006230529595015576,0.001557632398753894,0.003115264797507788,0.003115264797507788,0.029595015576323987,0.028037383177570093,0.017133956386292833,0.017133956386292833,0.02336448598130841,0.012461059190031152,0.006230529595015576,0.017133956386292833,0.018691588785046728,0.006230529595015576,0.014018691588785047,0.009345794392523364,0.010903426791277258,0.001557632398753894,0.001557632398753894,0.00778816199376947,0.012461059190031152,0.009345794392523364,0.006230529595015576,0.001557632398753894,0.001557632398753894,0.001557632398753894,0.017133956386292833,0.010903426791277258,0.006230529595015576,0.010903426791277258,0.001557632398753894,0.001557632398753894,0.009345794392523364,0.006230529595015576,0.006230529595015576,0.001557632398753894,0.004672897196261682,0.006230529595015576,0.001557632398753894,0.003115264797507788,0.001557632398753894,0.001557632398753894,0.004672897196261682,0.001557632398753894,0.00778816199376947,0.014018691588785047,0.003115264797507788,0.006230529595015576,0.01557632398753894,0.00778816199376947,0.001557632398753894,0.001557632398753894,0.003115264797507788,0.001557632398753894,0.003115264797507788,0.001557632398753894,0.003115264797507788,0.003115264797507788,0.001557632398753894,0.001557632398753894,0.003115264797507788,0.001557632398753894,0.003115264797507788,0.003115264797507788,0.001557632398753894,0.006230529595015576,0.001557632398753894,0.001557632398753894,0.001557632398753894,0.003115264797507788,0.001557632398753894,0.009345794392523364,0.001557632398753894,0.004672897196261682,0.001557632398753894,0.001557632398753894,0.004672897196261682,0.001557632398753894,0.001557632398753894,0.004672897196261682,0.001557632398753894,0.001557632398753894,0.006230529595015576,0.004672897196261682,0.003115264797507788,0.001557632398753894,0.001557632398753894,0.001557632398753894,0.001557632398753894,0.001557632398753894,0.003115264797507788,0.003115264797507788,0.001557632398753894,0.001557632398753894,0.001557632398753894,0.001557632398753894,0.001557632398753894,0.003115264797507788,0.001557632398753894,0.001557632398753894,0.001557632398753894,0.001557632398753894,0.001557632398753894,0.001557632398753894,0.001557632398753894,0.001557632398753894,0.001557632398753894,0.001557632398753894,0.003115264797507788,0.001557632398753894,0.006230529595015576,0.001557632398753894,0.001557632398753894,0.001557632398753894,0.001557632398753894,0.001557632398753894,0.001557632398753894,0.001557632398753894,0.001557632398753894,0.001557632398753894,0.004672897196261682,0.001557632398753894,0.001557632398753894,0.004672897196261682,0.001557632398753894,0.001557632398753894,0.001557632398753894,0.001557632398753894,0.001557632398753894,0.001557632398753894,0.001557632398753894,0.001557632398753894,0.004672897196261682,0.001557632398753894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2400489,20대,0.0013089005235602095,0.0013089005235602095,0.015706806282722512,0.003926701570680628,0.006544502617801047,0.06282722513089005,0.0,0.020942408376963352,0.007853403141361256,0.06675392670157068,0.009162303664921465,0.0968586387434555,0.0,0.014397905759162303,0.003926701570680628,0.01963350785340314,0.005235602094240838,0.002617801047120419,0.0013089005235602095,0.002617801047120419,0.0,0.03795811518324607,0.011780104712041885,0.005235602094240838,0.013089005235602094,0.017015706806282723,0.014397905759162303,0.0013089005235602095,0.013089005235602094,0.030104712041884817,0.009162303664921465,0.005235602094240838,0.013089005235602094,0.002617801047120419,0.002617801047120419,0.0013089005235602095,0.010471204188481676,0.017015706806282723,0.0013089005235602095,0.003926701570680628,0.0,0.0,0.0013089005235602095,0.014397905759162303,0.013089005235602094,0.009162303664921465,0.005235602094240838,0.0013089005235602095,0.0,0.002617801047120419,0.006544502617801047,0.006544502617801047,0.002617801047120419,0.003926701570680628,0.011780104712041885,0.0,0.002617801047120419,0.005235602094240838,0.006544502617801047,0.009162303664921465,0.0,0.006544502617801047,0.015706806282722512,0.0,0.005235602094240838,0.003926701570680628,0.002617801047120419,0.0013089005235602095,0.0,0.006544502617801047,0.002617801047120419,0.010471204188481676,0.0013089005235602095,0.002617801047120419,0.005235602094240838,0.0,0.0,0.003926701570680628,0.0,0.002617801047120419,0.0013089005235602095,0.0013089005235602095,0.013089005235602094,0.002617801047120419,0.011780104712041885,0.0013089005235602095,0.002617801047120419,0.0,0.003926701570680628,0.0,0.002617801047120419,0.0,0.0,0.0013089005235602095,0.0,0.002617801047120419,0.0013089005235602095,0.0,0.0,0.0013089005235602095,0.0,0.0,0.005235602094240838,0.0,0.0,0.0,0.0,0.0013089005235602095,0.003926701570680628,0.002617801047120419,0.0013089005235602095,0.0,0.0,0.0,0.0013089005235602095,0.0,0.0013089005235602095,0.005235602094240838,0.0,0.0,0.0,0.0,0.0,0.0013089005235602095,0.0013089005235602095,0.0013089005235602095,0.0,0.006544502617801047,0.0,0.0,0.0,0.0,0.0013089005235602095,0.0,0.0013089005235602095,0.006544502617801047,0.002617801047120419,0.0,0.0,0.0013089005235602095,0.0,0.0013089005235602095,0.0,0.0,0.0013089005235602095,0.0013089005235602095,0.0,0.0013089005235602095,0.002617801047120419,0.0,0.0,0.0013089005235602095,0.006544502617801047,0.002617801047120419,0.0013089005235602095,0.0013089005235602095,0.002617801047120419,0.006544502617801047,0.0013089005235602095,0.005235602094240838,0.002617801047120419,0.0013089005235602095,0.006544502617801047,0.0013089005235602095,0.0013089005235602095,0.002617801047120419,0.0013089005235602095,0.002617801047120419,0.010471204188481676,0.002617801047120419,0.0013089005235602095,0.0013089005235602095,0.0013089005235602095,0.0013089005235602095,0.0013089005235602095,0.0013089005235602095,0.0013089005235602095,0.0013089005235602095,0.0013089005235602095,0.007853403141361256,0.0013089005235602095,0.0013089005235602095,0.0013089005235602095,0.0013089005235602095,0.002617801047120419,0.002617801047120419,0.0013089005235602095,0.0013089005235602095,0.0013089005235602095,0.0013089005235602095,0.002617801047120419,0.0013089005235602095,0.002617801047120419,0.0013089005235602095,0.003926701570680628,0.0013089005235602095,0.0013089005235602095,0.0013089005235602095,0.002617801047120419,0.002617801047120419,0.0013089005235602095,0.0013089005235602095,0.0013089005235602095,0.0013089005235602095,0.0013089005235602095,0.0013089005235602095,0.0013089005235602095,0.002617801047120419,0.0013089005235602095,0.0013089005235602095,0.0013089005235602095,0.0013089005235602095,0.0013089005235602095,0.0013089005235602095,0.0013089005235602095,0.0013089005235602095,0.0013089005235602095,0.002617801047120419,0.0013089005235602095,0.002617801047120419,0.0013089005235602095,0.002617801047120419,0.0013089005235602095,0.0013089005235602095,0.0013089005235602095,0.0013089005235602095,0.0013089005235602095,0.0013089005235602095,0.0013089005235602095,0.0013089005235602095,0.0013089005235602095,0.0013089005235602095,0.0013089005235602095,0.0013089005235602095,0.0013089005235602095,0.0013089005235602095,0.0013089005235602095,0.0013089005235602095
