화자ID,연령대,형태소_너희,형태소_집,형태소_은,형태소_오피스텔,형태소_잖아,형태소_층,형태소_가,형태소_ᆫ,형태소_소음,형태소_있,형태소_는,형태소_거,형태소_같,형태소_어,형태소_나,형태소_사,형태소_는데,형태소_없,형태소_은데,형태소_아파트,형태소_이상,형태소_사람,형태소_더라,형태소_우리,형태소_아무,형태소_도,형태소_상태,형태소_밑,형태소_의,형태소_올라오,형태소_ᆫ다,형태소_ᆫ가,형태소_어디,형태소_신고,형태소_들어오,형태소_다는,형태소_야,형태소_시간,형태소_이,형태소_다고,형태소_고,형태소_그것,형태소_던,형태소_어서,형태소_뭐,형태소_지,형태소_조심,형태소_어야,형태소_다,형태소_적,형태소_너,형태소_자취,형태소_를,형태소_곳,형태소_만,형태소_하,형태소_누나,형태소_살,형태소_라고,형태소_면,형태소_ᆯ,형태소_맞,형태소_것,형태소_단,형태소_말,형태소_어도,형태소_새벽,형태소_전화,형태소_라,형태소_때,형태소_게임,형태소_스트레스,형태소_만약,형태소_형제,형태소_이사,형태소_다니,형태소_마다,형태소_방,형태소_기,형태소_ᆫ데,형태소_이것,형태소_크기,형태소_큰방,형태소_작은방,형태소_누구,형태소_쓰,형태소_냐,형태소_때문,형태소_싸우,형태소_본가,형태소_데,형태소_어리,형태소_부터,형태소_초등학교,형태소_중학교,형태소_까지,형태소_한동네,형태소_내,형태소_오,형태소_거여서,형태소_느라,형태소_귀찮,형태소_바뀌,형태소_불편,형태소_적응,형태소_되,형태소_초반,형태소_친구,형태소_멀어지,형태소_괜찮,형태소_학년,형태소_고등학교,형태소_번,형태소_학,형태소_학교,형태소_쪽,형태소_좋,형태소_멀,형태소_니까,형태소_그때,형태소_경험,형태소_상황,형태소_려,형태소_그러,형태소_동네,형태소_돌아가,형태소_전원주택,형태소_꿈,형태소_을,형태소_만들,형태소_설계,형태소_비밀,형태소_공간,형태소_크,형태소_목욕탕,형태소_작업실,형태소_생각,형태소_가전제품,형태소_이러,형태소_집안일,형태소_엄마,형태소_설거지,형태소_먹,형태소_옷,형태소_분리수거,형태소_아빠,형태소_면서,형태소_오빠,형태소_거나,형태소_혼자,형태소_편하,형태소_일상,형태소_생활,형태소_패턴,형태소_가족,형태소_라도,형태소_지키,형태소_으니까,형태소_힘들,형태소_제한,형태소_근처,형태소_돈,형태소_깨지,형태소_군대,형태소_수,형태소_으면,형태소_을까,형태소_인테리어,형태소_게,형태소_이번,형태소_여,형태소_전체,형태소_완전,형태소_느낌,형태소_아프,형태소_청소,형태소_쪼끔,형태소_의자,형태소_위,형태소_올라가,형태소_침대,형태소_뭉치,형태소_정리,형태소_요즘,형태소_개성,형태소_넘치,형태소_더라고,형태소_건물,형태소_모습,형태소_다르,형태소_저것,형태소_처음,형태소_첫날,형태소_찾,형태소_단지,형태소_호,형태소_순서,형태소_대로,형태소_거기,형태소_붙,형태소_안,형태소_길,형태소_잃,형태소_분,형태소_정도,형태소_헤매,형태소_기억,형태소_앞,형태소_회사,형태소_면은,형태소_헬스장,형태소_도서관,형태소_어린이집,형태소_입주,형태소_ᆫ다는,형태소_얘기,형태소_인프라,형태소_갖추,형태소_생기,형태소_ᆫ다고,형태소_ᆯ지,형태소_모르,형태소_지금,형태소_운영,형태소_그거,형태소_주민,형태소_휴식,형태소_개,형태소_차,형태소_떠들,형태소_아줌마,형태소_비,형태소_백,형태소_깔,형태소_보,형태소_시설,형태소_꼭대기,형태소_ᆫ지,형태소_벽,형태소_방음,형태소_옆,형태소_문,형태소_입구,형태소_서,형태소_는지,형태소_대화,형태소_들리,형태소_부담,형태소_위층,형태소_지인,형태소_년,형태소_동안,형태소_여기,형태소_해,형태소_계약,형태소_똑같,형태소_연장,형태소_내년,형태소_교환,형태소_학생,형태소_올해,형태소_구하,형태소_월세,형태소_비싸,형태소_전세,형태소_늦,형태소_자,형태소_상관없,형태소_소리,형태소_중,형태소_주,형태소_이후,형태소_도시,형태소_분양,형태소_청약,형태소_담,형태소_당첨,형태소_지역,형태소_유치원,형태소_나오,형태소_고등,형태소_그쪽,형태소_려고,형태소_떨어지,형태소_놀,형태소_넓,형태소_주변,형태소_편,형태소_다음,형태소_나중,형태소_ᆫ다면,형태소_마당,형태소_식물,형태소_키우,형태소_동물,형태소_정원,형태소_가꾸,형태소_바,형태소_다락방,형태소_관리,형태소_보이,형태소_할머니,형태소_조금,형태소_잡초,형태소_자라,형태소_먼지,형태소_끼,형태소_더러워지,형태소_많,형태소_ᆷ,형태소_전원,형태소_주택,형태소_로망,형태소_전자레인지,형태소_냉장고,형태소_세탁기,형태소_밥솥,형태소_오븐,형태소_최근,형태소_여름,형태소_벌레,형태소_음식물,형태소_버리,형태소_미생물,형태소_분해,형태소_기계,형태소_찾아오,형태소_이거,형태소_ᆯ까,형태소_고민,형태소_쓰레기,형태소_넣,형태소_흙,형태소_ᆫ대,형태소_하루,형태소_냄새,형태소_대하,형태소_짜증,형태소_섞이,형태소_ᆫ단,형태소_분담,형태소_예전,형태소_화장실,형태소_식,형태소_번갈,형태소_하자,형태소_순간,형태소_쌓,형태소_다가,형태소_화내,형태소_직전,형태소_눈치,형태소_빠르,형태소_치우,형태소_기본,형태소_가구,형태소_연두색,형태소_띠,형태소_두르,형태소_색깔,형태소_싫,형태소_들어가,형태소_티,형태소_방식,형태소_꾸미,형태소_어야지,형태소_라는,형태소_짐,형태소_작,형태소_옷장,형태소_거실,형태소_행거,형태소_설치,형태소_놓아두,형태소_애매,형태소_여가,형태소_반경,형태소_중심,형태소_맞추,형태소_내려가,형태소_들,형태소_직장,형태소_발전,형태소_려면,형태소_지하,형태소_시,형태소_등록,형태소_마련
SD2401267,20대,0.0022988505747126436,0.011494252873563218,0.03103448275862069,0.0011494252873563218,0.004597701149425287,0.004597701149425287,0.027586206896551724,0.022988505747126436,0.0022988505747126436,0.029885057471264367,0.0367816091954023,0.03218390804597701,0.017241379310344827,0.05057471264367816,0.01954022988505747,0.0022988505747126436,0.013793103448275862,0.004597701149425287,0.0022988505747126436,0.011494252873563218,0.0022988505747126436,0.0034482758620689655,0.0011494252873563218,0.0034482758620689655,0.0011494252873563218,0.020689655172413793,0.0011494252873563218,0.004597701149425287,0.005747126436781609,0.0011494252873563218,0.0022988505747126436,0.0034482758620689655,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.004597701149425287,0.013793103448275862,0.0011494252873563218,0.040229885057471264,0.0011494252873563218,0.054022988505747126,0.0022988505747126436,0.013793103448275862,0.008045977011494253,0.005747126436781609,0.008045977011494253,0.0011494252873563218,0.0034482758620689655,0.004597701149425287,0.004597701149425287,0.005747126436781609,0.008045977011494253,0.009195402298850575,0.0011494252873563218,0.005747126436781609,0.022988505747126436,0.005747126436781609,0.011494252873563218,0.0034482758620689655,0.009195402298850575,0.011494252873563218,0.0011494252873563218,0.011494252873563218,0.004597701149425287,0.005747126436781609,0.0034482758620689655,0.0022988505747126436,0.0011494252873563218,0.0022988505747126436,0.01264367816091954,0.0011494252873563218,0.0022988505747126436,0.0022988505747126436,0.0011494252873563218,0.008045977011494253,0.006896551724137931,0.0011494252873563218,0.004597701149425287,0.0022988505747126436,0.004597701149425287,0.006896551724137931,0.0011494252873563218,0.0022988505747126436,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0022988505747126436,0.004597701149425287,0.0022988505747126436,0.0011494252873563218,0.0022988505747126436,0.0034482758620689655,0.0011494252873563218,0.0022988505747126436,0.0011494252873563218,0.0011494252873563218,0.0034482758620689655,0.004597701149425287,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0022988505747126436,0.01264367816091954,0.0011494252873563218,0.0022988505747126436,0.0011494252873563218,0.0011494252873563218,0.0034482758620689655,0.0034482758620689655,0.0011494252873563218,0.0022988505747126436,0.0022988505747126436,0.0022988505747126436,0.0011494252873563218,0.0011494252873563218,0.0022988505747126436,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0022988505747126436,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.005747126436781609,0.0034482758620689655,0.0011494252873563218,0.0011494252873563218,0.0022988505747126436,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0034482758620689655,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0022988505747126436,0.0034482758620689655,0.0011494252873563218,0.004597701149425287,0.0022988505747126436,0.0011494252873563218,0.0034482758620689655,0.0011494252873563218,0.0011494252873563218,0.0022988505747126436,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0022988505747126436,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0022988505747126436,0.005747126436781609,0.0011494252873563218,0.0022988505747126436,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0022988505747126436,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0022988505747126436,0.0034482758620689655,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.004597701149425287,0.0022988505747126436,0.0011494252873563218,0.0011494252873563218,0.0034482758620689655,0.0022988505747126436,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0022988505747126436,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0022988505747126436,0.0022988505747126436,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0022988505747126436,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0022988505747126436,0.0011494252873563218,0.0022988505747126436,0.0011494252873563218,0.0022988505747126436,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401268,20대,0.0,0.006329113924050633,0.027124773960216998,0.0,0.0,0.0045207956600361665,0.03074141048824593,0.0162748643761302,0.0045207956600361665,0.014466546112115732,0.039783001808318265,0.023508137432188065,0.023508137432188065,0.051537070524412296,0.0189873417721519,0.0045207956600361665,0.011754068716094032,0.006329113924050633,0.0018083182640144665,0.0018083182640144665,0.0,0.0027124773960217,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.014466546112115732,0.0,0.0,0.006329113924050633,0.0,0.0,0.003616636528028933,0.0009041591320072332,0.0,0.0027124773960217,0.0009041591320072332,0.009041591320072333,0.0,0.0379746835443038,0.0018083182640144665,0.048824593128390596,0.0045207956600361665,0.009041591320072333,0.028933092224231464,0.0054249547920434,0.0045207956600361665,0.0,0.0009041591320072332,0.011754068716094032,0.0018083182640144665,0.0081374321880651,0.003616636528028933,0.0108499095840868,0.0018083182640144665,0.003616636528028933,0.02531645569620253,0.0,0.0216998191681736,0.0027124773960217,0.0054249547920434,0.0108499095840868,0.0018083182640144665,0.014466546112115732,0.0027124773960217,0.006329113924050633,0.0018083182640144665,0.0,0.0,0.0027124773960217,0.006329113924050633,0.0018083182640144665,0.0,0.0,0.0,0.007233273056057866,0.0018083182640144665,0.0,0.0054249547920434,0.0108499095840868,0.003616636528028933,0.0,0.0,0.0,0.0,0.0,0.003616636528028933,0.0,0.0009041591320072332,0.0027124773960217,0.0027124773960217,0.007233273056057866,0.0,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0027124773960217,0.0,0.0027124773960217,0.0018083182640144665,0.0,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.0,0.0018083182640144665,0.0,0.0009041591320072332,0.0,0.0,0.003616636528028933,0.0009041591320072332,0.0018083182640144665,0.0,0.0045207956600361665,0.0018083182640144665,0.012658227848101266,0.0,0.0009041591320072332,0.0,0.0,0.003616636528028933,0.0,0.0,0.0018083182640144665,0.0,0.013562386980108499,0.0018083182640144665,0.0,0.0,0.0018083182640144665,0.0018083182640144665,0.0,0.0,0.0045207956600361665,0.0,0.0,0.0018083182640144665,0.0009041591320072332,0.0,0.0,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0018083182640144665,0.0054249547920434,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.0,0.003616636528028933,0.0009041591320072332,0.0,0.0,0.0,0.0027124773960217,0.0054249547920434,0.0,0.0,0.0,0.0,0.0,0.0018083182640144665,0.0018083182640144665,0.0,0.0027124773960217,0.0054249547920434,0.0,0.0009041591320072332,0.0,0.0,0.0,0.0,0.0018083182640144665,0.0,0.0,0.0009041591320072332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007233273056057866,0.0,0.0,0.0,0.0,0.0009041591320072332,0.0,0.0,0.0,0.0,0.0,0.0009041591320072332,0.0045207956600361665,0.0,0.0,0.0,0.0,0.0,0.0018083182640144665,0.0,0.0009041591320072332,0.0018083182640144665,0.0,0.0,0.0018083182640144665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018083182640144665,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.0,0.0,0.0,0.0,0.0,0.0,0.0009041591320072332,0.0,0.0,0.0018083182640144665,0.0027124773960217,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0018083182640144665,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0027124773960217,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0027124773960217,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0018083182640144665,0.0027124773960217,0.0009041591320072332,0.0009041591320072332,0.003616636528028933,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0027124773960217,0.0027124773960217,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0027124773960217,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.003616636528028933,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0027124773960217,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0018083182640144665,0.0018083182640144665,0.0009041591320072332,0.0018083182640144665,0.0018083182640144665,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0027124773960217,0.0027124773960217,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0018083182640144665,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0018083182640144665,0.0027124773960217,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0027124773960217,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332
