화자ID,연령대,형태소_저,형태소_는,형태소_인,형태소_가구,형태소_가족,형태소_아파트,형태소_살,형태소_고,형태소_는데,형태소_요,형태소_자취,형태소_를,형태소_하,형태소_나요,형태소_거주,형태소_ᆫ,형태소_거,형태소_ᆫ가,형태소_저희,형태소_부모,형태소_이,형태소_직장,형태소_을,형태소_다니,형태소_기,형태소_때문,형태소_가,형태소_가사,형태소_활동,형태소_설거지,형태소_빨래,형태소_청소,형태소_정도,형태소_는데요,형태소_일,형태소_오,형태소_면,형태소_몸,형태소_힘들,형태소_어,형태소_밥,형태소_도,형태소_끝내,형태소_같,형태소_습니다,형태소_친구,형태소_분,형태소_ᆫ다고,형태소_은,형태소_경우,형태소_잖아요,형태소_ᆫ가요,형태소_게,형태소_넣,형태소_은데,형태소_보통,형태소_희,형태소_옷,형태소_흰옷,형태소_검,형태소_개,형태소_ᆯ,형태소_때,형태소_의,형태소_알,형태소_쌓,형태소_소파,형태소_위,형태소_올리,형태소_으면,형태소_가져가,형태소_거나,형태소_물건,형태소_ᆸ니다,형태소_음식,형태소_만들,형태소_다,형태소_니까,형태소_되,형태소_내용,형태소_ᆫ데,형태소_음식물,형태소_쓰레기,형태소_나오,형태소_그거,형태소_뭐,형태소_라,형태소_지,형태소_처리,형태소_박스,형태소_것,형태소_있,형태소_더라고,형태소_갖,형태소_집,형태소_안,형태소_ᆫ다면,형태소_냄새,형태소_나,형태소_쓰레기통,형태소_개발,형태소_어서,형태소_진,형태소_필요,형태소_다는,형태소_다고,형태소_느끼,형태소_가전제품,형태소_생각,형태소_제품,형태소_을까요,형태소_예,형태소_옛날,형태소_건조기,형태소_라는,형태소_발명,형태소_그때,형태소_만족,형태소_거든요,형태소_유용,형태소_효율,형태소_건,형태소_가지,형태소_이것,형태소_양,형태소_많,형태소_어도,형태소_ᆷ,형태소_건조,형태소_시간,형태소_없,형태소_원하,형태소_이내,형태소_수,형태소_장점,형태소_편리,형태소_돌리,형태소_만,형태소_해결,형태소_문제,형태소_털,형태소_말리,형태소_걸리,형태소_불편,형태소_던,형태소_기억,형태소_추천,형태소_드리,형태소_사,형태소_방,형태소_인테리어,형태소_크,형태소_책상,형태소_컴퓨터,형태소_침대,형태소_끝,형태소_상황,형태소_월,형태소_내년,형태소_쯤,형태소_이사,형태소_계획,형태소_넓,형태소_공간,형태소_인테릴을,형태소_ᆯ까,형태소_생활,형태소_경험,형태소_접근,형태소_중요,형태소_근교,형태소_쪽,형태소_주변,형태소_대중교통,형태소_이용,형태소_펴,형태소_곳,형태소_선호,형태소_대중,형태소_교통,형태소_취준생,형태소_니,형태소_일거리,형태소_몰리,형태소_일자리,형태소_접점,형태소_찾,형태소_리라,형태소_거리,형태소_공원,형태소_좋,형태소_깨,형태소_안전,형태소_어요,형태소_거기,형태소_산책,형태소_휴식,형태소_취하,형태소_먹,형태소_도시락,형태소_싸,형태소_으러,형태소_시설,형태소_영화,형태소_보,형태소_데,형태소_사람,형태소_적,형태소_자리,형태소_차지,형태소_위하,형태소_비교,형태소_찾아가,형태소_마트,형태소_백화점,형태소_더라도,형태소_가격,형태소_면서,형태소_려고,형태소_노력,형태소_편,형태소_아버지,형태소_직업,형태소_번,형태소_어리,형태소_란,형태소_지만,형태소_특이,형태소_엄마,형태소_선생,형태소_옆,형태소_칸,형태소_내주,형태소_그분,형태소_라고,형태소_던지,형태소_출근,형태소_이상,형태소_너,형태소_로망,형태소_주택,형태소_마당,형태소_동물,형태소_키우,형태소_며,형태소_유학,형태소_홈스테이,형태소_전원주택,형태소_앞,형태소_수영장,형태소_층,형태소_놀,형태소_겨울,형태소_아이스하키,형태소_다양,형태소_스포츠,형태소_액티비티,형태소_그것,형태소_인하,형태소_나중,형태소_돈,형태소_벌,형태소_이서,형태소_다르,형태소_점,형태소_나타나,형태소_자신,형태소_도맡,형태소_어야,형태소_ᆫ다는,형태소_죠,형태소_부터,형태소_부분,형태소_본가,형태소_싫,형태소_모두,형태소_널,형태소_자기,형태소_분리,형태소_가전,형태소_생기,형태소_식기,형태소_세척기,형태소_등,형태소_관련,형태소_라던가,형태소_고민,형태소_요리,형태소_는다,형태소_려면,형태소_알아보,형태소_미생물,형태소_특유,형태소_과정,형태소_편안,형태소_말,형태소_ᆯ까요,형태소_감사,형태소_빠르,형태소_시일,형태소_내,형태소_도록,형태소_본인,형태소_미감,형태소_회색빛,형태소_베이지,형태소_톤,형태소_꾸미,형태소_좋아하,형태소_포스터,형태소_벽면,형태소_남아나,형태소_붙,형태소_대하,형태소_얘기,형태소_다면,형태소_중정,형태소_중점,형태소_다가,형태소_인프라,형태소_근접,형태소_편하,형태소_요즘,형태소_돌아가,형태소_느낌,형태소_들,형태소_술집,형태소_유흥가,형태소_산책로,형태소_구나,형태소_차,형태소_나름,형태소_가시,형태소_근처,형태소_이유,형태소_처음,형태소_번째,형태소_년,형태소_넘,형태소_그러,형태소_자마자,형태소_케이스,형태소_는지,형태소_고미,형태소_고려,형태소_수압,형태소_이나,형태소_중,형태소_강가,형태소_예요,형태소_뛰,형태소_러닝,형태소_걸어가,형태소_강,형태소_천,형태소_퇴근,형태소_돌아오,형태소_들리,형태소_혼자,형태소_서,형태소_영화관,형태소_주,형태소_충동,형태소_심야,형태소_러,형태소_나가,형태소_야식,형태소_활용,형태소_이번,형태소_초등,형태소_학교,형태소_중학교,형태소_고등학교,형태소_지역,형태소_비밀,형태소_초등학교,형태소_밝히,형태소_고등학생,형태소_모르,형태소_자고,형태소_조르,형태소_할머니,형태소_비눗방울,형태소_불,형태소_ᆫ다,형태소_든지,형태소_앞집,형태소_강아지,형태소_구체,형태소_ᆫ지,형태소_채소,형태소_기르,형태소_자급자족,형태소_토마토,형태소_오이
SD2401615,20대,0.025096525096525095,0.03088803088803089,0.0009652509652509653,0.0009652509652509653,0.006756756756756757,0.0009652509652509653,0.0028957528957528956,0.04054054054054054,0.01833976833976834,0.0222007722007722,0.0019305019305019305,0.01833976833976834,0.037644787644787646,0.0028957528957528956,0.0019305019305019305,0.025096525096525095,0.012548262548262547,0.004826254826254826,0.004826254826254826,0.004826254826254826,0.03667953667953668,0.0019305019305019305,0.03185328185328185,0.0019305019305019305,0.01833976833976834,0.013513513513513514,0.027992277992277992,0.0009652509652509653,0.0009652509652509653,0.0019305019305019305,0.004826254826254826,0.0009652509652509653,0.003861003861003861,0.0028957528957528956,0.0019305019305019305,0.0009652509652509653,0.006756756756756757,0.0009652509652509653,0.0019305019305019305,0.013513513513513514,0.0028957528957528956,0.012548262548262547,0.0009652509652509653,0.023166023166023165,0.009652509652509652,0.0028957528957528956,0.0028957528957528956,0.0009652509652509653,0.032818532818532815,0.0019305019305019305,0.0028957528957528956,0.0019305019305019305,0.006756756756756757,0.0019305019305019305,0.0019305019305019305,0.0009652509652509653,0.0009652509652509653,0.007722007722007722,0.0009652509652509653,0.0009652509652509653,0.0019305019305019305,0.011583011583011582,0.006756756756756757,0.011583011583011582,0.0019305019305019305,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.003861003861003861,0.0019305019305019305,0.0028957528957528956,0.0009652509652509653,0.003861003861003861,0.0009652509652509653,0.0009652509652509653,0.003861003861003861,0.0009652509652509653,0.003861003861003861,0.0009652509652509653,0.005791505791505791,0.0019305019305019305,0.0019305019305019305,0.0019305019305019305,0.0009652509652509653,0.0019305019305019305,0.003861003861003861,0.0028957528957528956,0.0019305019305019305,0.0009652509652509653,0.009652509652509652,0.025096525096525095,0.0009652509652509653,0.0019305019305019305,0.011583011583011582,0.0019305019305019305,0.0009652509652509653,0.0019305019305019305,0.004826254826254826,0.0028957528957528956,0.0019305019305019305,0.011583011583011582,0.0009652509652509653,0.0019305019305019305,0.0009652509652509653,0.003861003861003861,0.0009652509652509653,0.0009652509652509653,0.007722007722007722,0.0028957528957528956,0.0019305019305019305,0.0009652509652509653,0.0019305019305019305,0.004826254826254826,0.0009652509652509653,0.0009652509652509653,0.003861003861003861,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0019305019305019305,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0019305019305019305,0.0019305019305019305,0.0019305019305019305,0.0019305019305019305,0.004826254826254826,0.0009652509652509653,0.0019305019305019305,0.0009652509652509653,0.003861003861003861,0.0019305019305019305,0.0019305019305019305,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.003861003861003861,0.004826254826254826,0.0009652509652509653,0.0009652509652509653,0.006756756756756757,0.0019305019305019305,0.0028957528957528956,0.0019305019305019305,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0019305019305019305,0.0009652509652509653,0.0009652509652509653,0.005791505791505791,0.0009652509652509653,0.003861003861003861,0.0019305019305019305,0.0009652509652509653,0.0009652509652509653,0.0019305019305019305,0.004826254826254826,0.0009652509652509653,0.0019305019305019305,0.0009652509652509653,0.0019305019305019305,0.006756756756756757,0.0019305019305019305,0.0009652509652509653,0.0009652509652509653,0.006756756756756757,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0019305019305019305,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0028957528957528956,0.003861003861003861,0.005791505791505791,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.003861003861003861,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0019305019305019305,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.003861003861003861,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0028957528957528956,0.0009652509652509653,0.004826254826254826,0.0009652509652509653,0.0009652509652509653,0.0028957528957528956,0.0019305019305019305,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0019305019305019305,0.004826254826254826,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0019305019305019305,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0019305019305019305,0.0028957528957528956,0.004826254826254826,0.0028957528957528956,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0019305019305019305,0.0028957528957528956,0.0019305019305019305,0.0009652509652509653,0.0019305019305019305,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401616,20대,0.011494252873563218,0.0421455938697318,0.0,0.0,0.0019157088122605363,0.0,0.013409961685823755,0.033524904214559385,0.009578544061302681,0.016283524904214558,0.0009578544061302681,0.031609195402298854,0.033524904214559385,0.004789272030651341,0.0,0.018199233716475097,0.012452107279693486,0.0019157088122605363,0.0019157088122605363,0.0,0.0421455938697318,0.0,0.028735632183908046,0.0,0.005747126436781609,0.0019157088122605363,0.019157088122605363,0.004789272030651341,0.0019157088122605363,0.0009578544061302681,0.0028735632183908046,0.0009578544061302681,0.0009578544061302681,0.0019157088122605363,0.0009578544061302681,0.0019157088122605363,0.006704980842911878,0.0,0.0,0.01532567049808429,0.0,0.016283524904214558,0.0,0.008620689655172414,0.007662835249042145,0.0038314176245210726,0.0,0.0009578544061302681,0.020114942528735632,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.014367816091954023,0.0019157088122605363,0.0009578544061302681,0.0,0.0,0.0,0.0,0.0,0.0019157088122605363,0.013409961685823755,0.01053639846743295,0.006704980842911878,0.0019157088122605363,0.0,0.0,0.0,0.0,0.0028735632183908046,0.0,0.0019157088122605363,0.0019157088122605363,0.008620689655172414,0.0,0.0009578544061302681,0.006704980842911878,0.0019157088122605363,0.008620689655172414,0.0,0.005747126436781609,0.006704980842911878,0.004789272030651341,0.0028735632183908046,0.0,0.0,0.0,0.0028735632183908046,0.004789272030651341,0.0,0.013409961685823755,0.027777777777777776,0.0019157088122605363,0.0038314176245210726,0.012452107279693486,0.0028735632183908046,0.0,0.0019157088122605363,0.0009578544061302681,0.0,0.0,0.016283524904214558,0.0,0.0019157088122605363,0.0009578544061302681,0.0028735632183908046,0.0028735632183908046,0.0,0.009578544061302681,0.0,0.0009578544061302681,0.0,0.0,0.005747126436781609,0.0019157088122605363,0.0,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0,0.0,0.0,0.0,0.0,0.0,0.005747126436781609,0.0009578544061302681,0.0009578544061302681,0.0,0.0019157088122605363,0.005747126436781609,0.0,0.0,0.004789272030651341,0.0009578544061302681,0.0,0.0038314176245210726,0.0,0.0,0.0,0.0,0.0,0.0,0.0019157088122605363,0.005747126436781609,0.0,0.0009578544061302681,0.0,0.005747126436781609,0.0019157088122605363,0.0019157088122605363,0.0,0.0,0.0,0.0,0.0,0.0009578544061302681,0.0,0.0,0.0,0.011494252873563218,0.0009578544061302681,0.0,0.0028735632183908046,0.0,0.0,0.005747126436781609,0.0019157088122605363,0.0,0.0019157088122605363,0.0,0.0,0.008620689655172414,0.0,0.0,0.0,0.0009578544061302681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009578544061302681,0.0009578544061302681,0.0028735632183908046,0.0,0.0009578544061302681,0.007662835249042145,0.0009578544061302681,0.0,0.0,0.0,0.0038314176245210726,0.0,0.0,0.0,0.004789272030651341,0.004789272030651341,0.0028735632183908046,0.0,0.004789272030651341,0.004789272030651341,0.0,0.0,0.0,0.0,0.0,0.0038314176245210726,0.0,0.0,0.0,0.0028735632183908046,0.0009578544061302681,0.0,0.004789272030651341,0.0,0.0,0.0038314176245210726,0.0019157088122605363,0.0,0.0009578544061302681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038314176245210726,0.0,0.0,0.0,0.0,0.0009578544061302681,0.0,0.0038314176245210726,0.0,0.0019157088122605363,0.0009578544061302681,0.0,0.0,0.0009578544061302681,0.0019157088122605363,0.0,0.0,0.0019157088122605363,0.0,0.0,0.0,0.0,0.0,0.0028735632183908046,0.0,0.0,0.0,0.0,0.0019157088122605363,0.0028735632183908046,0.0038314176245210726,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0028735632183908046,0.0009578544061302681,0.0028735632183908046,0.0009578544061302681,0.007662835249042145,0.0038314176245210726,0.0009578544061302681,0.0019157088122605363,0.0019157088122605363,0.0009578544061302681,0.0019157088122605363,0.0028735632183908046,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0019157088122605363,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0028735632183908046,0.0019157088122605363,0.0038314176245210726,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0019157088122605363,0.0009578544061302681,0.0009578544061302681,0.0019157088122605363,0.0028735632183908046,0.0028735632183908046,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0019157088122605363,0.0009578544061302681,0.0028735632183908046,0.0009578544061302681,0.0019157088122605363,0.0028735632183908046,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0019157088122605363,0.0028735632183908046,0.0019157088122605363,0.0009578544061302681,0.0009578544061302681,0.0028735632183908046,0.0009578544061302681,0.0009578544061302681,0.0028735632183908046,0.0009578544061302681,0.0009578544061302681,0.0019157088122605363,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0019157088122605363,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0019157088122605363,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0019157088122605363,0.0009578544061302681,0.0019157088122605363,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0019157088122605363,0.0009578544061302681,0.0009578544061302681,0.0019157088122605363,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0019157088122605363,0.0009578544061302681,0.0009578544061302681,0.0019157088122605363,0.0019157088122605363,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0019157088122605363,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681
