화자ID,연령대,형태소_이번,형태소_학교,형태소_축제,형태소_뉴진스,형태소_오,형태소_ᆫ,형태소_거,형태소_보,형태소_어,형태소_나,형태소_아무것,형태소_도,형태소_모르,형태소_애,형태소_러,형태소_가,형태소_더라,형태소_우리,형태소_다니,형태소_ᆯ,형태소_때,형태소_좋,형태소_던,형태소_가수,형태소_적,형태소_있,형태소_니,형태소_정상,형태소_수,형태소_체육,형태소_대회,형태소_그거,형태소_말,형태소_고,형태소_는,형태소_지,형태소_그때,형태소_학생회,형태소_이,형태소_좋아하,형태소_어서,형태소_대신,형태소_임하,형태소_별,형태소_사람,형태소_잖아,형태소_없,형태소_곳,형태소_실습,형태소_맞,형태소_선배,형태소_는데,형태소_하,형태소_다,형태소_니까,형태소_혼나,형태소_과목,형태소_초등,형태소_을,형태소_밝,형태소_재밌,형태소_를,형태소_사탕,형태소_주,형태소_과자,형태소_나누,형태소_어이없,형태소_네,형태소_칭찬,형태소_에이,형태소_플러스,형태소_ᆯ걸,형태소_지역,형태소_보건소,형태소_나가,형태소_체조,형태소_만들,형태소_어르,형태소_분,형태소_가르치,형태소_알,형태소_뭐,형태소_손,형태소_기,형태소_것,형태소_무릎,형태소_굽히,형태소_선생,형태소_자료,형태소_읽,형태소_지침서,형태소_채우,형태소_그리,형태소_어르신,형태소_가족,형태소_물어보,형태소_막히,형태소_힘들,형태소_괜찮,형태소_게,형태소_다고,형태소_그러,형태소_넘어가,형태소_밥,형태소_맛있,형태소_거기,형태소_여비,형태소_짬뽕,형태소_번,형태소_밖에,형태소_먹,형태소_면서,형태소_저녁,형태소_라면,형태소_많,형태소_은,형태소_야,형태소_살,형태소_찌,형태소_거든,형태소_점심밥,형태소_바쁘,형태소_신경,형태소_쓰,형태소_경우,형태소_고생,형태소_사물함,형태소_배우,형태소_비우,형태소_날,형태소_싫,형태소_전공,형태소_책,형태소_으니까,형태소_해부학,형태소_성인,형태소_간호,형태소_권,형태소_들,형태소_같,형태소_층,형태소_으면,형태소_은데,형태소_마지막,형태소_학생,형태소_실,형태소_옮기,형태소_쪽,형태소_제일,형태소_입구,형태소_위치,형태소_다르,형태소_관,형태소_멀,형태소_그것,형태소_학년,형태소_행동,형태소_봉사,형태소_시간,형태소_어야,형태소_되,형태소_까지,형태소_끝,형태소_미루,형태소_다가,형태소_교수,형태소_전화,형태소_냐,형태소_기억나,형태소_일,형태소_전,형태소_ᆫ데,형태소_점수,형태소_가지,형태소_도표,형태소_막,형태소_차이,형태소_크,형태소_ᆫ다고,형태소_데,형태소_수박,형태소_게임,형태소_빠지,형태소_높,형태소_수업,형태소_소리,형태소_들리,형태소_ᆫ다,형태소_두,형태소_남,형태소_치,형태소_원어민,형태소_뜨,형태소_길래,형태소_신청,형태소_바뀌,형태소_더라고,형태소_징,형태소_수강,형태소_정정,형태소_들어가,형태소_바꾸,형태소_려고,형태소_뿐,형태소_만,형태소_라,형태소_사자성어,형태소_공책,형태소_뜻,형태소_페이지,형태소_멈추,형태소_지금,형태소_누구,형태소_ᆫ다던데,형태소_비,형태소_제시,형태소_부르,형태소_발라드,형태소_생각,형태소_노래,형태소_재미없,형태소_따르,형태소_너,형태소_얼마,형태소_혼,형태소_옛날,형태소_중환자실,형태소_생각나,형태소_말괄량이,형태소_초등학생,형태소_비슷하,형태소_다음,형태소_지난주,형태소_냐고,형태소_떼,형태소_비교,형태소_냐며,형태소_유일,형태소_여,형태소_준비,형태소_라고,형태소_자기,형태소_말씀,형태소_똑같,형태소_초등학교,형태소_문제,형태소_재고,형태소_할머니,형태소_할아버지,형태소_놀,형태소_성적,형태소_나오,형태소_보이,형태소_부터,형태소_이거,형태소_시키,형태소_길,형태소_계속,형태소_박수,형태소_치매,형태소_예방,형태소_그림,형태소_찾,형태소_산책,형태소_바라,형태소_는지,형태소_나중,형태소_완전,형태소_박사,형태소_계시,형태소_어도,형태소_설명,형태소_정도,형태소_지어내,형태소_밑,형태소_짜장면,형태소_집,형태소_중국집,형태소_ᆫ가,형태소_맛,형태소_차돌,형태소_국립,형태소_병원,형태소_저녁밥,형태소_점심,형태소_서글프,형태소_학기,형태소_마다,형태소_정리,형태소_기숙사,형태소_통학,형태소_잃어버리,형태소_가져가,형태소_교실,형태소_놔두,형태소_든,형태소_놓아두,형태소_건들,형태소_면,형태소_아무,형태소_건,형태소_후배,형태소_건드리,형태소_과,형태소_필요,형태소_끝내,형태소_휴학,형태소_뒤,형태소_까먹,형태소_이상,형태소_잔소리,형태소_심하,형태소_찾아오,형태소_혼내,형태소_지내,형태소_중,형태소_자,형태소_공부,형태소_시험,형태소_너희,형태소_반,형태소_얘기,형태소_중학,형태소_느낌,형태소_성숙,형태소_라서,형태소_짓,형태소_앞,형태소_급하,형태소_끄,형태소_펴,형태소_기억,형태소_옆,형태소_진짜,형태소_으려고,형태소_년,형태소_동안,형태소_명,형태소_학점
SD2400220,20대,0.0025412960609911056,0.0063532401524777635,0.0012706480304955528,0.0012706480304955528,0.008894536213468869,0.026683608640406607,0.020330368487928845,0.005082592121982211,0.09148665819567979,0.04701397712833545,0.0012706480304955528,0.01397712833545108,0.0012706480304955528,0.005082592121982211,0.0012706480304955528,0.0241423125794155,0.0025412960609911056,0.020330368487928845,0.005082592121982211,0.01397712833545108,0.025412960609911054,0.007623888182973317,0.007623888182973317,0.0012706480304955528,0.0038119440914866584,0.015247776365946633,0.0012706480304955528,0.0025412960609911056,0.005082592121982211,0.0012706480304955528,0.0012706480304955528,0.008894536213468869,0.0063532401524777635,0.03303684879288437,0.03811944091486658,0.021601016518424398,0.011435832274459974,0.0012706480304955528,0.022871664548919948,0.0038119440914866584,0.01905972045743329,0.0025412960609911056,0.0012706480304955528,0.0012706480304955528,0.0025412960609911056,0.01397712833545108,0.0038119440914866584,0.0012706480304955528,0.008894536213468869,0.005082592121982211,0.0025412960609911056,0.011435832274459974,0.0241423125794155,0.005082592121982211,0.0038119440914866584,0.0025412960609911056,0.0012706480304955528,0.0012706480304955528,0.01905972045743329,0.0012706480304955528,0.0025412960609911056,0.0038119440914866584,0.0012706480304955528,0.0025412960609911056,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0025412960609911056,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0038119440914866584,0.0012706480304955528,0.0038119440914866584,0.0038119440914866584,0.0012706480304955528,0.0025412960609911056,0.0012706480304955528,0.0012706480304955528,0.0025412960609911056,0.0012706480304955528,0.0063532401524777635,0.005082592121982211,0.0012706480304955528,0.0012706480304955528,0.005082592121982211,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.005082592121982211,0.0025412960609911056,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.011435832274459974,0.0012706480304955528,0.0063532401524777635,0.0025412960609911056,0.0025412960609911056,0.0012706480304955528,0.0025412960609911056,0.0038119440914866584,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.005082592121982211,0.0012706480304955528,0.007623888182973317,0.0025412960609911056,0.0012706480304955528,0.0012706480304955528,0.0038119440914866584,0.010165184243964422,0.0063532401524777635,0.0025412960609911056,0.0025412960609911056,0.0025412960609911056,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0025412960609911056,0.0012706480304955528,0.0012706480304955528,0.0038119440914866584,0.0012706480304955528,0.0012706480304955528,0.0025412960609911056,0.0025412960609911056,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0025412960609911056,0.0025412960609911056,0.0012706480304955528,0.0025412960609911056,0.0012706480304955528,0.0012706480304955528,0.0038119440914866584,0.0025412960609911056,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.005082592121982211,0.0038119440914866584,0.0012706480304955528,0.0012706480304955528,0.0038119440914866584,0.0038119440914866584,0.0038119440914866584,0.0038119440914866584,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.01905972045743329,0.0012706480304955528,0.0025412960609911056,0.0025412960609911056,0.0012706480304955528,0.0012706480304955528,0.0025412960609911056,0.0025412960609911056,0.0012706480304955528,0.0025412960609911056,0.0012706480304955528,0.0025412960609911056,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0038119440914866584,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0038119440914866584,0.0025412960609911056,0.0025412960609911056,0.0012706480304955528,0.0025412960609911056,0.0012706480304955528,0.0012706480304955528,0.0025412960609911056,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0025412960609911056,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2400221,20대,0.0,0.006183745583038869,0.0008833922261484099,0.0008833922261484099,0.009717314487632508,0.019434628975265017,0.02120141342756184,0.00441696113074205,0.08568904593639576,0.03975265017667844,0.0,0.01678445229681979,0.00265017667844523,0.011484098939929329,0.0008833922261484099,0.03180212014134275,0.0008833922261484099,0.007950530035335688,0.00265017667844523,0.006183745583038869,0.0088339222614841,0.00530035335689046,0.0176678445229682,0.0008833922261484099,0.006183745583038869,0.013250883392226149,0.00441696113074205,0.0008833922261484099,0.0017667844522968198,0.0,0.0,0.00530035335689046,0.00265017667844523,0.06625441696113074,0.03268551236749117,0.019434628975265017,0.009717314487632508,0.0,0.022968197879858657,0.0,0.00441696113074205,0.0,0.0,0.0,0.00530035335689046,0.00530035335689046,0.007067137809187279,0.0,0.00265017667844523,0.013250883392226149,0.0008833922261484099,0.015017667844522967,0.022968197879858657,0.006183745583038869,0.006183745583038869,0.0035335689045936395,0.0,0.0008833922261484099,0.00530035335689046,0.0,0.011484098939929329,0.0017667844522968198,0.0,0.0017667844522968198,0.0008833922261484099,0.0,0.0,0.0035335689045936395,0.0008833922261484099,0.0,0.0,0.0,0.0008833922261484099,0.00265017667844523,0.0035335689045936395,0.0,0.0017667844522968198,0.0,0.0,0.0,0.0017667844522968198,0.0035335689045936395,0.0,0.00441696113074205,0.009717314487632508,0.0,0.0,0.00441696113074205,0.0,0.0008833922261484099,0.0008833922261484099,0.0017667844522968198,0.0,0.0,0.0,0.0,0.0,0.00441696113074205,0.0008833922261484099,0.007067137809187279,0.00265017667844523,0.0035335689045936395,0.0017667844522968198,0.00530035335689046,0.00530035335689046,0.0017667844522968198,0.0017667844522968198,0.00265017667844523,0.0035335689045936395,0.0,0.006183745583038869,0.0017667844522968198,0.0,0.0,0.00265017667844523,0.011484098939929329,0.0,0.00265017667844523,0.0008833922261484099,0.0,0.0008833922261484099,0.0,0.0,0.0035335689045936395,0.0,0.0008833922261484099,0.00265017667844523,0.0,0.0017667844522968198,0.0,0.0008833922261484099,0.0,0.00265017667844523,0.0008833922261484099,0.0,0.0,0.0,0.0,0.0008833922261484099,0.013250883392226149,0.0,0.0017667844522968198,0.0035335689045936395,0.0,0.0008833922261484099,0.0,0.0,0.0,0.0,0.0,0.0,0.0008833922261484099,0.0,0.0,0.0,0.0017667844522968198,0.0,0.0,0.0008833922261484099,0.0017667844522968198,0.0035335689045936395,0.0,0.0,0.0,0.00530035335689046,0.015017667844522967,0.0008833922261484099,0.0,0.0,0.0008833922261484099,0.0,0.00265017667844523,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0,0.0,0.0,0.00265017667844523,0.00441696113074205,0.0,0.0,0.0008833922261484099,0.0008833922261484099,0.0035335689045936395,0.0035335689045936395,0.0008833922261484099,0.0,0.0008833922261484099,0.0,0.0,0.00265017667844523,0.0,0.0008833922261484099,0.0017667844522968198,0.0,0.0017667844522968198,0.0,0.0017667844522968198,0.0,0.0008833922261484099,0.0,0.00265017667844523,0.0,0.00441696113074205,0.00530035335689046,0.0,0.0,0.0,0.0,0.0,0.0008833922261484099,0.0035335689045936395,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.00441696113074205,0.0008833922261484099,0.00265017667844523,0.0008833922261484099,0.0008833922261484099,0.0017667844522968198,0.007067137809187279,0.0008833922261484099,0.00265017667844523,0.0017667844522968198,0.0008833922261484099,0.0017667844522968198,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.00441696113074205,0.0017667844522968198,0.0017667844522968198,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.00265017667844523,0.0035335689045936395,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.00265017667844523,0.0017667844522968198,0.0017667844522968198,0.0017667844522968198,0.00265017667844523,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.00441696113074205,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0017667844522968198,0.0008833922261484099,0.0008833922261484099,0.0017667844522968198,0.00265017667844523,0.0008833922261484099,0.0008833922261484099,0.0017667844522968198,0.0017667844522968198,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0035335689045936395,0.0008833922261484099,0.0017667844522968198,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0017667844522968198,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0017667844522968198,0.0008833922261484099,0.0017667844522968198,0.0008833922261484099,0.0008833922261484099,0.00265017667844523,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0017667844522968198,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0017667844522968198,0.0008833922261484099,0.00265017667844523,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0017667844522968198,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0017667844522968198,0.0008833922261484099,0.0017667844522968198,0.0008833922261484099,0.00265017667844523,0.0008833922261484099,0.00265017667844523,0.0008833922261484099,0.0017667844522968198,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0035335689045936395,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0035335689045936395,0.0008833922261484099
