화자ID,연령대,형태소_최근,형태소_도,형태소_알,형태소_다시피,형태소_옆집,형태소_이,형태소_이사,형태소_가,형태소_고,형태소_분,형태소_들어오,형태소_잖아,형태소_어,형태소_저번,형태소_옆,형태소_집,형태소_있,형태소_을,형태소_때,형태소_는,형태소_는데,형태소_요즘,형태소_은,형태소_조용하,형태소_ᆫ,형태소_거,형태소_같,형태소_그러,형태소_니까,형태소_우리,형태소_오,형태소_들리,형태소_던,형태소_고양이,형태소_소리,형태소_지,형태소_맞,형태소_던데,형태소_맞은편,형태소_왼쪽,형태소_호,형태소_ᆫ가,형태소_번,형태소_적,형태소_없,형태소_술판,형태소_벌이,형태소_는지,형태소_이것,형태소_복도,형태소_더라고,형태소_어서,형태소_문,형태소_열,형태소_마시,형태소_떠들,형태소_나,형태소_ᆫ지,형태소_그것,형태소_닫히,형태소_더라,형태소_모르,형태소_틈,형태소_말,형태소_크,형태소_게,형태소_면,형태소_새,형태소_살,형태소_데,형태소_빨래,형태소_돌리,형태소_뭐,형태소_뜨,형태소_편,형태소_ᆫ데,형태소_돌아가,형태소_통,형태소_기,형태소_것,형태소_넣,형태소_효과음,형태소_끝,형태소_노래,형태소_나오,형태소_정도,형태소_라,형태소_그거,형태소_은데,형태소_밤늦,형태소_다,형태소_세탁기,형태소_무디,형태소_예전,형태소_시험,형태소_전날,형태소_밤,형태소_시,형태소_그때,형태소_샤워,형태소_늦,형태소_드라이기,형태소_를,형태소_쓰,형태소_누구,형태소_가지,형태소_의,형태소_얘기,형태소_청소기,형태소_냐,형태소_ᆯ,형태소_처음,형태소_라고,형태소_하,형태소_사람,형태소_마다,형태소_다양,형태소_조심,형태소_어야,형태소_되,형태소_밑,형태소_위,형태소_벽,형태소_소음,형태소_층,형태소_간,형태소_거기,형태소_대하,형태소_공감,형태소_ᆫ다,형태소_전,형태소_자취,형태소_년,형태소_내,형태소_둔하,형태소_남,형태소_만,형태소_지내,형태소_면서,형태소_보,형태소_이어폰,형태소_끼,형태소_켜,형태소_는다든가,형태소_지만,형태소_느끼,형태소_수,형태소_구나,형태소_불,형태소_스트레스,형태소_생각,형태소_참,형태소_다는,형태소_건조기,형태소_땜,형태소_불편,형태소_공용,형태소_자리,형태소_완전,형태소_상황,형태소_비,형태소_날,형태소_경우,형태소_네,형태소_혼자,형태소_집안,형태소_일,형태소_많,형태소_으니까,형태소_들,형태소_밥,형태소_사,형태소_먹,형태소_으면,형태소_상관없,형태소_는다,형태소_든가,형태소_요리,형태소_수고,형태소_음,형태소_설거지,형태소_생기,형태소_점,형태소_손,형태소_널,형태소_너,형태소_귀찮,형태소_잔소리,형태소_이거,형태소_가정,형태소_다르,형태소_집안일,형태소_싫,형태소_나쁘,형태소_다고,형태소_쌓이,형태소_자,형태소_서,형태소_청소,형태소_화장실,형태소_바닥,형태소_개,형태소_먼지,형태소_방치,형태소_어도,형태소_머리카락,형태소_박스,형태소_테이프,형태소_주일,형태소_니깐,형태소_힘들,형태소_작년,형태소_까지,형태소_옮기,형태소_려고,형태소_이삿짐,형태소_비슷하,형태소_을까,형태소_란,형태소_방음,형태소_이것저것,형태소_ᆫ다는,형태소_굴,형태소_쪽,형태소_생활,형태소_계획,형태소_만족,형태소_공간,형태소_신발장,형태소_입구,형태소_여,형태소_부족,형태소_현관,형태소_신발,형태소_두,형태소_수납장,형태소_기본,형태소_갖추,형태소_옷장,형태소_작,형태소_옷걸이,형태소_걸,형태소_옷,형태소_건조대,형태소_부분,형태소_자면,형태소_창문,형태소_북향,형태소_남향,형태소_좋,형태소_앞,형태소_뷰가,형태소_뷰,형태소_막,형태소_높,형태소_건물,형태소_보이,형태소_바다,형태소_느낌,형태소_대신,형태소_햇빛,형태소_여름,형태소_단점,형태소_위치,형태소_마음,형태소_제외,형태소_필요,형태소_스피커,형태소_옥상,형태소_키우,형태소_방,형태소_빼,형태소_집주인,형태소_제재,형태소_지금,형태소_밖,형태소_가전,형태소_거든,형태소_예,형태소_머리,형태소_말리,형태소_티브이,형태소_신경,형태소_ᆫ단,형태소_야,형태소_오빠,형태소_윗집,형태소_학교,형태소_찾아가,형태소_새벽,형태소_공부,형태소_쿵쿵거리,형태소_화,형태소_막대기,형태소_천장,형태소_치,형태소_존재,형태소_라는,형태소_중,형태소_행거,형태소_기계,형태소_돌,형태소_끝나,형태소_기다리,형태소_아파트,형태소_이러,형태소_원룸,형태소_자체,형태소_넓,형태소_웬만하,형태소_장마철,형태소_이나,형태소_제약,형태소_동안,형태소_다가,형태소_대학교,형태소_독립,형태소_은지,형태소_가족,형태소_주거,형태소_형태,형태소_성향,형태소_들어가,형태소_어야지,형태소_대학,형태소_기숙사,형태소_학년,형태소_러,형태소_구성원,형태소_패턴,형태소_맞추,형태소_가사,형태소_감수,형태소_만큼,형태소_보장,형태소_인,형태소_가구,형태소_걸리,형태소_괜찮,형태소_이라도,형태소_티,형태소_장소,형태소_주,형태소_안,형태소_졸업,형태소_다음,형태소_짐,형태소_정리,형태소_자신,형태소_때문,형태소_꺼리,형태소_구석,형태소_인테리어,형태소_부,형태소_반대,형태소_좋아하,형태소_식탁,형태소_화분,형태소_심,형태소_인형,형태소_놔두,형태소_닦,형태소_꾸미,형태소_기분,형태소_늘,형태소_미니,형태소_오븐,형태소_빵,형태소_데우,형태소_전자,형태소_기기,형태소_용품
SD2400775,20대,0.001759014951627089,0.028144239226033423,0.0008795074758135445,0.0008795074758135445,0.001759014951627089,0.03342128408091469,0.001759014951627089,0.025505716798592787,0.048372911169744945,0.0008795074758135445,0.001759014951627089,0.002638522427440633,0.04573438874230431,0.001759014951627089,0.0008795074758135445,0.016710642040457344,0.014072119613016711,0.01759014951627089,0.008795074758135445,0.058927000879507474,0.010554089709762533,0.0043975373790677225,0.026385224274406333,0.0008795074758135445,0.032541776605101144,0.024626209322779244,0.013192612137203167,0.002638522427440633,0.007036059806508356,0.006156552330694811,0.002638522427440633,0.006156552330694811,0.003518029903254178,0.0008795074758135445,0.010554089709762533,0.006156552330694811,0.001759014951627089,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.001759014951627089,0.006156552330694811,0.002638522427440633,0.002638522427440633,0.0079155672823219,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.001759014951627089,0.001759014951627089,0.001759014951627089,0.014951627088830254,0.001759014951627089,0.001759014951627089,0.0008795074758135445,0.002638522427440633,0.024626209322779244,0.002638522427440633,0.006156552330694811,0.001759014951627089,0.0008795074758135445,0.002638522427440633,0.0008795074758135445,0.005277044854881266,0.002638522427440633,0.011433597185576077,0.008795074758135445,0.001759014951627089,0.002638522427440633,0.002638522427440633,0.007036059806508356,0.006156552330694811,0.003518029903254178,0.0008795074758135445,0.005277044854881266,0.0043975373790677225,0.001759014951627089,0.0008795074758135445,0.01759014951627089,0.014072119613016711,0.002638522427440633,0.0008795074758135445,0.001759014951627089,0.0008795074758135445,0.0008795074758135445,0.002638522427440633,0.003518029903254178,0.003518029903254178,0.001759014951627089,0.002638522427440633,0.006156552330694811,0.002638522427440633,0.001759014951627089,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.002638522427440633,0.010554089709762533,0.002638522427440633,0.001759014951627089,0.001759014951627089,0.003518029903254178,0.002638522427440633,0.0008795074758135445,0.0008795074758135445,0.0079155672823219,0.002638522427440633,0.0008795074758135445,0.012313104661389622,0.002638522427440633,0.001759014951627089,0.0008795074758135445,0.0008795074758135445,0.005277044854881266,0.008795074758135445,0.0008795074758135445,0.0008795074758135445,0.002638522427440633,0.0043975373790677225,0.002638522427440633,0.001759014951627089,0.001759014951627089,0.002638522427440633,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.002638522427440633,0.0008795074758135445,0.001759014951627089,0.0008795074758135445,0.001759014951627089,0.003518029903254178,0.0008795074758135445,0.002638522427440633,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.006156552330694811,0.001759014951627089,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.003518029903254178,0.006156552330694811,0.0008795074758135445,0.003518029903254178,0.005277044854881266,0.0008795074758135445,0.002638522427440633,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.001759014951627089,0.001759014951627089,0.002638522427440633,0.001759014951627089,0.0008795074758135445,0.003518029903254178,0.002638522427440633,0.003518029903254178,0.002638522427440633,0.0043975373790677225,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.001759014951627089,0.001759014951627089,0.001759014951627089,0.002638522427440633,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.002638522427440633,0.002638522427440633,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.001759014951627089,0.0008795074758135445,0.0008795074758135445,0.002638522427440633,0.001759014951627089,0.0008795074758135445,0.005277044854881266,0.001759014951627089,0.0008795074758135445,0.0008795074758135445,0.001759014951627089,0.0008795074758135445,0.002638522427440633,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.002638522427440633,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.001759014951627089,0.0008795074758135445,0.0008795074758135445,0.0043975373790677225,0.002638522427440633,0.001759014951627089,0.0008795074758135445,0.0008795074758135445,0.001759014951627089,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.001759014951627089,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.001759014951627089,0.001759014951627089,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.003518029903254178,0.0008795074758135445,0.001759014951627089,0.003518029903254178,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.002638522427440633,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2400776,20대,0.0,0.024838012958963283,0.0,0.0,0.0010799136069114472,0.032397408207343416,0.0010799136069114472,0.020518358531317494,0.04643628509719223,0.0,0.004319654427645789,0.005399568034557235,0.03995680345572354,0.0010799136069114472,0.0021598272138228943,0.019438444924406047,0.017278617710583154,0.01511879049676026,0.0064794816414686825,0.06371490280777538,0.008639308855291577,0.0021598272138228943,0.029157667386609073,0.0010799136069114472,0.019438444924406047,0.026997840172786176,0.017278617710583154,0.0021598272138228943,0.009719222462203024,0.008639308855291577,0.0021598272138228943,0.008639308855291577,0.0,0.0032397408207343412,0.00755939524838013,0.005399568034557235,0.0021598272138228943,0.0,0.0,0.0,0.0,0.0032397408207343412,0.005399568034557235,0.0010799136069114472,0.0021598272138228943,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0,0.004319654427645789,0.011879049676025918,0.0,0.0,0.0,0.0010799136069114472,0.029157667386609073,0.0021598272138228943,0.005399568034557235,0.0,0.0,0.0032397408207343412,0.0,0.004319654427645789,0.0032397408207343412,0.005399568034557235,0.014038876889848811,0.0,0.00755939524838013,0.0021598272138228943,0.0064794816414686825,0.0064794816414686825,0.0021598272138228943,0.0,0.004319654427645789,0.0021598272138228943,0.0,0.0,0.005399568034557235,0.01079913606911447,0.0021598272138228943,0.0,0.0,0.0,0.0,0.0032397408207343412,0.0010799136069114472,0.0021598272138228943,0.0032397408207343412,0.0010799136069114472,0.0064794816414686825,0.0010799136069114472,0.0,0.0,0.0010799136069114472,0.0,0.0010799136069114472,0.0,0.0,0.0,0.0010799136069114472,0.0010799136069114472,0.017278617710583154,0.0021598272138228943,0.004319654427645789,0.0,0.0010799136069114472,0.0,0.0021598272138228943,0.0,0.0183585313174946,0.0010799136069114472,0.0,0.0183585313174946,0.004319654427645789,0.0,0.0,0.0,0.0021598272138228943,0.0032397408207343412,0.0010799136069114472,0.0010799136069114472,0.0,0.0010799136069114472,0.0010799136069114472,0.0,0.0032397408207343412,0.0,0.0,0.0,0.0021598272138228943,0.005399568034557235,0.0032397408207343412,0.0,0.0,0.0032397408207343412,0.0,0.0,0.0021598272138228943,0.0010799136069114472,0.0,0.0,0.0,0.0,0.0032397408207343412,0.0,0.008639308855291577,0.0010799136069114472,0.0,0.0010799136069114472,0.0032397408207343412,0.0021598272138228943,0.0,0.0010799136069114472,0.0,0.0,0.0,0.0010799136069114472,0.0,0.0,0.0010799136069114472,0.0,0.0,0.0,0.0021598272138228943,0.0010799136069114472,0.0010799136069114472,0.0,0.0032397408207343412,0.0021598272138228943,0.004319654427645789,0.0021598272138228943,0.0064794816414686825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021598272138228943,0.0,0.0,0.0,0.0,0.0010799136069114472,0.0010799136069114472,0.0,0.0010799136069114472,0.0,0.0,0.0010799136069114472,0.0021598272138228943,0.0010799136069114472,0.0,0.0,0.0032397408207343412,0.0,0.0032397408207343412,0.0021598272138228943,0.0010799136069114472,0.0021598272138228943,0.0,0.0,0.0021598272138228943,0.0,0.0,0.0,0.0010799136069114472,0.0,0.0,0.0,0.0021598272138228943,0.0021598272138228943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010799136069114472,0.0,0.0,0.0021598272138228943,0.0,0.004319654427645789,0.0021598272138228943,0.0,0.0,0.0010799136069114472,0.0,0.0010799136069114472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010799136069114472,0.0,0.0010799136069114472,0.004319654427645789,0.0,0.0,0.0,0.0,0.008639308855291577,0.0010799136069114472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010799136069114472,0.0,0.004319654427645789,0.0,0.0,0.0,0.0010799136069114472,0.0,0.0010799136069114472,0.0,0.0021598272138228943,0.0010799136069114472,0.0010799136069114472,0.0032397408207343412,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0021598272138228943,0.004319654427645789,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0032397408207343412,0.009719222462203024,0.0021598272138228943,0.0021598272138228943,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0032397408207343412,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0032397408207343412,0.0032397408207343412,0.0010799136069114472,0.0021598272138228943,0.0021598272138228943,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0021598272138228943,0.0021598272138228943,0.004319654427645789,0.0021598272138228943,0.0021598272138228943,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0021598272138228943,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0021598272138228943,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0032397408207343412,0.0021598272138228943,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0021598272138228943,0.0032397408207343412,0.0032397408207343412,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0032397408207343412,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472
