화자ID,연령대,형태소_친하,형태소_ᆫ,형태소_친구,형태소_분,형태소_은,형태소_이,형태소_있,형태소_ᆫ가,형태소_요,형태소_저,형태소_는,형태소_고등학교,형태소_때,형태소_어,형태소_명,형태소_다고,형태소_생각,형태소_ᆸ니다,형태소_에스에프,형태소_피,형태소_고,형태소_선생,형태소_의,형태소_대부분,형태소_가,형태소_많,형태소_나요,형태소_맞,형태소_을,형태소_하,형태소_들,형태소_아이,형태소_으면,형태소_대화,형태소_통하,형태소_본인,형태소_엠비티아이,형태소_대하,형태소_어서,형태소_알,형태소_ᆫ가요,형태소_특이,형태소_성격,형태소_모르,형태소_는데,형태소_주변,형태소_보,형태소_지,형태소_것,형태소_같,형태소_습니다,형태소_도,형태소_소개,형태소_세요,형태소_활발하,형태소_말,형태소_거,형태소_똑같,형태소_게,형태소_대응,형태소_소통,형태소_편,형태소_최대한,형태소_문제,형태소_일으키,형태소_만큼,형태소_참,형태소_다가,형태소_놓,형태소_습니까,형태소_ᆷ,형태소_정반대,형태소_단어,형태소_오지랖,형태소_넓,형태소_일,형태소_참견,형태소_끼,형태소_되,형태소_ᆯ,형태소_속,형태소_신경,형태소_쓰,형태소_받아들이,형태소_후,형태소_그거,형태소_를,형태소_상대방,형태소_표현,형태소_남녀,형태소_간,형태소_에,형태소_우정,형태소_없,형태소_남자,형태소_사람,형태소_뿐,형태소_힘,형태소_힘들,형태소_피곤,형태소_ᆸ니까,형태소_기에,형태소_만들,형태소_도록,형태소_노력,형태소_며,형태소_어디,형태소_까지,형태소_수,형태소_만약,형태소_면,형태소_허용,형태소_가능,형태소_저녁,형태소_시간,형태소_밥,형태소_김밥,형태소_집,형태소_글자,형태소_만,형태소_눈,형태소_맞춤,형태소_열풍,형태소_느끼,형태소_회사,형태소_면접,형태소_질문,형태소_종이,형태소_항목,형태소_생기,형태소_크,형태소_영향,형태소_차지,형태소_부분,형태소_전,형태소_엠비티,형태소_그,형태소_인하,형태소_기,형태소_나누,형태소_좋,형태소_소재,형태소_그쪽,형태소_마음,형태소_ᆫ다고,형태소_므로,형태소_처음,형태소_부터,형태소_긍정,형태소_검사,형태소_적,형태소_최근,형태소_반,형태소_년,형태소_넘어가,형태소_대학교,형태소_놀,형태소_러,형태소_거기,형태소_항문,형태소_지로,형태소_나오,형태소_바뀌,형태소_습,형태소_즉흥,형태소_맛있,형태소_먹,형태소_좋아하,형태소_데,형태소_순위,형태소_라고,형태소_으러,형태소_다니,형태소_겹치,형태소_나,형태소_대문자,형태소_문자,형태소_빨리,형태소_거든요,형태소_반응,형태소_어도,형태소_괜찮,형태소_중요,형태소_바라,형태소_구나,형태소_정도,형태소_충분하,형태소_티,형태소_에프,형태소_성향,형태소_강하,형태소_던,형태소_으나,형태소_사회,형태소_생활,형태소_시작,형태소_이후,형태소_공감,형태소_영화,형태소_울,형태소_주인공,형태소_경우,형태소_몰입,형태소_정신없,형태소_집중,형태소_엔,형태소_가지,형태소_상상,형태소_무궁무진,형태소_끝,형태소_방향,형태소_자면,형태소_쪽,형태소_얘기,형태소_꺼내,형태소_쓸데없,형태소_토론,형태소_펼쳐지,형태소_대답,형태소_계시,형태소_흥미,형태소_다만,형태소_집중력,형태소_떨어지,형태소_관하,형태소_현실,형태소_띄,형태소_어요,형태소_뭐,형태소_예요,형태소_아이에스티피,형태소_라서,형태소_상관,형태소_주도,형태소_니까,형태소_이에스티피,형태소_ᆫ데,형태소_불도저,형태소_알려지,형태소_다르,형태소_연예인,형태소_이에스에프피,형태소_올라오,형태소_특징,형태소_더라고,형태소_대개,형태소_해탈,형태소_거나,형태소_변화,형태소_다,형태소_으세요,형태소_모두,형태소_관심,형태소_글,형태소_기분,형태소_나쁘,형태소_포인트,형태소_건드리,형태소_친,형태소_빙자,형태소_썸,형태소_차이,형태소_손,형태소_지만,형태소_마주치,형태소_밝,형태소_마,형태소_반주,형태소_초저녁,형태소_지요,형태소_맞추,형태소_ᆫ다는,형태소_말씀,형태소_죠,형태소_틀리,형태소_선호,형태소_탈락,형태소_ᆫ다면,형태소_수긍,형태소_퍼스널리티,형태소_사이트,형태소_문항,형태소_이번,형태소_번,형태소_그날,형태소_예민하,형태소_은데,형태소_모이,형태소_자기,형태소_때문,형태소_반대,형태소_에스,형태소_변하,형태소_티의,형태소_ᆫ다,형태소_려고,형태소_운,형태소_입장,형태소_ᆫ다기,형태소_상황,형태소_슬프,형태소_늑대,형태소_소년,형태소_면서,형태소_엄마,형태소_아빠,형태소_술자리,형태소_재밌,형태소_농담,형태소_따먹,형태소_식,형태소_얘깃거리,형태소_미래,형태소_지구,형태소_ᆯ지,형태소_심해,형태소_은지,형태소_우주,형태소_혼자,형태소_술,형태소_주제
SD2400671,20대,0.0021344717182497333,0.029882604055496264,0.010672358591248666,0.0021344717182497333,0.04055496264674493,0.030949839914621132,0.023479188900747065,0.005336179295624333,0.0064034151547491995,0.0384204909284952,0.0672358591248666,0.0010672358591248667,0.005336179295624333,0.0096051227321238,0.0010672358591248667,0.010672358591248666,0.012806830309498399,0.023479188900747065,0.004268943436499467,0.005336179295624333,0.026680896478121666,0.008537886872998933,0.0064034151547491995,0.0010672358591248667,0.022411953041622197,0.008537886872998933,0.0192102454642476,0.0096051227321238,0.032017075773746,0.021344717182497332,0.0032017075773745998,0.0064034151547491995,0.0032017075773745998,0.007470651013874066,0.0021344717182497333,0.004268943436499467,0.0010672358591248667,0.0010672358591248667,0.007470651013874066,0.0032017075773745998,0.0010672358591248667,0.0010672358591248667,0.010672358591248666,0.0010672358591248667,0.0032017075773745998,0.0010672358591248667,0.008537886872998933,0.012806830309498399,0.008537886872998933,0.020277481323372464,0.0192102454642476,0.017075773745997867,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.004268943436499467,0.016008537886873,0.0021344717182497333,0.0096051227321238,0.0010672358591248667,0.0021344717182497333,0.007470651013874066,0.0021344717182497333,0.0032017075773745998,0.0010672358591248667,0.0021344717182497333,0.0021344717182497333,0.0021344717182497333,0.0010672358591248667,0.004268943436499467,0.0021344717182497333,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0032017075773745998,0.0010672358591248667,0.0010672358591248667,0.010672358591248666,0.012806830309498399,0.0010672358591248667,0.0021344717182497333,0.0021344717182497333,0.0021344717182497333,0.0010672358591248667,0.0010672358591248667,0.012806830309498399,0.0010672358591248667,0.0010672358591248667,0.0032017075773745998,0.0032017075773745998,0.0032017075773745998,0.0032017075773745998,0.0064034151547491995,0.0021344717182497333,0.0032017075773745998,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.004268943436499467,0.0021344717182497333,0.0021344717182497333,0.0021344717182497333,0.0010672358591248667,0.0010672358591248667,0.0021344717182497333,0.0032017075773745998,0.004268943436499467,0.0021344717182497333,0.008537886872998933,0.0010672358591248667,0.0021344717182497333,0.0021344717182497333,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0032017075773745998,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0021344717182497333,0.0032017075773745998,0.0021344717182497333,0.0021344717182497333,0.0010672358591248667,0.0010672358591248667,0.0032017075773745998,0.0010672358591248667,0.0010672358591248667,0.0021344717182497333,0.0010672358591248667,0.0021344717182497333,0.0010672358591248667,0.0010672358591248667,0.0064034151547491995,0.0021344717182497333,0.0021344717182497333,0.0010672358591248667,0.0010672358591248667,0.0021344717182497333,0.0010672358591248667,0.0010672358591248667,0.0021344717182497333,0.0010672358591248667,0.0010672358591248667,0.0021344717182497333,0.004268943436499467,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0021344717182497333,0.0021344717182497333,0.0021344717182497333,0.0010672358591248667,0.0010672358591248667,0.0032017075773745998,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0021344717182497333,0.0032017075773745998,0.0021344717182497333,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0032017075773745998,0.0021344717182497333,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0021344717182497333,0.0010672358591248667,0.0021344717182497333,0.0021344717182497333,0.0032017075773745998,0.0021344717182497333,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.004268943436499467,0.0032017075773745998,0.004268943436499467,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0021344717182497333,0.0010672358591248667,0.0010672358591248667,0.004268943436499467,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2400672,20대,0.0012300123001230013,0.025830258302583026,0.00984009840098401,0.0012300123001230013,0.041820418204182044,0.025830258302583026,0.02706027060270603,0.006150061500615006,0.006150061500615006,0.03075030750307503,0.06150061500615006,0.0,0.0012300123001230013,0.006150061500615006,0.0024600246002460025,0.01107011070110701,0.015990159901599015,0.015990159901599015,0.004920049200492005,0.004920049200492005,0.01845018450184502,0.013530135301353014,0.013530135301353014,0.0,0.02952029520295203,0.0036900369003690036,0.015990159901599015,0.012300123001230012,0.01968019680196802,0.03075030750307503,0.0,0.006150061500615006,0.0024600246002460025,0.0012300123001230013,0.0,0.0012300123001230013,0.0012300123001230013,0.0024600246002460025,0.008610086100861008,0.0024600246002460025,0.0024600246002460025,0.0,0.004920049200492005,0.0012300123001230013,0.006150061500615006,0.0024600246002460025,0.004920049200492005,0.012300123001230012,0.004920049200492005,0.023370233702337023,0.024600246002460024,0.013530135301353014,0.0,0.0024600246002460025,0.0,0.008610086100861008,0.02214022140221402,0.0024600246002460025,0.006150061500615006,0.0,0.0012300123001230013,0.0024600246002460025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012300123001230013,0.0,0.0,0.01107011070110701,0.007380073800738007,0.0,0.0024600246002460025,0.0,0.0012300123001230013,0.0,0.0024600246002460025,0.007380073800738007,0.0,0.0012300123001230013,0.0024600246002460025,0.0024600246002460025,0.0024600246002460025,0.0036900369003690036,0.0024600246002460025,0.0024600246002460025,0.004920049200492005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012300123001230013,0.0,0.0,0.0036900369003690036,0.004920049200492005,0.0024600246002460025,0.00984009840098401,0.0,0.004920049200492005,0.0012300123001230013,0.0012300123001230013,0.0024600246002460025,0.0,0.0,0.0,0.0012300123001230013,0.0024600246002460025,0.0012300123001230013,0.0,0.0,0.0,0.0,0.0012300123001230013,0.0,0.0,0.0,0.0036900369003690036,0.0,0.0,0.004920049200492005,0.0,0.0,0.0012300123001230013,0.0,0.008610086100861008,0.0,0.0024600246002460025,0.0,0.0,0.0,0.0024600246002460025,0.0,0.0,0.0,0.0,0.0036900369003690036,0.004920049200492005,0.0036900369003690036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006150061500615006,0.0024600246002460025,0.0,0.0,0.0,0.0036900369003690036,0.004920049200492005,0.0,0.0,0.0036900369003690036,0.0,0.0,0.0012300123001230013,0.0024600246002460025,0.0,0.0,0.0,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0,0.0,0.004920049200492005,0.0,0.004920049200492005,0.0036900369003690036,0.0012300123001230013,0.0012300123001230013,0.0036900369003690036,0.0,0.0,0.0,0.0,0.0,0.0036900369003690036,0.0024600246002460025,0.004920049200492005,0.0012300123001230013,0.0,0.0,0.0,0.0,0.006150061500615006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024600246002460025,0.0,0.0012300123001230013,0.0012300123001230013,0.0,0.0,0.0,0.0012300123001230013,0.0,0.0,0.0,0.0,0.0,0.0,0.01845018450184502,0.006150061500615006,0.0024600246002460025,0.0024600246002460025,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0024600246002460025,0.0024600246002460025,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0024600246002460025,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0036900369003690036,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0024600246002460025,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0036900369003690036,0.0012300123001230013,0.0024600246002460025,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0024600246002460025,0.0012300123001230013,0.006150061500615006,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0024600246002460025,0.0024600246002460025,0.0036900369003690036,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0024600246002460025,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0024600246002460025,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0024600246002460025,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013
