화자ID,연령대,형태소_너,형태소_는,형태소_친하,형태소_ᆫ,형태소_친구,형태소_분,형태소_은,형태소_사람,형태소_이,형태소_있,형태소_어,형태소_교회,형태소_저번,형태소_도서관,형태소_말,형태소_던,형태소_나,형태소_언니,형태소_명,형태소_대학교,형태소_만나,형태소_동아리,형태소_ᆫ데,형태소_살,형태소_꾸준하,형태소_게,형태소_의,형태소_모습,형태소_도,형태소_보,형태소_어도,형태소_보이,형태소_옆,형태소_고,형태소_하,형태소_ᆯ,형태소_비밀,형태소_주,형태소_그러,형태소_면서,형태소_지키,형태소_착하,형태소_야,형태소_장점,형태소_뭐,형태소_라,형태소_생각,형태소_가,형태소_관용,형태소_것,형태소_같,형태소_기,형태소_그것,형태소_배우,형태소_은데,형태소_맞,형태소_스타일,형태소_좋아하,형태소_치,형태소_드립,형태소_개그,형태소_좋,형태소_자마자,형태소_ᆫ가,형태소_과,형태소_다,형태소_느낌,형태소_잖아,형태소_을,형태소_니까,형태소_얘기,형태소_약하,형태소_인정,형태소_되,형태소_선하,형태소_영향,형태소_선,형태소_여기,형태소_까지,형태소_엠비티아,형태소_변하,형태소_지,형태소_아이에스티피,형태소_처음,형태소_인,형태소_팁,형태소_나오,형태소_는데,형태소_적,형태소_라고,형태소_매력,형태소_어서,형태소_그거,형태소_유지,형태소_거든,형태소_잇팁,형태소_에스,형태소_엔,형태소_드라마틱,형태소_이프피,형태소_확장,형태소_요즘,형태소_현상,형태소_만,형태소_경우,형태소_이유,형태소_이러,형태소_사고,형태소_상상력,형태소_키우,형태소_거,형태소_상황,형태소_ᆯ까,형태소_현실,형태소_상상,형태소_호기심,형태소_갖,형태소_세상,형태소_바뀌,형태소_데,형태소_알바,형태소_때,형태소_그분,형태소_내,형태소_옛날,형태소_우울,형태소_없,형태소_크,형태소_으니까,형태소_겪,형태소_더라,형태소_남,형태소_관심,형태소_후회,형태소_가지,형태소_모이,형태소_관계,형태소_라는,형태소_며,형태소_살아가,형태소_예전,형태소_교만,형태소_거만,형태소_혼자,형태소_면,형태소_우물,형태소_안,형태소_개구리,형태소_다가,형태소_잘나,형태소_반성,형태소_터,형태소_열리,형태소_자세,형태소_대하,형태소_고치,형태소_자,형태소_계기,형태소_라기,형태소_많,형태소_경험,형태소_쌓이,형태소_사건,형태소_질문,형태소_본인,형태소_성격,형태소_대응,형태소_직설,형태소_이것,형태소_때문,형태소_상처,형태소_편,형태소_이거,형태소_기분,형태소_피하,형태소_수,형태소_어쩌,형태소_다고,형태소_면은,형태소_힘,형태소_힘들,형태소_느끼,형태소_ᆫ다,형태소_빼,형태소_괜찮,형태소_으면,형태소_주변,형태소_이상,형태소_모르,형태소_네,형태소_포인트,형태소_불편,형태소_정도,형태소_밝,형태소_거짓말,형태소_재밌,형태소_웃기,형태소_감정,형태소_흔들리,형태소_다르,형태소_좌지우지,형태소_예쁘,형태소_내뱉,형태소_공격,형태소_어야,형태소_상대방,형태소_려고,형태소_노력,형태소_장난,형태소_교,형태소_자랑,형태소_은근,형태소_반,형태소_진심,형태소_화,형태소_화목,형태소_분위기,형태소_만들,형태소_싫,형태소_잔인,형태소_엄마,형태소_아빠,형태소_고등학교,형태소_중,형태소_공익,형태소_장애,형태소_학교,형태소_근무,형태소_를,형태소_단어,형태소_떠오르,형태소_고민,형태소_거나,형태소_받아들이,형태소_문제,형태소_물어보,형태소_다니,형태소_누나,형태소_누구,형태소_자신,형태소_잣대,형태소_라든가,형태소_강요,형태소_인생,형태소_사,형태소_번,형태소_밖에,형태소_가치관,형태소_도덕,형태소_관념,형태소_형성,형태소_음,형태소_불구하,형태소_반하,형태소_ᆫ다고,형태소_비난,형태소_비판,형태소_식,형태소_태도,형태소_철학과,형태소_들어오,형태소_일상생활,형태소_도움,형태소_요소,형태소_는지,형태소_주제,형태소_입장,형태소_우리,형태소_주장,형태소_구나,형태소_경향,형태소_생기,형태소_부분,형태소_엔에프,형태소_피,형태소_그다음,형태소_에스에프,형태소_최근,형태소_저,형태소_더라고,형태소_나가,형태소_영향력,형태소_해,형태소_겨울,형태소_방학,형태소_잡,형태소_그때,형태소_아르바이트,형태소_대화,형태소_외향,형태소_걸,형태소_수월하,형태소_무서워하,형태소_아이에스티피랑,형태소_아이엔티피,형태소_사이,형태소_오,형태소_요새,형태소_냐,형태소_거기,형태소_들,형태소_쪽,형태소_직업,형태소_요,형태소_추천,형태소_최초,형태소_가능,형태소_제시,형태소_위로,형태소_일어나,형태소_일,형태소_는가,형태소_죠,형태소_마음,형태소_다음,형태소_관찰,형태소_을까,형태소_이해,형태소_살아오,형태소_지만,형태소_는구나,형태소_넘어가,형태소_개인,형태소_드러내,형태소_가리,형태소_ᆫ다는,형태소_측면,형태소_냐면,형태소_끝나,형태소_ᆷ,형태소_성
SD2400442,20대,0.011881188118811881,0.053465346534653464,0.0009900990099009901,0.04455445544554455,0.006930693069306931,0.0009900990099009901,0.019801980198019802,0.01089108910891089,0.028712871287128714,0.01485148514851485,0.05742574257425743,0.0009900990099009901,0.0019801980198019802,0.0019801980198019802,0.015841584158415842,0.0039603960396039604,0.031683168316831684,0.006930693069306931,0.0009900990099009901,0.0009900990099009901,0.007920792079207921,0.0029702970297029703,0.00891089108910891,0.0039603960396039604,0.0009900990099009901,0.03663366336633663,0.009900990099009901,0.0019801980198019802,0.019801980198019802,0.0049504950495049506,0.0039603960396039604,0.0009900990099009901,0.0009900990099009901,0.04455445544554455,0.026732673267326732,0.01485148514851485,0.0009900990099009901,0.0009900990099009901,0.0039603960396039604,0.009900990099009901,0.0009900990099009901,0.0009900990099009901,0.006930693069306931,0.0009900990099009901,0.005940594059405941,0.0029702970297029703,0.00891089108910891,0.015841584158415842,0.0009900990099009901,0.02277227722772277,0.01287128712871287,0.00891089108910891,0.0039603960396039604,0.0009900990099009901,0.0019801980198019802,0.0049504950495049506,0.0019801980198019802,0.007920792079207921,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.005940594059405941,0.0009900990099009901,0.0029702970297029703,0.0009900990099009901,0.011881188118811881,0.0039603960396039604,0.0029702970297029703,0.011881188118811881,0.009900990099009901,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0039603960396039604,0.01881188118811881,0.0019801980198019802,0.0009900990099009901,0.0019801980198019802,0.0019801980198019802,0.0039603960396039604,0.00891089108910891,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0019801980198019802,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0019801980198019802,0.0039603960396039604,0.0009900990099009901,0.0019801980198019802,0.0029702970297029703,0.0039603960396039604,0.0009900990099009901,0.0039603960396039604,0.0039603960396039604,0.0019801980198019802,0.0009900990099009901,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.02574257425742574,0.0009900990099009901,0.0019801980198019802,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0019801980198019802,0.0009900990099009901,0.0019801980198019802,0.0009900990099009901,0.0019801980198019802,0.0029702970297029703,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.009900990099009901,0.0019801980198019802,0.0029702970297029703,0.0009900990099009901,0.0009900990099009901,0.005940594059405941,0.0049504950495049506,0.0009900990099009901,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0049504950495049506,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.00891089108910891,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0019801980198019802,0.0009900990099009901,0.0019801980198019802,0.005940594059405941,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.006930693069306931,0.0019801980198019802,0.0019801980198019802,0.0039603960396039604,0.0029702970297029703,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0019801980198019802,0.0009900990099009901,0.0019801980198019802,0.0009900990099009901,0.0019801980198019802,0.0009900990099009901,0.0019801980198019802,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2400443,20대,0.0,0.05402650356778797,0.0020387359836901123,0.022426095820591234,0.013251783893985729,0.0050968399592252805,0.022426095820591234,0.01834862385321101,0.02854230377166157,0.019367991845056064,0.03058103975535168,0.0020387359836901123,0.0,0.0,0.007135575942915392,0.0020387359836901123,0.03567787971457696,0.0,0.0,0.0,0.0020387359836901123,0.0,0.0020387359836901123,0.0010193679918450561,0.0,0.0163098878695209,0.022426095820591234,0.0,0.012232415902140673,0.004077471967380225,0.0,0.0,0.0,0.019367991845056064,0.04994903160040775,0.012232415902140673,0.0,0.0010193679918450561,0.0030581039755351682,0.0010193679918450561,0.0,0.0,0.004077471967380225,0.004077471967380225,0.0020387359836901123,0.0020387359836901123,0.014271151885830785,0.03363914373088685,0.0010193679918450561,0.0163098878695209,0.020387359836901122,0.0050968399592252805,0.0,0.0,0.0020387359836901123,0.0050968399592252805,0.0,0.0020387359836901123,0.0,0.0,0.0,0.004077471967380225,0.0,0.0010193679918450561,0.0,0.011213047910295617,0.0,0.004077471967380225,0.05606523955147808,0.0061162079510703364,0.0030581039755351682,0.0,0.0,0.00815494393476045,0.0,0.0030581039755351682,0.0010193679918450561,0.0,0.0,0.0,0.0010193679918450561,0.011213047910295617,0.0,0.0010193679918450561,0.0,0.0,0.007135575942915392,0.009174311926605505,0.0,0.0010193679918450561,0.0,0.012232415902140673,0.0030581039755351682,0.0,0.0050968399592252805,0.0,0.0010193679918450561,0.0,0.0,0.0,0.0030581039755351682,0.0010193679918450561,0.0,0.007135575942915392,0.013251783893985729,0.0030581039755351682,0.0010193679918450561,0.0030581039755351682,0.0,0.0,0.0050968399592252805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007135575942915392,0.004077471967380225,0.0,0.0,0.0,0.0,0.0020387359836901123,0.0020387359836901123,0.0,0.0,0.0,0.0,0.0,0.0050968399592252805,0.0,0.0,0.004077471967380225,0.0,0.0,0.0010193679918450561,0.0,0.0,0.0,0.0163098878695209,0.0,0.0010193679918450561,0.0,0.0010193679918450561,0.0,0.0,0.0,0.0,0.0,0.0050968399592252805,0.0020387359836901123,0.0,0.0,0.0010193679918450561,0.0,0.0,0.0,0.0010193679918450561,0.0020387359836901123,0.0010193679918450561,0.007135575942915392,0.0010193679918450561,0.0,0.0010193679918450561,0.0,0.0,0.0030581039755351682,0.0010193679918450561,0.0,0.0,0.00815494393476045,0.0,0.0010193679918450561,0.0,0.0,0.0,0.0010193679918450561,0.0020387359836901123,0.0,0.0010193679918450561,0.0010193679918450561,0.0,0.0,0.0010193679918450561,0.0,0.0,0.004077471967380225,0.0,0.0,0.0,0.0,0.0,0.0020387359836901123,0.0,0.0010193679918450561,0.0,0.0,0.0,0.0010193679918450561,0.0,0.0030581039755351682,0.0010193679918450561,0.0010193679918450561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010193679918450561,0.0010193679918450561,0.0020387359836901123,0.0010193679918450561,0.0010193679918450561,0.0020387359836901123,0.017329255861365953,0.0010193679918450561,0.0010193679918450561,0.0030581039755351682,0.0030581039755351682,0.0020387359836901123,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.013251783893985729,0.0030581039755351682,0.004077471967380225,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.004077471967380225,0.0020387359836901123,0.0020387359836901123,0.0010193679918450561,0.0010193679918450561,0.0030581039755351682,0.0030581039755351682,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.004077471967380225,0.0010193679918450561,0.0010193679918450561,0.0030581039755351682,0.0010193679918450561,0.0030581039755351682,0.0010193679918450561,0.0010193679918450561,0.0030581039755351682,0.0010193679918450561,0.0020387359836901123,0.0010193679918450561,0.0030581039755351682,0.0010193679918450561,0.0010193679918450561,0.004077471967380225,0.0010193679918450561,0.0010193679918450561,0.0020387359836901123,0.0020387359836901123,0.0020387359836901123,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.0020387359836901123,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.0020387359836901123,0.0020387359836901123,0.0030581039755351682,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.0020387359836901123,0.0010193679918450561,0.004077471967380225,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.0030581039755351682,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.0020387359836901123,0.0010193679918450561,0.0020387359836901123,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.0020387359836901123,0.0010193679918450561,0.0010193679918450561
