화자ID,연령대,형태소_언니,형태소_우리,형태소_대학교,형태소_다니,형태소_지,형태소_어,형태소_는,형태소_학교,형태소_생활,형태소_만족,형태소_나,형태소_편,형태소_ᆫ데,형태소_대학,형태소_들어오,형태소_면,형태소_은,형태소_시,형태소_도,형태소_있,형태소_고,형태소_동아리,형태소_엠티,형태소_거,형태소_대하,형태소_ᆫ,형태소_로망,형태소_이,형태소_는데,형태소_를,형태소_기,형태소_지만,형태소_가,형태소_거든,형태소_술,형태소_을,형태소_좋아하,형태소_라서,형태소_먹,형태소_놀,형태소_하,형태소_번,형태소_전반,형태소_어서,형태소_게,형태소_친구,형태소_모나,형태소_없,형태소_교수,형태소_분,형태소_지금,형태소_까지,형태소_것,형태소_같,형태소_좋,형태소_던,형태소_기억,형태소_라고,형태소_포인트,형태소_제도,형태소_되,형태소_다고,형태소_생각,형태소_프로그램,형태소_참여,형태소_바꾸,형태소_잖아,형태소_쌓,형태소_나중,형태소_학기,형태소_말,형태소_돈,형태소_환산,형태소_학번,형태소_집,형태소_온라인,형태소_영상,형태소_강의,형태소_보,형태소_대면,형태소_나오,형태소_수업,형태소_부분,형태소_공감,형태소_거리,형태소_다,형태소_니까,형태소_시간,형태소_효율,형태소_쓰,형태소_ᆫ다는,형태소_가지,형태소_통하,형태소_으면,형태소_수,형태소_으니깐,형태소_의,형태소_ᆯ,형태소_다는,형태소_장점,형태소_들,형태소_중,형태소_흥미,형태소_성인,형태소_간호학,형태소_과목,형태소_비,형태소_관,형태소_공부,형태소_그것,형태소_구나,형태소_이번,형태소_실습,형태소_나가,형태소_정신,형태소_건강,형태소_제일,형태소_이유,형태소_과제,형태소_적,형태소_환경,형태소_스트레스,형태소_는다고,형태소_느끼,형태소_배우,형태소_많,형태소_육체,형태소_실무,형태소_커리어,형태소_실력,형태소_이론,형태소_지식,형태소_맞,형태소_간호학과,형태소_라는,형태소_특성,형태소_개월,형태소_정도,형태소_진행,형태소_기간,형태소_동안,형태소_만,형태소_몰,형태소_니깐,형태소_겨를,형태소_지치,형태소_요즘,형태소_취미,형태소_찾아보,형태소_학창,형태소_시절,형태소_중학교,형태소_고등학교,형태소_때,형태소_활동,형태소_궁금하,형태소_엄마,형태소_소문,형태소_들리,형태소_더라고,형태소_고기,형태소_맛있,형태소_다면서,형태소_학년,형태소_선후배,형태소_짝,형태소_시행,형태소_주기,형태소_랄까,형태소_부족,형태소_선배,형태소_입장,형태소_후배,형태소_질문,형태소_ᆷ,형태소_인하,형태소_개선,형태소_학회,형태소_바쁘,형태소_시험,형태소_와중,형태소_회의,형태소_ᆫ다던지,형태소_면담,형태소_ᆫ다,형태소_든지,형태소_추가,형태소_개설,형태소_ᆫ다든지,형태소_일,형태소_ᆫ다고,형태소_소속,형태소_면서,형태소_힘들,형태소_사,형태소_는구나,형태소_그거,형태소_아르바이트,형태소_얘기,형태소_인,형태소_사용,형태소_때문,형태소_표현,형태소_병행,형태소_더라,형태소_공지,형태소_내려오,형태소_바,형태소_께서,형태소_방학,형태소_졸업,형태소_입학,형태소_전,형태소_여행,형태소_남,형태소_마다,형태소_떠오르,형태소_곤,형태소_동창,형태소_겨울,형태소_앞바다,형태소_행복,형태소_연락,형태소_자,형태소_계획,형태소_을지,형태소_짐작,형태소_다음,형태소_원,형태소_곳,형태소_편입,형태소_ᆯ까,형태소_시기,형태소_라든가,형태소_만나,형태소_동기,형태소_대화,형태소_여건,형태소_교과,형태소_모르,형태소_벌,형태소_어야,형태소_알,형태소_상담,형태소_뭐,형태소_ᆫ가,형태소_뿐,형태소_라,형태소_진로,형태소_계기,형태소_너,형태소_시스템,형태소_집중,형태소_끝,형태소_걸리,형태소_학우,형태소_관계,형태소_유지,형태소_강,형태소_야,형태소_일상생활,형태소_그러,형태소_질환자,형태소_기회,형태소_분야,형태소_이거,형태소_체험,형태소_적용,형태소_사람,형태소_환자,형태소_체온,형태소_재,형태소_증세,형태소_호전,형태소_불,형태소_관련,형태소_간호,형태소_활용,형태소_싸,형태소_운동,형태소_거나,형태소_자신,형태소_해소,형태소_방법,형태소_익히,형태소_중요,형태소_작년,형태소_관리,형태소_찾,형태소_해결,형태소_휴학,형태소_들어가,형태소_거기,형태소_오,형태소_복지부,형태소_으니까,형태소_학,형태소_학과,형태소_점,형태소_ᆫ지,형태소_이러,형태소_활성,형태소_신경,형태소_필요,형태소_생계,형태소_여유,형태소_주,형태소_회,형태소_주간,형태소_분리,형태소_여름,형태소_직접,형태소_구하,형태소_자기,형태소_러,형태소_물놀이,형태소_ᆫ다거나,형태소_재미있,형태소_추억,형태소_알리,형태소_끝나,형태소_그때,형태소_야간,형태소_시장,형태소_개장,형태소_시즌,형태소_먹거리
SD2400614,20대,0.007858546168958742,0.004911591355599214,0.0009823182711198428,0.0009823182711198428,0.003929273084479371,0.05108055009823183,0.05893909626719057,0.005893909626719057,0.004911591355599214,0.003929273084479371,0.02848722986247544,0.0029469548133595285,0.0019646365422396855,0.0019646365422396855,0.0009823182711198428,0.010805500982318271,0.018664047151277015,0.0029469548133595285,0.026522593320235755,0.021611001964636542,0.0275049115913556,0.0009823182711198428,0.0029469548133595285,0.007858546168958742,0.0019646365422396855,0.015717092337917484,0.0009823182711198428,0.03536345776031434,0.011787819253438114,0.01669941060903733,0.015717092337917484,0.0068762278978389,0.023575638506876228,0.0019646365422396855,0.0019646365422396855,0.03339882121807466,0.003929273084479371,0.0009823182711198428,0.0009823182711198428,0.0019646365422396855,0.019646365422396856,0.0009823182711198428,0.0009823182711198428,0.021611001964636542,0.010805500982318271,0.007858546168958742,0.0019646365422396855,0.0068762278978389,0.0029469548133595285,0.0009823182711198428,0.0029469548133595285,0.004911591355599214,0.02455795677799607,0.018664047151277015,0.014734774066797643,0.0137524557956778,0.004911591355599214,0.0029469548133595285,0.0029469548133595285,0.0009823182711198428,0.0019646365422396855,0.009823182711198428,0.014734774066797643,0.003929273084479371,0.0019646365422396855,0.0009823182711198428,0.0029469548133595285,0.0029469548133595285,0.0009823182711198428,0.0019646365422396855,0.0019646365422396855,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0029469548133595285,0.004911591355599214,0.0029469548133595285,0.004911591355599214,0.004911591355599214,0.0019646365422396855,0.0009823182711198428,0.003929273084479371,0.008840864440078585,0.0009823182711198428,0.0009823182711198428,0.003929273084479371,0.0029469548133595285,0.0068762278978389,0.003929273084479371,0.003929273084479371,0.0019646365422396855,0.0009823182711198428,0.0019646365422396855,0.0019646365422396855,0.004911591355599214,0.0009823182711198428,0.004911591355599214,0.011787819253438114,0.0019646365422396855,0.0009823182711198428,0.0029469548133595285,0.0019646365422396855,0.0009823182711198428,0.003929273084479371,0.007858546168958742,0.004911591355599214,0.0019646365422396855,0.0009823182711198428,0.0029469548133595285,0.0029469548133595285,0.0029469548133595285,0.0019646365422396855,0.007858546168958742,0.0019646365422396855,0.004911591355599214,0.005893909626719057,0.0019646365422396855,0.0009823182711198428,0.0009823182711198428,0.0019646365422396855,0.0009823182711198428,0.0009823182711198428,0.0019646365422396855,0.0029469548133595285,0.0009823182711198428,0.0019646365422396855,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0029469548133595285,0.0019646365422396855,0.0019646365422396855,0.0009823182711198428,0.0019646365422396855,0.0019646365422396855,0.003929273084479371,0.0009823182711198428,0.0009823182711198428,0.0019646365422396855,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0019646365422396855,0.0019646365422396855,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0029469548133595285,0.003929273084479371,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0029469548133595285,0.0009823182711198428,0.0029469548133595285,0.0009823182711198428,0.0019646365422396855,0.0019646365422396855,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0019646365422396855,0.0009823182711198428,0.0019646365422396855,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.004911591355599214,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0019646365422396855,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.005893909626719057,0.0019646365422396855,0.0019646365422396855,0.0009823182711198428,0.003929273084479371,0.0019646365422396855,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0019646365422396855,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0019646365422396855,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.003929273084479371,0.0029469548133595285,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0019646365422396855,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2400615,20대,0.0,0.006782945736434108,0.0,0.001937984496124031,0.009689922480620155,0.040697674418604654,0.046511627906976744,0.006782945736434108,0.005813953488372093,0.0029069767441860465,0.023255813953488372,0.0009689922480620155,0.0009689922480620155,0.001937984496124031,0.0,0.006782945736434108,0.012596899224806201,0.0,0.022286821705426358,0.02422480620155039,0.02131782945736434,0.0,0.003875968992248062,0.003875968992248062,0.0048449612403100775,0.012596899224806201,0.0,0.030038759689922482,0.009689922480620155,0.02616279069767442,0.011627906976744186,0.001937984496124031,0.027131782945736434,0.0,0.0,0.044573643410852716,0.0009689922480620155,0.0,0.001937984496124031,0.001937984496124031,0.045542635658914726,0.0009689922480620155,0.0,0.02422480620155039,0.011627906976744186,0.0048449612403100775,0.0,0.0048449612403100775,0.0,0.0029069767441860465,0.0009689922480620155,0.0029069767441860465,0.027131782945736434,0.014534883720930232,0.00872093023255814,0.015503875968992248,0.0009689922480620155,0.001937984496124031,0.001937984496124031,0.0009689922480620155,0.012596899224806201,0.0048449612403100775,0.018410852713178296,0.0029069767441860465,0.0009689922480620155,0.0,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.001937984496124031,0.0009689922480620155,0.0009689922480620155,0.0,0.0,0.0,0.0029069767441860465,0.0,0.003875968992248062,0.0029069767441860465,0.001937984496124031,0.0,0.003875968992248062,0.009689922480620155,0.0,0.0,0.003875968992248062,0.006782945736434108,0.0029069767441860465,0.0,0.0009689922480620155,0.0009689922480620155,0.001937984496124031,0.0009689922480620155,0.003875968992248062,0.01065891472868217,0.0,0.00872093023255814,0.014534883720930232,0.001937984496124031,0.0009689922480620155,0.001937984496124031,0.001937984496124031,0.001937984496124031,0.0,0.0009689922480620155,0.0048449612403100775,0.0,0.0,0.003875968992248062,0.0,0.001937984496124031,0.0029069767441860465,0.003875968992248062,0.0009689922480620155,0.003875968992248062,0.0009689922480620155,0.0,0.0,0.0,0.0,0.0,0.0029069767441860465,0.0,0.0,0.0,0.001937984496124031,0.0,0.0,0.0,0.0,0.0,0.0,0.0009689922480620155,0.0,0.001937984496124031,0.0,0.0,0.001937984496124031,0.0009689922480620155,0.001937984496124031,0.0,0.005813953488372093,0.0,0.0,0.0,0.0,0.0,0.0029069767441860465,0.0,0.0009689922480620155,0.0009689922480620155,0.0,0.0009689922480620155,0.011627906976744186,0.0009689922480620155,0.0,0.0,0.0009689922480620155,0.0,0.0,0.001937984496124031,0.0029069767441860465,0.0,0.01065891472868217,0.0009689922480620155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009689922480620155,0.0009689922480620155,0.001937984496124031,0.0029069767441860465,0.0,0.001937984496124031,0.0,0.0,0.0,0.0,0.0,0.0,0.0009689922480620155,0.0,0.0,0.0048449612403100775,0.001937984496124031,0.0,0.006782945736434108,0.0009689922480620155,0.001937984496124031,0.0009689922480620155,0.0009689922480620155,0.006782945736434108,0.003875968992248062,0.0,0.0,0.006782945736434108,0.0,0.0009689922480620155,0.0,0.0009689922480620155,0.0,0.0,0.0,0.0048449612403100775,0.0,0.0,0.0,0.001937984496124031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.001937984496124031,0.0009689922480620155,0.0009689922480620155,0.0029069767441860465,0.0009689922480620155,0.0029069767441860465,0.001937984496124031,0.001937984496124031,0.001937984496124031,0.0009689922480620155,0.003875968992248062,0.0029069767441860465,0.0009689922480620155,0.0048449612403100775,0.003875968992248062,0.001937984496124031,0.001937984496124031,0.0009689922480620155,0.0009689922480620155,0.0048449612403100775,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.001937984496124031,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.001937984496124031,0.0009689922480620155,0.001937984496124031,0.0029069767441860465,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.001937984496124031,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.003875968992248062,0.0009689922480620155,0.001937984496124031,0.0009689922480620155,0.0009689922480620155,0.001937984496124031,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.001937984496124031,0.0009689922480620155,0.001937984496124031,0.001937984496124031,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0029069767441860465,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.001937984496124031,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0029069767441860465,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.001937984496124031,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.001937984496124031,0.001937984496124031,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155
