화자ID,연령대,NP_나,JX_는,NNG_최근,NNG_이사,JKO_를,VV_하,ETM_ᆫ,NNG_경험,JKS_이,VV_있,EC_는데,NNG_이번,NNG_저번,NNG_겨울,ETM_단,NNG_말,EF_야,EC_어,VA_어리,ETM_ᆯ,NNG_때,EC_라서,NNG_기억,VV_나,EC_고,VV_겪,ETM_는,NNG_동안,NNG_차,VV_기다리,EC_어서,VA_힘들,ETM_던,VA_있,NNG_집,EC_다,EC_니까,NNG_청결,NNG_점,NNG_만족,NNB_거,VA_같,EF_어,NNG_가구,JKO_을,VV_바꾸,JKG_의,NNG_방,NNG_구조,JX_도,VV_바뀌,VA_많,ETM_은,NNG_만족감,VV_가지,NP_너,NP_너희,VV_되,NP_우리,JX_은,NNG_현관문,VV_들어가,EC_면,NNG_복도,JKS_가,VV_나오,NNG_왼쪽,NNG_언니,NNG_다음,NNG_화장실,NNG_끝,NNG_거실,NNG_주방,NNG_안방,NNG_형태,NNG_층,VV_가,NNG_소음,VV_관하,NNG_생각,NNG_윗집,NNG_밤,NNG_아기,VV_울,NNG_소리,VV_들리,NNG_그때,JX_마다,NNG_스트레스,NNG_전,VV_뛰어다니,NNG_아랫집,VV_올라오,NNG_할아버지,NNG_경찰,NNG_신고,EC_ᆫ다고,JX_까지,NP_그것,NNG_충격,VV_남,NNG_마음,VV_들,NNG_부분,NP_어디,NNG_화이트,NNG_톤,NNG_에어컨,VV_달리,NNB_것,NNG_여름,NNG_옷장,NNG_문,NNG_거울,NNG_옷,EC_으면서,VV_보,NNB_수,ETM_다는,NNG_침대,NNG_조명,VA_작,EC_게,NNG_불,VV_끄,VV_켜,NNG_분위기,VA_좋,NNG_느낌,NNG_식탁,EC_은데,VV_넓어지,NNG_의자,NNB_개,NNG_손님,VV_부르,ETM_을,NNG_여유,NNG_사람,VV_앉,NNG_나중,NNG_혼자,VV_살,EC_거나,NNG_독립,NNG_인테리어,NNG_색깔,NNB_톤,VV_맞추,NNG_시기,VV_좋아하,NNG_색,EC_지,EF_을까,NNG_중요,EC_다고,VA_넓,NNG_선호,JX_ᆫ,EC_더라도,NNG_편안,EC_으면,NNG_안,NNG_가사,NNG_관,NNG_활동,NNG_관련,NNG_노하우,NNG_설거지,EC_라고,VA_없,NNG_청소기,VV_돌리,NNG_주변,NNG_땅,VV_떨어지,NNG_물건,VV_치우,NNG_도움,NNG_생활,NNG_시설,NNB_중,NNG_필요,VV_쌔,NNG_아파트,NNG_얘기,EF_잖아,NNG_헬스장,NNG_독서실,VV_열,EF_더라고,VV_다니,VA_멀,VA_저렴하,NNG_가격,NNG_공부,EC_러,NNG_스터디,NNG_카페,EC_어야,NNG_불편,NNB_곳,VV_동떨어지,NNG_가전,NNG_사용,EC_면서,VV_쓰,VV_먹,NNG_스파게티,NNG_계란,NNG_일단,NNG_주택,NNG_거주,NNG_강아지,NNG_마당,VV_키우,NNG_이웃,NNG_트러블,NNG_걱정,NNG_치안,NNG_자취,VV_사,NNG_우선,NNG_곳,VV_알,NNG_지인,EC_다면,NP_그거,NNG_고려,NNG_복층,ETN_기,EF_ᆫ데,NNG_계단,NNG_이용,ETM_ᆫ다는,VV_대하,NNG_긍정,NNG_입장,NNB_번,NNB_살,NNG_아빠,NNG_비상,NNG_아이스크림,EC_던,NNG_트럭,NNB_데,NNG_옆,VV_타,NNG_작년,NNB_월,NNG_그날,NNG_날,NNG_학교,NNG_체육,NNG_대회,VV_도와주,VV_오,NNG_처음,NNG_등교,EC_다가,NNG_하교,EC_지만,ETM_라는,NNG_개념,EC_자마자,VA_길,NNG_오른쪽,VA_크,VV_붙,NNG_드레스,NNG_룸,NNG_고생,NNG_하루,NNG_종일,NNG_아침,VV_일,NNG_친구,VV_일어나,NNG_시간,JX_부터,NNB_시,NNB_때문,NNG_가족,NNG_고통,NNG_인터폰,NNG_말씀,VV_드리,NNG_결국,NNG_해결,NNG_부모,NNG_사정사정,NNG_고,NNG_이후,JX_만,VV_뛰,NNG_합의,NNG_이전,NNG_요즘,NNG_옆집,VV_싸우,EF_거든,NNG_잠,NNG_벽지,NNG_올,VA_환하,NNG_전체,NNG_커튼,NNG_단색,VA_편하,EC_어도,NP_뭐,NP_거기,NNG_추천,NNG_순위,NNG_건조기,NNG_옛날,NNG_엄마,NNG_빨래,VV_널,NNG_햇빛,VV_말리,NNB_적,NNG_덕분,NNG_일,VA_따뜻하,NNG_이불,NNG_뽀송,NNG_사이즈,NNG_컴퓨터,NNG_쇼,NNG_파랑,NNG_티브이,NNG_식물,NNG_자연,NNG_친화,NNG_벽걸이,VV_기르,NNG_재능,NNG_조화,NNG_가짜,NNG_벽,NNG_엽서,NNG_영화,NNG_포스터,VV_붙이,NNG_집안일,NNB_편,EC_ᆫ데,VV_시키,NNB_대로,NNG_영화관,NNG_앞,NNG_편의점,VV_생기,NNG_톱텐,NNG_지금,NNG_편리,NNG_전자,NNG_레인지,NNG_요리,NNG_음식,VV_데우,VA_익숙하,NNG_전자레인지,NNG_에어프라이기,NNG_냉동,NNG_식품,NNG_뒤,EC_면은,NNB_분,NNG_조리법,NNG_용량,VA_배고프,VV_꺼내,NNG_주거,NNG_전원주택,JX_이라든지,NNG_한옥,NNG_시골집,NNG_시골,VA_한갓지,NNG_소통,NNG_꿈,NNG_건축가,VV_만들,NNG_로망,JKO_ᆯ,NNG_중,VA_외지,EF_는지,EC_는지,NNB_번째,NNG_인프라,NNG_정류장,NNG_역,EC_나,VV_걸리,NNG_수압,EC_은지,NNG_곰팡이,VV_슬,NNG_바퀴벌레,NNG_복
SD2401058,10대,0.02531645569620253,0.026220614828209764,0.003616636528028933,0.0081374321880651,0.015370705244122965,0.0189873417721519,0.009041591320072333,0.0,0.0433996383363472,0.009945750452079566,0.014466546112115732,0.0,0.0,0.0,0.0009041591320072332,0.0009041591320072332,0.006329113924050633,0.02531645569620253,0.0,0.0108499095840868,0.006329113924050633,0.0018083182640144665,0.007233273056057866,0.006329113924050633,0.045207956600361664,0.0,0.019891500904159132,0.0,0.0,0.0018083182640144665,0.015370705244122965,0.0,0.0054249547920434,0.007233273056057866,0.0189873417721519,0.0018083182640144665,0.003616636528028933,0.0009041591320072332,0.0,0.0009041591320072332,0.019891500904159132,0.018083182640144666,0.0216998191681736,0.0018083182640144665,0.014466546112115732,0.0009041591320072332,0.0045207956600361665,0.0081374321880651,0.0009041591320072332,0.0189873417721519,0.0009041591320072332,0.0,0.009945750452079566,0.0,0.0009041591320072332,0.009945750452079566,0.0009041591320072332,0.007233273056057866,0.003616636528028933,0.006329113924050633,0.0009041591320072332,0.0009041591320072332,0.007233273056057866,0.0009041591320072332,0.02802893309222423,0.0027124773960217,0.0018083182640144665,0.0009041591320072332,0.0,0.0018083182640144665,0.0,0.0018083182640144665,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0018083182640144665,0.006329113924050633,0.0018083182640144665,0.0,0.006329113924050633,0.0018083182640144665,0.0027124773960217,0.0018083182640144665,0.0,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0,0.0,0.0,0.0009041591320072332,0.0,0.0,0.0,0.0,0.0,0.0009041591320072332,0.003616636528028933,0.0045207956600361665,0.0,0.0,0.003616636528028933,0.007233273056057866,0.0,0.0,0.0027124773960217,0.0018083182640144665,0.0,0.0,0.009945750452079566,0.0009041591320072332,0.0,0.0,0.0,0.0018083182640144665,0.0018083182640144665,0.007233273056057866,0.0009041591320072332,0.003616636528028933,0.003616636528028933,0.0,0.0009041591320072332,0.0108499095840868,0.0009041591320072332,0.0,0.0,0.0009041591320072332,0.012658227848101266,0.0045207956600361665,0.0,0.0009041591320072332,0.0,0.0,0.0009041591320072332,0.0,0.0,0.0018083182640144665,0.0009041591320072332,0.0018083182640144665,0.0,0.0018083182640144665,0.0,0.0081374321880651,0.0027124773960217,0.0,0.0018083182640144665,0.0,0.0,0.0009041591320072332,0.0,0.0,0.0,0.0027124773960217,0.0,0.003616636528028933,0.0018083182640144665,0.0,0.0,0.009041591320072333,0.0,0.0,0.003616636528028933,0.0027124773960217,0.0,0.0,0.0,0.0,0.0018083182640144665,0.0027124773960217,0.0027124773960217,0.0054249547920434,0.0027124773960217,0.0027124773960217,0.0027124773960217,0.0,0.0,0.0,0.0,0.0009041591320072332,0.0,0.0009041591320072332,0.0,0.0009041591320072332,0.0009041591320072332,0.0,0.0,0.0027124773960217,0.0,0.0,0.0,0.003616636528028933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009041591320072332,0.0009041591320072332,0.0,0.0,0.0,0.0,0.0018083182640144665,0.003616636528028933,0.0018083182640144665,0.0045207956600361665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.003616636528028933,0.0009041591320072332,0.0009041591320072332,0.0,0.0,0.0,0.0018083182640144665,0.0,0.0018083182640144665,0.0009041591320072332,0.0,0.0009041591320072332,0.0,0.0,0.0,0.0,0.0,0.0018083182640144665,0.0018083182640144665,0.0018083182640144665,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0018083182640144665,0.0027124773960217,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0018083182640144665,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0027124773960217,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0018083182640144665,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.003616636528028933,0.0027124773960217,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.003616636528028933,0.0027124773960217,0.0018083182640144665,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0027124773960217,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.0027124773960217,0.0018083182640144665,0.0009041591320072332,0.0045207956600361665,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0018083182640144665,0.0027124773960217,0.0009041591320072332,0.0009041591320072332,0.0045207956600361665,0.0009041591320072332,0.003616636528028933,0.0027124773960217,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.003616636528028933,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.003616636528028933,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0018083182640144665,0.0027124773960217,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0027124773960217,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0027124773960217,0.0027124773960217,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0027124773960217,0.0009041591320072332,0.0009041591320072332,0.0018083182640144665,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332
SD2411059,10대,0.026410564225690276,0.027611044417767107,0.0012004801920768306,0.010804321728691477,0.024009603841536616,0.028811524609843937,0.01920768307322929,0.007202881152460984,0.05042016806722689,0.008403361344537815,0.013205282112845138,0.0024009603841536613,0.0012004801920768306,0.0012004801920768306,0.0012004801920768306,0.0012004801920768306,0.006002400960384154,0.015606242496998799,0.0024009603841536613,0.015606242496998799,0.004801920768307323,0.0012004801920768306,0.0024009603841536613,0.0012004801920768306,0.03961584633853541,0.0012004801920768306,0.022809123649459785,0.0012004801920768306,0.0012004801920768306,0.0012004801920768306,0.01800720288115246,0.0024009603841536613,0.004801920768307323,0.014405762304921969,0.01680672268907563,0.006002400960384154,0.008403361344537815,0.0012004801920768306,0.007202881152460984,0.0012004801920768306,0.026410564225690276,0.022809123649459785,0.026410564225690276,0.0012004801920768306,0.027611044417767107,0.0012004801920768306,0.007202881152460984,0.008403361344537815,0.003601440576230492,0.006002400960384154,0.0012004801920768306,0.004801920768307323,0.008403361344537815,0.0012004801920768306,0.0012004801920768306,0.010804321728691477,0.0012004801920768306,0.006002400960384154,0.0024009603841536613,0.008403361344537815,0.0012004801920768306,0.0012004801920768306,0.012004801920768308,0.004801920768307323,0.013205282112845138,0.006002400960384154,0.003601440576230492,0.0012004801920768306,0.0012004801920768306,0.0012004801920768306,0.0024009603841536613,0.0012004801920768306,0.0012004801920768306,0.0012004801920768306,0.0012004801920768306,0.0024009603841536613,0.003601440576230492,0.0024009603841536613,0.0012004801920768306,0.006002400960384154,0.0012004801920768306,0.0012004801920768306,0.0012004801920768306,0.0012004801920768306,0.0012004801920768306,0.0012004801920768306,0.0012004801920768306,0.0012004801920768306,0.0012004801920768306,0.0012004801920768306,0.0012004801920768306,0.0012004801920768306,0.0024009603841536613,0.0012004801920768306,0.0012004801920768306,0.0012004801920768306,0.003601440576230492,0.0012004801920768306,0.003601440576230492,0.0012004801920768306,0.0012004801920768306,0.004801920768307323,0.007202881152460984,0.0024009603841536613,0.0012004801920768306,0.0012004801920768306,0.0024009603841536613,0.0012004801920768306,0.003601440576230492,0.008403361344537815,0.0012004801920768306,0.0024009603841536613,0.0012004801920768306,0.0024009603841536613,0.0012004801920768306,0.0012004801920768306,0.003601440576230492,0.006002400960384154,0.006002400960384154,0.0024009603841536613,0.0024009603841536613,0.0012004801920768306,0.012004801920768308,0.0024009603841536613,0.0012004801920768306,0.0012004801920768306,0.0024009603841536613,0.007202881152460984,0.0012004801920768306,0.0024009603841536613,0.0024009603841536613,0.0012004801920768306,0.0012004801920768306,0.0012004801920768306,0.0012004801920768306,0.0012004801920768306,0.003601440576230492,0.0012004801920768306,0.0012004801920768306,0.0012004801920768306,0.0012004801920768306,0.0012004801920768306,0.008403361344537815,0.0024009603841536613,0.0012004801920768306,0.0024009603841536613,0.0012004801920768306,0.0012004801920768306,0.0024009603841536613,0.0012004801920768306,0.0024009603841536613,0.0012004801920768306,0.003601440576230492,0.0024009603841536613,0.003601440576230492,0.003601440576230492,0.0012004801920768306,0.0012004801920768306,0.006002400960384154,0.0012004801920768306,0.0012004801920768306,0.0024009603841536613,0.0012004801920768306,0.0012004801920768306,0.0012004801920768306,0.0012004801920768306,0.0012004801920768306,0.003601440576230492,0.0012004801920768306,0.003601440576230492,0.0012004801920768306,0.006002400960384154,0.004801920768307323,0.004801920768307323,0.0012004801920768306,0.0012004801920768306,0.0012004801920768306,0.0012004801920768306,0.0012004801920768306,0.0024009603841536613,0.0012004801920768306,0.0012004801920768306,0.0012004801920768306,0.0024009603841536613,0.004801920768307323,0.0012004801920768306,0.003601440576230492,0.003601440576230492,0.0024009603841536613,0.0024009603841536613,0.0024009603841536613,0.0024009603841536613,0.0012004801920768306,0.0012004801920768306,0.0012004801920768306,0.0012004801920768306,0.0012004801920768306,0.0012004801920768306,0.0024009603841536613,0.0012004801920768306,0.0024009603841536613,0.0012004801920768306,0.0012004801920768306,0.0012004801920768306,0.0012004801920768306,0.0024009603841536613,0.0024009603841536613,0.003601440576230492,0.0012004801920768306,0.0012004801920768306,0.0012004801920768306,0.003601440576230492,0.0012004801920768306,0.0012004801920768306,0.0012004801920768306,0.0012004801920768306,0.0012004801920768306,0.0024009603841536613,0.0012004801920768306,0.0024009603841536613,0.0012004801920768306,0.0012004801920768306,0.0012004801920768306,0.0012004801920768306,0.0012004801920768306,0.0012004801920768306,0.0012004801920768306,0.0012004801920768306,0.0012004801920768306,0.006002400960384154,0.0012004801920768306,0.0012004801920768306,0.0012004801920768306,0.0012004801920768306,0.0012004801920768306,0.0012004801920768306,0.0012004801920768306,0.0012004801920768306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
