화자ID,연령대,NNG_누나,NNG_검사,NNB_번,VV_하,EC_어,EF_어,NP_나,JX_도,EC_는데,NNG_상황,VV_따르,EC_어서,VA_다르,ETM_ᆫ,NNB_거,VA_같,ETM_ᆯ,NNG_때,JX_는,NP_이,VV_나오,EC_고,NNG_아이,VV_바뀌,ETM_는,JKO_를,VV_보,EF_지,JKG_의,NNG_생각,NNG_에프,JKS_가,NNG_티,NNG_공감,EC_냐고,VV_놀리,EF_잖아,JX_ᆫ,JKO_을,VV_알,EC_게,EC_니깐,NP_그것,EC_라고,NNG_마음,JX_은,NP_자기,EC_은데,JX_만,NNG_짜,NNG_말,NNG_표현,VV_되,JKS_이,VV_모르,NNG_마,VA_많,ETM_은,NNB_것,NNG_옛날,NNG_에이,EF_다,ETN_기,NNG_엔에프,NNG_피,NNG_유행,NNG_연애,NNG_사고,NNB_수,VA_있,NNG_만남,EC_ᆫ데,NNG_성격,EC_으니깐,NNG_계획,VA_없,EC_다고,NNG_친구,NP_너,EF_구나,ETM_던,VV_세우,NNG_돌발,VV_나타나,EC_면,NNG_경우,EF_더라고,VV_놀,EC_러,VV_가,NNG_약속,NNG_학교,NNG_당구,EF_라,VA_착하,VA_이쁘,NNG_사람,VA_좋,VV_맞,NNG_당,NNG_짬,VV_넘어가,NP_그거,NNG_줏대,EF_거든,EC_고자,NNB_때문,NNG_자존감,VA_높,EC_으면,NNG_발표,VV_싸우,NNB_적,NNG_오랫동안,NNG_정,VV_있,NNG_절,EC_어도,VA_괜찮,ETM_을,NNG_사과,VV_대,VA_귀찮,NNG_여자,NNG_짜증,VV_나,VA_재밌,VV_그러,VA_잘생기,NNG_주변,NNG_밥,VV_먹,NP_뭐,EF_을래,NNG_상관,JX_마다,NNG_메뉴,NNG_추천,NNG_편의점,EC_라면,VV_고르,NNB_분,VV_걸리,NNG_애,EC_면은,VA_싫,VV_다투,NNG_기억,EF_네,VA_크,NNG_화,NNG_화장실,EC_자,NNG_거울,NNG_배,VV_까,NNG_몸,NNB_줄,VV_쉬,NNG_시간,NNG_포즈,VV_취하,NNG_장점,EC_지,EF_을까,NNG_정확도,EC_나,NNG_직업,NNG_선택,EC_는지,NNG_이상,NNG_요리사,NNG_해외,VV_나가,EC_어야,EC_ᆫ다고,NNG_결과,NNG_문제,VV_따,VV_챙기,NNB_편,NNG_의리,NNG_처음,VV_치,EC_로,NNG_볼링,EF_자,EC_여,NNG_하루,NNG_전,NNG_야구장,EF_ᆯ래,NNG_예매,NNG_현장,VV_만나,NNG_직장,NNG_동료,NNG_작,NNG_입사,EF_야,VV_혼내,VV_알리,EC_면서,NNG_선생,NNG_혼,VV_혼나,EF_는데,NNG_에스에프,EC_니까,NNG_엔,NNG_망상,VV_스,NNG_지향,EF_은데,NNG_이유,JKG_이,NNG_한국판,NNG_번역,VV_돌리,EC_라서,NNG_진짜,NNG_요즘,NNB_대,VV_대하,NNG_논란,JKO_ᆯ,VA_나쁘,VV_몰아가,VV_향하,NNG_밈,EC_ᆫ가,JX_란,EF_ᆫ다,NP_이거,NNG_아,NNG_이성,NNB_뿐,EC_다라고,VV_밀,NNG_유형,NNG_별명,NNG_이엔티,NNG_사회,NNG_적응,VV_자라,NNG_이름,NNG_정의,VV_내리,NNG_이미지,NNB_둥,NNG_캐릭터,VV_정하,NNG_애니메이션,NNG_분류,NNG_판단,NNG_첫인상,JX_부터,VV_물어보,VV_싫어하,NNG_감정,VV_느끼,VV_좋아하,NNG_즉흥,NNG_장담,NNG_점,VV_따지,NNB_이,NNG_체계,EC_다,VV_지키,NP_거기,NNG_스트레스,NNB_명,NNG_정도,EC_라,JX_뿐,NNG_구체,ETM_다는,EC_냐면,VV_휘둘리,EC_ᆫ지,VV_말,NNG_밀,JX_까지,NP_누구,NNG_방해,NNG_자신,NNG_주관,NNG_고집,NNG_좀,NNG_자신감,VV_넘치,EC_려면,NNG_화해,VV_지나,NNG_반성,NNG_상대방,NNG_잘못,NNG_상처,NNG_손,VV_때리,NNG_자체,VA_똑같,NNG_필요,VA_멀,VV_다가가,NNG_지속,VA_힘들,EC_길래,NNG_외향,NNG_의견,VV_추켜세우,NNG_남,NNG_얘기,NNG_배려,EF_더라,NNG_장애,EC_니,NNG_장난,EF_ᆫ가,VV_피,NNG_대책,EC_거나,NNG_도움,NNG_알맹이,NNG_다음,NNG_특징,NNG_추체,NNG_관심,NNG_엠비티아이,VV_뜨,NNB_중,NNG_면,NNG_여행,JX_이나,NNG_생활,EC_다가,NNG_불편,NNB_개,NNG_만약,VV_다니,VV_피하,VV_쪼,NNG_난,NNG_멘털,NNG_소리,NNG_나처,NNG_외,NNG_내향,EF_고,NNG_에스,NNG_결의,NNG_기분,VV_상하,NNG_의문,VV_들
SD2401393,10대,0.001081081081081081,0.001081081081081081,0.002162162162162162,0.046486486486486484,0.03567567567567568,0.03891891891891892,0.043243243243243246,0.03351351351351351,0.010810810810810811,0.002162162162162162,0.001081081081081081,0.005405405405405406,0.001081081081081081,0.011891891891891892,0.03783783783783784,0.021621621621621623,0.016216216216216217,0.012972972972972972,0.03783783783783784,0.002162162162162162,0.006486486486486486,0.055135135135135134,0.002162162162162162,0.001081081081081081,0.021621621621621623,0.004324324324324324,0.005405405405405406,0.002162162162162162,0.004324324324324324,0.0075675675675675675,0.005405405405405406,0.02918918918918919,0.005405405405405406,0.00972972972972973,0.001081081081081081,0.003243243243243243,0.005405405405405406,0.011891891891891892,0.015135135135135135,0.005405405405405406,0.00972972972972973,0.006486486486486486,0.004324324324324324,0.002162162162162162,0.001081081081081081,0.01945945945945946,0.004324324324324324,0.002162162162162162,0.005405405405405406,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.002162162162162162,0.018378378378378378,0.002162162162162162,0.001081081081081081,0.006486486486486486,0.0075675675675675675,0.0075675675675675675,0.003243243243243243,0.001081081081081081,0.005405405405405406,0.00972972972972973,0.001081081081081081,0.005405405405405406,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.005405405405405406,0.011891891891891892,0.001081081081081081,0.002162162162162162,0.002162162162162162,0.001081081081081081,0.006486486486486486,0.004324324324324324,0.001081081081081081,0.010810810810810811,0.005405405405405406,0.001081081081081081,0.004324324324324324,0.003243243243243243,0.001081081081081081,0.001081081081081081,0.0075675675675675675,0.004324324324324324,0.001081081081081081,0.005405405405405406,0.004324324324324324,0.014054054054054054,0.001081081081081081,0.002162162162162162,0.003243243243243243,0.001081081081081081,0.002162162162162162,0.001081081081081081,0.002162162162162162,0.005405405405405406,0.002162162162162162,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.004324324324324324,0.001081081081081081,0.005405405405405406,0.001081081081081081,0.002162162162162162,0.001081081081081081,0.001081081081081081,0.002162162162162162,0.001081081081081081,0.005405405405405406,0.002162162162162162,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.002162162162162162,0.002162162162162162,0.003243243243243243,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.002162162162162162,0.004324324324324324,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.002162162162162162,0.004324324324324324,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.005405405405405406,0.001081081081081081,0.003243243243243243,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.004324324324324324,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.002162162162162162,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.004324324324324324,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.002162162162162162,0.002162162162162162,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.002162162162162162,0.001081081081081081,0.002162162162162162,0.003243243243243243,0.001081081081081081,0.002162162162162162,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.002162162162162162,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.002162162162162162,0.003243243243243243,0.002162162162162162,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.002162162162162162,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401394,10대,0.0,0.0015698587127158557,0.0015698587127158557,0.026687598116169546,0.03139717425431711,0.025902668759811617,0.033751962323390894,0.015698587127158554,0.003924646781789639,0.0015698587127158557,0.0,0.005494505494505495,0.0007849293563579278,0.023547880690737835,0.03767660910518053,0.0141287284144427,0.012558869701726845,0.0031397174254317113,0.022762951334379906,0.002354788069073783,0.0031397174254317113,0.01726844583987441,0.003924646781789639,0.0,0.03532182103610675,0.011773940345368918,0.002354788069073783,0.007849293563579277,0.009419152276295133,0.005494505494505495,0.0015698587127158557,0.02197802197802198,0.008634222919937205,0.00706436420722135,0.0,0.0,0.012558869701726845,0.013343799058084773,0.02197802197802198,0.002354788069073783,0.008634222919937205,0.0,0.0031397174254317113,0.0015698587127158557,0.0015698587127158557,0.016483516483516484,0.0015698587127158557,0.0015698587127158557,0.0,0.0,0.006279434850863423,0.0,0.009419152276295133,0.03532182103610675,0.0,0.0,0.007849293563579277,0.008634222919937205,0.015698587127158554,0.0,0.0,0.006279434850863423,0.005494505494505495,0.0031397174254317113,0.006279434850863423,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0031397174254317113,0.015698587127158554,0.0,0.004709576138147566,0.01098901098901099,0.0,0.005494505494505495,0.0,0.0031397174254317113,0.01098901098901099,0.014913657770800628,0.0,0.0015698587127158557,0.0,0.0,0.0,0.01020408163265306,0.0,0.006279434850863423,0.0007849293563579278,0.0,0.0,0.0,0.0007849293563579278,0.0,0.0,0.0031397174254317113,0.0007849293563579278,0.0141287284144427,0.01726844583987441,0.0031397174254317113,0.0007849293563579278,0.0,0.0,0.004709576138147566,0.0007849293563579278,0.012558869701726845,0.0007849293563579278,0.0,0.0015698587127158557,0.0015698587127158557,0.009419152276295133,0.0,0.006279434850863423,0.0015698587127158557,0.0007849293563579278,0.0007849293563579278,0.004709576138147566,0.002354788069073783,0.004709576138147566,0.0015698587127158557,0.0007849293563579278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031397174254317113,0.0,0.0,0.0,0.0007849293563579278,0.004709576138147566,0.0,0.0,0.0,0.0,0.0015698587127158557,0.0,0.0,0.0,0.0,0.0,0.002354788069073783,0.0,0.0015698587127158557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007849293563579278,0.0,0.0007849293563579278,0.0,0.0,0.002354788069073783,0.002354788069073783,0.0015698587127158557,0.0007849293563579278,0.002354788069073783,0.0031397174254317113,0.002354788069073783,0.0,0.0,0.0007849293563579278,0.0015698587127158557,0.0015698587127158557,0.003924646781789639,0.0007849293563579278,0.0,0.0,0.0,0.0,0.0015698587127158557,0.0,0.0007849293563579278,0.0,0.0,0.0,0.0,0.0,0.0015698587127158557,0.0,0.0,0.0,0.0,0.0,0.0015698587127158557,0.0015698587127158557,0.0,0.0,0.0,0.00706436420722135,0.0,0.003924646781789639,0.0007849293563579278,0.0,0.0,0.0,0.0,0.0007849293563579278,0.003924646781789639,0.0,0.0,0.0,0.0,0.0,0.0007849293563579278,0.002354788069073783,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0015698587127158557,0.0007849293563579278,0.002354788069073783,0.0007849293563579278,0.007849293563579277,0.0015698587127158557,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0015698587127158557,0.0015698587127158557,0.0007849293563579278,0.0015698587127158557,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0015698587127158557,0.0015698587127158557,0.0015698587127158557,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.002354788069073783,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0015698587127158557,0.0015698587127158557,0.0015698587127158557,0.0007849293563579278,0.005494505494505495,0.0015698587127158557,0.0007849293563579278,0.002354788069073783,0.0007849293563579278,0.0007849293563579278,0.0015698587127158557,0.002354788069073783,0.002354788069073783,0.0007849293563579278,0.0015698587127158557,0.0015698587127158557,0.0007849293563579278,0.003924646781789639,0.0007849293563579278,0.0015698587127158557,0.0007849293563579278,0.0007849293563579278,0.002354788069073783,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0015698587127158557,0.0007849293563579278,0.0015698587127158557,0.0015698587127158557,0.0007849293563579278,0.002354788069073783,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.002354788069073783,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.002354788069073783,0.0007849293563579278,0.0031397174254317113,0.0015698587127158557,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0015698587127158557,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0015698587127158557,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0015698587127158557,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278
